Speaker Number,Feature 1,Feature 2,Feature 3,Feature 5,Feature 6,Feature 7,target
-1.6201851746019649,-0.8783372023976663,-1.5995623215770403,-0.0797003546810074,1.4261166628294164,-1.3269309104954747,0.8419494620545126,2
-1.6201851746019649,-0.13174980645336207,-1.473084746205283,0.8519384651172088,0.5148658907679701,-1.2294636477465737,0.014742220016962859,1
-1.6201851746019649,-0.007460456615427829,-0.875829529171983,0.5607189754773138,0.9837458334832233,-0.7572889082074514,-0.5594163931272434,6
-1.6201851746019649,0.417336704816964,-0.6945450044724638,-0.025673209544194324,0.3806635043371026,0.7177156680592556,-1.292384835438996,7
-1.6201851746019649,0.25218510297751706,-0.4387792409429096,0.25105119237606793,0.24646111790623512,0.9234798894180473,0.025213197764273623,4
-1.6201851746019649,0.47267100440234566,0.7641630314818068,0.8466675241282514,-0.1263232888461748,0.2693662594143094,0.8489301138860529,10
-1.6201851746019649,-0.5310080603848086,-1.0107389429018578,0.40522621630307115,1.8287238221220186,-0.8504242926119573,1.7389632224074676,5
-1.6201851746019649,-0.018527316532504088,-1.5995623215770403,1.444919326374914,1.4923894462520668,-1.0583544531429467,0.9169914692435728,11
-1.6201851746019649,-0.31137345587667814,-0.9699850575042913,0.297171926029445,1.0102549468522837,-1.233795526090969,1.0967432539057407,8
-1.3887301496588271,-1.4240185260011997,1.2953688480431886,-0.12186788259266647,1.3316779464521393,1.445471229917719,-0.524513133969541,9
-1.3887301496588271,-1.6274784890920648,-0.6959503108654832,-1.1905511681037744,0.8462298078812233,1.425977777367939,0.8489301138860529,3
-1.3887301496588271,-1.2120455937433527,-0.6172531528563897,-1.1286176114835256,0.19841334992481338,0.32134879954705675,0.21892628608952266,2
-1.3887301496588271,-0.24412099945752194,-1.5250810827470054,-0.19170785069635168,-1.007751308367428,0.08309549060529793,-0.0271416909722801,1
-1.3887301496588271,0.43266004931753144,0.7023295501889475,-0.587028424868155,-0.5405281852377412,-0.21797005433019734,-0.09694820928768509,6
-1.3887301496588271,-0.4926996991333904,1.1632700470993527,-0.7912773881902533,-1.0425445196643197,-0.19414472343602146,-1.081220117534896,7
-1.3887301496588271,1.2192584003466498,-0.6861131661143467,-1.1984575795872106,-1.5611290499465607,0.3061872253416719,0.5138588259721089,4
-1.3887301496588271,1.252458980097879,1.3965509083405945,-1.3460439272780174,-0.8768625611076933,0.6527374928933213,0.6534718626029189,10
-1.3887301496588271,0.8983194627514358,0.9342051050371697,-0.23651084910248937,0.017820015098090256,0.20005620590397954,-0.1737353794346307,5
-1.3887301496588271,0.2973038395625206,0.5899050387473853,-0.0032717103411254514,1.0201958643656812,0.4383095148457384,-0.16500956464520505,11
-1.3887301496588271,-0.41948816429734703,0.7810267081980411,-0.9639007055786073,0.46350448361541596,0.10692082149947381,-0.7182262222947899,8
-1.3887301496588271,-1.4640294810860142,1.7366350554513206,0.19307084149753687,1.0583027148337052,1.5494363101832138,-0.4599421045277913,9
-1.3887301496588271,-1.5542669542560215,-0.7535678729792841,-1.100945171291499,1.1444573332831511,1.3913227506127739,0.8087913658546952,3
-1.3887301496588271,-1.1882092800758037,-0.6256849912145069,-1.1352062877197222,0.2580588550051988,0.32351473871925457,0.39693290779380536,2
-1.3887301496588271,-0.35138441096149253,-1.218724289068748,-0.5409076912147779,-0.7625420097036206,-0.09234558234272451,-0.0009642466040031894,1
-1.3887301496588271,0.6931569058271746,0.3889462245455927,-0.7161664790976106,-0.2389870206646808,-0.287280107840527,0.19449400467913067,6
-1.3887301496588271,-0.39735444446319435,1.2560202690386417,-1.1207112000000894,-1.1750900865096208,0.009453558750572463,-0.8927425180833024,7
-1.3887301496588271,1.016649734172483,-0.24625226509923417,-0.7214374200865681,-1.1436105143838617,-0.5688522002262423,0.24335856749991433,4
-1.3887301496588271,1.450811161688555,1.1829443366016261,-1.5608347725780303,-0.6217123449304881,1.0079515171337619,0.8297333213493168,10
-1.3887301496588271,0.9604641376704028,0.9552847009324626,-0.6423733052522075,-0.1627733197286325,0.22388153679815545,-0.018415876182854462,5
-1.3887301496588271,0.4879943489029131,0.7318409844423576,0.21810781119508427,1.3316779464521393,0.2823618944474962,-0.524513133969541,11
-1.3887301496588271,-0.5931527353037758,1.1548382087412357,-0.8387158570908697,0.5546295608215605,0.7740300865363986,-0.8264263256836675,8
-1.3887301496588271,-1.284405831662698,1.9193248865438592,0.5317288000380483,1.0632731735904042,1.4238118381957412,-0.9642941993565927,9
-1.3887301496588271,-1.548307875839134,-0.7071927620096394,-0.9928908810178729,1.3764120752624285,1.2483707652477187,0.765162291907567,3
-1.3887301496588271,-1.2707850809955272,-0.6172531528563897,-1.008703703984745,0.5281204474525002,0.284527833619694,0.24684889341568458,2
-1.3887301496588271,-0.3479792232946998,-1.1723491780991036,-0.6964004503890205,-0.6250259841016207,0.020283254611561503,-0.18769668309771187,1
-1.3887301496588271,0.8072306926647307,0.1669078144485071,-0.63710236426325,-0.315200721600729,-0.35442422217865927,0.3184005746889748,6
-1.3887301496588271,-0.6510409256392521,1.3038006864013056,-0.7082600676141746,-1.0110649475385605,0.32351473871925457,-1.1580072876818417,7
-1.3887301496588271,1.0404860478400322,-0.007350178285914416,-0.7912773881902533,-0.5488122831655725,-0.5731840785706377,0.2136907972158671,4
-1.3887301496588271,1.5861673714435656,0.8836140748884667,-1.5437042143639188,-0.49910769559858464,1.5992529111437637,0.9396785876960796,10
-1.3887301496588271,0.8268105217487889,1.2546149626456222,-0.40386322550188614,-0.3301120978708254,0.2672003202421116,-0.11963532774019175,5
-1.3887301496588271,0.5578006960721638,0.8189699808095683,0.2826768383098122,1.429430302000549,0.11558457818826505,-0.4547066156541359,11
-1.3887301496588271,-0.31137345587667814,0.7107613885470646,-1.1444304344503975,0.917473050060573,0.8390082617023326,-0.8927425180833024,8
-1.3887301496588271,-1.3925205400833671,2.241140050545331,0.7807807617662844,0.7070569626936568,0.9278117677624429,-1.0480620213350786,9
-1.3887301496588271,-1.6121551445914974,-0.6495751998958389,-0.8795656497552894,1.4559394153696088,1.0642659356109048,0.8244978324756613,3
-1.3887301496588271,-1.3022830669133598,-0.7662156305164597,-0.9797135285454794,0.4916704165700425,0.20005620590397954,0.30094894511012354,2
-1.3887301496588271,-0.27902417304214727,-1.3311488005103103,-0.701671391377978,-0.5968600511469941,-0.07068619062074642,-0.30287743831812997,1
-1.3887301496588271,0.9502485746700251,-0.07339957875783232,-0.7807355062123384,-0.1362642063595724,-0.16382157502525216,0.11072618270064485,6
-1.3887301496588271,-0.5454801079686776,1.0958153402344155,-0.7319793020644828,-0.7791102055592833,-0.12266873075349381,-0.9171747994936941,7
-1.3887301496588271,0.9638693253371956,0.28214293867610846,-0.7003536561307385,-0.7211215200644641,-0.4822146333383297,0.053135805090435854,4
-1.3887301496588271,1.374194439185719,1.2883423160780907,-1.3789873084590007,-1.0160354062952595,1.3198467579302462,1.1176852094003622,10
-1.3887301496588271,0.9817465605878577,1.315043137545462,-0.02435547429695483,-0.13460738677400613,0.2975234686528809,-0.1824611942240565,5
-1.3887301496588271,0.6931569058271746,0.8597238662071347,0.23919157515091394,0.8014956790709342,0.453471089051123,-0.7025197556738237,11
-1.3887301496588271,-0.1343036972034567,0.27511640671101084,-0.9942086162651123,1.2090732971202356,0.03977670716134155,-0.7653456221576883,8
-1.3887301496588271,-1.6921770547611266,2.1807118756454913,0.8914705225343892,0.21995200453717487,0.3516719479578261,-0.9241554513252348,9
-1.3887301496588271,-1.5466052820057377,-0.604605395319214,-0.7280260963227648,1.5420940338190547,0.8606676534243107,0.8698720693806744,3
-1.3887301496588271,-1.2350306104942037,-0.6917343916864248,-1.2419428427461092,0.36078166931030736,0.19139244921518833,0.5225846407615345,2
-1.3887301496588271,-0.2892397360425256,-1.3761186050869354,-0.8057724759098861,-0.5140190718686809,-0.12700060909788943,-0.4180581935385484,1
-1.3887301496588271,1.1366825994269265,-0.6580070382539561,-0.9599474998368893,0.2332065612217048,-0.059856494759757385,-0.19816766084502244,6
-1.3887301496588271,-0.29945529904290363,0.8344283511327831,-0.7781000357178598,-0.8370988910541027,-0.41723645817239546,-0.5297486228431963,7
-1.3887301496588271,0.8804422275007744,0.4226735779780614,-0.6384200995104893,-1.0094081279529943,-0.48654651168272534,-0.14057728323481328,4
-1.3887301496588271,1.4746474753561039,1.5342709348565082,-1.2327186960154337,-1.3324879471384161,0.7632003906754095,0.9571302172749309,10
-1.3887301496588271,1.2320278540971228,1.100031259413474,-0.16008220476260754,0.10397463354753615,1.0556021789221135,-0.37617428254930524,5
-1.3887301496588271,1.0064341711721048,0.7978903849142753,-0.10737279487303367,0.4419658290030545,0.5509383518000244,-0.43900014903316975,11
-1.3887301496588271,-0.21177171662299107,0.5477458469567994,-0.8729769735190926,0.9042184933760424,-0.17681721005843898,-0.7129907334211345,8
-1.3887301496588271,-1.8930831271018969,1.9783477550506794,0.7570615273159762,0.5380613649658977,0.8649995317687066,-1.1597524506397265,9
-1.3887301496588271,-1.4393418705017669,-0.43034740258479254,-0.3432474041288763,1.6663555027365249,0.8649995317687066,0.740730010497175,3
-1.3887301496588271,-1.3227141929141164,-0.45704822405216344,-1.4396031298320107,0.34752711262577723,0.39932260974617784,0.6028621368242504,2
-1.3887301496588271,-0.3181838312102636,-1.5925357896119428,-0.7556985365147909,-0.47094176264395804,-0.0360311638655815,-0.3971162380439268,1
-1.3887301496588271,1.1171027703428682,-0.8912878994951977,-1.0917210245608238,-0.4527167472027291,0.6180824661381565,-0.44423563790682535,6
-1.3887301496588271,-0.09259014828524592,0.4606168505895886,-0.8795656497552894,-0.8238443343695726,-0.3934111272782198,-0.22609026817118447,7
-1.3887301496588271,1.0702814399244682,0.06572575415110106,-0.970489381814804,-1.118758220600368,0.15673742246002342,-0.10916434999288117,4
-1.3887301496588271,1.7504676763663145,1.368444780480204,-1.4224725716178992,-1.150237792726127,0.5314448992502441,0.9623657061485861,10
-1.3887301496588271,1.447405974021762,0.14161229937415565,-0.7293438315700042,0.663979653468934,1.072929692299696,-0.3133484160654407,5
-1.3887301496588271,1.22862266643033,0.7346515972283967,-0.5751688076430008,0.6904887668379942,0.7393750597812337,-0.07077076491940829,11
-1.3887301496588271,-0.17346335537157284,0.22030945738324925,-1.015292380220942,0.10231781396197007,-0.3652539180396483,-0.19293217197136706,8
-1.1572751247156892,-1.8173177015157589,-2.781424998106464,0.38677792284172047,2.5494403418433444,0.7025540938538709,1.2171594979998146,9
-1.1572751247156892,-1.1669268571583493,-2.1054726230640703,-0.27736064176690906,2.2064786876311278,0.20222214507617736,1.8663601183330814,3
-1.1572751247156892,-0.9328202050663499,-1.3494177836195644,0.7399309691018646,1.779019234555031,-0.3609220396952527,1.2904563422309896,2
-1.1572751247156892,-0.07896939761807503,-0.7563784857653232,0.7320245576184286,0.6805478493245966,-0.044694920554372734,1.026936735590336,1
-1.1572751247156892,0.20791766330921166,0.40721520765484653,1.1945496293994382,-0.364905309167717,-0.8417605359231658,1.726747081702271,6
-1.1572751247156892,0.059791999803728374,0.13036984822999942,1.241988098300055,-0.1826551547554277,-0.7356295164854734,1.592369533945117,7
-1.1572751247156892,0.4462807999847023,0.5899050387473853,1.4106582099466909,-0.7724829272170185,-1.1319963849976722,2.1194087472264247,4
-1.1572751247156892,1.5521154947756384,0.4929388976290377,1.3777148287657073,-1.6505973075671392,-1.2489571002963538,1.876831096080392,10
-1.1572751247156892,-0.23986451487403093,-0.25046818427829276,1.3539955943153987,-1.1154445814292353,0.6527374928933213,0.6813944699290809,5
-1.1572751247156892,0.33816609156403327,-0.15771796233900395,0.5778495336914252,0.14705194277225928,1.5624319452164008,-0.06379011308786778,11
-1.1572751247156892,-0.07386161611788594,-0.509044560593886,1.2011383056356348,1.147770972454284,-0.4497255457553628,1.6569405633868663,8
-1.1572751247156892,-1.8530721720170826,-2.7055384528834097,0.5791672689386647,2.686956367445344,0.6267462228269476,1.0094851060114847,9
-1.1572751247156892,-1.1626703725748584,-2.154658346819754,-0.2575946130583189,2.2180764247300915,0.09825706481068236,1.8803214219961624,3
-1.1572751247156892,-0.8808910931477607,-1.5616190489655128,0.5330465352852877,1.6332191110251997,-0.3392626479732746,1.3794596530831313,2
-1.1572751247156892,-0.14537055712053296,-0.747946647407206,0.8176773486889858,0.6722637513967654,-0.3305988912844834,1.0635851577059234,1
-1.1572751247156892,0.12023408088929931,0.42829480355013944,1.288108831953432,-0.4162667163202712,-1.0323631830765732,1.8611246294594261,6
-1.1572751247156892,0.12363926855609204,0.16128658887642916,1.104943632587163,0.026104113025921593,-0.5233674776100883,1.6447244226816702,7
-1.1572751247156892,0.23345657081015728,0.6390907625030687,1.5529736166485402,-0.9414785249447776,-1.3117693362900902,1.8506536517121148,4
-1.1572751247156892,1.5895725591103582,0.45640093141053,1.3210522131344153,-1.5097676427940065,-0.7139701247634952,1.491150082387779,10
-1.1572751247156892,-0.3003065959596019,-0.062157127613676075,1.9865085129902846,-1.0176922258808256,0.11558457818826505,0.3061844339837789,5
-1.1572751247156892,0.29815513647921904,0.1669078144485071,0.9165074922319368,-0.09981417547711453,1.185558529253982,-0.20689347563444807,11
-1.1572751247156892,-0.41778557046395065,-0.43456332176385115,1.4225178271718448,0.8495434470523558,-0.9154024677778917,1.4353048677354554,8
-1.1572751247156892,-1.8615851411840643,-2.5045796386816166,0.7702388797883697,2.811217836362814,0.7956894782583767,0.8000655510652696,9
-1.1572751247156892,-1.1430905434908003,-2.1251469125663442,-0.26550102454175495,2.0987854145693206,0.07009985557211086,2.0373860882058237,3
-1.1572751247156892,-0.8800397962310624,-1.6262631430444114,0.5989332976472548,1.4774780699819703,-0.334930769628879,1.334085416178118,2
-1.1572751247156892,-0.1930431844556311,-0.747946647407206,0.8493029946227301,0.5480022824792954,-0.4908783900271212,1.0792916243268895,1
-1.1572751247156892,0.09469517338835388,0.49434420402205725,1.3684906820350318,-0.49413723684188565,-1.177481107613826,1.789572948186136,6
-1.1572751247156892,0.05808940597033201,0.10226372036960883,1.0878130743730514,-0.11969601050390974,-0.503874025060308,1.5714275784504954,7
-1.1572751247156892,-0.12834461878656933,0.5870944259613462,1.9601538080454977,-0.9812421949983677,-1.7709484407960256,1.5627017636610696,4
-1.1572751247156892,1.5470077132754492,0.39737806290370986,1.3236876836288942,-1.3490561429940788,0.14807366577123218,1.1054690686951665,10
-1.1572751247156892,-0.1521809324541184,-0.06918365957877373,2.207888034526494,-0.482539499742922,0.0007898020617812312,0.4370716558251635,5
-1.1572751247156892,0.4735223013190441,0.4058099012618272,1.1286628670374714,-0.5372145460666086,1.2960214270360704,-0.6257325855268783,11
-1.1572751247156892,-0.5080230436339579,-0.5624462035286282,1.3895744459908612,0.6855183080812955,-0.8547561709563527,1.072310972495349,8
-1.1572751247156892,-1.873503298017839,-2.4539886085329137,0.733342292865668,2.713465480814404,0.9408074027956298,1.0234464096745657,9
-1.1572751247156892,-1.1643729664082547,-2.0281807714479965,-0.19961426217978775,2.0954717753981873,0.11125269984386943,2.098466791731803,3
-1.1572751247156892,-0.8945118438149317,-1.638910900581587,0.5594012402300744,1.379725714433561,-0.12700060909788943,1.3934209567462124,2
-1.1572751247156892,-0.23050024879035105,-0.6959503108654832,0.8440320536337728,0.44859310734531954,-0.35659016135085686,0.9169914692435728,1
-1.1572751247156892,0.059791999803728374,0.5112078807382916,1.5068528829951628,-0.5802918552913314,-1.4157344165555847,1.761650340859974,6
-1.1572751247156892,-0.09003625753515129,-0.014376710251012064,1.2459413040417728,-0.10478463423381315,-0.6554897671141545,1.4230887270302592,7
-1.1572751247156892,-0.19474577828902745,0.49434420402205725,1.9865085129902846,-0.9017148548911871,-1.619332698742179,1.7529245260705482,4
-1.1572751247156892,1.1664779915113626,0.3453817263619872,1.3236876836288942,-1.4169857460022957,0.5184492642170573,1.1386271648949837,10
-1.1572751247156892,0.01978104471891396,-0.0017289527138362971,1.907444398155924,0.3591248497247411,-0.3305988912844834,0.8820882100858707,5
-1.1572751247156892,0.49480472423649857,0.4732646081267643,1.2986507139313463,-0.5604100202645363,1.131410049949037,-0.7862875776523098,11
-1.1572751247156892,-0.4433244779648961,-0.607416008105253,1.077271192395137,0.957236720114163,-0.6749832196639348,1.2538079201154022,8
-1.1572751247156892,-1.875205891851235,-2.470852285249148,0.5554480344883566,2.7499155116968623,1.0122833954781572,1.3253596013886926,9
-1.1572751247156892,-1.2486513611613745,-2.032396690627055,0.06261505202084167,2.241271898928019,0.06793391639991328,2.2293540135731877,3
-1.1572751247156892,-0.9226046420659717,-1.6009676279700595,0.5962978271527761,1.6216213739262355,-0.057690555587559575,1.5487404599979886,2
-1.1572751247156892,-0.27647028229205284,-0.7043821492236004,0.9046478750067827,0.41877035480512675,-0.2894460470127251,0.847184950928168,1
-1.1572751247156892,-0.06619994386760222,0.4339160291222177,1.6570747011804479,-0.527273628553211,-1.335594667184266,1.5888792080293466,6
-1.1572751247156892,-0.1700581677047803,-0.2265779755969609,1.2749314794810385,0.13379738608772895,-0.5298652951266817,1.4946404083035498,7
-1.1572751247156892,-0.05768697470062041,0.4788858336988426,1.7269146692841337,-0.845382988981934,-1.3096033971178924,2.1054474435633437,4
-1.1572751247156892,1.0089880619221994,0.32992335603877243,1.4541434731055891,-0.9696444578994039,0.022449193783759307,1.763395503817859,10
-1.1572751247156892,0.037658279969575666,-0.0059448718928948865,1.603047556043635,0.6225591638297774,0.05493828136672643,0.8436946250123976,5
-1.1572751247156892,0.3313557162304478,0.4929388976290377,1.344771447584724,-0.6631328345696448,1.244038886903323,-0.7915230665259649,11
-1.1572751247156892,-0.3318045818774345,-0.6017947825331751,0.9151897569846974,1.1361732353553196,-0.5688522002262423,1.417853238156604,8
-1.1572751247156892,-1.8471130936001952,-2.691485388953214,0.41972130402270413,2.710151841643272,1.0989209623660698,1.7459438742390077,9
-1.1572751247156892,-1.3329297559144944,-1.948078307045883,0.4144503630337466,2.332396976134164,0.015951376267165886,2.3218476503410987,3
-1.1572751247156892,-1.0375297258202258,-1.5068120996377516,0.8901527872871496,1.8999670643013684,-0.14649406164766968,1.4876597564720093,2
-1.1572751247156892,-0.3318045818774345,-0.7662156305164597,0.9837119898411434,0.5148658907679701,-0.25479102025756006,0.8210075065598911,1
-1.1572751247156892,-0.19474577828902745,0.3959727565106903,1.7677644619485529,-0.502421334769717,-1.3009396404291012,1.3689886753358205,6
-1.1572751247156892,-0.2773215792087509,-0.4148890322615776,1.1497466309933007,0.20007016951037945,-0.053358677243163746,1.0932529279899705,7
-1.1572751247156892,0.027442716969197496,0.4212682715850418,1.483133648544855,-0.8718921023509943,-1.157987655064046,2.1700184730050935,4
-1.1572751247156892,1.0643223615075812,0.37489316061539735,1.41197594519393,-1.4120152872455969,0.09392518646628696,1.248572431241747,10
-1.1572751247156892,-0.1343036972034567,-0.18301347741335547,1.3935276517325794,0.950609441771898,-0.2591228986019557,1.6080760005660828,5
-1.1572751247156892,0.28453438581204815,0.3355445816108507,1.0601406341810253,-0.7807670251448496,1.5667638235607966,-0.5733776967903245,11
-1.1572751247156892,-0.30796826820988543,-0.634116829572624,1.028514988247281,0.8594843645657534,-0.57101813939844,1.592369533945117,8
-0.4629100498862757,-1.9424583482703914,-1.617831304686294,-0.35774249184850904,1.543750853404621,1.2028860426315648,1.5906243709872316,9
-0.4629100498862757,-1.3576173664987417,-0.9657691383252329,-1.0113391744792237,1.0284799622935124,0.6180824661381565,0.9798173357274373,3
-0.4629100498862757,-0.7608582278933174,-0.7760527752675965,-0.5224593977534271,-0.608457788245958,0.8151829308081572,0.09327455312179359,2
-0.4629100498862757,-0.10025182053552946,0.1711237336275657,-1.0073859687375057,-0.850353447738633,0.21738371928156203,-0.7985037183575057,1
-0.4629100498862757,0.6361200124083964,0.831617738346744,-0.8887897964859648,-0.8901171177922232,-0.402074883967011,1.0897626020742002,6
-0.4629100498862757,0.07341275047089926,0.7501099675516115,-0.5764865428902402,-0.9215966899179823,0.11991645653266064,0.4527781224461294,7
