model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
Random forest,weight normalisation,"[0.17210682492581603, 0.18100890207715134, 0.17210682492581603, 0.16913946587537093, 0.1572700296735905, 0.21893491124260356, 0.19822485207100593, 0.16863905325443787, 0.15088757396449703, 0.1893491124260355]",0.45185185185185184,Models\RandomForest\20260419_Apr\weight_normalisation.pkl,"[82.7893175074184, 81.89910979228486, 82.7893175074184, 83.08605341246292, 84.27299703264094, 78.10650887573965, 80.1775147928994, 83.13609467455622, 84.91124260355029, 81.06508875739645]","[0.758147512864494, 0.7451499118165784, 0.76028880866426, 0.7502061005770817, 0.7787539936102236, 0.6518804243008679, 0.7011494252873564, 0.7510620220900595, 0.7767634854771784, 0.7216238608119303]",86.0,232.0,16.0,41.0,54.81481481481482,0.10699588477366255,4.0,70.0,38.0,23.0
Random forest,weight decay,"[0.1661721068249258, 0.1632047477744807, 0.18100890207715134, 0.142433234421365, 0.17507418397626112, 0.17455621301775148, 0.17159763313609466, 0.15680473372781065, 0.16863905325443787, 0.1863905325443787]",0.34074074074074073,Models\RandomForest\20260419_Apr\weight_decay.pkl,"[83.38278931750742, 83.67952522255193, 81.89910979228486, 85.7566765578635, 82.49258160237389, 82.54437869822485, 82.84023668639054, 84.31952662721893, 83.13609467455622, 81.36094674556213]","[0.729184925503944, 0.7327502429543246, 0.6822867853795689, 0.769506726457399, 0.7216494845360825, 0.7023914968999114, 0.7267716535433071, 0.7552380952380954, 0.7174629324546952, 0.6900473933649288]",74.0,238.0,23.0,40.0,65.92592592592592,0.0,0.0,89.0,0.0,46.0
Random forest,weight perturbation,"[0.05934718100890208, 0.06528189910979229, 0.05934718100890208, 0.0771513353115727, 0.06824925816023739, 0.06804733727810651, 0.05917159763313609, 0.07100591715976332, 0.07396449704142012, 0.07100591715976332]",0.11851851851851852,Models\RandomForest\20260419_Apr\weight_perturbation.pkl,"[94.06528189910979, 93.47181008902076, 94.06528189910979, 92.28486646884274, 93.17507418397626, 93.19526627218934, 94.0828402366864, 92.89940828402366, 92.60355029585799, 92.89940828402366]","[0.8916967509025271, 0.881074168797954, 0.8916967509025271, 0.8503144654088051, 0.8645707376058042, 0.8710493046776233, 0.8881987577639752, 0.8729016786570744, 0.8576972833117724, 0.8666666666666667]",60.0,291.0,1.0,23.0,88.14814814814815,0.0,0.0,119.0,0.0,16.0
svm,baseline,"[0.12166172106824925, 0.12759643916913946, 0.10385756676557864, 0.12166172106824925, 0.12759643916913946, 0.10946745562130178, 0.11834319526627218, 0.10650887573964497, 0.1301775147928994, 0.11834319526627218]",0.16296296296296298,Models\SVM\20260419_Apr\baseline.pkl,"[87.83382789317507, 87.24035608308606, 89.61424332344214, 87.83382789317507, 87.24035608308606, 89.05325443786982, 88.16568047337277, 89.3491124260355, 86.98224852071006, 88.16568047337277]","[0.5922551252847381, 0.6606170598911071, 0.7354014598540146, 0.6765799256505577, 0.6606170598911071, 0.6973180076628352, 0.6972318339100345, 0.6882352941176471, 0.6637323943661971, 0.6406570841889117]",29.0,300.0,3.0,43.0,83.7037037037037,0.10317460317460317,1.0,112.0,5.0,17.0
svm,batch normalisation,"[0.1513353115727003, 0.142433234421365, 0.14540059347181009, 0.13056379821958458, 0.1394658753709199, 0.15088757396449703, 0.15384615384615385, 0.14201183431952663, 0.14792899408284024, 0.14792899408284024]",0.28888888888888886,Models\SVM\20260419_Apr\batch_normalisation.pkl,"[84.86646884272997, 85.7566765578635, 85.45994065281899, 86.94362017804154, 86.05341246290801, 84.91124260355029, 84.61538461538461, 85.79881656804734, 85.20710059171599, 85.20710059171599]","[0.572, 0.6070038910505836, 0.6023166023166022, 0.6360078277886497, 0.6852713178294574, 0.6212389380530974, 0.5886792452830188, 0.6488413547237077, 0.6167883211678833, 0.6074766355140186]",28.0,292.0,2.0,53.0,71.11111111111111,0.32269503546099293,7.0,89.0,7.0,32.0
svm,dropout,"[0.050445103857566766, 0.06231454005934718, 0.06528189910979229, 0.05934718100890208, 0.06528189910979229, 0.05917159763313609, 0.0621301775147929, 0.05917159763313609, 0.0650887573964497, 0.05325443786982249]",0.23703703703703705,Models\SVM\20260419_Apr\dropout.pkl,"[94.95548961424333, 93.76854599406528, 93.47181008902076, 94.06528189910979, 93.47181008902076, 94.0828402366864, 93.78698224852072, 94.0828402366864, 93.49112426035504, 94.67455621301775]","[0.7890173410404624, 0.7780548628428927, 0.7447916666666667, 0.773371104815864, 0.7627551020408163, 0.7625698324022346, 0.7780548628428927, 0.7536231884057972, 0.7447916666666667, 0.8059299191374663]",24.0,328.0,1.0,22.0,76.29629629629629,0.16455696202531644,3.0,100.0,14.0,18.0
svm,layer normalisation,"[0.06231454005934718, 0.0771513353115727, 0.0830860534124629, 0.0830860534124629, 0.08605341246290801, 0.07692307692307693, 0.08284023668639054, 0.07396449704142012, 0.07988165680473373, 0.07692307692307693]",0.4666666666666667,Models\SVM\20260419_Apr\layer_normalisation.pkl,"[93.76854599406528, 92.28486646884274, 91.69139465875371, 91.69139465875371, 91.3946587537092, 92.3076923076923, 91.71597633136095, 92.60355029585799, 92.01183431952663, 92.3076923076923]","[0.9096209912536442, 0.8848660391020998, 0.8797696184305256, 0.8750934928945401, 0.8783783783783784, 0.889315910837817, 0.8807069219440353, 0.8959081119885139, 0.886575735821967, 0.888138138138138]",103.0,241.0,12.0,19.0,53.333333333333336,0.16455696202531644,7.0,65.0,42.0,21.0
svm,prune,"[0.10385756676557864, 0.11869436201780416, 0.11869436201780416, 0.10979228486646884, 0.11572700296735905, 0.11834319526627218, 0.12130177514792899, 0.12721893491124261, 0.11242603550295859, 0.10650887573964497]",0.5037037037037037,Models\SVM\20260419_Apr\prune.pkl,"[89.61424332344214, 88.13056379821958, 88.13056379821958, 89.02077151335311, 88.4272997032641, 88.16568047337277, 87.86982248520711, 87.27810650887574, 88.75739644970415, 89.3491124260355]","[0.8480786416443253, 0.8164251207729468, 0.8278829604130808, 0.8346525945470537, 0.8117752007136486, 0.819327731092437, 0.8001784121320251, 0.7945084145261294, 0.8313253012048193, 0.8355387523629489]",75.0,253.0,10.0,37.0,49.629629629629626,0.0,0.0,67.0,9.0,59.0
svm,weight normalisation,"[0.13056379821958458, 0.11275964391691394, 0.13353115727002968, 0.13056379821958458, 0.13649851632047477, 0.1301775147928994, 0.1301775147928994, 0.12721893491124261, 0.12721893491124261, 0.1242603550295858]",0.4962962962962963,Models\SVM\20260419_Apr\weight_normalisation.pkl,"[86.94362017804154, 88.72403560830861, 86.64688427299704, 86.94362017804154, 86.35014836795251, 86.98224852071006, 86.98224852071006, 87.27810650887574, 87.27810650887574, 87.57396449704143]","[0.8154289834174477, 0.843441466854725, 0.8130841121495328, 0.8079681274900398, 0.8071585098612125, 0.8214849921011059, 0.8159379407616361, 0.8247734138972809, 0.8182461103253181, 0.8184480234260615]",95.0,231.0,17.0,32.0,50.37037037037037,0.22807017543859648,12.0,56.0,52.0,15.0
svm,weight decay,"[0.14836795252225518, 0.1513353115727003, 0.1572700296735905, 0.1394658753709199, 0.1513353115727003, 0.14201183431952663, 0.13609467455621302, 0.15680473372781065, 0.13609467455621302, 0.14497041420118342]",0.42962962962962964,Models\SVM\20260419_Apr\weight_decay.pkl,"[85.16320474777447, 84.86646884272997, 84.27299703264094, 86.05341246290801, 84.86646884272997, 85.79881656804734, 86.3905325443787, 84.31952662721893, 86.3905325443787, 85.50295857988166]","[0.765358361774744, 0.7595258255715496, 0.7489251934651762, 0.7653880463871544, 0.7615511551155116, 0.7739430543572046, 0.7788461538461539, 0.7316582914572864, 0.7841971112999151, 0.7672849915682969]",75.0,243.0,18.0,39.0,57.03703703703704,0.3469750889679716,15.0,62.0,27.0,31.0
svm,weight perturbation,"[0.12462908011869436, 0.11869436201780416, 0.10979228486646884, 0.10979228486646884, 0.10385756676557864, 0.10946745562130178, 0.10946745562130178, 0.11834319526627218, 0.11242603550295859, 0.11834319526627218]",0.1259259259259259,Models\SVM\20260419_Apr\weight_perturbation.pkl,"[87.53709198813057, 88.13056379821958, 89.02077151335311, 89.02077151335311, 89.61424332344214, 89.05325443786982, 89.05325443786982, 88.16568047337277, 88.75739644970415, 88.16568047337277]","[0.7190684133915575, 0.7540983606557377, 0.7503607503607503, 0.7667103538663173, 0.7736093143596378, 0.7584803256445047, 0.7541436464088398, 0.7463284379172228, 0.75, 0.727540500736377]",46.0,285.0,7.0,37.0,87.4074074074074,0.39877300613496935,5.0,113.0,6.0,11.0
