model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
KNN,weight normalisation,"[0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0, 0.002967359050445104, 0.0029585798816568047, 0.0, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047]",0.32592592592592595,Models\KNN\20260419_Apr\weight_normalisation.pkl,"[99.70326409495549, 99.70326409495549, 99.70326409495549, 100.0, 99.70326409495549, 99.70414201183432, 100.0, 99.70414201183432, 99.70414201183432, 99.70414201183432]","[0.9938566552901024, 0.9940159574468085, 0.993801652892562, 1.0, 0.9940159574468085, 0.9938566552901024, 1.0, 0.994067237969677, 0.9942159383033419, 0.993801652892562]",126.0,248.0,0.0,1.0,67.4074074074074,0.24795640326975477,7.0,84.0,24.0,20.0
KNN,weight decay,"[0.13353115727002968, 0.11869436201780416, 0.11869436201780416, 0.12166172106824925, 0.12462908011869436, 0.1301775147928994, 0.12130177514792899, 0.13609467455621302, 0.11834319526627218, 0.13313609467455623]",0.4666666666666667,Models\KNN\20260419_Apr\weight_decay.pkl,"[86.64688427299704, 88.13056379821958, 88.13056379821958, 87.83382789317507, 87.53709198813057, 86.98224852071006, 87.86982248520711, 86.3905325443787, 88.16568047337277, 86.68639053254438]","[0.7681376215407629, 0.7791798107255521, 0.7849056603773585, 0.7584223500410846, 0.7780303030303031, 0.7498051441932969, 0.7774413323239969, 0.7396726422447389, 0.7653142402545744, 0.7739261492087415]",84.0,241.0,20.0,30.0,53.333333333333336,0.2313167259786477,10.0,62.0,27.0,36.0
KNN,weight perturbation,"[0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0]",0.14814814814814814,Models\KNN\20260419_Apr\weight_perturbation.pkl,"[99.40652818991099, 99.40652818991099, 99.40652818991099, 99.40652818991099, 99.40652818991099, 100.0, 99.40828402366864, 99.40828402366864, 99.40828402366864, 100.0]","[0.9906054279749478, 0.9908536585365854, 0.9908536585365854, 0.990343347639485, 0.990343347639485, 1.0, 0.9908536585365854, 0.9910891089108911, 0.9908536585365854, 1.0]",82.0,292.0,0.0,1.0,85.18518518518519,0.2708333333333333,4.0,111.0,8.0,12.0
Neural Network,baseline,"[0.09333333333333334, 0.09333333333333334, 0.1, 0.09, 0.09333333333333334]",0.21481481481481482,Models\NN\20260419_15\baseline.pt,"[90.66666666666666, 90.66666666666666, 90.0, 91.0, 90.66666666666666]","[0.6274509803921569, 0.6441441441441441, 0.6363636363636364, 0.5721830985915493, 0.6170886075949367]",43.0,299.0,4.0,29.0,78.51851851851852,0.06074766355140187,1.0,105.0,12.0,17.0
Neural Network,batch normalisation,"[0.1, 0.09, 0.09333333333333334, 0.10666666666666667, 0.08]",0.2962962962962963,Models\NN\20260419_15\batch_normalisation.pt,"[90.0, 91.0, 90.66666666666666, 89.33333333333333, 92.0]","[0.7134146341463414, 0.724009900990099, 0.6869220607661823, 0.6005961251862891, 0.726063829787234]",49.0,289.0,5.0,32.0,70.37037037037037,0.1343669250645995,4.0,91.0,5.0,35.0
Neural Network,dropout,"[0.06333333333333334, 0.08333333333333333, 0.09333333333333334, 0.08333333333333333, 0.08333333333333333]",0.15555555555555556,Models\NN\20260419_15\dropout.pt,"[93.66666666666667, 91.66666666666666, 90.66666666666666, 91.66666666666666, 91.66666666666666]","[0.5155807365439093, 0.4289340101522843, 0.41935483870967744, 0.38858695652173914, 0.36619718309859156]",17.0,329.0,0.0,29.0,84.44444444444444,0.0,0.0,114.0,0.0,21.0
Neural Network,layer normalisation,"[0.11666666666666667, 0.14666666666666667, 0.09, 0.09333333333333334, 0.08666666666666667]",0.45925925925925926,Models\NN\20260419_15\layer_normalisation.pt,"[88.33333333333333, 85.33333333333334, 91.0, 90.66666666666666, 91.33333333333333]","[0.8118494795836669, 0.7611241217798594, 0.8516179952644041, 0.8489378442171518, 0.8430034129692833]",102.0,241.0,12.0,20.0,54.074074074074076,0.15186915887850466,5.0,68.0,39.0,23.0
Neural Network,prune,"[0.29333333333333333, 0.31666666666666665, 0.3, 0.29, 0.7066666666666667]",0.43703703703703706,Models\NN\20260419_15\prune.pt,"[70.66666666666667, 68.33333333333333, 70.0, 71.0, 29.333333333333332]","[0.0, 0.0, 0.0, 0.0, 0.5742971887550201]",0.0,263.0,0.0,112.0,56.2962962962963,0.0,0.0,76.0,0.0,59.0
Neural Network,weight normalisation,"[0.35, 0.6633333333333333, 0.6766666666666666, 0.6633333333333333, 0.3466666666666667]",0.8,Models\NN\20260419_15\weight_normalisation.pt,"[65.0, 33.666666666666664, 32.33333333333333, 33.666666666666664, 65.33333333333333]","[0.0, 0.622569938359412, 0.608297153883261, 0.622569938359412, 0.0]",127.0,0.0,248.0,0.0,20.0,0.4482758620689655,27.0,0.0,108.0,0.0
Neural Network,weight decay,"[0.27, 0.30666666666666664, 0.31, 0.33, 0.30333333333333334]",0.34074074074074073,Models\NN\20260419_15\weight_decay.pt,"[73.0, 69.33333333333334, 69.0, 67.0, 69.66666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,261.0,0.0,114.0,65.92592592592592,0.0,0.0,89.0,0.0,46.0
Neural Network,weight perturbation,"[0.7633333333333333, 0.8066666666666666, 0.21666666666666667, 0.22, 0.24]",0.11851851851851852,Models\NN\20260419_15\weight_perturbation.pt,"[23.666666666666668, 19.333333333333332, 78.33333333333333, 78.0, 76.0]","[0.5019032082653616, 0.437862950058072, 0.0, 0.0, 0.0]",0.0,292.0,0.0,83.0,88.14814814814815,0.0,0.0,119.0,0.0,16.0
Random forest,baseline,"[0.1513353115727003, 0.14540059347181009, 0.13056379821958458, 0.14540059347181009, 0.14540059347181009, 0.14497041420118342, 0.13609467455621302, 0.1390532544378698, 0.1242603550295858, 0.14792899408284024]",0.13333333333333333,Models\RandomForest\20260419_Apr\baseline.pkl,"[84.86646884272997, 85.45994065281899, 86.94362017804154, 85.45994065281899, 85.45994065281899, 85.50295857988166, 86.3905325443787, 86.09467455621301, 87.57396449704143, 85.20710059171599]","[0.4, 0.4074074074074074, 0.4142640364188164, 0.39337175792507206, 0.39622641509433965, 0.4152777777777778, 0.42058823529411765, 0.38, 0.4326465927099842, 0.4262295081967213]",24.0,299.0,4.0,48.0,86.66666666666667,0.0,0.0,117.0,0.0,18.0
Random forest,batch normalisation,"[0.13353115727002968, 0.1394658753709199, 0.13056379821958458, 0.13056379821958458, 0.13353115727002968, 0.14792899408284024, 0.1390532544378698, 0.13313609467455623, 0.14201183431952663, 0.13313609467455623]",0.28888888888888886,Models\RandomForest\20260419_Apr\batch_normalisation.pkl,"[86.64688427299704, 86.05341246290801, 86.94362017804154, 86.94362017804154, 86.64688427299704, 85.20710059171599, 86.09467455621301, 86.68639053254438, 85.79881656804734, 86.68639053254438]","[0.5443349753694581, 0.4624505928853755, 0.4767277856135402, 0.5091383812010444, 0.5032258064516129, 0.4946492271105826, 0.5365566037735849, 0.5206310679611651, 0.5278422273781903, 0.519350811485643]",37.0,286.0,8.0,44.0,71.11111111111111,0.036211699164345405,1.0,95.0,1.0,38.0
Random forest,dropout,"[0.08902077151335312, 0.12166172106824925, 0.11275964391691394, 0.12462908011869436, 0.08011869436201781, 0.11834319526627218, 0.12721893491124261, 0.07692307692307693, 0.1301775147928994, 0.12130177514792899]",0.15555555555555556,Models\RandomForest\20260419_Apr\dropout.pkl,"[91.0979228486647, 87.83382789317507, 88.72403560830861, 87.53709198813057, 91.98813056379822, 88.16568047337277, 87.27810650887574, 92.3076923076923, 86.98224852071006, 87.86982248520711]","[0.4026548672566372, 0.0, 0.0, 0.0, 0.42823529411764705, 0.0, 0.0, 0.4375, 0.0, 0.0]",0.0,329.0,0.0,46.0,84.44444444444444,0.0,0.0,114.0,0.0,21.0
Random forest,layer normalisation,"[0.12166172106824925, 0.10385756676557864, 0.11869436201780416, 0.12759643916913946, 0.10385756676557864, 0.11242603550295859, 0.11538461538461539, 0.12721893491124261, 0.10355029585798817, 0.13313609467455623]",0.4074074074074074,Models\RandomForest\20260419_Apr\layer_normalisation.pkl,"[87.83382789317507, 89.61424332344214, 88.13056379821958, 87.24035608308606, 89.61424332344214, 88.75739644970415, 88.46153846153845, 87.27810650887574, 89.64497041420118, 86.68639053254438]","[0.8039353478566409, 0.8327402135231317, 0.8044096728307255, 0.8030199039121483, 0.7998517420311342, 0.8286118980169972, 0.8233638282899367, 0.7985714285714286, 0.8236141108711303, 0.778169014084507]",98.0,236.0,17.0,24.0,59.25925925925925,0.035326086956521736,1.0,79.0,28.0,27.0
Random forest,prune,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5111111111111111,Models\RandomForest\20260419_Apr\prune.pkl,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",112.0,263.0,0.0,0.0,48.888888888888886,0.1260096930533118,6.0,60.0,16.0,53.0
Random forest,weight normalisation,"[0.10385756676557864, 0.10089020771513353, 0.09495548961424333, 0.10979228486646884, 0.08011869436201781, 0.11242603550295859, 0.10355029585798817, 0.10355029585798817, 0.09467455621301775, 0.10946745562130178]",0.4,Models\RandomForest\20260419_Apr\weight_normalisation.pkl,"[89.61424332344214, 89.91097922848664, 90.50445103857567, 89.02077151335311, 91.98813056379822, 88.75739644970415, 89.64497041420118, 89.64497041420118, 90.53254437869822, 89.05325443786982]","[0.8169889502762431, 0.8028070175438596, 0.8241308793456033, 0.7913043478260869, 0.864290610006854, 0.7909806728704366, 0.8226703755215578, 0.8007246376811594, 0.8136966126656848, 0.7875980042765502]",98.0,238.0,10.0,29.0,60.0,0.19548872180451127,6.0,75.0,33.0,21.0
Random forest,weight decay,"[0.06231454005934718, 0.05637982195845697, 0.04747774480712166, 0.05637982195845697, 0.04154302670623145, 0.04437869822485207, 0.04437869822485207, 0.047337278106508875, 0.047337278106508875, 0.047337278106508875]",0.3851851851851852,Models\RandomForest\20260419_Apr\weight_decay.pkl,"[93.76854599406528, 94.3620178041543, 95.25222551928783, 94.3620178041543, 95.84569732937686, 95.56213017751479, 95.56213017751479, 95.26627218934911, 95.26627218934911, 95.26627218934911]","[0.8870356330553449, 0.9046898638426626, 0.9139020537124802, 0.8856695379796398, 0.9217134416543574, 0.9228395061728395, 0.9231332357247438, 0.9154929577464789, 0.9121048573631457, 0.9146706586826348]",101.0,254.0,7.0,13.0,61.48148148148148,0.13598326359832635,5.0,78.0,11.0,41.0
Random forest,weight perturbation,"[0.0, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0, 0.0029585798816568047, 0.0029585798816568047]",0.1259259259259259,Models\RandomForest\20260419_Apr\weight_perturbation.pkl,"[100.0, 99.40652818991099, 99.40652818991099, 99.40652818991099, 99.40652818991099, 99.40828402366864, 99.40828402366864, 100.0, 99.40828402366864, 99.40828402366864]","[1.0, 0.9906054279749478, 0.9907312049433573, 0.9907312049433573, 0.9906054279749478, 0.9906054279749478, 0.9904761904761905, 1.0, 0.9906054279749478, 0.9907312049433573]",82.0,292.0,0.0,1.0,87.4074074074074,0.15853658536585366,2.0,116.0,3.0,14.0
svm,baseline,"[0.08605341246290801, 0.09198813056379822, 0.0830860534124629, 0.0830860534124629, 0.0830860534124629, 0.07396449704142012, 0.09171597633136094, 0.07100591715976332, 0.09171597633136094, 0.07988165680473373]",0.2740740740740741,Models\SVM\20260419_Apr\baseline.pkl,"[91.3946587537092, 90.80118694362018, 91.69139465875371, 91.69139465875371, 91.69139465875371, 92.60355029585799, 90.8284023668639, 92.89940828402366, 90.8284023668639, 92.01183431952663]","[0.6402985074626866, 0.6825, 0.6769025367156208, 0.706700379266751, 0.6928934010152284, 0.7074829931972789, 0.6533505154639175, 0.7057142857142857, 0.6833740831295844, 0.6676176890156919]",41.0,301.0,2.0,31.0,72.5925925925926,0.10236220472440945,2.0,96.0,21.0,16.0
svm,batch normalisation,"[0.06528189910979229, 0.05934718100890208, 0.05637982195845697, 0.05637982195845697, 0.05637982195845697, 0.05917159763313609, 0.0621301775147929, 0.0650887573964497, 0.0621301775147929, 0.0621301775147929]",0.2962962962962963,Models\SVM\20260419_Apr\batch_normalisation.pkl,"[93.47181008902076, 94.06528189910979, 94.3620178041543, 94.3620178041543, 94.3620178041543, 94.0828402366864, 93.78698224852072, 93.49112426035504, 93.78698224852072, 93.78698224852072]","[0.8170594837261503, 0.8291571753986332, 0.8424581005586592, 0.8095238095238095, 0.8443298969072165, 0.8364978902953587, 0.8351177730192719, 0.7918050941306756, 0.8351177730192719, 0.8327904451682954]",64.0,287.0,7.0,17.0,70.37037037037037,0.3458980044345898,12.0,83.0,13.0,27.0
svm,dropout,"[0.07418397626112759, 0.08902077151335312, 0.09495548961424333, 0.08605341246290801, 0.09198813056379822, 0.08875739644970414, 0.09467455621301775, 0.08284023668639054, 0.09171597633136094, 0.08579881656804733]",0.16296296296296298,Models\SVM\20260419_Apr\dropout.pkl,"[92.58160237388724, 91.0979228486647, 90.50445103857567, 91.3946587537092, 90.80118694362018, 91.12426035502959, 90.53254437869822, 91.71597633136095, 90.8284023668639, 91.42011834319527]","[0.43444730077120824, 0.4026548672566372, 0.33568075117370894, 0.3976470588235294, 0.3991228070175439, 0.35049019607843135, 0.37389380530973454, 0.3870967741935484, 0.3627906976744186, 0.3976470588235294]",14.0,328.0,1.0,32.0,83.7037037037037,0.0,0.0,113.0,1.0,21.0
svm,layer normalisation,"[0.08902077151335312, 0.10682492581602374, 0.11275964391691394, 0.10979228486646884, 0.11869436201780416, 0.10650887573964497, 0.10650887573964497, 0.10650887573964497, 0.11834319526627218, 0.10650887573964497]",0.4444444444444444,Models\SVM\20260419_Apr\layer_normalisation.pkl,"[91.0979228486647, 89.31750741839762, 88.72403560830861, 89.02077151335311, 88.13056379821958, 89.3491124260355, 89.3491124260355, 89.3491124260355, 88.16568047337277, 89.3491124260355]","[0.8623853211009175, 0.8166064981949458, 0.8014336917562724, 0.8107116654438739, 0.7912243453644727, 0.8034251675353685, 0.8229018492176386, 0.8216292134831461, 0.7940340909090909, 0.8053097345132744]",97.0,239.0,14.0,25.0,55.55555555555556,0.1822429906542056,6.0,69.0,38.0,22.0
svm,prune,"[0.41543026706231456, 0.3887240356083086, 0.41839762611275966, 0.3323442136498516, 0.3798219584569733, 0.3905325443786982, 0.39349112426035504, 0.3875739644970414, 0.39349112426035504, 0.3668639053254438]",0.4074074074074074,Models\SVM\20260419_Apr\prune.pkl,"[58.45697329376854, 61.12759643916914, 58.160237388724035, 66.76557863501483, 62.01780415430267, 60.946745562130175, 60.650887573964496, 61.24260355029586, 60.650887573964496, 63.31360946745562]","[0.30576631259484066, 0.3262745098039216, 0.3311499272197962, 0.4366412213740458, 0.3469387755102041, 0.34262048192771083, 0.3173228346456693, 0.325, 0.3217324052590874, 0.35135135135135137]",35.0,187.0,76.0,77.0,59.25925925925925,0.45454545454545453,25.0,55.0,21.0,34.0
svm,weight normalisation,"[0.10385756676557864, 0.09792284866468842, 0.10385756676557864, 0.11572700296735905, 0.10089020771513353, 0.10059171597633136, 0.10059171597633136, 0.10355029585798817, 0.11242603550295859, 0.10059171597633136]",0.17777777777777778,Models\SVM\20260419_Apr\weight_normalisation.pkl,"[89.61424332344214, 90.20771513353115, 89.61424332344214, 88.4272997032641, 89.91097922848664, 89.94082840236686, 89.94082840236686, 89.64497041420118, 88.75739644970415, 89.94082840236686]","[0.810791871058164, 0.8346994535519126, 0.8214285714285714, 0.7755406413124534, 0.8220986796386379, 0.8020086083213773, 0.832425068119891, 0.8062015503875969, 0.8085694540428473, 0.8171428571428572]",100.0,235.0,13.0,27.0,82.22222222222221,0.38613861386138615,9.0,102.0,6.0,18.0
svm,weight decay,"[0.14836795252225518, 0.1513353115727003, 0.1572700296735905, 0.142433234421365, 0.1513353115727003, 0.14201183431952663, 0.13609467455621302, 0.16272189349112426, 0.13609467455621302, 0.14497041420118342]",0.42962962962962964,Models\SVM\20260419_Apr\weight_decay.pkl,"[85.16320474777447, 84.86646884272997, 84.27299703264094, 85.7566765578635, 84.86646884272997, 85.79881656804734, 86.3905325443787, 83.72781065088756, 86.3905325443787, 85.50295857988166]","[0.7051886792452831, 0.7029780564263323, 0.6869085173501577, 0.7090909090909091, 0.7116422513492675, 0.7124702144559174, 0.7788461538461539, 0.6147110332749562, 0.728492501973165, 0.7159716758457907]",75.0,243.0,18.0,39.0,57.03703703703704,0.33505154639175255,15.0,62.0,27.0,31.0
svm,weight perturbation,"[0.13649851632047477, 0.142433234421365, 0.12759643916913946, 0.14540059347181009, 0.13649851632047477, 0.13609467455621302, 0.1390532544378698, 0.15088757396449703, 0.14201183431952663, 0.1390532544378698]",0.13333333333333333,Models\SVM\20260419_Apr\weight_perturbation.pkl,"[86.35014836795251, 85.7566765578635, 87.24035608308606, 85.45994065281899, 86.35014836795251, 86.3905325443787, 86.09467455621301, 84.91124260355029, 85.79881656804734, 86.09467455621301]","[0.5423122765196663, 0.5348571428571428, 0.5279187817258884, 0.5212264150943396, 0.5135802469135803, 0.5244498777506112, 0.5031210986267166, 0.523590333716916, 0.5193704600484261, 0.5031210986267166]",36.0,287.0,5.0,47.0,86.66666666666667,0.2826086956521739,4.0,113.0,6.0,12.0
