dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Magic,4255642181.0,10.0,1.0,383.0,2.0,0.0261096605744125,0.2,191.5,0.2044025157232704,0.6,0.0,0.1211962321177555,0.0,0.0,1.0321432109605466,1.0,1.0768039547169004,inf,"[0.48545515537261963, 0.4766077697277069, 0.5164285898208618, 0.4887516498565674, 0.4969814121723175]","[0.4432631731033325, 0.4432533085346222, 0.4436870515346527, 0.4432356059551239, 0.44327911734580994]","[0.4134117662906647, 0.4760613739490509, 0.3743557929992676, 0.3518856167793274, 0.39187389612197876]","[0.5180063247680664, 0.4430263042449951, 0.466605544090271, 0.43455177545547485, 0.41650375723838806]","[0.48541682958602905, 0.4765862822532654, 0.5172537565231323, 0.4888305366039276, 0.49702227115631104]","[0.44326916337013245, 0.44317954778671265, 0.44345173239707947, 0.4432552754878998, 0.4432196319103241]","[0.48539286851882935, 0.47652703523635864, 0.5173433423042297, 0.4887719452381134, 0.4969352185726166]","[0.4431318938732147, 0.4431318938732147, 0.4431318938732147, 0.4431318938732147, 0.4431318938732147]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.48756712675094604, 0.4785621762275696, 0.5194047689437866, 0.4907170534133911, 0.4989553987979889]","[0.4462345540523529, 0.4457990825176239, 0.4474477767944336, 0.44600728154182434, 0.4463936984539032]","[0.5747334957122803, 0.5689703226089478, 0.594514012336731, 0.576901376247406, 0.5820490717887878]","[0.5476700663566589, 0.5469693541526794, 0.549256443977356, 0.5475232601165771, 0.548045814037323]","[0.48532387614250183, 0.4765777289867401, 0.5044498443603516, 0.4888184666633606, 0.49694138765335083]","[0.44325533509254456, 0.44322144985198975, 0.44347918033599854, 0.44325587153434753, 0.44327521324157715]","[0.9853928685188293, 0.47652703523635864, 1.1091800928115845, 0.4806087613105774, 1.1132618188858032]","[0.936638355255127, 0.4431318938732147, 1.1833915710449219, 0.48079511523246765, 1.1833915710449219]",batch_normalisation,layer_normalisation
Mobile Price Classification,2538102769.0,19.0,0.6842105263157895,1170.0,3.0,0.0162393162393162,0.1578947368421052,390.0,0.8966346153846154,0.1052631578947368,0.0,0.0440912012731375,0.0002754377347942,0.0017209256819361,1.0162503169542954,1.0008202687752383,6.555612718360508,320.8403237228353,"[0.6055787205696106, 0.5868266224861145, 0.5816434621810913, 0.5905716419219971, 0.5701175332069397]","[1.188395619392395, 1.2152994871139526, 1.1942871809005737, 1.2176576852798462, 1.1982572078704834]","[0.5738330483436584, 0.569728434085846, 0.5799384713172913, 0.5862728953361511, 0.560361921787262]","[1.234139323234558, 1.2325563430786133, 1.1745418310165405, 1.2203068733215332, 1.2110936641693115]","[1.0960609912872314, 1.0876668691635132, 1.0952321290969849, 1.0970219373703003, 1.0966888666152954]","[1.0991730690002441, 1.098873257637024, 1.0988668203353882, 1.0986272096633911, 1.0996503829956055]","[0.5781964063644409, 0.7113795280456543, 0.6016058921813965, 0.5697019696235657, 0.5710645914077759]","[1.2092678546905518, 1.2077460289001465, 1.1977648735046387, 1.233674168586731, 1.1854010820388794]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0972062349319458, 1.0961048603057861, 1.0959573984146118, 1.0980135202407837, 1.097066044807434]","[1.0984500646591187, 1.09885835647583, 1.0989850759506226, 1.0985528230667114, 1.0992507934570312]","[1.0981178283691406, 1.097772240638733, 1.0976884365081787, 1.0984067916870117, 1.0980854034423828]","[1.0985724925994873, 1.098705768585205, 1.0987391471862793, 1.0985819101333618, 1.0987927913665771]","[0.5866332650184631, 0.5922102332115173, 0.5870571732521057, 0.5882031321525574, 1.1920485496520996]","[1.1734212636947632, 1.2007032632827759, 1.2096471786499023, 1.179731845855713, 1.2052053213119507]","[1.2265784740447998, 1.1909641027450562, 1.1856236457824707, 1.199191927909851, 1.1736077070236206]","[1.21383798122406, 1.2052910327911377, 1.2052910327911377, 1.2014175653457642, 1.2394790649414062]",batch_normalisation,weight_decay
Mobile Price Classification,623713073.0,19.0,0.6842105263157895,1159.0,3.0,0.0163934426229508,0.1578947368421052,386.3333333333333,0.8798076923076923,0.1052631578947368,0.0,0.0486265217805206,0.0001909596951347,0.0006445174968753,1.0137931174301469,1.000360536986233,7.887658460894677,730.7997912791005,"[0.8187506794929504, 0.5769603848457336, 0.5741673707962036, 0.5778325796127319, 0.5785591006278992]","[1.1415270566940308, 1.2191780805587769, 1.231511116027832, 1.2576627731323242, 1.2515363693237305]","[0.5648679137229919, 0.5699926614761353, 0.56489497423172, 0.5684301853179932, 0.5674152374267578]","[1.1902754306793213, 1.2300220727920532, 1.2168813943862915, 1.250964879989624, 1.259756326675415]","[1.0960699319839478, 1.0929796695709229, 1.0582594871520996, 1.011725664138794, 1.0729371309280396]","[1.1013542413711548, 1.1046583652496338, 1.129945993423462, 1.1484453678131104, 1.1274745464324951]","[0.5676699876785278, 0.584395706653595, 0.5893703103065491, 0.585854709148407, 0.634653627872467]","[1.1954282522201538, 1.2447504997253418, 1.2517118453979492, 1.2644069194793701, 1.2322988510131836]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0964747667312622, 1.0935828685760498, 1.0961425304412842, 1.0965396165847778, 1.096206784248352]","[1.10165274143219, 1.103683590888977, 1.102102279663086, 1.0995923280715942, 1.1033440828323364]","[1.097853422164917, 1.0968005657196045, 1.0977338552474976, 1.0979071855545044, 1.0977890491485596]","[1.0997222661972046, 1.1007002592086792, 1.099927544593811, 1.0990766286849976, 1.1002452373504639]","[0.6066429615020752, 0.5814183950424194, 0.6117863059043884, 0.5809226632118225, 0.579160213470459]","[1.1483914852142334, 1.2039713859558105, 1.1960505247116089, 1.2223434448242188, 1.228033423423767]","[1.234305739402771, 1.1708779335021973, 1.2374285459518433, 1.2185605764389038, 1.219908356666565]","[1.1936861276626587, 1.2238584756851196, 1.1936861276626587, 1.1936861276626587, 1.232479214668274]",batch_normalisation,weight_decay
Mobile Price Classification,1273131839.0,19.0,0.6842105263157895,742.0,2.0,0.0256064690026954,0.1052631578947368,371.0,0.973404255319149,0.1052631578947368,0.0,0.023816663137687,5.658394219965057e-05,0.0008105222974748,1.0047214929145285,1.0003954878656232,15.32840059583443,420.4485315547467,"[0.3281313180923462, 0.32393789291381836, 0.33021101355552673, 0.33227062225341797, 0.3449121117591858]","[0.7872562408447266, 0.8505762815475464, 0.8384116888046265, 0.8371357917785645, 0.7570534944534302]","[0.3217298984527588, 0.3175085783004761, 0.3217286467552185, 0.31328776478767395, 0.3217058479785919]","[0.7868140935897827, 0.7978168725967407, 0.7968270182609558, 0.8154837489128113, 0.8538656234741211]","[0.4750990867614746, 0.48129183053970337, 0.42107507586479187, 0.4795565605163574, 0.4422288239002228]","[0.8593334555625916, 0.8535791039466858, 0.7691733241081238, 0.7896887063980103, 0.811413586139679]","[0.7837249636650085, 0.7773957252502441, 0.5242890119552612, 0.32380902767181396, 0.3259022831916809]","[0.8971530199050903, 0.8971527814865112, 0.8399989008903503, 0.9040746688842773, 0.7891847491264343]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.691413164138794, 0.6905791759490967, 0.6920843124389648, 0.6901110410690308, 0.6923469305038452]","[0.705930233001709, 0.7069046497344971, 0.703194260597229, 0.7089903950691223, 0.7006071209907532]","[0.6920446157455444, 0.6915158033370972, 0.692463755607605, 0.6912248134613037, 0.6926751732826233]","[0.6999972462654114, 0.7024186849594116, 0.6988874077796936, 0.7035907506942749, 0.696548342704773]","[0.34286731481552124, 0.3260304927825928, 0.3323157727718353, 0.32806214690208435, 0.8332558870315552]","[0.80350261926651, 0.8103532195091248, 0.7750058174133301, 0.8417224287986755, 0.7293733954429626]","[0.7837257981300354, 0.7778579592704773, 0.8364683985710144, 0.7743143439292908, 0.793261706829071]","[0.8971543312072754, 0.8971543312072754, 0.7293691039085388, 0.8971543312072754, 0.8971543312072754]",batch_normalisation,weight_decay
Mobile Price Classification,2736436392.0,19.0,0.6842105263157895,712.0,2.0,0.0266853932584269,0.1052631578947368,356.0,0.868766404199475,0.1052631578947368,0.0,0.0407744897835034,4.889037639732585e-07,0.0022152699397667,1.0094804392742118,1.0005132291015366,7.123249463057534,322.6681282969091,"[0.3484709858894348, 0.3396771550178528, 0.3331664204597473, 0.3528696298599243, 0.3484003245830536]","[0.7916998267173767, 0.8221579790115356, 0.8189206123352051, 0.776122510433197, 0.7787339687347412]","[0.3396552801132202, 0.32428333163261414, 0.3264714181423187, 0.34846031665802, 0.339599609375]","[0.8516297936439514, 0.8140456080436707, 0.8354349136352539, 0.795487105846405, 0.7490993738174438]","[0.409769207239151, 0.3527943193912506, 0.3679121732711792, 0.3965267539024353, 0.4091602861881256]","[0.7907979488372803, 0.8319910168647766, 0.7794921398162842, 0.7715415358543396, 0.7915880680084229]","[0.7704037427902222, 0.7857863306999207, 0.766008198261261, 0.7660082578659058, 0.35275998711586]","[0.7957780957221985, 0.7957762479782104, 0.7957783937454224, 0.7957783341407776, 0.8058342337608337]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6894882917404175, 0.6917552947998047, 0.6886749863624573, 0.6886851787567139, 0.6909871697425842]","[0.6941646337509155, 0.6925463080406189, 0.6942909359931946, 0.6940578818321228, 0.6929146647453308]","[0.6908369660377502, 0.692192792892456, 0.6903393268585205, 0.6903203129768372, 0.6918018460273743]","[0.6938220858573914, 0.6929313540458679, 0.6941900849342346, 0.6937988996505737, 0.692905068397522]","[0.34848257899284363, 0.3418738842010498, 0.3308998644351959, 0.36386117339134216, 0.34620264172554016]","[0.8198193907737732, 0.7866588830947876, 0.8525455594062805, 0.7681715488433838, 0.7718847990036011]","[0.7704046368598938, 0.7857892513275146, 0.7660090327262878, 0.746228814125061, 0.8461564779281616]","[0.7957792282104492, 0.7957792282104492, 0.7957792282104492, 0.7887862324714661, 0.8307442665100098]",batch_normalisation,weight_decay
Mobile Price Classification,3859944400.0,19.0,0.6842105263157895,1123.0,3.0,0.0169189670525378,0.1578947368421052,374.3333333333333,0.963157894736842,0.1052631578947368,0.0,0.0287937948200731,0.0001522457655552,0.0009485063637998,1.008675791818455,1.0005361952988407,13.112124781910971,491.73100182886833,"[0.5791165232658386, 0.5760490298271179, 0.7941160202026367, 0.9009222388267517, 0.6035912036895752]","[1.2232677936553955, 1.2428092956542969, 1.2056792974472046, 1.2288670539855957, 1.2289174795150757]","[0.5772336721420288, 0.5623847842216492, 0.5647395253181458, 0.5596746206283569, 0.5847153663635254]","[1.1889363527297974, 1.2136014699935913, 1.2339423894882202, 1.225169062614441, 1.2210850715637207]","[1.097589135169983, 1.096513271331787, 1.0969194173812866, 1.0978360176086426, 1.098228096961975]","[1.1000921726226807, 1.102109670639038, 1.1012487411499023, 1.0994542837142944, 1.099029779434204]","[0.5857469439506531, 0.5707202553749084, 0.577521800994873, 0.5718697905540466, 0.5764234066009521]","[1.2717211246490479, 1.2440166473388672, 1.2228193283081055, 1.2462149858474731, 1.2551381587982178]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0980415344238281, 1.0965543985366821, 1.0971441268920898, 1.0981945991516113, 1.0984944105148315]","[1.0998092889785767, 1.1011219024658203, 1.1008532047271729, 1.099505066871643, 1.0987279415130615]","[1.0984236001968384, 1.0978851318359375, 1.0981024503707886, 1.0984723567962646, 1.0985722541809082]","[1.0990113019943237, 1.0994904041290283, 1.0994391441345215, 1.0988836288452148, 1.0986433029174805]","[0.6026367545127869, 0.9376919269561768, 0.9530918598175049, 0.7874623537063599, 0.5981077551841736]","[1.222062349319458, 1.197352409362793, 1.1899923086166382, 1.156381368637085, 1.2232930660247803]","[1.233896017074585, 1.236681580543518, 1.2241467237472534, 1.2037397623062134, 1.2246018648147583]","[1.2092225551605225, 1.2225558757781982, 1.2225558757781982, 1.2134742736816406, 1.2225558757781982]",batch_normalisation,weight_decay
Mobile Price Classification,1342900539.0,19.0,0.6842105263157895,2208.0,6.0,0.0086050724637681,0.3157894736842105,368.0,0.868766404199475,0.1052631578947368,0.0,0.0261450947285002,0.0002104948884326,0.0011459835478353,1.0060184718464684,1.0008103257516268,32.11725633826899,530.551460460192,"[1.7896798849105835, 1.5941003561019897, 1.7430254220962524, 1.7847511768341064, 1.5914714336395264]","[1.7944252490997314, 1.8437426090240479, 1.8005695343017578, 1.793298602104187, 1.818869948387146]","[1.2038846015930176, 1.2625261545181274, 1.2490485906600952, 1.2580736875534058, 1.2152981758117676]","[1.8515874147415161, 1.8473020792007446, 1.8318119049072266, 1.8504425287246704, 1.823689341545105]","[1.790266752243042, 1.7892006635665894, 1.7899649143218994, 1.7903631925582886, 1.7904764413833618]","[1.7946860790252686, 1.7947818040847778, 1.7946423292160034, 1.7923645973205566, 1.7938786745071411]","[1.130517840385437, 1.1448293924331665, 1.12580406665802, 1.1416951417922974, 1.1559983491897583]","[1.8597134351730347, 1.8533966541290283, 1.8896437883377075, 1.868868112564087, 1.856684684753418]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7917275428771973, 1.7919260263442993, 1.791378140449524, 1.7921117544174194, 1.791563868522644]","[1.7904056310653687, 1.7894139289855957, 1.7900640964508057, 1.7903655767440796, 1.7905770540237427]","[1.7943432331085205, 1.7947129011154175, 1.794267177581787, 1.791861653327942, 1.7936885356903076]","[1.7916783094406128, 1.791621208190918, 1.7916574478149414, 1.7916775941848755, 1.7916887998580933]","[1.7919310331344604, 1.7919807434082031, 1.7919244766235352, 1.791773796081543, 1.7919021844863892]","[1.7873576879501343, 1.765011191368103, 1.7727632522583008, 1.7728039026260376, 1.6184760332107544]","[1.7957713603973389, 1.799453854560852, 1.8018828630447388, 1.7920747995376587, 1.809543490409851]","[1.8842434883117676, 1.8617093563079834, 1.8928486108779907, 1.873740553855896, 1.8815251588821411]","[1.8693839311599731, 1.8625965118408203, 1.8965332508087158, 1.8580716848373413, 1.8467594385147095]",SMOTE,SMOTE
Mobile Price Classification,3311316586.0,19.0,0.6842105263157895,796.0,2.0,0.0238693467336683,0.1052631578947368,398.0,0.9134615384615384,0.1052631578947368,0.0,0.0233578984702695,0.0,0.0018229794685966,1.004195272401402,1.0005255228716097,17.34697274042217,315.7595725127985,"[0.3586070239543915, 0.33493199944496155, 0.3310178816318512, 0.35064783692359924, 0.33886072039604187]","[0.8147017359733582, 0.786845326423645, 0.7960877418518066, 0.873435914516449, 0.8000880479812622]","[0.3231350779533386, 0.33685898780822754, 0.3290044367313385, 0.33686017990112305, 0.32703813910484314]","[0.8426521420478821, 0.7856899499893188, 0.7755717635154724, 0.8391605615615845, 0.8009454607963562]","[0.6636178493499756, 0.41870421171188354, 0.5982946753501892, 0.4091525971889496, 0.46978724002838135]","[0.7233003973960876, 0.7896624207496643, 0.7412542700767517, 0.8162797093391418, 0.8118091821670532]","[0.33099228143692017, 0.3348895311355591, 0.7906666994094849, 0.7808381915092468, 0.3309563100337982]","[0.845179557800293, 0.7896216511726379, 0.7570102214813232, 0.7570055723190308, 0.8523331880569458]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6927679777145386, 0.6917403340339661, 0.6921272873878479, 0.6910449862480164, 0.6931312084197998]","[0.6967768669128418, 0.6886534094810486, 0.6889744400978088, 0.6880144476890564, 0.6923264861106873]","[0.692907452583313, 0.6922576427459717, 0.6924992203712463, 0.6918162703514099, 0.6931366324424744]","[0.6951711773872375, 0.6901378631591797, 0.6905449032783508, 0.689937949180603, 0.6926525831222534]","[0.36056602001190186, 0.3486815094947815, 0.3390040695667267, 0.36047616600990295, 0.33494314551353455]","[0.832939088344574, 0.7553139925003052, 0.7732882499694824, 0.8534507751464844, 0.8082724809646606]","[0.793576717376709, 0.7867391705513, 0.7906684279441833, 0.7808452844619751, 0.8103148341178894]","[0.8257617950439453, 0.7570117712020874, 0.7570117712020874, 0.7570117712020874, 0.7570117712020874]",batch_normalisation,prune
Mobile Price Classification,2791709999.0,19.0,0.6842105263157895,2288.0,6.0,0.0083041958041958,0.3157894736842105,381.3333333333333,0.8798076923076923,0.1052631578947368,0.0,0.0250137900221298,0.0002444858236664,0.0015026394819559,1.007322388567894,1.0006504038911213,26.241532200801853,661.2916230209782,"[1.658057689666748, 1.5984766483306885, 1.5680028200149536, 1.7128279209136963, 1.774118185043335]","[1.8092509508132935, 1.8347941637039185, 1.8336235284805298, 1.8411095142364502, 1.805487036705017]","[1.1755082607269287, 1.4745169878005981, 1.224657654762268, 1.338128924369812, 1.3991278409957886]","[1.8609483242034912, 1.8678210973739624, 1.8783297538757324, 1.8605005741119385, 1.8763574361801147]","[1.7897111177444458, 1.7891048192977905, 1.7890641689300537, 1.788148283958435, 1.7909455299377441]","[1.795161485671997, 1.7943216562271118, 1.7958649396896362, 1.7966440916061401, 1.7922395467758179]","[1.0888690948486328, 1.125728726387024, 1.1469424962997437, 1.1405948400497437, 1.116662621498108]","[1.8689156770706177, 1.88124418258667, 1.894200325012207, 1.8680803775787354, 1.8665398359298706]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7916584014892578, 1.7919175624847412, 1.7916041612625122, 1.7917505502700806, 1.7917885780334473]","[1.7898231744766235, 1.7902305126190186, 1.7891241312026978, 1.789291262626648, 1.7909568548202515]","[1.7948534488677979, 1.793823480606079, 1.795638918876648, 1.7947359085083008, 1.7921613454818726]","[1.7916405200958252, 1.7916629314422607, 1.7915945053100586, 1.791599154472351, 1.7917098999023438]","[1.7919809818267822, 1.7919012308120728, 1.7920321226119995, 1.7919756174087524, 1.7917863130569458]","[1.641126275062561, 1.659839391708374, 1.8545875549316406, 1.6339004039764404, 1.6802101135253906]","[1.8081201314926147, 1.8360307216644287, 1.8765881061553955, 1.8253748416900635, 1.801426649093628]","[1.8741929531097412, 1.8577995300292969, 1.878974437713623, 1.8776084184646606, 1.8851219415664673]","[1.8951202630996704, 1.8776530027389526, 1.8601858615875244, 1.8689194917678833, 1.8689194917678833]",SMOTE,SMOTE
Mobile Price Classification,1360354856.0,19.0,0.6842105263157895,2254.0,6.0,0.0084294587400177,0.3157894736842105,375.6666666666667,0.7956730769230769,0.1578947368421052,0.0,0.0201313542725021,0.0003193466667505,0.0011043397252056,1.0086702800945602,1.000689251967615,22.005175416265285,623.520112605979,"[1.641272783279419, 1.7300035953521729, 1.785983920097351, 1.5581413507461548, 1.7085789442062378]","[1.8245776891708374, 1.7989585399627686, 1.7899751663208008, 1.8215223550796509, 1.809922695159912]","[1.1163560152053833, 1.3370542526245117, 1.2489244937896729, 1.2528386116027832, 1.221670389175415]","[1.8555866479873657, 1.8894654512405396, 1.8721550703048706, 1.8752902746200562, 1.8623363971710205]","[1.7894281148910522, 1.789880633354187, 1.7907966375350952, 1.7895992994308472, 1.7880496978759766]","[1.790771245956421, 1.7886762619018555, 1.7898041009902954, 1.7884831428527832, 1.7893848419189453]","[1.1207853555679321, 1.1280035972595215, 1.1351598501205444, 1.125653862953186, 1.1224418878555298]","[1.87371027469635, 1.8869556188583374, 1.8749581575393677, 1.8886710405349731, 1.8629863262176514]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7918034791946411, 1.7916622161865234, 1.7917150259017944, 1.7917050123214722, 1.7919466495513916]","[1.7895805835723877, 1.7898948192596436, 1.7907830476760864, 1.7897006273269653, 1.7884293794631958]","[1.7904547452926636, 1.7885230779647827, 1.7898952960968018, 1.7886161804199219, 1.7892837524414062]","[1.7916245460510254, 1.7916452884674072, 1.7917015552520752, 1.7916351556777954, 1.7915579080581665]","[1.791686773300171, 1.7915644645690918, 1.7916609048843384, 1.7915630340576172, 1.7916191816329956]","[1.6122010946273804, 1.786703109741211, 1.7893964052200317, 1.6521973609924316, 1.7080204486846924]","[1.8134667873382568, 1.7890468835830688, 1.7899144887924194, 1.8046046495437622, 1.8064483404159546]","[1.8577390909194946, 1.8750760555267334, 1.8729958534240723, 1.8731136322021484, 1.8571748733520508]","[1.8529044389724731, 1.8595564365386963, 1.8972505331039429, 1.8972505331039429, 1.8529044389724731]",SMOTE,prune
Mobile Price Classification,471700890.0,19.0,0.6842105263157895,2584.0,7.0,0.0073529411764705,0.3684210526315789,369.1428571428572,0.868766404199475,0.1578947368421052,0.0,0.0237092647210452,0.0002501198420003,0.0010793081501652,1.004764282659075,1.000796744966595,44.41162501853527,586.1888317749377,"[1.9445914030075073, 1.9438011646270752, 1.9291541576385498, 1.8858094215393066, 1.9392307996749878]","[1.9478281736373901, 1.9490410089492798, 1.9547698497772217, 1.9547135829925537, 1.9506902694702148]","[1.41144597530365, 1.4652185440063477, 1.3918546438217163, 1.4459387063980103, 1.547317624092102]","[2.029642343521118, 2.0064430236816406, 2.018968343734741, 2.0195131301879883, 2.0045876502990723]","[1.944906234741211, 1.9442111253738403, 1.9436107873916626, 1.943113923072815, 1.944339632987976]","[1.9475245475769043, 1.948762059211731, 1.9479420185089111, 1.948651671409607, 1.9477050304412842]","[1.299782633781433, 1.2407945394515991, 1.4819285869598389, 1.2567119598388672, 1.2519973516464233]","[1.981685757637024, 2.0168039798736572, 2.020554542541504, 1.9950768947601318, 2.030658721923828]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9461363554000854, 1.9458818435668945, 1.9457626342773438, 1.9459559917449951, 1.946117639541626]","[1.9449182748794556, 1.944271445274353, 1.9437222480773926, 1.9430813789367676, 1.9444042444229126]","[1.947574496269226, 1.9484598636627197, 1.9478042125701904, 1.9481148719787598, 1.9475516080856323]","[1.9458717107772827, 1.9458460807800293, 1.9458223581314087, 1.9457979202270508, 1.94585120677948]","[1.9459928274154663, 1.946033239364624, 1.9460275173187256, 1.9460347890853882, 1.94600248336792]","[1.9445927143096924, 1.9438695907592773, 1.94278883934021, 1.9400458335876465, 1.943105697631836]","[1.9477612972259521, 1.9489659070968628, 1.9483685493469238, 1.9486027956008911, 1.9486134052276611]","[2.022305965423584, 2.014786958694458, 2.0203194618225098, 2.0136687755584717, 2.0166919231414795]","[2.0198445320129395, 2.0222885608673096, 2.0203545093536377, 2.0358283519744873, 2.0164859294891357]",SMOTE,SMOTE
Mobile Price Classification,4232381671.0,18.0,0.6666666666666666,3000.0,8.0,0.006,0.4444444444444444,375.0,0.7956730769230769,0.1111111111111111,0.0,0.0179459520162783,0.0003089696863372,0.001161829441407,1.003534367754665,1.0007460572716065,69.80152515350977,668.8966113316823,"[2.0769758224487305, 2.0763590335845947, 2.009239912033081, 2.0655877590179443, 2.077118396759033]","[2.0798251628875732, 2.078827142715454, 2.084338903427124, 2.0800533294677734, 2.0782346725463867]","[1.7162877321243286, 1.6459448337554932, 1.8146029710769653, 1.727388858795166, 1.9404847621917725]","[2.119112491607666, 2.13815975189209, 2.1148791313171387, 2.1170594692230225, 2.132197380065918]","[2.077949285507202, 2.0775749683380127, 2.075561046600342, 2.0779573917388916, 2.0777406692504883]","[2.0800600051879883, 2.07865571975708, 2.0788183212280273, 2.0775399208068848, 2.0780670642852783]","[1.6166001558303833, 1.422568678855896, 1.4164128303527832, 1.419398546218872, 1.4393516778945923]","[2.1356937885284424, 2.1434664726257324, 2.132235050201416, 2.135319709777832, 2.1216509342193604]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[2.0797905921936035, 2.0791759490966797, 2.0792927742004395, 2.079298496246338, 2.0796613693237305]","[2.07804799079895, 2.0777711868286133, 2.0764334201812744, 2.0780270099639893, 2.0777294635772705]","[2.079639196395874, 2.0783674716949463, 2.078873634338379, 2.077810287475586, 2.078167676925659]","[2.0794060230255127, 2.079400062561035, 2.0793607234954834, 2.079406976699829, 2.079395055770874]","[2.0794382095336914, 2.07940673828125, 2.0794124603271484, 2.079380512237549, 2.0794012546539307]","[2.0642943382263184, 2.077251434326172, 2.028939962387085, 2.068861246109009, 2.0753798484802246]","[2.0806779861450195, 2.0786972045898438, 2.105858564376831, 2.0792996883392334, 2.104862928390503]","[2.1604671478271484, 2.1365087032318115, 2.14640474319458, 2.151092052459717, 2.13728666305542]","[2.165675401687622, 2.1306755542755127, 2.1371872425079346, 2.1540088653564453, 2.1432576179504395]",SMOTE,prune
Mobile Price Classification,814719870.0,12.0,0.75,3000.0,8.0,0.004,0.6666666666666666,375.0,0.7956730769230769,0.1666666666666666,0.0,0.0178227343438051,0.0003089696863372,0.0008284673784385,1.0074259155627885,1.000570309215296,44.01780117337039,1751.5136642226869,"[2.0701212882995605, 2.0421767234802246, 2.0071322917938232, 1.9941697120666504, 2.0057482719421387]","[2.118412733078003, 2.1256401538848877, 2.1212902069091797, 2.0945258140563965, 2.0850472450256348]","[1.8135846853256226, 1.7317135334014893, 1.941322684288025, 1.8475626707077026, 1.9236305952072144]","[2.1547205448150635, 2.1368072032928467, 2.151397705078125, 2.140533685684204, 2.0975115299224854]","[2.0772039890289307, 2.0552287101745605, 2.0756819248199463, 2.0738186836242676, 2.077364683151245]","[2.0841283798217773, 2.0952560901641846, 2.0870792865753174, 2.0889368057250977, 2.0811564922332764]","[1.4958468675613403, 1.4972933530807495, 1.4907723665237427, 1.4365814924240112, 1.4689046144485474]","[2.1361467838287354, 2.162071943283081, 2.124495029449463, 2.1453909873962402, 2.1301183700561523]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[2.0790669918060303, 2.0796096324920654, 2.079596996307373, 2.0794129371643066, 2.0793893337249756]","[2.077376127243042, 2.075570821762085, 2.076162576675415, 2.075657367706299, 2.077326774597168]","[2.0829553604125977, 2.0832576751708984, 2.0859155654907227, 2.085155487060547, 2.0806326866149902]","[2.0793864727020264, 2.079332113265991, 2.0793521404266357, 2.0793356895446777, 2.0793840885162354]","[2.0795962810516357, 2.0796077251434326, 2.0797173976898193, 2.0797297954559326, 2.0794835090637207]","[2.0290915966033936, 1.9245420694351196, 2.0021791458129883, 2.0496654510498047, 2.022118330001831]","[2.100480556488037, 2.1062161922454834, 2.107098340988159, 2.0895862579345703, 2.0823895931243896]","[2.1411962509155273, 2.1526546478271484, 2.1318321228027344, 2.153696298599243, 2.1453628540039062]","[2.160675525665283, 2.164008855819702, 2.1513164043426514, 2.1340088844299316, 2.159008741378784]",SMOTE,SMOTE
