dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Mushroom,59670,22,0.0,971,9,44.13636363636363,0.4090909090909091,107.88888888888889,0.009478672985781991,0.0,0.21131507057256574,-0.09753324568040475,0.5908502875823913,1.235301500905155,-0.5015700069239234,"[1.6761888265609741, 1.6774917840957642, 1.6646980047225952, 1.9291168451309204, 1.9419993162155151]","[1.6800168752670288, 1.6798335313796997, 1.6888034343719482, 1.9360536336898804, 1.9360536336898804]","[1.6688342094421387, 1.67210853099823, 1.6579062938690186, 1.673089861869812, 1.659812092781067]","[1.66942298412323, 1.665087103843689, 1.6730133295059204, 1.6712878942489624, 1.6700079441070557]","[1.6749558448791504, 1.677777886390686, 1.6634279489517212, 1.679362416267395, 1.6649144887924194]","[1.6796188354492188, 1.6796916723251343, 1.681976079940796, 1.6795296669006348, 1.6799007654190063]","[1.936470627784729, 1.9420032501220703, 1.9387826919555664, 1.9291201829910278, 1.9420030117034912]","[1.9360570907592773, 1.9360575675964355, 1.936057448387146, 1.9360570907592773, 1.9360573291778564]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6749823093414307, 1.6773406267166138, 1.6629656553268433, 1.6796141862869263, 1.6648797988891602]","[1.6790462732315063, 1.6790869235992432, 1.6799391508102417, 1.6798834800720215, 1.6757304668426514]","[2.182295560836792, 2.182718515396118, 2.18206787109375, 2.1818363666534424, 2.182312488555908]","[2.182076930999756, 2.182082176208496, 2.182080030441284, 2.1821274757385254, 2.182093858718872]","[1.6763052940368652, 1.6769567728042603, 1.6625823974609375, 1.9291168451309204, 1.666165828704834]","[1.6803592443466187, 1.6794177293777466, 1.68473219871521, 1.9360536336898804, 1.6797658205032349]","[2.1106605529785156, 2.107860803604126, 1.9387788772583008, 1.9291168451309204, 1.9419993162155151]","[2.1052844524383545, 2.1052844524383545, 1.9360536336898804, 1.9360536336898804, 1.9360536336898804]",batch_normalisation,batch_normalisation
Mushroom,12478,22,0.0,3282,9,149.1818181818182,0.4090909090909091,364.6666666666667,0.009824561403508772,0.0,0.23358289618469052,-0.273750660166123,0.6248979485127819,1.2631175311752516,-0.548837742028712,"[1.6684178113937378, 1.670310378074646, 1.6690690517425537, 1.9386177062988281, 1.674816370010376]","[1.670299768447876, 1.6718887090682983, 1.6673697233200073, 1.9381612539291382, 1.6699894666671753]","[1.9338557720184326, 1.5967893600463867, 1.6484979391098022, 1.6419912576675415, 1.6520386934280396]","[1.9381612539291382, 1.6000497341156006, 1.6483756303787231, 1.6463595628738403, 1.6479436159133911]","[1.6208395957946777, 1.5908607244491577, 1.592941164970398, 1.5853232145309448, 1.601108193397522]","[1.6230840682983398, 1.5931665897369385, 1.5931416749954224, 1.591858148574829, 1.5929025411605835]","[1.9338572025299072, 1.9319521188735962, 1.9452855587005615, 1.9386188983917236, 1.9386188983917236]","[1.9381624460220337, 1.9381622076034546, 1.9381622076034546, 1.9381622076034546, 1.9381622076034546]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.65745210647583, 1.658694863319397, 1.6570206880569458, 1.6595540046691895, 1.675111174583435]","[1.658779501914978, 1.6594922542572021, 1.6560310125350952, 1.6638795137405396, 1.6702181100845337]","[2.181936502456665, 2.1818225383758545, 2.1828250885009766, 2.1821999549865723, 2.1824424266815186]","[2.182290554046631, 2.1823039054870605, 2.182311773300171, 2.18229079246521, 2.18229079246521]","[1.9338557720184326, 1.6653106212615967, 1.945284366607666, 1.6406134366989136, 1.675316572189331]","[1.9381611347198486, 1.666736125946045, 1.9381612539291382, 1.645258903503418, 1.6704437732696533]","[2.1081416606903076, 1.9319510459899902, 1.945284366607666, 2.100998640060425, 1.9386177062988281]","[2.105588912963867, 1.9381612539291382, 1.9381612539291382, 2.105588912963867, 1.9381612539291382]",dropout,dropout
Mushroom,97852,22,0.0,4806,9,218.45454545454547,0.4090909090909091,534.0,0.010062290368950648,0.0,0.23141950352778418,-0.3355921371359112,0.6290245911449496,1.2603878657172316,-0.5445256807257947,"[1.9404065608978271, 1.9348779916763306, 1.9371545314788818, 1.9345529079437256, 2.1021201610565186]","[1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 2.1058387756347656]","[1.6437432765960693, 1.9348779916763306, 1.858428955078125, 1.9345529079437256, 1.9418470859527588]","[1.6393436193466187, 1.9374395608901978, 1.8573883771896362, 1.9374395608901978, 1.9374395608901978]","[1.9404065608978271, 1.9348779916763306, 1.9371545314788818, 1.934227705001831, 1.5947308540344238]","[1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9322421550750732, 1.5984007120132446]","[1.940407156944275, 1.9348787069320679, 1.9371548891067505, 1.9345535039901733, 1.9418472051620483]","[1.9374403953552246, 1.9374403953552246, 1.937440276145935, 1.9374403953552246, 1.9374401569366455]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.675945520401001, 1.6429386138916016, 1.6731866598129272, 1.6465259790420532, 1.6410751342773438]","[1.669520616531372, 1.6428422927856445, 1.6779937744140625, 1.648297905921936, 1.6405612230300903]","[2.1826186180114746, 2.1821072101593018, 2.1821300983428955, 2.181997060775757, 2.182551145553589]","[2.1822402477264404, 2.1822900772094727, 2.1822357177734375, 2.1822845935821533, 2.182230234146118]","[1.9404065608978271, 1.9348779916763306, 1.9371545314788818, 1.9345529079437256, 1.6699739694595337]","[1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.6693544387817383]","[2.1095123291015625, 1.9348779916763306, 1.9371545314788818, 1.9345529079437256, 1.9418470859527588]","[2.1058390140533447, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978, 1.9374395608901978]",prune,prune
Mushroom,7859,22,0.0,6046,9,274.8181818181818,0.4090909090909091,671.7777777777778,0.010285714285714285,0.0,0.22229885321381168,-0.40860776389481523,0.6251763986043009,1.248944573195766,-0.5256286158656623,"[1.5567936897277832, 1.9369548559188843, 1.9395396709442139, 1.9361796379089355, 1.56744384765625]","[1.5720323324203491, 1.9380667209625244, 1.9380667209625244, 1.9380667209625244, 1.57626473903656]","[1.6440235376358032, 1.590628743171692, 1.648163080215454, 1.6595635414123535, 1.602707028388977]","[1.6480499505996704, 1.5910236835479736, 1.6456676721572876, 1.6598185300827026, 1.5980770587921143]","[1.561911940574646, 1.5629528760910034, 1.5638325214385986, 1.561150312423706, 1.5717567205429077]","[1.571989893913269, 1.5718039274215698, 1.5666805505752563, 1.5700440406799316, 1.5728321075439453]","[1.9334819316864014, 1.9369553327560425, 1.9395402669906616, 1.9361801147460938, 1.9423835277557373]","[1.9380671977996826, 1.9380671977996826, 1.9380673170089722, 1.9380673170089722, 1.9380673170089722]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6363862752914429, 1.6427712440490723, 1.6413965225219727, 1.6413789987564087, 1.6506001949310303]","[1.6413687467575073, 1.6467753648757935, 1.6414555311203003, 1.6422739028930664, 1.6458699703216553]","[2.18184494972229, 2.1821396350860596, 2.182468891143799, 2.182126760482788, 2.1827032566070557]","[2.1823172569274902, 2.1823132038116455, 2.1823127269744873, 2.1823134422302246, 2.1823203563690186]","[1.9334815740585327, 1.9369548559188843, 1.5679595470428467, 1.5587058067321777, 1.6197443008422852]","[1.9380667209625244, 1.9380667209625244, 1.5695526599884033, 1.5752513408660889, 1.6158595085144043]","[2.1061806678771973, 1.9369678497314453, 2.107024908065796, 1.936161756515503, 1.9423828125]","[2.106661796569824, 1.9380788803100586, 2.106661796569824, 1.9380637407302856, 1.9380667209625244]",dropout,dropout
Mushroom,66715,22,0.0,7916,9,359.8181818181818,0.4090909090909091,879.5555555555555,0.010180337405468295,0.0,0.21730417807739666,-0.45216455438780634,0.6273472510438298,1.242722053457556,-0.514893894610378,"[1.6186609268188477, 1.5889760255813599, 1.562123417854309, 1.9363017082214355, 1.6705873012542725]","[1.6205083131790161, 1.5913571119308472, 1.5646779537200928, 1.9376075267791748, 1.669475793838501]","[1.599107027053833, 1.5794247388839722, 1.5974470376968384, 1.5622938871383667, 1.7390944957733154]","[1.5975890159606934, 1.5777778625488281, 1.5975548028945923, 1.5700252056121826, 1.7317724227905273]","[1.5649714469909668, 1.5638604164123535, 1.5650255680084229, 1.5629615783691406, 1.5658267736434937]","[1.5639355182647705, 1.5644911527633667, 1.5720329284667969, 1.5629472732543945, 1.5649436712265015]","[1.9352288246154785, 1.9399676322937012, 1.9370912313461304, 1.936301827430725, 1.9396575689315796]","[1.9376078844070435, 1.9376084804534912, 1.9376078844070435, 1.9376078844070435, 1.9376078844070435]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.6720110177993774, 1.61751127243042, 1.6369708776474, 1.6171331405639648, 1.646842122077942]","[1.6713577508926392, 1.6162350177764893, 1.6389719247817993, 1.617141842842102, 1.6456295251846313]","[2.1821136474609375, 2.182389736175537, 2.1821937561035156, 2.182141065597534, 2.1824281215667725]","[2.1822569370269775, 2.1822566986083984, 2.1822574138641357, 2.1822569370269775, 2.182263135910034]","[1.9352285861968994, 1.9399667978286743, 1.9370912313461304, 1.9363017082214355, 1.562793254852295]","[1.9376075267791748, 1.9376075267791748, 1.9376075267791748, 1.9376075267791748, 1.5689860582351685]","[1.9352285861968994, 2.1032443046569824, 1.9370912313461304, 1.9363017082214355, 1.939657211303711]","[1.9376075267791748, 2.106168270111084, 1.9376075267791748, 1.9376075267791748, 1.9376075267791748]",dropout,dropout
Liver Cirrhosis,92373,18,0.6111111111111112,264,3,14.666666666666666,0.1666666666666666,88.0,0.5315315315315315,0.5555555555555556,-0.3170176861078215,-0.7736987655289816,0.0709606080450956,0.7283178739033466,-1.2697253326351008,"[0.8286470174789429, 0.7789409756660461, 0.7984424233436584, 0.8386445641517639, 0.8301095366477966]","[0.9366961121559143, 0.9451878070831299, 0.9363867044448853, 0.9169784784317017, 0.9244616627693176]","[0.594149112701416, 0.647969663143158, 0.5821690559387207, 0.6225804686546326, 0.604918897151947]","[0.9500627517700195, 0.8907095193862915, 0.9791731238365173, 0.9136484265327454, 0.9266942739486694]","[0.9304381012916565, 0.8159642219543457, 1.0575928688049316, 0.9009594321250916, 0.8693374395370483]","[0.9561433792114258, 0.9327516555786133, 1.051369309425354, 0.9558191895484924, 0.9267626404762268]","[1.122869610786438, 1.113556146621704, 1.1372426748275757, 1.1372406482696533, 0.8505987524986267]","[1.1363458633422852, 1.1363308429718018, 1.1363495588302612, 1.1363475322723389, 0.9287784695625305]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0663336515426636, 1.0576664209365845, 1.070439338684082, 1.0746392011642456, 1.0725988149642944]","[1.0708274841308594, 1.0702412128448486, 1.0708237886428833, 1.0716158151626587, 1.0711549520492554]","[1.0895981788635254, 1.0870729684829712, 1.0910162925720215, 1.092002034187317, 1.0915327072143555]","[1.0912436246871948, 1.0915138721466064, 1.0911074876785278, 1.0911662578582764, 1.0911134481430054]","[0.8305575251579285, 0.7795860171318054, 0.7904236912727356, 0.8073842525482178, 0.8598341941833496]","[0.9271509647369385, 0.9507990479469299, 0.9743523597717285, 0.9662371873855591, 0.9504571557044983]","[1.122873067855835, 1.1135751008987427, 1.1904981136322021, 1.2023323774337769, 1.3206754922866821]","[1.1362773180007935, 1.1363505125045776, 1.192954182624817, 1.192954182624817, 1.325029730796814]",batch_normalisation,baseline
Liver Cirrhosis,46190,18,0.6111111111111112,123,2,6.833333333333333,0.1111111111111111,61.5,0.1081081081081081,0.5,-0.3329692455340862,-0.6115674983392582,0.0167693791363251,0.7167922383791806,-1.0769533934606608,"[0.40319472551345825, 0.3775639235973358, 0.42886826395988464, 0.42737844586372375, 0.44010549783706665]","[0.39347708225250244, 0.3934532403945923, 0.3935714662075043, 0.39353615045547485, 0.3936353921890259]","[0.4030866324901581, 0.37747031450271606, 0.4287422299385071, 0.4272841513156891, 0.43994084000587463]","[0.393359512090683, 0.3933592140674591, 0.3934425413608551, 0.39339834451675415, 0.39342015981674194]","[0.4032374322414398, 0.37756049633026123, 0.42881539463996887, 0.42735761404037476, 0.4401056468486786]","[0.393513560295105, 0.39333662390708923, 0.39356985688209534, 0.3934691250324249, 0.3936083912849426]","[0.40300533175468445, 0.37736430764198303, 0.42864638566970825, 0.4271858334541321, 0.4398440718650818]","[0.39326176047325134, 0.39326176047325134, 0.39326176047325134, 0.39326176047325134, 0.39326176047325134]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4070281982421875, 0.38137170672416687, 0.4325523376464844, 0.43126699328422546, 0.44325971603393555]","[0.3975007236003876, 0.396960973739624, 0.39805349707603455, 0.39822158217430115, 0.39777708053588867]","[0.5327566862106323, 0.514816403388977, 0.5499343872070312, 0.5489788055419922, 0.5571746826171875]","[0.5260663628578186, 0.526159405708313, 0.5267106890678406, 0.5266489386558533, 0.527242124080658]","[0.40321820974349976, 0.37757420539855957, 0.4288598597049713, 0.42739611864089966, 0.44004344940185547]","[0.3935016989707947, 0.3934607207775116, 0.39355406165122986, 0.39355677366256714, 0.3935560882091522]","[0.40300533175468445, 0.37736430764198303, 0.42864638566970825, 0.4271858334541321, 0.4398440718650818]","[0.39326176047325134, 0.39326176047325134, 0.39326176047325134, 0.39326176047325134, 0.39326176047325134]",layer_normalisation,layer_normalisation
Liver Cirrhosis,43364,18,0.6111111111111112,205,2,11.38888888888889,0.1111111111111111,102.5,0.8468468468468469,0.5555555555555556,-0.315270770181923,-0.7191064163222569,0.0555397894088892,0.729591295953171,-1.1753402309047216,"[0.3974079489707947, 0.3897993862628937, 0.38212311267852783, 0.37459510564804077, 0.3817519545555115]","[0.6117449402809143, 0.6300773620605469, 0.5910364389419556, 0.6329893469810486, 0.696308970451355]","[0.3591541647911072, 0.37442776560783386, 0.37441515922546387, 0.36679932475090027, 0.3588162064552307]","[0.6889016628265381, 0.6904416680335999, 0.6331687569618225, 0.6793491244316101, 0.7031528949737549]","[0.37509241700172424, 0.4071660339832306, 0.3911420702934265, 0.40172624588012695, 0.3941313624382019]","[0.6716744303703308, 0.6520010828971863, 0.6319785714149475, 0.646285355091095, 0.6340781450271606]","[0.8628789782524109, 0.7712764143943787, 0.7789084315299988, 0.7865275144577026, 0.8738656640052795]","[0.8498460650444031, 0.7766757011413574, 0.776674211025238, 0.776660144329071, 0.8498451113700867]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6882162094116211, 0.6896176338195801, 0.6907854080200195, 0.6917188167572021, 0.685785174369812]","[0.690771758556366, 0.6905231475830078, 0.6904799938201904, 0.6906697154045105, 0.6915324330329895]","[0.6903204321861267, 0.6911213397979736, 0.691789984703064, 0.6923255920410156, 0.6889367699623108]","[0.6918003559112549, 0.6916411519050598, 0.6916137337684631, 0.6917192339897156, 0.6922574639320374]","[0.3897790014743805, 0.3974931538105011, 0.3745158612728119, 0.39745885133743286, 0.3740488588809967]","[0.6384966373443604, 0.6226745843887329, 0.6255003809928894, 0.5840489268302917, 0.6253894567489624]","[0.47159039974212646, 0.7712770700454712, 0.8476129174232483, 0.7865442037582397, 0.7526557445526123]","[0.6351057887077332, 0.77667635679245, 0.8498470783233643, 0.77667635679245, 0.77667635679245]",batch_normalisation,weight_normalisation
Liver Cirrhosis,58919,17,0.6470588235294118,276,4,16.235294117647058,0.2352941176470588,69.0,0.1081081081081081,0.5294117647058824,-0.3390583679430978,-0.7770912380426462,0.051300996518809,0.7124408641677701,-1.3001805236628634,"[1.065053105354309, 1.055429458618164, 1.076112985610962, 1.0209970474243164, 1.0217573642730713]","[1.1655899286270142, 1.2256101369857788, 1.2190922498703003, 1.1070154905319214, 1.2197895050048828]","[0.9500426650047302, 1.061547040939331, 1.0226629972457886, 0.8540403246879578, 0.9902548789978027]","[1.1860755681991577, 1.324917197227478, 1.1536023616790771, 1.0804184675216675, 1.1911815404891968]","[1.235327959060669, 1.0846854448318481, 1.1034034490585327, 1.0873380899429321, 1.068204641342163]","[1.223671317100525, 1.2342973947525024, 1.1987805366516113, 1.1149404048919678, 1.185971736907959]","[1.0800529718399048, 0.8802222013473511, 1.345937967300415, 1.374342918395996, 1.3061656951904297]","[1.1549196243286133, 1.3561502695083618, 1.3329514265060425, 1.3329492807388306, 1.3329492807388306]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.387891173362732, 1.3861534595489502, 1.3914201259613037, 1.3866336345672607, 1.3843046426773071]","[1.302717924118042, 1.2990055084228516, 1.302467942237854, 1.3033969402313232, 1.2813949584960938]","[1.2944560050964355, 1.294607162475586, 1.2941850423812866, 1.2976404428482056, 1.2939543724060059]","[1.3678581714630127, 1.3673909902572632, 1.3679276704788208, 1.3683698177337646, 1.362501859664917]","[1.3655626773834229, 1.365708351135254, 1.3655259609222412, 1.3667875528335571, 1.3660614490509033]","[1.0763006210327148, 1.0539871454238892, 1.081443428993225, 1.0314289331436157, 1.039748191833496]","[1.1799423694610596, 1.2166095972061157, 1.1576838493347168, 1.1717562675476074, 1.18363356590271]","[1.340259313583374, 1.3913956880569458, 1.345941185951233, 1.3743501901626587, 1.4198048114776611]","[1.3329541683197021, 1.4043828248977661, 1.3329541683197021, 1.3329541683197021, 1.4043828248977661]",SMOTE,weight_normalisation
Liver Cirrhosis,1611,13,0.5384615384615384,276,4,21.23076923076923,0.3076923076923077,69.0,0.1081081081081081,0.4615384615384615,-0.3052401299671314,-0.7770912380426462,0.0945502237919963,0.7369463902304141,-1.4360345646785613,"[1.0126811265945435, 1.011712908744812, 1.0280996561050415, 1.0549014806747437, 1.0349280834197998]","[1.284655213356018, 1.2578171491622925, 1.3108713626861572, 1.302437663078308, 1.2370651960372925]","[1.0032798051834106, 0.9894744157791138, 1.006938099861145, 1.0249000787734985, 1.0404224395751953]","[1.3096309900283813, 1.3472155332565308, 1.2477691173553467, 1.2529066801071167, 1.2417564392089844]","[1.0568686723709106, 1.095461368560791, 1.1744375228881836, 1.079119324684143, 1.0508458614349365]","[1.3070486783981323, 1.251992106437683, 1.2811249494552612, 1.339017391204834, 1.2187988758087158]","[1.3288952112197876, 1.3402081727981567, 1.1407642364501953, 1.088329553604126, 1.0887995958328247]","[1.3329538106918335, 1.33290433883667, 1.2801936864852905, 1.2787830829620361, 1.225073218345642]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3851914405822754, 1.3888180255889893, 1.3851133584976196, 1.3866215944290161, 1.3870750665664673]","[1.292603850364685, 1.2941945791244507, 1.2885055541992188, 1.3108447790145874, 1.3018525838851929]","[1.2935484647750854, 1.2926908731460571, 1.2958266735076904, 1.2986814975738525, 1.2944906949996948]","[1.3653002977371216, 1.366361141204834, 1.363879680633545, 1.370223045349121, 1.3683362007141113]","[1.365450143814087, 1.3655072450637817, 1.3659805059432983, 1.3667595386505127, 1.3658438920974731]","[1.0175443887710571, 1.0253956317901611, 1.026987910270691, 1.0303702354431152, 1.029245376586914]","[1.278432846069336, 1.2483307123184204, 1.2913745641708374, 1.3025091886520386, 1.241974115371704]","[1.3288956880569458, 1.340259313583374, 1.3118501901626587, 1.3857139348983765, 1.3507121801376343]","[1.3329541683197021, 1.3329541683197021, 1.3329541683197021, 1.4043828248977661, 1.3323544263839722]",SMOTE,weight_normalisation
Liver Cirrhosis,92477,13,0.6153846153846154,276,4,21.23076923076923,0.3076923076923077,69.0,0.1081081081081081,0.4615384615384615,-0.3433079971407535,-0.7770912380426462,0.0945502237919963,0.709419678675558,-1.3876846688720672,"[1.0635210275650024, 1.072572112083435, 1.0214613676071167, 1.0240490436553955, 1.0187950134277344]","[1.3509548902511597, 1.286720871925354, 1.3426588773727417, 1.2834925651550293, 1.305549144744873]","[1.060126781463623, 0.8671401143074036, 0.9725703001022339, 1.0100624561309814, 0.8861048817634583]","[1.3582695722579956, 1.3555941581726074, 1.3108749389648438, 1.3177213668823242, 1.3579496145248413]","[1.1086180210113525, 1.0811960697174072, 1.0827593803405762, 1.0261558294296265, 1.0717772245407104]","[1.294358730316162, 1.2362632751464844, 1.2331761121749878, 1.2429825067520142, 1.2760226726531982]","[1.3345770835876465, 1.056365966796875, 1.3288922309875488, 1.3345712423324585, 0.9353528022766113]","[1.332953691482544, 1.330155611038208, 1.3329482078552246, 1.33294677734375, 1.3290334939956665]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3855687379837036, 1.3841139078140259, 1.3882975578308105, 1.3868992328643799, 1.3851007223129272]","[1.2978531122207642, 1.3109126091003418, 1.2942240238189697, 1.2849845886230469, 1.3055702447891235]","[1.2943464517593384, 1.2960665225982666, 1.2939592599868774, 1.2919819355010986, 1.29641854763031]","[1.3664758205413818, 1.3699268102645874, 1.3653777837753296, 1.3642184734344482, 1.3689876794815063]","[1.365471601486206, 1.3658113479614258, 1.3654855489730835, 1.365943193435669, 1.365995168685913]","[1.0635733604431152, 1.054490089416504, 1.0176680088043213, 1.0426723957061768, 1.0477596521377563]","[1.353501796722412, 1.2717312574386597, 1.3098405599594116, 1.2680561542510986, 1.328346848487854]","[1.3345775604248047, 1.3573048114776611, 1.3288956880569458, 1.3800320625305176, 1.1737827062606812]","[1.3329541683197021, 1.3329541683197021, 1.3329541683197021, 1.4043828248977661, 1.2615365982055664]",SMOTE,dropout
Liver Cirrhosis,71731,13,0.6153846153846154,276,4,21.23076923076923,0.3076923076923077,69.0,0.1081081081081081,0.4615384615384615,-0.3309886797304635,-0.7770912380426462,0.0945502237919963,0.718213299362685,-1.4021141970807889,"[1.0401374101638794, 1.020711064338684, 1.020207166671753, 1.1038525104522705, 1.0361052751541138]","[1.185774803161621, 1.2165119647979736, 1.2046135663986206, 1.197275996208191, 1.1998556852340698]","[1.0202157497406006, 1.004852056503296, 1.0184075832366943, 1.0237276554107666, 1.0091956853866577]","[1.1796659231185913, 1.2028839588165283, 1.207063913345337, 1.2252521514892578, 1.210854172706604]","[1.0909600257873535, 1.1305843591690063, 1.151904582977295, 1.112879753112793, 1.1743875741958618]","[1.216076374053955, 1.2618179321289062, 1.2269943952560425, 1.2013843059539795, 1.2273746728897095]","[1.083762288093567, 1.3402498960494995, 1.1357340812683105, 1.3516207933425903, 1.3402529954910278]","[1.2957913875579834, 1.3329463005065918, 1.2435986995697021, 1.3329520225524902, 1.3329486846923828]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3870645761489868, 1.387327790260315, 1.3816637992858887, 1.3829760551452637, 1.3862100839614868]","[1.2977319955825806, 1.2926123142242432, 1.2966307401657104, 1.3101180791854858, 1.2971628904342651]","[1.2928214073181152, 1.2932852506637573, 1.293406367301941, 1.2957050800323486, 1.2935316562652588]","[1.3673728704452515, 1.3656554222106934, 1.366237998008728, 1.3698829412460327, 1.366789698600769]","[1.3655798435211182, 1.365552544593811, 1.3654698133468628, 1.3657090663909912, 1.3654664754867554]","[1.0478543043136597, 1.0605212450027466, 1.0202574729919434, 1.2654043436050415, 1.0240678787231445]","[1.2188957929611206, 1.2333886623382568, 1.2187492847442627, 1.3115956783294678, 1.2335739135742188]","[1.3970775604248047, 1.3913956880569458, 1.402759313583374, 1.3516229391098022, 1.340259313583374]","[1.4043828248977661, 1.4043828248977661, 1.4043828248977661, 1.3329541683197021, 1.3329541683197021]",SMOTE,baseline
Liver Cirrhosis,60790,11,0.6363636363636364,276,4,25.09090909090909,0.3636363636363636,69.0,0.1081081081081081,0.5454545454545454,-0.3107249282714653,-0.7074369781413521,0.051300996518809,0.7329154524644295,-1.5062174570957931,"[1.0996214151382446, 1.0207213163375854, 1.0883761644363403, 1.1491949558258057, 1.1105453968048096]","[1.2210110425949097, 1.236245036125183, 1.1816556453704834, 1.1984291076660156, 1.1650135517120361]","[1.0485059022903442, 1.0224663019180298, 1.046748399734497, 1.0053566694259644, 1.1948654651641846]","[1.209041953086853, 1.2588019371032715, 1.244002342224121, 1.3090283870697021, 1.274767518043518]","[1.2140830755233765, 1.121288537979126, 1.2174255847930908, 1.123896837234497, 1.2224202156066895]","[1.210502028465271, 1.2200570106506348, 1.189821720123291, 1.2034393548965454, 1.2008225917816162]","[1.3459266424179077, 1.0363404750823975, 1.3572973012924194, 1.0726025104522705, 1.3516212701797485]","[1.33293879032135, 1.264827013015747, 1.3329477310180664, 1.1596616506576538, 1.3329527378082275]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.388063669204712, 1.3870062828063965, 1.389214277267456, 1.3839062452316284, 1.388100504875183]","[1.3070037364959717, 1.2926826477050781, 1.3044365644454956, 1.2847356796264648, 1.30525803565979]","[1.2952686548233032, 1.2931650876998901, 1.2951228618621826, 1.2924439907073975, 1.2949881553649902]","[1.3691730499267578, 1.365896224975586, 1.3685133457183838, 1.3635907173156738, 1.3683159351348877]","[1.3656070232391357, 1.3655856847763062, 1.3657773733139038, 1.365570306777954, 1.3656749725341797]","[1.0999290943145752, 1.025029182434082, 1.1110365390777588, 1.0291424989700317, 1.0790010690689087]","[1.2075334787368774, 1.2302591800689697, 1.205411434173584, 1.2402374744415283, 1.209951400756836]","[1.4198048114776611, 1.340259313583374, 1.3970775604248047, 1.3232139348983765, 1.261905550956726]","[1.4043828248977661, 1.3329541683197021, 1.4043828248977661, 1.3329541683197021, 1.1897573471069336]",SMOTE,baseline
