dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Agaricus Lepiota,52651,21,0.5714285714285714,3406,2,162.1904761904762,0.0952380952380952,1703.0,0.9308390022675735,0.238095238095238,0.181662372667518,0.0148327573579908,0.6158652327265591,1.1992092397052267,-0.5416982015716959,"[0.37109020352363586, 0.37063106894493103, 0.3261159658432007, 0.3674187958240509, 0.37106335163116455]","[0.3602569103240967, 0.36020413041114807, 0.3220641016960144, 0.36019617319107056, 0.3602331280708313]","[0.3215242326259613, 0.320606529712677, 0.3261137008666992, 0.324737012386322, 0.31509876251220703]","[0.3210785686969757, 0.3206017017364502, 0.3220713436603546, 0.3220633566379547, 0.3147825002670288]","[0.3710951805114746, 0.3247499465942383, 0.3265032470226288, 0.36742278933525085, 0.3710685670375824]","[0.3601972162723541, 0.3220733404159546, 0.3220747411251068, 0.36019259691238403, 0.3602268099784851]","[0.3757327198982239, 0.7864144444465637, 0.7974288463592529, 0.8010997772216797, 0.3715204894542694]","[0.3719651997089386, 0.7956662774085999, 0.7956664562225342, 0.7956660985946655, 0.3616564869880676]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3714278042316437, 0.3709447383880615, 0.32650721073150635, 0.3677481710910797, 0.3713522255420685]","[0.3605717420578003, 0.3605516850948334, 0.32243451476097107, 0.3605344295501709, 0.3605961203575134]","[0.6928784251213074, 0.6923201680183411, 0.692859947681427, 0.6929785013198853, 0.6926993131637573]","[0.6927909851074219, 0.6929228901863098, 0.6928002834320068, 0.6928115487098694, 0.6927942037582397]","[0.3265747129917145, 0.35961711406707764, 0.35915830731391907, 0.3674183785915375, 0.3710634112358093]","[0.32214653491973877, 0.3528554439544678, 0.3528568744659424, 0.3602105677127838, 0.3601970374584198]","[0.7978877425193787, 0.7864145636558533, 0.8290947079658508, 0.8011002540588379, 0.7935370206832886]","[0.7956664562225342, 0.7956664562225342, 0.8308570981025696, 0.7956664562225342, 0.7956664562225342]",batch_normalisation,batch_normalisation
Agaricus Lepiota,49101,21,0.5714285714285714,4122,2,196.28571428571428,0.0952380952380952,2061.0,0.9306791569086652,0.2857142857142857,0.1870636204533857,0.0202227295207132,0.6234924435018954,1.205703990044391,-0.5549331185016428,"[0.36559656262397766, 0.36483803391456604, 0.3663349449634552, 0.795066237449646, 0.36747217178344727]","[0.36781013011932373, 0.36781466007232666, 0.36781641840934753, 0.7956859469413757, 0.36789190769195557]","[0.3197114169597626, 0.33108916878700256, 0.31933021545410156, 0.7950658798217773, 0.31440621614456177]","[0.3205356299877167, 0.33871257305145264, 0.3205415606498718, 0.7956858277320862, 0.3144857883453369]","[0.3655979335308075, 0.3648412525653839, 0.3238915503025055, 0.36747631430625916, 0.3674740195274353]","[0.36781081557273865, 0.36781227588653564, 0.32175523042678833, 0.3678095042705536, 0.36781591176986694]","[0.367112934589386, 0.7871358394622803, 0.3720215857028961, 0.3674719035625458, 0.36974695324897766]","[0.3678094744682312, 0.7894022464752197, 0.37387093901634216, 0.36780962347984314, 0.36902233958244324]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3657979667186737, 0.36506226658821106, 0.35716724395751953, 0.36768245697021484, 0.36771175265312195]","[0.3680022954940796, 0.3680310845375061, 0.3596406579017639, 0.3680597245693207, 0.36808639764785767]","[0.6924757361412048, 0.6928086280822754, 0.6931798458099365, 0.6930095553398132, 0.6927655935287476]","[0.6927916407585144, 0.692969799041748, 0.6927919387817383, 0.6930147409439087, 0.6927998661994934]","[0.3637005686759949, 0.34967148303985596, 0.36178597807884216, 0.3674718141555786, 0.36747196316719055]","[0.3762982487678528, 0.3593297302722931, 0.3666050434112549, 0.3678097724914551, 0.368446409702301]","[0.8384798169136047, 0.7933527827262878, 0.8049222230911255, 0.795066237449646, 0.7946872115135193]","[0.8308374881744385, 0.7956859469413757, 0.7956859469413757, 0.7956859469413757, 0.7956859469413757]",dropout,dropout
Agaricus Lepiota,58295,21,0.5714285714285714,5358,2,255.1428571428572,0.0952380952380952,2679.0,0.9308108108108109,0.2857142857142857,0.1853379420359094,0.0181296481733905,0.6265541294767645,1.2036251269314089,-0.5507874641548938,"[0.35935500264167786, 0.3680902421474457, 0.36809033155441284, 0.35846662521362305, 0.36546555161476135]","[0.3515181243419647, 0.36083823442459106, 0.36085018515586853, 0.35151028633117676, 0.36083921790122986]","[0.32522323727607727, 0.31763747334480286, 0.3266778588294983, 0.32084527611732483, 0.32551121711730957]","[0.32632315158843994, 0.3197937607765198, 0.32632336020469666, 0.3207259178161621, 0.32632309198379517]","[0.32527145743370056, 0.3680930733680725, 0.3683830499649048, 0.36663615703582764, 0.36546677350997925]","[0.326326459646225, 0.36085110902786255, 0.36083969473838806, 0.36083894968032837, 0.3608391284942627]","[0.7960501909255981, 0.797366738319397, 0.3625486493110657, 0.8309051990509033, 0.7903673648834229]","[0.795537531375885, 0.7955366373062134, 0.3571110963821411, 0.830985426902771, 0.7955363988876343]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3676969110965729, 0.36827826499938965, 0.36824309825897217, 0.35866719484329224, 0.36566099524497986]","[0.36101701855659485, 0.3610222637653351, 0.3610347807407379, 0.3517332971096039, 0.36104777455329895]","[0.6928240656852722, 0.6928675174713135, 0.6928973197937012, 0.6927909255027771, 0.6925440430641174]","[0.6928083896636963, 0.6927874088287354, 0.6928161978721619, 0.6927879452705383, 0.6928105354309082]","[0.3675229251384735, 0.36809009313583374, 0.3680902421474457, 0.3666318655014038, 0.3654654324054718]","[0.3608475923538208, 0.3608412444591522, 0.3608447313308716, 0.36084169149398804, 0.360839307308197]","[0.7960505485534668, 0.7973679900169373, 0.7970763444900513, 0.7956182360649109, 0.8361548185348511]","[0.7955378890037537, 0.7955378890037537, 0.7955378890037537, 0.7955378890037537, 0.8309856653213501]",batch_normalisation,batch_normalisation
Agaricus Lepiota,6995,21,0.5714285714285714,6433,2,306.3333333333333,0.0952380952380952,3216.5,0.930672268907563,0.2857142857142857,0.189390299993413,0.0216923933687414,0.6272739255964277,1.208512542883577,-0.5604008957224538,"[0.3579670488834381, 0.35965633392333984, 0.3642714023590088, 0.36184245347976685, 0.3625711500644684]","[0.37627851963043213, 0.3762190639972687, 0.37626954913139343, 0.3762282133102417, 0.37620967626571655]","[0.320065438747406, 0.3268648087978363, 0.32127830386161804, 0.32710763812065125, 0.32565030455589294]","[0.3230804204940796, 0.32494762539863586, 0.32286545634269714, 0.3250352144241333, 0.32498788833618164]","[0.35796868801116943, 0.3596590459346771, 0.36427250504493713, 0.3618440330028534, 0.3630310893058777]","[0.3763340413570404, 0.3763207495212555, 0.3763211667537689, 0.3762078881263733, 0.37620535492897034]","[0.7933394908905029, 0.8364572525024414, 0.8036673069000244, 0.7956514954566956, 0.8323289752006531]","[0.7950023412704468, 0.8315201997756958, 0.7950021624565125, 0.7950019240379333, 0.8315211534500122]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.35811614990234375, 0.359787255525589, 0.3644246757030487, 0.36196020245552063, 0.36270269751548767]","[0.3763960301876068, 0.37634578347206116, 0.3763594627380371, 0.3763362467288971, 0.3763604760169983]","[0.6926929950714111, 0.6925281882286072, 0.6930428147315979, 0.6928072571754456, 0.6927402019500732]","[0.6927632093429565, 0.692798376083374, 0.6928271651268005, 0.692786693572998, 0.6927816271781921]","[0.3579670190811157, 0.35965630412101746, 0.3642714023590088, 0.36184245347976685, 0.362571120262146]","[0.37621110677719116, 0.3762125074863434, 0.3762464225292206, 0.37624168395996094, 0.3762972950935364]","[0.7933394908905029, 0.7900652885437012, 0.8228561282157898, 0.7956518530845642, 0.8323290944099426]","[0.7950023412704468, 0.7950023412704468, 0.8315213322639465, 0.7950023412704468, 0.8315213322639465]",batch_normalisation,batch_normalisation
Agaricus Lepiota,72331,21,0.5714285714285714,7595,2,361.6666666666667,0.0952380952380952,3797.5,0.9306049822064056,0.2857142857142857,0.1885816154805804,0.022647661316452,0.6253011498344029,1.2075356325659443,-0.5585166135460384,"[0.3677898943424225, 0.3675729036331177, 0.3651040494441986, 0.3696300983428955, 0.34885257482528687]","[0.3580293357372284, 0.3580342233181, 0.35802891850471497, 0.35803109407424927, 0.348833292722702]","[0.3212870657444, 0.31984585523605347, 0.32478341460227966, 0.31490838527679443, 0.3192283809185028]","[0.31984952092170715, 0.31984618306159973, 0.3237968683242798, 0.3158959150314331, 0.31788694858551025]","[0.32608166337013245, 0.36777347326278687, 0.3651062846183777, 0.3696306645870209, 0.3669571876525879]","[0.32395410537719727, 0.358031690120697, 0.35803014039993286, 0.35804203152656555, 0.35803040862083435]","[0.828076183795929, 0.33795052766799927, 0.7899125814437866, 0.8281758427619934, 0.3688122630119324]","[0.8313653469085693, 0.3402557671070099, 0.795157790184021, 0.831365168094635, 0.35869312286376953]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3678913414478302, 0.36769190430641174, 0.3652164041996002, 0.36973488330841064, 0.35636717081069946]","[0.35812893509864807, 0.3581772744655609, 0.358152836561203, 0.3581347167491913, 0.35287797451019287]","[0.6929520964622498, 0.6927487850189209, 0.692568838596344, 0.6929758191108704, 0.6928131580352783]","[0.6927863359451294, 0.6927860975265503, 0.6927717328071594, 0.6928033232688904, 0.6927899718284607]","[0.36778974533081055, 0.3675728142261505, 0.36510422825813293, 0.36962994933128357, 0.3669556677341461]","[0.35803142189979553, 0.35803085565567017, 0.3580292761325836, 0.3580293655395508, 0.35802900791168213]","[0.8280766010284424, 0.8324964046478271, 0.8366107940673828, 0.7983470559120178, 0.7958784103393555]","[0.8313658237457275, 0.8313658237457275, 0.8313658237457275, 0.795157790184021, 0.795157790184021]",batch_normalisation,batch_normalisation
Churn,38045,13,1.0,5000,2,384.61538461538464,0.1538461538461538,2500.0,0.1646866992778942,0.9230769230769232,-0.2431873197895441,-0.564089836531323,-0.0114168694074888,0.7841246179553275,-1.1859578153276014,"[0.4542040228843689, 0.4545157551765442, 0.45107895135879517, 0.454515665769577, 0.45951592922210693]","[0.45426663756370544, 0.45426589250564575, 0.45426642894744873, 0.4542658030986786, 0.45426636934280396]","[0.45420119166374207, 0.4545137286186218, 0.4510761797428131, 0.4545137286186218, 0.45951372385025024]","[0.4542638659477234, 0.4542638659477234, 0.45426392555236816, 0.4542640447616577, 0.4542640447616577]","[0.45420369505882263, 0.45451509952545166, 0.4510796368122101, 0.45451658964157104, 0.45951706171035767]","[0.4542677402496338, 0.4542664587497711, 0.454266756772995, 0.4542654752731323, 0.45426687598228455]","[0.4541991949081421, 0.45451170206069946, 0.4510742127895355, 0.45451170206069946, 0.4595116972923279]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4543994665145874, 0.45475783944129944, 0.4512692987918854, 0.4547483026981354, 0.4597057104110718]","[0.454461932182312, 0.45450839400291443, 0.4544520378112793, 0.4544987976551056, 0.4544640779495239]","[0.5661548972129822, 0.5663443803787231, 0.5642210245132446, 0.5663447380065918, 0.5694040060043335]","[0.5661935210227966, 0.5661904215812683, 0.5661939978599548, 0.5661910772323608, 0.5662113428115845]","[0.45420271158218384, 0.4545165002346039, 0.4510780870914459, 0.45451492071151733, 0.4595157504081726]","[0.45426541566848755, 0.45426657795906067, 0.4542658030986786, 0.4542650580406189, 0.4542662501335144]","[0.4541991949081421, 0.45451170206069946, 0.4510742127895355, 0.45451170206069946, 0.4595116972923279]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",layer_normalisation,layer_normalisation
Churn,36910,16,0.875,5000,2,312.5,0.125,2500.0,0.1646866992778942,0.75,-0.2899833769843875,-0.6864750624945828,0.0280184973836797,0.7482760060789138,-1.1448096737865154,"[0.4535779058933258, 0.4507655203342438, 0.4579533040523529, 0.4567035436630249, 0.45482826232910156]","[0.45426541566848755, 0.4542655348777771, 0.4542660117149353, 0.45426616072654724, 0.4542657732963562]","[0.45357635617256165, 0.4507637321949005, 0.4579513370990753, 0.4567013382911682, 0.4548264443874359]","[0.4542637765407562, 0.45426374673843384, 0.4542638957500458, 0.45426395535469055, 0.45426392555236816]","[0.4535791575908661, 0.4507657587528229, 0.4579528570175171, 0.45670363306999207, 0.4548288583755493]","[0.45426616072654724, 0.45426636934280396, 0.45426639914512634, 0.45426610112190247, 0.4542657732963562]","[0.45357421040534973, 0.45076170563697815, 0.4579492211341858, 0.4566992223262787, 0.45482420921325684]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4537888169288635, 0.45098212361335754, 0.4581746459007263, 0.45690611004829407, 0.45500999689102173]","[0.4544752538204193, 0.4544762670993805, 0.45449385046958923, 0.45447269082069397, 0.45444831252098083]","[0.5657665729522705, 0.5640272498130798, 0.5684558153152466, 0.567688524723053, 0.5665370225906372]","[0.5661911964416504, 0.5662094354629517, 0.5662140846252441, 0.5661991834640503, 0.5661904811859131]","[0.45357778668403625, 0.45076534152030945, 0.45795294642448425, 0.45670339465141296, 0.45482873916625977]","[0.4542652368545532, 0.4542652666568756, 0.45426565408706665, 0.4542659819126129, 0.4542663097381592]","[0.45357421040534973, 0.45076170563697815, 0.4579492211341858, 0.4566992223262787, 0.45482420921325684]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",layer_normalisation,layer_normalisation
Churn,5725,12,0.8333333333333334,5000,2,416.6666666666667,0.1666666666666666,2500.0,0.1646866992778942,0.75,-0.2334623675936994,-0.6864750624945828,0.0280184973836797,0.7917873920444316,-1.2518151345778454,"[0.4554539620876312, 0.45295217633247375, 0.45920324325561523, 0.4529518783092499, 0.45326507091522217]","[0.454266220331192, 0.45426443219184875, 0.4542657136917114, 0.4542640149593353, 0.45426473021507263]","[0.45545142889022827, 0.45295146107673645, 0.4592016637325287, 0.4529516398906708, 0.4532642364501953]","[0.45426395535469055, 0.4542638659477234, 0.45426419377326965, 0.4542640447616577, 0.45426398515701294]","[0.455453485250473, 0.45295265316963196, 0.4592042863368988, 0.4529534578323364, 0.4532661437988281]","[0.45426520705223083, 0.45426496863365173, 0.45426613092422485, 0.4542650878429413, 0.4542653560638428]","[0.4554491937160492, 0.452949196100235, 0.4591992199420929, 0.452949196100235, 0.45326170325279236]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.45567744970321655, 0.4531382620334625, 0.45938700437545776, 0.4531875550746918, 0.45349088311195374]","[0.45449209213256836, 0.4544488787651062, 0.4544571042060852, 0.45449766516685486, 0.454489141702652]","[0.5669208765029907, 0.5653814673423767, 0.5692142248153687, 0.5653865337371826, 0.5655738115310669]","[0.566192090511322, 0.5661908984184265, 0.5662124156951904, 0.5662020444869995, 0.5661907196044922]","[0.45545339584350586, 0.4529517590999603, 0.45920270681381226, 0.45295387506484985, 0.453265517950058]","[0.4542657732963562, 0.45426398515701294, 0.45426511764526367, 0.4542660415172577, 0.45426520705223083]","[0.4554491937160492, 0.452949196100235, 0.4591992199420929, 0.452949196100235, 0.45326170325279236]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",layer_normalisation,layer_normalisation
Churn,37235,14,0.7857142857142857,5000,2,357.1428571428572,0.1428571428571428,2500.0,0.1646866992778942,0.7857142857142857,-0.2342610697169806,-0.564089836531323,0.0280184973836797,0.7911552422565128,-1.2281423479038518,"[0.44857871532440186, 0.45951706171035767, 0.4576413333415985, 0.4517036974430084, 0.4563901424407959]","[0.4542662799358368, 0.454267293214798, 0.4542665481567383, 0.45426636934280396, 0.4542652666568756]","[0.448576420545578, 0.4595143795013428, 0.457639217376709, 0.451701283454895, 0.45638900995254517]","[0.454264372587204, 0.4542647898197174, 0.45426449179649353, 0.4542641341686249, 0.4542643129825592]","[0.44857779145240784, 0.4595165550708771, 0.4576404392719269, 0.4517041742801666, 0.4563910663127899]","[0.45426565408706665, 0.4542666971683502, 0.454265832901001, 0.4542665481567383, 0.45426711440086365]","[0.4485742151737213, 0.4595116972923279, 0.4576367139816284, 0.4516991972923279, 0.4563867151737213]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4487582743167877, 0.4597146511077881, 0.4578394591808319, 0.4519256055355072, 0.4565507769584656]","[0.4544379413127899, 0.4544733464717865, 0.4544699490070343, 0.4544837176799774, 0.4544285535812378]","[0.5626621246337891, 0.5694050788879395, 0.5682607889175415, 0.5646074414253235, 0.5674960613250732]","[0.5662183165550232, 0.5662005543708801, 0.5661974549293518, 0.5661991834640503, 0.566192626953125]","[0.44857925176620483, 0.45951613783836365, 0.4576415419578552, 0.4517041742801666, 0.4563916027545929]","[0.45426663756370544, 0.45426619052886963, 0.454266756772995, 0.4542667269706726, 0.45426666736602783]","[0.4485742151737213, 0.4595116972923279, 0.4576367139816284, 0.4516991972923279, 0.4563867151737213]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",layer_normalisation,layer_normalisation
Churn,26166,16,0.8125,5000,2,312.5,0.125,2500.0,0.1646866992778942,0.6875,-0.2447684148605904,-0.6864750624945828,0.0280184973836797,0.7828858219719722,-1.1847566105667482,"[0.4551404118537903, 0.4576418101787567, 0.4532656669616699, 0.45389029383659363, 0.4538915455341339]","[0.4542655944824219, 0.4542671740055084, 0.4542657732963562, 0.45426568388938904, 0.4542666971683502]","[0.45513850450515747, 0.45763862133026123, 0.4532638490200043, 0.4538886845111847, 0.4538889229297638]","[0.45426374673843384, 0.4542640149593353, 0.45426419377326965, 0.4542641341686249, 0.4542643129825592]","[0.45514166355133057, 0.457641065120697, 0.45326703786849976, 0.4538901448249817, 0.4538911283016205]","[0.45426666736602783, 0.45426738262176514, 0.4542660713195801, 0.4542650878429413, 0.4542677700519562]","[0.4551367163658142, 0.4576367139816284, 0.45326170325279236, 0.4538867175579071, 0.4538867175579071]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4553561806678772, 0.4578298032283783, 0.45344510674476624, 0.4541137218475342, 0.4540562331676483]","[0.4544827342033386, 0.45446011424064636, 0.45444372296333313, 0.4544881284236908, 0.45443081855773926]","[0.5667296648025513, 0.5682612061500549, 0.5655736327171326, 0.5659606456756592, 0.5659612417221069]","[0.5661928653717041, 0.5662015080451965, 0.5661916732788086, 0.5661913156509399, 0.5661917328834534]","[0.4551410675048828, 0.45764121413230896, 0.45326724648475647, 0.4538903832435608, 0.4538918137550354]","[0.4542663097381592, 0.4542665481567383, 0.454267293214798, 0.45426562428474426, 0.4542669951915741]","[0.4551367163658142, 0.4576367139816284, 0.45326170325279236, 0.4538867175579071, 0.4538867175579071]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",layer_normalisation,layer_normalisation
Churn,1328,17,0.8235294117647058,5000,2,294.11764705882354,0.1176470588235294,2500.0,0.1646866992778942,0.7058823529411765,-0.2524542272689015,-0.6864750624945828,0.0280184973836797,0.7768917724836707,-1.1663366808268698,"[0.4563901424407959, 0.45201575756073, 0.4529533386230469, 0.45701465010643005, 0.455453485250473]","[0.4542654752731323, 0.45426589250564575, 0.45426619052886963, 0.45426473021507263, 0.45426619052886963]","[0.45638853311538696, 0.4520139694213867, 0.45295149087905884, 0.4570135474205017, 0.4554515480995178]","[0.4542635679244995, 0.4542638063430786, 0.45426392555236816, 0.45426350831985474, 0.45426398515701294]","[0.45639100670814514, 0.45201602578163147, 0.4529547095298767, 0.4570160508155823, 0.455453485250473]","[0.45426714420318604, 0.4542660415172577, 0.45426657795906067, 0.4542667269706726, 0.45426520705223083]","[0.4563867151737213, 0.45201170444488525, 0.452949196100235, 0.45701169967651367, 0.4554491937160492]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4565885066986084, 0.4522491991519928, 0.4531387984752655, 0.4572267532348633, 0.45562759041786194]","[0.4544669985771179, 0.4544951319694519, 0.4544493854045868, 0.4544815123081207, 0.45444175601005554]","[0.5674989223480225, 0.564802885055542, 0.5653805732727051, 0.567878782749176, 0.5669245719909668]","[0.5661914944648743, 0.5662014484405518, 0.5661923289299011, 0.5661966800689697, 0.5661982297897339]","[0.456390917301178, 0.45201730728149414, 0.45295441150665283, 0.4570152163505554, 0.4554532468318939]","[0.45426613092422485, 0.454267293214798, 0.4542669355869293, 0.45426538586616516, 0.45426562428474426]","[0.4563867151737213, 0.45201170444488525, 0.452949196100235, 0.36914363503456116, 0.4554491937160492]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.40114548802375793, 0.45426177978515625]",weight_perturbation,weight_perturbation
Churn,60808,10,0.8,5000,2,500.0,0.2,2500.0,0.1646866992778942,0.6,-0.2816663050878027,-0.6864750624945828,0.0280184973836797,0.7545254238237461,-1.2608998505170137,"[0.45701536536216736, 0.45482710003852844, 0.45295339822769165, 0.45545339584350586, 0.4535772502422333]","[0.4542653560638428, 0.45426464080810547, 0.4542660117149353, 0.4542660117149353, 0.45426473021507263]","[0.45701470971107483, 0.4548264145851135, 0.4529518783092499, 0.4554515779018402, 0.4535765051841736]","[0.4542647898197174, 0.45426416397094727, 0.4542645812034607, 0.45426419377326965, 0.4542640447616577]","[0.45701658725738525, 0.4548286199569702, 0.4529537558555603, 0.4554528594017029, 0.45357879996299744]","[0.4542655944824219, 0.45426490902900696, 0.45426610112190247, 0.4542657136917114, 0.4542667269706726]","[0.45701169967651367, 0.45482420921325684, 0.45294931530952454, 0.4554491937160492, 0.45357421040534973]","[0.45426177978515625, 0.45426177978515625, 0.4542618691921234, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.45718833804130554, 0.4550590515136719, 0.4531448185443878, 0.4556483030319214, 0.4537849724292755]","[0.45444226264953613, 0.4544975757598877, 0.4544554054737091, 0.4544627070426941, 0.45447129011154175]","[0.5678808689117432, 0.566537082195282, 0.5653805136680603, 0.566921055316925, 0.565767228603363]","[0.5661922693252563, 0.5661916136741638, 0.5661922097206116, 0.5661923289299011, 0.5661923289299011]","[0.4570157527923584, 0.4548281133174896, 0.4529532790184021, 0.45545271039009094, 0.4535782039165497]","[0.454265832901001, 0.4542657732963562, 0.454265832901001, 0.4542653560638428, 0.45426565408706665]","[0.45701169967651367, 0.45482420921325684, 0.452949196100235, 0.4554491937160492, 0.45357421040534973]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",weight_perturbation,weight_perturbation
Churn,99991,20,0.85,659,2,32.95,0.1,329.5,0.1643109540636042,0.75,-0.4054513966327272,-0.666988554265149,-0.0151946160728582,0.6666758077129599,-1.0851878538041266,"[0.4392382502555847, 0.4511268138885498, 0.4578889310359955, 0.4555434286594391, 0.46499398350715637]","[0.4572781026363373, 0.457294762134552, 0.4572809636592865, 0.45730286836624146, 0.4572804868221283]","[0.43918871879577637, 0.45107635855674744, 0.4578685164451599, 0.45547449588775635, 0.46494966745376587]","[0.4572397470474243, 0.4572526812553406, 0.45726829767227173, 0.4572455585002899, 0.45724841952323914]","[0.4392229914665222, 0.4510974586009979, 0.4578886926174164, 0.45553719997406006, 0.4650012254714966]","[0.4572480022907257, 0.45728498697280884, 0.4572553038597107, 0.4572942554950714, 0.4573129713535309]","[0.4391525089740753, 0.451028972864151, 0.45781150460243225, 0.45544183254241943, 0.4649204909801483]","[0.45720115303993225, 0.45720115303993225, 0.45720115303993225, 0.45720115303993225, 0.45720115303993225]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.44103193283081055, 0.45279186964035034, 0.4595492482185364, 0.4572039544582367, 0.4668085277080536]","[0.4588455557823181, 0.45888185501098633, 0.4589472711086273, 0.4589390754699707, 0.4592117667198181]","[0.5567120313644409, 0.564199686050415, 0.5683885812759399, 0.5669316649436951, 0.5727136135101318]","[0.568256139755249, 0.5680510401725769, 0.5680129528045654, 0.568020224571228, 0.5680296421051025]","[0.4392385482788086, 0.45111992955207825, 0.45788177847862244, 0.45553743839263916, 0.46501460671424866]","[0.4572794437408447, 0.45728906989097595, 0.45727241039276123, 0.4572959840297699, 0.45730412006378174]","[0.4391525089740753, 0.451028972864151, 0.45781150460243225, 0.45544183254241943, 0.4649204909801483]","[0.45720115303993225, 0.45720115303993225, 0.45720115303993225, 0.45720115303993225, 0.45720115303993225]",layer_normalisation,layer_normalisation
Churn,25231,20,0.85,1230,2,61.5,0.1,615.0,0.1647727272727272,0.75,-0.3624263699710239,-0.598111570770077,0.0177086258091249,0.6959855572288325,-1.0954447120843072,"[0.45559826493263245, 0.45179086923599243, 0.4632301330566406, 0.44925084710121155, 0.45288658142089844]","[0.45556381344795227, 0.45556625723838806, 0.45557349920272827, 0.45556703209877014, 0.4555705487728119]","[0.4555899202823639, 0.4517744779586792, 0.46321067214012146, 0.4492333233356476, 0.45286911725997925]","[0.45555633306503296, 0.45555225014686584, 0.4555540382862091, 0.4555521309375763, 0.4555538594722748]","[0.45560121536254883, 0.4517923593521118, 0.463224321603775, 0.4492468535900116, 0.4528801441192627]","[0.4555729627609253, 0.4555712938308716, 0.45556584000587463, 0.4555720388889313, 0.45556947588920593]","[0.45557430386543274, 0.4517623484134674, 0.463198184967041, 0.44922104477882385, 0.4528556764125824]","[0.45553815364837646, 0.45553815364837646, 0.45553815364837646, 0.45553815364837646, 0.45553815364837646]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4564700424671173, 0.45265695452690125, 0.4640297293663025, 0.4500516653060913, 0.4536408483982086]","[0.4564341604709625, 0.45640698075294495, 0.45642292499542236, 0.45632949471473694, 0.45630714297294617]","[0.5670006275177002, 0.5646468997001648, 0.5716482400894165, 0.5630660653114319, 0.5653259754180908]","[0.5669783353805542, 0.5669901967048645, 0.5669995546340942, 0.5670056343078613, 0.5669834613800049]","[0.4556030333042145, 0.45180290937423706, 0.46323177218437195, 0.44924846291542053, 0.4528837502002716]","[0.4555668532848358, 0.4555782377719879, 0.4555750787258148, 0.4555647373199463, 0.4555671215057373]","[0.45557430386543274, 0.4517623484134674, 0.463198184967041, 0.44922104477882385, 0.4528556764125824]","[0.45553815364837646, 0.45553815364837646, 0.45553815364837646, 0.45553815364837646, 0.45553815364837646]",layer_normalisation,layer_normalisation
