dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
White Wine Quality,12975,11,1.0,815,6,74.0909090909091,0.5454545454545454,135.83333333333334,0.010869565217391304,0.9090909090909091,-0.31345428057529223,-0.9756741547782104,-0.11436981182764407,0.730917795380823,-1.5398005665549468,"[1.4132726192474365, 1.3993046283721924, 1.4054183959960938, 1.3899853229522705, 1.3976861238479614]","[1.5621557235717773, 1.505368947982788, 1.5150821208953857, 1.513990879058838, 1.5436517000198364]","[1.3883025646209717, 1.3790754079818726, 1.3768748044967651, 1.3674287796020508, 1.3592305183410645]","[1.5649131536483765, 1.5210082530975342, 1.537865400314331, 1.5164142847061157, 1.5530303716659546]","[1.4144926071166992, 1.434754490852356, 1.425142765045166, 1.3937159776687622, 1.43734610080719]","[1.5564994812011719, 1.5442560911178589, 1.5344889163970947, 1.5335872173309326, 1.5560436248779297]","[1.5944586992263794, 1.5982979536056519, 1.535008430480957, 1.5876566171646118, 1.574246883392334]","[1.5896085500717163, 1.5896081924438477, 1.5498493909835815, 1.5896066427230835, 1.5896066427230835]","[-0.0, -0.0, -0.0, -0.0, inf]","[1.7971845865249634, 1.7875242233276367, 1.7928047180175781, 1.7935761213302612, inf]","[1.4464781284332275, 1.4207851886749268, 1.451916217803955, 1.4348183870315552, 1.5749927759170532]","[1.5550416707992554, 1.5019925832748413, 1.5307544469833374, 1.5260615348815918, 1.5901129245758057]","[1.7644890546798706, 1.764954686164856, 1.7666256427764893, 1.7633816003799438, 1.7611335515975952]","[1.763452172279358, 1.7634446620941162, 1.7636158466339111, 1.7634491920471191, 1.7636356353759766]","[1.3945244550704956, 1.403262734413147, 1.4378455877304077, 1.3746654987335205, 1.3862806558609009]","[1.5452193021774292, 1.5221444368362427, 1.5473037958145142, 1.524369239807129, 1.5388522148132324]","[1.7460871934890747, 1.7441678047180176, 1.7447413206100464, 1.5876532793045044, 1.5742433071136475]","[1.7429783344268799, 1.7429783344268799, 1.7429783344268799, 1.5896040201187134, 1.5896040201187134]",batch_normalisation,baseline
White Wine Quality,78073,11,1.0,1169,6,106.27272727272727,0.5454545454545454,194.83333333333334,0.011363636363636364,0.9090909090909091,-0.2629608621284672,-0.8604392306614026,-0.061498313273159445,0.7687719848215558,-1.643428728192801,"[1.4592396020889282, 1.4058080911636353, 1.3866832256317139, 1.400093674659729, 1.4132018089294434]","[1.505698800086975, 1.4930921792984009, 1.4895286560058594, 1.4944578409194946, 1.4812484979629517]","[1.4006497859954834, 1.3729097843170166, 1.3720265626907349, 1.378849983215332, 1.3658573627471924]","[1.5007588863372803, 1.5352133512496948, 1.5007959604263306, 1.4993860721588135, 1.5088906288146973]","[1.4497194290161133, 1.4229581356048584, 1.4203351736068726, 1.4192191362380981, 1.4203171730041504]","[1.4952398538589478, 1.534285068511963, 1.480332851409912, 1.511631965637207, 1.5081005096435547]","[1.5837016105651855, 1.5970697402954102, 1.4355798959732056, 1.5957326889038086, 1.590385913848877]","[1.5906031131744385, 1.5906028747558594, 1.4896907806396484, 1.590602159500122, 1.5906031131744385]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7905633449554443, 1.7898070812225342, 1.7927278280258179, 1.7904934883117676, 1.7891616821289062]","[1.5817632675170898, 1.4880616664886475, 1.432279348373413, 1.4138180017471313, 1.4675319194793701]","[1.587403416633606, 1.511102557182312, 1.4994585514068604, 1.4966511726379395, 1.495046854019165]","[1.7628146409988403, 1.7650260925292969, 1.7637501955032349, 1.7642583847045898, 1.764238953590393]","[1.7638919353485107, 1.7638840675354004, 1.7639745473861694, 1.7639044523239136, 1.763887643814087]","[1.4264334440231323, 1.3992561101913452, 1.3990553617477417, 1.4159115552902222, 1.3836604356765747]","[1.506510853767395, 1.5140730142593384, 1.4908437728881836, 1.495591163635254, 1.5103600025177002]","[1.5836988687515259, 1.7508113384246826, 1.5943939685821533, 1.7401161193847656, 1.7561588287353516]","[1.590600609779358, 1.7487202882766724, 1.590600609779358, 1.7487202882766724, 1.7487202882766724]",SMOTE,baseline
White Wine Quality,35552,11,1.0,1688,6,153.45454545454547,0.5454545454545454,281.3333333333333,0.011795543905635648,0.9090909090909091,-0.20681871960542123,-0.6549744938516975,-0.04228801187012613,0.8131670478702906,-1.8181526936519765,"[1.409509301185608, 1.4004476070404053, 1.387532353401184, 1.401171326637268, 1.3960003852844238]","[1.5022016763687134, 1.5143133401870728, 1.5242754220962524, 1.5466150045394897, 1.5314549207687378]","[1.396375298500061, 1.3626681566238403, 1.3673601150512695, 1.3871110677719116, 1.3773670196533203]","[1.5048826932907104, 1.5289084911346436, 1.5170316696166992, 1.5325562953948975, 1.5462480783462524]","[1.4288506507873535, 1.4179983139038086, 1.4215378761291504, 1.4420802593231201, 1.429690957069397]","[1.5471833944320679, 1.5127942562103271, 1.5111430883407593, 1.5472296476364136, 1.5492479801177979]","[1.4045398235321045, 1.4222562313079834, 1.5806307792663574, 1.4150958061218262, 1.4201486110687256]","[1.533270001411438, 1.4949942827224731, 1.5909310579299927, 1.5291430950164795, 1.5341782569885254]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7921160459518433, 1.7913010120391846, 1.7914115190505981, 1.7928112745285034, 1.7909916639328003]","[1.4267551898956299, 1.446669340133667, 1.4514176845550537, 1.4372951984405518, 1.4260432720184326]","[1.5210788249969482, 1.5043342113494873, 1.5232409238815308, 1.513715147972107, 1.5116398334503174]","[1.7650511264801025, 1.7637602090835571, 1.7619303464889526, 1.7654956579208374, 1.763489007949829]","[1.7639344930648804, 1.7639093399047852, 1.7639577388763428, 1.7639516592025757, 1.76389479637146]","[1.4133083820343018, 1.3812884092330933, 1.4023417234420776, 1.426186442375183, 1.3966525793075562]","[1.508758544921875, 1.5163960456848145, 1.5073986053466797, 1.5424180030822754, 1.5294623374938965]","[1.5991475582122803, 1.5880364179611206, 1.5806289911270142, 1.600999355316162, 1.7435919046401978]","[1.5909292697906494, 1.5909292697906494, 1.5909292697906494, 1.5909292697906494, 1.7477339506149292]",SMOTE,prune
White Wine Quality,10639,11,1.0,2621,6,238.27272727272728,0.5454545454545454,436.8333333333333,0.010970464135021098,0.9090909090909091,-0.16388994450243188,-0.5029506021626787,0.00997487690520933,0.8488354357459922,-2.031373695378823,"[1.391905426979065, 1.3822683095932007, 1.4018179178237915, 1.3993360996246338, 1.3938487768173218]","[1.4956533908843994, 1.492954969406128, 1.5076178312301636, 1.496203899383545, 1.4803131818771362]","[1.3884996175765991, 1.3816092014312744, 1.3896799087524414, 1.3669277429580688, 1.3615899085998535]","[1.510013461112976, 1.4938894510269165, 1.5076829195022583, 1.510138988494873, 1.5116115808486938]","[1.4324637651443481, 1.433126449584961, 1.4384254217147827, 1.4375791549682617, 1.4252136945724487]","[1.5018768310546875, 1.4908338785171509, 1.50978422164917, 1.4877488613128662, 1.5096625089645386]","[1.5883370637893677, 1.583843469619751, 1.5969613790512085, 1.4724200963974, 1.5927879810333252]","[1.5921587944030762, 1.5921642780303955, 1.5921636819839478, 1.479338526725769, 1.5921645164489746]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7925773859024048, 1.7889701128005981, 1.792414903640747, 1.791177749633789, 1.7911531925201416]","[1.426229476928711, 1.4323211908340454, 1.418476939201355, 1.4233927726745605, 1.4424794912338257]","[1.4984474182128906, 1.4824987649917603, 1.5183131694793701, 1.4884060621261597, 1.507180094718933]","[1.7633718252182007, 1.7629570960998535, 1.7647895812988281, 1.7644708156585693, 1.7638792991638184]","[1.7640409469604492, 1.7640997171401978, 1.7640472650527954, 1.7640413045883179, 1.764045238494873]","[1.3929166793823242, 1.3894015550613403, 1.3874120712280273, 1.4058140516281128, 1.3947603702545166]","[1.4914031028747559, 1.4797323942184448, 1.5254385471343994, 1.4906208515167236, 1.492064356803894]","[1.5883413553237915, 1.583842396736145, 1.5969610214233398, 1.5945758819580078, 1.739477276802063]","[1.5921634435653687, 1.5921634435653687, 1.5921634435653687, 1.5921634435653687, 1.7464491128921509]",SMOTE,baseline
White Wine Quality,16967,11,1.0,3305,7,300.45454545454544,0.6363636363636364,472.14285714285717,0.002680965147453083,0.9090909090909091,-0.13360073528591945,-0.38606020040525224,0.03587299300205543,0.8749393272749062,-2.273671700546473,"[1.5385937690734863, 1.528555154800415, 1.5289510488510132, 1.5487637519836426, 1.5447661876678467]","[1.6314483880996704, 1.6167548894882202, 1.6130870580673218, 1.625871181488037, 1.612537145614624]","[1.5101666450500488, 1.5144613981246948, 1.5112833976745605, 1.504858136177063, 1.5017551183700562]","[1.647125482559204, 1.6412934064865112, 1.630301594734192, 1.6539337635040283, 1.6321860551834106]","[1.5974394083023071, 1.566806435585022, 1.560086965560913, 1.5671639442443848, 1.5801165103912354]","[1.6230896711349487, 1.621085524559021, 1.6251490116119385, 1.62863290309906, 1.6117852926254272]","[1.6238086223602295, 1.6431448459625244, 1.7176692485809326, 1.7214518785476685, 1.7126822471618652]","[1.6141157150268555, 1.6472008228302002, 1.714591383934021, 1.714591383934021, 1.7145910263061523]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.946366786956787, 1.9495830535888672, 1.9489730596542358, 1.944212555885315, 1.9472695589065552]","[1.599095106124878, 1.5929975509643555, 1.571852207183838, 1.5654782056808472, 1.621106743812561]","[1.62553071975708, 1.6233984231948853, 1.6164690256118774, 1.6097944974899292, 1.6237714290618896]","[1.9201236963272095, 1.9203230142593384, 1.9212563037872314, 1.9218357801437378, 1.920867681503296]","[1.9210481643676758, 1.9210267066955566, 1.9210257530212402, 1.9210407733917236, 1.9210234880447388]","[1.5333822965621948, 1.5231449604034424, 1.5258545875549316, 1.527748942375183, 1.5356740951538086]","[1.62929105758667, 1.6115760803222656, 1.623031497001648, 1.6224911212921143, 1.6006547212600708]","[1.7072662115097046, 1.710102915763855, 1.7176679372787476, 1.7214504480361938, 1.7126811742782593]","[1.7145899534225464, 1.7145899534225464, 1.7145899534225464, 1.7145899534225464, 1.7145899534225464]",SMOTE,weight_normalisation
Magic,23986,9,1.0,18905,2,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.8888888888888888,-0.3075453785964773,-0.4840771437453073,-0.2367748460870218,0.7352495022002996,-1.3367106640070625,"[0.3823196291923523, 0.39458903670310974, 0.381432443857193, 0.3830355107784271, 0.3886154890060425]","[0.4938127100467682, 0.49889588356018066, 0.4923001229763031, 0.4901145100593567, 0.4906957745552063]","[0.37070679664611816, 0.37615326046943665, 0.406180739402771, 0.36687788367271423, 0.3806205689907074]","[0.5033555030822754, 0.515475332736969, 0.5091775059700012, 0.5003355145454407, 0.4960274398326874]","[0.4298296868801117, 0.4368889629840851, 0.42924490571022034, 0.4316212236881256, 0.4302106499671936]","[0.485239177942276, 0.4831177294254303, 0.48350638151168823, 0.4848096966743469, 0.4851479232311249]","[0.6622987389564514, 0.658661961555481, 0.6604804992675781, 0.6589928269386292, 0.6641708612442017]","[0.6610532999038696, 0.6610531210899353, 0.6610533595085144, 0.6610534191131592, 0.6610534191131592]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.45277902483940125, 0.4951351583003998, 0.4197129011154175, 0.4196853041648865, 0.419167160987854]","[0.4985705018043518, 0.5263807773590088, 0.47183936834335327, 0.4747779071331024, 0.4763748049736023]","[0.6676954030990601, 0.6664993166923523, 0.6671110391616821, 0.6666166186332703, 0.668330192565918]","[0.6672831177711487, 0.6673122644424438, 0.6672956347465515, 0.6673197150230408, 0.6672885417938232]","[0.39109620451927185, 0.39244410395622253, 0.3883865475654602, 0.39317604899406433, 0.38548198342323303]","[0.49366724491119385, 0.4931529462337494, 0.48780110478401184, 0.49483543634414673, 0.4853818714618683]","[0.6622989177703857, 0.6586621999740601, 0.9660429954528809, 0.6589928269386292, 0.6641708612442017]","[0.6610534191131592, 0.6610534191131592, 0.9654702544212341, 0.6610534191131592, 0.6610534191131592]",batch_normalisation,dropout
Magic,50359,5,1.0,18905,2,3781.0,0.4,9452.5,0.5330035679532923,1.0,-0.3016302383663701,-0.4556861972051708,-0.2367748460870218,0.7396114942889455,-1.6179647523426943,"[0.4966588318347931, 0.4574849307537079, 0.44330742955207825, 0.45126065611839294, 0.4512832760810852]","[0.5780498385429382, 0.5495907664299011, 0.548993706703186, 0.5457977056503296, 0.5408392548561096]","[0.47088202834129333, 0.45739465951919556, 0.45630183815956116, 0.47997841238975525, 0.4829295873641968]","[0.5377597808837891, 0.5440860986709595, 0.5443781018257141, 0.5451653003692627, 0.5441212058067322]","[0.49856945872306824, 0.4986497163772583, 0.5003898739814758, 0.5011875033378601, 0.5036041736602783]","[0.5333725810050964, 0.5337285399436951, 0.5350616574287415, 0.5375582575798035, 0.5343483686447144]","[0.6637037992477417, 0.660811185836792, 0.6622162461280823, 0.6562649607658386, 0.6616085171699524]","[0.6610532999038696, 0.6610534191131592, 0.6610534191131592, 0.6610530018806458, 0.6610530018806458]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.49580806493759155, 0.48520857095718384, 0.4778043031692505, 0.48433730006217957, 0.4847542643547058]","[0.5434598922729492, 0.5427117943763733, 0.5401994585990906, 0.537987232208252, 0.5349884033203125]","[0.6681503057479858, 0.6672033667564392, 0.6676744818687439, 0.665721595287323, 0.6674834489822388]","[0.6672975420951843, 0.6672836542129517, 0.66728675365448, 0.6672846078872681, 0.6672964096069336]","[0.44690564274787903, 0.5239171981811523, 0.45309606194496155, 0.45006150007247925, 0.4530995786190033]","[0.5521481037139893, 0.5910447239875793, 0.5574848055839539, 0.54324871301651, 0.556228756904602]","[0.663703978061676, 0.9657123684883118, 0.6622162461280823, 0.6562653183937073, 0.661608874797821]","[0.6610534191131592, 0.9654702544212341, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592]",baseline,dropout
Magic,47447,8,1.0,18905,2,2363.125,0.25,9452.5,0.5330035679532923,0.75,-0.310810802743,-0.4840771437453073,-0.2215613549197402,0.732852516439607,-1.3748197736093244,"[0.4328770041465759, 0.38089433312416077, 0.37994328141212463, 0.398063987493515, 0.3940820097923279]","[0.4669184982776642, 0.44096535444259644, 0.4413904845714569, 0.4491460919380188, 0.4473883807659149]","[0.37291377782821655, 0.39309898018836975, 0.36825066804885864, 0.36955806612968445, 0.37616702914237976]","[0.44898322224617004, 0.45113295316696167, 0.4455002546310425, 0.44845354557037354, 0.4478955864906311]","[0.40583181381225586, 0.40634381771087646, 0.40986406803131104, 0.4100778102874756, 0.40236029028892517]","[0.43353796005249023, 0.4342763125896454, 0.43603840470314026, 0.4414605498313904, 0.4325704574584961]","[0.6612244248390198, 0.6618030071258545, 0.6600672602653503, 0.6598192453384399, 0.6616913676261902]","[0.6610534191131592, 0.6610534191131592, 0.6610534191131592, 0.6610532999038696, 0.6610532999038696]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.40302565693855286, 0.3992410898208618, 0.42324936389923096, 0.4157714545726776, 0.40126749873161316]","[0.4371291399002075, 0.43304750323295593, 0.4403272271156311, 0.43620285391807556, 0.42967310547828674]","[0.6673389077186584, 0.6675300598144531, 0.6669567823410034, 0.6668907403945923, 0.6675196886062622]","[0.6672825217247009, 0.6672858595848083, 0.6672841906547546, 0.667309582233429, 0.6673038601875305]","[0.38721799850463867, 0.38081732392311096, 0.38023263216018677, 0.379508912563324, 0.40537452697753906]","[0.4477996230125427, 0.44367823004722595, 0.44446083903312683, 0.4436214864253998, 0.44308754801750183]","[0.6612244248390198, 0.6618030071258545, 0.6600673198699951, 0.5516472458839417, 0.6616915464401245]","[0.6610534191131592, 0.6610534191131592, 0.6610534191131592, 0.5561872720718384, 0.6610534191131592]",batch_normalisation,prune
Magic,74131,6,1.0,18905,2,3150.833333333333,0.3333333333333333,9452.5,0.5330035679532923,0.6666666666666666,-0.3231763413511649,-0.4840771437453073,-0.2215613549197402,0.7238461990960103,-1.480637636746131,"[0.4140584170818329, 0.40417778491973877, 0.3995939791202545, 0.4132987856864929, 0.3968766927719116]","[0.4834820628166199, 0.4907290041446686, 0.4967074990272522, 0.49611514806747437, 0.48763734102249146]","[0.40137937664985657, 0.4020782709121704, 0.42551520466804504, 0.39965391159057617, 0.4181382358074188]","[0.4890980124473572, 0.48274466395378113, 0.4980992078781128, 0.48508402705192566, 0.5024593472480774]","[0.44621455669403076, 0.4462527334690094, 0.4428117275238037, 0.4480632543563843, 0.4432407319545746]","[0.4769711494445801, 0.4802708923816681, 0.47810760140419006, 0.4894914925098419, 0.47760114073753357]","[0.6613065004348755, 0.6589101552963257, 0.664282500743866, 0.537781298160553, 0.6628485918045044]","[0.6610528826713562, 0.6610534191131592, 0.6610534191131592, 0.5499707460403442, 0.6610534191131592]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.44390881061553955, 0.44427740573883057, 0.42646804451942444, 0.47809866070747375, 0.4644491672515869]","[0.4803069531917572, 0.4793691337108612, 0.4816834032535553, 0.5090270638465881, 0.48680421710014343]","[0.6674231886863708, 0.6666233539581299, 0.6683496236801147, 0.6660246849060059, 0.6679404973983765]","[0.667336106300354, 0.6673676371574402, 0.6673292517662048, 0.6672838926315308, 0.6673848032951355]","[0.4240133762359619, 0.40466195344924927, 0.4205554723739624, 0.40441083908081055, 0.4118271470069885]","[0.4871539771556854, 0.4844003915786743, 0.4969053864479065, 0.49060988426208496, 0.487529456615448]","[0.6613070964813232, 0.6589101552963257, 0.6598081588745117, 0.969361424446106, 0.6628485918045044]","[0.6610534191131592, 0.6610534191131592, 0.6542007923126221, 0.965603232383728, 0.6610534191131592]",baseline,dropout
Magic,84454,9,1.0,18905,2,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,-0.3038380290200117,-0.4840771437453073,-0.2215613549197402,0.7379803881774895,-1.3408191165981491,"[0.3731175661087036, 0.3777700662612915, 0.3724190294742584, 0.38036689162254333, 0.36985504627227783]","[0.44711682200431824, 0.44601985812187195, 0.43966054916381836, 0.4492489695549011, 0.4371728301048279]","[0.3575573265552521, 0.3647633194923401, 0.36691364645957947, 0.40943285822868347, 0.36217162013053894]","[0.44487085938453674, 0.4438246190547943, 0.44800806045532227, 0.48188528418540955, 0.4435732066631317]","[0.3992435932159424, 0.4007834494113922, 0.39781978726387024, 0.40112340450286865, 0.4002821445465088]","[0.4363393485546112, 0.43832632899284363, 0.44078412652015686, 0.44310665130615234, 0.43405234813690186]","[0.4239644408226013, 0.6616376638412476, 0.6625468134880066, 0.6586620807647705, 0.6590468883514404]","[0.47208932042121887, 0.6610534191131592, 0.6610534191131592, 0.6610532999038696, 0.6610534191131592]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3908845782279968, 0.3892124593257904, 0.39324766397476196, 0.38954147696495056, 0.39040127396583557]","[0.42466527223587036, 0.4307002127170563, 0.4287121891975403, 0.4344075620174408, 0.42855104804039]","[0.667899489402771, 0.6674769520759583, 0.6677817702293396, 0.6664959192276001, 0.6666341423988342]","[0.6673862338066101, 0.6672833561897278, 0.6673032641410828, 0.667306125164032, 0.6673185229301453]","[0.3683766722679138, 0.3760475218296051, 0.37352612614631653, 0.3674381971359253, 0.3741890490055084]","[0.4371185004711151, 0.4343116283416748, 0.44761955738067627, 0.4428497850894928, 0.434183269739151]","[0.6627121567726135, 0.6544725298881531, 0.6625468730926514, 0.6586621999740601, 0.6590468883514404]","[0.6610534191131592, 0.6533948183059692, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592]",weight_normalisation,prune
Magic,40273,6,1.0,18905,2,3150.833333333333,0.3333333333333333,9452.5,0.5330035679532923,0.8333333333333334,-0.3359631782096048,-0.4840771437453073,-0.2480558392361054,0.714649420002736,-1.4623444562795962,"[0.5189370512962341, 0.4397796094417572, 0.43274781107902527, 0.4274600148200989, 0.42160624265670776]","[0.6064371466636658, 0.5433715581893921, 0.5416455268859863, 0.5341901183128357, 0.5411242842674255]","[0.4262103736400604, 0.43826210498809814, 0.417407751083374, 0.43695977330207825, 0.4669691026210785]","[0.5305353999137878, 0.5555692911148071, 0.5329269766807556, 0.544293224811554, 0.5835363864898682]","[0.4797796905040741, 0.4857964515686035, 0.48683005571365356, 0.48444679379463196, 0.4846140742301941]","[0.5244778990745544, 0.524065375328064, 0.5260444283485413, 0.5229223966598511, 0.526279866695404]","[0.6589917540550232, 0.6606458425521851, 0.6633731126785278, 0.6604806184768677, 0.6611128449440002]","[0.6610522270202637, 0.6610534191131592, 0.6610532999038696, 0.6610534191131592, 0.6610532999038696]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.46711254119873047, 0.4726228713989258, 0.4911791682243347, 0.5389924645423889, 0.4736706614494324]","[0.5324354767799377, 0.5273227095603943, 0.5379257798194885, 0.5773510932922363, 0.5227118730545044]","[0.666663646697998, 0.6672371625900269, 0.6680412292480469, 0.6670960783958435, 0.6673471927642822]","[0.6673822402954102, 0.6673791408538818, 0.6672874093055725, 0.6672834753990173, 0.667326807975769]","[0.4295539855957031, 0.42577221989631653, 0.4388325810432434, 0.42977455258369446, 0.42804422974586487]","[0.5292825698852539, 0.5370923280715942, 0.5441348552703857, 0.5296097993850708, 0.5334240794181824]","[0.5706406831741333, 0.9659490585327148, 0.6633729934692383, 0.6604806184768677, 0.6611130237579346]","[0.5891637206077576, 0.9662361145019531, 0.66105717420578, 0.6610534191131592, 0.6610534191131592]",weight_normalisation,dropout
Magic,53170,7,1.0,18905,2,2700.714285714286,0.2857142857142857,9452.5,0.5330035679532923,0.7142857142857143,-0.3105399448211968,-0.4840771437453073,-0.2215613549197402,0.7330510422341264,-1.4287390827760282,"[0.3870268762111664, 0.4056054949760437, 0.4591001868247986, 0.4097505807876587, 0.390445351600647]","[0.4446849524974823, 0.44111183285713196, 0.4815690517425537, 0.45239245891571045, 0.4442295432090759]","[0.3795199990272522, 0.38531097769737244, 0.3971708118915558, 0.40259653329849243, 0.38074153661727905]","[0.4458064138889313, 0.44783222675323486, 0.45555680990219116, 0.4623194932937622, 0.44562438130378723]","[0.41413265466690063, 0.4221265912055969, 0.4242086112499237, 0.425253301858902, 0.41304275393486023]","[0.4385368824005127, 0.4463260769844055, 0.44282054901123047, 0.44531968235969543, 0.4371189773082733]","[0.6575860381126404, 0.6622987389564514, 0.6579177975654602, 0.5149316787719727, 0.42967933416366577]","[0.6610515713691711, 0.6610532999038696, 0.6610528826713562, 0.5142480134963989, 0.46037423610687256]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4249021112918854, 0.423991858959198, 0.4259338676929474, 0.42165642976760864, 0.41108396649360657]","[0.44037023186683655, 0.4402243196964264, 0.43546462059020996, 0.43918001651763916, 0.43350139260292053]","[0.6661387085914612, 0.6677068471908569, 0.6662465333938599, 0.6685214042663574, 0.6676279902458191]","[0.6673230528831482, 0.6672899723052979, 0.6672827005386353, 0.6672958135604858, 0.6672849655151367]","[0.3979485332965851, 0.40263786911964417, 0.3994291424751282, 0.3996677100658417, 0.38913506269454956]","[0.44595959782600403, 0.4452704191207886, 0.44548434019088745, 0.44955697655677795, 0.44114670157432556]","[0.9689357876777649, 0.6622989177703857, 0.657918393611908, 0.6646957993507385, 0.6621047854423523]","[0.9654702544212341, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592]",batch_normalisation,prune
Magic,97456,10,1.0,1625,2,162.5,0.2,812.5,0.5330188679245284,0.8,-0.3019398620191091,-0.3659461861039532,-0.2167733662552201,0.7393825285249133,-1.3086674880598028,"[0.38637304306030273, 0.3767729699611664, 0.38156700134277344, 0.36811453104019165, 0.3807305693626404]","[0.43952158093452454, 0.4399828612804413, 0.44527143239974976, 0.4471568465232849, 0.432210773229599]","[0.3597162961959839, 0.3761226236820221, 0.37477990984916687, 0.36526423692703247, 0.36947327852249146]","[0.45072007179260254, 0.4437735080718994, 0.43213361501693726, 0.4585675001144409, 0.4434882402420044]","[0.41172555088996887, 0.3966576159000397, 0.40276187658309937, 0.3993911147117615, 0.396487832069397]","[0.4565545320510864, 0.45343130826950073, 0.4403846561908722, 0.43676260113716125, 0.44029685854911804]","[0.6748000979423523, 0.6555694341659546, 0.6623002290725708, 0.659415602684021, 0.6526848673820496]","[0.660953938961029, 0.6609539985656738, 0.6609541177749634, 0.6609541177749634, 0.6609541177749634]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.41834524273872375, 0.4028031527996063, 0.4065757393836975, 0.4004228413105011, 0.40070801973342896]","[0.43437978625297546, 0.435752809047699, 0.43858322501182556, 0.4453341066837311, 0.4312133193016052]","[0.6716318726539612, 0.6654478907585144, 0.6676915287971497, 0.6667414307594299, 0.6644610166549683]","[0.6673899292945862, 0.6672796607017517, 0.6672520041465759, 0.6672560572624207, 0.6673001646995544]","[0.38350197672843933, 0.37291520833969116, 0.38348788022994995, 0.3671438992023468, 0.36620429158210754]","[0.44163572788238525, 0.4285948872566223, 0.438972532749176, 0.4519234597682953, 0.46219706535339355]","[0.6748002171516418, 0.6555694341659546, 0.6623002290725708, 0.659415602684021, 0.6526848673820496]","[0.6609541177749634, 0.6609541177749634, 0.6609541177749634, 0.6609541177749634, 0.6609541177749634]",batch_normalisation,prune
Magic,20881,10,1.0,4341,2,434.1,0.2,2170.5,0.5328389830508474,0.8,-0.2993032689622619,-0.4096491693736874,-0.2078216287547032,0.7413345515803831,-1.3113633485062648,"[0.3737722635269165, 0.37234196066856384, 0.3676340579986572, 0.3698054552078247, 0.3730318248271942]","[0.46663516759872437, 0.44779112935066223, 0.4474811553955078, 0.4538157880306244, 0.4462622106075287]","[0.3609668016433716, 0.3619801700115204, 0.3568139374256134, 0.3708423972129822, 0.3640769422054291]","[0.47082221508026123, 0.45086416602134705, 0.4537543058395386, 0.47490233182907104, 0.45923149585723877]","[0.3967716693878174, 0.3913492262363434, 0.3866778314113617, 0.3989708423614502, 0.3899468779563904]","[0.4687250256538391, 0.47127386927604675, 0.4594945013523102, 0.45554062724113464, 0.46670135855674744]","[0.6600381731987, 0.6600385308265686, 0.47417083382606506, 0.663513720035553, 0.36619701981544495]","[0.6607869863510132, 0.6607872843742371, 0.48507118225097656, 0.6607877016067505, 0.46097198128700256]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3859286606311798, 0.40494516491889954, 0.39215266704559326, 0.4071327745914459, 0.3945327401161194]","[0.45756110548973083, 0.45197513699531555, 0.4378223419189453, 0.4569537341594696, 0.4632205367088318]","[0.6669600009918213, 0.6669524908065796, 0.6683275103569031, 0.6680871248245239, 0.6658222675323486]","[0.6672132015228271, 0.6671972274780273, 0.6671953201293945, 0.6671996712684631, 0.6672062277793884]","[0.36549511551856995, 0.3699992895126343, 0.3651082217693329, 0.3708721101284027, 0.3654727637767792]","[0.4623718559741974, 0.4610310196876526, 0.4626462757587433, 0.4449020326137543, 0.4553983211517334]","[0.6600388288497925, 0.9664846658706665, 0.664233386516571, 0.663513720035553, 0.9698491096496582]","[0.6607877016067505, 0.965735912322998, 0.6607865691184998, 0.6607877016067505, 0.965735912322998]",batch_normalisation,baseline
