RI,Al,K,Ca,Ba,Fe,target
-0.32974223758874843,0.48612787737803154,0.06311174494297907,-0.36138732186612355,-0.3538076426214914,0.13067999463259033,1
-0.2801691880359226,0.08189114936116346,0.06311174494297907,-0.30514951397024476,-0.3538076426214914,1.3632189845990137,1
0.4336827255243003,-2.3435292187400454,-0.7195171195725231,0.03227733340502778,-0.3538076426214914,-0.5883010828478235,1
-0.3264373676185405,-0.3223455786557046,0.1398400649935184,-0.17861444620451788,-0.3538076426214914,-0.5883010828478235,1
-0.276864318065788,-0.20107456025064407,0.18587705702384208,-0.2559414320613507,-0.3538076426214914,-0.5883010828478235,1
-0.3793152871415009,-0.6053112882675126,0.0017290889025474673,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-0.23390100845330467,-0.4840402698624521,0.23191404905416577,-0.2981197879832601,-0.3538076426214914,-0.5883010828478235,1
-0.13805977931793428,-0.07980354184558396,0.1398400649935184,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-0.37601041717136635,-0.24149823305233092,0.09380307296319486,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-0.2206815285726196,-0.039379869043897106,0.10914873697330259,-0.2910900619962754,-0.3538076426214914,-0.5883010828478235,1
-0.16780360904958577,-0.3425574150565481,0.1551857290036263,-0.32623869193119887,-0.3538076426214914,-0.5883010828478235,1
-0.2206815285726196,-0.3021337422548612,0.17053139301373418,-0.18564417219150256,-0.3538076426214914,0.8496610721130041,1
-0.2900837979464731,-0.625523124668356,0.09380307296319486,-0.2840603360092895,-0.3538076426214914,-0.5883010828478235,1
-0.19754743878131065,-0.4436165970607652,0.17053139301373418,-0.2770306100223048,-0.17274804547643027,1.6713537320906198,1
-0.27025457812537207,-0.14043905104811424,0.1551857290036263,-0.2840603360092895,-0.3538076426214914,0.027968412135388282,1
-0.17110847901979373,-0.2212863966514875,0.10914873697330259,-0.14346581626959318,-0.3538076426214914,-0.5883010828478235,1
-0.8849603925800166,-0.4840402698624521,0.09380307296319486,-0.2700008840353201,-0.3538076426214914,-0.5883010828478235,1
0.2453051372236941,-0.2617100694531744,0.017074752912655367,-0.12237663830863912,-0.13251257944419445,-0.5883010828478235,1
-0.12484029943717583,-0.20107456025064407,0.21656838504405787,-0.19267389817848726,-0.3538076426214914,-0.5883010828478235,1
1.2499856081603096,-1.9797161635248643,-0.59675180749166,0.43297171466316375,-0.3538076426214914,-0.5883010828478235,1
-0.13805977931793428,-0.6659467974700425,0.21656838504405787,-0.1294063642956238,-0.3538076426214914,-0.5883010828478235,1
-0.26364483818502954,-0.5042521062632955,0.1398400649935184,-0.22079280212642602,-0.3538076426214914,-0.5883010828478235,1
-0.1843279589005522,-0.24149823305233092,0.1398400649935184,-0.2559414320613507,-0.3538076426214914,-0.5883010828478235,1
1.240070998249759,-1.4744202535037791,-0.5046778234310126,0.552477056441906,-0.3538076426214914,-0.5883010828478235,1
-0.16119386910924324,-0.5244639426641389,0.18587705702384208,-0.1364360902826085,-0.3538076426214914,2.4930463920682353,1
0.21556130749196922,-0.20107456025064407,0.07845740895308696,0.03227733340502778,-0.3538076426214914,-0.5883010828478235,1
0.11311033841625627,-0.5446757790649823,0.10914873697330259,-0.08722800837371443,-0.3538076426214914,1.055084237107408,1
2.75039657462489,-1.4946320899046226,-0.734862783582631,0.6087148643377848,-0.3538076426214914,0.4388147421241962,1
1.2830343078621689,-1.3329373986978752,-0.5660604794714442,0.749309384077481,-0.3538076426214914,-0.5883010828478235,1
0.20895156755162667,-0.4436165970607652,0.1398400649935184,-0.03099020047783567,-0.3538076426214914,-0.5883010828478235,1
1.6036066949702863,-1.8988688179214905,-0.6274431355118759,0.777428288025421,-0.3538076426214914,1.055084237107408,1
0.3014879267168625,-0.3425574150565481,0.1551857290036263,0.13069349722281592,-0.3538076426214914,0.5415263246213982,1
-0.08848672976510841,-0.5244639426641389,0.07845740895308696,0.05336651136598185,-0.3538076426214914,-0.5883010828478235,1
0.007354499370261993,-0.3425574150565481,0.07845740895308696,0.08148541531392185,-0.3538076426214914,-0.5883010828478235,1
-0.18763282887076016,-0.3223455786557046,0.017074752912655367,0.04633678537899716,-0.3538076426214914,0.33610315962699416,1
-0.21737665860241165,-0.3223455786557046,0.09380307296319486,0.07445568932693716,-0.3538076426214914,1.8767768970850234,1
-2.0482746220855867,-0.6659467974700425,0.18587705702384208,-0.424654855748987,-0.3538076426214914,2.595757974565437,1
-0.03560881024214796,-0.3223455786557046,0.1551857290036263,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,1
-0.2669497081552375,-0.5648876154658258,0.1398400649935184,-0.649606087332502,-0.3538076426214914,-0.5883010828478235,1
-0.2669497081552375,-0.5244639426641389,0.10914873697330259,-0.4808926636448657,-0.3538076426214914,0.5415263246213982,1
0.23208565734293563,-0.6861586338708859,-0.5507148154613364,-0.1364360902826085,-0.3538076426214914,-0.5883010828478235,1
0.47003629519636775,-0.2617100694531744,-0.5814061434815522,-0.19970362416547194,1.0343159354906437,-0.5883010828478235,1
1.1144859393826638,-1.1510308710902846,-0.41260383937036543,0.4118825367022085,-0.3538076426214914,0.5415263246213982,1
1.2962537877429274,-1.3531492350987184,-0.7655541116028468,0.5173284265069813,-0.3538076426214914,-0.5883010828478235,1
1.1144859393826638,-1.1106071982885977,-0.48933215942090486,0.4610906186111025,-0.3538076426214914,0.13067999463259033,1
0.8732304315590971,-0.6659467974700425,-0.6274431355118759,0.3134663728844216,-0.3538076426214914,-0.5883010828478235,1
1.0483885399789448,-1.171242707491128,-0.47398649541079696,0.6298040422987388,-0.3538076426214914,1.15779581960461,1
1.0483885399789448,-1.171242707491128,-0.47398649541079696,0.6298040422987388,-0.3538076426214914,1.15779581960461,1
1.0483885399789448,-1.1106071982885977,-0.41260383937036543,0.6087148643377848,-0.3538076426214914,1.055084237107408,1
1.5375092955664942,-1.272301889495345,-0.5814061434815522,0.8547552738822538,-0.3538076426214914,-0.2801663353562176,1
-0.8618263027887076,0.5871870593822487,-0.5200234874411206,-1.1205977284604856,-0.3538076426214914,0.6442379071186001,2
0.043708069042329406,-0.3627692514573915,0.06311174494297907,-0.44574403370994103,-0.3538076426214914,2.6984695570626394,2
-0.7990337733551968,0.14252665856369373,0.2626053770743816,-0.7902006070721983,-0.3538076426214914,-0.5883010828478235,2
-0.6734487144881014,0.24358584056791088,0.17053139301373418,-0.7480222511502895,-0.3538076426214914,-0.5883010828478235,2
-0.7891191634446463,0.1829503313653806,0.3393336971249209,-0.7409925251633042,-0.3538076426214914,-0.5883010828478235,2
-0.8089483832657473,0.12231482216285032,0.2932967050945972,-0.6988141692413955,-0.3538076426214914,-0.5883010828478235,2
-0.6271805349054835,0.1829503313653806,0.24725971306427366,-0.649606087332502,-0.3538076426214914,-0.5883010828478235,2
-0.68666819436886,0.1829503313653806,0.17053139301373418,-0.6425763613455173,-0.3538076426214914,-0.5883010828478235,2
-0.7329363739514778,-0.4031929242590783,-0.19776454322885503,-0.7128736212153648,-0.3538076426214914,0.8496610721130041,2
-0.8089483832657473,0.910576441795743,0.2932967050945972,-0.6917844432544108,-0.3538076426214914,-0.5883010828478235,2
-0.8023386433254047,1.3552368426142984,0.2932967050945972,-0.6917844432544108,-0.3538076426214914,-0.5883010828478235,2
-0.7990337733551968,-0.039379869043897106,0.17053139301373418,-0.7691114291112436,-0.3538076426214914,-0.5883010828478235,2
-0.623875664935349,-0.4031929242590783,0.2779510410844895,-0.600398005423608,-0.3538076426214914,-0.5883010828478235,2
-0.7957289033849888,0.20316216776622403,0.2779510410844895,-0.6355466353585314,-0.3538076426214914,0.33610315962699416,2
-1.4071298478694987,1.2743894970109249,0.9224689295090207,-1.3174300560960612,-0.3538076426214914,-0.5883010828478235,2
-0.6932779343092025,0.08189114936116346,-0.07499923114799194,-0.5230710195667738,-0.3538076426214914,-0.5883010828478235,2
-0.878350652639674,0.04146747655947661,-0.18241887921874714,-0.649606087332502,-0.3538076426214914,-0.5883010828478235,2
-0.6271805349054835,0.14252665856369373,0.2626053770743816,-0.6144574573975773,-0.3538076426214914,0.4388147421241962,2
-0.7164120241005114,0.06167931296032003,0.1551857290036263,-0.5863385534496386,-0.3538076426214914,-0.5883010828478235,2
-0.6437048847564499,0.8499409325932132,0.20122272103394998,-0.6144574573975773,-0.3538076426214914,0.33610315962699416,2
0.02057397925102045,-0.6861586338708859,0.21656838504405787,0.0041584294570890246,-0.3538076426214914,1.6713537320906198,2
-0.7593753337129947,0.0010438037577897496,-0.09034489515809983,-0.4808926636448657,-0.3538076426214914,-0.5883010828478235,2
-0.8155581232061632,0.2637976769687543,-0.6581344635320916,-0.39653595180104695,-0.3538076426214914,1.3632189845990137,2
-0.8089483832657473,0.04146747655947661,-0.16707321520863924,-0.5160412935797892,-0.3538076426214914,-0.5883010828478235,2
-0.6800584544285174,0.08189114936116346,0.2626053770743816,-0.5019818416058198,-0.3538076426214914,-0.5883010828478235,2
0.0833665086845314,-0.039379869043897106,0.017074752912655367,-0.24891170607436602,-0.3538076426214914,-0.5883010828478235,2
0.02057397925102045,-0.787217815875103,0.21656838504405787,0.12366377123583124,-0.3538076426214914,0.9523726546102059,2
-0.30330327782723154,-0.5850994518666692,0.18587705702384208,-0.03801992646482036,-0.3538076426214914,1.8767768970850234,2
-0.48176625621728725,0.5265515501797184,0.3546793611350288,-0.2910900619962754,-0.3538076426214914,-0.5883010828478235,2
-0.0785721198545579,-0.039379869043897106,0.1551857290036263,-0.11534691232165444,-0.07215938039584073,-0.5883010828478235,2
-0.5941318352036241,-0.019168032643053678,0.10914873697330259,-0.11534691232165444,-0.13251257944419445,1.6713537320906198,2
-0.3462665874396415,0.364856858972971,0.3086423691047051,0.19396103110567936,-0.3538076426214914,-0.5883010828478235,2
-0.04882829012290642,-1.2520900530945016,-0.22845587124907085,0.32752582485839093,-0.3538076426214914,1.4659305670962157,2
2.9420790328957045,-1.5956912719088394,-0.6427887995219836,1.8881249939690257,-0.3538076426214914,-0.5883010828478235,2
1.9010449922870214,-0.5648876154658258,-0.6427887995219836,1.2905982850753133,-0.3538076426214914,-0.5883010828478235,2
2.1158615403491448,0.8701527689940562,0.47744467321589196,3.0128811518865994,-0.3538076426214914,2.9038927220570434,2
4.26402702097023,1.3148131698126115,0.12449440098341048,3.055059507808509,5.983278257455647,2.2876232270738317,2
5.1497321729801655,-0.9084888342801636,-0.5814061434815522,5.086650318047128,-0.3538076426214914,1.8767768970850234,2
1.279729437891961,-0.9084888342801636,-0.612097471501768,1.8037682821252068,-0.3538076426214914,0.23339157712979225,2
-0.055438030063248954,-1.7978096359172735,-0.7655541116028468,1.4311928048150109,-0.3538076426214914,-0.5883010828478235,2
2.7404819647143395,-1.3733610714995619,-0.7655541116028468,4.025161694012416,-0.3538076426214914,-0.5883010828478235,2
2.988347212478322,-1.4137847443012488,-0.7655541116028468,4.221994021647992,-0.3538076426214914,-0.5883010828478235,2
3.1139322713454174,-1.575479435507996,-0.6734801275421994,3.828329366376841,-0.3538076426214914,-0.5883010828478235,2
0.18912234773052566,-0.3829810878582349,0.10914873697330259,-0.5230710195667738,-0.3538076426214914,0.8496610721130041,2
0.04040319907212145,-0.5244639426641389,0.1551857290036263,-0.3684170478531082,-0.3538076426214914,-0.5883010828478235,2
0.037098329101913484,-0.24149823305233092,0.017074752912655367,-0.47386293765788107,-0.3538076426214914,-0.5883010828478235,2
-0.019084460391254922,-0.07980354184558396,0.07845740895308696,-0.45277375969692574,-0.3538076426214914,0.4388147421241962,2
-0.4189737267837763,0.7286699141881526,0.21656838504405787,-0.7550519771372742,-0.3538076426214914,-0.5883010828478235,2
-0.5346441757403211,0.16273849496453716,0.23191404905416577,-0.649606087332502,-0.3538076426214914,2.390334809571033,2
-0.6040464451141746,0.04146747655947661,0.21656838504405787,-0.6988141692413955,-0.3538076426214914,-0.5883010828478235,2
0.030488589161570948,-0.2617100694531744,0.12449440098341048,-0.3754467738400929,-0.3538076426214914,-0.5883010828478235,2
-0.5676928754421805,0.34464502257212803,0.21656838504405787,-0.649606087332502,-0.3538076426214914,1.5686421495934177,2
-0.48837599615770316,0.06167931296032003,0.09380307296319486,-0.600398005423608,-0.3538076426214914,-0.5883010828478235,2
-0.42227859675398427,0.5265515501797184,0.18587705702384208,-0.6777249912804407,-0.3538076426214914,-0.5883010828478235,2
1.1310102892336302,-0.6053112882675126,0.06311174494297907,-0.30514951397024476,-0.3538076426214914,-0.5883010828478235,2
0.12302494832680677,0.22337400416706746,0.12449440098341048,-0.2840603360092895,-0.3538076426214914,0.6442379071186001,2
-0.5544733955614221,-0.3829810878582349,0.09380307296319486,-0.24891170607436602,-0.3538076426214914,-0.5883010828478235,2
0.8137427720957207,-0.039379869043897106,-0.013616575107560432,0.6298040422987388,-0.3538076426214914,1.15779581960461,2
0.7707794624833108,0.4457042045763447,0.047766080932871165,0.43297171466316375,0.189371148813692,1.15779581960461,2
0.6121457039143561,0.364856858972971,-0.16707321520863924,1.1289145873746629,-0.3538076426214914,1.2605074021018117,2
1.1310102892336302,-0.18086272384980065,-0.25914719926928653,1.5366386946197836,-0.3538076426214914,-0.5883010828478235,2
2.5752384662050423,-0.18086272384980065,-0.47398649541079696,3.1534756716262957,-0.3538076426214914,0.4388147421241962,2
-0.07196237991421538,-0.5446757790649823,0.12449440098341048,-0.5652493754886833,-0.3538076426214914,-0.5883010828478235,2
-0.11492568952662532,0.1829503313653806,0.06311174494297907,-0.5230710195667738,-0.3538076426214914,0.9523726546102059,2
-0.0785721198545579,-0.4031929242590783,0.03242041692276326,-0.5863385534496386,-0.3538076426214914,-0.5883010828478235,2
-0.15127925919869273,-0.3021337422548612,0.07845740895308696,-0.36138732186612355,-0.3538076426214914,2.2876232270738317,2
-0.09509646970552432,-0.7467941430734162,0.09380307296319486,-0.40356567778803165,-0.3538076426214914,0.6442379071186001,2
-0.4090591168732258,0.24358584056791088,0.17053139301373418,-0.5933682794366233,-0.3538076426214914,-0.5883010828478235,2
-0.5313393057701131,0.1829503313653806,0.24725971306427366,-0.7409925251633042,-0.3538076426214914,-0.5883010828478235,2
-0.5313393057701131,0.38506869537381444,0.23191404905416577,-0.6777249912804407,-0.3538076426214914,-0.5883010828478235,2
-0.4784613862471527,0.3244331861712846,0.2779510410844895,-0.5933682794366233,-0.3538076426214914,-0.5883010828478235,2
0.05362267895287991,-0.7670059794742596,0.10914873697330259,-0.3824764998270776,-0.17274804547643027,1.15779581960461,2
-0.5709977454123152,-0.019168032643053678,0.2779510410844895,-0.5090115675928045,-0.23310124452478398,1.9794884795822254,2
-0.41566885681356835,0.6882462413864658,0.24725971306427366,-0.5441601975277292,-0.3538076426214914,-0.5883010828478235,2
-0.5776074853527311,-0.4436165970607652,0.12449440098341048,-0.10128746034768381,-0.3538076426214914,1.8767768970850234,2
0.01396423931060453,-0.4234047606599218,0.18587705702384208,-0.19267389817848726,-0.3538076426214914,3.0066043045542448,2
-0.21737665860241165,-0.6861586338708859,-0.59675180749166,-0.24891170607436602,-0.3538076426214914,-0.5883010828478235,3
-0.7428509838620283,-0.2212863966514875,0.09380307296319486,-0.43871430772295633,-0.3538076426214914,-0.5883010828478235,3
-0.5445587856508716,-0.14043905104811424,0.09380307296319486,-0.36138732186612355,-0.3538076426214914,0.4388147421241962,3
-0.6337902748458994,-0.20107456025064407,0.10914873697330259,-0.2981197879832601,-0.3538076426214914,-0.5883010828478235,3
-0.5610831355017646,0.6276107321839356,0.1551857290036263,-0.40356567778803165,-0.3538076426214914,1.15779581960461,3
0.9657667907242595,-1.2520900530945016,-0.7655541116028468,0.376733906767285,-0.3538076426214914,-0.5883010828478235,3
-0.1843279589005522,-1.6159031083096829,-0.6734801275421994,-0.01693074850386629,-0.3538076426214914,-0.5883010828478235,3
-0.7428509838620283,-0.4638284334616086,0.1398400649935184,-0.44574403370994103,-0.3538076426214914,-0.5883010828478235,3
-0.46524190636639423,-0.2819219058540178,0.17053139301373418,-0.11534691232165444,-0.3538076426214914,-0.5883010828478235,3
-0.623875664935349,-0.3829810878582349,0.03242041692276326,-0.2629711580483354,-0.3538076426214914,-0.5883010828478235,3
-0.5941318352036241,-0.3425574150565481,0.03242041692276326,-0.21376307613944132,-0.3538076426214914,-0.5883010828478235,3
0.9459375709031586,-1.7573859631155868,-0.59675180749166,0.48920952255904254,-0.3538076426214914,-0.5883010828478235,3
-0.1942425688111027,0.14252665856369373,0.12449440098341048,-0.11534691232165444,-0.3538076426214914,-0.5883010828478235,3
-0.12814516940738377,0.364856858972971,0.10914873697330259,-0.10128746034768381,-0.3538076426214914,0.33610315962699416,3
-0.009169850480704424,0.1829503313653806,0.09380307296319486,0.02524760741804309,-0.3538076426214914,-0.5883010828478235,3
0.32792688647830603,-1.4137847443012488,-0.5200234874411206,-0.04504965245180505,-0.05204164737972287,1.8767768970850234,3
1.243375868219967,-1.0903953618877542,-0.41260383937036543,0.13069349722281592,-0.3538076426214914,3.212027469548649,3
-1.0601185009999379,4.144470265930689,1.8125174420952777,-2.1680269005212267,4.072093620924448,-0.5883010828478235,4
0.2651343570447951,0.8297290961923698,0.1551857290036263,0.7985174659863751,-0.3538076426214914,-0.5883010828478235,4
1.1111810694124558,0.22337400416706746,-0.04430790312777623,1.726441296268374,-0.3538076426214914,-0.5883010828478235,4
1.045083670008737,0.22337400416706746,0.12449440098341048,1.874065541995055,-0.3538076426214914,-0.5883010828478235,4
0.4435973354348508,0.40528053177465784,-0.18241887921874714,1.8107980081121915,-0.3538076426214914,-0.5883010828478235,4
-0.55777826553163,0.7690935869898395,0.722975297377618,0.8547552738822538,-0.3538076426214914,-0.5883010828478235,4
0.5262190846895362,0.6276107321839356,-0.04430790312777623,1.6631737623855105,-0.3538076426214914,-0.5883010828478235,4
1.7655453235093757,0.2637976769687543,-0.27449286327939443,2.309908553188116,-0.3538076426214914,-0.5883010828478235,4
-1.7144827550967843,3.214725791491892,8.76410323867415,-1.4017867679398792,-0.3538076426214914,-0.5883010828478235,4
-1.6979584052458914,3.174302118690205,8.76410323867415,-1.422875945900834,-0.3538076426214914,-0.5883010828478235,4
0.6881577132286254,-0.10001537824642738,-0.25914719926928653,2.492681428849721,-0.3538076426214914,-0.5883010828478235,4
0.7377307627814513,1.4562960246185153,0.4007163531653525,0.524358152493966,0.12901794976533823,4.649989624509477,4
0.939327830962816,0.12231482216285032,-0.5660604794714442,1.6280251324505859,-0.3538076426214914,2.2876232270738317,4
0.23208565734293563,0.22337400416706746,-0.7655541116028468,0.43297171466316375,-0.3538076426214914,-0.5883010828478235,5
0.3378414963889299,-0.5244639426641389,-0.7655541116028468,0.57356623440286,-0.3538076426214914,-0.5883010828478235,5
-0.019084460391254922,0.34464502257212803,-0.7655541116028468,0.21505020906663344,-0.3538076426214914,-0.5883010828478235,5
0.056927548923087865,0.4254923681755013,-0.7655541116028468,0.2572285649885428,-0.3538076426214914,-0.5883010828478235,5
-1.7706655445899526,0.1829503313653806,-0.7655541116028468,-0.9589140307598346,-0.3538076426214914,-0.5883010828478235,5
0.17590286784976722,0.5871870593822487,-0.7655541116028468,0.7001013021685869,-0.3538076426214914,-0.5883010828478235,5
0.26843922701500306,1.2946013334117679,-0.7655541116028468,1.353865818958178,-0.3538076426214914,-0.5883010828478235,5
0.4435973354348508,-1.7978096359172735,-0.7655541116028468,1.5928765025156624,-0.3538076426214914,-0.5883010828478235,5
-2.378761619104255,-2.2424700367358286,-0.7655541116028468,-1.619708273536409,-0.3538076426214914,-0.5883010828478235,5
-2.3258836995812944,0.7286699141881526,1.9352827541761408,-2.47733484394856,2.0402025862965387,-0.5883010828478235,6
0.010659369340469953,1.5573552066227327,1.4749128338729043,-2.224264708417105,2.925382839005726,-0.5883010828478235,6
1.58708234511932,-0.4436165970607652,0.1551857290036263,-0.08722800837371443,-0.3538076426214914,-0.5883010828478235,6
1.3623511871466463,1.233965824209238,0.4007163531653525,0.5665365084158753,-0.3538076426214914,-0.5883010828478235,6
1.7523258436286173,-0.2819219058540178,-0.2898385272895024,-0.24188198008738132,3.025971504086316,-0.5883010828478235,6
-0.7329363739514778,0.6882462413864658,-0.7655541116028468,-0.19970362416547194,1.1751400666034693,-0.5883010828478235,6
-0.7692899436235452,1.8807445890362267,-0.7655541116028468,-0.1364360902826085,0.9337272704100543,0.33610315962699416,6
-0.6998876742496184,2.7094298814708067,-0.7041714555624152,0.060396237352966536,0.45090167802322473,0.33610315962699416,6
-0.3826201571117089,1.1126948058041775,-0.7655541116028468,-0.2981197879832601,2.844911906941255,0.23339157712979225,6
-0.5015954760384617,1.0722711330024906,-0.7655541116028468,-0.30514951397024476,2.8046764409090192,0.13067999463259033,6
-0.9576675319241514,2.4870996810615296,-0.6427887995219836,0.08148541531392185,0.8733740713617005,-0.07474317036181363,6
-0.9213139622520841,2.2041339714497217,-0.5507148154613364,0.3204960988714063,1.2757287316840589,-0.4855895003506215,6
-0.3561811973502654,1.799897243432853,-0.7655541116028468,-0.0028712965298969134,0.9739627364422901,-0.5883010828478235,6
-1.0039357115067693,2.4466760082598427,-0.7041714555624152,0.08851514130090654,0.9337272704100543,-0.5883010828478235,6
-0.7461558538322363,2.143498462247191,-0.6888257915523074,-0.08722800837371443,0.7124322072327575,-0.5883010828478235,6
-1.0799477208210388,1.6179907158252627,-0.7655541116028468,-0.4316845817359717,0.9136095373939364,-0.5883010828478235,6
-0.60074157514404,-0.5244639426641389,3.3777751711262827,-0.01693074850386629,-0.3538076426214914,-0.5883010828478235,6
-1.0601185009999379,1.9615919346396005,-0.7655541116028468,-0.39653595180104695,0.7727854062811111,-0.5883010828478235,6
-0.5842172252930736,1.092482969403334,-0.7655541116028468,-0.47386293765788107,3.08632470313467,-0.5883010828478235,6
-0.7197168940707194,1.6584143886269493,-0.7655541116028468,-0.17158472021753193,0.9940804694584081,-0.5883010828478235,6
-0.339656847499299,0.7084580777873093,-0.7655541116028468,-0.24188198008738132,2.7644409748767833,-0.5883010828478235,6
-0.6271805349054835,0.8499409325932132,-0.7655541116028468,-0.19970362416547194,2.4224395136027788,-0.5883010828478235,6
-0.012474720450839003,0.7488817505889961,1.398184513822365,-1.7462433413021365,5.440099466020464,-0.5883010828478235,6
-0.6437048847564499,2.6083706994665903,-0.7655541116028468,0.34861500281934504,0.7325499402488753,-0.5883010828478235,6
-0.6998876742496184,2.8913364090783973,-0.6427887995219836,0.15881240117075468,1.7786720570870063,-0.5883010828478235,6
-0.49498573609804575,1.092482969403334,-0.7655541116028468,-0.3895062258140623,2.844911906941255,-0.5883010828478235,6
0.7608648525727603,1.1531184786058641,-0.7655541116028468,-0.36138732186612355,2.945500572021844,-0.5883010828478235,6
-0.6073513150843826,0.9914237873991167,-0.7655541116028468,-0.3332684179181835,2.8046764409090192,-0.5883010828478235,6
-0.4090591168732258,1.2743894970109249,-0.7655541116028468,-0.23485225410039665,3.005853771070198,-0.5883010828478235,6
