RI,Mg,Al,Si,Fe,target
-0.48837599615770316,0.5976526978585861,0.06167931296032003,0.23949050148150156,-0.5883010828478235,2
-0.42227859675398427,0.5559946587059669,0.5265515501797184,-0.17492108981015977,-0.5883010828478235,2
1.1310102892336302,0.6948547892146976,-0.6053112882675126,0.12293724143072009,-0.5883010828478235,2
0.12302494832680677,0.6809687761638245,0.22337400416706746,-0.1878714520380121,0.6442379071186001,2
-0.5544733955614221,0.6462537435366417,-0.3829810878582349,0.12293724143072009,-0.5883010828478235,2
0.8137427720957207,-0.2771661243464168,-0.039379869043897106,-0.8612902878869595,1.15779581960461,2
0.7707794624833108,-0.4090832483297108,0.4457042045763447,-0.6152334055575257,1.15779581960461,2
0.6121457039143561,-0.9228657312120139,0.364856858972971,-1.1591486191278209,1.2605074021018117,2
1.1310102892336302,-1.158927953076856,-0.18086272384980065,-0.6022830433296734,-0.5883010828478235,2
2.5752384662050423,-1.8601716121459453,-0.18086272384980065,-1.8325674549767683,0.4388147421241962,2
-0.07196237991421538,0.9031449849777933,-0.5446757790649823,-0.21377217649375357,-0.5883010828478235,2
-0.11492568952662532,0.8684299523506108,0.1829503313653806,-1.094396807988504,0.9523726546102059,2
-0.0785721198545579,0.8128859001471185,-0.4031929242590783,0.1617883281143139,-0.5883010828478235,2
-0.15127925919869273,0.847600932774301,-0.3021337422548612,-0.42097797213957505,2.2876232270738317,2
-0.09509646970552432,0.7781708675199357,-0.7467941430734162,0.537348832722363,0.6442379071186001,2
-0.4090591168732258,0.6531967500620783,0.24358584056791088,0.39489484821585846,-0.5883010828478235,2
-0.5313393057701131,0.583766684807713,0.1829503313653806,0.9129093373304304,-0.5883010828478235,2
-0.5313393057701131,0.6115387109094591,0.38506869537381444,0.6280013683174214,-0.5883010828478235,2
-0.4784613862471527,0.5976526978585861,0.3244331861712846,-0.1490203653544183,-0.5883010828478235,2
0.05362267895287991,0.6601397565875148,-0.7670059794742596,0.2265401392536308,1.15779581960461,2
-0.5709977454123152,0.5768236782822763,-0.019168032643053678,0.4596466593551938,1.9794884795822254,2
-0.41566885681356835,0.5490516521805304,0.6882462413864658,0.08408615474712626,-0.5883010828478235,2
-0.5776074853527311,0.3477044629428711,-0.4436165970607652,0.4078452104437292,1.8767768970850234,2
0.01396423931060453,0.6879117826892609,-0.4234047606599218,-0.11016927867084286,3.0066043045542448,2
-0.21737665860241165,0.6809687761638245,-0.6861586338708859,0.14883796588644316,-0.5883010828478235,3
-0.7428509838620283,0.5907096913331493,-0.2212863966514875,0.019334343607809355,-0.5883010828478235,3
-0.5445587856508716,0.6184817174348956,-0.14043905104811424,0.05818543029140318,0.4388147421241962,3
-0.6337902748458994,0.583766684807713,-0.20107456025064407,0.30424231262081847,-0.5883010828478235,3
-0.5610831355017646,0.5351656391296574,0.6276107321839356,-0.22672253872160592,1.15779581960461,3
0.9657667907242595,0.847600932774301,-1.2520900530945016,-1.4958580370522945,-0.5883010828478235,3
-0.1843279589005522,0.6740257696383878,-1.6159031083096829,0.446696297127323,-0.5883010828478235,3
-0.7428509838620283,0.5004506065024745,-0.4638284334616086,0.04523506806353244,-0.5883010828478235,3
-0.46524190636639423,0.6254247239603322,-0.2819219058540178,-0.05836782975937829,-0.5883010828478235,3
-0.623875664935349,0.5004506065024745,-0.3829810878582349,0.4596466593551938,-0.5883010828478235,3
-0.5941318352036241,0.4935075999770382,-0.3425574150565481,-0.01951674307578447,-0.5883010828478235,3
0.9459375709031586,0.7503988414181896,-1.7573859631155868,-1.120297532444227,-0.5883010828478235,3
-0.1942425688111027,0.5073936130279113,0.14252665856369373,-0.7965384767476241,-0.5883010828478235,3
-0.12814516940738377,0.4726785804007284,0.364856858972971,-0.9260420990262763,0.33610315962699416,3
-0.009169850480704424,0.45879256734985535,0.1829503313653806,-0.6670348544689904,-0.5883010828478235,3
0.32792688647830603,0.5976526978585861,-1.4137847443012488,-0.006566380847913725,1.8767768970850234,3
1.243375868219967,0.7642848544690626,-1.0903953618877542,-1.677163108242393,3.212027469548649,3
-1.0601185009999379,0.000554136671044625,4.144470265930689,-3.580866355738417,-0.5883010828478235,4
0.2651343570447951,-0.5757154049401874,0.8297290961923698,0.04523506806353244,-0.5883010828478235,4
1.1111810694124558,-0.5548863853638779,0.22337400416706746,0.26539122593722464,-0.5883010828478235,4
1.045083670008737,-0.6729174962962988,0.22337400416706746,1.0165122351533413,-0.5883010828478235,4
0.4435973354348508,-1.8601716121459453,0.40528053177465784,1.4179734642171318,-0.5883010828478235,4
-0.55777826553163,-1.8601716121459453,0.7690935869898395,1.5863281731793595,-0.5883010828478235,4
0.5262190846895362,-1.8601716121459453,0.6276107321839356,0.48554738381091683,-0.5883010828478235,4
1.7655453235093757,-1.8601716121459453,0.2637976769687543,-0.5634319566460796,-0.5883010828478235,4
-1.7144827550967843,-1.8601716121459453,3.214725791491892,-2.8167949842944293,-0.5883010828478235,4
-1.6979584052458914,-1.8601716121459453,3.174302118690205,-2.5318870152814204,-0.5883010828478235,4
0.6881577132286254,-1.8601716121459453,-0.10001537824642738,-0.5245808699624858,-0.5883010828478235,4
0.7377307627814513,-0.7423475615506641,1.4562960246185153,-0.6152334055575257,4.649989624509477,4
0.939327830962816,-1.6310523968065398,0.12231482216285032,0.9517604240140243,2.2876232270738317,4
0.23208565734293563,-0.20079305256661475,0.22337400416706746,-0.36917652322811045,-0.5883010828478235,5
0.3378414963889299,-0.18690703951574167,-0.5244639426641389,0.13588760365859082,-0.5883010828478235,5
-0.019084460391254922,-0.30493815044816264,0.34464502257212803,-0.3562261610002581,-0.5883010828478235,5
0.056927548923087865,-0.3396531830753455,0.4254923681755013,0.019334343607809355,-0.5883010828478235,5
-1.7706655445899526,-0.6520884767199893,0.1829503313653806,2.4540024424462574,-0.5883010828478235,5
0.17590286784976722,-1.318617103161896,0.5871870593822487,-0.20082181426588283,-0.5883010828478235,5
0.26843922701500306,-1.8601716121459453,1.2946013334117679,0.10998687920284934,-0.5883010828478235,5
0.4435973354348508,-1.8601716121459453,-1.7978096359172735,1.0683136840648058,-0.5883010828478235,5
-2.378761619104255,-1.8601716121459453,-2.2424700367358286,3.5677335940425707,-0.5883010828478235,5
-2.3258836995812944,0.36159047599374416,0.7286699141881526,0.20063941479790773,-0.5883010828478235,6
0.010659369340469953,0.40324851514636306,1.5573552066227327,-1.8196170927488975,-0.5883010828478235,6
1.58708234511932,0.45879256734985535,-0.4436165970607652,-0.3562261610002581,-0.5883010828478235,6
1.3623511871466463,-0.33271017654990875,1.233965824209238,-3.1017029533074383,-0.5883010828478235,6
1.7523258436286173,-0.5896014179910605,-0.2819219058540178,-2.881546795433746,-0.5883010828478235,6
-0.7329363739514778,-0.6243164506182431,0.6882462413864658,0.5761999194059568,-0.5883010828478235,6
-0.7692899436235452,-1.8601716121459453,1.8807445890362267,0.8093064395075198,0.33610315962699416,6
-0.6998876742496184,-1.8601716121459453,2.7094298814708067,1.0424129596090643,0.33610315962699416,6
-0.3826201571117089,-1.8601716121459453,1.1126948058041775,0.4725970215830461,0.23339157712979225,6
-0.5015954760384617,-1.8601716121459453,1.0722711330024906,0.8222568017353905,0.13067999463259033,6
-0.9576675319241514,-1.8601716121459453,2.4870996810615296,0.9517604240140243,-0.07474317036181363,6
-0.9213139622520841,-1.8601716121459453,2.2041339714497217,0.7445546283682029,-0.4855895003506215,6
-0.3561811973502654,-1.8601716121459453,1.799897243432853,0.8093064395075198,-0.5883010828478235,6
-1.0039357115067693,-1.8601716121459453,2.4466760082598427,0.5761999194059568,-0.5883010828478235,6
-0.7461558538322363,-1.8601716121459453,2.143498462247191,0.5114481082666399,-0.5883010828478235,6
-1.0799477208210388,-1.8601716121459453,1.6179907158252627,1.0942144085205288,-0.5883010828478235,6
-0.60074157514404,-1.8601716121459453,-0.5244639426641389,3.2698752628017096,-0.5883010828478235,6
-1.0601185009999379,-1.8601716121459453,1.9615919346396005,1.379122377533538,-0.5883010828478235,6
-0.5842172252930736,-1.8601716121459453,1.092482969403334,0.5891502816338275,-0.5883010828478235,6
-0.7197168940707194,-1.8601716121459453,1.6584143886269493,0.8352071639632428,-0.5883010828478235,6
-0.339656847499299,-1.8601716121459453,0.7084580777873093,0.4337459348994523,-0.5883010828478235,6
-0.6271805349054835,-1.8601716121459453,0.8499409325932132,0.5891502816338275,-0.5883010828478235,6
-0.012474720450839003,-1.8601716121459453,0.7488817505889961,0.26539122593722464,-0.5883010828478235,6
-0.6437048847564499,-1.8601716121459453,2.6083706994665903,0.25244086370935387,-0.5883010828478235,6
-0.6998876742496184,-1.8601716121459453,2.8913364090783973,-0.05836782975937829,-0.5883010828478235,6
-0.49498573609804575,-1.8601716121459453,1.092482969403334,0.5243984704945107,-0.5883010828478235,6
0.7608648525727603,-1.8601716121459453,1.1531184786058641,0.9906115106976181,-0.5883010828478235,6
-0.6073513150843826,-1.8601716121459453,0.9914237873991167,1.2366683930270335,-0.5883010828478235,6
-0.4090591168732258,-1.8601716121459453,1.2743894970109249,0.9129093373304304,-0.5883010828478235,6
