Na,Mg,Si,K,Ca,Ba,target
-0.2382155880508343,0.5559946587059669,-0.01951674307578447,0.1398400649935184,-0.3684170478531082,-0.3538076426214914,1
-0.6555250434606391,0.5559946587059669,0.4984977460387876,0.09380307296319486,-0.3684170478531082,-0.3538076426214914,1
-1.0360130763342812,0.583766684807713,0.6409517305452921,0.10914873697330259,-0.2910900619962754,-0.3538076426214914,1
-0.39777508570752457,0.5629376652314035,0.26539122593722464,0.1551857290036263,-0.32623869193119887,-0.3538076426214914,1
-0.9255488087258043,0.6115387109094591,0.5502991949502337,0.17053139301373418,-0.18564417219150256,-0.3538076426214914,1
-0.6923464659967974,0.5698806717568399,0.7963560772796491,0.09380307296319486,-0.2840603360092895,-0.3538076426214914,1
-0.6800726584847446,0.5559946587059669,0.4078452104437292,0.17053139301373418,-0.2770306100223048,-0.17274804547643027,1
-1.0237392688222284,0.5490516521805304,0.9517604240140243,0.1551857290036263,-0.2840603360092895,-0.3538076426214914,1
-0.8764535786775932,0.5976526978585861,0.3819444859880061,0.10914873697330259,-0.14346581626959318,-0.3538076426214914,1
-0.1400251279544122,0.5351656391296574,0.10998687920284934,0.09380307296319486,-0.2700008840353201,-0.3538076426214914,1
0.596403322768771,0.5907096913331493,-1.094396807988504,0.017074752912655367,-0.12237663830863912,-0.13251257944419445,1
-0.8150845411173272,0.5559946587059669,0.39489484821585846,0.21656838504405787,-0.19267389817848726,-0.3538076426214914,1
0.9891651631544681,0.7920568805708088,-1.1461982568999685,-0.59675180749166,0.43297171466316375,-0.3538076426214914,1
-0.7537155035570634,0.5698806717568399,0.48554738381091683,0.21656838504405787,-0.1294063642956238,-0.3538076426214914,1
-0.8519059636534855,0.5143366195533476,0.705703541684609,0.1398400649935184,-0.22079280212642602,-0.3538076426214914,1
-0.2382155880508343,0.4935075999770382,0.13588760365859082,0.1398400649935184,-0.2559414320613507,-0.3538076426214914,1
0.4000224025759224,0.8059428936216818,-1.1591486191278209,-0.5046778234310126,0.552477056441906,-0.3538076426214914,1
-0.82735834862938,0.5212796260787843,0.3819444859880061,0.18587705702384208,-0.1364360902826085,-0.3538076426214914,1
0.1054510222866496,0.5559946587059669,-0.9130917367984056,0.07845740895308696,0.03227733340502778,-0.3538076426214914,1
-0.262763203074942,0.47962158692616513,0.08408615474712626,0.10914873697330259,-0.08722800837371443,-0.3538076426214914,1
0.7191413978893008,0.7087408022655707,-1.4052055014572546,-0.734862783582631,0.6087148643377848,-0.3538076426214914,1
-0.2382155880508343,0.7573418479436262,-0.8612902878869595,-0.5660604794714442,0.749309384077481,-0.3538076426214914,1
0.21591528989512665,0.465735573875292,-0.744737027836178,0.1398400649935184,-0.03099020047783567,-0.3538076426214914,1
0.38774859506386966,0.7226268153164437,-1.1720989813556917,-0.6274431355118759,0.777428288025421,-0.3538076426214914,1
-0.25048939556288924,0.45184956082441896,-0.3821268854559812,0.1551857290036263,0.13069349722281592,-0.3538076426214914,1
0.03180817721433085,0.13247126065433865,0.23949050148150156,0.07845740895308696,0.05336651136598185,-0.3538076426214914,1
-0.3241322406352058,0.11164224107802889,0.25244086370935387,0.07845740895308696,0.08148541531392185,-0.3538076426214914,1
-0.2382155880508343,0.09081322150171943,0.42079557267159995,0.017074752912655367,0.04633678537899716,-0.3538076426214914,1
-1.171024958966866,0.02138315624735408,1.353221653077815,0.09380307296319486,0.07445568932693716,-0.3538076426214914,1
-0.5082393533160016,0.5490516521805304,0.42079557267159995,0.18587705702384208,-0.424654855748987,-0.3538076426214914,1
-0.6555250434606391,0.5559946587059669,0.3819444859880061,0.1551857290036263,-0.3684170478531082,-0.3538076426214914,1
0.09317721477459684,0.7365128283673168,0.4337459348994523,0.1398400649935184,-0.649606087332502,-0.3538076426214914,1
-0.0172870528338802,0.6809687761638245,0.17473869034218464,0.10914873697330259,-0.4808926636448657,-0.3538076426214914,1
0.24046290491923217,0.6531967500620783,-0.01951674307578447,-0.5507148154613364,-0.1364360902826085,-0.3538076426214914,1
0.4982128626723467,0.6254247239603322,-1.2109500680392855,-0.5814061434815522,-0.19970362416547194,1.0343159354906437,1
0.12999863731075512,0.8198289066725549,-1.120297532444227,-0.41260383937036543,0.4118825367022085,-0.3538076426214914,1
0.9400699331062549,0.7851138740453724,-1.6901134704702636,-0.7655541116028468,0.5173284265069813,-0.3538076426214914,1
0.09317721477459684,0.7365128283673168,-0.835389563431218,-0.48933215942090486,0.4610906186111025,-0.3538076426214914,1
0.3509271725277092,0.6323677304857686,-0.9001413745705532,-0.6274431355118759,0.3134663728844216,-0.3538076426214914,1
-0.43459650824368284,0.6740257696383878,-0.5634319566460796,-0.47398649541079696,0.6298040422987388,-0.3538076426214914,1
-0.43459650824368284,0.6740257696383878,-0.43392833436744577,-0.47398649541079696,0.6298040422987388,-0.3538076426214914,1
-0.34867985565931353,0.6254247239603322,-0.5893326811018027,-0.41260383937036543,0.6087148643377848,-0.3538076426214914,1
-0.11547751293030448,0.6254247239603322,-0.8612902878869595,-0.5814061434815522,0.8547552738822538,-0.3538076426214914,1
1.7869626514379129,0.6879117826892609,-1.0166946346213164,-0.5200234874411206,-1.1205977284604856,-0.3538076426214914,2
0.2895581349674454,0.8267719131979916,-0.9001413745705532,0.06311174494297907,-0.44574403370994103,-0.3538076426214914,2
-0.3855012781954718,0.6323677304857686,0.5761999194059568,0.2626053770743816,-0.7902006070721983,-0.3538076426214914,2
-0.07865609039414619,0.6184817174348956,0.27834158816509535,0.17053139301373418,-0.7480222511502895,-0.3538076426214914,2
-0.4714179307798433,0.6115387109094591,0.5891502816338275,0.3393336971249209,-0.7409925251633042,-0.3538076426214914,2
-0.4714179307798433,0.6254247239603322,0.6021006438616983,0.2932967050945972,-0.6988141692413955,-0.3538076426214914,2
0.04408198472638361,0.6462537435366417,-0.3432757987723874,0.24725971306427366,-0.649606087332502,-0.3538076426214914,2
-0.4959655458039488,0.6254247239603322,0.2265401392536308,0.17053139301373418,-0.6425763613455173,-0.3538076426214914,2
0.6332247453049293,0.583766684807713,0.2912919503929477,-0.19776454322885503,-0.7128736212153648,-0.3538076426214914,2
-0.7168940810209029,0.583766684807713,0.26539122593722464,0.2932967050945972,-0.6917844432544108,-0.3538076426214914,2
-0.6677988509726919,0.583766684807713,0.006383981379938614,0.2932967050945972,-0.6917844432544108,-0.3538076426214914,2
-0.18912035800262322,0.5351656391296574,0.6668524550010152,0.17053139301373418,-0.7691114291112436,-0.3538076426214914,2
0.007260562190225324,0.6045957043840224,0.20063941479790773,0.2779510410844895,-0.600398005423608,-0.3538076426214914,2
-0.3855012781954718,0.583766684807713,0.27834158816509535,0.2779510410844895,-0.6355466353585314,-0.3538076426214914,2
1.0382603932026793,0.2852174042139421,-0.48572978327889194,0.9224689295090207,-1.3174300560960612,-0.3538076426214914,2
-0.05410847537004067,0.6254247239603322,0.08408615474712626,-0.07499923114799194,-0.5230710195667738,-0.3538076426214914,2
-0.20139416551467598,0.5629376652314035,0.770455352823926,-0.18241887921874714,-0.649606087332502,-0.3538076426214914,2
-0.005013245321827438,0.5629376652314035,-0.006566380847913725,0.2626053770743816,-0.6144574573975773,-0.3538076426214914,2
-0.48369173829189605,0.5698806717568399,0.30424231262081847,0.1551857290036263,-0.5863385534496386,-0.3538076426214914,2
-1.048286883846334,0.5559946587059669,0.7445546283682029,0.20122272103394998,-0.6144574573975773,-0.3538076426214914,2
-0.5818821983883203,0.7365128283673168,-0.48572978327889194,0.21656838504405787,0.0041584294570890246,-0.3538076426214914,2
-0.6187036209244786,0.5282226326042208,0.5243984704945107,-0.09034489515809983,-0.4808926636448657,-0.3538076426214914,2
-0.34867985565931353,0.5073936130279113,0.7834057150517967,-0.6581344635320916,-0.39653595180104695,-0.3538076426214914,2
-0.20139416551467598,0.45879256734985535,0.5761999194059568,-0.16707321520863924,-0.5160412935797892,-0.3538076426214914,2
-0.8519059636534855,0.45184956082441896,0.8093064395075198,0.2626053770743816,-0.5019818416058198,-0.3538076426214914,2
-0.05410847537004067,0.5212796260787843,-0.511630507734615,0.017074752912655367,-0.24891170607436602,-0.3538076426214914,2
-0.4714179307798433,0.6531967500620783,-0.4080276099117043,0.21656838504405787,0.12366377123583124,-0.3538076426214914,2
-1.4778701467681916,0.39630550862092667,1.1589662196598458,0.18587705702384208,-0.03801992646482036,-0.3538076426214914,2
-0.9010011937016987,0.13941426717977504,0.7186539039124614,0.3546793611350288,-0.2910900619962754,-0.3538076426214914,2
-0.5450607758521598,0.19495831938326733,0.3430933993044123,0.1551857290036263,-0.11534691232165444,-0.07215938039584073,2
-0.8028107336052744,0.11858524760346557,0.7963560772796491,0.10914873697330259,-0.11534691232165444,-0.13251257944419445,2
-1.2937630340873958,0.028326162772790767,0.27834158816509535,0.3086423691047051,0.19396103110567936,-0.3538076426214914,2
-0.9623702312619647,0.0560981888745366,1.4956756375843194,-0.22845587124907085,0.32752582485839093,-0.3538076426214914,2
0.48593905516029395,0.3268754433665613,-2.7002417242436665,-0.6427887995219836,1.8881249939690257,-0.3538076426214914,2
0.5227604776964523,0.1533002802306481,-1.9491207150275314,-0.6427887995219836,1.2905982850753133,-0.3538076426214914,2
-2.3984057101721685,-1.8601716121459453,-0.6022830433296734,0.47744467321589196,3.0128811518865994,-0.3538076426214914,2
-3.282119851039985,-1.8601716121459453,-3.6844692535613275,0.12449440098341048,3.055059507808509,5.983278257455647,2
-1.3551320716476596,-1.8601716121459453,-3.2312065755860906,-0.5814061434815522,5.086650318047128,-0.3538076426214914,2
1.2591889284196331,-1.8601716121459453,0.019334343607809355,-0.612097471501768,1.8037682821252068,-0.3538076426214914,2
0.38774859506386966,-1.8601716121459453,2.3244988201676238,-0.7655541116028468,1.4311928048150109,-0.3538076426214914,2
-2.6684294754373337,-1.8601716121459453,0.7186539039124614,-0.7655541116028468,4.025161694012416,-0.3538076426214914,2
-2.9261794331904483,-1.8601716121459453,0.5502991949502337,-0.7655541116028468,4.221994021647992,-0.3538076426214914,2
-0.937822616237857,-1.8601716121459453,-0.8224392012033657,-0.6734801275421994,3.828329366376841,-0.3538076426214914,2
0.06862959975049132,0.7989998870962455,-0.13607000312656595,0.10914873697330259,-0.5230710195667738,-0.3538076426214914,2
-0.37322747068341905,0.8962019784523569,-0.2785239876330705,0.1551857290036263,-0.3684170478531082,-0.3538076426214914,2
0.007260562190225324,0.8406579262488647,-0.3562261610002581,0.017074752912655367,-0.47386293765788107,-0.3538076426214914,2
-0.20139416551467598,0.847600932774301,-0.42097797213957505,0.07845740895308696,-0.45277375969692574,-0.3538076426214914,2
0.38774859506386966,0.6948547892146976,-0.770637752291901,0.21656838504405787,-0.7550519771372742,-0.3538076426214914,2
-0.12775132044235724,0.6670827631129514,-0.16197072758228903,0.23191404905416577,-0.649606087332502,-0.3538076426214914,2
0.19136767487102113,0.6184817174348956,-0.26557362540519974,0.21656838504405787,-0.6988141692413955,-0.3538076426214914,2
-0.18912035800262322,0.7503988414181896,-0.3303254365445166,0.12449440098341048,-0.3754467738400929,-0.3538076426214914,2
-0.5818821983883203,0.5976526978585861,0.39489484821585846,0.21656838504405787,-0.649606087332502,-0.3538076426214914,2
-0.21366797302672877,0.5976526978585861,0.23949050148150156,0.09380307296319486,-0.600398005423608,-0.3538076426214914,2
0.09317721477459684,0.5559946587059669,-0.17492108981015977,0.18587705702384208,-0.6777249912804407,-0.3538076426214914,2
-0.25048939556288924,0.6948547892146976,0.12293724143072009,0.06311174494297907,-0.30514951397024476,-0.3538076426214914,2
-0.5818821983883203,0.6809687761638245,-0.1878714520380121,0.12449440098341048,-0.2840603360092895,-0.3538076426214914,2
-0.5696083908762676,0.6462537435366417,0.12293724143072009,0.09380307296319486,-0.24891170607436602,-0.3538076426214914,2
0.46139144013618627,-0.2771661243464168,-0.8612902878869595,-0.013616575107560432,0.6298040422987388,-0.3538076426214914,2
0.17909386735896834,-0.4090832483297108,-0.6152334055575257,0.047766080932871165,0.43297171466316375,0.189371148813692,2
0.706867590377248,-0.9228657312120139,-1.1591486191278209,-0.16707321520863924,1.1289145873746629,-0.3538076426214914,2
0.42457001760002794,-1.158927953076856,-0.6022830433296734,-0.25914719926928653,1.5366386946197836,-0.3538076426214914,2
0.363200980039762,-1.8601716121459453,-1.8325674549767683,-0.47398649541079696,3.1534756716262957,-0.3538076426214914,2
0.03180817721433085,0.9031449849777933,-0.21377217649375357,0.12449440098341048,-0.5652493754886833,-0.3538076426214914,2
0.3754747875518169,0.8684299523506108,-1.094396807988504,0.06311174494297907,-0.5230710195667738,-0.3538076426214914,2
-0.09092989790619896,0.8128859001471185,0.1617883281143139,0.03242041692276326,-0.5863385534496386,-0.3538076426214914,2
-0.262763203074942,0.847600932774301,-0.42097797213957505,0.07845740895308696,-0.36138732186612355,-0.3538076426214914,2
-0.4959655458039488,0.7781708675199357,0.537348832722363,0.09380307296319486,-0.40356567778803165,-0.3538076426214914,2
-0.6309774284365314,0.6531967500620783,0.39489484821585846,0.17053139301373418,-0.5933682794366233,-0.3538076426214914,2
-0.7537155035570634,0.583766684807713,0.9129093373304304,0.24725971306427366,-0.7409925251633042,-0.3538076426214914,2
-0.6555250434606391,0.6115387109094591,0.6280013683174214,0.23191404905416577,-0.6777249912804407,-0.3538076426214914,2
-0.09092989790619896,0.5976526978585861,-0.1490203653544183,0.2779510410844895,-0.5933682794366233,-0.3538076426214914,2
-0.25048939556288924,0.6601397565875148,0.2265401392536308,0.10914873697330259,-0.3824764998270776,-0.17274804547643027,2
-0.6800726584847446,0.5768236782822763,0.4596466593551938,0.2779510410844895,-0.5090115675928045,-0.23310124452478398,2
-0.4959655458039488,0.5490516521805304,0.08408615474712626,0.24725971306427366,-0.5441601975277292,-0.3538076426214914,2
-0.5082393533160016,0.3477044629428711,0.4078452104437292,0.12449440098341048,-0.10128746034768381,-0.3538076426214914,2
-0.6800726584847446,0.6879117826892609,-0.11016927867084286,0.18587705702384208,-0.19267389817848726,-0.3538076426214914,2
0.3018319424794982,0.6809687761638245,0.14883796588644316,-0.59675180749166,-0.24891170607436602,-0.3538076426214914,3
-0.09092989790619896,0.5907096913331493,0.019334343607809355,0.09380307296319486,-0.43871430772295633,-0.3538076426214914,3
-0.20139416551467598,0.6184817174348956,0.05818543029140318,0.09380307296319486,-0.36138732186612355,-0.3538076426214914,3
-1.5269653768164027,0.583766684807713,0.30424231262081847,0.10914873697330259,-0.2981197879832601,-0.3538076426214914,3
-0.3241322406352058,0.5351656391296574,-0.22672253872160592,0.1551857290036263,-0.40356567778803165,-0.3538076426214914,3
1.1241770457870506,0.847600932774301,-1.4958580370522945,-0.7655541116028468,0.376733906767285,-0.3538076426214914,3
0.2895581349674454,0.6740257696383878,0.446696297127323,-0.6734801275421994,-0.01693074850386629,-0.3538076426214914,3
0.019534369702278086,0.5004506065024745,0.04523506806353244,0.1398400649935184,-0.44574403370994103,-0.3538076426214914,3
-0.6677988509726919,0.6254247239603322,-0.05836782975937829,0.17053139301373418,-0.11534691232165444,-0.3538076426214914,3
-0.44687031575573777,0.5004506065024745,0.4596466593551938,0.03242041692276326,-0.2629711580483354,-0.3538076426214914,3
0.007260562190225324,0.4935075999770382,-0.01951674307578447,0.03242041692276326,-0.21376307613944132,-0.3538076426214914,3
0.7682366279375118,0.7503988414181896,-1.120297532444227,-0.59675180749166,0.48920952255904254,-0.3538076426214914,3
0.15454625233486066,0.5073936130279113,-0.7965384767476241,0.12449440098341048,-0.11534691232165444,-0.3538076426214914,3
0.11772482979870237,0.4726785804007284,-0.9260420990262763,0.10914873697330259,-0.10128746034768381,-0.3538076426214914,3
-0.09092989790619896,0.45879256734985535,-0.6670348544689904,0.09380307296319486,0.02524760741804309,-0.3538076426214914,3
0.2895581349674454,0.5976526978585861,-0.006566380847913725,-0.5200234874411206,-0.04504965245180505,-0.05204164737972287,3
0.9646175481303604,0.7642848544690626,-1.677163108242393,-0.41260383937036543,0.13069349722281592,-0.3538076426214914,3
0.7436890129134063,0.000554136671044625,-3.580866355738417,1.8125174420952777,-2.1680269005212267,4.072093620924448,4
-0.82735834862938,-0.5757154049401874,0.04523506806353244,0.1551857290036263,0.7985174659863751,-0.3538076426214914,4
-2.2633938275395837,-0.5548863853638779,0.26539122593722464,-0.04430790312777623,1.726441296268374,-0.3538076426214914,4
-2.9139056256783955,-0.6729174962962988,1.0165122351533413,0.12449440098341048,1.874065541995055,-0.3538076426214914,4
-0.937822616237857,-1.8601716121459453,1.4179734642171318,-0.18241887921874714,1.8107980081121915,-0.3538076426214914,4
-0.6677988509726919,-1.8601716121459453,1.5863281731793595,0.722975297377618,0.8547552738822538,-0.3538076426214914,4
-0.1645727429785177,-1.8601716121459453,0.48554738381091683,-0.04430790312777623,1.6631737623855105,-0.3538076426214914,4
0.04408198472638361,-1.8601716121459453,-0.5634319566460796,-0.27449286327939443,2.309908553188116,-0.3538076426214914,4
-0.4714179307798433,-1.8601716121459453,-2.8167949842944293,8.76410323867415,-1.4017867679398792,-0.3538076426214914,4
-0.4959655458039488,-1.8601716121459453,-2.5318870152814204,8.76410323867415,-1.422875945900834,-0.3538076426214914,4
-0.029560860345932964,-1.8601716121459453,-0.5245808699624858,-0.25914719926928653,2.492681428849721,-0.3538076426214914,4
-0.6800726584847446,-0.7423475615506641,-0.6152334055575257,0.4007163531653525,0.524358152493966,0.12901794976533823,4
-0.5327869683401071,-1.6310523968065398,0.9517604240140243,-0.5660604794714442,1.6280251324505859,-0.3538076426214914,4
0.7314152054013535,-0.20079305256661475,-0.36917652322811045,-0.7655541116028468,0.43297171466316375,-0.3538076426214914,5
0.47366524764823903,-0.18690703951574167,0.13588760365859082,-0.7655541116028468,0.57356623440286,-0.3538076426214914,5
1.2960103509557936,-0.30493815044816264,-0.3562261610002581,-0.7655541116028468,0.21505020906663344,-0.3538076426214914,5
0.8418794730098306,-0.3396531830753455,0.019334343607809355,-0.7655541116028468,0.2572285649885428,-0.3538076426214914,5
1.2223675058834749,-0.6520884767199893,2.4540024424462574,-0.7655541116028468,-0.9589140307598346,-0.3538076426214914,5
1.9465221490946032,-1.318617103161896,-0.20082181426588283,-0.7655541116028468,0.7001013021685869,-0.3538076426214914,5
0.9155223180821493,-1.8601716121459453,0.10998687920284934,-0.7655541116028468,1.353865818958178,-0.3538076426214914,5
1.4187484260763235,-1.8601716121459453,1.0683136840648058,-0.7655541116028468,1.5928765025156624,-0.3538076426214914,5
4.879962144475274,-1.8601716121459453,3.5677335940425707,-0.7655541116028468,-1.619708273536409,-0.3538076426214914,5
0.3509271725277092,0.36159047599374416,0.20063941479790773,1.9352827541761408,-2.47733484394856,2.0402025862965387,6
1.1241770457870506,0.40324851514636306,-1.8196170927488975,1.4749128338729043,-2.224264708417105,2.925382839005726,6
0.04408198472638361,0.45879256734985535,-0.3562261610002581,0.1551857290036263,-0.08722800837371443,-0.3538076426214914,6
1.7869626514379129,-0.33271017654990875,-3.1017029533074383,0.4007163531653525,0.5665365084158753,-0.3538076426214914,6
2.928426750058844,-0.5896014179910605,-2.881546795433746,-0.2898385272895024,-0.24188198008738132,3.025971504086316,6
0.5841295152567182,-0.6243164506182431,0.5761999194059568,-0.7655541116028468,-0.19970362416547194,1.1751400666034693,6
1.7746888439258601,-1.8601716121459453,0.8093064395075198,-0.7655541116028468,-0.1364360902826085,0.9337272704100543,6
0.9768913556424131,-1.8601716121459453,1.0424129596090643,-0.7041714555624152,0.060396237352966536,0.45090167802322473,6
1.6519507688053303,-1.8601716121459453,0.4725970215830461,-0.7655541116028468,-0.2981197879832601,2.844911906941255,6
1.4187484260763235,-1.8601716121459453,0.8222568017353905,-0.7655541116028468,-0.30514951397024476,2.8046764409090192,6
0.9032485105700966,-1.8601716121459453,0.9517604240140243,-0.6427887995219836,0.08148541531392185,0.8733740713617005,6
0.5718557077446633,-1.8601716121459453,0.7445546283682029,-0.5507148154613364,0.3204960988714063,1.2757287316840589,6
1.5905817312450643,-1.8601716121459453,0.8093064395075198,-0.7655541116028468,-0.0028712965298969134,0.9739627364422901,6
1.1978198908593694,-1.8601716121459453,0.5761999194059568,-0.7041714555624152,0.08851514130090654,0.9337272704100543,6
1.9710697641187087,-1.8601716121459453,0.5114481082666399,-0.6888257915523074,-0.08722800837371443,0.7124322072327575,6
2.142903069287452,-1.8601716121459453,1.0942144085205288,-0.7655541116028468,-0.4316845817359717,0.9136095373939364,6
-1.7847153345695173,-1.8601716121459453,3.2698752628017096,3.3777751711262827,-0.01693074850386629,-0.3538076426214914,6
1.7746888439258601,-1.8601716121459453,1.379122377533538,-0.7655541116028468,-0.39653595180104695,0.7727854062811111,6
1.7133198063655963,-1.8601716121459453,0.5891502816338275,-0.7655541116028468,-0.47386293765788107,3.08632470313467,6
1.89742691904639,-1.8601716121459453,0.8352071639632428,-0.7655541116028468,-0.17158472021753193,0.9940804694584081,6
1.89742691904639,-1.8601716121459453,0.4337459348994523,-0.7655541116028468,-0.24188198008738132,2.7644409748767833,6
1.8851531115343372,-1.8601716121459453,0.5891502816338275,-0.7655541116028468,-0.19970362416547194,2.4224395136027788,6
1.210093698371422,-1.8601716121459453,0.26539122593722464,1.398184513822365,-1.7462433413021365,5.440099466020464,6
1.1855460833473146,-1.8601716121459453,0.25244086370935387,-0.7655541116028468,0.34861500281934504,0.7325499402488753,6
0.9032485105700966,-1.8601716121459453,-0.05836782975937829,-0.6427887995219836,0.15881240117075468,1.7786720570870063,6
1.8606054965102317,-1.8601716121459453,0.5243984704945107,-0.7655541116028468,-0.3895062258140623,2.844911906941255,6
1.1732722758352616,-1.8601716121459453,0.9906115106976181,-0.7655541116028468,-0.36138732186612355,2.945500572021844,6
1.1978198908593694,-1.8601716121459453,1.2366683930270335,-0.7655541116028468,-0.3332684179181835,2.8046764409090192,6
1.0137127781785735,-1.8601716121459453,0.9129093373304304,-0.7655541116028468,-0.23485225410039665,3.005853771070198,6
