RI,Al,Si,K,Ba,Fe,target
-0.3793152871415009,-0.6053112882675126,0.25244086370935387,0.0017290889025474673,-0.3538076426214914,-0.5883010828478235,1
-0.23390100845330467,-0.4840402698624521,0.446696297127323,0.23191404905416577,-0.3538076426214914,-0.5883010828478235,1
-0.13805977931793428,-0.07980354184558396,-0.01951674307578447,0.1398400649935184,-0.3538076426214914,-0.5883010828478235,1
-0.37601041717136635,-0.24149823305233092,0.4984977460387876,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,1
-0.2206815285726196,-0.039379869043897106,0.6409517305452921,0.10914873697330259,-0.3538076426214914,-0.5883010828478235,1
-0.16780360904958577,-0.3425574150565481,0.26539122593722464,0.1551857290036263,-0.3538076426214914,-0.5883010828478235,1
-0.2206815285726196,-0.3021337422548612,0.5502991949502337,0.17053139301373418,-0.3538076426214914,0.8496610721130041,1
-0.2900837979464731,-0.625523124668356,0.7963560772796491,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,1
-0.19754743878131065,-0.4436165970607652,0.4078452104437292,0.17053139301373418,-0.17274804547643027,1.6713537320906198,1
-0.27025457812537207,-0.14043905104811424,0.9517604240140243,0.1551857290036263,-0.3538076426214914,0.027968412135388282,1
-0.17110847901979373,-0.2212863966514875,0.3819444859880061,0.10914873697330259,-0.3538076426214914,-0.5883010828478235,1
-0.8849603925800166,-0.4840402698624521,0.10998687920284934,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,1
0.2453051372236941,-0.2617100694531744,-1.094396807988504,0.017074752912655367,-0.13251257944419445,-0.5883010828478235,1
-0.12484029943717583,-0.20107456025064407,0.39489484821585846,0.21656838504405787,-0.3538076426214914,-0.5883010828478235,1
1.2499856081603096,-1.9797161635248643,-1.1461982568999685,-0.59675180749166,-0.3538076426214914,-0.5883010828478235,1
-0.13805977931793428,-0.6659467974700425,0.48554738381091683,0.21656838504405787,-0.3538076426214914,-0.5883010828478235,1
-0.26364483818502954,-0.5042521062632955,0.705703541684609,0.1398400649935184,-0.3538076426214914,-0.5883010828478235,1
-0.1843279589005522,-0.24149823305233092,0.13588760365859082,0.1398400649935184,-0.3538076426214914,-0.5883010828478235,1
1.240070998249759,-1.4744202535037791,-1.1591486191278209,-0.5046778234310126,-0.3538076426214914,-0.5883010828478235,1
-0.16119386910924324,-0.5244639426641389,0.3819444859880061,0.18587705702384208,-0.3538076426214914,2.4930463920682353,1
0.21556130749196922,-0.20107456025064407,-0.9130917367984056,0.07845740895308696,-0.3538076426214914,-0.5883010828478235,1
0.11311033841625627,-0.5446757790649823,0.08408615474712626,0.10914873697330259,-0.3538076426214914,1.055084237107408,1
2.75039657462489,-1.4946320899046226,-1.4052055014572546,-0.734862783582631,-0.3538076426214914,0.4388147421241962,1
1.2830343078621689,-1.3329373986978752,-0.8612902878869595,-0.5660604794714442,-0.3538076426214914,-0.5883010828478235,1
0.20895156755162667,-0.4436165970607652,-0.744737027836178,0.1398400649935184,-0.3538076426214914,-0.5883010828478235,1
1.6036066949702863,-1.8988688179214905,-1.1720989813556917,-0.6274431355118759,-0.3538076426214914,1.055084237107408,1
0.3014879267168625,-0.3425574150565481,-0.3821268854559812,0.1551857290036263,-0.3538076426214914,0.5415263246213982,1
-0.08848672976510841,-0.5244639426641389,0.23949050148150156,0.07845740895308696,-0.3538076426214914,-0.5883010828478235,1
0.007354499370261993,-0.3425574150565481,0.25244086370935387,0.07845740895308696,-0.3538076426214914,-0.5883010828478235,1
-0.18763282887076016,-0.3223455786557046,0.42079557267159995,0.017074752912655367,-0.3538076426214914,0.33610315962699416,1
-0.21737665860241165,-0.3223455786557046,1.353221653077815,0.09380307296319486,-0.3538076426214914,1.8767768970850234,1
-2.0482746220855867,-0.6659467974700425,0.42079557267159995,0.18587705702384208,-0.3538076426214914,2.595757974565437,1
-0.03560881024214796,-0.3223455786557046,0.3819444859880061,0.1551857290036263,-0.3538076426214914,-0.5883010828478235,1
-0.2669497081552375,-0.5648876154658258,0.4337459348994523,0.1398400649935184,-0.3538076426214914,-0.5883010828478235,1
-0.2669497081552375,-0.5244639426641389,0.17473869034218464,0.10914873697330259,-0.3538076426214914,0.5415263246213982,1
0.23208565734293563,-0.6861586338708859,-0.01951674307578447,-0.5507148154613364,-0.3538076426214914,-0.5883010828478235,1
0.47003629519636775,-0.2617100694531744,-1.2109500680392855,-0.5814061434815522,1.0343159354906437,-0.5883010828478235,1
1.1144859393826638,-1.1510308710902846,-1.120297532444227,-0.41260383937036543,-0.3538076426214914,0.5415263246213982,1
1.2962537877429274,-1.3531492350987184,-1.6901134704702636,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,1
1.1144859393826638,-1.1106071982885977,-0.835389563431218,-0.48933215942090486,-0.3538076426214914,0.13067999463259033,1
0.8732304315590971,-0.6659467974700425,-0.9001413745705532,-0.6274431355118759,-0.3538076426214914,-0.5883010828478235,1
1.0483885399789448,-1.171242707491128,-0.5634319566460796,-0.47398649541079696,-0.3538076426214914,1.15779581960461,1
1.0483885399789448,-1.171242707491128,-0.43392833436744577,-0.47398649541079696,-0.3538076426214914,1.15779581960461,1
1.0483885399789448,-1.1106071982885977,-0.5893326811018027,-0.41260383937036543,-0.3538076426214914,1.055084237107408,1
1.5375092955664942,-1.272301889495345,-0.8612902878869595,-0.5814061434815522,-0.3538076426214914,-0.2801663353562176,1
-0.8618263027887076,0.5871870593822487,-1.0166946346213164,-0.5200234874411206,-0.3538076426214914,0.6442379071186001,2
0.043708069042329406,-0.3627692514573915,-0.9001413745705532,0.06311174494297907,-0.3538076426214914,2.6984695570626394,2
-0.7990337733551968,0.14252665856369373,0.5761999194059568,0.2626053770743816,-0.3538076426214914,-0.5883010828478235,2
-0.6734487144881014,0.24358584056791088,0.27834158816509535,0.17053139301373418,-0.3538076426214914,-0.5883010828478235,2
-0.7891191634446463,0.1829503313653806,0.5891502816338275,0.3393336971249209,-0.3538076426214914,-0.5883010828478235,2
-0.8089483832657473,0.12231482216285032,0.6021006438616983,0.2932967050945972,-0.3538076426214914,-0.5883010828478235,2
-0.6271805349054835,0.1829503313653806,-0.3432757987723874,0.24725971306427366,-0.3538076426214914,-0.5883010828478235,2
-0.68666819436886,0.1829503313653806,0.2265401392536308,0.17053139301373418,-0.3538076426214914,-0.5883010828478235,2
-0.7329363739514778,-0.4031929242590783,0.2912919503929477,-0.19776454322885503,-0.3538076426214914,0.8496610721130041,2
-0.8089483832657473,0.910576441795743,0.26539122593722464,0.2932967050945972,-0.3538076426214914,-0.5883010828478235,2
-0.8023386433254047,1.3552368426142984,0.006383981379938614,0.2932967050945972,-0.3538076426214914,-0.5883010828478235,2
-0.7990337733551968,-0.039379869043897106,0.6668524550010152,0.17053139301373418,-0.3538076426214914,-0.5883010828478235,2
-0.623875664935349,-0.4031929242590783,0.20063941479790773,0.2779510410844895,-0.3538076426214914,-0.5883010828478235,2
-0.7957289033849888,0.20316216776622403,0.27834158816509535,0.2779510410844895,-0.3538076426214914,0.33610315962699416,2
-1.4071298478694987,1.2743894970109249,-0.48572978327889194,0.9224689295090207,-0.3538076426214914,-0.5883010828478235,2
-0.6932779343092025,0.08189114936116346,0.08408615474712626,-0.07499923114799194,-0.3538076426214914,-0.5883010828478235,2
-0.878350652639674,0.04146747655947661,0.770455352823926,-0.18241887921874714,-0.3538076426214914,-0.5883010828478235,2
-0.6271805349054835,0.14252665856369373,-0.006566380847913725,0.2626053770743816,-0.3538076426214914,0.4388147421241962,2
-0.7164120241005114,0.06167931296032003,0.30424231262081847,0.1551857290036263,-0.3538076426214914,-0.5883010828478235,2
-0.6437048847564499,0.8499409325932132,0.7445546283682029,0.20122272103394998,-0.3538076426214914,0.33610315962699416,2
0.02057397925102045,-0.6861586338708859,-0.48572978327889194,0.21656838504405787,-0.3538076426214914,1.6713537320906198,2
-0.7593753337129947,0.0010438037577897496,0.5243984704945107,-0.09034489515809983,-0.3538076426214914,-0.5883010828478235,2
-0.8155581232061632,0.2637976769687543,0.7834057150517967,-0.6581344635320916,-0.3538076426214914,1.3632189845990137,2
-0.8089483832657473,0.04146747655947661,0.5761999194059568,-0.16707321520863924,-0.3538076426214914,-0.5883010828478235,2
-0.6800584544285174,0.08189114936116346,0.8093064395075198,0.2626053770743816,-0.3538076426214914,-0.5883010828478235,2
0.0833665086845314,-0.039379869043897106,-0.511630507734615,0.017074752912655367,-0.3538076426214914,-0.5883010828478235,2
0.02057397925102045,-0.787217815875103,-0.4080276099117043,0.21656838504405787,-0.3538076426214914,0.9523726546102059,2
-0.30330327782723154,-0.5850994518666692,1.1589662196598458,0.18587705702384208,-0.3538076426214914,1.8767768970850234,2
-0.48176625621728725,0.5265515501797184,0.7186539039124614,0.3546793611350288,-0.3538076426214914,-0.5883010828478235,2
-0.0785721198545579,-0.039379869043897106,0.3430933993044123,0.1551857290036263,-0.07215938039584073,-0.5883010828478235,2
-0.5941318352036241,-0.019168032643053678,0.7963560772796491,0.10914873697330259,-0.13251257944419445,1.6713537320906198,2
-0.3462665874396415,0.364856858972971,0.27834158816509535,0.3086423691047051,-0.3538076426214914,-0.5883010828478235,2
-0.04882829012290642,-1.2520900530945016,1.4956756375843194,-0.22845587124907085,-0.3538076426214914,1.4659305670962157,2
2.9420790328957045,-1.5956912719088394,-2.7002417242436665,-0.6427887995219836,-0.3538076426214914,-0.5883010828478235,2
1.9010449922870214,-0.5648876154658258,-1.9491207150275314,-0.6427887995219836,-0.3538076426214914,-0.5883010828478235,2
2.1158615403491448,0.8701527689940562,-0.6022830433296734,0.47744467321589196,-0.3538076426214914,2.9038927220570434,2
4.26402702097023,1.3148131698126115,-3.6844692535613275,0.12449440098341048,5.983278257455647,2.2876232270738317,2
5.1497321729801655,-0.9084888342801636,-3.2312065755860906,-0.5814061434815522,-0.3538076426214914,1.8767768970850234,2
1.279729437891961,-0.9084888342801636,0.019334343607809355,-0.612097471501768,-0.3538076426214914,0.23339157712979225,2
-0.055438030063248954,-1.7978096359172735,2.3244988201676238,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,2
2.7404819647143395,-1.3733610714995619,0.7186539039124614,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,2
2.988347212478322,-1.4137847443012488,0.5502991949502337,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,2
3.1139322713454174,-1.575479435507996,-0.8224392012033657,-0.6734801275421994,-0.3538076426214914,-0.5883010828478235,2
0.18912234773052566,-0.3829810878582349,-0.13607000312656595,0.10914873697330259,-0.3538076426214914,0.8496610721130041,2
0.04040319907212145,-0.5244639426641389,-0.2785239876330705,0.1551857290036263,-0.3538076426214914,-0.5883010828478235,2
0.037098329101913484,-0.24149823305233092,-0.3562261610002581,0.017074752912655367,-0.3538076426214914,-0.5883010828478235,2
-0.019084460391254922,-0.07980354184558396,-0.42097797213957505,0.07845740895308696,-0.3538076426214914,0.4388147421241962,2
-0.4189737267837763,0.7286699141881526,-0.770637752291901,0.21656838504405787,-0.3538076426214914,-0.5883010828478235,2
-0.5346441757403211,0.16273849496453716,-0.16197072758228903,0.23191404905416577,-0.3538076426214914,2.390334809571033,2
-0.6040464451141746,0.04146747655947661,-0.26557362540519974,0.21656838504405787,-0.3538076426214914,-0.5883010828478235,2
0.030488589161570948,-0.2617100694531744,-0.3303254365445166,0.12449440098341048,-0.3538076426214914,-0.5883010828478235,2
-0.5676928754421805,0.34464502257212803,0.39489484821585846,0.21656838504405787,-0.3538076426214914,1.5686421495934177,2
-0.48837599615770316,0.06167931296032003,0.23949050148150156,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,2
-0.42227859675398427,0.5265515501797184,-0.17492108981015977,0.18587705702384208,-0.3538076426214914,-0.5883010828478235,2
1.1310102892336302,-0.6053112882675126,0.12293724143072009,0.06311174494297907,-0.3538076426214914,-0.5883010828478235,2
0.12302494832680677,0.22337400416706746,-0.1878714520380121,0.12449440098341048,-0.3538076426214914,0.6442379071186001,2
-0.5544733955614221,-0.3829810878582349,0.12293724143072009,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,2
0.8137427720957207,-0.039379869043897106,-0.8612902878869595,-0.013616575107560432,-0.3538076426214914,1.15779581960461,2
0.7707794624833108,0.4457042045763447,-0.6152334055575257,0.047766080932871165,0.189371148813692,1.15779581960461,2
0.6121457039143561,0.364856858972971,-1.1591486191278209,-0.16707321520863924,-0.3538076426214914,1.2605074021018117,2
1.1310102892336302,-0.18086272384980065,-0.6022830433296734,-0.25914719926928653,-0.3538076426214914,-0.5883010828478235,2
2.5752384662050423,-0.18086272384980065,-1.8325674549767683,-0.47398649541079696,-0.3538076426214914,0.4388147421241962,2
-0.07196237991421538,-0.5446757790649823,-0.21377217649375357,0.12449440098341048,-0.3538076426214914,-0.5883010828478235,2
-0.11492568952662532,0.1829503313653806,-1.094396807988504,0.06311174494297907,-0.3538076426214914,0.9523726546102059,2
-0.0785721198545579,-0.4031929242590783,0.1617883281143139,0.03242041692276326,-0.3538076426214914,-0.5883010828478235,2
-0.15127925919869273,-0.3021337422548612,-0.42097797213957505,0.07845740895308696,-0.3538076426214914,2.2876232270738317,2
-0.09509646970552432,-0.7467941430734162,0.537348832722363,0.09380307296319486,-0.3538076426214914,0.6442379071186001,2
-0.4090591168732258,0.24358584056791088,0.39489484821585846,0.17053139301373418,-0.3538076426214914,-0.5883010828478235,2
-0.5313393057701131,0.1829503313653806,0.9129093373304304,0.24725971306427366,-0.3538076426214914,-0.5883010828478235,2
-0.5313393057701131,0.38506869537381444,0.6280013683174214,0.23191404905416577,-0.3538076426214914,-0.5883010828478235,2
-0.4784613862471527,0.3244331861712846,-0.1490203653544183,0.2779510410844895,-0.3538076426214914,-0.5883010828478235,2
0.05362267895287991,-0.7670059794742596,0.2265401392536308,0.10914873697330259,-0.17274804547643027,1.15779581960461,2
-0.5709977454123152,-0.019168032643053678,0.4596466593551938,0.2779510410844895,-0.23310124452478398,1.9794884795822254,2
-0.41566885681356835,0.6882462413864658,0.08408615474712626,0.24725971306427366,-0.3538076426214914,-0.5883010828478235,2
-0.5776074853527311,-0.4436165970607652,0.4078452104437292,0.12449440098341048,-0.3538076426214914,1.8767768970850234,2
0.01396423931060453,-0.4234047606599218,-0.11016927867084286,0.18587705702384208,-0.3538076426214914,3.0066043045542448,2
-0.21737665860241165,-0.6861586338708859,0.14883796588644316,-0.59675180749166,-0.3538076426214914,-0.5883010828478235,3
-0.7428509838620283,-0.2212863966514875,0.019334343607809355,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,3
-0.5445587856508716,-0.14043905104811424,0.05818543029140318,0.09380307296319486,-0.3538076426214914,0.4388147421241962,3
-0.6337902748458994,-0.20107456025064407,0.30424231262081847,0.10914873697330259,-0.3538076426214914,-0.5883010828478235,3
-0.5610831355017646,0.6276107321839356,-0.22672253872160592,0.1551857290036263,-0.3538076426214914,1.15779581960461,3
0.9657667907242595,-1.2520900530945016,-1.4958580370522945,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,3
-0.1843279589005522,-1.6159031083096829,0.446696297127323,-0.6734801275421994,-0.3538076426214914,-0.5883010828478235,3
-0.7428509838620283,-0.4638284334616086,0.04523506806353244,0.1398400649935184,-0.3538076426214914,-0.5883010828478235,3
-0.46524190636639423,-0.2819219058540178,-0.05836782975937829,0.17053139301373418,-0.3538076426214914,-0.5883010828478235,3
-0.623875664935349,-0.3829810878582349,0.4596466593551938,0.03242041692276326,-0.3538076426214914,-0.5883010828478235,3
-0.5941318352036241,-0.3425574150565481,-0.01951674307578447,0.03242041692276326,-0.3538076426214914,-0.5883010828478235,3
0.9459375709031586,-1.7573859631155868,-1.120297532444227,-0.59675180749166,-0.3538076426214914,-0.5883010828478235,3
-0.1942425688111027,0.14252665856369373,-0.7965384767476241,0.12449440098341048,-0.3538076426214914,-0.5883010828478235,3
-0.12814516940738377,0.364856858972971,-0.9260420990262763,0.10914873697330259,-0.3538076426214914,0.33610315962699416,3
-0.009169850480704424,0.1829503313653806,-0.6670348544689904,0.09380307296319486,-0.3538076426214914,-0.5883010828478235,3
0.32792688647830603,-1.4137847443012488,-0.006566380847913725,-0.5200234874411206,-0.05204164737972287,1.8767768970850234,3
1.243375868219967,-1.0903953618877542,-1.677163108242393,-0.41260383937036543,-0.3538076426214914,3.212027469548649,3
-1.0601185009999379,4.144470265930689,-3.580866355738417,1.8125174420952777,4.072093620924448,-0.5883010828478235,4
0.2651343570447951,0.8297290961923698,0.04523506806353244,0.1551857290036263,-0.3538076426214914,-0.5883010828478235,4
1.1111810694124558,0.22337400416706746,0.26539122593722464,-0.04430790312777623,-0.3538076426214914,-0.5883010828478235,4
1.045083670008737,0.22337400416706746,1.0165122351533413,0.12449440098341048,-0.3538076426214914,-0.5883010828478235,4
0.4435973354348508,0.40528053177465784,1.4179734642171318,-0.18241887921874714,-0.3538076426214914,-0.5883010828478235,4
-0.55777826553163,0.7690935869898395,1.5863281731793595,0.722975297377618,-0.3538076426214914,-0.5883010828478235,4
0.5262190846895362,0.6276107321839356,0.48554738381091683,-0.04430790312777623,-0.3538076426214914,-0.5883010828478235,4
1.7655453235093757,0.2637976769687543,-0.5634319566460796,-0.27449286327939443,-0.3538076426214914,-0.5883010828478235,4
-1.7144827550967843,3.214725791491892,-2.8167949842944293,8.76410323867415,-0.3538076426214914,-0.5883010828478235,4
-1.6979584052458914,3.174302118690205,-2.5318870152814204,8.76410323867415,-0.3538076426214914,-0.5883010828478235,4
0.6881577132286254,-0.10001537824642738,-0.5245808699624858,-0.25914719926928653,-0.3538076426214914,-0.5883010828478235,4
0.7377307627814513,1.4562960246185153,-0.6152334055575257,0.4007163531653525,0.12901794976533823,4.649989624509477,4
0.939327830962816,0.12231482216285032,0.9517604240140243,-0.5660604794714442,-0.3538076426214914,2.2876232270738317,4
0.23208565734293563,0.22337400416706746,-0.36917652322811045,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
0.3378414963889299,-0.5244639426641389,0.13588760365859082,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
-0.019084460391254922,0.34464502257212803,-0.3562261610002581,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
0.056927548923087865,0.4254923681755013,0.019334343607809355,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
-1.7706655445899526,0.1829503313653806,2.4540024424462574,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
0.17590286784976722,0.5871870593822487,-0.20082181426588283,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
0.26843922701500306,1.2946013334117679,0.10998687920284934,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
0.4435973354348508,-1.7978096359172735,1.0683136840648058,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
-2.378761619104255,-2.2424700367358286,3.5677335940425707,-0.7655541116028468,-0.3538076426214914,-0.5883010828478235,5
-2.3258836995812944,0.7286699141881526,0.20063941479790773,1.9352827541761408,2.0402025862965387,-0.5883010828478235,6
0.010659369340469953,1.5573552066227327,-1.8196170927488975,1.4749128338729043,2.925382839005726,-0.5883010828478235,6
1.58708234511932,-0.4436165970607652,-0.3562261610002581,0.1551857290036263,-0.3538076426214914,-0.5883010828478235,6
1.3623511871466463,1.233965824209238,-3.1017029533074383,0.4007163531653525,-0.3538076426214914,-0.5883010828478235,6
1.7523258436286173,-0.2819219058540178,-2.881546795433746,-0.2898385272895024,3.025971504086316,-0.5883010828478235,6
-0.7329363739514778,0.6882462413864658,0.5761999194059568,-0.7655541116028468,1.1751400666034693,-0.5883010828478235,6
-0.7692899436235452,1.8807445890362267,0.8093064395075198,-0.7655541116028468,0.9337272704100543,0.33610315962699416,6
-0.6998876742496184,2.7094298814708067,1.0424129596090643,-0.7041714555624152,0.45090167802322473,0.33610315962699416,6
-0.3826201571117089,1.1126948058041775,0.4725970215830461,-0.7655541116028468,2.844911906941255,0.23339157712979225,6
-0.5015954760384617,1.0722711330024906,0.8222568017353905,-0.7655541116028468,2.8046764409090192,0.13067999463259033,6
-0.9576675319241514,2.4870996810615296,0.9517604240140243,-0.6427887995219836,0.8733740713617005,-0.07474317036181363,6
-0.9213139622520841,2.2041339714497217,0.7445546283682029,-0.5507148154613364,1.2757287316840589,-0.4855895003506215,6
-0.3561811973502654,1.799897243432853,0.8093064395075198,-0.7655541116028468,0.9739627364422901,-0.5883010828478235,6
-1.0039357115067693,2.4466760082598427,0.5761999194059568,-0.7041714555624152,0.9337272704100543,-0.5883010828478235,6
-0.7461558538322363,2.143498462247191,0.5114481082666399,-0.6888257915523074,0.7124322072327575,-0.5883010828478235,6
-1.0799477208210388,1.6179907158252627,1.0942144085205288,-0.7655541116028468,0.9136095373939364,-0.5883010828478235,6
-0.60074157514404,-0.5244639426641389,3.2698752628017096,3.3777751711262827,-0.3538076426214914,-0.5883010828478235,6
-1.0601185009999379,1.9615919346396005,1.379122377533538,-0.7655541116028468,0.7727854062811111,-0.5883010828478235,6
-0.5842172252930736,1.092482969403334,0.5891502816338275,-0.7655541116028468,3.08632470313467,-0.5883010828478235,6
-0.7197168940707194,1.6584143886269493,0.8352071639632428,-0.7655541116028468,0.9940804694584081,-0.5883010828478235,6
-0.339656847499299,0.7084580777873093,0.4337459348994523,-0.7655541116028468,2.7644409748767833,-0.5883010828478235,6
-0.6271805349054835,0.8499409325932132,0.5891502816338275,-0.7655541116028468,2.4224395136027788,-0.5883010828478235,6
-0.012474720450839003,0.7488817505889961,0.26539122593722464,1.398184513822365,5.440099466020464,-0.5883010828478235,6
-0.6437048847564499,2.6083706994665903,0.25244086370935387,-0.7655541116028468,0.7325499402488753,-0.5883010828478235,6
-0.6998876742496184,2.8913364090783973,-0.05836782975937829,-0.6427887995219836,1.7786720570870063,-0.5883010828478235,6
-0.49498573609804575,1.092482969403334,0.5243984704945107,-0.7655541116028468,2.844911906941255,-0.5883010828478235,6
0.7608648525727603,1.1531184786058641,0.9906115106976181,-0.7655541116028468,2.945500572021844,-0.5883010828478235,6
-0.6073513150843826,0.9914237873991167,1.2366683930270335,-0.7655541116028468,2.8046764409090192,-0.5883010828478235,6
-0.4090591168732258,1.2743894970109249,0.9129093373304304,-0.7655541116028468,3.005853771070198,-0.5883010828478235,6
