odor,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,veil-color,ring-number,ring-type,spore-print-color,population,target
0.881937664921384,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,2
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.881937664921384,-0.4388636369510842,1,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
0.881937664921384,-0.4388636369510842,1,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-1.970316152682646,2.278612115023465,1,0.05347685426934428,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
0.881937664921384,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,2
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,2.278612115023465,1,1.4658499494714023,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,0.2843298100961381,1
0.881937664921384,-0.4388636369510842,1,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,2
-1.970316152682646,2.278612115023465,1,0.6184260923501674,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
0.40656202865404567,-0.4388636369510842,1,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
0.881937664921384,-0.4388636369510842,1,0.6184260923501674,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
0.881937664921384,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
0.881937664921384,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,0.2843298100961381,2
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,0.05347685426934428,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-2.9105462303202203,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,-0.2289977647710673,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.6701948585135749,-2.9105462303202203,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.40656202865404567,-0.4388636369510842,1,0.6184260923501674,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-0.5441892438806311,2.278612115023465,1,0.6184260923501674,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,2.278612115023465,1,1.4658499494714023,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-1.970316152682646,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,2.278612115023465,1,0.6184260923501674,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-0.5441892438806311,2.278612115023465,1,0.05347685426934428,1,2,2,0.622441390325499,2,1,0.9480808566164142,1.0087021598534562,0.2843298100961381,1
-0.5441892438806311,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
0.881937664921384,-0.4388636369510842,1,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
0.40656202865404567,2.278612115023465,0,-0.2289977647710673,1,0,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-0.5143892000079515,1
0.881937664921384,-0.4388636369510842,1,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,2
0.40656202865404567,-0.4388636369510842,1,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
0.40656202865404567,2.278612115023465,0,0.05347685426934428,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,-0.2289977647710673,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
0.40656202865404567,-0.4388636369510842,1,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
0.40656202865404567,-0.4388636369510842,1,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.40656202865404567,2.278612115023465,0,0.05347685426934428,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-2.9105462303202203,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,0.6184260923501674,1,0,2,0.622441390325499,2,1,-1.2722157358170676,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.40656202865404567,-0.4388636369510842,1,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-1.970316152682646,2.278612115023465,1,1.4658499494714023,1,2,2,0.622441390325499,2,1,0.9480808566164142,1.0087021598534562,0.2843298100961381,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.881937664921384,-0.4388636369510842,1,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-0.5441892438806311,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.40656202865404567,-0.4388636369510842,1,0.6184260923501674,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-0.5441892438806311,2.278612115023465,1,0.6184260923501674,1,2,2,0.622441390325499,2,1,0.9480808566164142,1.0087021598534562,0.2843298100961381,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
0.881937664921384,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,0.2843298100961381,2
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
0.881937664921384,-0.4388636369510842,1,0.6184260923501674,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,0.2843298100961381,2
0.40656202865404567,2.278612115023465,0,-0.2289977647710673,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-2.9105462303202203,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,0.05347685426934428,1,2,0,0.622441390325499,2,1,-1.2722157358170676,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
0.40656202865404567,2.278612115023465,0,-0.5114723838114789,1,2,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-2.9105462303202203,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,2.278612115023465,1,1.4658499494714023,1,2,2,0.622441390325499,2,1,0.9480808566164142,1.0087021598534562,0.2843298100961381,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,2.278612115023465,1,0.6184260923501674,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
0.881937664921384,-0.4388636369510842,1,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-0.5441892438806311,2.278612115023465,1,1.4658499494714023,1,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.881937664921384,-0.4388636369510842,1,0.6184260923501674,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,2
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,0.2843298100961381,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.40656202865404567,2.278612115023465,0,-0.2289977647710673,1,0,0,0.622441390325499,2,1,-1.2722157358170676,-0.6701948585135749,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,-0.2289977647710673,1,2,0,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-2.9105462303202203,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.40656202865404567,2.278612115023465,0,0.6184260923501674,1,0,2,0.622441390325499,2,1,-1.2722157358170676,-0.250470603921817,-2.9105462303202203,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,0.2843298100961381,1
-1.970316152682646,2.278612115023465,1,1.4658499494714023,1,2,2,0.622441390325499,2,1,0.9480808566164142,1.0087021598534562,0.2843298100961381,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-1.313108210112041,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,0.05347685426934428,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
0.40656202865404567,-0.4388636369510842,1,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,0.05347685426934428,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,1.0830488202002277,1
-1.970316152682646,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
0.40656202865404567,-0.4388636369510842,1,-0.7939470028518905,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,1.0830488202002277,1
-0.5441892438806311,-0.4388636369510842,0,-0.2289977647710673,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,2.278612115023465,1,0.05347685426934428,1,2,2,0.622441390325499,2,1,0.9480808566164142,1.0087021598534562,0.2843298100961381,1
-1.970316152682646,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,0.6184260923501674,0,2,3,0.622441390325499,2,1,0.9480808566164142,-0.250470603921817,-0.5143892000079515,1
-0.5441892438806311,-0.4388636369510842,0,1.4658499494714023,0,2,2,0.622441390325499,2,1,0.9480808566164142,-0.6701948585135749,-1.313108210112041,1
