model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
KNN,dropout,"[0.12759643916913946, 0.11869436201780416, 0.11275964391691394, 0.11869436201780416, 0.12166172106824925, 0.11834319526627218, 0.1242603550295858, 0.11242603550295859, 0.11834319526627218, 0.11538461538461539]",0.3851851851851852,Models\KNN\20260414_Apr\dropout.pkl,"[87.24035608308606, 88.13056379821958, 88.72403560830861, 88.13056379821958, 87.83382789317507, 88.16568047337277, 87.57396449704143, 88.75739644970415, 88.16568047337277, 88.46153846153845]","[0.5628865979381443, 0.631294964028777, 0.5870967741935483, 0.5932539682539684, 0.5836734693877551, 0.6034816247582205, 0.556420233463035, 0.6252505010020041, 0.5766129032258065, 0.5764966740576497]",25.0,305.0,10.0,35.0,61.48148148148148,0.0392749244712991,1.0,82.0,22.0,30.0
KNN,layer normalisation,"[0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0, 0.0029585798816568047, 0.0029585798816568047]",0.5111111111111111,Models\KNN\20260414_Apr\layer_normalisation.pkl,"[99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70414201183432, 99.70414201183432, 100.0, 99.70414201183432, 99.70414201183432]","[0.9960199004975125, 0.9961685823754791, 0.9961202715809894, 0.995967741935484, 0.995967741935484, 0.9960707269155208, 0.9956850053937434, 1.0000000000000002, 0.9958592132505176, 0.9960199004975125]",85.0,289.0,0.0,1.0,48.888888888888886,0.04498269896193772,1.0,65.0,0.0,69.0
KNN,prune,"[0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0, 0.0029585798816568047, 0.0029585798816568047]",0.5037037037037037,Models\KNN\20260414_Apr\prune.pkl,"[99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70414201183432, 99.70414201183432, 100.0, 99.70414201183432, 99.70414201183432]","[0.9971850809289232, 0.9972356599861784, 0.997159090909091, 0.9972356599861784, 0.9972105997210601, 0.9972105997210601, 0.9971850809289232, 1.0, 0.9972602739726029, 0.9972844534962663]",123.0,251.0,0.0,1.0,49.629629629629626,0.2795698924731183,12.0,55.0,26.0,42.0
KNN,weight normalisation,"[0.2166172106824926, 0.20771513353115728, 0.22255192878338279, 0.22255192878338279, 0.20474777448071216, 0.21301775147928995, 0.23964497041420119, 0.22189349112426035, 0.21005917159763313, 0.22781065088757396]",0.2962962962962963,Models\KNN\20260414_Apr\weight_normalisation.pkl,"[78.33827893175074, 79.22848664688428, 77.74480712166172, 77.74480712166172, 79.52522255192879, 78.69822485207101, 76.03550295857988, 77.81065088757396, 78.99408284023669, 77.2189349112426]","[0.7087646652864045, 0.6930533117932148, 0.6663954434499594, 0.6709050112191474, 0.6948775055679287, 0.6964285714285715, 0.6308671439936356, 0.6765799256505577, 0.6921296296296298, 0.6798586572438163]",77.0,216.0,28.0,54.0,70.37037037037037,0.5071868583162218,19.0,76.0,16.0,24.0
KNN,weight decay,"[0.19881305637982197, 0.20474777448071216, 0.2403560830860534, 0.20474777448071216, 0.21068249258160238, 0.22189349112426035, 0.21893491124260356, 0.20414201183431951, 0.19822485207100593, 0.23076923076923078]",0.3925925925925926,Models\KNN\20260414_Apr\weight_decay.pkl,"[80.1186943620178, 79.52522255192879, 75.96439169139467, 79.52522255192879, 78.93175074183976, 77.81065088757396, 78.10650887573965, 79.58579881656804, 80.1775147928994, 76.92307692307693]","[0.7099630996309964, 0.7024353120243533, 0.6630747126436782, 0.7060101375814627, 0.701123595505618, 0.6922544951590596, 0.6965901183020181, 0.7018779342723006, 0.7179675994108983, 0.6691900075700228]",80.0,214.0,28.0,53.0,60.74074074074074,0.14484679665738162,4.0,78.0,19.0,34.0
KNN,weight perturbation,"[0.2166172106824926, 0.21364985163204747, 0.21068249258160238, 0.2195845697329377, 0.21364985163204747, 0.21893491124260356, 0.20414201183431951, 0.19822485207100593, 0.20414201183431951, 0.19230769230769232]",0.2962962962962963,Models\KNN\20260414_Apr\weight_perturbation.pkl,"[78.33827893175074, 78.63501483679525, 78.93175074183976, 78.04154302670622, 78.63501483679525, 78.10650887573965, 79.58579881656804, 80.1775147928994, 79.58579881656804, 80.76923076923077]","[0.35648994515539306, 0.49691738594328, 0.41098169717138106, 0.3902053712480253, 0.337037037037037, 0.42559523809523814, 0.45303030303030306, 0.5006877579092159, 0.43624161073825507, 0.44444444444444453]",27.0,267.0,24.0,57.0,70.37037037037037,0.22807017543859648,5.0,90.0,12.0,28.0
Neural Network,baseline,"[0.7866666666666666, 0.23, 0.23666666666666666, 0.19, 0.7766666666666666]",0.22962962962962963,Models\NN\20260414_18\baseline.pt,"[21.333333333333336, 77.0, 76.33333333333333, 81.0, 22.333333333333332]","[0.2814614343707713, 0.0, 0.0, 0.0, 0.2934636118598383]",0.0,293.0,0.0,82.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Neural Network,batch normalisation,"[0.11333333333333333, 0.12333333333333334, 0.11, 0.09666666666666666, 0.08666666666666667]",0.3925925925925926,Models\NN\20260414_18\batch_normalisation.pt,"[88.66666666666667, 87.66666666666667, 89.0, 90.33333333333333, 91.33333333333333]","[0.7517630465444288, 0.7396870554765292, 0.7974322396576321, 0.7982456140350878, 0.8016666666666666]",50.0,279.0,11.0,35.0,60.74074074074074,0.2979166666666667,11.0,71.0,25.0,28.0
Neural Network,dropout,"[0.10333333333333333, 0.11333333333333333, 0.09, 0.09666666666666666, 0.09]",0.15555555555555556,Models\NN\20260414_18\dropout.pt,"[89.66666666666666, 88.66666666666667, 91.0, 90.33333333333333, 91.0]","[0.6626213592233009, 0.628498727735369, 0.7085308056872038, 0.6368876080691643, 0.7258883248730964]",28.0,311.0,4.0,32.0,84.44444444444444,0.6414473684210528,15.0,99.0,5.0,16.0
Neural Network,layer normalisation,"[0.12, 0.09, 0.08333333333333333, 0.08666666666666667, 0.08666666666666667]",0.48148148148148145,Models\NN\20260414_18\layer_normalisation.pt,"[88.0, 91.0, 91.66666666666666, 91.33333333333333, 91.33333333333333]","[0.7555886736214606, 0.8297872340425533, 0.8339060710194732, 0.8104325699745547, 0.8125]",57.0,283.0,6.0,29.0,51.85185185185185,0.3132530120481928,10.0,60.0,5.0,60.0
Neural Network,prune,"[0.11666666666666667, 0.11, 0.10333333333333333, 0.12, 0.09333333333333334]",0.43703703703703706,Models\NN\20260414_18\prune.pt,"[88.33333333333333, 89.0, 89.66666666666666, 88.0, 90.66666666666666]","[0.8423817863397548, 0.8461538461538463, 0.864450127877238, 0.8375350140056024, 0.8707547169811322]",94.0,240.0,11.0,30.0,56.2962962962963,0.04659498207885305,1.0,75.0,6.0,53.0
Neural Network,weight normalisation,"[0.63, 0.34, 0.25666666666666665, 0.23, 0.2633333333333333]",0.3851851851851852,Models\NN\20260414_18\weight_normalisation.pt,"[37.0, 66.0, 74.33333333333333, 77.0, 73.66666666666667]","[0.45896946564885494, 0.0592255125284738, 0.5931558935361217, 0.6506378802747792, 0.6145833333333333]",20.0,236.0,8.0,111.0,61.48148148148148,0.1270358306188925,3.0,80.0,12.0,40.0
Neural Network,weight decay,"[0.16, 0.20333333333333334, 0.20333333333333334, 0.15, 0.3]",0.3037037037037037,Models\NN\20260414_18\weight_decay.pt,"[84.0, 79.66666666666666, 79.66666666666666, 85.0, 70.0]","[0.7598920863309352, 0.7283192632386801, 0.7067736185383244, 0.7919762258543833, 0.4705093833780161]",68.0,229.0,13.0,65.0,69.62962962962963,0.4222737819025522,14.0,80.0,17.0,24.0
Neural Network,weight perturbation,"[0.18333333333333332, 0.18333333333333332, 0.16, 0.15, 0.16666666666666666]",0.23703703703703705,Models\NN\20260414_18\weight_perturbation.pt,"[81.66666666666667, 81.66666666666667, 84.0, 85.0, 83.33333333333334]","[0.40944881889763773, 0.5148514851485149, 0.5747368421052631, 0.6511627906976745, 0.5098039215686274]",21.0,288.0,3.0,63.0,76.29629629629629,0.09219858156028368,1.0,102.0,0.0,32.0
Random forest,baseline,"[0.2195845697329377, 0.2195845697329377, 0.21068249258160238, 0.2195845697329377, 0.2195845697329377, 0.21893491124260356, 0.22189349112426035, 0.21597633136094674, 0.21893491124260356, 0.22189349112426035]",0.22962962962962963,Models\RandomForest\20260414_Apr\baseline.pkl,"[78.04154302670622, 78.04154302670622, 78.93175074183976, 78.04154302670622, 78.04154302670622, 78.10650887573965, 77.81065088757396, 78.40236686390533, 78.10650887573965, 77.81065088757396]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,293.0,0.0,82.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Random forest,batch normalisation,"[0.10385756676557864, 0.10682492581602374, 0.11572700296735905, 0.10979228486646884, 0.11572700296735905, 0.12721893491124261, 0.10059171597633136, 0.11834319526627218, 0.11834319526627218, 0.11538461538461539]",0.34814814814814815,Models\RandomForest\20260414_Apr\batch_normalisation.pkl,"[89.61424332344214, 89.31750741839762, 88.4272997032641, 89.02077151335311, 88.4272997032641, 87.27810650887574, 89.94082840236686, 88.16568047337277, 88.16568047337277, 88.46153846153845]","[0.7889182058047495, 0.7636363636363636, 0.7459016393442622, 0.7695214105793452, 0.7361878453038674, 0.7428571428571429, 0.7835178351783518, 0.7457627118644068, 0.7506561679790027, 0.7587548638132297]",49.0,283.0,7.0,36.0,65.18518518518519,0.052845528455284556,1.0,87.0,9.0,38.0
Random forest,dropout,"[0.10089020771513353, 0.10385756676557864, 0.11275964391691394, 0.11572700296735905, 0.11869436201780416, 0.12721893491124261, 0.12721893491124261, 0.11538461538461539, 0.10946745562130178, 0.10650887573964497]",0.22962962962962963,Models\RandomForest\20260414_Apr\dropout.pkl,"[89.91097922848664, 89.61424332344214, 88.72403560830861, 88.4272997032641, 88.13056379821958, 87.27810650887574, 87.27810650887574, 88.46153846153845, 89.05325443786982, 89.3491124260355]","[0.6104972375690607, 0.625668449197861, 0.59846547314578, 0.585, 0.5721271393643031, 0.48843930635838145, 0.4814814814814815, 0.5488126649076518, 0.6402569593147752, 0.6317135549872124]",21.0,314.0,1.0,39.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Random forest,layer normalisation,"[0.17507418397626112, 0.1661721068249258, 0.17804154302670624, 0.18694362017804153, 0.17507418397626112, 0.1863905325443787, 0.16272189349112426, 0.1893491124260355, 0.15976331360946747, 0.1893491124260355]",0.5185185185185185,Models\RandomForest\20260414_Apr\layer_normalisation.pkl,"[82.49258160237389, 83.38278931750742, 82.19584569732937, 81.30563798219585, 82.49258160237389, 81.36094674556213, 83.72781065088756, 81.06508875739645, 84.02366863905326, 81.06508875739645]","[0.5260115606936416, 0.5866425992779783, 0.49698189134808857, 0.5102803738317757, 0.5260115606936416, 0.47657841140529533, 0.5233050847457628, 0.3741007194244604, 0.5470941883767535, 0.4388185654008439]",23.0,287.0,2.0,63.0,48.148148148148145,0.0,0.0,65.0,0.0,70.0
Random forest,prune,"[0.2789317507418398, 0.27002967359050445, 0.22255192878338279, 0.228486646884273, 0.19881305637982197, 0.2603550295857988, 0.21893491124260356, 0.1952662721893491, 0.21301775147928995, 0.2455621301775148]",0.37777777777777777,Models\RandomForest\20260414_Apr\prune.pkl,"[72.10682492581603, 72.99703264094956, 77.74480712166172, 77.1513353115727, 80.1186943620178, 73.96449704142012, 78.10650887573965, 80.4733727810651, 78.69822485207101, 75.44378698224851]","[0.41935483870967744, 0.41871165644171776, 0.6453900709219857, 0.6183783783783784, 0.7023575638506877, 0.5069182389937107, 0.6451953537486801, 0.7132743362831859, 0.6283084004602991, 0.5083798882681564]",33.0,244.0,7.0,91.0,62.22222222222222,0.16049382716049382,3.0,81.0,0.0,51.0
Random forest,weight normalisation,"[0.2195845697329377, 0.22255192878338279, 0.21364985163204747, 0.2314540059347181, 0.22551928783382788, 0.22189349112426035, 0.21893491124260356, 0.1863905325443787, 0.24260355029585798, 0.21597633136094674]",0.35555555555555557,Models\RandomForest\20260414_Apr\weight_normalisation.pkl,"[78.04154302670622, 77.74480712166172, 78.63501483679525, 76.8545994065282, 77.44807121661721, 77.81065088757396, 78.10650887573965, 81.36094674556213, 75.7396449704142, 78.40236686390533]","[0.6967840735068914, 0.6678476527900797, 0.6765799256505576, 0.6454703832752613, 0.6701030927835052, 0.6610169491525424, 0.6561904761904762, 0.7295401402961809, 0.6282952548330405, 0.691029900332226]",64.0,227.0,17.0,67.0,64.44444444444444,0.17993079584775087,4.0,83.0,9.0,39.0
Random forest,weight decay,"[0.2195845697329377, 0.18100890207715134, 0.20474777448071216, 0.19287833827893175, 0.19881305637982197, 0.1863905325443787, 0.20118343195266272, 0.20414201183431951, 0.20710059171597633, 0.1952662721893491]",0.4444444444444444,Models\RandomForest\20260414_Apr\weight_decay.pkl,"[78.04154302670622, 81.89910979228486, 79.52522255192879, 80.71216617210682, 80.1186943620178, 81.36094674556213, 79.88165680473372, 79.58579881656804, 79.28994082840237, 80.4733727810651]","[0.6799645390070922, 0.7465135356849878, 0.7186468646864687, 0.7158081705150978, 0.7343511450381679, 0.7303370786516854, 0.7147766323024055, 0.7027027027027027, 0.7041666666666667, 0.7313787638668781]",69.0,226.0,16.0,64.0,55.55555555555556,0.06735751295336788,2.0,73.0,24.0,36.0
Random forest,weight perturbation,"[0.142433234421365, 0.1572700296735905, 0.14836795252225518, 0.1394658753709199, 0.16023738872403562, 0.15680473372781065, 0.1804733727810651, 0.15680473372781065, 0.16568047337278108, 0.15680473372781065]",0.2814814814814815,Models\RandomForest\20260414_Apr\weight_perturbation.pkl,"[85.7566765578635, 84.27299703264094, 85.16320474777447, 86.05341246290801, 83.97626112759644, 84.31952662721893, 81.95266272189349, 84.31952662721893, 83.4319526627219, 84.31952662721893]","[0.6746143057503506, 0.5777777777777778, 0.6190476190476192, 0.6811377245508983, 0.5967213114754099, 0.5683060109289617, 0.5324232081911263, 0.6006600660066007, 0.6206451612903227, 0.6253644314868805]",31.0,285.0,6.0,53.0,71.85185185185186,0.1220657276995305,2.0,95.0,7.0,31.0
svm,baseline,"[0.09495548961424333, 0.09792284866468842, 0.10682492581602374, 0.09495548961424333, 0.09792284866468842, 0.10059171597633136, 0.09171597633136094, 0.09763313609467456, 0.10946745562130178, 0.09763313609467456]",0.4,Models\SVM\20260414_Apr\baseline.pkl,"[90.50445103857567, 90.20771513353115, 89.31750741839762, 90.50445103857567, 90.20771513353115, 89.94082840236686, 90.8284023668639, 90.23668639053254, 89.05325443786982, 90.23668639053254]","[0.7843575418994414, 0.7754385964912281, 0.7516425755584758, 0.8004246284501062, 0.7852348993288591, 0.7803547066848567, 0.7903225806451614, 0.7907542579075426, 0.756152125279642, 0.7865296803652969]",55.0,279.0,14.0,27.0,60.0,0.3469387755102041,17.0,64.0,40.0,14.0
svm,batch normalisation,"[0.13056379821958458, 0.12166172106824925, 0.11572700296735905, 0.12166172106824925, 0.12462908011869436, 0.1242603550295858, 0.10355029585798817, 0.12130177514792899, 0.12130177514792899, 0.11834319526627218]",0.37037037037037035,Models\SVM\20260414_Apr\batch_normalisation.pkl,"[86.94362017804154, 87.83382789317507, 88.4272997032641, 87.83382789317507, 87.53709198813057, 87.57396449704143, 89.64497041420118, 87.86982248520711, 87.86982248520711, 88.16568047337277]","[0.7165354330708662, 0.728, 0.7459016393442622, 0.7120500782472615, 0.7380645161290323, 0.7289719626168224, 0.7697368421052632, 0.7428571428571429, 0.7546549835706463, 0.7413793103448276]",47.0,282.0,8.0,38.0,62.96296296296296,0.18840579710144928,5.0,80.0,16.0,34.0
svm,dropout,"[0.10682492581602374, 0.09792284866468842, 0.10385756676557864, 0.11275964391691394, 0.09495548961424333, 0.10650887573964497, 0.09763313609467456, 0.08579881656804733, 0.10059171597633136, 0.11242603550295859]",0.4444444444444444,Models\SVM\20260414_Apr\dropout.pkl,"[89.31750741839762, 90.20771513353115, 89.61424332344214, 88.72403560830861, 90.50445103857567, 89.3491124260355, 90.23668639053254, 91.42011834319527, 89.94082840236686, 88.75739644970415]","[0.5972972972972973, 0.6978131212723658, 0.6453900709219859, 0.5894988066825777, 0.6782608695652175, 0.6388888888888891, 0.6467661691542289, 0.7408088235294118, 0.6719101123595506, 0.6416309012875536]",22.0,312.0,3.0,38.0,55.55555555555556,0.061757719714964375,2.0,73.0,31.0,29.0
svm,layer normalisation,"[0.13056379821958458, 0.12759643916913946, 0.12462908011869436, 0.14540059347181009, 0.1394658753709199, 0.14497041420118342, 0.13609467455621302, 0.1390532544378698, 0.1390532544378698, 0.12721893491124261]",0.5259259259259259,Models\SVM\20260414_Apr\layer_normalisation.pkl,"[86.94362017804154, 87.24035608308606, 87.53709198813057, 85.45994065281899, 86.05341246290801, 85.50295857988166, 86.3905325443787, 86.09467455621301, 86.09467455621301, 87.27810650887574]","[0.7212449255751016, 0.7037593984962407, 0.7131661442006271, 0.6681350954478709, 0.6811377245508983, 0.6820987654320988, 0.7021897810218979, 0.689795918367347, 0.6930835734870318, 0.7094395280235988]",40.0,285.0,4.0,46.0,47.40740740740741,0.042345276872964174,1.0,63.0,2.0,69.0
svm,prune,"[0.44807121661721067, 0.4391691394658754, 0.456973293768546, 0.456973293768546, 0.43026706231454004, 0.4556213017751479, 0.47041420118343197, 0.40532544378698226, 0.4260355029585799, 0.4378698224852071]",0.562962962962963,Models\SVM\20260414_Apr\prune.pkl,"[55.19287833827893, 56.083086053412465, 54.3026706231454, 54.3026706231454, 56.97329376854599, 54.437869822485204, 52.95857988165681, 59.46745562130178, 57.396449704142015, 56.213017751479285]","[0.32945205479452055, 0.3463114754098361, 0.29566453447050467, 0.30524861878453036, 0.33238636363636365, 0.31685236768802233, 0.29905277401894453, 0.3600583090379009, 0.3430813124108417, 0.30520909757887016]",43.0,170.0,81.0,81.0,43.7037037037037,0.27327327327327333,14.0,45.0,36.0,40.0
svm,weight normalisation,"[0.1394658753709199, 0.1394658753709199, 0.13353115727002968, 0.13649851632047477, 0.14836795252225518, 0.13609467455621302, 0.1390532544378698, 0.1242603550295858, 0.14497041420118342, 0.14497041420118342]",0.3037037037037037,Models\SVM\20260414_Apr\weight_normalisation.pkl,"[86.05341246290801, 86.05341246290801, 86.64688427299704, 86.35014836795251, 85.16320474777447, 86.3905325443787, 86.09467455621301, 87.57396449704143, 85.50295857988166, 85.50295857988166]","[0.8135704874835309, 0.8106001558846454, 0.8239436619718312, 0.810117302052786, 0.7921146953405019, 0.8130978660779987, 0.7979310344827587, 0.8269493844049247, 0.7954110898661568, 0.7934705464868702]",96.0,224.0,20.0,35.0,69.62962962962963,0.5531914893617021,28.0,66.0,26.0,15.0
svm,weight decay,"[0.17210682492581603, 0.17507418397626112, 0.1632047477744807, 0.16023738872403562, 0.18397626112759644, 0.17455621301775148, 0.17159763313609466, 0.1834319526627219, 0.1863905325443787, 0.1804733727810651]",0.4074074074074074,Models\SVM\20260414_Apr\weight_decay.pkl,"[82.7893175074184, 82.49258160237389, 83.67952522255193, 83.97626112759644, 81.60237388724035, 82.54437869822485, 82.84023668639054, 81.65680473372781, 81.36094674556213, 81.95266272189349]","[0.7636489288182449, 0.7593880389429765, 0.7761194029850748, 0.7748948106591866, 0.7459762071378587, 0.7558139534883721, 0.7668539325842697, 0.7338709677419355, 0.743893928820656, 0.7385287691187182]",92.0,218.0,24.0,41.0,59.25925925925925,0.18886198547215496,6.0,74.0,23.0,32.0
