academic_level,self_study_hours,social_media_hours,sleep_hours,screen_time_hours,caffeine_intake_mg,part_time_job,upcoming_deadline,target,burnout_level,exam_score
2,-0.6101970313455426,0.17162670173100494,-0.6243615743417129,-0.3538215459314392,-1.3102453767046982,1,1,1,0.14072675392665626,-0.7150881317288632
1,0.7227151993441168,0.10349761730893817,0.04598583208056921,-0.5991990897567046,0.18459228875799177,0,1,9,0.25374754822055556,0.3039044920132896
2,-0.9413026173130375,0.3760139549972049,0.6389854608387413,-1.27901556363326,0.5948035550942649,0,1,2,-0.9192819378981136,0.6213091523213229
1,0.9264724830164213,-0.19627035414815527,0.269434967554663,-1.8381545569400128,-1.588354709814036,1,0,2,-0.7402738475568447,-0.8610118327016474
1,0.1538927824255998,-1.6474198523381758,1.0085359541228196,-0.5147248533578427,1.540375287666013,0,0,9,-1.2471124406015361,1.756546080228236
2,1.8009308254433951,-2.0221298166595427,-0.11730392076588442,-1.2910833116902403,0.3305996886403941,1,0,2,-0.5233581616138953,-0.7216835532417575
0,-0.2790914453780477,-0.34615433987670186,-0.6587383644146505,-0.8928476258098914,-0.5593501773094866,1,0,1,-0.16463998842021427,-1.4677906118879134
1,-1.7818014124612942,-0.08726381907284846,0.44991311543758505,-0.015924600335991242,-0.9208923103516256,1,0,8,-1.6318043367074793,0.5545305095032692
0,0.7651646334425135,0.07624598354011147,-1.6642594740480734,-1.8743578011109538,-1.101663376872695,1,1,6,1.4660886149631904,-0.06543911270878502
2,0.1538927824255998,-1.354464789323289,1.8593615084280237,-0.24118923073295656,0.3514578886235944,1,0,1,-1.2716821784915144,0.3558434364273316
0,-0.7799947677391298,0.05580725821349159,0.39834793032817906,-0.27739247490389735,1.3178878211785428,0,0,3,-0.4707087232782279,-0.3004010041056408
0,0.23030176380271392,-1.1977678951525357,-0.08292713069294685,-1.327286555861181,-0.05180064438494525,1,1,7,1.0933305915466651,-0.5328896124351612
2,-0.9667722777720756,-1.0138193672129556,1.3866806449251334,-0.615289420499345,0.12897042213612425,0,0,6,-1.716043438044547,2.4531874775276856
1,1.4273758053775036,-0.2098961710325686,-0.5985789817870095,-0.4181828689020004,-1.164237976822296,1,0,4,-0.6188291431292388,-0.04895055892654959
2,1.2490881821642372,-0.659548128218209,0.32959435018230393,0.2334755261749341,1.13016402132974,1,1,1,1.2660207492876543,0.2593853968012539
0,0.48499836839309457,-1.6678585776647958,0.23505817748172544,-0.26532472684691694,-1.1294743101836289,1,1,1,0.46504729407436773,-0.0646146850196734
0,-1.212978995542777,0.559962482936785,2.5640857049232433,-2.4053387156180857,0.42793795522866224,0,0,6,-2.4706853875224466,-0.35481323158701794
0,-2.1044171116091097,-1.3476518808810825,0.5530434856563977,-1.5324382728298458,-1.101663376872695,0,1,4,-0.5998753453283984,-0.2204315182617988
1,-1.0856306932475868,-0.4074705158565621,-1.7759840417851203,0.301859431831156,1.5195170876828126,0,0,9,-0.023539493680625776,2.1357828172196522
1,-0.37248020039452057,0.5940270251478186,1.9538976811286015,1.581040725871065,1.4221788210945445,0,0,8,-1.4169946282979564,0.13984338188004666
1,-1.4422059396741198,0.8256659121828452,-0.02276774806530592,0.2938142664598356,1.4013206211113443,1,0,1,0.12247494863695836,-1.4620196180641307
1,0.7057354257047581,-1.068322634750609,0.35537694273700654,0.7081402830828252,-0.44810644406575145,1,0,8,0.42362973591697584,1.2569429006265007
2,-0.1772128035418953,-0.046386368419608394,0.08036262215350677,1.6252891354133256,-0.35772091080521673,0,0,5,-0.5998753453283984,-0.011851312916519805
2,0.6717758784260406,0.8256659121828452,1.6616949655086324,1.154646961191095,-0.6149720439313541,1,0,1,-0.8055591510930723,-1.4677906118879134
2,1.0198612380328944,-0.4892254171630422,-0.5040428090864318,-0.884802460438571,-0.6844993772086885,0,0,2,-1.5293134300807136,-1.089378302585609
1,-1.900659827936805,0.4100784972082384,0.15771039981761611,-0.3618667113027592,-0.6010665772758872,1,1,4,0.23409175790857348,-0.4281872959179659
0,1.3594567108200688,-0.7413030295246889,2.3406365694491496,-1.411760792260043,-0.9834669103012265,1,1,8,-0.48896052856792577,0.5034159927783391
0,0.21332199016335518,-0.7753675717357221,-1.2517379931728234,-0.6193120031850049,1.1649276879684072,1,1,4,1.5538376788559696,-0.24598877662426372
1,1.053820785311612,-1.7632392958556893,0.5960144732475695,0.7885919367960267,-0.5106810440153524,0,0,2,-1.079336230438543,-0.8956377956443418
1,1.4273758053775036,0.02855562444466489,0.7850868186487258,-0.10844400210617351,0.3305996886403941,1,0,4,-0.6981542968883107,0.6691259582898059
1,1.3594567108200688,-1.150077536057089,-1.1743902155087131,-0.027992348392971617,0.4766070885227964,1,0,1,0.25585352575398235,-0.917072915561248
2,1.9028094672795475,-0.6936126704292421,-0.18605750091175954,0.9816759057077112,-1.3867254433097662,1,1,2,1.1635298426608882,-0.2327979335984753
1,-0.31305099265676517,0.995988623238012,-0.29778206864880646,0.9213371654228097,0.7964328215985347,0,0,2,-0.3478600338283373,-1.4677906118879134
2,-0.34701053993548264,-2.0425685419861628,0.34678274521877234,-0.6032216724423646,0.3305996886403941,0,0,7,-2.262895604224346,0.3410037380233197
0,0.009564706491050765,0.14437506796217822,1.6702891630268681,0.19324969931833333,-1.1364270435113621,1,0,7,-0.9887791965011948,2.1761797739861293
0,-0.2026824640009332,0.110310525751145,-0.7360861420787599,0.10475288023381144,1.7002881542038821,0,1,9,0.6447573769267788,0.03596549305196296
2,-0.14325325626317784,-0.2098961710325686,2.3922017545585565,2.590708979971748,1.3109350878508095,1,0,10,0.38010620022615765,1.1382253133944054
2,-0.015904953967987523,1.4592663973080653,2.4007959520767903,-0.38600220741672,-0.12828071099001312,0,0,9,-2.171636577775856,1.2684848882740656
0,1.1726792007871227,-0.16901872037932855,0.3639711402552415,0.7202080311398051,1.6377135542542811,1,0,3,0.12668690370381192,-0.15117959237640977
1,0.9010028225573833,1.5273954817301323,0.9311881764587102,-1.5565737689438064,0.9146292881700032,1,1,6,-0.05934111174887947,1.3121795557969897
2,1.8348903727221126,-1.3272131555544624,0.9569707690134143,-2.1921418332781006,-1.525780109864435,0,1,6,-1.4240145534093789,1.4482101245004324
0,0.12842312196656153,-0.005508917766368339,1.5929413853627574,-2.4053387156180857,-0.7123103105196222,1,0,1,-1.796772576825904,-0.03081314976609065
2,1.0453308984919323,1.1731242427353852,-0.12589811828411862,-1.0457057678649748,1.4499897544054783,0,0,2,-1.2653642458912342,0.7012786381651649
0,-0.15174314308285738,-1.9880652744485094,0.7249274360210856,1.0782178901635535,-1.0668997102340279,1,0,1,-0.2608129624467004,-1.4677906118879134
0,0.04352425376976785,1.2753178693684855,2.0999990389385874,1.3557760954740996,-0.49677557735988553,1,1,9,0.21443596759659092,-1.4051341075154182
0,-0.3979498608535588,-1.7632392958556893,0.7593042260940231,0.14900128977607222,-0.28124084420014883,1,1,8,0.608253766347383,-0.2171338075053515
1,-2.1044171116091097,-0.4755996002786288,1.4898110151439454,-1.6048447611717274,-1.2685289767382977,1,1,2,-0.9628054735889324,-1.4677906118879134
0,0.374629839737263,0.38963977188161825,-1.1572018204722447,0.3662207548017172,0.9911093547750711,1,1,6,1.65773257050502,-0.17343913998242763
2,1.1472095403280849,0.03536853288687141,0.8538403987946008,-2.4053387156180857,1.4847534210441455,1,0,7,-0.7725655030693874,-0.18992769376466306
0,-0.27060155855836815,-0.6799868535448288,0.7163332385028506,-0.4543861130729415,1.1510222213129402,1,0,7,-0.21939540428930845,0.18024033864652347
0,0.8840230489180246,1.4320147635392386,0.6389854608387413,0.4024239989726583,0.24716688870759276,1,0,2,-0.14709017564165847,-1.4677906118879134
0,-0.7884846545588091,-0.005508917766368339,-0.4266950314223225,0.26565618766021487,-0.08656431102361246,0,1,2,1.0448931082778512,-1.4677906118879134
0,0.1538927824255998,0.28744614524851825,-1.7416072517121826,0.3380626760020968,1.3456987544894765,1,1,3,1.8374426533574317,-1.4677906118879134
1,-1.04318125914919,-1.3272131555544624,0.9483765714951786,-2.1318030929931995,-1.400630909965233,0,0,1,-2.0972253715947793,0.13572124343448771
0,2.2084453927880046,0.44414303941927163,-0.3579414512764474,0.47885307000019983,0.5948035550942649,1,1,5,1.621930952436766,-0.5221720524767081
2,-0.262111671738689,0.5327108491679583,0.7764926211304916,1.6494246315272865,-0.12132797766227967,0,1,9,-0.2755548051806873,0.5083625589130096
2,0.8585533884589867,-0.20308326259036177,2.5640857049232433,0.583440219827362,-0.9834669103012265,1,0,1,-1.1130318709733698,-0.4149964528921775
2,1.4868050131152595,-2.0085039997751295,-1.2775205857275258,-0.15269241164843464,-1.101663376872695,0,0,2,-0.7234260272894311,-0.5864774122274266
0,0.30671074517982805,-1.007006458770749,1.0171301516410538,0.08463996680551104,1.526469821010546,1,1,7,1.3334120303573085,-0.5304163293678259
1,-0.007415067148307969,-1.354464789323289,0.6991448434663822,-0.4624312784442615,0.692141821682533,1,0,10,-0.5872394801278381,1.898347642755461
1,-1.2724082032805326,0.08305889198231829,1.9882744712015397,-0.24118923073295656,-1.1920489101332297,1,1,10,-0.9206859229203984,1.2635383221393952
1,0.9094927093770625,-0.2303348963591885,-0.7618687346334632,-0.17682790776239504,-1.4910164432257678,1,1,7,0.9143225012053962,0.34924801491443724
0,-0.13476336944349865,0.33513650434396514,0.810869411203429,1.3115276859318388,0.1359231554638577,1,1,8,1.649308660371313,-0.3004010041056408
1,-0.6950958995423363,0.08987180042452482,-0.03136194558354012,1.6816052930125673,-0.628877510586821,1,0,2,0.9227464113391027,-1.2435462804495105
1,-0.21117235082061278,1.5955245661521988,0.3897537328099441,-0.3618667113027592,-1.5674965098308355,1,1,10,-0.05793712672659528,0.23795027688434792
2,2.4801217710177443,-1.5929165848005225,0.15771039981761611,-0.26532472684691694,-1.2337653100996304,1,1,7,0.3808081927372997,1.2989887127712016
0,-0.7290554468210536,-0.4960383256052487,0.20927558492702208,0.438627243143599,0.27497782201852655,0,1,7,0.6054457963028141,0.898316855862879
0,-0.6950958995423363,0.110310525751145,-1.2689263882092918,-0.3739344593597396,0.7199527549934668,1,1,9,1.7651374247097817,-0.8618362603907592
1,0.35765006609790423,2.031550706453426,-1.5009697212016204,-0.8244637201536699,0.9563456881364039,1,0,7,1.3853594761818333,0.1315991049889288
2,0.6547961047866819,0.4237043140926518,1.472622620107477,-0.11648916747749352,-1.0947106435449616,0,1,6,-0.8188970088047746,0.3484235872253257
0,-0.29607121901740646,1.3366340453483454,-1.2689263882092918,0.2254303608036141,0.3027887553294603,1,0,3,1.0491050633447048,-1.2592104065426344
0,0.7906342939015517,0.5531495744945785,1.3437096573339609,0.8247951809669675,-1.4423473099316337,1,0,3,-0.7423798250902715,-0.3251338347789941
0,1.8603600331811507,0.9823628063535988,0.8452462012763666,-1.2951058943759006,0.2680250886907931,1,1,5,-0.3239922884495012,1.3138284111752134
2,-0.6611363522636188,0.5463366660523716,-0.18605750091175954,0.16911420320437295,0.16373408877479145,1,1,5,0.5212066949657461,-0.11985134019016214
2,1.0283511248525736,0.723472285549745,-0.8564049073340417,0.13291095903343184,1.6099026209433474,1,1,2,1.4267770343392254,-0.9516988785039425
2,1.7499915045253192,0.6212786589166452,-0.14308651332058778,-1.70943191099889,0.7408109549766672,0,0,7,-2.2986972222926,1.940393454900162
1,-0.15174314308285738,-0.8843741068110289,-0.9939120676257912,0.2576110222888949,-1.1086161102004284,0,0,4,-0.5556498171264376,0.43498849458206174
2,-0.7969745413784886,0.995988623238012,1.9195208910556647,0.7564112753107459,-1.3936781766374995,0,1,5,-1.3215236467826128,1.0516604060376689
1,-2.1044171116091097,0.1920654270576248,-0.7876513271881666,-0.20096340387635545,-0.441153710738018,1,1,1,0.9704819020967745,-1.4677906118879134
1,0.2897309715404693,0.723472285549745,0.5788260782111011,0.052459305320230284,-0.21866624425054787,1,0,4,-0.517742221524757,0.18766018784852942
0,-0.7799947677391298,0.3964526803238251,0.7678984236122574,-1.230744571405339,-0.42724824408255113,1,1,5,-0.356985936473186,0.5537060818141574
2,-0.525298163148749,-0.7958062970623422,-1.097042437844604,0.2576110222888949,-1.5674965098308355,1,1,7,1.829720735734867,-1.246019563516846
2,0.7227151993441168,-0.45516087495200863,-1.1400134254357757,-1.5002576113445651,-0.802695843780157,0,0,10,-1.2808080811363634,0.887599295904426
2,-0.28758133219772686,-0.4415350580675953,0.16630459733585032,-0.12453433284881389,-1.289387176721498,0,0,5,-1.8985614909415276,0.3006067812568426
0,-1.0686509196082281,-0.570980318469522,-0.2376226860211655,0.5351692275994413,1.1093058213465397,1,1,10,1.2723386818879345,-0.8873935187532243
1,0.09446357468784405,0.519085032283545,0.9655649665316485,0.17313678589003295,-0.9000341103684252,0,1,5,0.4552193989183765,-0.45951554810421325
0,0.162382669245279,-0.904812832137649,-0.5384195991593694,-0.4825441918725619,-0.8583177104020245,0,0,6,-1.2499204106461053,1.4267750045835264
2,-2.1044171116091097,-0.5914190437961422,-0.4352892289405567,-0.4141602862163404,-0.21866624425054787,0,0,10,-0.3941915395637244,-0.39685904373171843
1,0.8925129357377037,1.057304799217872,-0.804839722224635,0.13291095903343184,-1.4353945766039002,0,1,10,0.6545852720827701,0.06152275141442815
2,0.5444275761308504,2.0383636148956326,-0.8564049073340417,0.8207725982813074,-1.2754817100660312,0,1,9,0.729698470774989,-0.015973451362078738
0,-1.1111003537066249,-0.3870317905299419,0.7764926211304916,0.313927179888136,0.6573781550438659,0,1,10,0.14072675392665626,0.25031669222102443
2,0.2897309715404693,-1.6133553101271427,0.09755101718997518,0.3501304240590768,-0.03789517772947837,0,1,9,0.532438575144022,1.096179501249705
1,-1.2724082032805326,0.17162670173100494,1.3351154598157267,-0.3699118766740796,0.1706868221025249,0,1,6,-0.3197803333826476,0.03514106536285135
0,1.5632139944923735,-0.6459223113337955,0.16630459733585032,-0.5911539243853845,-0.503728310687619,1,0,9,-0.2144814567113128,1.099477212006152
2,0.841573614819628,2.740093184442919,0.5444492881381635,-0.5469055148431234,0.817291021581735,0,1,6,-1.3966368454748317,0.650164121440235
2,2.437672336919347,0.110310525751145,1.3265212622974925,1.134534047762795,0.0733485555142567,1,0,3,-0.6244450832183766,-0.4949659387360195
0,0.3321804056388663,0.7847884615296055,-2.5924328060173867,0.3501304240590768,-1.5396855765199018,0,1,7,1.2358350713085382,-0.5312407570569377
1,-0.8479138622965647,-2.0425685419861628,-1.1829844130269482,-0.46645386112992154,-0.7262157771750891,0,1,6,0.7928777967777897,-0.19157654914288658
1,0.6887556520653993,0.7166593771075384,0.44991311543758505,1.8223956870106703,-1.6787402430745708,0,1,5,0.2853372112219562,-0.7249812639982046
1,2.0641173168534555,1.3843244044437923,0.5960144732475695,0.4185143297152983,-0.7887903771246901,1,1,2,0.15125664159379013,-1.1264775485956386
2,-1.3912666187560438,1.0981822498711122,-1.939273794631574,-0.14866982896277428,-1.0321360435953606,1,1,7,1.136854127237484,1.0838130859130282
2,-0.40643974767323804,0.3215106874595518,1.7476369406909775,2.0516829000932955,-1.4840637098980343,0,0,8,-1.3460933846725909,1.1374008857052937
0,-0.23664201127965068,-1.2658969795746025,-0.005579353028837521,-0.6474700819846257,1.0467312213969386,1,0,9,-0.6146171880623853,2.0929125773858397
1,1.4188859185578244,-0.10770254439946862,0.22646397996349124,-0.7641249798687684,-1.178143443477763,0,0,1,-1.27659612606951,-0.5040346433162491
0,0.4085893870159804,0.5054592153991319,1.9882744712015397,0.00016573040664913822,0.14982862211932457,1,1,8,0.3176288667344989,0.42097322386716174
1,-0.4573790685913142,-0.7821804801779287,0.7077390409846164,-0.24521181341861656,-0.18390257761188064,0,0,5,-1.1207537885959347,1.322897115755443
1,0.6123466706882852,-0.24396071324360183,1.1288547193781013,-1.456009201802304,1.7002881542038821,1,1,5,0.5057628597206171,-0.9030576448463479
2,0.3916096133766217,1.2957565946951057,0.4671015104740534,-1.3152188078042009,-1.463205509914834,1,0,2,-0.8188970088047746,0.21898844003477708
1,-0.8818734095752822,-0.7413030295246889,0.13192780726291273,0.04843672263456992,-1.0947106435449616,1,0,9,0.34149661211333454,2.0871415835620573
1,-0.16023302990253657,0.30788487057513847,-0.8220281172611041,-0.048105261821272,-1.226812576771897,0,1,9,0.06491156272329532,0.9609733602353739
1,-0.5932172577061839,0.9142337219315319,-0.10011552572941525,0.31794976257379604,-1.3797727099820327,1,0,1,-0.02073152363605691,-0.7389965347131048
1,0.7821444070818722,-0.005508917766368339,1.1030721268233987,1.8223956870106703,0.7060472883379999,0,0,7,-0.5051063563241969,0.8727595975004141
1,0.17087255606495855,-1.170516261383709,-0.9681294750710886,0.7282531965111252,1.241407754573475,1,1,3,1.5110161356762934,-1.363088295370718
0,1.300027503082313,0.559962482936785,1.0601011392322262,-0.24118923073295656,-0.04484791105721181,1,0,4,-0.8743544171850113,0.9824084801522799
2,-1.4422059396741198,0.3419494127861717,-0.6759267594511189,0.5231014795424606,0.8937710881868028,1,1,10,1.5054001955871557,0.7746527024961128
0,-0.975262164591755,-1.2182066204791557,0.32959435018230393,0.45471757388623907,0.8590074215481357,1,0,6,0.008050169320774363,1.304759706594984
2,-1.2978778637395707,-0.4210963327409754,2.5640857049232433,-0.9692766968374329,-0.7192630438473557,1,0,6,-2.610381897239751,2.318805764202466
1,-0.8394239754768853,2.2836283188150723,-0.24621688353939972,-0.24923439610427658,0.3027887553294603,1,0,4,-0.43771507525454256,-0.7035461440812986
0,0.6463062179670027,-0.5164770509318686,-0.6329557718599471,0.7805467714247066,1.429131554422278,1,1,6,1.5966592220356455,-0.5444316000827261
2,-0.43190940813227613,1.057304799217872,-0.48685441404996266,0.7000951177115051,-1.1433797768390956,1,0,1,0.20952202001859527,-1.0390882135497908
1,-2.0959272247894307,-0.6050448606805555,0.5702318806928661,0.3380626760020968,-0.06570611104041213,0,0,2,-1.6633939997088798,-0.194049832210222
1,-1.6969025442645007,-0.468786691836422,0.6991448434663822,-1.7013867456275698,0.5530871551278642,0,1,5,-0.6841144466654664,0.8331870684230489
1,1.5886836549514112,1.1458726089665585,0.31240595514583475,-1.021570271751014,-0.5593501773094866,1,0,5,-0.6363789559077946,-0.28638573339074064
0,0.5529174629505295,-1.2386453458057758,2.5640857049232433,-1.3996930442030628,-1.5814019764863025,1,0,4,-2.20112026324383,1.3723627771021496
2,0.10295346150752362,-0.3734059736455285,-0.572796389232307,0.2777239357171952,-1.0947106435449616,1,1,4,0.7009167778181576,-0.21466052443801636
1,-0.9158329568539997,-0.2848381638968419,1.532782002735118,0.7644564406820666,-1.477110976570301,0,1,7,-0.895414192519278,0.7152939088800652
2,0.985901690754177,-0.32571561455008197,-0.13449231580235282,-0.3699118766740796,0.5739453551110646,1,1,9,0.011560131876485823,0.40201138701759087
0,0.3916096133766217,-0.8639353814844088,1.5069994101804138,-1.1543155003777972,-0.0935170443513459,1,1,10,-0.04249329148146626,0.6534618321966821
2,0.7736545202621931,1.2412533271574522,-1.294708980763995,0.7282531965111252,0.32364695531266063,0,0,1,-0.6272530532629454,0.672423669046253
