model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
Neural Network,baseline,"[0.06597222222222222, 0.08333333333333333, 0.0763888888888889, 0.1076388888888889, 0.09375]",0.17777777777777778,Models\NN\20260419_21\baseline.pt,"[93.40277777777779, 91.66666666666666, 92.36111111111111, 89.23611111111111, 90.625]","[0.5509641873278237, 0.47738693467336685, 0.5869565217391305, 0.20527859237536658, 0.44226044226044225]",16.0,307.0,1.0,36.0,82.22222222222221,0.0,0.0,111.0,0.0,24.0
Neural Network,batch normalisation,"[0.2604166666666667, 0.2708333333333333, 0.7291666666666666, 0.2465277777777778, 0.2569444444444444]",0.08888888888888889,Models\NN\20260419_21\batch_normalisation.pt,"[73.95833333333334, 72.91666666666666, 27.083333333333332, 75.34722222222221, 74.30555555555556]","[0.0, 0.0, 0.7878787878787878, 0.0, 0.0]",0.0,266.0,0.0,94.0,91.11111111111111,0.0,0.0,123.0,0.0,12.0
Neural Network,dropout,"[0.9097222222222222, 0.125, 0.8645833333333334, 0.11805555555555555, 0.11458333333333333]",0.08148148148148149,Models\NN\20260419_21\dropout.pt,"[9.027777777777777, 87.5, 13.541666666666666, 88.19444444444444, 88.54166666666666]","[0.49808429118773945, 0.0, 0.6103286384976526, 0.0, 0.0]",0.0,318.0,0.0,42.0,91.85185185185185,0.0,0.0,124.0,0.0,11.0
Neural Network,layer normalisation,"[0.2569444444444444, 0.2465277777777778, 0.25, 0.25, 0.2326388888888889]",0.34814814814814815,Models\NN\20260419_21\layer_normalisation.pt,"[74.30555555555556, 75.34722222222221, 75.0, 75.0, 76.73611111111111]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,271.0,0.0,89.0,65.18518518518519,0.0,0.0,88.0,0.0,47.0
Neural Network,prune,"[0.2986111111111111, 0.3090277777777778, 0.2916666666666667, 0.3125, 0.2881944444444444]",0.6444444444444445,Models\NN\20260419_21\prune.pt,"[70.13888888888889, 69.09722222222221, 70.83333333333334, 68.75, 71.18055555555556]","[0.0, 0.0, 0.0, 0.0, 0.0]",108.0,0.0,252.0,0.0,35.55555555555556,0.8465608465608465,48.0,0.0,87.0,0.0
Neural Network,weight normalisation,"[0.3090277777777778, 0.2743055555555556, 0.2881944444444444, 0.28125, 0.3055555555555556]",0.25925925925925924,Models\NN\20260419_21\weight_normalisation.pt,"[69.09722222222221, 72.56944444444444, 71.18055555555556, 71.875, 69.44444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,255.0,0.0,105.0,74.07407407407408,0.0,0.0,100.0,0.0,35.0
Neural Network,weight decay,"[0.2881944444444444, 0.3194444444444444, 0.3472222222222222, 0.3298611111111111, 0.34375]",0.31851851851851853,Models\NN\20260419_21\weight_decay.pt,"[71.18055555555556, 68.05555555555556, 65.27777777777779, 67.01388888888889, 65.625]","[0.0, 0.0, 0.2412280701754386, 0.07838745800671892, 0.0]",10.0,243.0,0.0,107.0,68.14814814814815,0.0,0.0,92.0,0.0,43.0
Neural Network,weight perturbation,"[0.10416666666666667, 0.08333333333333333, 0.09722222222222222, 0.10416666666666667, 0.1111111111111111]",0.1925925925925926,Models\NN\20260419_21\weight_perturbation.pt,"[89.58333333333334, 91.66666666666666, 90.27777777777779, 89.58333333333334, 88.88888888888889]","[0.4072398190045249, 0.5348837209302325, 0.49356223175965663, 0.4072398190045249, 0.46558704453441296]",29.0,297.0,3.0,31.0,80.74074074074075,0.0423728813559322,1.0,108.0,1.0,25.0
Random forest,baseline,"[0.14506172839506173, 0.15123456790123457, 0.14506172839506173, 0.14814814814814814, 0.15432098765432098, 0.12962962962962962, 0.1388888888888889, 0.1419753086419753, 0.1388888888888889, 0.15123456790123457]",0.17777777777777778,Models\RandomForest\20260419_Apr\baseline.pkl,"[85.49382716049382, 84.87654320987654, 85.49382716049382, 85.18518518518519, 84.5679012345679, 87.03703703703704, 86.11111111111111, 85.80246913580247, 86.11111111111111, 84.87654320987654]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,308.0,0.0,52.0,82.22222222222221,0.0,0.0,111.0,0.0,24.0
Random forest,batch normalisation,"[0.012345679012345678, 0.009259259259259259, 0.009259259259259259, 0.006172839506172839, 0.012345679012345678, 0.012345679012345678, 0.012345679012345678, 0.012345679012345678, 0.012345679012345678, 0.012345679012345678]",0.2222222222222222,Models\RandomForest\20260419_Apr\batch_normalisation.pkl,"[98.76543209876543, 99.07407407407408, 99.07407407407408, 99.38271604938271, 98.76543209876543, 98.76543209876543, 98.76543209876543, 98.76543209876543, 97.53086419753086, 98.76543209876543]","[0.9953703703703703, 0.9963547995139733, 0.9963547995139733, 0.9976525821596244, 0.9951456310679612, 0.995260663507109, 0.995575221238938, 0.9953161592505855, 0.958904109589041, 0.9951456310679612]",94.0,262.0,4.0,0.0,71.85185185185186,0.0,0.0,112.0,11.0,12.0
Random forest,dropout,"[0.11419753086419752, 0.12345679012345678, 0.12345679012345678, 0.12037037037037036, 0.11728395061728394, 0.1111111111111111, 0.10802469135802469, 0.11419753086419752, 0.12037037037037036, 0.11419753086419752]",0.08148148148148149,Models\RandomForest\20260419_Apr\dropout.pkl,"[88.58024691358025, 87.65432098765432, 87.65432098765432, 87.96296296296296, 88.27160493827161, 88.88888888888889, 89.19753086419753, 88.58024691358025, 87.96296296296296, 88.58024691358025]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,318.0,0.0,42.0,91.85185185185185,0.0,0.0,124.0,0.0,11.0
Random forest,layer normalisation,"[0.09259259259259259, 0.09876543209876543, 0.09567901234567901, 0.07716049382716049, 0.07407407407407407, 0.08024691358024691, 0.07716049382716049, 0.07098765432098765, 0.07716049382716049, 0.08641975308641975]",0.34814814814814815,Models\RandomForest\20260419_Apr\layer_normalisation.pkl,"[90.74074074074075, 90.12345679012346, 90.4320987654321, 92.28395061728395, 92.5925925925926, 91.9753086419753, 92.28395061728395, 92.90123456790124, 92.28395061728395, 91.35802469135803]","[0.6788511749347258, 0.6632653061224489, 0.7361963190184049, 0.752157829839704, 0.7297297297297297, 0.7233502538071066, 0.7171853856562923, 0.7662835249042146, 0.7170795306388527, 0.707196029776675]",61.0,267.0,4.0,28.0,65.18518518518519,0.0,0.0,88.0,0.0,47.0
Random forest,prune,"[0.024691358024691357, 0.015432098765432098, 0.009259259259259259, 0.021604938271604937, 0.015432098765432098, 0.015432098765432098, 0.018518518518518517, 0.018518518518518517, 0.018518518518518517, 0.015432098765432098]",0.32592592592592595,Models\RandomForest\20260419_Apr\prune.pkl,"[97.53086419753086, 98.4567901234568, 99.07407407407408, 97.8395061728395, 98.4567901234568, 98.4567901234568, 98.14814814814815, 98.14814814814815, 98.14814814814815, 98.4567901234568]","[0.9314775160599572, 0.9543147208121827, 0.9799789251844047, 0.9359104781281791, 0.9632571996027806, 0.9543147208121827, 0.9603340292275574, 0.9433962264150944, 0.9427966101694916, 0.9538461538461539]",101.0,252.0,0.0,7.0,67.4074074074074,0.1141552511415525,5.0,86.0,1.0,43.0
Random forest,weight normalisation,"[0.17592592592592593, 0.18209876543209877, 0.1697530864197531, 0.18518518518518517, 0.15123456790123457, 0.1574074074074074, 0.19753086419753085, 0.2006172839506173, 0.1728395061728395, 0.17592592592592593]",0.3333333333333333,Models\RandomForest\20260419_Apr\weight_normalisation.pkl,"[82.4074074074074, 81.79012345679013, 83.0246913580247, 81.48148148148148, 84.87654320987654, 84.25925925925925, 80.24691358024691, 79.93827160493827, 82.71604938271605, 82.4074074074074]","[0.5597416576964478, 0.503919372900336, 0.5705059203444564, 0.5157894736842106, 0.6216505894962486, 0.49586776859504134, 0.4691075514874142, 0.47619047619047616, 0.5650319829424307, 0.5500550055005501]",58.0,245.0,10.0,47.0,66.66666666666666,0.26239067055393583,9.0,81.0,19.0,26.0
Random forest,weight decay,"[0.018518518518518517, 0.006172839506172839, 0.018518518518518517, 0.018518518518518517, 0.015432098765432098, 0.015432098765432098, 0.018518518518518517, 0.018518518518518517, 0.018518518518518517, 0.018518518518518517]",0.3851851851851852,Models\RandomForest\20260419_Apr\weight_decay.pkl,"[97.53086419753086, 99.38271604938271, 98.14814814814815, 98.14814814814815, 97.8395061728395, 98.4567901234568, 98.14814814814815, 98.14814814814815, 97.53086419753086, 98.14814814814815]","[0.9477756286266924, 0.9826589595375722, 0.9644194756554307, 0.9607438016528925, 0.958139534883721, 0.9720885466794995, 0.9663120567375887, 0.9633911368015414, 0.9487666034155597, 0.9640831758034026]",113.0,241.0,2.0,4.0,61.48148148148148,0.5605381165919282,25.0,58.0,34.0,18.0
Random forest,weight perturbation,"[0.1728395061728395, 0.1574074074074074, 0.1697530864197531, 0.16358024691358025, 0.16666666666666666, 0.16358024691358025, 0.16666666666666666, 0.16666666666666666, 0.1697530864197531, 0.1697530864197531]",0.1925925925925926,Models\RandomForest\20260419_Apr\weight_perturbation.pkl,"[82.71604938271605, 84.25925925925925, 83.0246913580247, 83.64197530864197, 83.33333333333334, 83.64197530864197, 83.33333333333334, 83.33333333333334, 83.0246913580247, 83.0246913580247]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,300.0,0.0,60.0,80.74074074074075,0.0,0.0,109.0,0.0,26.0
svm,baseline,"[0.25308641975308643, 0.24074074074074073, 0.25, 0.24074074074074073, 0.19444444444444445, 0.19135802469135801, 0.25308641975308643, 0.2654320987654321, 0.19444444444444445, 0.24074074074074073]",0.22962962962962963,Models\SVM\20260419_Apr\baseline.pkl,"[74.69135802469135, 75.92592592592592, 75.0, 75.92592592592592, 80.55555555555556, 80.8641975308642, 74.69135802469135, 73.4567901234568, 80.55555555555556, 75.92592592592592]","[0.06578947368421052, 0.06637168141592921, 0.06479481641468683, 0.06637168141592921, 0.30501089324618735, 0.31512605042016806, 0.06465517241379311, 0.0641025641025641, 0.37924151696606784, 0.06756756756756757]",4.0,270.0,38.0,48.0,77.03703703703704,0.0881057268722467,2.0,102.0,9.0,22.0
svm,batch normalisation,"[0.08024691358024691, 0.08641975308641975, 0.09259259259259259, 0.08641975308641975, 0.09876543209876543, 0.09876543209876543, 0.09567901234567901, 0.08333333333333333, 0.08641975308641975, 0.09567901234567901]",0.3333333333333333,Models\SVM\20260419_Apr\batch_normalisation.pkl,"[91.9753086419753, 91.35802469135803, 90.74074074074075, 91.35802469135803, 90.12345679012346, 90.12345679012346, 90.4320987654321, 91.66666666666666, 91.35802469135803, 90.4320987654321]","[0.8353221957040573, 0.775, 0.78125, 0.7598039215686274, 0.7777777777777778, 0.7416267942583732, 0.7976878612716763, 0.7682775712515489, 0.8144796380090498, 0.7585335018963337]",69.0,256.0,10.0,25.0,66.66666666666666,0.5095541401273885,8.0,82.0,41.0,4.0
svm,dropout,"[0.19444444444444445, 0.18518518518518517, 0.1882716049382716, 0.20679012345679013, 0.20987654320987653, 0.18209876543209877, 0.17901234567901234, 0.17901234567901234, 0.19135802469135801, 0.1882716049382716]",0.26666666666666666,Models\SVM\20260419_Apr\dropout.pkl,"[80.55555555555556, 81.48148148148148, 81.17283950617285, 79.32098765432099, 79.01234567901234, 81.79012345679013, 82.09876543209876, 82.09876543209876, 80.8641975308642, 81.17283950617285]","[0.10230179028132992, 0.10752688172043011, 0.10282776349614396, 0.0, 0.05102040816326531, 0.05970149253731343, 0.11049723756906077, 0.029411764705882353, 0.08064516129032258, 0.10723860589812333]",4.0,289.0,29.0,38.0,73.33333333333333,0.15625,2.0,97.0,27.0,9.0
svm,layer normalisation,"[0.06790123456790123, 0.08641975308641975, 0.08333333333333333, 0.07716049382716049, 0.08950617283950617, 0.07407407407407407, 0.09259259259259259, 0.07407407407407407, 0.07716049382716049, 0.08024691358024691]",0.37777777777777777,Models\SVM\20260419_Apr\layer_normalisation.pkl,"[93.20987654320987, 91.35802469135803, 91.66666666666666, 92.28395061728395, 91.0493827160494, 92.5925925925926, 90.74074074074075, 92.5925925925926, 92.28395061728395, 91.9753086419753]","[0.810126582278481, 0.7881773399014779, 0.7623888182973316, 0.7630522088353414, 0.7617896009673518, 0.7793764988009593, 0.7455012853470437, 0.7702349869451697, 0.7830551989730423, 0.7460732984293194]",68.0,263.0,8.0,21.0,62.22222222222222,0.0,0.0,84.0,4.0,47.0
svm,prune,"[0.07716049382716049, 0.05864197530864197, 0.06172839506172839, 0.05864197530864197, 0.07098765432098765, 0.06172839506172839, 0.04938271604938271, 0.07098765432098765, 0.07407407407407407, 0.06481481481481481]",0.37777777777777777,Models\SVM\20260419_Apr\prune.pkl,"[92.28395061728395, 94.1358024691358, 93.82716049382715, 94.1358024691358, 92.90123456790124, 93.82716049382715, 95.06172839506173, 92.90123456790124, 92.5925925925926, 93.51851851851852]","[0.806282722513089, 0.8431163287086446, 0.8486707566462167, 0.8396946564885496, 0.839231547017189, 0.8571428571428571, 0.8704453441295547, 0.8288482238966631, 0.849802371541502, 0.819672131147541]",86.0,248.0,4.0,22.0,62.22222222222222,0.3624733475479744,17.0,67.0,20.0,31.0
svm,weight normalisation,"[0.14506172839506173, 0.14506172839506173, 0.13580246913580246, 0.15432098765432098, 0.1574074074074074, 0.1388888888888889, 0.15123456790123457, 0.1388888888888889, 0.16358024691358025, 0.16049382716049382]",0.26666666666666666,Models\SVM\20260419_Apr\weight_normalisation.pkl,"[85.49382716049382, 85.49382716049382, 86.41975308641975, 84.5679012345679, 84.25925925925925, 86.11111111111111, 84.87654320987654, 86.11111111111111, 83.64197530864197, 83.9506172839506]","[0.640083945435467, 0.6214689265536724, 0.6607929515418502, 0.6581740976645435, 0.6203208556149733, 0.6616862326574173, 0.6514657980456026, 0.6562847608453838, 0.6256860592755215, 0.6382978723404256]",66.0,240.0,15.0,39.0,73.33333333333333,0.0,0.0,99.0,1.0,35.0
svm,weight decay,"[0.12037037037037036, 0.11728395061728394, 0.12037037037037036, 0.11419753086419752, 0.11419753086419752, 0.10802469135802469, 0.12037037037037036, 0.12037037037037036, 0.11419753086419752, 0.12037037037037036]",0.32592592592592595,Models\SVM\20260419_Apr\weight_decay.pkl,"[87.96296296296296, 88.27160493827161, 87.96296296296296, 88.58024691358025, 88.58024691358025, 89.19753086419753, 87.96296296296296, 87.96296296296296, 88.58024691358025, 87.96296296296296]","[0.7203791469194313, 0.7403846153846154, 0.717896865520728, 0.7163601161665053, 0.7328833172613307, 0.7647628267182962, 0.7685098406747891, 0.6853582554517134, 0.7328833172613307, 0.7122507122507122]",81.0,236.0,7.0,36.0,67.4074074074074,0.17412935323383086,7.0,84.0,8.0,36.0
svm,weight perturbation,"[0.1111111111111111, 0.12037037037037036, 0.12345679012345678, 0.12654320987654322, 0.13271604938271606, 0.12345679012345678, 0.12345679012345678, 0.12345679012345678, 0.12037037037037036, 0.12654320987654322]",0.2740740740740741,Models\SVM\20260419_Apr\weight_perturbation.pkl,"[88.88888888888889, 87.96296296296296, 87.65432098765432, 87.34567901234568, 86.72839506172839, 87.65432098765432, 87.65432098765432, 87.65432098765432, 87.96296296296296, 87.34567901234568]","[0.3941908713692946, 0.36072144288577157, 0.3359683794466403, 0.33530571992110453, 0.273972602739726, 0.3359683794466403, 0.35580524344569286, 0.3413654618473896, 0.36072144288577157, 0.34285714285714286]",20.0,297.0,3.0,40.0,72.5925925925926,0.11952191235059761,3.0,95.0,14.0,23.0
