dataset_name,seed,subset_type,file_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features
Ann thyroid,1614203367,features,Data\Input\Subsets\Ann thyroid\1614203367_20260527_155256.csv,19,1.0,7129,3,375.2105263157895,0.1578947368421052,2376.333333333333,0.0251705837755875,0.9473684210526316,0.0304183522074862,0.0,0.2328974332400621,1.030885717069426,-0.4591700652537739
Ann thyroid,1134581697,features,Data\Input\Subsets\Ann thyroid\1134581697_20260527_155256.csv,11,1.0,7129,3,648.0909090909091,0.2727272727272727,2376.333333333333,0.0251705837755875,0.9090909090909092,0.0208483797538644,0.0,0.1138530756447753,1.0210672254363904,0.3629659694509778
Ann thyroid,3275187815,features,Data\Input\Subsets\Ann thyroid\3275187815_20260527_155257.csv,20,1.0,7129,3,356.45,0.15,2376.333333333333,0.0251705837755875,0.9,0.028254895563618,0.0,0.2351386496442458,1.0286578513301996,-0.4468711578742019
Ann thyroid,2465500883,features,Data\Input\Subsets\Ann thyroid\2465500883_20260527_155258.csv,20,1.0,7129,3,356.45,0.15,2376.333333333333,0.0251705837755875,0.9,0.0278940606676944,0.0,0.2351386496442458,1.028286742639983,-0.4397159361745533
Ann thyroid,108196316,features,Data\Input\Subsets\Ann thyroid\108196316_20260527_155258.csv,13,1.0,7129,3,548.3846153846154,0.2307692307692307,2376.333333333333,0.0251705837755875,0.9230769230769232,0.0413194618466931,0.0,0.23493170037299,1.0421849907123222,-0.4180951218403526
Ann thyroid,134115940,features,Data\Input\Subsets\Ann thyroid\134115940_20260527_155259.csv,13,1.0,7129,3,548.3846153846154,0.2307692307692307,2376.333333333333,0.0251705837755875,0.8461538461538461,0.0263599977995553,0.0,0.2349441870062456,1.026710495470548,-0.0878604545282727
Ann thyroid,2389581736,features,Data\Input\Subsets\Ann thyroid\2389581736_20260527_155259.csv,19,1.0,7129,3,375.2105263157895,0.1578947368421052,2376.333333333333,0.0251705837755875,0.8947368421052632,0.0133119613718528,0.0,0.1080415860309826,1.0134009600066185,0.2358175463344735
Ann thyroid,2880325036,instances,Data\Input\Subsets\Ann thyroid\2880325036_20260527_155300.csv,21,1.0,977,3,46.523809523809526,0.1428571428571428,325.6666666666667,0.0254424778761061,0.8571428571428571,0.0271509557268791,0.0,0.2344407537010533,1.0275229015231562,-0.452385194423376
Ann thyroid,3597512479,instances,Data\Input\Subsets\Ann thyroid\3597512479_20260527_155300.csv,21,1.0,1039,3,49.47619047619048,0.1428571428571428,346.3333333333333,0.0249739854318418,0.8571428571428571,0.0266299968332517,0.0,0.2285353476207914,1.026987743738909,-0.440474399808669
Ann thyroid,156311326,instances,Data\Input\Subsets\Ann thyroid\156311326_20260527_155300.csv,21,1.0,2620,3,124.76190476190476,0.1428571428571428,873.3333333333334,0.0251650165016501,0.9047619047619048,0.0264233360159039,0.0,0.2303097962705853,1.0267755275415231,-0.4371998892555578
Ann thyroid,269585388,instances,Data\Input\Subsets\Ann thyroid\269585388_20260527_155300.csv,21,1.0,3240,3,154.28571428571428,0.1428571428571428,1080.0,0.0253586920253586,0.8571428571428571,0.0255258528129779,0.0,0.2342996256157459,1.025854427150271,-0.4161267056102225
Ann thyroid,2844932820,instances,Data\Input\Subsets\Ann thyroid\2844932820_20260527_155301.csv,21,1.0,4049,3,192.8095238095238,0.1428571428571428,1349.6666666666667,0.0250934329951948,0.9047619047619048,0.026832385592181,0.0,0.2402689300482005,1.027195615548549,-0.4457504223410996
Ann thyroid,90797822,instances,Data\Input\Subsets\Ann thyroid\90797822_20260527_155301.csv,21,1.0,5123,3,243.95238095238096,0.1428571428571428,1707.6666666666667,0.0251107828655834,0.9047619047619048,0.0264392230361935,0.0,0.2329141798615879,1.026791840074741,-0.4368517966291356
Ann thyroid,3337844259,instances,Data\Input\Subsets\Ann thyroid\3337844259_20260527_155302.csv,21,1.0,5411,3,257.6666666666667,0.1428571428571428,1803.6666666666667,0.0251697962445065,0.9047619047619048,0.0272640625276233,0.0,0.236451726138468,1.0276391279241133,-0.45435631593759
Ann thyroid,401594382,instances,Data\Input\Subsets\Ann thyroid\401594382_20260527_155303.csv,21,1.0,6416,3,305.5238095238095,0.1428571428571428,2138.6666666666665,0.0251010781671159,0.9047619047619048,0.0267098088402055,0.0,0.2370586009059563,1.0270697129628743,-0.4433006505348507
Balance Scale,3768609045,classes,Data\Input\Subsets\Balance Scale\3768609045_20260527_155303.csv,4,0.25,500,4,125.0,1.0,125.0,1.0,0.0,0.0290261803234786,0.0,0.1161047212939147,1.0294515454968027,10.940034355799693
Balance Scale,2741812143,classes,Data\Input\Subsets\Balance Scale\2741812143_20260527_155303.csv,4,0.25,375,3,93.75,0.75,125.0,1.0,0.0,0.023079323522363,0.0,0.0923172940894521,1.0233477118728451,10.900395256425014
Balance Scale,3551790933,classes,Data\Input\Subsets\Balance Scale\3551790933_20260527_155303.csv,4,0.25,375,3,93.75,0.75,125.0,1.0,0.0,0.0067473077518803,0.0,0.0269892310075213,1.00677012211581,39.70557950917351
Balance Scale,2598373854,classes,Data\Input\Subsets\Balance Scale\2598373854_20260527_155303.csv,4,0.25,375,3,93.75,0.75,125.0,1.0,0.0,0.0248464436285471,0.0,0.0993857745141885,1.025157688942546,10.054019491605104
Balance Scale,426310845,classes,Data\Input\Subsets\Balance Scale\426310845_20260527_155303.csv,4,0.25,375,3,93.75,0.75,125.0,1.0,0.0,0.0040659285986642,0.0,0.0162637143946568,1.004074205700582,66.54990047224629
Balance Scale,1605617728,features,Data\Input\Subsets\Balance Scale\1605617728_20260527_155303.csv,3,0.0,625,5,208.3333333333333,1.6666666666666667,125.0,1.0,0.0,0.0312734874954577,0.0,0.0938204624863731,1.0317676408522891,16.15444445467173
Balance Scale,3577864968,features,Data\Input\Subsets\Balance Scale\3577864968_20260527_155303.csv,2,0.0,625,5,312.5,2.5,125.0,1.0,0.0,0.0469102312431865,0.0,0.0938204624863731,1.048027924692894,16.15444445467173
Balance Scale,364924778,features,Data\Input\Subsets\Balance Scale\364924778_20260527_155303.csv,2,0.5,625,5,312.5,2.5,125.0,1.0,0.0,0.0,0.0,0.0,1.0,inf
Balance Scale,4271251000,instances,Data\Input\Subsets\Balance Scale\4271251000_20260527_155303.csv,4,0.25,128,5,32.0,1.25,25.6,0.9615384615384616,0.0,0.0644904542480814,0.0018834639947016,0.1348361455357748,1.066615396550085,5.238343084013517
Balance Scale,1031598797,instances,Data\Input\Subsets\Balance Scale\1031598797_20260527_155303.csv,4,0.25,202,5,50.5,1.25,40.4,0.975609756097561,0.0,0.0415764437041071,0.0,0.0785831794093324,1.0424528477627315,8.677141465712175
Balance Scale,49642676,instances,Data\Input\Subsets\Balance Scale\49642676_20260527_155303.csv,4,0.25,311,5,77.75,1.25,62.2,0.984126984126984,0.0,0.0327199340159729,0.0,0.1056044788331954,1.0332611174229862,11.296917374931503
Balance Scale,3325201756,instances,Data\Input\Subsets\Balance Scale\3325201756_20260527_155303.csv,4,0.25,351,5,87.75,1.25,70.2,0.9859154929577464,0.0,0.0324325536571014,0.0079181099208081,0.1014102018662483,1.0329642211353771,11.405912758070084
Balance Scale,3947056261,instances,Data\Input\Subsets\Balance Scale\3947056261_20260527_155303.csv,4,0.25,417,5,104.25,1.25,83.4,0.988095238095238,0.0,0.0289631330579658,0.0031284385330445,0.095762666599252,1.0293866434378514,12.891976659632697
Balance Scale,1341308102,instances,Data\Input\Subsets\Balance Scale\1341308102_20260527_155303.csv,4,0.25,548,5,137.0,1.25,109.6,0.990909090909091,0.0,0.0249792816306295,0.0013901438885332,0.0919907361217061,1.025293877887098,15.107628115976704
Balance Scale,2869967138,instances,Data\Input\Subsets\Balance Scale\2869967138_20260527_155303.csv,4,0.25,562,5,140.5,1.25,112.4,0.991150442477876,0.0,0.0229021236335132,0.0,0.0877757493588,1.023166390837555,16.568550033038033
Car evaluation,523325241,classes,Data\Input\Subsets\Car evaluation\523325241_20260527_155305.csv,6,1.0,518,3,86.33333333333333,0.5,172.66666666666666,0.1692708333333333,0.0,0.0666915567454591,0.0,0.1603448023852709,1.068965712056928,0.8764804656164826
Car evaluation,3867119181,classes,Data\Input\Subsets\Car evaluation\3867119181_20260527_155305.csv,6,1.0,1663,3,277.1666666666667,0.5,554.3333333333334,0.0570247933884297,0.0,0.067678387697435,0.0025042895255817,0.158671469182023,1.0700211211777308,0.7284340642056562
Car evaluation,1907103532,classes,Data\Input\Subsets\Car evaluation\1907103532_20260527_155305.csv,6,1.0,134,2,22.33333333333333,0.3333333333333333,67.0,0.9420289855072465,0.0,0.0837725073232545,0.0,0.2393853973816342,1.0873814943423183,0.3781402415041022
Car evaluation,2014012353,features,Data\Input\Subsets\Car evaluation\2014012353_20260527_155305.csv,4,1.0,1728,4,432.0,1.0,432.0,0.0537190082644628,0.0,0.0972872298248067,0.010499389133715,0.164405209618879,1.102176906239715,1.1476507126232518
Car evaluation,3924569596,features,Data\Input\Subsets\Car evaluation\3924569596_20260527_155305.csv,3,1.0,1728,4,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.0936438213920164,0.042196060654446,0.1685525799930745,1.0981685321112165,1.9749460648730155
Car evaluation,779277051,features,Data\Input\Subsets\Car evaluation\779277051_20260527_155305.csv,5,1.0,1728,4,345.6,0.8,432.0,0.0537190082644628,0.0,0.0592775406031278,0.0,0.1869294860386592,1.0610696897991518,1.8198064405035488
Car evaluation,1586391379,features,Data\Input\Subsets\Car evaluation\1586391379_20260527_155306.csv,4,1.0,1728,4,432.0,1.0,432.0,0.0537190082644628,0.0,0.072679242371373,0.0071155519984473,0.164405209618879,1.0753855434712385,1.8748096656643896
Car evaluation,3180197419,features,Data\Input\Subsets\Car evaluation\3180197419_20260527_155306.csv,5,1.0,1728,4,345.6,0.8,432.0,0.0537190082644628,0.0,0.0875526367908483,0.0157779214670616,0.1869294860386592,1.0914997159731672,0.909150847954614
Car evaluation,2435206078,features,Data\Input\Subsets\Car evaluation\2435206078_20260527_155306.csv,3,1.0,1728,4,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.0806099806611641,0.003094538461889,0.1685525799930745,1.0839480534104926,2.455965572313632
Car evaluation,3864281666,instances,Data\Input\Subsets\Car evaluation\3864281666_20260527_155306.csv,6,1.0,370,4,61.66666666666666,0.6666666666666666,92.5,0.054054054054054,0.0,0.0698296209304324,0.0,0.168432071615348,1.0723254638742414,0.9988104461349095
Car evaluation,3813149287,instances,Data\Input\Subsets\Car evaluation\3813149287_20260527_155306.csv,6,1.0,575,4,95.83333333333331,0.6666666666666666,143.75,0.0521091811414392,0.0,0.0798743287948553,0.0013919430730473,0.1575330421594409,1.0831509382376006,0.7385285990915602
Car evaluation,2041352966,instances,Data\Input\Subsets\Car evaluation\2041352966_20260527_155306.csv,6,1.0,656,4,109.33333333333331,0.6666666666666666,164.0,0.0544662309368191,0.0,0.0839929446990946,0.0025128959680422,0.1976023827543882,1.0876212202867763,0.6603288494626339
Car evaluation,2752208747,instances,Data\Input\Subsets\Car evaluation\2752208747_20260527_155306.csv,6,1.0,1031,4,171.83333333333334,0.6666666666666666,257.75,0.0540166204986149,0.0,0.0759901323157255,0.0,0.1713190239802671,1.078951927347788,0.8330937213361532
Car evaluation,1890389989,instances,Data\Input\Subsets\Car evaluation\1890389989_20260527_155306.csv,6,1.0,1212,4,202.0,0.6666666666666666,303.0,0.0541813898704358,0.0,0.0844008658892435,0.0,0.1751582493511605,1.0880649745316135,0.6498453039438152
Car evaluation,2470793526,instances,Data\Input\Subsets\Car evaluation\2470793526_20260527_155306.csv,6,1.0,1555,4,259.1666666666667,0.6666666666666666,388.75,0.0532598714416896,0.0,0.0838473313410293,0.0088658078950056,0.1865857126629271,1.0874628596385802,0.6597365732365856
Dry Bean,1437913787,classes,Data\Input\Subsets\Dry Bean\1437913787_20260527_155307.csv,16,1.0,9277,5,579.8125,0.3125,1855.4,0.1472081218274111,0.9375,0.7679214424107383,0.2552667758574456,0.964726004790096,2.15528171754508,-0.8810349529747931
Dry Bean,1174365301,classes,Data\Input\Subsets\Dry Bean\1174365301_20260527_155308.csv,16,1.0,11516,6,719.75,0.375,1919.3333333333333,0.1472081218274111,1.0,0.7257535486877197,0.1393238402995087,1.0970608863237532,2.066287561738572,-0.8570331538104456
Dry Bean,4238180567,classes,Data\Input\Subsets\Dry Bean\4238180567_20260527_155308.csv,16,1.0,7970,5,498.125,0.3125,1594.0,0.1980273141122913,1.0,0.6169158632704985,0.1494368040882658,0.8488048269817319,1.8532036854813003,-0.8473621167385833
Dry Bean,3196156959,classes,Data\Input\Subsets\Dry Bean\3196156959_20260527_155309.csv,16,1.0,3182,2,198.875,0.125,1591.0,0.710752688172043,0.8125,0.3372932406664892,0.0,0.5775431675705403,1.4011498776258886,-0.8742220321860321
Dry Bean,2263074965,classes,Data\Input\Subsets\Dry Bean\2263074965_20260527_155309.csv,16,1.0,7845,4,490.3125,0.25,1961.25,0.5015174506828528,0.875,0.6510049475021411,0.2635684118109678,0.8882082129645412,1.917466814580364,-0.8696766538475472
Dry Bean,400582654,features,Data\Input\Subsets\Dry Bean\400582654_20260527_155310.csv,14,1.0,13543,7,967.3571428571428,0.5,1934.7142857142856,0.1472081218274111,1.0,0.8345204333696589,0.197254079981914,1.0550836032055897,2.303709001373304,-0.8430405237163072
Dry Bean,3759063909,features,Data\Input\Subsets\Dry Bean\3759063909_20260527_155311.csv,15,1.0,13543,7,902.8666666666668,0.4666666666666667,1934.7142857142856,0.1472081218274111,1.0,0.7941667869212502,0.1972640352676573,1.0551070068661277,2.2125966640711963,-0.8460606770453095
Dry Bean,687881404,features,Data\Input\Subsets\Dry Bean\687881404_20260527_155312.csv,15,1.0,13543,7,902.8666666666668,0.4666666666666667,1934.7142857142856,0.1472081218274111,1.0,0.7858156961150654,0.1972740855601413,1.0370493042279378,2.194196008125877,-0.8444247193124813
Dry Bean,4098712090,features,Data\Input\Subsets\Dry Bean\4098712090_20260527_155313.csv,9,1.0,13543,7,1504.7777777777778,0.7777777777777778,1934.7142857142856,0.1472081218274111,1.0,0.8878344670568161,0.36305453157438,1.0549490301210611,2.4298620035000607,-0.770502456580239
Dry Bean,3639716636,features,Data\Input\Subsets\Dry Bean\3639716636_20260527_155314.csv,10,1.0,13543,7,1354.3,0.7,1934.7142857142856,0.1472081218274111,1.0,0.7757486065489827,0.1972549004139541,1.0346480665173614,2.172217655029504,-0.7636086682083395
Dry Bean,399072988,instances,Data\Input\Subsets\Dry Bean\399072988_20260527_155314.csv,16,1.0,2037,7,127.3125,0.4375,291.0,0.148217636022514,0.9375,0.7996456759864071,0.193754430068044,1.0840621229596534,2.224752505585102,-0.856631087310283
Dry Bean,1605722262,instances,Data\Input\Subsets\Dry Bean\1605722262_20260527_155314.csv,16,1.0,3067,7,191.6875,0.4375,438.1428571428572,0.1469489414694894,1.0,0.8026203329390205,0.2093288830235011,1.064404657482032,2.231380233815448,-0.8572035681964425
Dry Bean,2419322529,instances,Data\Input\Subsets\Dry Bean\2419322529_20260527_155315.csv,16,1.0,7448,7,465.5,0.4375,1064.0,0.1471794871794871,1.0,0.8035569062227621,0.2059578757222735,1.0648729094494536,2.2334710638832656,-0.8573705863217223
Dry Bean,3582220760,instances,Data\Input\Subsets\Dry Bean\3582220760_20260527_155316.csv,16,1.0,9556,7,597.25,0.4375,1365.142857142857,0.1470823341326938,1.0,0.8007900808808645,0.1941710980366937,1.0597508609110362,2.22729998063488,-0.8568780346826682
Dry Bean,3872027761,instances,Data\Input\Subsets\Dry Bean\3872027761_20260527_155317.csv,16,1.0,12188,7,761.75,0.4375,1741.142857142857,0.1472892510184895,1.0,0.8007616086026758,0.1984230287284321,1.0548341885528876,2.2272365652330164,-0.8568663474515369
Glass Identification,2510024107,classes,Data\Input\Subsets\Glass Identification\2510024107_20260527_155317.csv,9,1.0,111,3,12.333333333333334,0.3333333333333333,37.0,0.1884057971014492,0.8888888888888888,0.3140647279355055,0.06114267032825,0.5453982595527709,1.3689783448216415,-0.682523116306684
Glass Identification,927132426,classes,Data\Input\Subsets\Glass Identification\927132426_20260527_155317.csv,9,1.0,122,3,13.555555555555555,0.3333333333333333,40.66666666666666,0.2236842105263158,0.8888888888888888,0.2430288606809347,0.1179882995696302,0.3887807020330218,1.2751054239982222,-0.5835097502151891
Glass Identification,900928811,classes,Data\Input\Subsets\Glass Identification\900928811_20260527_155317.csv,9,1.0,204,5,22.666666666666668,0.5555555555555556,40.8,0.1710526315789473,1.0,0.2470362178282579,0.0,0.4071642234834149,1.2802254789251517,-0.372855208202509
Glass Identification,2353042642,classes,Data\Input\Subsets\Glass Identification\2353042642_20260527_155317.csv,9,1.0,105,2,11.666666666666666,0.2222222222222222,52.5,0.3815789473684211,0.8888888888888888,0.2331056030303854,0.0584086721997461,0.4381462910960538,1.2625147976762676,-0.7190976169124426
Glass Identification,3205243578,classes,Data\Input\Subsets\Glass Identification\3205243578_20260527_155317.csv,9,1.0,127,4,14.11111111111111,0.4444444444444444,31.75,0.1184210526315789,0.8888888888888888,0.2858032172000894,0.0096123241408574,0.4165953334625016,1.3308305449225764,-0.5858088908310007
Glass Identification,3873872364,features,Data\Input\Subsets\Glass Identification\3873872364_20260527_155317.csv,6,1.0,213,6,35.5,1.0,35.5,0.1184210526315789,0.8333333333333334,0.2806945222788941,0.0948481764470003,0.4128743595529474,1.3240490746571034,-0.1031340205528965
Glass Identification,1773510936,features,Data\Input\Subsets\Glass Identification\1773510936_20260527_155317.csv,7,1.0,213,6,30.428571428571427,0.8571428571428571,35.5,0.1184210526315789,0.8571428571428571,0.2896897564089937,0.06779931095571,0.3936951266018926,1.3360129342721152,-0.2551281537391394
Glass Identification,90385319,features,Data\Input\Subsets\Glass Identification\90385319_20260527_155317.csv,7,1.0,213,6,30.428571428571427,0.8571428571428571,35.5,0.1184210526315789,0.8571428571428571,0.2457202122290394,0.0409141481855175,0.4011510025092053,1.2785418031330011,-0.1218396657654976
Glass Identification,220802551,features,Data\Input\Subsets\Glass Identification\220802551_20260527_155317.csv,8,1.0,213,6,26.625,0.75,35.5,0.1184210526315789,0.875,0.2663964954161338,0.0781901165869167,0.4037119221365581,1.305252482728318,-0.2912480870219889
Glass Identification,3164766065,features,Data\Input\Subsets\Glass Identification\3164766065_20260527_155317.csv,7,1.0,213,6,30.428571428571427,0.8571428571428571,35.5,0.1184210526315789,0.8571428571428571,0.2924253513061274,0.0409141481855175,0.3936951266018926,1.3396727280118217,-0.2620963171098884
Glass Identification,1633194794,instances,Data\Input\Subsets\Glass Identification\1633194794_20260527_155317.csv,9,1.0,110,4,12.22222222222222,0.4444444444444444,27.5,0.2272727272727272,1.0,0.2542695437057724,0.0,0.4357535273829958,1.289519339249133,-0.4578285339626526
Glass Identification,1767504214,instances,Data\Input\Subsets\Glass Identification\1767504214_20260527_155317.csv,9,1.0,113,4,12.555555555555555,0.4444444444444444,28.25,0.2222222222222222,1.0,0.2214272172096369,0.0,0.4715804481999004,1.2478564224431303,-0.3807577488206094
Glass Identification,2747364469,instances,Data\Input\Subsets\Glass Identification\2747364469_20260527_155317.csv,9,1.0,156,5,17.333333333333332,0.5555555555555556,31.2,0.1724137931034483,1.0,0.2549091482172216,0.1073198197800273,0.4380023022305799,1.2903443854596304,-0.3923502769138645
Glass Identification,2759750701,instances,Data\Input\Subsets\Glass Identification\2759750701_20260527_155318.csv,9,1.0,175,5,19.444444444444443,0.5555555555555556,35.0,0.1692307692307692,1.0,0.256760115379934,0.0,0.4146957368628918,1.2927349823213203,-0.3954998251418379
Glass Identification,3576627934,instances,Data\Input\Subsets\Glass Identification\3576627934_20260527_155318.csv,9,1.0,183,5,20.33333333333333,0.5555555555555556,36.6,0.1764705882352941,1.0,0.2458998606331565,0.0010536174893136,0.4171195466705948,1.2787715117603071,-0.3694350256636908
Indian Engineering Student Placement,1795347652,features,Data\Input\Subsets\Indian Engineering Student Placement\1795347652_20260527_155318.csv,12,0.6666666666666666,3994,2,332.8333333333333,0.1666666666666666,1997.0,0.1671537112799532,0.25,0.016785663215224,0.0,0.0647191869658139,1.0169273340294935,1.0392237232179034
Indian Engineering Student Placement,3063213335,features,Data\Input\Subsets\Indian Engineering Student Placement\3063213335_20260527_155318.csv,16,0.625,3994,2,249.625,0.125,1997.0,0.1671537112799532,0.1875,0.0177912622846314,2.012468265089052e-07,0.0570883509252835,1.0179504695560964,0.4429719245384681
Indian Engineering Student Placement,2961164905,features,Data\Input\Subsets\Indian Engineering Student Placement\2961164905_20260527_155318.csv,18,0.6666666666666666,3994,2,221.88888888888889,0.1111111111111111,1997.0,0.1671537112799532,0.2777777777777778,0.0180134371410644,2.012468265089052e-07,0.0576101926930354,1.0181766576812523,0.2668218127159089
Indian Engineering Student Placement,488048199,features,Data\Input\Subsets\Indian Engineering Student Placement\488048199_20260527_155319.csv,18,0.6666666666666666,3994,2,221.88888888888889,0.1111111111111111,1997.0,0.1671537112799532,0.3333333333333333,0.0165660597240591,0.0,0.0621634222196005,1.0167040377558976,0.3775040940571926
Indian Engineering Student Placement,1049676750,features,Data\Input\Subsets\Indian Engineering Student Placement\1049676750_20260527_155319.csv,12,0.75,3994,2,332.8333333333333,0.1666666666666666,1997.0,0.1671537112799532,0.3333333333333333,0.0190840717490867,0.0,0.0635063813370344,1.0192673366031633,0.7936278530324181
Indian Engineering Student Placement,3331445551,features,Data\Input\Subsets\Indian Engineering Student Placement\3331445551_20260527_155319.csv,15,0.7333333333333333,3994,2,266.26666666666665,0.1333333333333333,1997.0,0.1671537112799532,0.2666666666666666,0.027182895273396,0.0,0.0709470389339914,1.027555720662778,0.0073900456639531
Indian Engineering Student Placement,380804987,features,Data\Input\Subsets\Indian Engineering Student Placement\380804987_20260527_155319.csv,18,0.7222222222222222,3994,2,221.88888888888889,0.1111111111111111,1997.0,0.1671537112799532,0.2777777777777778,0.0214892129187814,2.012468265089052e-07,0.06689355469078,1.0217217688822338,0.0619195397493115
Indian Engineering Student Placement,157928078,instances,Data\Input\Subsets\Indian Engineering Student Placement\157928078_20260527_155319.csv,22,0.6818181818181818,309,2,14.045454545454543,0.0909090909090909,154.5,0.1660377358490566,0.1818181818181818,0.0205927019994039,0.0,0.0662249863564075,1.0208061946323443,-0.0965751825831001
Indian Engineering Student Placement,554224439,instances,Data\Input\Subsets\Indian Engineering Student Placement\554224439_20260527_155319.csv,22,0.6818181818181818,670,2,30.454545454545453,0.0909090909090909,335.0,0.1672473867595819,0.2727272727272727,0.0211787077349736,0.0,0.0826943288274018,1.0214045682253592,-0.1181545119799037
