dataset_name,seed,subset_type,file_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features
Agaricus Lepiota,1563410029,instances,Data\Input\Subsets\Agaricus Lepiota\1563410029_20260613_164657.csv,21,0.5714285714285714,3272,2,155.8095238095238,0.0952380952380952,1636.0,0.9303834808259588,0.2857142857142857,0.1420903737515358,0.0050106890073118,0.6250159631973555,1.1526808159195936,-0.7679220991828499
Agaricus Lepiota,592657465,instances,Data\Input\Subsets\Agaricus Lepiota\592657465_20260613_164657.csv,21,0.5714285714285714,4909,2,233.7619047619048,0.0952380952380952,2454.5,0.9303971686983876,0.238095238095238,0.1431405903517348,0.0056434703543084,0.6271386899713516,1.153892016347276,-0.769624756990061
Agaricus Lepiota,2080412658,instances,Data\Input\Subsets\Agaricus Lepiota\2080412658_20260613_164658.csv,21,0.5714285714285714,5346,2,254.57142857142856,0.0952380952380952,2673.0,0.9306608884073672,0.2857142857142857,0.1453790974121381,0.0043138606101761,0.6340076179431827,1.1564779049579632,-0.773170342315031
Agaricus Lepiota,2216683844,instances,Data\Input\Subsets\Agaricus Lepiota\2216683844_20260613_164658.csv,21,0.5714285714285714,6467,2,307.95238095238096,0.0952380952380952,3233.5,0.9304477611940298,0.2857142857142857,0.1452970898684107,0.0058932925902918,0.6298152916998792,1.1563830689342904,-0.7730436656413523
Agaricus Lepiota,2800792319,instances,Data\Input\Subsets\Agaricus Lepiota\2800792319_20260613_164659.csv,21,0.5714285714285714,7311,2,348.1428571428572,0.0952380952380952,3655.5,0.9305518880380248,0.2857142857142857,0.1446742391194376,0.0045431760345942,0.6280146989228113,1.155663039132533,-0.7720659120225875
Agaricus Lepiota,3539687609,full,,21,0.5714285714285714,8124,2,386.8571428571428,0.0952380952380952,4062.0,0.9306083650190116,0.2857142857142857,0.1438921034189366,0.0052102297135727,0.6281293668227831,1.1547595072002288,-0.7708265993851068
Ann thyroid,1570087996,features,Data\Input\Subsets\Ann thyroid\1570087996_20260613_164714.csv,20,1.0,7129,3,356.45,0.15,2376.333333333333,0.0251705837755875,0.9,0.028254895563618,0.0,0.2351386496442458,1.0286578513301996,-0.4468711578742019
Ann thyroid,3680718826,features,Data\Input\Subsets\Ann thyroid\3680718826_20260613_164714.csv,15,1.0,7129,3,475.26666666666665,0.2,2376.333333333333,0.0251705837755875,0.9333333333333332,0.0294507873986046,0.0,0.237108346608771,1.029888750720167,-0.2924423397825184
Ann thyroid,1566662835,features,Data\Input\Subsets\Ann thyroid\1566662835_20260613_164715.csv,16,1.0,7129,3,445.5625,0.1875,2376.333333333333,0.0251705837755875,0.9375,0.0344717932252736,0.0,0.2348058895461078,1.0350728318981524,-0.4332831205880305
Ann thyroid,3107477273,features,Data\Input\Subsets\Ann thyroid\3107477273_20260613_164716.csv,18,1.0,7129,3,396.05555555555554,0.1666666666666666,2376.333333333333,0.0251705837755875,0.8888888888888888,0.0324480336648776,0.0,0.2367836316786731,1.0329802115533184,-0.4648332561911444
Ann thyroid,2117961117,features,Data\Input\Subsets\Ann thyroid\2117961117_20260613_164717.csv,16,1.0,7129,3,445.5625,0.1875,2376.333333333333,0.0251705837755875,0.875,0.0342039439913905,0.0,0.2373497592956193,1.0347956255595252,-0.428845191382634
Ann thyroid,1739699381,features,Data\Input\Subsets\Ann thyroid\1739699381_20260613_164717.csv,11,1.0,7129,3,648.0909090909091,0.2727272727272727,2376.333333333333,0.0251705837755875,1.0,0.0416424380187644,0.0,0.2362314531994781,1.0425216459941034,-0.3176280382550212
Ann thyroid,3443654056,features,Data\Input\Subsets\Ann thyroid\3443654056_20260613_164718.csv,17,1.0,7129,3,419.3529411764706,0.1764705882352941,2376.333333333333,0.0251705837755875,0.8823529411764706,0.0175407529001616,0.0,0.1046435070854969,1.0176954953485964,0.0482209968874566
Ann thyroid,2050831352,instances,Data\Input\Subsets\Ann thyroid\2050831352_20260613_164718.csv,21,1.0,764,3,36.38095238095238,0.1428571428571428,254.66666666666663,0.0254596888260254,0.8571428571428571,0.0296455555957704,0.0,0.252109838936049,1.0300893598309293,-0.4989595612625274
Ann thyroid,3204798224,instances,Data\Input\Subsets\Ann thyroid\3204798224_20260613_164718.csv,21,1.0,1779,3,84.71428571428571,0.1428571428571428,593.0,0.0249088699878493,0.8571428571428571,0.0276426533951857,0.0,0.2343748543740191,1.028028256368685,-0.4625894129134211
Ann thyroid,1154658845,instances,Data\Input\Subsets\Ann thyroid\1154658845_20260613_164719.csv,21,1.0,2587,3,123.1904761904762,0.1428571428571428,862.3333333333334,0.0250731299623903,0.9047619047619048,0.0268177041269313,0.0,0.2309265966183398,1.0271805349225178,-0.4446750215884564
Ann thyroid,3333825443,instances,Data\Input\Subsets\Ann thyroid\3333825443_20260613_164719.csv,21,1.0,3211,3,152.9047619047619,0.1428571428571428,1070.3333333333333,0.0252525252525252,0.9047619047619048,0.027167467505769,0.0,0.2351065692788259,1.0275398678941827,-0.4512700542544856
Ann thyroid,3925407073,instances,Data\Input\Subsets\Ann thyroid\3925407073_20260613_164720.csv,21,1.0,4247,3,202.23809523809524,0.1428571428571428,1415.6666666666667,0.025197251208959,0.8571428571428571,0.0263781945460229,0.0,0.2332584293485839,1.0267291784311137,-0.4358460234745777
Ann thyroid,3893670384,instances,Data\Input\Subsets\Ann thyroid\3893670384_20260613_164720.csv,21,1.0,4960,3,236.1904761904762,0.1428571428571428,1653.3333333333333,0.025283347863993,0.8571428571428571,0.027989872168317,0.0,0.2355465579057871,1.0283852690557724,-0.4676201519972321
Ann thyroid,603598391,instances,Data\Input\Subsets\Ann thyroid\603598391_20260613_164721.csv,21,1.0,6239,3,297.0952380952381,0.1428571428571428,2079.6666666666665,0.0251212751212751,0.9047619047619048,0.027131683163961,0.0,0.2368420485540202,1.0275030987142129,-0.4517356220979058
Ann thyroid,1968327684,instances,Data\Input\Subsets\Ann thyroid\1968327684_20260613_164722.csv,21,1.0,6416,3,305.5238095238095,0.1428571428571428,2138.6666666666665,0.0251010781671159,0.9047619047619048,0.0272325599745444,0.0,0.2365497194055347,1.0276067551778545,-0.4539869472579883
Ann thyroid,1569594255,full,,21,1.0,7129,3,339.4761904761905,0.1428571428571428,2376.333333333333,0.0251705837755875,0.9047619047619048,0.0270286346044552,0.0,0.2338156570924747,1.027397221455346,-0.4493107421531078
Balance Scale,4293806297,classes,Data\Input\Subsets\Balance Scale\4293806297_20260613_164725.csv,4,0.25,250,2,62.5,0.5,125.0,1.0,0.0,0.0344258088463118,0.0,0.1377032353852474,1.0350252358111438,4.033630318276489
Balance Scale,3100947945,classes,Data\Input\Subsets\Balance Scale\3100947945_20260613_164725.csv,4,0.25,500,4,125.0,1.0,125.0,1.0,0.0,0.0271088599457311,0.0,0.1084354397829245,1.0274796480543698,11.78451365987997
Balance Scale,3163654631,classes,Data\Input\Subsets\Balance Scale\3163654631_20260613_164725.csv,4,0.25,500,4,125.0,1.0,125.0,1.0,0.0,0.0251186815989983,0.0,0.1004747263959934,1.0254368137836425,12.797443504908818
Balance Scale,1866348563,classes,Data\Input\Subsets\Balance Scale\1866348563_20260613_164725.csv,4,0.25,375,3,93.75,0.75,125.0,1.0,0.0,0.0248464436285471,0.0,0.0993857745141885,1.025157688942546,10.054019491605104
Balance Scale,3129389110,classes,Data\Input\Subsets\Balance Scale\3129389110_20260613_164725.csv,4,0.25,500,4,125.0,1.0,125.0,1.0,0.0,0.009972868225891,0.0,0.039891472903564,1.0100227630029583,33.75164641002854
Balance Scale,1650428825,features,Data\Input\Subsets\Balance Scale\1650428825_20260613_164725.csv,2,0.0,625,5,312.5,2.5,125.0,1.0,0.0,0.0,0.0,0.0,1.0,inf
Balance Scale,3772004216,features,Data\Input\Subsets\Balance Scale\3772004216_20260613_164725.csv,2,0.0,625,5,312.5,2.5,125.0,1.0,0.0,0.0469102312431865,0.0,0.0938204624863731,1.048027924692894,16.15444445467173
Balance Scale,2501024061,features,Data\Input\Subsets\Balance Scale\2501024061_20260613_164725.csv,3,0.3333333333333333,625,5,208.3333333333333,1.6666666666666667,125.0,1.0,0.0,0.0312734874954577,0.0,0.0938204624863731,1.0317676408522891,16.15444445467173
Balance Scale,1195187916,instances,Data\Input\Subsets\Balance Scale\1195187916_20260613_164725.csv,4,0.25,121,5,30.25,1.25,24.2,0.96,0.0,0.0548177314429761,0.0,0.1136359750138177,1.0563480580912588,6.339333352997198
Balance Scale,2211778571,instances,Data\Input\Subsets\Balance Scale\2211778571_20260613_164725.csv,4,0.25,191,5,47.75,1.25,38.2,0.9743589743589745,0.0,0.0519400317047353,0.022205883210714,0.1279206839859778,1.0533125752598482,6.746353440539278
Balance Scale,2476959786,instances,Data\Input\Subsets\Balance Scale\2476959786_20260613_164725.csv,4,0.25,322,5,80.5,1.25,64.4,0.9846153846153848,0.0,0.03073343276267,0.0,0.1009983133912306,1.0312105802898457,12.091679510887916
Balance Scale,1859272067,instances,Data\Input\Subsets\Balance Scale\1859272067_20260613_164725.csv,4,0.25,350,5,87.5,1.25,70.0,1.0,0.0,0.028523108625657,0.0,0.098328579859554,1.0289337878055245,13.1064385158424
Balance Scale,1139147493,instances,Data\Input\Subsets\Balance Scale\1139147493_20260613_164725.csv,4,0.25,457,5,114.25,1.25,91.4,0.9891304347826086,0.0,0.0279019259361852,0.0,0.0992076106005051,1.028294830423106,13.420362612846182
Balance Scale,1242722944,instances,Data\Input\Subsets\Balance Scale\1242722944_20260613_164725.csv,4,0.25,485,5,121.25,1.25,97.0,1.0,0.0,0.0256352568789898,0.0,0.0954079892110364,1.0259666659353155,14.69555085825142
Balance Scale,3600158406,instances,Data\Input\Subsets\Balance Scale\3600158406_20260613_164725.csv,4,0.25,562,5,140.5,1.25,112.4,0.991150442477876,0.0,0.0291442880039425,0.0011674761064342,0.0988906981961651,1.0295731388114022,12.805693412848878
Balance Scale,4158346295,full,,4,0.25,625,5,156.25,1.25,125.0,1.0,0.0,0.0234551156215932,0.0,0.0938204624863731,1.0237323501252142,16.15444445467173
Car evaluation,1590393841,classes,Data\Input\Subsets\Car evaluation\1590393841_20260613_164728.csv,6,1.0,1275,2,212.5,0.3333333333333333,637.5,0.0537190082644628,0.0,0.0320560216304906,0.0009691850527067,0.077290505114135,1.0325753502395445,0.0470830047750234
Car evaluation,2413133213,classes,Data\Input\Subsets\Car evaluation\2413133213_20260613_164728.csv,6,1.0,1663,3,277.1666666666667,0.5,554.3333333333334,0.0570247933884297,0.0,0.067678387697435,0.0025042895255817,0.158671469182023,1.0700211211777308,0.7284340642056562
Car evaluation,2289586030,classes,Data\Input\Subsets\Car evaluation\2289586030_20260613_164728.csv,6,1.0,1344,3,224.0,0.5,448.0,0.0537190082644628,0.0,0.0508007046637812,0.0,0.0846379620270467,1.0521131911354005,0.2909681223242341
Car evaluation,4261581628,features,Data\Input\Subsets\Car evaluation\4261581628_20260613_164728.csv,3,1.0,1728,4,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.1043497013084555,0.0,0.1685525799930745,1.1099885515015162,1.669727986344287
Car evaluation,497018782,features,Data\Input\Subsets\Car evaluation\497018782_20260613_164728.csv,3,1.0,1728,4,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.1189613236118775,0.042196060654446,0.1685525799930745,1.1263263552106604,1.3418142089504788
Car evaluation,2206045827,features,Data\Input\Subsets\Car evaluation\2206045827_20260613_164728.csv,5,1.0,1728,4,345.6,0.8,432.0,0.0537190082644628,0.0,0.0592775406031278,0.0,0.1869294860386592,1.0610696897991518,1.8198064405035488
Car evaluation,231713353,features,Data\Input\Subsets\Car evaluation\231713353_20260613_164728.csv,5,1.0,1728,4,345.6,0.8,432.0,0.0537190082644628,0.0,0.0739032201926487,0.0,0.1869294860386592,1.0767025973837314,1.2617578819188895
Car evaluation,1634447996,features,Data\Input\Subsets\Car evaluation\1634447996_20260613_164728.csv,5,1.0,1728,4,345.6,0.8,432.0,0.0537190082644628,0.0,0.0592775406031278,0.0,0.1869294860386592,1.0610696897991518,1.8198064405035488
Car evaluation,3697519212,features,Data\Input\Subsets\Car evaluation\3697519212_20260613_164728.csv,3,1.0,1728,4,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.0867618846374993,0.0456063064516769,0.1444965239322921,1.0906369513838163,2.210918240351865
Car evaluation,3957603486,instances,Data\Input\Subsets\Car evaluation\3957603486_20260613_164728.csv,6,1.0,177,2,29.5,0.3333333333333333,88.5,0.3208955223880597,0.0,0.0487071496937389,0.0,0.1453851717545129,1.0499128384184089,0.897198326321139
Car evaluation,2263642114,instances,Data\Input\Subsets\Car evaluation\2263642114_20260613_164728.csv,6,1.0,417,4,69.5,0.6666666666666666,104.25,0.0547945205479452,0.0,0.0878342996856251,0.0,0.1843030063048054,1.0918071942433931,0.5832180903938767
Car evaluation,346995515,instances,Data\Input\Subsets\Car evaluation\346995515_20260613_164728.csv,6,1.0,882,4,147.0,0.6666666666666666,220.5,0.0533980582524271,0.0,0.0847515156779165,0.016723525069229,0.1866391393682547,1.0884465711844784,0.6409874748151559
Car evaluation,3878400283,instances,Data\Input\Subsets\Car evaluation\3878400283_20260613_164729.csv,6,1.0,920,4,153.33333333333334,0.6666666666666666,230.0,0.0543478260869565,0.0,0.0739941243320795,0.0072918995606146,0.1697364017815688,1.0768004785556038,0.8858924295164385
Car evaluation,3142314905,instances,Data\Input\Subsets\Car evaluation\3142314905_20260613_164729.csv,6,1.0,1313,4,218.8333333333333,0.6666666666666666,328.25,0.0533188248095756,0.0,0.0800687540047936,0.0,0.1897975017632822,1.0833615505596714,0.7408480931319574
Car evaluation,3720118694,instances,Data\Input\Subsets\Car evaluation\3720118694_20260613_164729.csv,6,1.0,1555,4,259.1666666666667,0.6666666666666666,388.75,0.0532598714416896,0.0,0.0759110958419497,0.0,0.1601113343136702,1.0788666541619671,0.8332561380056901
Car evaluation,1961571598,full,,6,1.0,1728,4,288.0,0.6666666666666666,432.0,0.0537190082644628,0.0,0.0791735431143658,0.008708082437471,0.1711156780655647,1.0823921474761784,0.7593334022416793
Dry Bean,2449018288,classes,Data\Input\Subsets\Dry Bean\2449018288_20260613_164731.csv,16,1.0,9585,5,599.0625,0.3125,1917.0,0.1472081218274111,0.875,0.830808616260736,0.1975779422765957,1.0411060868536952,2.2951739050457305,-0.8890856425805946
Dry Bean,2580016151,classes,Data\Input\Subsets\Dry Bean\2580016151_20260613_164731.csv,16,1.0,10361,5,647.5625,0.3125,2072.2,0.1472081218274111,1.0,0.7114214786231015,0.1079075209714583,0.9725319323148224,2.0368845896573937,-0.870339511842193
Dry Bean,479774297,classes,Data\Input\Subsets\Dry Bean\479774297_20260613_164732.csv,16,1.0,4812,3,300.75,0.1875,1604.0,0.710752688172043,0.875,0.4036399050912735,0.1196674902208052,0.6673591173867377,1.497264692479792,-0.831370496657766
Dry Bean,2504067391,classes,Data\Input\Subsets\Dry Bean\2504067391_20260613_164733.csv,16,1.0,6039,4,377.4375,0.25,1509.75,0.2575234336457819,0.75,0.8117899345306159,0.2149239375043707,0.9893355252660694,2.251935197950511,-0.9003541612618818
Dry Bean,2827883489,classes,Data\Input\Subsets\Dry Bean\2827883489_20260613_164733.csv,16,1.0,4179,3,261.1875,0.1875,1393.0,0.2575234336457819,0.75,0.7162577109830046,0.1410898334556309,0.9607644978869396,2.0467592957631537,-0.9146610556422732
Dry Bean,419402873,features,Data\Input\Subsets\Dry Bean\419402873_20260613_164734.csv,12,1.0,13543,7,1128.5833333333333,0.5833333333333334,1934.7142857142856,0.1472081218274111,1.0,0.7691642982910626,0.1972548054072129,1.0550423142049026,2.157962087413184,-0.8013208982733219
Dry Bean,1384208553,features,Data\Input\Subsets\Dry Bean\1384208553_20260613_164735.csv,12,1.0,13543,7,1128.5833333333333,0.5833333333333334,1934.7142857142856,0.1472081218274111,1.0,0.7393002370601205,0.1972448501214692,1.0374423873825855,2.094469369533725,-0.7932952483927422
Dry Bean,114599862,features,Data\Input\Subsets\Dry Bean\114599862_20260613_164736.csv,14,1.0,13543,7,967.3571428571428,0.5,1934.7142857142856,0.1472081218274111,1.0,0.8326605432460078,0.1972732651281021,1.0550836032055897,2.299428337769832,-0.8426899278076606
Dry Bean,37423825,features,Data\Input\Subsets\Dry Bean\37423825_20260613_164737.csv,12,1.0,13543,7,1128.5833333333333,0.5833333333333334,1934.7142857142856,0.1472081218274111,1.0,0.7694160342773605,0.1972548054072129,1.0371571735376284,2.158505392509505,-0.8013859017011188
Dry Bean,3876545345,features,Data\Input\Subsets\Dry Bean\3876545345_20260613_164738.csv,10,1.0,13543,7,1354.3,0.7,1934.7142857142856,0.1472081218274111,1.0,0.8421116086288263,0.2305798804898517,1.0346480665173614,2.321263405127578,-0.7822375984862281
Dry Bean,4071219644,instances,Data\Input\Subsets\Dry Bean\4071219644_20260613_164738.csv,16,1.0,2541,7,158.8125,0.4375,363.0,0.1473684210526315,0.9375,0.8168535570395099,0.1879732007357106,1.0728307276312878,2.263367066614826,-0.8596849832420066
Dry Bean,1949284328,instances,Data\Input\Subsets\Dry Bean\1949284328_20260613_164738.csv,16,1.0,3128,7,195.5,0.4375,446.8571428571428,0.1477411477411477,1.0,0.8100342405773099,0.2052181983725001,1.053712104114296,2.2479849576614326,-0.8585005888510439
Dry Bean,3618430449,instances,Data\Input\Subsets\Dry Bean\3618430449_20260613_164739.csv,16,1.0,6476,7,404.75,0.4375,925.1428571428572,0.1474056603773585,1.0,0.8041565994426931,0.1946266532057134,1.063418012975986,2.234810863031268,-0.8574748516387619
Dry Bean,2614302101,instances,Data\Input\Subsets\Dry Bean\2614302101_20260613_164740.csv,16,1.0,8446,7,527.875,0.4375,1206.571428571429,0.1474445952057892,1.0,0.7986618335209297,0.2003242859010474,1.0492982701547913,2.22256477596205,-0.8564871531088316
Dry Bean,675746366,instances,Data\Input\Subsets\Dry Bean\675746366_20260613_164741.csv,16,1.0,12188,7,761.75,0.4375,1741.142857142857,0.1472892510184895,1.0,0.8029610842033699,0.2008401660427856,1.0584165566841064,2.232140709010449,-0.8572584199723751
Dry Bean,1161694920,full,,16,1.0,13543,7,846.4375,0.4375,1934.7142857142856,0.1472081218274111,1.0,0.8027190186666631,0.1972648556996969,1.0551059572483257,2.2316004500633912,-0.8572194613142481
Glass Identification,2535203465,classes,Data\Input\Subsets\Glass Identification\2535203465_20260613_164742.csv,9,1.0,108,4,12.0,0.4444444444444444,27.0,0.1304347826086956,1.0,0.1954655661758406,0.0,0.5278534848669807,1.2158769259090711,-0.4092776498661877
Glass Identification,3555293188,classes,Data\Input\Subsets\Glass Identification\3555293188_20260613_164742.csv,9,1.0,204,5,22.666666666666668,0.5555555555555556,40.8,0.1710526315789473,1.0,0.2470362178282579,0.0,0.4071642234834149,1.2802254789251517,-0.372855208202509
Glass Identification,3388950230,classes,Data\Input\Subsets\Glass Identification\3388950230_20260613_164742.csv,9,1.0,135,4,15.0,0.4444444444444444,33.75,0.1710526315789473,0.8888888888888888,0.262005316723587,0.077281637711803,0.397929325767175,1.2995334516711692,-0.5164995748545408
Glass Identification,13478786,classes,Data\Input\Subsets\Glass Identification\13478786_20260613_164742.csv,9,1.0,174,3,19.33333333333333,0.3333333333333333,58.0,0.3815789473684211,1.0,0.2443264386937076,0.0626666989443061,0.4281845618565887,1.2767610466778645,-0.5328597533083665
Glass Identification,760985576,classes,Data\Input\Subsets\Glass Identification\760985576_20260613_164742.csv,9,1.0,137,5,15.22222222222222,0.5555555555555556,27.4,0.1304347826086956,0.8888888888888888,0.3240704741605762,0.0600191819455782,0.6029007293657715,1.3827447514614355,-0.5421468157759324
Glass Identification,2031650164,features,Data\Input\Subsets\Glass Identification\2031650164_20260613_164742.csv,6,1.0,213,6,35.5,1.0,35.5,0.1184210526315789,1.0,0.2549081979302612,0.0846079144301357,0.3907254468473233,1.290343159262769,-0.0124077228855126
Glass Identification,660643597,features,Data\Input\Subsets\Glass Identification\660643597_20260613_164742.csv,5,1.0,213,6,42.6,1.2,35.5,0.1184210526315789,0.8,0.2263656911068248,0.0444165236459781,0.3964830431367803,1.2540341705812574,0.3345416423390518
Glass Identification,100402401,features,Data\Input\Subsets\Glass Identification\100402401_20260613_164742.csv,8,1.0,213,6,26.625,0.75,35.5,0.1184210526315789,0.875,0.2844292481367807,0.0781901165869167,0.4222083964299421,1.3290032805151877,-0.3361828047795371
Glass Identification,2181959639,features,Data\Input\Subsets\Glass Identification\2181959639_20260613_164743.csv,6,1.0,213,6,35.5,1.0,35.5,0.1184210526315789,0.8333333333333334,0.3091310029071569,0.073740895390836,0.4203857180781458,1.3622408163218922,-0.1856353284477738
Glass Identification,2041563392,features,Data\Input\Subsets\Glass Identification\2041563392_20260613_164743.csv,7,1.0,213,6,30.428571428571427,0.8571428571428571,35.5,0.1184210526315789,0.8571428571428571,0.2899147274423438,0.0774178438699766,0.4069423093136648,1.3363135322941635,-0.2557061671103299
Glass Identification,2626117369,instances,Data\Input\Subsets\Glass Identification\2626117369_20260613_164743.csv,9,1.0,110,4,12.22222222222222,0.4444444444444444,27.5,0.2272727272727272,1.0,0.2506607509744717,0.00632791581967,0.3756509625692168,1.2848741180923264,-0.4500228266943717
Glass Identification,1816564041,instances,Data\Input\Subsets\Glass Identification\1816564041_20260613_164743.csv,9,1.0,126,4,14.0,0.4444444444444444,31.5,0.22,1.0,0.2274417326463501,0.0131870132516764,0.3782066229410463,1.2553842897026446,-0.3977499818252485
Glass Identification,3960677626,instances,Data\Input\Subsets\Glass Identification\3960677626_20260613_164743.csv,9,1.0,138,4,15.333333333333334,0.4444444444444444,34.5,0.2181818181818181,1.0,0.2633704560598924,0.0688709626078227,0.4444565974767944,1.301308707364882,-0.4796713397915228
Glass Identification,79113211,instances,Data\Input\Subsets\Glass Identification\79113211_20260613_164743.csv,9,1.0,168,5,18.666666666666668,0.5555555555555556,33.6,0.1774193548387097,1.0,0.262497958116979,0.0214179569796533,0.4186045543011598,1.3001738133629468,-0.4081769236380081
Glass Identification,528476123,instances,Data\Input\Subsets\Glass Identification\528476123_20260613_164743.csv,9,1.0,183,5,20.33333333333333,0.5555555555555556,36.6,0.1764705882352941,1.0,0.2613629460281306,0.0,0.4564815326037996,1.298698937526462,-0.4067413087210931
Glass Identification,589139090,full,,9,1.0,213,6,23.666666666666668,0.6666666666666666,35.5,0.1184210526315789,0.8888888888888888,0.2731478806611578,0.0290969214292196,0.4027946675951539,1.314094559628986,-0.3855700264151311
Indian Engineering Student Placement,1653770936,features,Data\Input\Subsets\Indian Engineering Student Placement\1653770936_20260613_164743.csv,11,0.6363636363636364,3994,2,363.09090909090907,0.1818181818181818,1997.0,0.1671537112799532,0.3636363636363636,0.0209975858379063,0.0,0.0649816223182511,1.0212195862449382,0.7783718515939844
Indian Engineering Student Placement,3425236023,features,Data\Input\Subsets\Indian Engineering Student Placement\3425236023_20260613_164743.csv,16,0.75,3994,2,249.625,0.125,1997.0,0.1671537112799532,0.3125,0.0191506144675012,0.0,0.0615872166166939,1.019335163679206,0.3405466452467797
Indian Engineering Student Placement,4087321208,features,Data\Input\Subsets\Indian Engineering Student Placement\4087321208_20260613_164744.csv,16,0.6875,3994,2,249.625,0.125,1997.0,0.1671537112799532,0.3125,0.0198807069202032,0.0,0.0709470389339914,1.0200796443257631,0.2913168571855205
Indian Engineering Student Placement,1796700096,features,Data\Input\Subsets\Indian Engineering Student Placement\1796700096_20260613_164744.csv,20,0.65,3994,2,199.7,0.1,1997.0,0.1671537112799532,0.25,0.0210173682065053,2.012468265089052e-07,0.06689355469078,1.0212397885870383,-0.022816111833559
Indian Engineering Student Placement,413254176,features,Data\Input\Subsets\Indian Engineering Student Placement\413254176_20260613_164744.csv,16,0.625,3994,2,249.625,0.125,1997.0,0.1671537112799532,0.25,0.0182649285112742,0.0,0.0722786430466444,1.0184327525254804,0.4055511886059028
Indian Engineering Student Placement,4182203488,features,Data\Input\Subsets\Indian Engineering Student Placement\4182203488_20260613_164745.csv,17,0.7647058823529411,3994,2,234.94117647058823,0.1176470588235294,1997.0,0.1671537112799532,0.3529411764705882,0.0222133817312304,2.012468265089052e-07,0.0679066771970737,1.0224619358928444,0.0877297949897172
