avg_screen_on_hours_per_day,fast_charging_usage_percent,overnight_charging_freq_per_week,video_streaming_hours_per_week,background_app_usage_level,charging_habit_score,usage_intensity_score,thermal_stress_index,target
-0.0071511533234303246,-1.8543115962208485,-0.2017279106070954,0.07600173738904184,1,0.34119595615021386,0.02743619790306621,0.7425524111800227,2
-1.5771635685241243,1.1377908086060098,0.6655459957002798,1.1180547733617756,1,-0.4750623121517329,0.02743619790306621,-1.6899351033220642,3
0.14478553201857222,0.9308183114300169,-1.5026387700681583,-0.946011817122678,2,0.34119595615021386,0.02743619790306621,0.6980556883537646,2
-0.31102452400743547,-0.8059509040033178,-1.5026387700681583,0.7373046256025073,0,1.9737124927541074,0.02743619790306621,0.3420819057437035,3
-0.9187712653754461,0.8453296712921065,0.2319090425465922,-1.0662487058887626,2,-0.4750623121517329,0.02743619790306621,-1.2153033931753159,2
0.043494408457237045,1.2007824381813124,-1.0690018169144706,-0.946011817122678,2,1.1574542244521606,0.02743619790306621,-1.4377870073066041,3
-1.7291002538661269,-0.28851966106333476,1.0991829488539675,0.07600173738904184,0,-2.1075788487556264,0.02743619790306621,-0.32536893665016203,3
0.09413997023790487,-0.23452683571307553,-1.0690018169144706,-0.605340632285438,1,1.1574542244521606,0.02743619790306621,-1.0966454656386286,2
0.4486589027025778,0.48987690440290077,-0.2017279106070954,1.358528550893945,1,-0.4750623121517329,0.02743619790306621,0.030604845959899766,3
0.2967222173605748,1.6057286283082557,-0.635364863760783,-0.004156188455014679,1,-0.4750623121517329,0.02743619790306621,0.3420819057437035,3
0.8031778351672503,-0.8869401420287063,-1.5026387700681583,1.3986075138159733,0,1.9737124927541074,0.02743619790306621,-0.2957044547659902,2
1.1576967676319232,-1.0984120413172211,-1.0690018169144706,0.6771861812194652,1,1.1574542244521606,0.02743619790306621,-0.6813427192602232,3
-0.10844227688476551,1.7137142790087734,-0.635364863760783,-0.9259723356616638,1,0.34119595615021386,0.02743619790306621,-1.7640963080324938,2
1.1070512058512558,-1.5978456758071176,-1.0690018169144706,0.2162781076161405,1,1.9737124927541074,0.02743619790306621,0.17892725538075885,3
-0.10844227688476551,-1.1389066603299156,0.6655459957002798,-0.8458144098176075,0,0.34119595615021386,0.02743619790306621,2.0774540959677537,3
-0.7161890182527761,-1.674335511719985,-0.2017279106070954,1.158133736283804,0,0.34119595615021386,0.02743619790306621,-0.19187876817138852,3
-0.41231564756877065,0.5168733170780304,0.6655459957002798,1.4587259581990157,1,0.34119595615021386,0.02743619790306621,0.04543708690198535,2
0.24607665557990743,0.3728924494773393,-1.5026387700681583,-1.7275515941022284,2,1.1574542244521606,0.02743619790306621,0.9798682662533972,1
1.1070512058512558,-0.8734419356911415,1.0991829488539675,0.5569492924533807,2,-0.4750623121517329,0.02743619790306621,1.4841644582843174,3
-0.0071511533234303246,1.2817716762067008,0.2319090425465922,1.2182521806668465,1,-1.2913205804536796,0.02743619790306621,0.0009403640757279511,1
-0.6655434564721083,-0.43699993077654714,-0.2017279106070954,0.8976204772906203,0,0.34119595615021386,0.02743619790306621,0.7425524111800227,3
1.4615701383159287,0.8768254860797577,-0.2017279106070954,-0.10435359576008524,1,-0.4750623121517329,0.02743619790306621,-0.9483230562177695,3
-1.4758724449627891,0.2784050051143858,-0.2017279106070954,2.741252771703919,1,0.34119595615021386,0.02743619790306621,-2.3573859457159294,2
-0.6655434564721083,1.42125314169487,1.5328199020076552,0.23631758907715453,2,-1.2913205804536796,0.02743619790306621,0.4459075923383045,3
0.9044689587285855,0.9443165177675816,-0.635364863760783,-1.487077816570059,2,-0.4750623121517329,0.02743619790306621,0.10476605067032897,1
1.7654435089999339,1.2412770571940064,-0.2017279106070954,0.6972256626804793,1,-0.4750623121517329,0.02743619790306621,0.030604845959899766,2
0.49930446448324517,-1.0399198138544403,0.2319090425465922,1.0980152919007615,1,-0.4750623121517329,0.02743619790306621,-0.859329610565254,2
0.24607665557990743,0.5438697297531596,0.6655459957002798,0.5970282553754087,0,-0.4750623121517329,0.02743619790306621,-0.35503341853433384,2
-0.31102452400743547,-1.1794012793426099,-1.5026387700681583,0.19623862615512644,2,1.1574542244521606,0.02743619790306621,0.7128879292958509,1
0.5499500262639125,-1.2513917131429553,-1.0690018169144706,-1.4069198907260025,1,1.1574542244521606,0.02743619790306621,1.498996699226403,2
0.14478553201857222,-0.9724287821666165,1.0991829488539675,-1.667433149719186,2,-0.4750623121517329,0.02743619790306621,0.9205393024850536,3
-0.7668345800334435,0.8678266818547143,-0.635364863760783,-0.966051298583692,2,0.34119595615021386,0.02743619790306621,0.46073983328039075,2
-0.31102452400743547,1.70471547478373,-0.2017279106070954,-2.008104334556426,1,0.34119595615021386,0.02743619790306621,0.01577260501781353,3
-0.8681257035947787,1.772206506471554,-1.0690018169144706,1.5188444025820582,2,1.1574542244521606,0.02743619790306621,-0.7406716830285668,3
-0.0071511533234303246,-0.02755433853708227,0.6655459957002798,0.07600173738904184,1,-0.4750623121517329,0.02743619790306621,-0.6813427192602232,3
0.14478553201857222,1.2412770571940064,-0.2017279106070954,-0.34482737329225444,1,-1.2913205804536796,0.02743619790306621,1.9142994456048084,3
1.6641523854385991,-0.6439724279525404,-1.5026387700681583,-1.4469988536480307,0,0.34119595615021386,0.02743619790306621,-0.1622142862872167,1
-0.614897894691441,-0.9274347610414005,0.2319090425465922,-1.286683001959918,2,0.34119595615021386,0.02743619790306621,2.107118577851925,3
-0.2097334004461007,1.047802766355578,0.2319090425465922,0.015883293005999364,0,-0.4750623121517329,0.02743619790306621,-0.3105366957080758,3
1.2589878911932584,0.5483691318656814,1.0991829488539675,-0.28470892890921234,2,-2.1075788487556264,0.02743619790306621,-1.823425271800837,1
1.8160890707806012,1.7587083001339894,0.6655459957002798,0.13612018177208396,0,-0.4750623121517329,0.02743619790306621,1.9587961684310664,3
0.4486589027025778,-1.7013319243951144,-0.635364863760783,-1.326761964881946,1,1.1574542244521606,0.02743619790306621,1.0836939528479983,2
-0.2603789622267681,1.2502758614190497,-1.0690018169144706,0.37659395930425354,2,0.34119595615021386,0.02743619790306621,-0.2660399728818184,2
-0.46296120934943846,-0.5944790047148029,-1.0690018169144706,1.2783706250498883,0,1.1574542244521606,0.02743619790306621,0.0899338097282434,3
-1.8810369392081296,0.4133870684900336,1.5328199020076552,-0.28470892890921234,1,-2.1075788487556264,0.02743619790306621,-2.846849896804764,3
-0.9694168271561137,-0.16703580402525167,1.0991829488539675,0.7773835885245358,1,0.34119595615021386,0.02743619790306621,-1.571277175785377,2
0.09413997023790487,0.4448828832776848,0.2319090425465922,-0.18451152160414175,2,-0.4750623121517329,0.02743619790306621,0.1640950144386726,2
-0.2097334004461007,0.5393703276406383,-1.5026387700681583,-0.3849063362142829,2,1.1574542244521606,0.02743619790306621,-0.2660399728818184,1
0.6005955880445804,0.6068613593284622,-0.635364863760783,0.4166729222262816,0,0.34119595615021386,0.02743619790306621,1.6473191086472627,3
-0.2097334004461007,-0.6124766131648892,-0.2017279106070954,-0.46506426205833923,1,0.34119595615021386,0.02743619790306621,-0.19187876817138852,1
-0.7668345800334435,-1.5708492631319884,0.6655459957002798,-0.6253801137464521,1,-0.4750623121517329,0.02743619790306621,-1.0966454656386286,3
0.3473677791412426,0.9443165177675816,-0.635364863760783,1.0779758104397474,2,0.34119595615021386,0.02743619790306621,0.01577260501781353,3
2.525126935709947,-0.18953281458785964,0.2319090425465922,-1.8277490014072988,1,0.34119595615021386,0.02743619790306621,0.9057070615429673,1
-0.31102452400743547,-1.3773749722935598,1.5328199020076552,0.09604121885005588,0,-0.4750623121517329,0.02743619790306621,-0.5330203098393641,1
0.14478553201857222,-1.120909051879829,0.6655459957002798,-1.0662487058887626,1,-0.4750623121517329,0.02743619790306621,3.8128262861918034,1
0.8538233969479181,-0.42800112655150385,-0.2017279106070954,1.7993971430362554,1,0.34119595615021386,0.02743619790306621,-0.0880530815767875,3
-0.5642523329107731,0.0399366931507416,-0.635364863760783,0.8976204772906203,1,0.34119595615021386,0.02743619790306621,-0.48852358701310666,2
1.2589878911932584,-1.6518385011573768,-1.5026387700681583,1.2783706250498883,0,1.9737124927541074,0.02743619790306621,0.5200687970487344,1
-1.627809130304792,0.6473559783411561,-1.0690018169144706,0.19623862615512644,2,0.34119595615021386,0.02743619790306621,-0.6665104783181376,2
-0.41231564756877065,-1.2918863321556495,-0.2017279106070954,0.6371072182974368,2,0.34119595615021386,0.02743619790306621,0.3420819057437035,3
-0.31102452400743547,-2.128775125084666,-0.635364863760783,0.2162781076161405,1,1.1574542244521606,0.02743619790306621,0.01577260501781353,2
0.14478553201857222,-1.3008851363806928,1.0991829488539675,-0.5652616693634098,1,-0.4750623121517329,0.02743619790306621,0.19375949632284442,2
-1.9823280627694646,-1.3098839406057359,-1.5026387700681583,1.7793576615752411,0,1.9737124927541074,0.02743619790306621,-1.8679219946270949,2
1.3602790147545931,-1.0804144328671348,1.0991829488539675,0.6972256626804793,0,0.34119595615021386,0.02743619790306621,-0.14738204534513114,2
0.39801334092191,-1.1704024751175666,1.5328199020076552,-0.8257749283565932,0,-0.4750623121517329,0.02743619790306621,0.7277201702379364,1
1.1070512058512558,-0.9049377504787927,-0.635364863760783,-1.5672357424141155,1,1.1574542244521606,0.02743619790306621,0.6683912064695928,2
1.6135068236579309,0.8723260839672358,1.0991829488539675,-1.0261697429667342,2,-1.2913205804536796,0.02743619790306621,2.789401661187876,1
-0.7668345800334435,1.2637740677566143,-0.2017279106070954,0.0559622559280278,2,-0.4750623121517329,0.02743619790306621,-0.22154325005556033,2
-2.28620143345347,-0.4055041159888959,1.0991829488539675,-0.6654590766684804,1,-1.2913205804536796,0.02743619790306621,0.26792070103327364,2
1.1576967676319232,0.4043882642649906,-1.5026387700681583,0.9376994402126485,1,1.9737124927541074,0.02743619790306621,0.4459075923383045,2
-0.31102452400743547,0.3953894600399473,0.6655459957002798,0.27639655199918295,0,-0.4750623121517329,0.02743619790306621,-0.280872213823904,1
-1.1719990742787838,0.11642652906360847,-1.0690018169144706,-0.2446299659871839,2,1.1574542244521606,0.02743619790306621,-0.6368459964339658,3
0.6005955880445804,-0.2390262378255972,1.0991829488539675,-0.004156188455014679,2,-0.4750623121517329,0.02743619790306621,-0.3105366957080758,1
2.47448137392928,-0.6574706342901051,-1.5026387700681583,-0.12439307722109928,1,1.1574542244521606,0.02743619790306621,1.2171841213267711,2
-0.10844227688476551,1.3717597184571328,-0.635364863760783,-0.2446299659871839,1,0.34119595615021386,0.02743619790306621,1.3358420488634584,1
0.9551145205092533,-0.4909927561268064,-0.635364863760783,0.37659395930425354,1,0.34119595615021386,0.02743619790306621,0.11959829161241521,1
-1.0200623889367813,-0.329014280076029,1.0991829488539675,-0.5251827064413815,0,-0.4750623121517329,0.02743619790306621,-1.7937607899166652,3
-1.7291002538661269,0.9713129304427108,-0.635364863760783,-1.166446113193833,2,0.34119595615021386,0.02743619790306621,-0.8889940924494258,3
0.9044689587285855,-0.5449855814770653,0.6655459957002798,0.7373046256025073,2,-1.2913205804536796,0.02743619790306621,-1.3042968388278307,2
0.5499500262639125,-1.233394104692869,-0.635364863760783,-0.8057354468955792,1,1.1574542244521606,0.02743619790306621,1.2171841213267711,2
-0.46296120934943846,0.8138338565044552,1.0991829488539675,1.2382916621278601,0,-1.2913205804536796,0.02743619790306621,-0.0435563587505301,2
1.7147979472192665,0.18391756075143234,-0.635364863760783,-0.16447204014312772,2,0.34119595615021386,0.02743619790306621,1.7808092771260355,3
-1.7797458156467945,-0.5134897666894144,0.6655459957002798,-0.4450247805973252,1,0.34119595615021386,0.02743619790306621,-1.6751028623799784,3
-1.273290197840119,0.3593942431397747,0.2319090425465922,-0.946011817122678,1,0.34119595615021386,0.02743619790306621,-1.3487935616540887,3
-0.5642523329107731,1.1377908086060098,-1.5026387700681583,-0.3047484103702264,1,1.1574542244521606,0.02743619790306621,0.9798682662533972,1
-0.3616700857881033,0.16591995230134604,-1.5026387700681583,0.3365149963822251,2,1.9737124927541074,0.02743619790306621,-1.3784580435382605,2
1.4615701383159287,0.24240978821421322,-1.5026387700681583,-0.7856959654345651,0,1.1574542244521606,0.02743619790306621,1.9587961684310664,1
0.043494408457237045,1.2502758614190497,-1.5026387700681583,0.7373046256025073,0,-0.4750623121517329,0.02743619790306621,1.2616808441530292,1
-0.2097334004461007,1.2862710783192224,-0.2017279106070954,-1.1063276688107908,1,-0.4750623121517329,0.02743619790306621,-0.711007201144395,3
-1.273290197840119,-0.8644431314660984,1.0991829488539675,0.9176599587516344,0,-0.4750623121517329,0.02743619790306621,-1.4971159710749478,3
1.1070512058512558,-1.737327141295287,-0.635364863760783,0.11608070031106993,0,1.9737124927541074,0.02743619790306621,-0.19187876817138852,1
-1.1719990742787838,0.25140859243925623,0.2319090425465922,-0.46506426205833923,1,-0.4750623121517329,0.02743619790306621,0.1344305325545008,3
-1.273290197840119,-0.3335136821885507,1.5328199020076552,0.37659395930425354,2,-0.4750623121517329,0.02743619790306621,0.3717463876278753,3
-0.41231564756877065,0.31440022201455875,0.6655459957002798,1.5990023284261143,0,-0.4750623121517329,0.02743619790306621,-1.1559744294069723,3
0.14478553201857222,0.8543284755171497,-0.2017279106070954,1.158133736283804,2,-1.2913205804536796,0.02743619790306621,-0.48852358701310666,2
-0.7161890182527761,0.8138338565044552,1.0991829488539675,0.3565544778432395,0,-2.1075788487556264,0.02743619790306621,2.6262470108249305,3
0.7018867116059155,-1.3593773638434734,-1.5026387700681583,0.9376994402126485,1,2.789970761056054,0.02743619790306621,0.5793977608170781,1
-0.31102452400743547,1.092796787480794,1.5328199020076552,-0.42498529913631095,2,-2.1075788487556264,0.02743619790306621,0.5645655198749918,1
1.056405644070588,0.07593191005091421,0.6655459957002798,-0.6253801137464521,2,-0.4750623121517329,0.02743619790306621,0.17892725538075885,3
0.49930446448324517,-0.338013084301072,-1.5026387700681583,0.7172651441414933,0,1.1574542244521606,0.02743619790306621,-1.2004711522332296,2
1.8160890707806012,-1.2738887237055632,0.6655459957002798,0.23631758907715453,2,0.34119595615021386,0.02743619790306621,0.43107535139621894,2
-0.46296120934943846,-0.47749454978924144,0.2319090425465922,-0.3047484103702264,0,0.34119595615021386,0.02743619790306621,-0.5775170326656222,2
0.8538233969479181,-0.04555194698716857,1.0991829488539675,0.7974230699855498,2,-0.4750623121517329,0.02743619790306621,0.638726724585421,3
-1.830391377427462,-1.7868205645330246,-1.5026387700681583,0.035922774467013405,0,1.9737124927541074,0.02743619790306621,-1.0966454656386286,2
2.930291429955288,1.0568015705806213,-1.5026387700681583,1.2783706250498883,0,0.34119595615021386,0.02743619790306621,1.0836939528479983,1
0.8031778351672503,1.1647872212811392,-1.5026387700681583,-2.008104334556426,1,0.34119595615021386,0.02743619790306621,0.0009403640757279511,3
-0.31102452400743547,0.26490679877682116,-1.5026387700681583,-0.5051432249803675,1,1.1574542244521606,0.02743619790306621,-0.607181514549794,2
-0.2603789622267681,-0.5404861793645437,-0.2017279106070954,0.9176599587516344,0,0.34119595615021386,0.02743619790306621,-0.280872213823904,2
-0.2603789622267681,0.5708661424282893,-0.2017279106070954,1.6591207728091568,0,-0.4750623121517329,0.02743619790306621,-2.0310766449900397,2
1.8667346325612686,0.1974157670889973,-0.2017279106070954,1.3184495879719171,0,0.34119595615021386,0.02743619790306621,0.9798682662533972,1
0.9044689587285855,1.6282256388708636,-1.5026387700681583,-0.6454195952074663,1,1.1574542244521606,0.02743619790306621,-0.9186585743335977,1
-0.46296120934943846,0.5348709255281167,-1.0690018169144706,1.2583311435888747,1,0.34119595615021386,0.02743619790306621,0.8018813749483663,2
-1.273290197840119,-0.5314873751395006,-0.2017279106070954,-1.8277490014072988,2,0.34119595615021386,0.02743619790306621,0.1640950144386726,3
1.208342329412591,0.3278984283521234,1.0991829488539675,-0.9259723356616638,0,-0.4750623121517329,0.02743619790306621,-0.5923492736077077,1
0.8538233969479181,-0.5044909624643711,1.5328199020076552,-0.26466944744819826,2,-2.1075788487556264,0.02743619790306621,0.7722168930641945,1
0.7018867116059155,-0.07704776177481984,1.5328199020076552,0.45675188514831006,1,-0.4750623121517329,0.02743619790306621,2.225776505388612,3
-0.10844227688476551,-0.5224885709144573,-0.635364863760783,-0.9860907800447063,0,0.34119595615021386,0.02743619790306621,-0.41436238230267747,2
-0.31102452400743547,0.5123739149655088,-0.635364863760783,-0.14443255868211333,2,0.34119595615021386,0.02743619790306621,0.9057070615429673,3
1.7147979472192665,0.7238458142540233,-1.0690018169144706,1.358528550893945,2,0.34119595615021386,0.02743619790306621,0.3717463876278753,1
1.8160890707806012,-1.6878337180575496,0.2319090425465922,-1.1864855946548474,0,-0.4750623121517329,0.02743619790306621,1.1875196394425993,3
0.6512411498252477,0.6113607614409835,-0.635364863760783,-1.2666435204989037,2,0.34119595615021386,0.02743619790306621,-0.0880530815767875,1
0.9551145205092533,1.7407106916839035,0.6655459957002798,-0.8057354468955792,2,-0.4750623121517329,0.02743619790306621,-0.5181880688972785,1
0.24607665557990743,0.17491875652638936,0.2319090425465922,2.3805421054056644,1,0.34119595615021386,0.02743619790306621,1.8994672046627228,3
-1.3745813214014542,-1.188400083567653,-0.635364863760783,0.4166729222262816,1,1.1574542244521606,0.02743619790306621,-0.32536893665016203,3
-1.0200623889367813,0.881324888192279,0.6655459957002798,-0.8658538912786214,2,-1.2913205804536796,0.02743619790306621,-0.42919462324476304,3
1.1576967676319232,0.6023619572159402,-1.0690018169144706,0.9176599587516344,2,0.34119595615021386,0.02743619790306621,-1.2301356341174015,3
1.2589878911932584,0.5978625551034189,-0.2017279106070954,-1.8477884828683129,0,0.34119595615021386,0.02743619790306621,1.5731579039368322,3
1.056405644070588,-0.1265411850125574,1.0991829488539675,-0.14443255868211333,1,-0.4750623121517329,0.02743619790306621,0.7573846521221083,1
0.3473677791412426,1.5022423797202586,0.2319090425465922,0.13612018177208396,0,-0.4750623121517329,0.02743619790306621,-0.39953014136059123,2
1.1070512058512558,0.5348709255281167,0.6655459957002798,1.1180547733617756,0,-0.4750623121517329,0.02743619790306621,-1.8085930308587512,3
-0.057796715104097694,0.5753655445408109,1.5328199020076552,-1.4469988536480307,1,-1.2913205804536796,0.02743619790306621,-1.7789285489745796,3
0.6005955880445804,0.3368972325771667,0.6655459957002798,1.2783706250498883,2,-0.4750623121517329,0.02743619790306621,0.0899338097282434,2
-0.2097334004461007,0.11642652906360847,0.2319090425465922,1.017857366056705,2,-0.4750623121517329,0.02743619790306621,-0.22154325005556033,1
-1.0707079507174488,-2.2232625694476194,-1.0690018169144706,1.3384890694329308,0,1.9737124927541074,0.02743619790306621,-0.5478525507814503,3
0.8538233969479181,-1.1794012793426099,1.5328199020076552,-1.2065250761158615,0,-0.4750623121517329,0.02743619790306621,1.143022916616342,2
1.3096334529739257,1.1647872212811392,0.2319090425465922,1.739278698653213,2,-0.4750623121517329,0.02743619790306621,1.7808092771260355,1
2.47448137392928,1.2502758614190497,-0.635364863760783,-1.8878674457903413,0,0.34119595615021386,0.02743619790306621,1.1281906756742557,1
0.24607665557990743,-1.2108970941302608,-0.2017279106070954,-1.2666435204989037,2,0.34119595615021386,0.02743619790306621,1.6769835905314339,1
-1.0707079507174488,-0.20303102092542427,-1.5026387700681583,0.1761991446941124,1,1.9737124927541074,0.02743619790306621,-0.2660399728818184,3
-0.3616700857881033,0.5393703276406383,-1.0690018169144706,-0.3849063362142829,1,-0.4750623121517329,0.02743619790306621,-0.22154325005556033,3
-0.15908783866543288,-1.5528516546819018,1.5328199020076552,-1.3468014463429603,2,0.34119595615021386,0.02743619790306621,-0.10288532251887374,3
0.14478553201857222,-1.6383402948198122,0.2319090425465922,2.360502623944651,0,1.1574542244521606,0.02743619790306621,0.9353715434271391,2
0.4486589027025778,-1.2153964962427826,0.2319090425465922,-1.7075121126412143,1,0.34119595615021386,0.02743619790306621,-0.48852358701310666,3
0.3473677791412426,-0.39200590965133125,1.5328199020076552,-1.7475910755632422,2,-1.2913205804536796,0.02743619790306621,-0.23637549099764657,3
0.8031778351672503,-0.8104503061158391,0.2319090425465922,0.31647551492121107,2,0.34119595615021386,0.02743619790306621,0.7425524111800227,1
0.19543109379924006,0.23791038610169157,0.2319090425465922,-0.06427463283805716,0,-0.4750623121517329,0.02743619790306621,0.5052365561066482,3
-2.28620143345347,0.08943011638847917,-1.0690018169144706,-1.4670383351090448,0,1.1574542244521606,-6.976823540742608,-0.07322084063470191,2
0.24607665557990743,-0.936433565266444,-0.635364863760783,2.1801472907955235,0,1.1574542244521606,0.02743619790306621,1.4100032535738882,3
0.09413997023790487,-1.0264216075168757,-0.635364863760783,0.09604121885005588,1,0.34119595615021386,0.02743619790306621,-1.0076520199861132,2
0.5499500262639125,1.1197932001559232,-0.2017279106070954,-0.5652616693634098,1,-0.4750623121517329,0.02743619790306621,1.0540294709638265,1
-0.3616700857881033,-0.5944790047148029,-0.2017279106070954,-0.004156188455014679,1,-0.4750623121517329,0.02743619790306621,-1.6899351033220642,2
0.19543109379924006,0.8543284755171497,-1.5026387700681583,-1.5872752238751295,2,1.1574542244521606,0.02743619790306621,0.7277201702379364,3
0.5499500262639125,1.6687202578835576,-0.635364863760783,1.0779758104397474,2,-0.4750623121517329,0.02743619790306621,0.030604845959899766,2
-0.15908783866543288,0.9353177135425382,0.6655459957002798,0.2563570705381689,2,0.34119595615021386,0.02743619790306621,-0.2957044547659902,2
0.7018867116059155,-0.7924526976657529,-1.0690018169144706,-0.2446299659871839,1,1.1574542244521606,0.02743619790306621,-0.10288532251887374,3
0.043494408457237045,1.3447633057820028,-0.635364863760783,-0.004156188455014679,2,0.34119595615021386,0.02743619790306621,0.17892725538075885,2
0.14478553201857222,-0.10854357656247111,1.5328199020076552,-0.8858933727396356,2,-1.2913205804536796,0.02743619790306621,0.8167136158904519,1
-2.28620143345347,-1.129907856104872,-0.635364863760783,1.1380942548227897,1,1.1574542244521606,0.02743619790306621,-2.0459088859321257,3
-1.1719990742787838,0.33239783046464505,-0.2017279106070954,-0.6654590766684804,2,-0.4750623121517329,0.02743619790306621,0.7425524111800227,3
-1.1719990742787838,1.776705908584076,0.6655459957002798,-0.5652616693634098,1,-1.2913205804536796,0.02743619790306621,-0.028724117808443864,1
0.19543109379924006,0.32339902623960176,0.2319090425465922,0.19623862615512644,2,-0.4750623121517329,0.02743619790306621,-1.7047673442641502,3
1.2589878911932584,1.1377908086060098,0.2319090425465922,-2.008104334556426,0,-1.2913205804536796,0.02743619790306621,0.3865786285699609,3
