battery_capacity_mah,avg_charging_cycles_per_week,avg_battery_temp_celsius,overnight_charging_freq_per_week,gaming_hours_per_week,background_app_usage_level,signal_strength_avg,target
1.1614964849858662,0.18711793849899344,0.4294506134566705,0.6655459957002798,-0.2162733726234583,2,1,1
-0.1808084785942401,1.1758346770803987,1.7657847086322775,-1.0690018169144706,0.06601256697513018,1,0,1
1.1614964849858662,0.41781851083465443,2.5518635881473406,1.0991829488539675,1.0540133555701894,1,0,1
1.1614964849858662,-0.5049837785079905,0.5866663893596826,-0.2017279106070954,-0.2868448575231053,1,1,3
1.1614964849858662,0.3848612862152744,0.508058501408178,1.0991829488539675,-0.9925597065195763,1,0,1
-1.5231134421743464,0.022331815402092534,0.3508427255051631,-0.2017279106070954,-0.7455595093708115,2,1,3
-1.5231134421743464,-1.7573583140444373,-1.5750505293067414,-1.5026387700681583,-0.780845251820635,0,1,2
-1.5231134421743464,0.18711793849899344,1.0583137170687218,1.5328199020076552,-0.2868448575231053,2,0,3
1.1614964849858662,-1.0322993724180731,-0.04219671425236716,-1.0690018169144706,-0.03984466037434056,0,0,3
1.1614964849858662,-1.0982138216568336,0.508058501408178,-1.5026387700681583,-1.098416933869047,2,1,3
-0.1808084785942401,0.15416071387961336,0.193626949602151,-0.2017279106070954,1.7950139470164839,1,0,2
0.4903440031958131,-1.6584866401862968,-1.8108741931612595,0.6655459957002798,-0.2868448575231053,1,0,3
-1.5231134421743464,-0.8015988000824119,0.7438821652626947,-1.5026387700681583,0.17186979432460076,2,0,2
1.1614964849858662,-0.30724043079170926,0.5866663893596826,-1.5026387700681583,-0.5338450546718702,0,0,3
-0.1808084785942401,-0.5049837785079905,-1.4178347534037279,0.2319090425465922,0.13658405187477732,2,1,2
-0.1808084785942401,-0.40611210464985004,-1.4964426413552339,-1.0690018169144706,-0.392702084872576,2,0,3
-0.1808084785942401,-1.7573583140444373,-0.19941249015538065,1.0991829488539675,-0.4985593122220466,0,1,3
-1.5231134421743464,0.18711793849899344,-0.8282755937674304,-1.0690018169144706,-1.1337026763188705,1,1,2
-1.5231134421743464,-0.40611210464985004,-0.04219671425236716,-0.2017279106070954,0.2424412792242479,1,0,3
0.4903440031958131,0.08824626464085265,0.66527427731119,-0.635364863760783,-0.780845251820635,1,0,3
-0.1808084785942401,0.879219655505977,-0.002892770276614835,-1.5026387700681583,-0.9572739640697528,0,2,2
-1.5231134421743464,0.9451341047447371,-0.5531479859371585,-1.0690018169144706,-0.6749880244711643,1,1,3
-0.1808084785942401,-0.5379410031273706,-1.7322663052097536,-0.635364863760783,-0.780845251820635,1,0,2
1.1614964849858662,0.648519083170316,0.66527427731119,-1.0690018169144706,-1.2748456461181648,1,0,3
-0.1808084785942401,-0.636812676985511,1.844392596583785,0.6655459957002798,1.3715850376186014,0,0,3
0.4903440031958131,-0.9334276985599328,-0.5138440419614049,-0.2017279106070954,0.7717274159716011,0,0,3
-1.5231134421743464,-0.07653985845604823,0.193626949602151,0.6655459957002798,-0.4279878273223996,1,0,2
1.1614964849858662,1.011048553983498,0.9404018851414605,-1.5026387700681583,0.5247272188228362,2,0,1
-1.5231134421743464,1.044005778602878,1.490657100802007,1.0991829488539675,0.5952987037224834,2,0,3
1.1614964849858662,0.2200751631183735,0.193626949602151,0.2319090425465922,-0.5691307971216938,1,0,1
-0.1808084785942401,-0.9993421477986931,0.3508427255051631,-0.2017279106070954,1.4068707800684248,0,0,3
-0.1808084785942401,0.7144335324090761,-0.7496677058159243,-0.2017279106070954,-0.9219882216199292,1,0,3
0.4903440031958131,-0.8345560247017922,-2.321825464846051,-0.2017279106070954,-0.9572739640697528,1,0,2
0.4903440031958131,-0.8675132493211724,0.11501906165064633,1.5328199020076552,1.15987058291966,2,0,3
1.1614964849858662,1.076963003222258,0.11501906165064633,-0.635364863760783,0.03072682452530644,2,0,1
0.4903440031958131,1.7690647202292415,0.31153878152941217,-0.2017279106070954,-0.8161309942704585,1,0,2
0.4903440031958131,0.7803479816478363,-0.9068834817189365,0.2319090425465922,-0.2162733726234583,1,1,2
0.4903440031958131,0.5496474093121753,-0.2780203781068867,0.6655459957002798,-0.32213059997292887,0,0,2
0.4903440031958131,-0.20836875693356877,0.9404018851414605,-1.5026387700681583,-0.392702084872576,2,1,1
-0.1808084785942401,0.648519083170316,2.001608372486797,-1.0690018169144706,-0.8161309942704585,1,1,2
0.4903440031958131,0.5166901846927953,1.3334413248989923,1.0991829488539675,-0.8161309942704585,2,0,3
-0.1808084785942401,-0.9004704739405527,0.2329308935779047,-0.635364863760783,0.8422989008712483,2,1,2
-0.1808084785942401,0.18711793849899344,0.193626949602151,-0.2017279106070954,-0.463273569772223,1,0,3
-1.5231134421743464,-1.1311710462762137,-1.1820110895492097,-1.0690018169144706,0.9834418706705422,2,0,3
-0.1808084785942401,0.022331815402092534,-0.35662826605839276,0.6655459957002798,-1.1689884187686939,1,0,3
-0.1808084785942401,0.3519040615958943,1.9623044285110434,-0.2017279106070954,0.6305844461723068,1,1,3
0.4903440031958131,1.044005778602878,0.15432300562639725,-1.5026387700681583,-0.9572739640697528,0,1,1
-0.1808084785942401,-0.1754115323141887,1.529961044777758,0.2319090425465922,2.3948715686634845,2,1,3
1.1614964849858662,-0.043582633836668175,-0.4745400979856525,0.2319090425465922,0.34829850657371847,0,2,3
0.4903440031958131,2.296380314139325,-1.7715702491855072,1.0991829488539675,-0.8867024791701057,2,1,1
0.4903440031958131,2.4282092126168453,2.001608372486797,0.6655459957002798,0.6305844461723068,0,0,3
0.4903440031958131,0.4507757354540345,1.6085689327292654,-0.635364863760783,-1.0278454489693998,1,1,2
-1.5231134421743464,0.31894683697651427,-0.16010854617962694,-1.0690018169144706,-0.392702084872576,2,0,2
0.4903440031958131,-0.20836875693356877,0.5473624453839289,-1.0690018169144706,-1.2748456461181648,0,0,3
-0.1808084785942401,-1.7573583140444373,-2.8327767365308425,1.5328199020076552,-1.1337026763188705,1,0,3
1.1614964849858662,-1.4937005170893958,-1.5357465853309877,1.0991829488539675,-0.6749880244711643,1,0,2
0.4903440031958131,-0.40611210464985004,-0.12080460220387321,0.2319090425465922,0.9128703857708951,2,0,2
0.4903440031958131,-0.20836875693356877,0.11501906165064633,-1.5026387700681583,-1.1337026763188705,2,0,1
1.1614964849858662,0.41781851083465443,1.5692649887535117,-0.635364863760783,0.8775846433210717,0,0,3
0.4903440031958131,-0.14245430769480835,0.2329308935779047,-0.2017279106070954,-1.2042741612185175,1,0,1
-1.5231134421743464,-0.30724043079170926,-1.5750505293067414,0.6655459957002798,0.8775846433210717,1,0,3
-0.1808084785942401,0.5826046339315554,0.2329308935779047,-0.635364863760783,-0.6044165395715173,2,0,3
1.1614964849858662,2.230465864900564,1.3334413248989923,0.2319090425465922,-0.8514167367202821,1,0,1
1.1614964849858662,-0.043582633836668175,-1.1820110895492097,1.5328199020076552,1.618585234767366,0,1,1
-1.5231134421743464,-0.1754115323141887,2.0802162604383043,0.6655459957002798,6.311588980593897,1,2,1
-0.1808084785942401,0.41781851083465443,0.036411173699138884,-0.2017279106070954,-0.392702084872576,1,1,3
-1.5231134421743464,-0.47202655388861015,-0.6317558738886646,-0.635364863760783,0.20715553677442416,1,0,2
-0.1808084785942401,0.9780913293641178,0.8224900532142022,-1.5026387700681583,-0.6397022820213407,0,2,1
-1.5231134421743464,-1.7573583140444373,-1.1820110895492097,-1.0690018169144706,1.230442067819307,2,1,2
0.4903440031958131,-0.1094970830754283,0.2722348375536584,-0.2017279106070954,0.2777270216740713,2,0,3
-1.5231134421743464,-0.1094970830754283,-0.12080460220387321,-0.635364863760783,0.4188699914733656,1,1,2
1.1614964849858662,-0.010625409217287525,0.31153878152941217,1.0991829488539675,-0.2868448575231053,1,1,2
1.1614964849858662,-1.7573583140444373,-2.1646096889430386,-1.5026387700681583,0.10129830942495359,0,0,2
1.1614964849858662,1.076963003222258,-0.08150065822812089,1.0991829488539675,-0.2868448575231053,0,0,2
-1.5231134421743464,1.011048553983498,0.9404018851414605,1.5328199020076552,-0.35741634242275244,0,0,1
1.1614964849858662,1.40653524941606,0.4687545574324242,-0.635364863760783,0.8422989008712483,1,1,2
1.1614964849858662,2.032722517184283,3.0628148598321334,1.0991829488539675,0.31301276412389506,2,0,1
0.4903440031958131,-0.6697699016048914,-0.002892770276614835,-0.2017279106070954,-0.6397022820213407,2,0,2
0.4903440031958131,-1.7573583140444373,-0.002892770276614835,1.0991829488539675,0.8422989008712483,1,0,2
-0.1808084785942401,1.40653524941606,0.4294506134566705,-1.5026387700681583,0.20715553677442416,1,0,2
-0.1808084785942401,0.12120348926023272,-0.39593221003414647,0.6655459957002798,0.17186979432460076,0,1,1
-0.1808084785942401,-1.2959571693731147,-0.5924519299129123,-1.0690018169144706,-0.32213059997292887,2,0,3
-1.5231134421743464,0.31894683697651427,-0.002892770276614835,1.0991829488539675,-0.9925597065195763,2,0,1
-0.1808084785942401,1.9008936187067624,1.1369216050202264,-1.5026387700681583,0.7364416735217774,1,0,2
-1.5231134421743464,-0.37315488003046965,0.9797058291172143,-0.635364863760783,1.4421565225182482,1,1,1
-1.5231134421743464,1.1428774524610188,0.4294506134566705,-0.635364863760783,-0.780845251820635,1,0,1
-0.1808084785942401,-1.1970854955149741,-1.8108741931612595,1.0991829488539675,-0.5691307971216938,0,0,3
-0.1808084785942401,-1.3948288432312554,-0.7103637618401707,-0.635364863760783,-0.8161309942704585,2,1,3
-1.5231134421743464,1.5383641478935806,-1.1034032015977022,0.6655459957002798,-1.098416933869047,2,0,2
0.4903440031958131,0.5166901846927953,0.6259703333354364,-0.635364863760783,2.0772998866150725,1,1,2
1.1614964849858662,-0.5049837785079905,0.15432300562639725,1.0991829488539675,-0.6044165395715173,0,0,2
1.1614964849858662,1.8349791694680024,1.726480764656524,-0.635364863760783,0.8070131584214245,2,0,3
1.1614964849858662,-1.7573583140444373,-2.321825464846051,0.6655459957002798,1.1245848404698366,1,1,3
0.4903440031958131,-1.4607432924700154,-1.1820110895492097,0.2319090425465922,-0.9219882216199292,1,0,3
-1.5231134421743464,-0.7686415754630319,0.4687545574324242,-1.5026387700681583,1.7950139470164839,1,1,1
-0.1808084785942401,-0.7686415754630319,-1.3785308094279756,-1.5026387700681583,-0.4985593122220466,2,0,2
-1.5231134421743464,1.7031502709904816,2.001608372486797,-1.5026387700681583,0.6305844461723068,0,0,1
-1.5231134421743464,-0.14245430769480835,1.019009773092968,-1.5026387700681583,1.15987058291966,0,2,1
-0.1808084785942401,0.15416071387961336,-0.5924519299129123,-0.2017279106070954,-0.6044165395715173,1,2,3
0.4903440031958131,-1.0982138216568336,-1.3785308094279756,1.0991829488539675,-0.9219882216199292,0,0,3
1.1614964849858662,1.044005778602878,0.036411173699138884,-0.635364863760783,-0.7455595093708115,0,0,1
1.1614964849858662,-0.9004704739405527,-0.16010854617962694,0.2319090425465922,0.8070131584214245,1,0,3
-1.5231134421743464,-1.5925721909475363,-0.39593221003414647,1.5328199020076552,2.35958582621366,2,0,3
0.4903440031958131,-0.6697699016048914,-1.1820110895492097,0.6655459957002798,-0.392702084872576,0,0,3
1.1614964849858662,0.3848612862152744,-0.35662826605839276,-0.2017279106070954,-0.5691307971216938,2,0,2
0.4903440031958131,-1.4607432924700154,1.490657100802007,1.0991829488539675,4.1944444336044855,0,0,3
-0.1808084785942401,0.6814763077896961,0.4687545574324242,-1.5026387700681583,0.4894414763730128,1,0,1
-1.5231134421743464,-0.1094970830754283,1.019009773092968,1.5328199020076552,-1.0278454489693998,2,2,1
-1.5231134421743464,1.4394924740354398,0.508058501408178,0.6655459957002798,-0.8161309942704585,2,0,3
0.4903440031958131,0.9780913293641178,-0.9461874256946902,-1.5026387700681583,-1.1337026763188705,0,1,2
1.1614964849858662,1.7031502709904816,0.4687545574324242,0.6655459957002798,0.06601256697513018,2,0,2
0.4903440031958131,-0.20836875693356877,-0.5531479859371585,0.2319090425465922,-0.2868448575231053,0,1,2
-0.1808084785942401,0.5496474093121753,0.9010979411657096,1.0991829488539675,-0.463273569772223,2,1,3
1.1614964849858662,-1.7573583140444373,-0.8675795377431842,-1.5026387700681583,-1.0631311914192234,0,2,2
1.1614964849858662,3.2850970527207304,1.529961044777758,-1.5026387700681583,-0.8161309942704585,0,0,1
0.4903440031958131,0.7473907570284563,0.11501906165064633,-1.5026387700681583,-0.2868448575231053,1,0,3
-0.1808084785942401,-0.2742832061723292,-0.5924519299129123,-1.5026387700681583,-0.2515591150732819,1,1,2
1.1614964849858662,-0.636812676985511,-0.4745400979856525,-0.2017279106070954,0.4894414763730128,0,0,2
-1.5231134421743464,-0.14245430769480835,-1.8501781371370132,-0.2017279106070954,-1.2395599036683411,0,2,2
-0.1808084785942401,2.032722517184283,0.8617939971899559,-0.2017279106070954,0.7364416735217774,0,0,1
1.1614964849858662,1.109920227841638,-0.7889716497916781,-1.5026387700681583,-0.7455595093708115,1,1,1
0.4903440031958131,-0.8675132493211724,0.8617939971899559,-1.0690018169144706,0.06601256697513018,1,1,2
1.1614964849858662,-0.9334276985599328,-0.4745400979856525,-0.2017279106070954,1.8302996894663073,2,1,3
-1.5231134421743464,0.8133052062672169,-0.5531479859371585,1.0991829488539675,-0.35741634242275244,0,0,1
-0.1808084785942401,0.7803479816478363,0.2722348375536584,1.5328199020076552,1.6891567196670134,2,0,1
1.1614964849858662,0.15416071387961336,1.17622554899598,1.5328199020076552,3.735729781756779,1,2,3
-1.5231134421743464,-0.1754115323141887,-0.39593221003414647,-0.635364863760783,-0.18098763017363473,0,1,2
1.1614964849858662,-0.6697699016048914,-0.08150065822812089,-0.635364863760783,3.1005864176599554,2,0,3
1.1614964849858662,1.5054069232742007,0.7045782212869438,-1.0690018169144706,-0.8161309942704585,2,1,1
-0.1808084785942401,1.7361074956098617,1.2941373809232413,0.2319090425465922,0.13658405187477732,0,0,3
0.4903440031958131,0.879219655505977,0.07571511767489261,-0.635364863760783,-0.463273569772223,2,0,1
0.4903440031958131,1.2087919016997788,-0.5138440419614049,0.6655459957002798,-0.14570188772381112,2,0,1
-1.5231134421743464,-0.5708982277467509,2.3160399242928214,0.2319090425465922,-0.463273569772223,1,1,3
-1.5231134421743464,-1.164128270895594,0.07571511767489261,-0.635364863760783,-1.2395599036683411,1,1,3
-1.5231134421743464,-0.9334276985599328,-0.5138440419614049,0.6655459957002798,0.03072682452530644,2,0,3
-0.1808084785942401,0.9121768801253571,-1.142707145573456,-1.0690018169144706,-0.6749880244711643,2,0,3
0.4903440031958131,0.9451341047447371,1.490657100802007,-0.2017279106070954,0.8070131584214245,0,0,3
-1.5231134421743464,0.9780913293641178,0.3901466694809168,1.0991829488539675,1.3362992951687778,1,0,1
-1.5231134421743464,0.3848612862152744,-0.16010854617962694,0.2319090425465922,-0.8514167367202821,0,1,2
1.1614964849858662,1.1758346770803987,-1.6536584172582474,0.6655459957002798,-1.0631311914192234,0,0,3
1.1614964849858662,-0.14245430769480835,-1.7322663052097536,1.5328199020076552,-0.8161309942704585,1,0,3
-1.5231134421743464,-0.24132598155294913,0.4294506134566705,0.6655459957002798,-0.9219882216199292,2,1,2
1.1614964849858662,-0.40611210464985004,-0.002892770276614835,0.2319090425465922,-0.7455595093708115,2,1,1
1.1614964849858662,-1.4607432924700154,-0.4745400979856525,-1.0690018169144706,-0.35741634242275244,0,2,3
1.1614964849858662,1.5054069232742007,1.0583137170687218,1.5328199020076552,0.701155931071954,0,1,2
-0.1808084785942401,1.241749126319159,1.4513531568262534,0.2319090425465922,1.5832994923175425,2,1,1
-1.5231134421743464,2.658909784952506,0.9404018851414605,-0.635364863760783,0.9834418706705422,0,2,1
-1.5231134421743464,0.4507757354540345,0.9797058291172143,-0.2017279106070954,2.6065860233624254,2,2,1
1.1614964849858662,-0.9663849231793128,0.07571511767489261,-1.5026387700681583,-1.0278454489693998,1,0,3
-0.1808084785942401,-0.5049837785079905,-0.12080460220387321,-1.0690018169144706,-0.32213059997292887,1,0,3
1.1614964849858662,-0.3401976554110896,0.193626949602151,1.5328199020076552,-0.8161309942704585,2,0,3
-0.1808084785942401,-0.5379410031273706,0.7438821652626947,0.2319090425465922,0.8775846433210717,0,1,2
-1.5231134421743464,0.48373296007341515,-0.5531479859371585,0.2319090425465922,-0.03984466037434056,1,0,3
1.1614964849858662,0.41781851083465443,-0.002892770276614835,1.5328199020076552,-0.780845251820635,2,0,3
-1.5231134421743464,0.7144335324090761,0.5866663893596826,0.2319090425465922,0.701155931071954,2,0,1
-0.1808084785942401,0.2200751631183735,0.2722348375536584,0.2319090425465922,0.8775846433210717,0,0,3
0.4903440031958131,-1.7573583140444373,0.07571511767489261,-1.0690018169144706,-0.463273569772223,0,1,2
-0.1808084785942401,0.08824626464085265,1.4513531568262534,-0.635364863760783,0.4188699914733656,0,1,3
0.4903440031958131,-0.14245430769480835,-1.06409925762195,-0.635364863760783,-0.18098763017363473,1,1,2
-1.5231134421743464,0.7473907570284563,1.372745268874746,-0.2017279106070954,-0.4985593122220466,1,1,1
-1.5231134421743464,-0.37315488003046965,-1.7715702491855072,-0.2017279106070954,-0.463273569772223,1,0,2
1.1614964849858662,-0.010625409217287525,1.0976176610444754,-1.5026387700681583,-0.7102737669209879,2,1,3
0.4903440031958131,0.48373296007341515,0.036411173699138884,-0.635364863760783,-0.03984466037434056,2,1,2
-0.1808084785942401,-0.5379410031273706,-0.23871643413113297,0.6655459957002798,-0.32213059997292887,2,1,2
-1.5231134421743464,0.5166901846927953,-0.23871643413113297,-1.0690018169144706,0.31301276412389506,1,2,3
0.4903440031958131,0.2200751631183735,0.66527427731119,-0.635364863760783,-1.3454171310178118,2,1,2
-0.1808084785942401,-0.30724043079170926,0.7831861092384484,1.5328199020076552,0.3835842490235419,2,0,1
0.4903440031958131,-1.7573583140444373,-1.8501781371370132,-0.635364863760783,-1.3807028734676352,1,1,3
-0.1808084785942401,-1.3948288432312554,0.7045782212869438,-0.2017279106070954,0.34829850657371847,2,0,3
-0.1808084785942401,-1.5925721909475363,0.036411173699138884,0.6655459957002798,-0.14570188772381112,1,1,1
-0.1808084785942401,0.8133052062672169,-1.4964426413552339,0.2319090425465922,-1.2748456461181648,2,2,3
-0.1808084785942401,1.6372358217517213,0.508058501408178,0.2319090425465922,-0.18098763017363473,0,2,3
0.4903440031958131,-0.3401976554110896,-0.08150065822812089,0.6655459957002798,0.4541557339231891,1,0,3
0.4903440031958131,0.7144335324090761,-0.08150065822812089,-0.635364863760783,-0.2162733726234583,2,0,1
1.1614964849858662,-0.043582633836668175,0.8617939971899559,-0.635364863760783,-0.32213059997292887,2,0,3
0.4903440031958131,-0.40611210464985004,-0.12080460220387321,-0.635364863760783,-0.5691307971216938,0,2,3
0.4903440031958131,0.15416071387961336,0.7045782212869438,-0.635364863760783,-0.004558917924516982,0,1,1
1.1614964849858662,0.2200751631183735,-0.002892770276614835,1.0991829488539675,0.2424412792242479,2,0,1
0.4903440031958131,-0.20836875693356877,-2.0073939130400253,-0.2017279106070954,-0.392702084872576,0,0,3
-0.1808084785942401,0.48373296007341515,-0.8675795377431842,-0.635364863760783,-0.2868448575231053,0,1,1
-1.5231134421743464,1.6372358217517213,0.9797058291172143,1.0991829488539675,-0.8867024791701057,0,0,2
-1.5231134421743464,0.5166901846927953,0.3901466694809168,-0.635364863760783,0.7364416735217774,0,0,2
1.1614964849858662,-0.1754115323141887,-1.06409925762195,-1.5026387700681583,-0.8514167367202821,2,1,1
0.4903440031958131,-0.8015988000824119,1.0583137170687218,-1.5026387700681583,0.03072682452530644,0,2,3
0.4903440031958131,1.5713213725129607,0.9010979411657096,1.0991829488539675,-0.2868448575231053,0,0,1
1.1614964849858662,-1.5596149663281562,-1.6536584172582474,-0.635364863760783,-0.8514167367202821,1,0,2
-1.5231134421743464,-1.7573583140444373,1.9623044285110434,1.5328199020076552,1.0540133555701894,0,1,1
-0.1808084785942401,0.7144335324090761,-0.9068834817189365,0.2319090425465922,-1.2042741612185175,2,1,2
0.4903440031958131,-0.8675132493211724,-0.2780203781068867,-1.0690018169144706,-0.4985593122220466,1,2,2
1.1614964849858662,0.12120348926023272,-0.7496677058159243,-1.5026387700681583,-0.14570188772381112,0,0,3
-0.1808084785942401,-0.9993421477986931,-0.08150065822812089,-0.635364863760783,1.9008711743659548,1,2,3
1.1614964849858662,0.7803479816478363,-0.19941249015538065,-1.5026387700681583,0.4188699914733656,1,0,1
1.1614964849858662,1.6042785971323408,-1.4178347534037279,-0.635364863760783,-1.098416933869047,2,0,1
1.1614964849858662,0.2200751631183735,-0.35662826605839276,0.2319090425465922,-1.1689884187686939,2,0,3
-1.5231134421743464,-1.7573583140444373,0.4687545574324242,0.2319090425465922,1.5127280074178957,0,0,2
-1.5231134421743464,-1.6584866401862968,-0.002892770276614835,-1.5026387700681583,1.4068707800684248,1,0,2
1.1614964849858662,-0.010625409217287525,0.2329308935779047,1.0991829488539675,0.5600129612726596,1,0,2
0.4903440031958131,-0.24132598155294913,0.9404018851414605,0.6655459957002798,-0.7455595093708115,1,0,1
-0.1808084785942401,1.3406208001772997,-0.19941249015538065,1.0991829488539675,-0.7455595093708115,2,1,3
0.4903440031958131,-0.40611210464985004,0.8224900532142022,-1.0690018169144706,-1.1689884187686939,2,0,3
-1.5231134421743464,-0.010625409217287525,-1.4964426413552339,-1.0690018169144706,0.7364416735217774,2,2,2
-0.1808084785942401,-1.7573583140444373,-1.5357465853309877,-1.0690018169144706,-0.9925597065195763,2,0,3
1.1614964849858662,0.7144335324090761,0.2329308935779047,0.6655459957002798,0.06601256697513018,0,0,2
0.4903440031958131,-0.010625409217287525,-0.317324322082639,-1.0690018169144706,-0.2162733726234583,0,0,2
0.4903440031958131,-0.24132598155294913,-0.6710598178644184,-0.2017279106070954,-0.5338450546718702,1,0,3
1.1614964849858662,-0.8345560247017922,-0.5531479859371585,0.6655459957002798,-0.6749880244711643,0,0,3
0.4903440031958131,-1.5266577417087759,-0.4352361540098988,1.5328199020076552,0.10129830942495359,1,0,3
-1.5231134421743464,2.329337538758705,1.6478728767050193,1.0991829488539675,1.5480137498677191,1,1,3
1.1614964849858662,0.4507757354540345,-1.1034032015977022,-0.635364863760783,0.2424412792242479,2,0,3
0.4903440031958131,0.25303238773775355,0.2329308935779047,1.5328199020076552,-0.32213059997292887,2,1,2
1.1614964849858662,0.31894683697651427,-1.8108741931612595,0.2319090425465922,0.7364416735217774,0,1,3
-0.1808084785942401,-1.7573583140444373,-0.6710598178644184,-1.0690018169144706,1.8655854319161314,0,0,2
1.1614964849858662,2.197508640281184,2.669775420074602,-0.2017279106070954,-0.780845251820635,0,1,1
0.4903440031958131,0.9451341047447371,0.7438821652626947,1.0991829488539675,-0.03984466037434056,1,0,3
-1.5231134421743464,0.25303238773775355,1.019009773092968,-0.635364863760783,-0.8867024791701057,1,0,1
1.1614964849858662,0.3519040615958943,-0.4352361540098988,1.0991829488539675,1.618585234767366,2,1,2
1.1614964849858662,-1.7573583140444373,0.7045782212869438,1.0991829488539675,0.2777270216740713,0,1,2
0.4903440031958131,0.879219655505977,1.529961044777758,-0.2017279106070954,-0.2162733726234583,2,1,3
-1.5231134421743464,-1.7573583140444373,-1.142707145573456,-1.5026387700681583,-0.5691307971216938,0,1,2
-1.5231134421743464,0.6155618585509354,0.5473624453839289,1.0991829488539675,0.2777270216740713,0,0,2
-0.1808084785942401,-0.010625409217287525,2.7483833080261064,-1.5026387700681583,3.5945868119574844,2,1,3
-0.1808084785942401,0.41781851083465443,2.040912316462551,-1.0690018169144706,-0.6397022820213407,1,0,1
0.4903440031958131,0.9121768801253571,-1.6536584172582474,-1.5026387700681583,-1.3101313885679882,0,0,3
-1.5231134421743464,1.3076635755579196,-0.7889716497916781,-0.635364863760783,0.03072682452530644,2,0,3
-1.5231134421743464,-0.7356843508436518,-1.06409925762195,1.5328199020076552,-0.4279878273223996,0,1,2
-0.1808084785942401,0.4507757354540345,-1.7715702491855072,-1.0690018169144706,-0.780845251820635,1,0,3
-0.1808084785942401,-0.043582633836668175,0.15432300562639725,1.5328199020076552,0.701155931071954,2,0,3
0.4903440031958131,-1.4607432924700154,-0.2780203781068867,-0.2017279106070954,0.2777270216740713,1,0,3
-1.5231134421743464,0.25303238773775355,-1.1034032015977022,0.2319090425465922,-0.7102737669209879,0,0,2
1.1614964849858662,0.48373296007341515,1.1369216050202264,0.2319090425465922,2.112585629064896,1,0,1
-0.1808084785942401,1.7361074956098617,0.66527427731119,0.2319090425465922,2.430157311113308,0,1,1
0.4903440031958131,1.7361074956098617,2.473255700195836,-0.635364863760783,-0.8161309942704585,0,0,1
-1.5231134421743464,-1.7573583140444373,-1.1820110895492097,-1.0690018169144706,-0.4279878273223996,0,1,3
-1.5231134421743464,1.7031502709904816,2.355343868268575,-1.5026387700681583,2.112585629064896,2,0,3
