Area,Perimeter,AspectRation,ConvexArea,Extent,Compactness,ShapeFactor2,ShapeFactor3,target
-0.7073665604349367,-0.9323318511663565,-1.6136551846167373,-0.7089060326540405,0.5308044664328952,1.911548486249511,2.1450702053522694,2.0080056829803388,6
-0.7072304659863635,-0.9434582406376962,-1.5255546446526558,-0.7105479506641927,0.6433541339902898,1.7854189121197575,2.018329444297518,1.8643615724927802,6
-0.7066520645799274,-0.9707642353930181,-1.7286972388585669,-0.7085374388150268,0.8246063925796201,2.0959591087543292,2.332113087931282,2.2202167802326267,6
-0.7051550256456219,-0.9566338604846697,-1.7719593809548282,-0.7088055070615823,0.7154881651718281,2.162642182101037,2.397883327306742,2.2975936953077993,6
-0.7046446714634723,-0.9379486053322987,-1.5966768154458586,-0.7068955208048747,0.6674112418800026,1.8890426665032347,2.1161509825642955,1.9822853702954197,6
-0.7040662700570361,-0.9213498392896635,-1.6053926529336753,-0.705287111325542,0.6940317229791473,1.9018397995966831,2.127727068666357,1.99690555283512,6
-0.7036239630991732,-0.8364977297131305,-1.592313968800099,-0.7024053776750708,0.18942517285429208,1.8793527068781122,2.1040895506210187,1.9712233447977066,6
-0.7033517742020267,-0.9872838266256855,-1.7018265950269635,-0.7090400667773182,0.704427049875203,2.0531276304533317,2.2801189452184087,2.1706961161693723,6
-0.7014124283098583,-0.9372127453337755,-1.6791498505266953,-0.7034441421304732,0.3982782043278194,2.017889481915392,2.2394556965909285,2.1300599982165824,6
-0.7003236727212725,-0.936793584575123,-1.4479799888662057,-0.7037122103770287,0.310701732063794,1.6667869662960977,1.8863691162029863,1.7303680950086273,6
-0.6986565157262505,-0.959325804023571,-1.621804498927117,-0.7011655620347519,0.7183381490284402,1.9272584937975015,2.141056445627341,2.0259825413239794,6
-0.6985204212776773,-0.9470350791115302,-1.6289188111292925,-0.7022378350209737,0.1856611450179985,1.9405228426403804,2.1541423099690316,2.041175550553191,6
-0.6985204212776773,-0.9308275297769708,-1.6490269545816245,-0.7011990705655713,0.9032492808561442,1.9704438820087113,2.184447035590924,2.0754966772167114,6
-0.6982822559926741,-0.8899220970742597,-1.4649212061018237,-0.6959047226961012,0.3929203875255015,1.6884926815120045,1.9031378989868377,1.7548038887741726,6
-0.696479004549079,-0.9194636158757278,-1.3838190737621725,-0.6992220672472249,0.6557877763045824,1.573394156482327,1.7877632993623422,1.625640213374729,6
-0.6963769337126491,-0.9566664618770095,-1.4984301680015994,-0.7008974937881964,0.4542973444641279,1.744034751585538,1.953439209146268,1.8174961911049248,6
-0.6952201308997766,-0.8858469230318059,-1.7899440003630385,-0.6953685862029902,1.2001725779980255,2.176866409072957,2.3889724448379273,2.3141431042905065,6
-0.6949819656147735,-0.9220810419464239,-1.0318540312370004,-0.6991885587164054,0.6024533683277704,1.0721402200647066,1.319606090274679,1.0749630793255645,6
-0.6923961710918822,-0.9405241153271295,-1.4913225799286358,-0.6961057738810178,0.36486117247179706,1.73173617069275,1.9327070485587223,1.8035939856797512,6
-0.6921580058068791,-0.9339805501503895,-1.5430460701833741,-0.6952010435488931,0.6056810382382692,1.8083399805203395,2.00765351518816,1.8903749027198076,6
-0.6918858169097327,-0.9079506670380755,-1.90728153530687,-0.6952345520797125,1.0153085879614965,2.3926188845181517,2.6086208274418246,2.567063872919979,6
-0.6913414391154398,-0.9236179647281496,-1.9618369686281005,-0.6936931596620187,0.3948628254906826,2.4791838135223356,2.700366306007853,2.6695437222678167,6
-0.689810376568991,-0.905291324891514,-1.5996951828539427,-0.6918836989977694,0.8239977996161977,1.8909756504533448,2.084692510946158,1.9844929157599498,6
-0.6897763529568477,-0.9556232173221412,-1.720322472528801,-0.6938271937852964,0.4659290041697002,2.084031521506845,2.2802197090608756,2.2064122946270732,6
-0.6890958807139816,-0.9499272883462316,-1.499204523451714,-0.6928554463915328,0.5346244636519496,1.74074048681262,1.9343914841252923,1.8137712616072963,6
-0.6890618571018383,-0.9322573336981518,-1.5921535928135118,-0.6921852757751442,1.0419624177399658,1.8775743225954744,2.069636713484243,1.9691939251288568,6
-0.6889597862654084,-0.9373571229284222,-1.7304186852575965,-0.6929894805148106,-0.07461465086651119,2.0977765253040963,2.292440683754725,2.2223211420826434,6
-0.6879390779011092,-0.9169952247414416,-1.6661781000283162,-0.6907444089499087,0.8164647171206257,1.9890589380335486,2.1791922012062797,2.096883795074511,6
-0.6877009126161061,-0.8653499619337035,-1.802803822042302,-0.6883653032617291,1.0847569674427469,2.2101704672855638,2.405830235682624,2.3529518616164053,6
-0.6872586056582431,-0.889032544797564,-1.270539087978319,-0.6876951326453404,-0.0666414965829979,1.399913268393377,1.604389900046496,1.432876819941931,6
-0.6865441098032337,-0.9290530825653425,-1.7184302438498265,-0.6892700335938537,0.6419033234000203,2.083043203026432,2.271733714127796,2.205268932189878,6
-0.6860337556210842,-0.9094177296933591,-1.4302759519970525,-0.6883653032617291,0.7323727118584389,1.6400762048049289,1.8299598377926924,1.7003472384861131,6
-0.6848429291960684,-0.8540698801841916,-1.7809758061835885,-0.683305515107995,0.5751270885865606,2.181808505851961,2.369597237328935,2.3198967033255884,6
-0.6846728111353519,-0.9237716570063222,-1.5238549568670123,-0.6874605729296044,0.3852585080165838,1.77536438558777,1.9588015249628765,1.8529632853917033,6
-0.6843665986260622,-0.8699747023041685,-1.6853898383571406,-0.6824678018375091,0.5492559719286956,2.025999602800095,2.208546387914235,2.1394040403543864,6
-0.6839242916681991,-0.8698163526842332,-2.1771475535792186,-0.6846458563407722,0.3165253064934585,2.8698526175598134,3.113622335527476,3.13917611296243,6
-0.6837881972196259,-0.7765344545170241,-1.4654825302102827,-0.6783462525467191,0.42855112187980715,1.6818728805958376,1.8656487113970612,1.747347643525144,6
-0.6825293235703236,-0.8299215631440506,-1.5508829224870344,-0.6804572899883433,0.3447206544525893,1.8143236807630196,1.9925137478575217,1.8971724717821907,6
-0.6819168985517441,-0.8626533610530399,-1.6051141174006,-0.6805578155808015,0.14689972165519635,1.899631084162187,2.075818575219581,1.9943812897311501,6
-0.6817808041031709,-0.8809054834214702,-1.5385683098412495,-0.6833725321696338,0.8532987829872035,1.8047865636211857,1.98148514529953,1.8863394593721177,6
-0.681678733266741,-0.9422240450705531,-1.5940978162599657,-0.6862207572892854,0.8164549699882486,1.8842680554090294,2.0599801785811733,1.9768338005161028,6
-0.6814745915938811,-0.9281635302886466,-1.5659351772823076,-0.6845118222174945,0.2962812686155149,1.8412316210975983,2.016807910276269,1.9277742239751745,6
-0.6803858360052953,-0.8938482361803036,-1.8085066542990578,-0.6817306141594817,0.574148962830923,2.221892268741196,2.4007752495855392,2.366631328701693,6
-0.6801476707202923,-0.9290577399071052,-1.575785871624312,-0.6851819928338831,1.0103753537933655,1.850293810403872,2.0228856493743925,1.9380929199445782,6
-0.680011576271719,-0.8710505482513763,-1.6763491426510815,-0.6811944776663708,0.5891767931882382,2.012406644245164,2.184902152279399,2.123745817880173,6
-0.6794671984774261,-0.9106845266528416,-1.078923812422301,-0.6847463819332305,0.7742946786540561,1.1528793513491322,1.362717900274103,1.1623628851775765,6
-0.6794671984774261,-0.9444129956990708,-1.704693899917908,-0.6849474331181471,0.4615663144105186,2.0603482419273513,2.232341769312772,2.1790345463501484,6
-0.6790929387438498,-0.889917439732497,-1.8838231566599182,-0.6802897473342461,0.5022894452266156,2.344031668081499,2.5257946283314827,2.5097953855069135,6
-0.6790589151317065,-0.9369845355873982,-1.4042068455714893,-0.6841097198476613,0.3990095049011301,1.59946681606247,1.7763585117924743,1.6548100863767805,6
-0.6772556636881113,-0.9622459573088491,-1.6647739273233733,-0.6832720065771755,0.4117521333551639,1.997857793766046,2.164007090146532,2.1070021552767844,6
-0.6767112858938183,-0.9370217943215003,-1.672658052416572,-0.6819986824060371,0.7822630513254618,2.0070398620819945,2.172056441762255,2.117567543106175,6
-0.6764050733845286,-0.8121118882430868,-1.15612144395958,-0.6777430989919693,0.23317154944611132,1.247539383821364,1.4425463750710574,1.2654678169898366,6
-0.6763030025480987,-0.9345208017948747,-1.6862929145997443,-0.681529562974565,0.8257032821368685,2.0226349855790464,2.186903993949739,2.135526915278773,6
-0.6755204594688027,-0.8864570348027332,-1.2447367651510906,-0.6784802866699968,0.48775224096646363,1.3764587156214285,1.5592225076607489,1.406992167659951,6
-0.6740914677587838,-0.9044809474247861,-2.1679140356184488,-0.6754310103654285,0.3771208785370675,2.851234063436838,3.0665001245978734,3.116529037920001,6
-0.6736831844130642,-0.9078342334940055,-1.3126052566354198,-0.6787818634473717,0.7730791070321537,1.4716868880419267,1.6443478017767086,1.5123485884448375,6
-0.6735811135766342,-0.9129852534836671,-1.8995615091414169,-0.6769724027831224,0.1658131635755055,2.3733595438972075,2.5435710495400023,2.5443417441903646,6
-0.6727305232730516,-0.7009318256814201,-1.1490510975313024,-0.6671879117838484,0.20081143777432478,1.2419834277649415,1.4304664697566618,1.2593972468925456,6
-0.6713695787873194,-0.858843655491066,-1.40242967330842,-0.6724822596533185,0.6699859560925149,1.5973782236910077,1.7585216322784745,1.6524714807931782,6
-0.6712675079508894,-0.8680931362319955,-1.5881703271355505,-0.6713764781362773,0.9442529737844466,1.8709760309153,2.024049471754884,1.961666356575799,6
-0.6710633662780296,-0.8409315190713204,-1.6368105778344637,-0.6724152425916797,1.004130854458436,1.9516208599820182,2.103815808848984,2.053897616828973,6
-0.6708932482173131,-0.9371382278655709,-1.6175732519308657,-0.6764697748208309,0.8246334270788515,1.9170573725481987,2.068961595739715,2.0143073138212406,6
-0.6707911773808832,-0.8184412156987382,-1.7809203249816177,-0.6679586079926954,0.457958036349843,2.177112398588058,2.3320895763680394,2.314429431471521,6
-0.6706210593201667,-0.9123285682951119,-1.2694232005899226,-0.6744927715024844,0.5500486365240734,1.4104360356989023,1.5810932996681697,1.4445035524636463,6
-0.6704169176473068,-0.9011276613555669,-1.5773424484100755,-0.6727168193690546,0.27633301635841473,1.856671526658671,2.008075043929146,1.945358702777544,6
-0.6691240203858612,-0.9107869881716235,-1.6870609129137508,-0.6714434951979162,0.6510119675197317,2.028663022181846,2.176925014750776,2.1424738010364885,6
-0.668545618979425,-0.8862567691069325,-1.7438574304035208,-0.6707063075198887,0.23829715154754594,2.1215168157481266,2.2699216443607684,2.2498328699089365,6
-0.6677970995122723,-0.9323504805334079,-1.8331411683690313,-0.672750327899874,0.27699958126009666,2.265596644554278,2.416781585961392,2.4177275525288344,6
-0.6677290522879856,-0.9126406101932197,-1.6356706605531368,-0.6722141914067631,0.4731195883722905,1.9507054646451134,2.095580044124697,2.052847899173276,6
-0.6675929578394124,-0.8820232454445434,-1.4605654872776912,-0.6694664918795697,0.09526944753923153,1.6855481614719814,1.8352264279589576,1.7514869091127248,6
-0.6675249106151259,-0.9146479244929882,-1.4087982840665267,-0.6720131402218465,0.8564846648773505,1.6075975675910747,1.7603958397483568,1.6639173708271329,6
-0.6674568633908392,-0.8762900577345312,-1.8172748005373434,-0.6695000004103892,0.7944700370520933,2.2426221772788653,2.3921145973255173,2.3908491180646707,6
-0.6673888161665527,-0.9204975457470703,-1.6071858505622993,-0.6721806828759437,0.5512674367558608,1.8974083926053649,2.04182085477128,1.99184144619536,6
-0.6669465092086897,-0.9264216844693577,-1.6412263693520726,-0.6720131402218465,0.36751104381822713,1.9514557334796843,2.0946143906343897,2.0537082491992718,6
-0.6669124855965464,-0.8876027408763829,-1.561907215921941,-0.6693994748179309,0.41675788864028046,1.8268758656356938,1.971225706739034,1.9114408731081707,6
-0.6665042022508266,-0.9295095020580971,-1.8541002097999348,-0.6702706966192361,0.7454220378173573,2.3031935525314933,2.452975958175469,2.4618003873328385,6
-0.6661979897415369,-0.9082114781767927,-1.6287276688874595,-0.6708403416431664,0.8684571677024837,1.9412980862686353,2.0828485326290154,2.042063949411228,6
-0.6651772813772378,-0.9196871682803425,-1.4851456496689144,-0.6709408672356247,0.6470606803100785,1.7195750569216695,1.863038927877171,1.7898585527102189,6
-0.6639524313400788,-0.9218109161241813,-1.8753473652839359,-0.669332457756292,0.6881276172105046,2.340353767699308,2.485898864304125,2.5054676848854203,6
-0.6638163368915055,-0.9161429311988485,-1.5108250868940125,-0.669097898040556,0.2183738290629801,1.7555637020773172,1.8950599976157485,1.8305389284153393,6
-0.6637823132793622,-0.896889480351415,-1.6766926114974139,-0.6652444169963214,0.29497707369568055,2.0091535268684817,2.145436313979899,2.1200005436026714,6
-0.6635101243822158,-0.9383677660909512,-2.0874057878310115,-0.6680256250543342,0.6894709232652824,2.7092635064567205,2.881245800222646,2.944713215758018,6
-0.6630678174243528,-0.8650286053520702,-1.4994645502992276,-0.6658475705510711,-0.20374043069525186,1.7333339392199048,1.871949810345986,1.8053994303056025,6
-0.6625234396300599,-0.8786280432994588,-1.638839038431463,-0.6648423146264882,0.24445380408565368,1.956827282818456,2.090315133355806,2.0598691695820674,6
-0.6622852743450568,-0.9186113223331347,-1.7616397591349293,-0.6668193179448346,0.5205209965654065,2.152823687707125,2.287738371106274,2.2861792499709885,6
-0.6622512507329135,-0.913516190444627,-1.6794282759618393,-0.6662831814517237,-0.03622729669715689,2.0157618410065767,2.148699383078449,2.1276094912752215,6
-0.6614687076536174,-0.7676342744083046,-2.0579648874048013,-0.6569678098839218,0.4285735178066099,2.649188389303182,2.8103164521128856,2.872473808693339,6
-0.6610264006957545,-0.8605342705509638,-1.721390471394785,-0.6619940895068366,0.6828174121868795,2.088594522069043,2.2194910206035052,2.2116920336322847,6
-0.6609243298593246,-0.9109080790574562,-1.9496861164608659,-0.6651438914038631,0.8870308290837023,2.4649573249892947,2.610417782632483,2.652662278773529,6
-0.6606521409621781,-0.8658808988946634,-1.6397303586616248,-0.6620946150992948,0.26676991474595635,1.9490475939108824,2.078497214031824,2.050946934437438,6
-0.6603799520650316,-0.8940391871925789,-1.647081768797697,-0.6651103828730437,0.7442644994364342,1.9659228586241675,2.0947151544768565,2.0703064065857695,6
-0.6577261103178538,-0.8878309506227603,-1.3597745378067034,-0.6628988198389612,0.33504694230019166,1.5324243822805454,1.6695320448039133,1.5799087366863396,6
-0.6572497797478475,-0.8536786634761158,-1.3825819603960172,-0.6599500691268512,1.0908863811392244,1.563815371297093,1.6981271438986185,1.6149366189041872,6
-0.6570796616871311,-0.9280424394028134,-1.7969909203981582,-0.6627982942465029,0.7567695185502852,2.209388943350885,2.3339453104668033,2.3520401985481993,6
-0.6551062921828192,-0.8810172596237776,-1.9043370354552824,-0.6581406084626019,0.5701623243864486,2.3888681586137985,2.5160591617518144,2.562636536602735,6
-0.6545959380006697,-0.8646467033275202,-1.430807655684291,-0.657604471969491,0.6996330137484651,1.639303645763617,1.7643172326176901,1.6994797622118611,6
-0.6540855838185201,-0.9252014609275027,-1.8375593086425075,-0.6597490179419346,0.7889410630573621,2.2732083271298897,2.392969410589111,2.426641576775758,6
-0.6536092532485138,-0.9033585280599504,-1.7479461332003532,-0.6575039463770327,0.6600030534579772,2.12408259751627,2.238963633160216,2.2528088540297,6
-0.6533710879635107,-0.8571763271399818,-1.6019403569567439,-0.6570683354763801,0.28806269911222054,1.8976082885761647,2.011924222711378,1.9920698409314437,6
-0.6532349935149374,-0.8635755147220752,-1.8051673718097523,-0.6543876530108256,0.7446712838477709,2.219715947322479,2.335831273718307,2.364090755308328,6
-0.6529287810056477,-0.8873791884717683,-1.2578836610696555,-0.6576379805003104,0.6421434870201762,1.3940035000480848,1.5315191685718745,1.4263507883077802,6
-0.6528607337813611,-0.7995650095340915,-1.6452571076269282,-0.651706970545271,0.5180836208784699,1.9569297689587852,2.0694973235021634,2.059986727336023,6
-0.6527246393327879,-0.8946539563052689,-1.822737448040426,-0.6568002672298247,0.44487360436698087,2.250248779649792,2.36612088476383,2.3997671970758936,6
-0.6526565921085012,-0.8689314577493,-1.4077431748139078,-0.6566662331065469,1.023845604657551,1.6082169750148418,1.7308989042635734,1.6646113640108269,6
-0.6523163559870682,-0.8757078900141807,-1.5290895263111624,-0.6553258918737697,0.7855494492410933,1.7887986769192559,1.903319273903278,1.8681947540602963,6
-0.6504790809313297,-0.8792102110198093,-1.707869132411883,-0.6539855506409924,0.26359273784195747,2.0649890629704513,2.172321786547418,2.1843959280345326,6
-0.6499347031370368,-0.8740917924224876,-1.3989433652261214,-0.6541530932950895,0.8459217976493251,1.5868107946208831,1.705236032984652,1.6406441286708302,6
-0.6499347031370368,-0.8682654578772194,-1.2529430164027546,-0.6530138032472289,0.23910963735551194,1.3869100729142707,1.5192780411095321,1.4185211904989565,6
-0.6494243489548872,-0.7667866382074746,-1.100303994751215,-0.6496964586961052,0.4204489049378317,1.182095597158683,1.333093330588862,1.1941123789531976,6
-0.6494243489548872,-0.8732348415381318,-1.3292294081397102,-0.6530473117780483,0.4365358010745604,1.4915468602482607,1.6149835386845066,1.534408341015383,6
-0.6491521600577408,-0.8783951762113188,-1.7917652444202359,-0.6536839738636175,0.3039886143079476,2.1951169795420498,2.3013935511579007,2.3353997296962357,6
-0.6490500892213109,-0.8484810700688261,-1.3370025626735653,-0.6507017146206882,0.7321992047284513,1.501720143144475,1.6237264814158763,1.5457201805415934,6
-0.6483355933663014,-0.8658063814264586,-1.900667071790478,-0.6523771411616597,0.5803032654314564,2.381376778073682,2.4923662235931197,2.5537969983759954,6
-0.6482335225298715,-0.890718502515699,-1.7670600678668769,-0.6528462605931318,0.3037452833806266,2.1510427001886634,2.2543972950313815,2.284109566492645,6
-0.6479613336327251,-0.9083232543791,-1.5094674081376853,-0.6531143288396872,0.656783986362426,1.7577654375857599,1.8643001553053808,1.8330309358693055,6
-0.6471787905534291,-0.8608323404237836,-1.4067642941067562,-0.6512043425829797,0.5860114681433133,1.59695845191446,1.7093320831809278,1.6520014930632139,6
-0.6468725780441393,-0.8798948402589418,-1.6052158152675085,-0.6500315440042995,0.08200868850129006,1.9036223002459662,2.0040680017937156,1.9989429705265496,6
-0.6463622238619897,-0.8277093258067184,-1.579058026997137,-0.6455749094053151,0.1649468744141956,1.861463758405359,1.9616699356784315,1.9508202675508606,6
-0.646294176637703,-0.8542096004370756,-1.3730157183314695,-0.6502661037200356,-0.11939892336532971,1.553564593324455,1.6667811919045694,1.6034899179173732,6
-0.6460560113527,-0.8981562773108981,-1.8815695947258333,-0.6500985610659383,0.8021266240929075,2.348441159081228,2.452671987250695,2.5149852607983365,6
-0.6453074918855473,-0.8692807583815106,-1.455265723547409,-0.6501990866583967,1.0607683346905417,1.6741583702051952,1.7787701264221791,1.7386626019551294,6
-0.6447971377033976,-0.8122329791289196,-1.5785516213678894,-0.6455749094053151,0.25381961311301965,1.858556594799404,1.95555860863282,1.947506845945085,6
-0.6445589724183945,-0.874203568624795,-1.510326812200875,-0.6482891004016891,0.9930488145002738,1.752457163147725,1.85221857059361,1.8270234984521594,6
-0.6442527599091048,-0.8433486794462158,-1.8562477474261823,-0.6459099947135094,0.5074269604898464,2.3044963581696156,2.4028862520852194,2.463329550456227,6
-0.6436743585026685,-0.877482337225809,-1.2492002046067436,-0.6492608477954526,0.9335590209082211,1.3776647785082592,1.4989287831233598,1.4083221607609437,6
-0.6436403348905253,-0.8704683805310257,-1.727009547669733,-0.6465466567990786,0.42494993450033725,2.0969937322919536,2.1895742357751096,2.221414719797295,6
-0.6429598626476591,-0.8416860084368948,-1.4265960305860177,-0.6429612440013995,0.012802577366892587,1.6326870175411106,1.7347027393166954,1.692052011818949,6
-0.6429598626476591,-0.8982354521208654,-1.6421259306162768,-0.6493613733879109,0.5799500595968279,1.9554268395667278,2.0468489705103736,2.0582627125142183,6
-0.6420072015076466,-0.8286780528933821,-1.7066393222085032,-0.6430952781246773,0.5759610303462964,2.0590527904304303,2.1479100663124586,2.1775382572283184,6
-0.6415989181619269,-0.9016166822406614,-1.7507701206718849,-0.6474848956620227,0.4526323626067026,2.1344028818853964,2.2228649299287686,2.2647841239536963,6
-0.641054540367634,-0.8674597377522543,-1.5894023392975556,-0.6451392985046626,0.1614584636040795,1.8685968686152579,1.9575587709057858,1.9589529285803442,6
