Area,MajorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor4,target
-0.7146476134336042,-1.2091036089393603,-1.7830199047645332,-2.883601420167583,-0.7161773838418571,-0.8607085559556212,0.5770568981915575,0.43292861025369606,2.182603501532027,0.1629861185326967,2.4418046068406496,0.8745476796143496,6
-0.7142053064757412,-1.211770803013943,-1.7961505143446688,-2.9322877030082597,-0.7193271857388838,-0.8600177501013981,0.6125257524983116,1.138548804419395,2.2018065959889594,0.1542440426042609,2.460936301730347,0.8068049644147316,6
-0.7138990939664515,-0.972645943289001,-0.8816431338284665,-0.7591890741842843,-0.7132956501913861,-0.8595395821285099,0.6344663840026206,0.015350260425011765,0.8826185995866094,0.7190388050859966,1.1870378203305978,0.39960372444183695,6
-0.7124360786442894,-1.1120801306379229,-1.427911533679256,-1.820642991550052,-0.710413916540915,-0.8572559279031566,0.3636453556390197,-0.26134766903517614,1.633541757483328,0.3804305395804173,1.8802409951836296,0.8324948841298843,6
-0.7122659605835728,-1.1332306673754997,-1.5081560520665267,-2.0258026142158947,-0.7162444009034961,-0.8569904854931563,0.22153486291754965,0.9107960783189186,1.7541462401713914,0.3294379000306594,1.9985327080475392,0.8956294078631981,6
-0.7104627091399776,-1.1879702586272058,-1.7247520344432248,-2.6774247968425695,-0.7119553089586088,-0.8541780693530763,0.21994540601035908,0.4221178258269391,2.0850168137256135,0.1900577825217181,2.329847580873153,0.7682751462604597,6
-0.7088976229813855,-1.1469405692406018,-1.5731306887476646,-2.204909520575825,-0.7098107629861652,-0.8517389827145037,0.2672370005988875,0.3079169392393058,1.8555079127859908,0.2782451886672484,2.092102012162217,0.9945095094549056,6
-0.708727504920669,-1.132081984365176,-1.5213943659673779,-2.0612996670362524,-0.7104474250717344,-0.851473968595162,0.09404075713538818,0.4649751482748764,1.7715041448063624,0.31233264523681137,2.0078516840783447,0.8184478373820816,6
-0.7082171507385194,-1.1498241710267936,-1.5863652960181613,-2.2429573054596514,-0.7056221966337363,-0.8506790527009147,0.518518359329827,-0.3730448425531635,1.8767699064557715,0.2676723671165327,2.1119306569623104,1.0260623922917858,6
-0.7076047257199399,-1.152769426943596,-1.6032819002495837,-2.292409114926932,-0.7121898686743449,-0.8497253977872171,0.2908037684707971,1.0235188666478519,1.8979726439701197,0.2573438810550577,2.1319020505392325,0.8784640671995151,6
-0.7073665604349367,-1.1548314332183074,-1.6136551846167373,-2.3231995240569514,-0.7089060326540405,-0.8493546043059909,0.5308044664328952,0.42865001795684277,1.911548486249511,0.25117263940471574,2.1450702053522694,0.8038290804099009,6
-0.7072304659863635,-1.1327511105157586,-1.5255546446526558,-2.0725571336117232,-0.7105479506641927,-0.8491427386967889,0.6433541339902898,0.775169756387426,1.7854189121197575,0.3024096144437135,2.018329444297518,1.0564490782967575,6
-0.7066520645799274,-1.185393672338431,-1.7286972388585669,-2.690902940576739,-0.7085374388150268,-0.8482424633003978,0.8246063925796201,0.4953594978134007,2.0959591087543292,0.17530824054261132,2.332113087931282,0.9089754481508029,6
-0.7051550256456219,-1.1948352677034209,-1.7719593809548282,-2.843250098743186,-0.7088055070615823,-0.8459134355579334,0.7154881651718281,0.8376838716535194,2.162642182101037,0.14497434366282755,2.397883327306742,0.815071411123476,6
-0.7046446714634723,-1.1477537166339637,-1.5966768154458586,-2.272989667189888,-0.7068955208048747,-0.8451198095942143,0.6674112418800026,0.5645840888492072,1.8890426665032347,0.2528068543073883,2.1161509825642955,0.9164435711257409,6
-0.7040662700570361,-1.149288809271486,-1.6053926529336753,-2.298645233285489,-0.705287111325542,-0.8442205914350008,0.6940317229791473,0.3640556401480287,1.9018397995966831,0.2460185770193625,2.127727068666357,0.8974170088463784,6
-0.7036239630991732,-1.1448783543559933,-1.592313968800099,-2.260240862382239,-0.7024053776750708,-0.8435331141073961,0.18942517285429208,-0.1082043880806449,1.8793527068781122,0.2539373485818808,2.1040895506210187,0.824276981025709,6
-0.7033517742020267,-1.174340728677939,-1.7018265950269635,-2.600403261779194,-0.7090400667773182,-0.8431101180650846,0.704427049875203,1.2329870893218016,2.0531276304533317,0.18331376890927983,2.2801189452184087,0.9099550626921775,6
-0.7014124283098583,-1.1661049101716108,-1.6791498505266953,-2.526319865309826,-0.7034441421304732,-0.8400977913582172,0.3982782043278194,0.5189998224292133,2.017889481915392,0.19207266503443907,2.2394556965909285,0.9299214383584644,6
-0.7003236727212725,-1.103571444559268,-1.4479799888662057,-1.8704073499588858,-0.7037122103770287,-0.8384078204923053,0.310701732063794,0.7809827923152549,1.6667869662960977,0.3324743881759286,1.8863691162029863,0.9532561880266481,6
-0.6986565157262505,-1.147355742559795,-1.621804498927117,-2.3476432485582404,-0.7011655620347519,-0.8358216649116518,0.7183381490284402,0.608771334130222,1.9272584937975015,0.22092726987610545,2.141056445627341,0.8992961754912616,6
-0.6985204212776773,-1.149485014454804,-1.6289188111292925,-2.369168800843969,-0.7022378350209737,-0.8356106356495634,0.1856611450179985,0.8426310813643424,1.9405228426403804,0.21521105881079736,2.1541423099690316,0.9678777057725465,6
-0.6985204212776773,-1.1546313413645624,-1.6490269545816245,-2.430971187116075,-0.7011990705655713,-0.8356106356495634,0.9032492808561442,0.6414471338282267,1.9704438820087113,0.20318904452136294,2.184447035590924,0.9249870154643203,6
-0.6982822559926741,-1.1050234836531732,-1.4649212061018237,-1.9131991311199918,-0.6959047226961012,-0.8352413681645837,0.3929203875255015,-0.3324510126372356,1.6884926815120045,0.31775406022270924,1.9031378989868377,0.8518278922920965,6
-0.696479004549079,-1.0821845644626105,-1.3838190737621725,-1.7146812469480068,-0.6992220672472249,-0.8324467631828988,0.6557877763045824,0.6517882301134323,1.573394156482327,0.36104127912627876,1.7877632993623422,0.9522827852261704,6
-0.6963769337126491,-1.1126415639686782,-1.4984301680015994,-2.0000339670009275,-0.7008974937881964,-0.8322886463652331,0.4542973444641279,0.995538658013407,1.744034751585538,0.2894633746080218,1.953439209146268,1.0331453873328793,6
-0.6952201308997766,-1.1857999080637707,-1.7899440003630385,-2.90916739884321,-0.6953685862029902,-0.8304971604960073,1.2001725779980255,0.15106819735113686,2.176866409072957,0.11271674744203092,2.3889724448379273,0.36025464668639257,6
-0.6949819656147735,-0.9862322187336535,-1.0318540312370004,-1.0047503152583963,-0.6991885587164054,-0.8301284410207288,0.6024533683277704,0.9329150778828119,1.0721402200647066,0.5761494633765161,1.319606090274679,0.33443520067089877,6
-0.6923961710918822,-1.1057654472895135,-1.4913225799286358,-1.9813657188708391,-0.6961057738810178,-0.8261277442502033,0.36486117247179706,0.8337285125420009,1.73173617069275,0.28361791361000005,1.9327070485587223,0.9799650633086854,6
-0.6921580058068791,-1.119031674362572,-1.5430460701833741,-2.120433820087545,-0.6952010435488931,-0.8257594935339927,0.6056810382382692,0.7050503062137607,1.8083399805203395,0.2515010758775713,2.00765351518816,0.949108355578029,6
-0.6918858169097327,-1.2176207897528701,-1.90728153530687,-3.382782219433999,-0.6952345520797125,-0.8253386827857526,1.0153085879614965,0.7636047611948803,2.3926188845181517,0.02108828315636637,2.6086208274418246,0.9740889865118304,6
-0.6913414391154398,-1.2310300952452067,-1.9618369686281005,-3.633865350808895,-0.6936931596620187,-0.8244972164181731,0.3948628254906826,0.5712687575782127,2.4791838135223356,-0.012883202583158993,2.700366306007853,0.7696642755701982,6
-0.689810376568991,-1.1307536416168258,-1.5996951828539427,-2.2818460951062693,-0.6918836989977694,-0.822131696288131,0.8239977996161977,0.5164025588369099,1.8909756504533448,0.2115743552245678,2.084692510946158,0.8329724979833117,6
-0.6897763529568477,-1.1639092339005157,-1.720322472528801,-2.662371247060322,-0.6938271937852964,-0.8220791463732038,0.4659290041697002,0.8962389718106633,2.084031521506845,0.1345467069680376,2.2802197090608756,0.9537423142657245,6
-0.6890958807139816,-1.103480510456303,-1.499204523451714,-2.002076111640467,-0.6928554463915328,-0.821028341985785,0.5346244636519496,0.8393841255212724,1.74074048681262,0.27089122160522033,1.9343914841252923,0.8945791635275122,6
-0.6890618571018383,-1.1275450419270152,-1.5921535928135118,-2.2597733943756424,-0.6921852757751442,-0.8209758089326946,1.0419624177399658,0.7171393993921084,1.8775743225954744,0.21496760859506867,2.069636713484243,0.7770277192082805,6
-0.6889597862654084,-1.165302492785631,-1.7304186852575965,-2.6968050303510633,-0.6929894805148106,-0.8208182182043424,-0.07461465086651119,0.8911498233757457,2.0977765253040963,0.126971421528075,2.292440683754725,0.8803662402920464,6
-0.6879390779011092,-1.1455608804875554,-1.6661781000283162,-2.484842762390144,-0.6907444089499087,-0.8192427071739884,0.8164647171206257,0.654926366268049,1.9890589380335486,0.16722657865393328,2.1791922012062797,0.6724615740773543,6
-0.6877009126161061,-1.1827784734066038,-1.802803822042302,-2.9572900288607307,-0.6883653032617291,-0.8188751916338701,1.0847569674427469,0.24517249613455872,2.2101704672855638,0.07985450941271673,2.405830235682624,0.7303053050422589,6
-0.6872586056582431,-1.0392420004038403,-1.270539087978319,-1.461842228269918,-0.6876951326453404,-0.8181927661126221,-0.0666414965829979,0.20140483032434767,1.399913268393377,0.4094462642012201,1.604389900046496,0.5414909289669588,6
-0.6865441098032337,-1.160027651690575,-1.7184302438498265,-2.6559660459189702,-0.6892700335938537,-0.817090671389498,0.6419033234000203,0.6382864165129761,2.083043203026432,0.1263411067877159,2.271733714127796,1.0156772818180213,6
-0.6860337556210842,-1.0818369236445324,-1.4302759519970525,-1.8264548951307837,-0.6883653032617291,-0.8163036771862606,0.7323727118584389,0.5623395214804248,1.6400762048049289,0.30424832752759795,1.8299598377926924,0.9290996480480443,6
-0.6848429291960684,-1.1747705338253807,-1.7809758061835885,-2.8760992330985538,-0.683305515107995,-0.8144680537725733,0.5751270885865606,-0.17515129271205163,2.181808505851961,0.08330796138201572,2.369597237328935,0.9512210376666478,6
-0.6846728111353519,-1.1044371080374187,-1.5238549568670123,-2.0679519221721936,-0.6874605729296044,-0.8142059011069662,0.3852585080165838,0.6482044923886378,1.77536438558777,0.2446809287431235,1.9588015249628765,0.8235389341847787,6
-0.6843665986260622,-1.147784139881787,-1.6853898383571406,-2.5465029235978993,-0.6824678018375091,-0.813734078243331,0.5492559719286956,-0.24377759051993542,2.025999602800095,0.14304710322776806,2.208546387914235,0.8767415744632104,6
-0.6839242916681991,-1.2843180133443917,-2.1771475535792186,-4.938185951762377,-0.6846458563407722,-0.8130526678046689,0.3165253064934585,0.25355655849662606,2.8698526175598134,-0.17409062379757168,3.113622335527476,0.9044834392451656,6
-0.6837881972196259,-1.0867125390060386,-1.4654825302102827,-1.914629503311113,-0.6783462525467191,-0.8128430313303148,0.42855112187980715,-0.9127423242460709,1.6818728805958376,0.2807646770816615,1.8656487113970612,0.6191995771639525,6
-0.6825293235703236,-1.1088244457131555,-1.5508829224870344,-2.14217574738506,-0.6804572899883433,-0.8109044866361104,0.3447206544525893,-0.2769488854002468,1.8143236807630196,0.22301740063732392,1.9925137478575217,0.7669992086732513,6
-0.6819168985517441,-1.123088710315466,-1.6051141174006,-2.2978214732028825,-0.6805578155808015,-0.8099618054059148,0.14689972165519635,-0.14223935859122272,1.899631084162187,0.18690001190533986,2.075818575219581,0.842610128972591,6
-0.6817808041031709,-1.10626577773257,-1.5385683098412495,-2.108092649471912,-0.6833725321696338,-0.8097523544117673,0.8532987829872035,0.4175112690539385,1.8047865636211857,0.22488621302060782,1.98148514529953,1.0487554921347415,6
-0.681678733266741,-1.120127326173166,-1.5940978162599657,-2.2654460123261457,-0.6862207572892854,-0.8095952762832593,0.8164549699882486,0.9800331427577812,1.8842680554090294,0.1924427093623468,2.0599801785811733,0.8914008227832516,6
-0.6814745915938811,-1.1123381647646151,-1.5659351772823076,-2.1844537698955393,-0.6845118222174945,-0.8092811385742636,0.2962812686155149,0.692489589365813,1.8412316210975983,0.20927175882053137,2.016807910276269,0.8922373372201919,6
-0.6803858360052953,-1.176422658945939,-1.8085066542990578,-2.9789027190379986,-0.6817306141594817,-0.8076062236425847,0.574148962830923,0.36947447352845186,2.221892268741196,0.05615839332396148,2.4007752495855392,0.8014746005563678,6
-0.6801476707202923,-1.1123886576830289,-1.575785871624312,-2.2124985298193955,-0.6851819928338831,-0.8072399440751166,1.0103753537933655,1.0720528778250271,1.850293810403872,0.20205589442633506,2.0228856493743925,0.7082050813554915,6
-0.680011576271719,-1.1404371929960018,-1.6763491426510815,-2.517310151347359,-0.6811944776663708,-0.8070306600131554,0.5891767931882382,0.33846279784117594,2.012406644245164,0.13688559958605548,2.184902152279399,0.8972787400959439,6
-0.6794671984774261,-0.9828617389292141,-1.078923812422301,-1.0878465610866297,-0.6847463819332305,-0.8061936451705365,0.7742946786540561,1.1178749991372274,1.1528793513491322,0.49587374660541006,1.362717900274103,0.953028194130348,6
-0.6794671984774261,-1.148038530910502,-1.704693899917908,-2.6099172628823384,-0.6849474331181471,-0.8061936451705365,0.4615663144105186,1.1562967364571115,2.0603482419273513,0.11655352284191368,2.232341769312772,0.9911740346731517,6
-0.6790929387438498,-1.195250568053222,-1.8838231566599182,-3.2814102923461173,-0.6802897473342461,-0.805618315920641,0.5022894452266156,0.3404189715296471,2.344031668081499,0.00620063850942784,2.5257946283314827,0.7075178787638824,6
-0.6790589151317065,-1.066228809236391,-1.4042068455714893,-1.7631134973597509,-0.6841097198476613,-0.8055660172470845,0.3990095049011301,1.0736752804531804,1.59946681606247,0.3022086573565483,1.7763585117924743,0.8453835562380173,6
-0.6772556636881113,-1.134759671867202,-1.6647739273233733,-2.480391218034456,-0.6832720065771755,-0.8027953543877181,0.4117521333551639,1.2553536214181933,1.997857793766046,0.13536824078693258,2.164007090146532,1.0092253536362246,6
-0.6767112858938183,-1.1357185874655527,-1.672658052416572,-2.505482151495526,-0.6819986824060371,-0.8019593630586037,0.7822630513254618,1.1154764497586518,2.0070398620819945,0.13030359102626565,2.172056441762255,0.9109128211082546,6
-0.6764050733845286,-0.9973657149498358,-1.15612144395958,-1.2312417270673388,-0.6777430989919693,-0.8014892078306454,0.23317154944611132,0.365143191856754,1.247539383821364,0.44554948855701604,1.4425463750710574,0.6834954663751238,6
-0.6763030025480987,-1.1379373075550427,-1.6862929145997443,-2.5494365006256188,-0.681529562974565,-0.801332502348734,0.8257032821368685,1.1032998277004362,2.0226349855790464,0.12307444752939331,2.186903993949739,0.7304217176674215,6
-0.6755204594688027,-1.020755705735992,-1.2447367651510906,-1.4078089623455339,-0.6784802866699968,-0.8001313359024733,0.48775224096646363,0.6715293259313591,1.3764587156214285,0.3871249778761981,1.5592225076607489,0.9357728982563296,6
-0.6740914677587838,-1.270744270809415,-2.1679140356184488,-4.866853147103213,-0.6754310103654285,-0.797938975034861,0.3771208785370675,0.36366745924348415,2.851234063436838,-0.19206079081238941,3.0665001245978734,0.862090378399827,6
-0.6736831844130642,-1.0363572739888745,-1.3126052566354198,-1.5526637097831053,-0.6787818634473717,-0.7973128410701649,0.7730791070321537,1.0752735965100084,1.4716868880419267,0.3414174211915304,1.6443478017767086,0.9478805014663986,6
-0.6735811135766342,-1.1938947097760033,-1.8995615091414169,-3.349012007952988,-0.6769724027831224,-0.797156324440828,0.1658131635755055,0.7512201774000024,2.3733595438972075,-0.0190314271221963,2.5435710495400023,0.7899230631862251,6
-0.6727305232730516,-0.9918580593826708,-1.1490510975313024,-1.2177219848969403,-0.6671879117838484,-0.795852299102846,0.20081143777432478,-0.9274045944453726,1.2419834277649415,0.43782459189356976,1.4304664697566618,0.8113179091877348,6
-0.6713695787873194,-1.0567725121180478,-1.40242967330842,-1.7588537238635662,-0.6724822596533185,-0.7937668776915018,0.6699859560925149,0.31887934003047347,1.5973782236910077,0.28231744682125376,1.7585216322784745,0.8606954974782084,6
-0.6712675079508894,-1.1057299346594553,-1.5881703271355505,-2.2481896941597594,-0.6713764781362773,-0.7936105212496161,0.9442529737844466,0.13000513587106677,1.8709760309153,0.17015417815725886,2.024049471754884,0.761915243869306,6
-0.6710633662780296,-1.11961885062078,-1.6368105778344637,-2.3932530216652967,-0.6724152425916797,-0.7932978302862325,1.004130854458436,0.3636939114602398,1.9516208599820182,0.13741941951363498,2.103815808848984,0.9319388737537821,6
-0.6708932482173131,-1.1133875622835843,-1.6175732519308657,-2.3349234788276445,-0.6764697748208309,-0.7930372761227704,0.8246334270788515,1.16199837199239,1.9170573725481987,0.15072862148913965,2.068961595739715,0.7869943423990918,6
-0.6707911773808832,-1.1580099802633521,-1.7809203249816177,-2.875895900464836,-0.6679586079926954,-0.7928809517183746,0.457958036349843,-0.4214102477307978,2.177112398588058,0.048503433267942694,2.3320895763680394,0.8119618596577403,6
-0.6706210593201667,-1.0212772281475762,-1.2694232005899226,-1.4594796308770746,-0.6744927715024844,-0.7926204295924028,0.5500486365240734,0.8387567993724969,1.4104360356989023,0.3591751225635302,1.5810932996681697,0.9260190847063577,6
-0.6704169176473068,-1.1022241427840804,-1.5773424484100755,-2.2169577929113524,-0.6727168193690546,-0.7923078263105715,0.27633301635841473,0.5417792671775232,1.856671526658671,0.17365809071672736,2.008075043929146,0.8317614385784835,6
-0.6691240203858612,-1.1307530227796454,-1.6870609129137508,-2.551933811195613,-0.6714434951979162,-0.7903286665096493,0.6510119675197317,0.5442816898950968,2.028663022181846,0.10193057497498595,2.176925014750776,0.8774225653139482,6
-0.668545618979425,-1.1460218908785793,-1.7438574304035208,-2.7433262348851253,-0.6707063075198887,-0.7894436173520449,0.23829715154754594,0.5138693827291015,2.1215168157481266,0.06419490626354071,2.2699216443607684,0.9457853042779923,6
-0.6677970995122723,-1.1695150969469976,-1.8331411683690313,-3.0742579075339904,-0.672750327899874,-0.7882985940781699,0.27699958126009666,1.0396080511416763,2.265596644554278,0.006931874430125968,2.416781585961392,0.8936126626613161,6
-0.6677290522879856,-1.1156264930592938,-1.6356706605531368,-2.389760669097707,-0.6722141914067631,-0.7881945194480038,0.4731195883722905,0.9511028049065599,1.9507054646451134,0.12905889646875884,2.095580044124697,0.9582992013537418,6
-0.6675929578394124,-1.0683672704556324,-1.4605654872776912,-1.9021274041206762,-0.6694664918795697,-0.7879863803047731,0.09526944753923153,0.45904942160247236,1.6855481614719814,0.23574320736859236,1.8352264279589576,0.9606559818520525,6
-0.6675249106151259,-1.0541152695513434,-1.4087982840665267,-1.77415295590448,-0.6720131402218465,-0.787882314105525,0.8564846648773505,0.9514253929158701,1.6075975675910747,0.26776709138228894,1.7603958397483568,0.8915694600446071,6
