Area,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor3,target
-0.7221668317172747,-1.130722902540611,-0.4543981968220608,-1.4508089022007375,-0.8724737644366629,-0.24216034929990451,0.6291895351097722,1.6728461603776608,0.39155134543489983,1.7371857655650267,6
-0.7216905011472684,-1.106949936615337,-0.48670175774638785,-1.3644141991956482,-0.8717272470730798,0.08803213468598105,0.9238158694146981,1.5427734324055198,0.44554594746296944,1.5914484539661866,6
-0.7190366594000906,-1.2070849329214604,-0.3174256125057273,-1.7568138732117489,-0.8675710824794767,0.9655891571114346,1.7389057502668364,2.139817921532644,0.191926594905002,2.271070812988155,6
-0.7170973135079222,-1.237769013041016,-0.26016385429417815,-1.8765940530924128,-0.8645370967430172,0.9356985822858348,1.806621391672369,2.3403282885286867,0.10832756137082267,2.505437710040336,6
-0.7164168412650561,-1.2470937216002718,-0.24146669579997906,-1.9137372376063324,-0.8634731805911676,0.9897131486825698,1.7981689038149593,2.4028879827628966,0.08248819811014409,2.5791909329455307,6
-0.7163487940407695,-1.25543773988344,-0.22070579113173266,-1.9509444461061518,-0.8633668076926219,0.12722571758280846,1.0907694979379439,2.455422371787239,0.062309273683533374,2.6413566024890542,6
-0.7156342981857601,-1.2465969550067404,-0.23429952318672362,-1.9204623209997684,-0.8622500886982901,0.3717044169075104,1.1427247831105833,2.4053427202529427,0.07943488976815151,2.582091001741696,6
-0.7152600384521837,-1.0362496744025205,-0.5645622695691757,-1.1238372970792638,-0.8616652881545669,0.6157611711160261,1.1209861726038441,1.2022754745072848,0.5763309444464233,1.2160801593325183,6
-0.714851755106464,-1.1119639524065879,-0.45337332373994155,-1.416001359667534,-0.8610274368993578,0.9658315282357628,1.579486287351159,1.6166794926789358,0.39442140215996185,1.6740960253745403,6
-0.7146476134336042,-1.2091036089393603,-0.29733162728367113,-1.7830199047645332,-0.8607085559556212,0.43292861025369606,1.2069649098685367,2.182603501532027,0.1629861185326967,2.320822406015182,6
-0.7142053064757412,-1.211770803013943,-0.28994324030898466,-1.7961505143446688,-0.8600177501013981,1.138548804419395,1.7419697710115216,2.2018065959889594,0.1542440426042609,2.343197568563682,6
-0.7138990939664515,-0.972645943289001,-0.6467134703027912,-0.8816431338284665,-0.8595395821285099,0.015350260425011765,0.4347144925700803,0.8826185995866094,0.7190388050859966,0.8717679836423322,6
-0.7124360786442894,-1.1120801306379229,-0.4439697788605458,-1.427911533679256,-0.8572559279031566,-0.26134766903517614,0.7181085199827614,1.633541757483328,0.3804305395804173,1.6930113386414958,6
-0.7122659605835728,-1.1332306673754997,-0.41146054631597634,-1.5081560520665267,-0.8569904854931563,0.9107960783189186,1.4433204309281775,1.7541462401713914,0.3294379000306594,1.828934812973872,6
-0.7104627091399776,-1.1879702586272058,-0.3143310709368661,-1.7247520344432248,-0.8541780693530763,0.4221178258269391,1.1588469118381606,2.0850168137256135,0.1900577825217181,2.207552210514613,6
-0.7088976229813855,-1.1469405692406018,-0.37891010619536475,-1.5731306887476646,-0.8517389827145037,0.3079169392393058,1.0214837342713172,1.8555079127859908,0.2782451886672484,1.944032825262315,6
-0.708727504920669,-1.132081984365176,-0.39868256178037564,-1.5213943659673779,-0.851473968595162,0.4649751482748764,1.247201248074399,1.7715041448063624,0.31233264523681137,1.848589188129712,6
-0.7082171507385194,-1.1498241710267936,-0.3723187475260653,-1.5863652960181613,-0.8506790527009147,-0.3730448425531635,0.6888686950353586,1.8767699064557715,0.2676723671165327,1.9682760379974513,6
-0.7076047257199399,-1.152769426943596,-0.3626536885899647,-1.6032819002495837,-0.8497253977872171,1.0235188666478519,1.7404840892726663,1.8979726439701197,0.2573438810550577,1.9924861739928141,6
-0.7073665604349367,-1.1548314332183074,-0.357104910007421,-1.6136551846167373,-0.8493546043059909,0.42865001795684277,1.207873045375418,1.911548486249511,0.25117263940471574,2.0080056829803388,6
-0.7072304659863635,-1.1327511105157586,-0.3962783647573588,-1.5255546446526558,-0.8491427386967889,0.775169756387426,1.326653465405191,1.7854189121197575,0.3024096144437135,1.8643615724927802,6
-0.7066520645799274,-1.185393672338431,-0.30659686130034425,-1.7286972388585669,-0.8482424633003978,0.4953594978134007,1.627428450411695,2.0959591087543292,0.17530824054261132,2.2202167802326267,6
-0.7051550256456219,-1.1948352677034209,-0.28355184626369684,-1.7719593809548282,-0.8459134355579334,0.8376838716535194,1.4972304931436784,2.162642182101037,0.14497434366282755,2.2975936953077993,6
-0.7046446714634723,-1.1477537166339637,-0.3602454849048731,-1.5966768154458586,-0.8451198095942143,0.5645840888492072,1.3062947292112337,1.8890426665032347,0.2528068543073883,1.9822853702954197,6
-0.7040662700570361,-1.149288809271486,-0.3552701895210331,-1.6053926529336753,-0.8442205914350008,0.3640556401480287,1.141367117581218,1.9018397995966831,0.2460185770193625,1.99690555283512,6
-0.7036239630991732,-1.1448783543559933,-0.3593585519859949,-1.592313968800099,-0.8435331141073961,-0.1082043880806449,0.3037000636442522,1.8793527068781122,0.2539373485818808,1.9712233447977066,6
-0.7033517742020267,-1.174340728677939,-0.31220650785006365,-1.7018265950269635,-0.8431101180650846,1.2329870893218016,1.8578136308655746,2.0531276304533317,0.18331376890927983,2.1706961161693723,6
-0.7014124283098583,-1.1661049101716108,-0.31867023268964806,-1.6791498505266953,-0.8400977913582172,0.5189998224292133,1.3455840033982667,2.017889481915392,0.19207266503443907,2.1300599982165824,6
-0.7003236727212725,-1.103571444559268,-0.4145003153714335,-1.4479799888662057,-0.8384078204923053,0.7809827923152549,1.3570015574740997,1.6667869662960977,0.3324743881759286,1.7303680950086273,6
-0.6986565157262505,-1.147355742559795,-0.33808897215557326,-1.621804498927117,-0.8358216649116518,0.608771334130222,1.622056080036607,1.9272584937975015,0.22092726987610545,2.0259825413239794,6
-0.6985204212776773,-1.149485014454804,-0.33538780711094424,-1.6289188111292925,-0.8356106356495634,0.8426310813643424,1.4920324423551836,1.9405228426403804,0.21521105881079736,2.041175550553191,6
-0.6985204212776773,-1.1546313413645624,-0.3262984355926289,-1.6490269545816245,-0.8356106356495634,0.6414471338282267,1.3203564250082007,1.9704438820087113,0.20318904452136294,2.0754966772167114,6
-0.6982822559926741,-1.1050234836531732,-0.4028989842684698,-1.4649212061018237,-0.8352413681645837,-0.3324510126372356,0.9023732132567949,1.6884926815120045,0.31775406022270924,1.7548038887741726,6
-0.696479004549079,-1.0821845644626105,-0.4333635672117511,-1.3838190737621725,-0.8324467631828988,0.6517882301134323,1.2309679407290035,1.573394156482327,0.36104127912627876,1.625640213374729,6
-0.6963769337126491,-1.1126415639686782,-0.3871667401712875,-1.4984301680015994,-0.8322886463652331,0.995538658013407,1.6269517950290246,1.744034751585538,0.2894633746080218,1.8174961911049248,6
-0.6952201308997766,-1.1857999080637707,-0.2522320018998661,-1.7899440003630385,-0.8304971604960073,0.15106819735113686,0.9043894811844454,2.176866409072957,0.11271674744203092,2.3141431042905065,6
-0.6949819656147735,-0.9862322187336535,-0.559537156170409,-1.0318540312370004,-0.8301284410207288,0.9329150778828119,1.2798195526285698,1.0721402200647066,0.5761494633765161,1.0749630793255645,6
-0.6923961710918822,-1.1057654472895135,-0.3822776579444124,-1.4913225799286358,-0.8261277442502033,0.8337285125420009,1.512040165275534,1.73173617069275,0.28361791361000005,1.8035939856797512,6
-0.6921580058068791,-1.119031674362572,-0.3599423370787095,-1.5430460701833741,-0.8257594935339927,0.7050503062137607,1.4459188585879208,1.8083399805203395,0.2515010758775713,1.8903749027198076,6
-0.6918858169097327,-1.2176207897528701,-0.19708911975670645,-1.90728153530687,-0.8253386827857526,0.7636047611948803,1.1773491351742602,2.3926188845181517,0.02108828315636637,2.567063872919979,6
-0.6913414391154398,-1.2310300952452067,-0.16806883527265648,-1.9618369686281005,-0.8244972164181731,0.5712687575782127,1.348395763344507,2.4791838135223356,-0.012883202583158993,2.6695437222678167,6
-0.689810376568991,-1.1307536416168258,-0.33043470486141124,-1.5996951828539427,-0.822131696288131,0.5164025588369099,1.1794706717250507,1.8909756504533448,0.2115743552245678,1.9844929157599498,6
-0.6897763529568477,-1.1639092339005157,-0.2787108928163812,-1.720322472528801,-0.8220791463732038,0.8962389718106633,1.7129027502674576,2.084031521506845,0.1345467069680376,2.2064122946270732,6
-0.6890958807139816,-1.103480510456303,-0.37214431233170475,-1.499204523451714,-0.821028341985785,0.8393841255212724,1.6612401697884598,1.74074048681262,0.27089122160522033,1.8137712616072963,6
-0.6890618571018383,-1.1275450419270152,-0.33176623964562957,-1.5921535928135118,-0.8209758089326946,0.7171393993921084,1.4725697186021,1.8775743225954744,0.21496760859506867,1.9691939251288568,6
-0.6889597862654084,-1.165302492785631,-0.27198645303275004,-1.7304186852575965,-0.8208182182043424,0.8911498233757457,1.528314000704086,2.0977765253040963,0.126971421528075,2.2223211420826434,6
-0.6879390779011092,-1.1455608804875554,-0.2966193692929511,-1.6661781000283162,-0.8192427071739884,0.654926366268049,1.3279262357973403,1.9890589380335486,0.16722657865393328,2.096883795074511,6
-0.6877009126161061,-1.1827784734066038,-0.23543963053382116,-1.802803822042302,-0.8188751916338701,0.24517249613455872,0.8040984374083247,2.2101704672855638,0.07985450941271673,2.3529518616164053,6
-0.6872586056582431,-1.0392420004038403,-0.45775027020288245,-1.270539087978319,-0.8181927661126221,0.20140483032434767,1.0488332869895558,1.399913268393377,0.4094462642012201,1.432876819941931,6
-0.6865441098032337,-1.160027651690575,-0.27402152216117726,-1.7184302438498265,-0.817090671389498,0.6382864165129761,1.475055738499836,2.083043203026432,0.1263411067877159,2.205268932189878,6
-0.6860337556210842,-1.0818369236445324,-0.3952417314006294,-1.4302759519970525,-0.8163036771862606,0.5623395214804248,1.2761405220104398,1.6400762048049289,0.30424832752759795,1.7003472384861131,6
-0.6848429291960684,-1.1747705338253807,-0.24202254968555445,-1.7809758061835885,-0.8144680537725733,-0.17515129271205163,0.731804284399901,2.181808505851961,0.08330796138201572,2.3198967033255884,6
-0.6846728111353519,-1.1044371080374187,-0.35302560637233604,-1.5238549568670123,-0.8142059011069662,0.6482044923886378,1.4461895733868388,1.77536438558777,0.2446809287431235,1.8529632853917033,6
-0.6843665986260622,-1.147784139881787,-0.28331894709940597,-1.6853898383571406,-0.813734078243331,-0.24377759051993542,0.8966864682075818,2.025999602800095,0.14304710322776806,2.1394040403543864,6
-0.6839242916681991,-1.2843180133443917,-0.04696388249575709,-2.1771475535792186,-0.8130526678046689,0.25355655849662606,0.9012582952865791,2.8698526175598134,-0.17409062379757168,3.13917611296243,6
-0.6837881972196259,-1.0867125390060386,-0.3738902780389247,-1.4654825302102827,-0.8128430313303148,-0.9127423242460709,0.007631539099764196,1.6818728805958376,0.2807646770816615,1.747347643525144,6
-0.6825293235703236,-1.1088244457131555,-0.3371373333090058,-1.5508829224870344,-0.8109044866361104,-0.2769488854002468,0.5275116462579157,1.8143236807630196,0.22301740063732392,1.8971724717821907,6
-0.6819168985517441,-1.123088710315466,-0.3134825620182728,-1.6051141174006,-0.8099618054059148,-0.14223935859122272,0.857470134467675,1.899631084162187,0.18690001190533986,1.9943812897311501,6
-0.6817808041031709,-1.10626577773257,-0.34351254310321977,-1.5385683098412495,-0.8097523544117673,0.4175112690539385,1.0431757888370796,1.8047865636211857,0.22488621302060782,1.8863394593721177,6
-0.681678733266741,-1.120127326173166,-0.3182283788839472,-1.5940978162599657,-0.8095952762832593,0.9800331427577812,1.686646294000625,1.8842680554090294,0.1924427093623468,1.9768338005161028,6
-0.6814745915938811,-1.1123381647646151,-0.3299157366842548,-1.5659351772823076,-0.8092811385742636,0.692489589365813,1.538954348385887,1.8412316210975983,0.20927175882053137,1.9277742239751745,6
-0.6803858360052953,-1.176422658945939,-0.21956461608133399,-1.8085066542990578,-0.8076062236425847,0.36947447352845186,1.1952345133394204,2.221892268741196,0.05615839332396148,2.366631328701693,6
-0.6801476707202923,-1.1123886576830289,-0.32157979299682643,-1.575785871624312,-0.8072399440751166,1.0720528778250271,1.5676788420025485,1.850293810403872,0.20205589442633506,1.9380929199445782,6
-0.680011576271719,-1.1404371929960018,-0.2793338144515003,-1.6763491426510815,-0.8070306600131554,0.33846279784117594,0.9681834286006582,2.012406644245164,0.13688559958605548,2.123745817880173,6
-0.6794671984774261,-0.9828617389292141,-0.5201798966302005,-1.078923812422301,-0.8061936451705365,1.1178749991372274,1.38323314461803,1.1528793513491322,0.49587374660541006,1.1623628851775765,6
-0.6794671984774261,-1.148038530910502,-0.2666041518143519,-1.704693899917908,-0.8061936451705365,1.1562967364571115,1.742618439230722,2.0603482419273513,0.11655352284191368,2.1790345463501484,6
-0.6790929387438498,-1.195250568053222,-0.18109384106901324,-1.8838231566599182,-0.805618315920641,0.3404189715296471,1.1730609204894022,2.344031668081499,0.00620063850942784,2.5097953855069135,6
-0.6790589151317065,-1.066228809236391,-0.3923813165218917,-1.4042068455714893,-0.8055660172470845,1.0736752804531804,1.6683795780592547,1.59946681606247,0.3022086573565483,1.6548100863767805,6
-0.6772556636881113,-1.134759671867202,-0.2803096619720779,-1.6647739273233733,-0.8027953543877181,1.2553536214181933,1.9702326572229862,1.997857793766046,0.13536824078693258,2.1070021552767844,6
-0.6767112858938183,-1.1357185874655527,-0.2749147480922337,-1.672658052416572,-0.8019593630586037,1.1154764497586518,1.7029348959970734,2.0070398620819945,0.13030359102626565,2.117567543106175,6
-0.6764050733845286,-0.9973657149498358,-0.48352013509542574,-1.15612144395958,-0.8014892078306454,0.365143191856754,0.4389810541120461,1.247539383821364,0.44554948855701604,1.2654678169898366,6
-0.6763030025480987,-1.1379373075550427,-0.26645673550684695,-1.6862929145997443,-0.801332502348734,1.1032998277004362,1.6819358261917938,2.0226349855790464,0.12307444752939331,2.135526915278773,6
-0.6755204594688027,-1.020755705735992,-0.4501605601126651,-1.2447367651510906,-0.8001313359024733,0.6715293259313591,1.187859378785205,1.3764587156214285,0.3871249778761981,1.406992167659951,6
-0.6740914677587838,-1.270744270809415,-0.031919077282005506,-2.1679140356184488,-0.797938975034861,0.36366745924348415,1.394979402158502,2.851234063436838,-0.19206079081238941,3.116529037920001,6
-0.6736831844130642,-1.0363572739888745,-0.42033485664032394,-1.3126052566354198,-0.7973128410701649,1.0752735965100084,1.435961864564167,1.4716868880419267,0.3414174211915304,1.5123485884448375,6
-0.6735811135766342,-1.1938947097760033,-0.1638588989156327,-1.8995615091414169,-0.797156324440828,0.7512201774000024,1.491669592254631,2.3733595438972075,-0.0190314271221963,2.5443417441903646,6
-0.6727305232730516,-0.9918580593826708,-0.48079555826968745,-1.1490510975313024,-0.795852299102846,-0.9274045944453726,-0.5242742622702643,1.2419834277649415,0.43782459189356976,1.2593972468925456,6
-0.6713695787873194,-1.0567725121180478,-0.3792668411844907,-1.40242967330842,-0.7937668776915018,0.31887934003047347,0.9653744805322282,1.5973782236910077,0.28231744682125376,1.6524714807931782,6
-0.6712675079508894,-1.1057299346594553,-0.3003067681029479,-1.5881703271355505,-0.7936105212496161,0.13000513587106677,1.060059549186393,1.8709760309153,0.17015417815725886,1.961666356575799,6
-0.6710633662780296,-1.11961885062078,-0.28034679629332343,-1.6368105778344637,-0.7932978302862325,0.3636939114602398,0.7912850469828044,1.9516208599820182,0.13741941951363498,2.053897616828973,6
-0.6708932482173131,-1.1133875622835843,-0.2871019375413068,-1.6175732519308657,-0.7930372761227704,1.16199837199239,1.788840406575582,1.9170573725481987,0.15072862148913965,2.0143073138212406,6
-0.6707911773808832,-1.1580099802633521,-0.21417584648992402,-1.7809203249816177,-0.7928809517183746,-0.4214102477307978,0.5753266686637285,2.177112398588058,0.048503433267942694,2.314429431471521,6
-0.6706210593201667,-1.0212772281475762,-0.4316720343950557,-1.2694232005899226,-0.7926204295924028,0.8387567993724969,1.527112453324714,1.4104360356989023,0.3591751225635302,1.4445035524636463,6
-0.6704169176473068,-1.1022241427840804,-0.3040356120030258,-1.5773424484100755,-0.7923078263105715,0.5417792671775232,1.4121600934369671,1.856671526658671,0.17365809071672736,1.945358702777544,6
-0.6691240203858612,-1.1307530227796454,-0.25405282448528377,-1.6870609129137508,-0.7903286665096493,0.5442816898950968,1.5322249017971439,2.028663022181846,0.10193057497498595,2.1424738010364885,6
-0.668545618979425,-1.1460218908785793,-0.2280896786582058,-1.7438574304035208,-0.7894436173520449,0.5138693827291015,1.2839752554669612,2.1215168157481266,0.06419490626354071,2.2498328699089365,6
-0.6677970995122723,-1.1695150969469976,-0.18512622125279699,-1.8331411683690313,-0.7882985940781699,1.0396080511416763,1.7819816304451987,2.265596644554278,0.006931874430125968,2.4177275525288344,6
-0.6677290522879856,-1.1156264930592938,-0.2749001043527838,-1.6356706605531368,-0.7881945194480038,0.9511028049065599,1.5718227753643608,1.9507054646451134,0.12905889646875884,2.052847899173276,6
-0.6675929578394124,-1.0683672704556324,-0.34937771702398396,-1.4605654872776912,-0.7879863803047731,0.45904942160247236,1.2536912135967762,1.6855481614719814,0.23574320736859236,1.7514869091127248,6
-0.6675249106151259,-1.0541152695513434,-0.3699720089228844,-1.4087982840665267,-0.787882314105525,0.9514253929158701,1.5960673078021912,1.6075975675910747,0.26776709138228894,1.6639173708271329,6
-0.6674568633908392,-1.1652808358151543,-0.1927826483708917,-1.8172748005373434,-0.7877782529648281,0.49080606053260223,1.19670847611447,2.2426221772788653,0.01481346450515002,2.3908491180646707,6
-0.6673888161665527,-1.1059015460178816,-0.2841135247926429,-1.6071858505622993,-0.7876741935103148,1.008577020173816,1.66039967088733,1.8974083926053649,0.14937857938373592,1.99184144619536,6
-0.6669465092086897,-1.1148587037507924,-0.2687842532308558,-1.6412263693520726,-0.7869978871497049,1.0598700190653076,1.730331324570531,1.9514557334796843,0.12671911857722895,2.0537082491992718,6
-0.6669124855965464,-1.0928942772483212,-0.30243483840641405,-1.561907215921941,-0.7869458700688259,0.5737445130203399,1.3208993699892877,1.8268758656356938,0.1764254557144278,1.9114408731081707,6
-0.6665042022508266,-1.1743415013503509,-0.17363431752950087,-1.8541002097999348,-0.7863217123114231,0.814091290063072,1.7700137060103533,2.3031935525314933,-0.010630181495780043,2.4618003873328385,6
-0.6661979897415369,-1.1122247986879246,-0.2754935187530226,-1.6287276688874595,-0.7858536681854537,0.9787941897433359,1.5467919610705851,1.9412980862686353,0.12879597023577138,2.042063949411228,6
-0.6651772813772378,-1.0716899378040217,-0.3340572024050693,-1.4851456496689144,-0.784293976930548,1.1889462989970274,1.6835476383298706,1.7195750569216695,0.21539785152177454,1.7898585527102189,6
-0.6639524313400788,-1.1776652234024088,-0.1592113684673245,-1.8753473652839359,-0.7824232674064869,1.114814284104853,1.723953312195186,2.340353767699308,-0.031126033839593614,2.5054676848854203,6
-0.6638163368915055,-1.076577650208715,-0.32011717931943545,-1.5108250868940125,-0.7822154722447308,1.0960676195903276,1.665196229302386,1.7555637020773172,0.19714262643617594,1.8305389284153393,6
-0.6637823132793622,-1.1212731387579238,-0.24782966585198846,-1.6766926114974139,-0.7821635259835672,0.37883382697200285,1.4619219287047809,2.0091535268684817,0.09573366039280397,2.1200005436026714,6
-0.6635101243822158,-1.2369929562542517,-0.054153630041588637,-2.0874057878310115,-0.7817479795008302,0.9514410921989997,1.9096820509027737,2.7092635064567205,-0.16770337541036434,2.944713215758018,6
-0.6630678174243528,-1.0717120819193977,-0.3220585746863365,-1.4994645502992276,-0.7810728231175016,0.6250022422894744,1.1429104175587765,1.7333339392199048,0.20421861761551718,1.8053994303056025,6
-0.6625234396300599,-1.1107238982613923,-0.26420224780071083,-1.638839038431463,-0.780242040409828,0.5381488617206974,1.2897838710047016,1.956827282818456,0.11309387395803269,2.0598691695820674,6
-0.6622852743450568,-1.144260842256343,-0.2089881957963653,-1.7616397591349293,-0.7798786357855638,0.9533667275559267,1.7136047936522603,2.152823687707125,0.03600160073514491,2.2861792499709885,6
-0.6622512507329135,-1.1206712420996674,-0.24441389653308632,-1.6794282759618393,-0.7798267232480741,0.8590176920027702,1.659593840587454,2.0157618410065767,0.0891844069529482,2.1276094912752215,6
-0.6614687076536174,-1.2252079386981212,-0.06306724782965917,-2.0579648874048013,-0.7786329625206119,-0.7307788154808442,0.21763257543385098,2.649188389303182,-0.15113636691165522,2.872473808693339,6
-0.6610264006957545,-1.1318487619966204,-0.22506761438762918,-1.721390471394785,-0.777958409791047,0.28446522107959515,1.1255530831060716,2.088594522069043,0.05761378297726293,2.2116920336322847,6
-0.6609243298593246,-1.1948305524204983,-0.11723733017912699,-1.9496861164608659,-0.7778027615463139,0.8926289969277797,1.6507789235692847,2.4649573249892947,-0.08519942521020735,2.652662278773529,6
-0.6606521409621781,-1.1072197764306115,-0.2577572221973132,-1.6397303586616248,-0.7773877360943395,0.37277669945046354,1.185141892514741,1.9490475939108824,0.11132421220806372,2.050946934437438,6
-0.6603799520650316,-1.1098593780587105,-0.25554335827102703,-1.647081768797697,-0.7769727578555088,0.9877896639123585,1.480211072318259,1.9659228586241675,0.10395608076984836,2.0703064065857695,6
-0.6577261103178538,-1.028750695187745,-0.37097017166442403,-1.3597745378067034,-0.7729293146420722,1.0671738417134877,1.452696561714398,1.5324243822805454,0.27301056639232696,1.5799087366863396,6
-0.6572497797478475,-1.0340010555034955,-0.36046339404756217,-1.3825819603960172,-0.77220406342728,0.6044877954838892,1.108276215503971,1.563815371297093,0.25866205331403863,1.6149366189041872,6
-0.6570796616871311,-1.1479993087536167,-0.18267202863426205,-1.7969909203981582,-0.7719450807870235,1.1685632530405774,1.89049145630631,2.209388943350885,0.0010784459704981475,2.3520401985481993,6
-0.6551062921828192,-1.1758571676282494,-0.128470654364978,-1.9043370354552824,-0.768942292821332,0.6646188455958458,1.4184947995265278,2.3888681586137985,-0.07151132617167759,2.562636536602735,6
