Perimeter,MinorAxisLength,AspectRation,Eccentricity,Solidity,Compactness,ShapeFactor1,ShapeFactor3,target
-0.9376039620418508,-0.23429952318672362,-1.9204623209997684,-3.4414034630045234,0.3717044169075104,2.4053427202529427,0.07943488976815151,2.582091001741696,6
-0.9349911933129179,-0.5645622695691757,-1.1238372970792638,-1.1701557897587864,0.6157611711160261,1.2022754745072848,0.5763309444464233,1.2160801593325183,6
-0.9776151851261035,-0.45337332373994155,-1.416001359667534,-1.7915713784193186,0.9658315282357628,1.6166794926789358,0.39442140215996185,1.6740960253745403,6
-0.9423777373487258,-0.29733162728367113,-1.7830199047645332,-2.883601420167583,0.43292861025369606,2.182603501532027,0.1629861185326967,2.320822406015182,6
-0.9916011824398052,-0.28994324030898466,-1.7961505143446688,-2.9322877030082597,1.138548804419395,2.2018065959889594,0.1542440426042609,2.343197568563682,6
-0.8647771088968789,-0.6467134703027912,-0.8816431338284665,-0.7591890741842843,0.015350260425011765,0.8826185995866094,0.7190388050859966,0.8717679836423322,6
-0.8914683345395108,-0.4439697788605458,-1.427911533679256,-1.820642991550052,-0.26134766903517614,1.633541757483328,0.3804305395804173,1.6930113386414958,6
-0.9614029784497814,-0.41146054631597634,-1.5081560520665267,-2.0258026142158947,0.9107960783189186,1.7541462401713914,0.3294379000306594,1.828934812973872,6
-0.931935977116518,-0.3143310709368661,-1.7247520344432248,-2.6774247968425695,0.4221178258269391,2.0850168137256135,0.1900577825217181,2.207552210514613,6
-0.916459630438719,-0.37891010619536475,-1.5731306887476646,-2.204909520575825,0.3079169392393058,1.8555079127859908,0.2782451886672484,1.944032825262315,6
-0.937981206724638,-0.39868256178037564,-1.5213943659673779,-2.0612996670362524,0.4649751482748764,1.7715041448063624,0.31233264523681137,1.848589188129712,6
-0.8825681544307913,-0.3723187475260653,-1.5863652960181613,-2.2429573054596514,-0.3730448425531635,1.8767699064557715,0.2676723671165327,1.9682760379974513,6
-0.9824308765088431,-0.3626536885899647,-1.6032819002495837,-2.292409114926932,1.0235188666478519,1.8979726439701197,0.2573438810550577,1.9924861739928141,6
-0.9323318511663565,-0.357104910007421,-1.6136551846167373,-2.3231995240569514,0.42865001795684277,1.911548486249511,0.25117263940471574,2.0080056829803388,6
-0.9434582406376962,-0.3962783647573588,-1.5255546446526558,-2.0725571336117232,0.775169756387426,1.7854189121197575,0.3024096144437135,1.8643615724927802,6
-0.9707642353930181,-0.30659686130034425,-1.7286972388585669,-2.690902940576739,0.4953594978134007,2.0959591087543292,0.17530824054261132,2.2202167802326267,6
-0.9566338604846697,-0.28355184626369684,-1.7719593809548282,-2.843250098743186,0.8376838716535194,2.162642182101037,0.14497434366282755,2.2975936953077993,6
-0.9379486053322987,-0.3602454849048731,-1.5966768154458586,-2.272989667189888,0.5645840888492072,1.8890426665032347,0.2528068543073883,1.9822853702954197,6
-0.9213498392896635,-0.3552701895210331,-1.6053926529336753,-2.298645233285489,0.3640556401480287,1.9018397995966831,0.2460185770193625,1.99690555283512,6
-0.8364977297131305,-0.3593585519859949,-1.592313968800099,-2.260240862382239,-0.1082043880806449,1.8793527068781122,0.2539373485818808,1.9712233447977066,6
-0.9872838266256855,-0.31220650785006365,-1.7018265950269635,-2.600403261779194,1.2329870893218016,2.0531276304533317,0.18331376890927983,2.1706961161693723,6
-0.9372127453337755,-0.31867023268964806,-1.6791498505266953,-2.526319865309826,0.5189998224292133,2.017889481915392,0.19207266503443907,2.1300599982165824,6
-0.936793584575123,-0.4145003153714335,-1.4479799888662057,-1.8704073499588858,0.7809827923152549,1.6667869662960977,0.3324743881759286,1.7303680950086273,6
-0.959325804023571,-0.33808897215557326,-1.621804498927117,-2.3476432485582404,0.608771334130222,1.9272584937975015,0.22092726987610545,2.0259825413239794,6
-0.9470350791115302,-0.33538780711094424,-1.6289188111292925,-2.369168800843969,0.8426310813643424,1.9405228426403804,0.21521105881079736,2.041175550553191,6
-0.9308275297769708,-0.3262984355926289,-1.6490269545816245,-2.430971187116075,0.6414471338282267,1.9704438820087113,0.20318904452136294,2.0754966772167114,6
-0.8899220970742597,-0.4028989842684698,-1.4649212061018237,-1.9131991311199918,-0.3324510126372356,1.6884926815120045,0.31775406022270924,1.7548038887741726,6
-0.9194636158757278,-0.4333635672117511,-1.3838190737621725,-1.7146812469480068,0.6517882301134323,1.573394156482327,0.36104127912627876,1.625640213374729,6
-0.9566664618770095,-0.3871667401712875,-1.4984301680015994,-2.0000339670009275,0.995538658013407,1.744034751585538,0.2894633746080218,1.8174961911049248,6
-0.8858469230318059,-0.2522320018998661,-1.7899440003630385,-2.90916739884321,0.15106819735113686,2.176866409072957,0.11271674744203092,2.3141431042905065,6
-0.9220810419464239,-0.559537156170409,-1.0318540312370004,-1.0047503152583963,0.9329150778828119,1.0721402200647066,0.5761494633765161,1.0749630793255645,6
-0.9405241153271295,-0.3822776579444124,-1.4913225799286358,-1.9813657188708391,0.8337285125420009,1.73173617069275,0.28361791361000005,1.8035939856797512,6
-0.9339805501503895,-0.3599423370787095,-1.5430460701833741,-2.120433820087545,0.7050503062137607,1.8083399805203395,0.2515010758775713,1.8903749027198076,6
-0.9079506670380755,-0.19708911975670645,-1.90728153530687,-3.382782219433999,0.7636047611948803,2.3926188845181517,0.02108828315636637,2.567063872919979,6
-0.9236179647281496,-0.16806883527265648,-1.9618369686281005,-3.633865350808895,0.5712687575782127,2.4791838135223356,-0.012883202583158993,2.6695437222678167,6
-0.905291324891514,-0.33043470486141124,-1.5996951828539427,-2.2818460951062693,0.5164025588369099,1.8909756504533448,0.2115743552245678,1.9844929157599498,6
-0.9556232173221412,-0.2787108928163812,-1.720322472528801,-2.662371247060322,0.8962389718106633,2.084031521506845,0.1345467069680376,2.2064122946270732,6
-0.9499272883462316,-0.37214431233170475,-1.499204523451714,-2.002076111640467,0.8393841255212724,1.74074048681262,0.27089122160522033,1.8137712616072963,6
-0.9322573336981518,-0.33176623964562957,-1.5921535928135118,-2.2597733943756424,0.7171393993921084,1.8775743225954744,0.21496760859506867,1.9691939251288568,6
-0.9373571229284222,-0.27198645303275004,-1.7304186852575965,-2.6968050303510633,0.8911498233757457,2.0977765253040963,0.126971421528075,2.2223211420826434,6
-0.9169952247414416,-0.2966193692929511,-1.6661781000283162,-2.484842762390144,0.654926366268049,1.9890589380335486,0.16722657865393328,2.096883795074511,6
-0.8653499619337035,-0.23543963053382116,-1.802803822042302,-2.9572900288607307,0.24517249613455872,2.2101704672855638,0.07985450941271673,2.3529518616164053,6
-0.889032544797564,-0.45775027020288245,-1.270539087978319,-1.461842228269918,0.20140483032434767,1.399913268393377,0.4094462642012201,1.432876819941931,6
-0.9290530825653425,-0.27402152216117726,-1.7184302438498265,-2.6559660459189702,0.6382864165129761,2.083043203026432,0.1263411067877159,2.205268932189878,6
-0.9094177296933591,-0.3952417314006294,-1.4302759519970525,-1.8264548951307837,0.5623395214804248,1.6400762048049289,0.30424832752759795,1.7003472384861131,6
-0.8540698801841916,-0.24202254968555445,-1.7809758061835885,-2.8760992330985538,-0.17515129271205163,2.181808505851961,0.08330796138201572,2.3198967033255884,6
-0.9237716570063222,-0.35302560637233604,-1.5238549568670123,-2.0679519221721936,0.6482044923886378,1.77536438558777,0.2446809287431235,1.8529632853917033,6
-0.8699747023041685,-0.28331894709940597,-1.6853898383571406,-2.5465029235978993,-0.24377759051993542,2.025999602800095,0.14304710322776806,2.1394040403543864,6
-0.8698163526842332,-0.04696388249575709,-2.1771475535792186,-4.938185951762377,0.25355655849662606,2.8698526175598134,-0.17409062379757168,3.13917611296243,6
-0.7765344545170241,-0.3738902780389247,-1.4654825302102827,-1.914629503311113,-0.9127423242460709,1.6818728805958376,0.2807646770816615,1.747347643525144,6
-0.8299215631440506,-0.3371373333090058,-1.5508829224870344,-2.14217574738506,-0.2769488854002468,1.8143236807630196,0.22301740063732392,1.8971724717821907,6
-0.8626533610530399,-0.3134825620182728,-1.6051141174006,-2.2978214732028825,-0.14223935859122272,1.899631084162187,0.18690001190533986,1.9943812897311501,6
-0.8809054834214702,-0.34351254310321977,-1.5385683098412495,-2.108092649471912,0.4175112690539385,1.8047865636211857,0.22488621302060782,1.8863394593721177,6
-0.9422240450705531,-0.3182283788839472,-1.5940978162599657,-2.2654460123261457,0.9800331427577812,1.8842680554090294,0.1924427093623468,1.9768338005161028,6
-0.9281635302886466,-0.3299157366842548,-1.5659351772823076,-2.1844537698955393,0.692489589365813,1.8412316210975983,0.20927175882053137,1.9277742239751745,6
-0.8938482361803036,-0.21956461608133399,-1.8085066542990578,-2.9789027190379986,0.36947447352845186,2.221892268741196,0.05615839332396148,2.366631328701693,6
-0.9290577399071052,-0.32157979299682643,-1.575785871624312,-2.2124985298193955,1.0720528778250271,1.850293810403872,0.20205589442633506,1.9380929199445782,6
-0.8710505482513763,-0.2793338144515003,-1.6763491426510815,-2.517310151347359,0.33846279784117594,2.012406644245164,0.13688559958605548,2.123745817880173,6
-0.9106845266528416,-0.5201798966302005,-1.078923812422301,-1.0878465610866297,1.1178749991372274,1.1528793513491322,0.49587374660541006,1.1623628851775765,6
-0.9444129956990708,-0.2666041518143519,-1.704693899917908,-2.6099172628823384,1.1562967364571115,2.0603482419273513,0.11655352284191368,2.1790345463501484,6
-0.889917439732497,-0.18109384106901324,-1.8838231566599182,-3.2814102923461173,0.3404189715296471,2.344031668081499,0.00620063850942784,2.5097953855069135,6
-0.9369845355873982,-0.3923813165218917,-1.4042068455714893,-1.7631134973597509,1.0736752804531804,1.59946681606247,0.3022086573565483,1.6548100863767805,6
-0.9622459573088491,-0.2803096619720779,-1.6647739273233733,-2.480391218034456,1.2553536214181933,1.997857793766046,0.13536824078693258,2.1070021552767844,6
-0.9370217943215003,-0.2749147480922337,-1.672658052416572,-2.505482151495526,1.1154764497586518,2.0070398620819945,0.13030359102626565,2.117567543106175,6
-0.8121118882430868,-0.48352013509542574,-1.15612144395958,-1.2312417270673388,0.365143191856754,1.247539383821364,0.44554948855701604,1.2654678169898366,6
-0.9345208017948747,-0.26645673550684695,-1.6862929145997443,-2.5494365006256188,1.1032998277004362,2.0226349855790464,0.12307444752939331,2.135526915278773,6
-0.8864570348027332,-0.4501605601126651,-1.2447367651510906,-1.4078089623455339,0.6715293259313591,1.3764587156214285,0.3871249778761981,1.406992167659951,6
-0.9044809474247861,-0.031919077282005506,-2.1679140356184488,-4.866853147103213,0.36366745924348415,2.851234063436838,-0.19206079081238941,3.116529037920001,6
-0.9078342334940055,-0.42033485664032394,-1.3126052566354198,-1.5526637097831053,1.0752735965100084,1.4716868880419267,0.3414174211915304,1.5123485884448375,6
-0.9129852534836671,-0.1638588989156327,-1.8995615091414169,-3.349012007952988,0.7512201774000024,2.3733595438972075,-0.0190314271221963,2.5443417441903646,6
-0.7009318256814201,-0.48079555826968745,-1.1490510975313024,-1.2177219848969403,-0.9274045944453726,1.2419834277649415,0.43782459189356976,1.2593972468925456,6
-0.858843655491066,-0.3792668411844907,-1.40242967330842,-1.7588537238635662,0.31887934003047347,1.5973782236910077,0.28231744682125376,1.6524714807931782,6
-0.8680931362319955,-0.3003067681029479,-1.5881703271355505,-2.2481896941597594,0.13000513587106677,1.8709760309153,0.17015417815725886,1.961666356575799,6
-0.8409315190713204,-0.28034679629332343,-1.6368105778344637,-2.3932530216652967,0.3636939114602398,1.9516208599820182,0.13741941951363498,2.053897616828973,6
-0.9371382278655709,-0.2871019375413068,-1.6175732519308657,-2.3349234788276445,1.16199837199239,1.9170573725481987,0.15072862148913965,2.0143073138212406,6
-0.8184412156987382,-0.21417584648992402,-1.7809203249816177,-2.875895900464836,-0.4214102477307978,2.177112398588058,0.048503433267942694,2.314429431471521,6
-0.9123285682951119,-0.4316720343950557,-1.2694232005899226,-1.4594796308770746,0.8387567993724969,1.4104360356989023,0.3591751225635302,1.4445035524636463,6
-0.9011276613555669,-0.3040356120030258,-1.5773424484100755,-2.2169577929113524,0.5417792671775232,1.856671526658671,0.17365809071672736,1.945358702777544,6
-0.9107869881716235,-0.25405282448528377,-1.6870609129137508,-2.551933811195613,0.5442816898950968,2.028663022181846,0.10193057497498595,2.1424738010364885,6
-0.8862567691069325,-0.2280896786582058,-1.7438574304035208,-2.7433262348851253,0.5138693827291015,2.1215168157481266,0.06419490626354071,2.2498328699089365,6
-0.9323504805334079,-0.18512622125279699,-1.8331411683690313,-3.0742579075339904,1.0396080511416763,2.265596644554278,0.006931874430125968,2.4177275525288344,6
-0.9126406101932197,-0.2749001043527838,-1.6356706605531368,-2.389760669097707,0.9511028049065599,1.9507054646451134,0.12905889646875884,2.052847899173276,6
-0.8820232454445434,-0.34937771702398396,-1.4605654872776912,-1.9021274041206762,0.45904942160247236,1.6855481614719814,0.23574320736859236,1.7514869091127248,6
-0.9146479244929882,-0.3699720089228844,-1.4087982840665267,-1.77415295590448,0.9514253929158701,1.6075975675910747,0.26776709138228894,1.6639173708271329,6
-0.8762900577345312,-0.1927826483708917,-1.8172748005373434,-3.0124663318473783,0.49080606053260223,2.2426221772788653,0.01481346450515002,2.3908491180646707,6
-0.9204975457470703,-0.2841135247926429,-1.6071858505622993,-2.3039547984614996,1.008577020173816,1.8974083926053649,0.14937857938373592,1.99184144619536,6
-0.9264216844693577,-0.2687842532308558,-1.6412263693520726,-2.406825161970625,1.0598700190653076,1.9514557334796843,0.12671911857722895,2.0537082491992718,6
-0.8876027408763829,-0.30243483840641405,-1.561907215921941,-2.1730726402378604,0.5737445130203399,1.8268758656356938,0.1764254557144278,1.9114408731081707,6
-0.9295095020580971,-0.17363431752950087,-1.8541002097999348,-3.158056852306161,0.814091290063072,2.3031935525314933,-0.010630181495780043,2.4618003873328385,6
-0.9082114781767927,-0.2754935187530226,-1.6287276688874595,-2.368588175510455,0.9787941897433359,1.9412980862686353,0.12879597023577138,2.042063949411228,6
-0.9196871682803425,-0.3340572024050693,-1.4851456496689144,-1.9652523397855772,1.1889462989970274,1.7195750569216695,0.21539785152177454,1.7898585527102189,6
-0.9218109161241813,-0.1592113684673245,-1.8753473652839359,-3.245673163965513,1.114814284104853,2.340353767699308,-0.031126033839593614,2.5054676848854203,6
-0.9161429311988485,-0.32011717931943545,-1.5108250868940125,-2.0329198660564094,1.0960676195903276,1.7555637020773172,0.19714262643617594,1.8305389284153393,6
-0.896889480351415,-0.24782966585198846,-1.6766926114974139,-2.5184134407282106,0.37883382697200285,2.0091535268684817,0.09573366039280397,2.1200005436026714,6
-0.9383677660909512,-0.054153630041588637,-2.0874057878310115,-4.316374432212353,0.9514410921989997,2.7092635064567205,-0.16770337541036434,2.944713215758018,6
-0.8650286053520702,-0.3220585746863365,-1.4994645502992276,-2.0027622299985945,0.6250022422894744,1.7333339392199048,0.20421861761551718,1.8053994303056025,6
-0.8786280432994588,-0.26420224780071083,-1.638839038431463,-2.3994789826459417,0.5381488617206974,1.956827282818456,0.11309387395803269,2.0598691695820674,6
-0.9186113223331347,-0.2089881957963653,-1.7616397591349293,-2.806130173457071,0.9533667275559267,2.152823687707125,0.03600160073514491,2.2861792499709885,6
-0.913516190444627,-0.24441389653308632,-1.6794282759618393,-2.5272171983398373,0.8590176920027702,2.0157618410065767,0.0891844069529482,2.1276094912752215,6
-0.7676342744083046,-0.06306724782965917,-2.0579648874048013,-4.140457258233719,-0.7307788154808442,2.649188389303182,-0.15113636691165522,2.872473808693339,6
-0.8605342705509638,-0.22506761438762918,-1.721390471394785,-2.6659931415783653,0.28446522107959515,2.088594522069043,0.05761378297726293,2.2116920336322847,6
-0.9109080790574562,-0.11723733017912699,-1.9496861164608659,-3.575950823408942,0.8926289969277797,2.4649573249892947,-0.08519942521020735,2.652662278773529,6
-0.8658808988946634,-0.2577572221973132,-1.6397303586616248,-2.4022193299838914,0.37277669945046354,1.9490475939108824,0.11132421220806372,2.050946934437438,6
-0.8940391871925789,-0.25554335827102703,-1.647081768797697,-2.4249295068813175,0.9877896639123585,1.9659228586241675,0.10395608076984836,2.0703064065857695,6
-0.8878309506227603,-0.37097017166442403,-1.3597745378067034,-1.6587625626567697,1.0671738417134877,1.5324243822805454,0.27301056639232696,1.5799087366863396,6
-0.8536786634761158,-0.36046339404756217,-1.3825819603960172,-1.711772840185809,0.6044877954838892,1.563815371297093,0.25866205331403863,1.6149366189041872,6
-0.9280424394028134,-0.18267202863426205,-1.7969909203981582,-2.9354333438777194,1.1685632530405774,2.209388943350885,0.0010784459704981475,2.3520401985481993,6
-0.8810172596237776,-0.128470654364978,-1.9043370354552824,-3.369853532144853,0.6646188455958458,2.3888681586137985,-0.07151132617167759,2.562636536602735,6
-0.8646467033275202,-0.33742578412154167,-1.430807655684291,-1.827763727164342,0.6593034554370631,1.639303645763617,0.22045718964137073,1.6994797622118611,6
-0.9252014609275027,-0.15724262568947586,-1.8375593086425075,-3.0917129749942216,1.1538893696729347,2.2732083271298897,-0.030693135092352376,2.426641576775758,6
-0.9033585280599504,-0.19715180126566356,-1.7479461332003532,-2.7576393520987397,0.8232418215352456,2.12408259751627,0.024987027702070595,2.2528088540297,6
-0.8571763271399818,-0.26290576076579897,-1.6019403569567439,-2.288453246258622,0.7862050620686899,1.8976082885761647,0.1129247867172902,1.9920698409314437,6
-0.8635755147220752,-0.1707875075437581,-1.8051673718097523,-2.9662268884041354,0.3134602915913597,2.219715947322479,-0.012556536657326735,2.364090755308328,6
-0.8873791884717683,-0.4045736269512448,-1.2578836610696555,-1.435185294949961,0.9741893534397174,1.3940035000480848,0.3186065786145157,1.4263507883077802,6
-0.7995650095340915,-0.24071402934587427,-1.6452571076269282,-2.419274612629893,-0.11321525515862932,1.9569297689587852,0.08816811296146998,2.059986727336023,6
-0.8946539563052689,-0.16208230943556862,-1.822737448040426,-3.033585044676984,0.8559057930062425,2.250248779649792,-0.025425757697496894,2.3997671970758936,6
-0.8689314577493,-0.34416107629901455,-1.4077431748139078,-1.7716117388981314,0.8435418548439736,1.6082169750148418,0.22818120103130576,1.6646113640108269,6
-0.8757078900141807,-0.2930198262603816,-1.5290895263111624,-2.082161201153736,0.6571988912643025,1.7887986769192559,0.15369782884751662,1.8681947540602963,6
-0.8792102110198093,-0.21098257899173511,-1.707869132411883,-2.6204922364017658,0.7475628896090872,2.0649890629704513,0.03989149254573179,2.1843959280345326,6
-0.8740917924224876,-0.34042928678088935,-1.3989433652261214,-1.7505185120510465,0.879144818138478,1.5868107946208831,0.2298986316440819,1.6406441286708302,6
-0.8682654578772194,-0.4011452804870158,-1.2529430164027546,-1.424859737859214,0.6677111742531223,1.3869100729142707,0.3136720640600745,1.4185211904989565,6
-0.7667866382074746,-0.45973447359089775,-1.100303994751215,-1.1266496934455636,0.14828125200934977,1.182095597158683,0.4005784794341165,1.1941123789531976,6
-0.8732348415381318,-0.36919055665504796,-1.3292294081397102,-1.5895277083382993,0.7680304536239745,1.4915468602482607,0.2681911373944128,1.534408341015383,6
-0.8783951762113188,-0.16861906429302512,-1.7917652444202359,-2.9159317008531787,0.936409996375714,2.1951169795420498,-0.013450662904184587,2.3353997296962357,6
-0.8484810700688261,-0.3651433418326794,-1.3370025626735653,-1.606959946193513,0.40269802766627427,1.501720143144475,0.26295120347842144,1.5457201805415934,6
-0.8658063814264586,-0.11704779175553853,-1.900667071790478,-3.3538230886490155,0.8444352085710931,2.381376778073682,-0.08554645242680967,2.5537969983759954,6
-0.890718502515699,-0.17723529008582412,-1.7670600678668769,-2.8255643727986928,0.9502873024190159,2.1510427001886634,0.001074904876451514,2.284109566492645,6
-0.9083232543791,-0.2930142124939623,-1.5094674081376853,-2.0292970135005786,1.050250444627583,1.7577654375857599,0.15496111414877017,1.8330309358693055,6
-0.8608323404237836,-0.3319193229937309,-1.4067642941067562,-1.7692564465434217,0.8401273682947442,1.59695845191446,0.21852109647119464,1.6520014930632139,6
-0.8798948402589418,-0.24983036647686754,-1.6052158152675085,-2.298122220860774,0.6793946667744375,1.9036223002459662,0.09390822641159478,1.9989429705265496,6
-0.8277093258067184,-0.25974085066816655,-1.579058026997137,-2.2218814103870956,-0.04809333842524917,1.861463758405359,0.10932349407153005,1.9508202675508606,6
-0.8542096004370756,-0.3457023603977851,-1.3730157183314695,-1.6893985426274332,0.8291770107892751,1.553564593324455,0.2341559119620419,1.6034899179173732,6
-0.8981562773108981,-0.12171191045076342,-1.8815695947258333,-3.2718635002223193,0.841973862060047,2.348441159081228,-0.07892726237952713,2.5149852607983365,6
-0.8692807583815106,-0.3101897361817375,-1.455265723547409,-1.8887212765225037,0.9982625911640568,1.6741583702051952,0.18202126958213888,1.7386626019551294,6
-0.8122329791289196,-0.256496284576876,-1.5785516213678894,-2.2204270872512732,0.23863492753784193,1.858556594799404,0.10648530719289082,1.947506845945085,6
-0.874203568624795,-0.28460128762052095,-1.510326812200875,-2.0315896632481034,0.782508848657963,1.752457163147725,0.14835077683660497,1.8270234984521594,6
-0.8433486794462158,-0.12996543898610807,-1.8562477474261823,-3.1667880167817577,0.4000138803701272,2.3044963581696156,-0.06696456141537957,2.463329550456227,6
-0.877482337225809,-0.3903950842756291,-1.2492002046067436,-1.417067646378166,1.1247624681947253,1.3776647785082592,0.301066654526403,1.4083221607609437,6
-0.8704683805310257,-0.19003582735642713,-1.727009547669733,-2.6851290319037373,0.6295346038203303,2.0969937322919536,0.010301225415809362,2.221414719797295,6
-0.8416860084368948,-0.31808452306728324,-1.4265960305860177,-1.8174152533742336,0.0950692845797929,1.6326870175411106,0.19290128104142806,1.692052011818949,6
-0.8982354521208654,-0.22483887726842935,-1.6421259306162768,-2.409598518065089,1.2747084718596242,1.9554268395667278,0.063580526446393,2.0582627125142183,6
-0.8286780528933821,-0.19472661643659855,-1.7066393222085032,-2.616391508065187,0.293796831954342,2.0590527904304303,0.02084306239361436,2.1775382572283184,6
-0.9016166822406614,-0.1751532353528895,-1.7507701206718849,-2.767569196035856,1.1772316229681676,2.1344028818853964,-0.009156201098732612,2.2647841239536963,6
-0.8674597377522543,-0.24306048603986674,-1.5894023392975556,-2.251767029033867,0.843980789595314,1.8685968686152579,0.09298577141236156,1.9589529285803442,6
