Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Extent,roundness,ShapeFactor1,target
-1.0075106619015448,-1.2521871221979575,-0.3291762955446324,-1.827722747612721,-0.9019860748800997,0.41875378257672985,1.5112337793351336,0.2057474849702928,6
-1.024533246044595,-1.2016106036593996,-0.4040375844003054,-1.6470391323543774,-0.8985986161413531,0.4995720795861893,1.7315671027737762,0.31626325962893914,6
-1.0180595409942972,-1.165770471213381,-0.45186395753256836,-1.521317941692254,-0.8965033238106449,0.39575757954801116,1.6801960820321868,0.395424417048764,6
-1.0066211096248494,-1.2366248774933624,-0.3173995214774578,-1.8118012941160748,-0.8881351482193833,0.3907010860455175,1.635288154016666,0.19402823422187393,6
-0.8424684418530459,-1.1955861619411046,-0.3755179106998613,-1.6689284360615118,-0.8858321770735939,0.14580460987680857,-0.009310681367836634,0.2845881733788682,6
-0.9234689297917397,-1.0509317648163454,-0.596113064150316,-1.1099964212781321,-0.8824074030896256,0.24508622337266164,0.8110786630874441,0.6195845229565468,6
-0.9201156437225204,-0.9689634879663546,-0.6915601188167843,-0.8084427422510202,-0.8803755803994684,-0.1817375360623281,0.7957022039446942,0.8084461181307042,6
-0.9699957740021555,-1.280211208197922,-0.22457074167545435,-1.991959962437999,-0.8800014314126847,0.47723870199327156,1.3170765968510454,0.06072551937103033,6
-0.9253598105474385,-1.214210939783406,-0.33502511873251956,-1.7502702597529967,-0.8788792289489694,0.557467573356224,0.8627090837663458,0.21497734660369805,6
-0.992793461931083,-1.1668062449910344,-0.40511050413096017,-1.5796369178421898,-0.876475761254819,0.5263967600434725,1.596383500936218,0.3198627817276752,6
-0.9502812463202048,-1.153019617804329,-0.4233799331356815,-1.5314625975108183,-0.8754081000889776,0.5689908089855155,1.1522494888057262,0.3489705747936989,6
-0.9915546090221772,-1.1177635196484617,-0.47609795675411093,-1.398748210526348,-0.8731137672622695,0.4913994258196838,1.6152075916747364,0.4248358589293146,6
-0.9562100423842544,-1.2372076927558475,-0.2751637626951192,-1.8593021209355014,-0.8725804223002533,0.46027963163417657,1.241042562168185,0.13774431489244315,6
-0.8963585433904552,-1.130722902540611,-0.4543981968220608,-1.4508089022007375,-0.8724737644366629,0.5112314276866678,0.6291895351097722,0.39155134543489983,6
-0.9248987337129206,-1.106949936615337,-0.48670175774638785,-1.3644141991956482,-0.8717272470730798,0.7237033425913171,0.9238158694146981,0.44554594746296944,6
-0.9979537966042705,-1.2070849329214604,-0.3174256125057273,-1.7568138732117489,-0.8675710824794767,0.5686133068397861,1.7389057502668364,0.191926594905002,6
-1.0014188588757966,-1.237769013041016,-0.26016385429417815,-1.8765940530924128,-0.8645370967430172,0.45856646583934724,1.806621391672369,0.10832756137082267,6
-0.9997235864741362,-1.2470937216002718,-0.24146669579997906,-1.9137372376063324,-0.8634731805911676,0.4982447122384398,1.7981689038149593,0.08248819811014409,6
-0.9336033054676023,-1.25543773988344,-0.22070579113173266,-1.9509444461061518,-0.8633668076926219,0.8155685735349927,1.0907694979379439,0.062309273683533374,6
-0.9376039620418508,-1.2465969550067404,-0.23429952318672362,-1.9204623209997684,-0.8622500886982901,0.24626356253193363,1.1427247831105833,0.07943488976815151,6
-0.9349911933129179,-1.0362496744025205,-0.5645622695691757,-1.1238372970792638,-0.8616652881545669,0.6052527774409212,1.1209861726038441,0.5763309444464233,6
-0.9776151851261035,-1.1119639524065879,-0.45337332373994155,-1.416001359667534,-0.8610274368993578,0.42268680157601984,1.579486287351159,0.39442140215996185,6
-0.9423777373487258,-1.2091036089393603,-0.29733162728367113,-1.7830199047645332,-0.8607085559556212,0.5770568981915575,1.2069649098685367,0.1629861185326967,6
-0.9916011824398052,-1.211770803013943,-0.28994324030898466,-1.7961505143446688,-0.8600177501013981,0.6125257524983116,1.7419697710115216,0.1542440426042609,6
-0.8647771088968789,-0.972645943289001,-0.6467134703027912,-0.8816431338284665,-0.8595395821285099,0.6344663840026206,0.4347144925700803,0.7190388050859966,6
-0.8914683345395108,-1.1120801306379229,-0.4439697788605458,-1.427911533679256,-0.8572559279031566,0.3636453556390197,0.7181085199827614,0.3804305395804173,6
-0.9614029784497814,-1.1332306673754997,-0.41146054631597634,-1.5081560520665267,-0.8569904854931563,0.22153486291754965,1.4433204309281775,0.3294379000306594,6
-0.931935977116518,-1.1879702586272058,-0.3143310709368661,-1.7247520344432248,-0.8541780693530763,0.21994540601035908,1.1588469118381606,0.1900577825217181,6
-0.916459630438719,-1.1469405692406018,-0.37891010619536475,-1.5731306887476646,-0.8517389827145037,0.2672370005988875,1.0214837342713172,0.2782451886672484,6
-0.937981206724638,-1.132081984365176,-0.39868256178037564,-1.5213943659673779,-0.851473968595162,0.09404075713538818,1.247201248074399,0.31233264523681137,6
-0.8825681544307913,-1.1498241710267936,-0.3723187475260653,-1.5863652960181613,-0.8506790527009147,0.518518359329827,0.6888686950353586,0.2676723671165327,6
-0.9824308765088431,-1.152769426943596,-0.3626536885899647,-1.6032819002495837,-0.8497253977872171,0.2908037684707971,1.7404840892726663,0.2573438810550577,6
-0.9323318511663565,-1.1548314332183074,-0.357104910007421,-1.6136551846167373,-0.8493546043059909,0.5308044664328952,1.207873045375418,0.25117263940471574,6
-0.9434582406376962,-1.1327511105157586,-0.3962783647573588,-1.5255546446526558,-0.8491427386967889,0.6433541339902898,1.326653465405191,0.3024096144437135,6
-0.9707642353930181,-1.185393672338431,-0.30659686130034425,-1.7286972388585669,-0.8482424633003978,0.8246063925796201,1.627428450411695,0.17530824054261132,6
-0.9566338604846697,-1.1948352677034209,-0.28355184626369684,-1.7719593809548282,-0.8459134355579334,0.7154881651718281,1.4972304931436784,0.14497434366282755,6
-0.9379486053322987,-1.1477537166339637,-0.3602454849048731,-1.5966768154458586,-0.8451198095942143,0.6674112418800026,1.3062947292112337,0.2528068543073883,6
-0.9213498392896635,-1.149288809271486,-0.3552701895210331,-1.6053926529336753,-0.8442205914350008,0.6940317229791473,1.141367117581218,0.2460185770193625,6
-0.8364977297131305,-1.1448783543559933,-0.3593585519859949,-1.592313968800099,-0.8435331141073961,0.18942517285429208,0.3037000636442522,0.2539373485818808,6
-0.9872838266256855,-1.174340728677939,-0.31220650785006365,-1.7018265950269635,-0.8431101180650846,0.704427049875203,1.8578136308655746,0.18331376890927983,6
-0.9372127453337755,-1.1661049101716108,-0.31867023268964806,-1.6791498505266953,-0.8400977913582172,0.3982782043278194,1.3455840033982667,0.19207266503443907,6
-0.936793584575123,-1.103571444559268,-0.4145003153714335,-1.4479799888662057,-0.8384078204923053,0.310701732063794,1.3570015574740997,0.3324743881759286,6
-0.959325804023571,-1.147355742559795,-0.33808897215557326,-1.621804498927117,-0.8358216649116518,0.7183381490284402,1.622056080036607,0.22092726987610545,6
-0.9470350791115302,-1.149485014454804,-0.33538780711094424,-1.6289188111292925,-0.8356106356495634,0.1856611450179985,1.4920324423551836,0.21521105881079736,6
-0.9308275297769708,-1.1546313413645624,-0.3262984355926289,-1.6490269545816245,-0.8356106356495634,0.9032492808561442,1.3203564250082007,0.20318904452136294,6
-0.8899220970742597,-1.1050234836531732,-0.4028989842684698,-1.4649212061018237,-0.8352413681645837,0.3929203875255015,0.9023732132567949,0.31775406022270924,6
-0.9194636158757278,-1.0821845644626105,-0.4333635672117511,-1.3838190737621725,-0.8324467631828988,0.6557877763045824,1.2309679407290035,0.36104127912627876,6
-0.9566664618770095,-1.1126415639686782,-0.3871667401712875,-1.4984301680015994,-0.8322886463652331,0.4542973444641279,1.6269517950290246,0.2894633746080218,6
-0.8858469230318059,-1.1857999080637707,-0.2522320018998661,-1.7899440003630385,-0.8304971604960073,1.2001725779980255,0.9043894811844454,0.11271674744203092,6
-0.9220810419464239,-0.9862322187336535,-0.559537156170409,-1.0318540312370004,-0.8301284410207288,0.6024533683277704,1.2798195526285698,0.5761494633765161,6
-0.9405241153271295,-1.1057654472895135,-0.3822776579444124,-1.4913225799286358,-0.8261277442502033,0.36486117247179706,1.512040165275534,0.28361791361000005,6
-0.9339805501503895,-1.119031674362572,-0.3599423370787095,-1.5430460701833741,-0.8257594935339927,0.6056810382382692,1.4459188585879208,0.2515010758775713,6
-0.9079506670380755,-1.2176207897528701,-0.19708911975670645,-1.90728153530687,-0.8253386827857526,1.0153085879614965,1.1773491351742602,0.02108828315636637,6
-0.9236179647281496,-1.2310300952452067,-0.16806883527265648,-1.9618369686281005,-0.8244972164181731,0.3948628254906826,1.348395763344507,-0.012883202583158993,6
-0.905291324891514,-1.1307536416168258,-0.33043470486141124,-1.5996951828539427,-0.822131696288131,0.8239977996161977,1.1794706717250507,0.2115743552245678,6
-0.9556232173221412,-1.1639092339005157,-0.2787108928163812,-1.720322472528801,-0.8220791463732038,0.4659290041697002,1.7129027502674576,0.1345467069680376,6
-0.9499272883462316,-1.103480510456303,-0.37214431233170475,-1.499204523451714,-0.821028341985785,0.5346244636519496,1.6612401697884598,0.27089122160522033,6
-0.9322573336981518,-1.1275450419270152,-0.33176623964562957,-1.5921535928135118,-0.8209758089326946,1.0419624177399658,1.4725697186021,0.21496760859506867,6
-0.9373571229284222,-1.165302492785631,-0.27198645303275004,-1.7304186852575965,-0.8208182182043424,-0.07461465086651119,1.528314000704086,0.126971421528075,6
-0.9169952247414416,-1.1455608804875554,-0.2966193692929511,-1.6661781000283162,-0.8192427071739884,0.8164647171206257,1.3279262357973403,0.16722657865393328,6
-0.8653499619337035,-1.1827784734066038,-0.23543963053382116,-1.802803822042302,-0.8188751916338701,1.0847569674427469,0.8040984374083247,0.07985450941271673,6
-0.889032544797564,-1.0392420004038403,-0.45775027020288245,-1.270539087978319,-0.8181927661126221,-0.0666414965829979,1.0488332869895558,0.4094462642012201,6
-0.9290530825653425,-1.160027651690575,-0.27402152216117726,-1.7184302438498265,-0.817090671389498,0.6419033234000203,1.475055738499836,0.1263411067877159,6
-0.9094177296933591,-1.0818369236445324,-0.3952417314006294,-1.4302759519970525,-0.8163036771862606,0.7323727118584389,1.2761405220104398,0.30424832752759795,6
-0.8540698801841916,-1.1747705338253807,-0.24202254968555445,-1.7809758061835885,-0.8144680537725733,0.5751270885865606,0.731804284399901,0.08330796138201572,6
-0.9237716570063222,-1.1044371080374187,-0.35302560637233604,-1.5238549568670123,-0.8142059011069662,0.3852585080165838,1.4461895733868388,0.2446809287431235,6
-0.8699747023041685,-1.147784139881787,-0.28331894709940597,-1.6853898383571406,-0.813734078243331,0.5492559719286956,0.8966864682075818,0.14304710322776806,6
-0.8698163526842332,-1.2843180133443917,-0.04696388249575709,-2.1771475535792186,-0.8130526678046689,0.3165253064934585,0.9012582952865791,-0.17409062379757168,6
-0.7765344545170241,-1.0867125390060386,-0.3738902780389247,-1.4654825302102827,-0.8128430313303148,0.42855112187980715,0.007631539099764196,0.2807646770816615,6
-0.8299215631440506,-1.1088244457131555,-0.3371373333090058,-1.5508829224870344,-0.8109044866361104,0.3447206544525893,0.5275116462579157,0.22301740063732392,6
-0.8626533610530399,-1.123088710315466,-0.3134825620182728,-1.6051141174006,-0.8099618054059148,0.14689972165519635,0.857470134467675,0.18690001190533986,6
-0.8809054834214702,-1.10626577773257,-0.34351254310321977,-1.5385683098412495,-0.8097523544117673,0.8532987829872035,1.0431757888370796,0.22488621302060782,6
-0.9422240450705531,-1.120127326173166,-0.3182283788839472,-1.5940978162599657,-0.8095952762832593,0.8164549699882486,1.686646294000625,0.1924427093623468,6
-0.9281635302886466,-1.1123381647646151,-0.3299157366842548,-1.5659351772823076,-0.8092811385742636,0.2962812686155149,1.538954348385887,0.20927175882053137,6
-0.8938482361803036,-1.176422658945939,-0.21956461608133399,-1.8085066542990578,-0.8076062236425847,0.574148962830923,1.1952345133394204,0.05615839332396148,6
-0.9290577399071052,-1.1123886576830289,-0.32157979299682643,-1.575785871624312,-0.8072399440751166,1.0103753537933655,1.5676788420025485,0.20205589442633506,6
-0.8710505482513763,-1.1404371929960018,-0.2793338144515003,-1.6763491426510815,-0.8070306600131554,0.5891767931882382,0.9681834286006582,0.13688559958605548,6
-0.9106845266528416,-0.9828617389292141,-0.5201798966302005,-1.078923812422301,-0.8061936451705365,0.7742946786540561,1.38323314461803,0.49587374660541006,6
-0.9444129956990708,-1.148038530910502,-0.2666041518143519,-1.704693899917908,-0.8061936451705365,0.4615663144105186,1.742618439230722,0.11655352284191368,6
-0.889917439732497,-1.195250568053222,-0.18109384106901324,-1.8838231566599182,-0.805618315920641,0.5022894452266156,1.1730609204894022,0.00620063850942784,6
-0.9369845355873982,-1.066228809236391,-0.3923813165218917,-1.4042068455714893,-0.8055660172470845,0.3990095049011301,1.6683795780592547,0.3022086573565483,6
-0.9622459573088491,-1.134759671867202,-0.2803096619720779,-1.6647739273233733,-0.8027953543877181,0.4117521333551639,1.9702326572229862,0.13536824078693258,6
-0.9370217943215003,-1.1357185874655527,-0.2749147480922337,-1.672658052416572,-0.8019593630586037,0.7822630513254618,1.7029348959970734,0.13030359102626565,6
-0.8121118882430868,-0.9973657149498358,-0.48352013509542574,-1.15612144395958,-0.8014892078306454,0.23317154944611132,0.4389810541120461,0.44554948855701604,6
-0.9345208017948747,-1.1379373075550427,-0.26645673550684695,-1.6862929145997443,-0.801332502348734,0.8257032821368685,1.6819358261917938,0.12307444752939331,6
-0.8864570348027332,-1.020755705735992,-0.4501605601126651,-1.2447367651510906,-0.8001313359024733,0.48775224096646363,1.187859378785205,0.3871249778761981,6
-0.9044809474247861,-1.270744270809415,-0.031919077282005506,-2.1679140356184488,-0.797938975034861,0.3771208785370675,1.394979402158502,-0.19206079081238941,6
-0.9078342334940055,-1.0363572739888745,-0.42033485664032394,-1.3126052566354198,-0.7973128410701649,0.7730791070321537,1.435961864564167,0.3414174211915304,6
-0.9129852534836671,-1.1938947097760033,-0.1638588989156327,-1.8995615091414169,-0.797156324440828,0.1658131635755055,1.491669592254631,-0.0190314271221963,6
-0.7009318256814201,-0.9918580593826708,-0.48079555826968745,-1.1490510975313024,-0.795852299102846,0.20081143777432478,-0.5242742622702643,0.43782459189356976,6
-0.858843655491066,-1.0567725121180478,-0.3792668411844907,-1.40242967330842,-0.7937668776915018,0.6699859560925149,0.9653744805322282,0.28231744682125376,6
-0.8680931362319955,-1.1057299346594553,-0.3003067681029479,-1.5881703271355505,-0.7936105212496161,0.9442529737844466,1.060059549186393,0.17015417815725886,6
-0.8409315190713204,-1.11961885062078,-0.28034679629332343,-1.6368105778344637,-0.7932978302862325,1.004130854458436,0.7912850469828044,0.13741941951363498,6
-0.9371382278655709,-1.1133875622835843,-0.2871019375413068,-1.6175732519308657,-0.7930372761227704,0.8246334270788515,1.788840406575582,0.15072862148913965,6
-0.8184412156987382,-1.1580099802633521,-0.21417584648992402,-1.7809203249816177,-0.7928809517183746,0.457958036349843,0.5753266686637285,0.048503433267942694,6
-0.9123285682951119,-1.0212772281475762,-0.4316720343950557,-1.2694232005899226,-0.7926204295924028,0.5500486365240734,1.527112453324714,0.3591751225635302,6
-0.9011276613555669,-1.1022241427840804,-0.3040356120030258,-1.5773424484100755,-0.7923078263105715,0.27633301635841473,1.4121600934369671,0.17365809071672736,6
-0.9107869881716235,-1.1307530227796454,-0.25405282448528377,-1.6870609129137508,-0.7903286665096493,0.6510119675197317,1.5322249017971439,0.10193057497498595,6
-0.8862567691069325,-1.1460218908785793,-0.2280896786582058,-1.7438574304035208,-0.7894436173520449,0.23829715154754594,1.2839752554669612,0.06419490626354071,6
-0.9323504805334079,-1.1695150969469976,-0.18512622125279699,-1.8331411683690313,-0.7882985940781699,0.27699958126009666,1.7819816304451987,0.006931874430125968,6
-0.9126406101932197,-1.1156264930592938,-0.2749001043527838,-1.6356706605531368,-0.7881945194480038,0.4731195883722905,1.5718227753643608,0.12905889646875884,6
-0.8820232454445434,-1.0683672704556324,-0.34937771702398396,-1.4605654872776912,-0.7879863803047731,0.09526944753923153,1.2536912135967762,0.23574320736859236,6
-0.9146479244929882,-1.0541152695513434,-0.3699720089228844,-1.4087982840665267,-0.787882314105525,0.8564846648773505,1.5960673078021912,0.26776709138228894,6
-0.8762900577345312,-1.1652808358151543,-0.1927826483708917,-1.8172748005373434,-0.7877782529648281,0.7944700370520933,1.19670847611447,0.01481346450515002,6
-0.9204975457470703,-1.1059015460178816,-0.2841135247926429,-1.6071858505622993,-0.7876741935103148,0.5512674367558608,1.66039967088733,0.14937857938373592,6
-0.9264216844693577,-1.1148587037507924,-0.2687842532308558,-1.6412263693520726,-0.7869978871497049,0.36751104381822713,1.730331324570531,0.12671911857722895,6
-0.8876027408763829,-1.0928942772483212,-0.30243483840641405,-1.561907215921941,-0.7869458700688259,0.41675788864028046,1.3208993699892877,0.1764254557144278,6
-0.9295095020580971,-1.1743415013503509,-0.17363431752950087,-1.8541002097999348,-0.7863217123114231,0.7454220378173573,1.7700137060103533,-0.010630181495780043,6
-0.9082114781767927,-1.1122247986879246,-0.2754935187530226,-1.6287276688874595,-0.7858536681854537,0.8684571677024837,1.5467919610705851,0.12879597023577138,6
-0.9196871682803425,-1.0716899378040217,-0.3340572024050693,-1.4851456496689144,-0.784293976930548,0.6470606803100785,1.6835476383298706,0.21539785152177454,6
-0.9218109161241813,-1.1776652234024088,-0.1592113684673245,-1.8753473652839359,-0.7824232674064869,0.6881276172105046,1.723953312195186,-0.031126033839593614,6
-0.9161429311988485,-1.076577650208715,-0.32011717931943545,-1.5108250868940125,-0.7822154722447308,0.2183738290629801,1.665196229302386,0.19714262643617594,6
-0.896889480351415,-1.1212731387579238,-0.24782966585198846,-1.6766926114974139,-0.7821635259835672,0.29497707369568055,1.4619219287047809,0.09573366039280397,6
-0.9383677660909512,-1.2369929562542517,-0.054153630041588637,-2.0874057878310115,-0.7817479795008302,0.6894709232652824,1.9096820509027737,-0.16770337541036434,6
-0.8650286053520702,-1.0717120819193977,-0.3220585746863365,-1.4994645502992276,-0.7810728231175016,-0.20374043069525186,1.1429104175587765,0.20421861761551718,6
-0.8786280432994588,-1.1107238982613923,-0.26420224780071083,-1.638839038431463,-0.780242040409828,0.24445380408565368,1.2897838710047016,0.11309387395803269,6
-0.9186113223331347,-1.144260842256343,-0.2089881957963653,-1.7616397591349293,-0.7798786357855638,0.5205209965654065,1.7136047936522603,0.03600160073514491,6
-0.913516190444627,-1.1206712420996674,-0.24441389653308632,-1.6794282759618393,-0.7798267232480741,-0.03622729669715689,1.659593840587454,0.0891844069529482,6
-0.7676342744083046,-1.2252079386981212,-0.06306724782965917,-2.0579648874048013,-0.7786329625206119,0.4285735178066099,0.21763257543385098,-0.15113636691165522,6
-0.8605342705509638,-1.1318487619966204,-0.22506761438762918,-1.721390471394785,-0.777958409791047,0.6828174121868795,1.1255530831060716,0.05761378297726293,6
-0.9109080790574562,-1.1948305524204983,-0.11723733017912699,-1.9496861164608659,-0.7778027615463139,0.8870308290837023,1.6507789235692847,-0.08519942521020735,6
-0.8658808988946634,-1.1072197764306115,-0.2577572221973132,-1.6397303586616248,-0.7773877360943395,0.26676991474595635,1.185141892514741,0.11132421220806372,6
-0.8940391871925789,-1.1098593780587105,-0.25554335827102703,-1.647081768797697,-0.7769727578555088,0.7442644994364342,1.480211072318259,0.10395608076984836,6
-0.8878309506227603,-1.028750695187745,-0.37097017166442403,-1.3597745378067034,-0.7729293146420722,0.33504694230019166,1.452696561714398,0.27301056639232696,6
-0.8536786634761158,-1.0340010555034955,-0.36046339404756217,-1.3825819603960172,-0.77220406342728,1.0908863811392244,1.108276215503971,0.25866205331403863,6
-0.9280424394028134,-1.1479993087536167,-0.18267202863426205,-1.7969909203981582,-0.7719450807870235,0.7567695185502852,1.89049145630631,0.0010784459704981475,6
-0.8810172596237776,-1.1758571676282494,-0.128470654364978,-1.9043370354552824,-0.768942292821332,0.5701623243864486,1.4184947995265278,-0.07151132617167759,6
-0.8646467033275202,-1.0447755294253214,-0.33742578412154167,-1.430807655684291,-0.7681661289759822,0.6996330137484651,1.2566227730077704,0.22045718964137073,6
-0.9252014609275027,-1.1554160688643627,-0.15724262568947586,-1.8375593086425075,-0.7673901388075536,0.7889410630573621,1.9028710261823758,-0.030693135092352376,6
-0.9033585280599504,-1.1295478717506746,-0.19715180126566356,-1.7479461332003532,-0.7666660358838592,0.6600030534579772,1.674742470277279,0.024987027702070595,6
-0.8571763271399818,-1.089829350341183,-0.26290576076579897,-1.6019403569567439,-0.766304039222982,0.28806269911222054,1.1972907705472962,0.1129247867172902,6
-0.8635755147220752,-1.1454329058909851,-0.1707875075437581,-1.8051673718097523,-0.7660972018135656,0.7446712838477709,1.2645331409260858,-0.012556536657326735,6
-0.8873791884717683,-0.9971390014431495,-0.4045736269512448,-1.2578836610696555,-0.765631860640063,0.6421434870201762,1.5155504832251019,0.3186065786145157,6
-0.7995650095340915,-1.0996956591405425,-0.24071402934587427,-1.6452571076269282,-0.7655284604833755,0.5180836208784699,0.6333454231616705,0.08816811296146998,6
-0.8946539563052689,-1.1500252977720946,-0.16208230943556862,-1.822737448040426,-0.765321668600919,0.44487360436698087,1.5949972283386016,-0.025425757697496894,6
-0.8689314577493,-1.036808012381955,-0.34416107629901455,-1.4077431748139078,-0.76521827687515,1.023845604657551,1.327600512586427,0.22818120103130576,6
-0.8757078900141807,-1.0692297826423784,-0.2930198262603816,-1.5290895263111624,-0.7647013671456317,0.7855494492410933,1.4024082823053394,0.15369782884751662,6
-0.8792102110198093,-1.1158255931419647,-0.21098257899173511,-1.707869132411883,-0.7619113637592573,0.26359273784195747,1.4645471112976929,0.03989149254573179,6
-0.8740917924224876,-1.029682864433384,-0.34042928678088935,-1.3989433652261214,-0.7610851219442805,0.8459217976493251,1.4189158235063102,0.2298986316440819,6
-0.8682654578772194,-0.9922460667985218,-0.4011452804870158,-1.2529430164027546,-0.7610851219442805,0.23910963735551194,1.3586102883328997,0.3136720640600745,6
-0.7667866382074746,-0.9521830150727112,-0.45973447359089775,-1.100303994751215,-0.7603106982405066,0.4204489049378317,0.36692562447836197,0.4005784794341165,6
-0.8732348415381318,-1.0113707112473487,-0.36919055665504796,-1.3292294081397102,-0.7603106982405066,0.4365358010745604,1.4171479942437928,0.2681911373944128,6
-0.8783951762113188,-1.1366765159545023,-0.16861906429302512,-1.7917652444202359,-0.7598977417359292,0.3039886143079476,1.4746350344342958,-0.013450662904184587,6
-0.8484810700688261,-1.012834065388682,-0.3651433418326794,-1.3370025626735653,-0.7597428961146357,0.7321992047284513,1.1684890765728158,0.26295120347842144,6
-0.8658063814264586,-1.167108596483939,-0.11704779175553853,-1.900667071790478,-0.7586591639319755,0.5803032654314564,1.3554725020990954,-0.08554645242680967,6
-0.890718502515699,-1.1281162204865884,-0.17723529008582412,-1.7670600678668769,-0.7585043722685606,0.3037452833806266,1.6169033897200784,0.001074904876451514,6
-0.9083232543791,-1.0586177470706042,-0.2930142124939623,-1.5094674081376853,-0.7580916299093126,0.656783986362426,1.8083590984833848,0.15496111414877017,6
-0.8608323404237836,-1.0283407033188416,-0.3319193229937309,-1.4067642941067562,-0.756905261411179,0.5860114681433133,1.320324315720882,0.21852109647119464,6
-0.8798948402589418,-1.0834614411681676,-0.24983036647686754,-1.6052158152675085,-0.7564411393484896,0.08200868850129006,1.5222420283949898,0.09390822641159478,6
-0.8277093258067184,-1.0753858420552214,-0.25974085066816655,-1.579058026997137,-0.75566773915822,0.1649468744141956,0.9964844399491536,0.10932349407153005,6
-0.8542096004370756,-1.019268634164417,-0.3457023603977851,-1.3730157183314695,-0.7555646323974957,-0.11939892336532971,1.2647064502571754,0.2341559119620419,6
-0.8981562773108981,-1.1590928171330122,-0.12171191045076342,-1.8815695947258333,-0.7552037823415327,0.8021266240929075,1.7266431848153057,-0.07892726237952713,6
-0.8692807583815106,-1.0403533504005356,-0.3101897361817375,-1.455265723547409,-0.7540699199175506,1.0607683346905417,1.433515598220372,0.18202126958213888,6
-0.8122329791289196,-1.0730760270350241,-0.256496284576876,-1.5785516213678894,-0.7532970424442273,0.25381961311301965,0.8644923025876526,0.10648530719289082,6
-0.874203568624795,-1.0537348128814283,-0.28460128762052095,-1.510326812200875,-0.7529364233954311,0.9930488145002738,1.4951551589444387,0.14835077683660497,6
-0.8433486794462158,-1.1497229835725797,-0.12996543898610807,-1.8562477474261823,-0.752472825735871,0.5074269604898464,1.182290176963462,-0.06696456141537957,6
-0.877482337225809,-0.9830800183028033,-0.3903950842756291,-1.2492002046067436,-0.7515973085747077,0.9335590209082211,1.5417847307085177,0.301066654526403,6
-0.8704683805310257,-1.1136456803204027,-0.19003582735642713,-1.727009547669733,-0.7515458142107752,0.42494993450033725,1.469069974660103,0.010301225415809362,6
-0.8416860084368948,-1.0300201225387686,-0.31808452306728324,-1.4265960305860177,-0.7505160871195724,0.012802577366892587,1.183150375846849,0.19290128104142806,6
-0.8982354521208654,-1.088160311503112,-0.22483887726842935,-1.6421259306162768,-0.7505160871195724,0.5799500595968279,1.7714055855259971,0.063580526446393,6
