height,area,eccen,p_and,blackand,wb_trans,target
0.12991525967644135,-0.22206538577250548,-0.4243607293590867,0.1476950511253346,-0.34109039832865495,-0.6071274731931563,1
0.024934408583639874,-0.054752737392672446,-0.19591684045343472,0.41195258127839196,0.030099120021608597,0.10748616642956431,1
0.024934408583639874,-0.2036117848482592,-0.3903647527011169,-0.1929035432941609,-0.3093647984696581,-0.5773519048755429,1
-0.08004644250916161,-0.23949378664540477,-0.4312636302438795,0.8817437459949384,-0.3744022781806017,-0.6071274731931563,1
-0.13253686805556236,-0.24379962686106224,-0.4371294755966845,-2.1484092664267838,-0.39132259810540004,-0.6369030415107696,1
-0.3949889957875661,-0.1792120236262002,0.7714291149934098,-2.3774324592260996,-0.32892891838270616,-0.6190377005202016,2
4.5916014311205045,-0.18843882408832335,-0.4482778225655516,-1.7432143868587628,-0.32099751841795693,-0.6369030415107696,4
-0.44747942133396684,-0.2290367461216652,0.32850917887856423,-0.6215879810980088,-0.3622407982346529,-0.630947927847247,2
0.024934408583639874,-0.1021169797649046,-0.25778368453357225,0.5528899306933559,-0.06507767955538206,-0.005660993177366446,1
-0.08004644250916161,-0.18044226368781663,-0.3160532422371276,0.6762101114314494,-0.23851095878456505,-0.31532690368054533,1
-0.08004644250916161,-0.2099680251666107,-0.37367464023319086,-0.12243486858667893,-0.320468758420307,-0.4344291769509988,1
-0.13253686805556236,-0.2355980264502861,-0.41687448473755095,-2.671051937173941,-0.3855062381312506,-0.6249928141837243,1
-0.02755601696276087,-0.04368057683812467,-0.1252026163660276,0.7466787861389312,0.08456139977955325,0.3814213949516072,1
-0.08004644250916161,-0.09186497925143443,-0.14322145623431282,0.1711846093611626,-0.06825023954128175,0.11344128009308699,1
-0.08004644250916161,-0.18966906414993978,-0.3340396741200383,-0.010859466966499812,-0.2776391986106612,-0.39274338130634007,1
0.024934408583639874,-0.02092113569822091,-0.15171234840246162,0.617486215841881,0.12527591959859927,0.3099600309893351,1
0.024934408583639874,0.019676786335120933,-0.09869288432959361,0.0889711555357663,0.15594399946229626,0.4350174179233112,1
-0.02755601696276087,0.009629825831920173,-0.040941854392032,0.46480408730900347,0.1776231593659441,0.548164577530242,1
-0.08004644250916161,-0.22473090590600772,-0.4024853392312224,-1.8841517362737263,-0.3680571582088023,-0.6071274731931563,1
-0.08004644250916161,-0.11031858017568072,-0.17922672798550865,-1.0385276397839438,-0.18034735904307075,-0.17240417575600125,1
0.024934408583639874,0.019676786335120933,-0.09869288432959361,-0.2105207119710314,0.12051707961974972,0.41119696326922056,1
-0.02755601696276087,-0.15850298258899048,-0.30668733446386437,0.40608019171943516,-0.19832519896316897,-0.31532690368054533,1
-0.08004644250916161,-0.17490618341054273,-0.3052613831073813,1.08140499099947,-0.21260171889971757,-0.3093717900170227,1
-0.13253686805556236,-0.16998522316407708,-0.25483455786448245,0.7701683443747586,-0.21101543890676774,-0.24982065338179596,1
-0.08004644250916161,-0.16752474304084422,-0.2908398296156783,0.9052333042307658,-0.20044023895376878,-0.2617308807088413,1
-0.08004644250916161,-0.16198866276357035,-0.2800479704859319,-0.2105207119710314,-0.2295220388245159,-0.3570126993252041,1
-0.08004644250916161,-0.17490618341054273,-0.3052613831073813,0.7995302921695427,-0.2215906388597667,-0.3510575856616814,1
-0.3949889957875661,-0.1773666635337756,0.8038371003680236,-2.4185391861387977,-0.3284001583850562,-0.630947927847247,2
-0.44747942133396684,-0.24133914673782939,-0.15761060174064132,-0.35733045094495214,-0.38286243814300086,-0.6369030415107696,2
-0.3949889957875661,-0.16752474304084422,0.9766688863708384,-1.3204023386138717,-0.279754238601261,-0.5833070185390655,2
-0.49996984688036755,-0.24523490693294805,0.10165328125626831,1.2751938464450454,-0.3876212781218504,-0.6190377005202016,2
-0.44747942133396684,-0.22042506569035025,0.6687930253120082,0.723189227903104,-0.330515198375656,-0.5952172458661109,2
-0.44747942133396684,-0.22985690616274282,0.29610119350395053,-0.12830725814563643,-0.3595969982464032,-0.6249928141837243,2
0.024934408583639874,-0.07505169840934336,-0.22242657248986872,0.5352727620164861,-0.0053277998209379255,0.07175548444842829,1
-0.08004644250916161,-0.17306082331811812,-0.3016316887454246,0.6057414367239667,-0.2237056788503665,-0.29746156268997737,1
-0.49996984688036755,-0.23703330652217192,1.3979726962408165,1.2751938464450454,-0.36647087821585245,-0.6011723595296335,2
-0.49996984688036755,-0.24667018700483387,-0.1252026163660276,1.2751938464450454,-0.39132259810540004,-0.6369030415107696,2
0.1824056852228421,0.2823330394902265,-0.021043351372019157,-0.774270109630887,0.4954079179535629,1.0781696935837597,1
-0.02755601696276087,0.06294022850196501,0.04331890758196362,-0.02847663564336965,0.22838411914033913,0.5958054868384234,1
-0.44747942133396684,-0.20115130472502635,1.4303806816154303,0.11246071377159428,-0.2982608385190092,-0.5952172458661109,2
-0.08004644250916161,-0.021741295739298522,-0.006362533997319167,1.1929803926196498,0.18026695935419385,0.2682742353446764,1
-0.44747942133396684,-0.2417492267583682,-0.17381459442794817,1.1048945492352973,-0.37916111815945125,-0.6249928141837243,2
-0.02755601696276087,0.019881826345390336,-0.024737861704725143,0.4354421395142193,0.19718727927899218,0.5362543502031967,1
-0.49996984688036755,-0.24626010698429507,-0.060386645616800204,1.2751938464450454,-0.39026507811010014,-0.630947927847247,1
-0.23751771914836384,-0.2155041054438846,-0.30344653592640297,-1.772576334653547,-0.35536691826520356,-0.5892621322025883,1
-0.1850272936019631,-0.22719138602924058,-0.3798321574543675,-0.12243486858667893,-0.35430939826990365,-0.5773519048755429,1
-0.1850272936019631,-0.1654743429381502,-0.18074990329811552,-0.1870311537352047,-0.23533839879866536,-0.4344291769509988,1
-0.1850272936019631,-0.18269770380078007,-0.23632959821557795,-1.150103041404123,-0.29667455852605934,-0.5713967912120202,1
-0.49996984688036755,-0.24318450683025403,0.42573313500240534,1.2751938464450454,-0.3823336781453509,-0.6190377005202016,1
-0.1850272936019631,-0.22432082588546892,-0.37056347363722797,-1.1912097683168215,-0.3601257582440531,-0.5833070185390655,1
-0.44747942133396684,-0.2360081064708249,0.05304130319434776,-1.567042700090058,-0.3796898781571012,-0.6071274731931563,1
-0.44747942133396684,-0.2417492267583682,-0.17381459442794817,1.2751938464450454,-0.3786323581618013,-0.6190377005202016,1
-0.44747942133396684,-0.24420970688160104,-0.27103855055178927,1.010936316291988,-0.3855062381312506,-0.6369030415107696,1
-0.44747942133396684,-0.24092906671729059,-0.14140660905333446,1.2751938464450454,-0.3765173181712015,-0.6130825868566789,1
-0.1850272936019631,-0.09514561941574488,0.04610599432418041,-0.7566529409540159,-0.13751779923342494,0.10748616642956431,1
-0.2900081446947646,-0.23949378664540477,-0.39094809643785994,-0.02847663564336965,-0.37810359816415134,-0.6011723595296335,1
0.024934408583639874,-0.228421626090857,-0.4227727380757306,-0.327968503150168,-0.35853947825110327,-0.5952172458661109,1
0.024934408583639874,-0.23067706620382042,-0.4257218647448205,1.2751938464450454,-0.3500793182887041,-0.5952172458661109,1
0.024934408583639874,-0.23067706620382042,-0.4257218647448205,-1.8606621780378991,-0.37493103817825163,-0.6369030415107696,1
0.024934408583639874,-0.23293250631678386,-0.42867099141391035,1.2751938464450454,-0.3558956782628535,-0.5952172458661109,1
0.024934408583639874,-0.23293250631678386,-0.42867099141391035,1.2751938464450454,-0.3558956782628535,-0.5833070185390655,1
0.024934408583639874,-0.228421626090857,-0.4227727380757306,-0.8623559530152389,-0.3632983182299528,-0.6249928141837243,1
0.024934408583639874,-0.23067706620382042,-0.4257218647448205,0.40608019171943516,-0.3569531982581534,-0.6130825868566789,1
-0.49996984688036755,-0.23990386666594357,0.9442609009962246,1.2751938464450454,-0.3738735181829517,-0.6190377005202016,2
-0.02755601696276087,-0.17080538320515468,-0.3261321256886326,0.6116138262829242,-0.218418078873867,-0.2915064490264547,1
-0.13253686805556236,-0.2159141854644234,-0.3682625066756304,1.2751938464450454,-0.3120085984579078,-0.4701598589321348,1
-0.08004644250916161,-0.18228762378024127,-0.31965052861370985,0.8582541877591111,-0.23745343878926514,-0.27959622169940934,1
-0.02755601696276087,-0.047781377043512735,-0.13168421344095033,0.306249569217169,0.035915479995758025,0.3040049173258125,1
-0.02755601696276087,-0.14825098207552032,-0.2904833417765575,1.046170653645729,-0.14756423918877395,-0.13071838011134254,1
-0.02755601696276087,-0.20566218495095323,-0.3812257008254759,0.35322868568882365,-0.3030196784978587,-0.48207008625918013,1
-0.08004644250916161,-0.21365874535145996,-0.3808692129863551,-0.1341796477045926,-0.32787139838740625,-0.5297109955673616,1
-0.08004644250916161,-0.1472257820241733,-0.25123727148790026,1.2751938464450454,-0.1348739992451752,-0.18431440308304659,1
-0.08004644250916161,-0.2228855458135831,-0.3988556448692658,0.9052333042307658,-0.3342165183592056,-0.5892621322025883,1
-0.13253686805556236,-0.21099322521795771,-0.35610951216015024,1.2751938464450454,-0.29931835851430905,-0.4284740632874761,1
-0.13253686805556236,-0.191309384232095,-0.3074975340982297,0.6057414367239667,-0.26547771866471237,-0.2617308807088413,1
-0.08004644250916161,-0.07156601823476351,-0.10358649012116028,0.18880177803803241,-0.024363159736336057,0.09557593910251896,1
-0.08004644250916161,-0.12692682100750238,-0.2116347133601224,0.13007788244846477,-0.14386291920522432,-0.07116724347611583,1
-0.08004644250916161,-0.18597834396509053,-0.32684510136687406,0.20054655715594674,-0.26442019866941247,-0.3034166763535,1
-0.13253686805556236,-0.11257402028864416,-0.11304962185054747,0.7349340070210176,-0.07776791949898082,0.0896208254389963,1
-0.13253686805556236,-0.11749498053510983,-0.1252026163660276,0.8171474608464132,-0.08464179946843015,0.030069688803769583,1
-0.08004644250916161,-0.07341137832718814,-0.10718377649774243,-0.35145806138599534,-0.06983651953423159,0.0479350297943376,1
-0.13253686805556236,-0.11749498053510983,-0.1252026163660276,0.5881242680470968,-0.09786079940967884,0.01815946147672424,1
-0.02755601696276087,-0.22206538577250548,-0.4071520891251668,-0.5746088646263542,-0.34955055829105414,-0.6071274731931563,1
-0.13253686805556236,-0.1338981813566621,-0.16571259808429475,0.7936579026105859,-0.1248275592898262,0.04197991613081493,1
0.024934408583639874,-0.059263617618599315,-0.2018150937916144,0.21816372583281657,0.004189880136761141,0.20872309870944972,1
-0.08004644250916161,-0.06602993795748963,-0.09279463099141391,0.2064189467149029,-0.011144159795087354,0.10153105276604164,1
-0.08004644250916161,-0.10109177971355758,-0.16120788811722345,0.5000384246627444,-0.06613519955068195,0.036024802467292255,1
0.024934408583639874,-0.02092113569822091,-0.15171234840246162,0.2064189467149029,0.0840326397819033,0.3397355993069485,1
0.07742483413004062,-0.1847481039034741,-0.37905436580537677,1.2751938464450454,-0.23163707881511572,-0.38678826764281743,1
0.07742483413004062,-0.15030138217821434,-0.34126665485857716,-0.292734165796427,-0.2104866789091178,-0.24982065338179596,1
-0.13253686805556236,-0.11093370020648893,-0.10899862367872076,1.075532601440513,-0.0534449596070832,-0.04139167515850247,1
-0.13253686805556236,-0.16178362275330094,-0.23457956700534885,1.1636184448248656,-0.17664603905952111,-0.053301902485547815,1
-0.13253686805556236,-0.18146746373916364,-0.2831915450672694,0.9345952520255492,-0.23322335880806555,-0.20813485773713727,1
-0.08004644250916161,-0.09740105952870833,-0.15401331536405918,-0.2516274388837292,-0.10790723936502786,-0.08903258446668384,1
-0.1850272936019631,-0.2286266661011264,-0.38446649936293725,-1.0032933024302029,-0.36488459822290265,-0.6369030415107696,1
-0.13253686805556236,-0.20607226497149203,-0.3439565176446701,0.9639571998203333,-0.2924444785448597,-0.38083315397929474,1
-0.13253686805556236,-0.17326586332838753,-0.26293655420813583,0.9874467580561607,-0.2115441989044177,-0.17835928941952392,1
-0.08004644250916161,-0.18597834396509053,-0.32684510136687406,1.046170653645729,-0.24115475877281478,-0.23791042605475063,1
0.024934408583639874,-0.19007914417047858,-0.3726699926865779,0.9287228624665924,-0.2543737587140635,-0.39274338130634007,1
0.024934408583639874,-0.15399210236306363,-0.3255487819518895,0.2710152318634287,-0.1940951189819694,-0.23195531239122796,1
0.07742483413004062,-0.0961708194670919,-0.2818304096815356,-0.721418603600275,-0.136989039235775,0.01220434781320157,1
-0.13253686805556236,-0.12569658094588596,-0.14545760722516118,0.617486215841881,-0.11478111933447718,-0.011616106840889116,1
-0.13253686805556236,-0.21919482562873385,-0.3763645030192838,1.1929803926196498,-0.3215262784156069,-0.4522945179415668,1
-0.1850272936019631,-0.20135634473529576,-0.2965112270562356,0.3591010752477811,-0.2935019985401596,-0.5594865638849749,1
-0.08004644250916161,-0.13061754119235164,-0.21882928611328656,0.6820825009904061,-0.1227125192992264,-0.02352633416793446,1
-0.08004644250916161,-0.18228762378024127,-0.31965052861370985,0.8758713564359816,-0.2369246787916152,-0.27959622169940934,1
-0.13253686805556236,-0.2355980264502861,-0.41687448473755095,-2.577093704230632,-0.38497747813360067,-0.6249928141837243,1
-0.13253686805556236,-0.21427386538226817,-0.3642115085038037,-0.6450775393338368,-0.3368603183474554,-0.4701598589321348,1
-0.08004644250916161,-0.06602993795748963,-0.09279463099141391,0.9345952520255492,0.047019439946406935,0.33378048564342583,1
-0.08004644250916161,-0.09371033934385906,-0.14681874261089495,0.04786442862306849,-0.08041171948723055,0.06580037078490561,1
-0.13253686805556236,-0.19787066456071592,-0.32370152678553654,0.041992039064112315,-0.2929732385425097,-0.38083315397929474,1
0.44485781295484583,-0.24092906671729059,-0.4458796316478302,0.19467416759698924,-0.3802186381547511,-0.6369030415107696,4
-0.08004644250916161,-0.062339217772640364,-0.08560005823824968,0.4589316977500466,0.017408880078009843,0.2504088943541084,1
0.024934408583639874,0.017421346222157498,-0.10164201099868345,0.20054655715594674,0.1644041594246954,0.3576009402975165,1
-0.2900081446947646,-0.24667018700483387,-0.4363192759623192,0.10071593465368062,-0.39238011810069995,-0.6369030415107696,4
-0.02755601696276087,0.009629825831920173,-0.040941854392032,0.29450479009925534,0.15805903945289604,0.5243441228761513,1
0.07742483413004062,0.03915558731071424,-0.13330461270968103,-0.6450775393338368,0.10306799969730143,0.45288275891387925,1
-0.08004644250916161,-0.18413298387266588,-0.323247814990292,-0.6803118766875772,-0.2855705985754104,-0.4701598589321348,1
-0.08004644250916161,-0.16383402285599497,-0.2836452568625139,-0.6274603706569664,-0.24855739873991406,-0.267685994372364,1
-0.02755601696276087,-0.24461978690213984,-0.4428008730372419,-1.0737619771376847,-0.39026507811010014,-0.6369030415107696,2
-0.13253686805556236,-0.17654650349269796,-0.27103855055178927,0.9111056937897218,-0.22211939885741663,-0.3689229266522494,1
-0.13253686805556236,-0.16998522316407708,-0.25483455786448245,0.14182266156637843,-0.2326945988104156,-0.27364110803588665,1
-0.13253686805556236,-0.18310778382131887,-0.28724254323909615,1.2223423404144338,-0.22899327882686596,-0.33914735833463605,1
-0.13253686805556236,-0.17490618341054273,-0.2669875523799626,1.0168087058509447,-0.21471675889031738,-0.29746156268997737,1
-0.08004644250916161,-0.21181338525903534,-0.377271926609773,-1.3321471177317847,-0.3437341983169047,-0.5237558819038388,1
-0.08004644250916161,-0.20812266507418606,-0.3700773538566087,1.0696602118815564,-0.29561703853075944,-0.4761149725956575,1
-0.13253686805556236,-0.18146746373916364,-0.2831915450672694,0.8817437459949384,-0.2348096388010154,-0.3272371310075907,1
-0.44747942133396684,-0.20279162480718158,1.3655647108662028,-1.6375113747975398,-0.3368603183474554,-0.630947927847247,2
-0.49996984688036755,-0.23949378664540477,1.0090768717454521,1.2751938464450454,-0.3728159981876519,-0.6071274731931563,2
-0.49996984688036755,-0.23334258633732266,1.9813164329838633,1.2751938464450454,-0.3569531982581534,-0.5773519048755429,2
-0.13253686805556236,-0.1781868235748532,-0.275089548723616,0.18292938847907625,-0.24855739873991406,-0.3272371310075907,1
0.024934408583639874,0.43016688689446625,0.43752964167876474,-0.28098938667851336,0.8909203961957242,2.0845839027190913,1
-0.1850272936019631,-0.1984857845915241,-0.28724254323909615,0.5294003724575286,-0.28345555858481064,-0.3748780403157721,1
-0.08004644250916161,-0.02358665583172315,-0.00995982037390131,0.9639571998203333,0.1533001994740465,0.22063332603649508,1
-0.02755601696276087,0.017831426242696305,-0.027978660242186502,-0.057838583438153804,0.13479359955629833,0.5362543502031967,1
-0.23751771914836384,-0.1921295442731726,-0.20081044624500133,0.12420549288950794,-0.279225478603611,-0.46420474526861216,1
-0.23751771914836384,-0.2155041054438846,-0.30344653592640297,-0.6450775393338368,-0.3389753583380552,-0.5773519048755429,1
-0.2900081446947646,-0.24051898669675179,-0.39742969351278273,-0.6333327602159226,-0.3823336781453509,-0.6249928141837243,1
-0.2900081446947646,-0.24564498695348685,-0.42983767888739643,1.2751938464450454,-0.3886787981171503,-0.6369030415107696,1
-0.2900081446947646,-0.21283858531038236,-0.22242657248986872,0.2710152318634287,-0.319939998422657,-0.5952172458661109,1
-0.3424985702411653,-0.21017306517688011,-0.06848864196045364,-0.2574998284426854,-0.32311255840855674,-0.49993542724974815,1
