eccen,p_and,mean_tr,blackand,wb_trans,target
0.7714291149934098,-2.3774324592260996,0.3463327544517526,-0.32892891838270616,-0.6190377005202016,2
-0.4482778225655516,-1.7432143868587628,1.9399979646147134,-0.32099751841795693,-0.6369030415107696,4
0.32850917887856423,-0.6215879810980088,0.3427353160540936,-0.3622407982346529,-0.630947927847247,2
-0.25778368453357225,0.5528899306933559,-0.05140003479343244,-0.06507767955538206,-0.005660993177366446,1
-0.3160532422371276,0.6762101114314494,-0.043197875246769796,-0.23851095878456505,-0.31532690368054533,1
-0.37367464023319086,-0.12243486858667893,-0.0663653785276941,-0.320468758420307,-0.4344291769509988,1
-0.41687448473755095,-2.671051937173941,-0.01700852371181188,-0.3855062381312506,-0.6249928141837243,1
-0.1252026163660276,0.7466787861389312,-0.05255121508068334,0.08456139977955325,0.3814213949516072,1
-0.14322145623431282,0.1711846093611626,-0.06276794013003505,-0.06825023954128175,0.11344128009308699,1
-0.3340396741200383,-0.010859466966499812,-0.059170501732375994,-0.2776391986106612,-0.39274338130634007,1
-0.15171234840246162,0.617486215841881,-0.04924157175483701,0.12527591959859927,0.3099600309893351,1
-0.09869288432959361,0.0889711555357663,-0.06190455491459688,0.15594399946229626,0.4350174179233112,1
-0.040941854392032,0.46480408730900347,-0.0503927520420879,0.1776231593659441,0.548164577530242,1
-0.4024853392312224,-1.8841517362737263,-0.021757142396721833,-0.3680571582088023,-0.6071274731931563,1
-0.17922672798550865,-1.0385276397839438,-0.05744373130149965,-0.18034735904307075,-0.17240417575600125,1
-0.09869288432959361,-0.2105207119710314,-0.06377522288137959,0.12051707961974972,0.41119696326922056,1
-0.30668733446386437,0.40608019171943516,-0.043629567854488883,-0.19832519896316897,-0.31532690368054533,1
-0.3052613831073813,1.08140499099947,-0.05600475594243603,-0.21260171889971757,-0.3093717900170227,1
-0.25483455786448245,0.7701683443747586,-0.06363132534547322,-0.21101543890676774,-0.24982065338179596,1
-0.2908398296156783,0.9052333042307658,-0.04809039146758611,-0.20044023895376878,-0.2617308807088413,1
-0.2800479704859319,-0.2105207119710314,-0.05413408797565332,-0.2295220388245159,-0.3570126993252041,1
-0.3052613831073813,0.7995302921695427,-0.05514137072699785,-0.2215906388597667,-0.3510575856616814,1
0.8038371003680236,-2.4185391861387977,0.8032074309544525,-0.3284001583850562,-0.630947927847247,2
-0.15761060174064132,-0.35733045094495214,0.2851763016915487,-0.38286243814300086,-0.6369030415107696,2
0.9766688863708384,-1.3204023386138717,0.19883778014773137,-0.279754238601261,-0.5833070185390655,2
0.10165328125626831,1.2751938464450454,-0.04219059249542526,-0.3876212781218504,-0.6190377005202016,2
0.6687930253120082,0.723189227903104,0.06573255943434636,-0.330515198375656,-0.5952172458661109,2
0.29610119350395053,-0.12830725814563643,0.17005827296645892,-0.3595969982464032,-0.6249928141837243,2
-0.22242657248986872,0.5352727620164861,-0.053990190439746955,-0.0053277998209379255,0.07175548444842829,1
-0.3016316887454246,0.6057414367239667,-0.06147286230687779,-0.2237056788503665,-0.29746156268997737,1
1.3979726962408165,1.2751938464450454,-0.0355713058437326,-0.36647087821585245,-0.6011723595296335,2
-0.1252026163660276,1.2751938464450454,0.04055049065073298,-0.39132259810540004,-0.6369030415107696,2
-0.021043351372019157,-0.774270109630887,-0.05629255101424875,0.4954079179535629,1.0781696935837597,1
0.04331890758196362,-0.02847663564336965,-0.05773152637331237,0.22838411914033913,0.5958054868384234,1
1.4303806816154303,0.11246071377159428,0.16833150253558257,-0.2982608385190092,-0.5952172458661109,2
-0.006362533997319167,1.1929803926196498,-0.05125613725752608,0.18026695935419385,0.2682742353446764,1
-0.17381459442794817,1.1048945492352973,0.007022364784550599,-0.37916111815945125,-0.6249928141837243,2
-0.024737861704725143,0.4354421395142193,-0.049529366826649726,0.19718727927899218,0.5362543502031967,1
-0.060386645616800204,1.2751938464450454,-0.03859315409776621,-0.39026507811010014,-0.630947927847247,1
-0.30344653592640297,-1.772576334653547,-0.04895377668302429,-0.35536691826520356,-0.5892621322025883,1
-0.3798321574543675,-0.12243486858667893,-0.04449295306992706,-0.35430939826990365,-0.5773519048755429,1
-0.18074990329811552,-0.1870311537352047,-0.05528526826290422,-0.23533839879866536,-0.4344291769509988,1
-0.23632959821557795,-1.150103041404123,-0.028952019192039942,-0.29667455852605934,-0.5713967912120202,1
0.42573313500240534,1.2751938464450454,-0.0313982773024481,-0.3823336781453509,-0.6190377005202016,1
-0.37056347363722797,-1.1912097683168215,-0.05010495697027518,-0.3601257582440531,-0.5833070185390655,1
0.05304130319434776,-1.567042700090058,-0.060177784483720534,-0.3796898781571012,-0.6071274731931563,1
-0.17381459442794817,1.2751938464450454,-0.04938546929074337,-0.3786323581618013,-0.6190377005202016,1
-0.27103855055178927,1.010936316291988,0.04055049065073298,-0.3855062381312506,-0.6369030415107696,1
-0.14140660905333446,1.2751938464450454,-0.06305573520184778,-0.3765173181712015,-0.6130825868566789,1
0.04610599432418041,-0.7566529409540159,-0.06593368591997502,-0.13751779923342494,0.10748616642956431,1
-0.39094809643785994,-0.02847663564336965,-0.06435081302500503,-0.37810359816415134,-0.6011723595296335,1
-0.4227727380757306,-0.327968503150168,-0.0026187701211756653,-0.35853947825110327,-0.5952172458661109,1
-0.4257218647448205,1.2751938464450454,0.022563298662437715,-0.3500793182887041,-0.5952172458661109,1
-0.4257218647448205,-1.8606621780378991,0.4722430983698195,-0.37493103817825163,-0.6369030415107696,1
-0.42867099141391035,1.2751938464450454,-0.006216208518834719,-0.3558956782628535,-0.5952172458661109,1
-0.42867099141391035,1.2751938464450454,-0.03715417873870258,-0.3558956782628535,-0.5833070185390655,1
-0.4227727380757306,-0.8623559530152389,0.13653014710027656,-0.3632983182299528,-0.6249928141837243,1
-0.4257218647448205,0.40608019171943516,0.04055049065073298,-0.3569531982581534,-0.6130825868566789,1
0.9442609009962246,1.2751938464450454,0.05134280584371015,-0.3738735181829517,-0.6190377005202016,2
-0.3261321256886326,0.6116138262829242,-0.05312680522430878,-0.218418078873867,-0.2915064490264547,1
-0.3682625066756304,1.2751938464450454,-0.04924157175483701,-0.3120085984579078,-0.4701598589321348,1
-0.31965052861370985,0.8582541877591111,-0.047658698859867024,-0.23745343878926514,-0.27959622169940934,1
-0.13168421344095033,0.306249569217169,-0.05427798551155968,0.035915479995758025,0.3040049173258125,1
-0.2904833417765575,1.046170653645729,-0.046219723500803396,-0.14756423918877395,-0.13071838011134254,1
-0.3812257008254759,0.35322868568882365,-0.052119522472964246,-0.3030196784978587,-0.48207008625918013,1
-0.3808692129863551,-0.1341796477045926,-0.05111223972161972,-0.32787139838740625,-0.5297109955673616,1
-0.25123727148790026,1.2751938464450454,-0.06132896477097143,-0.1348739992451752,-0.18431440308304659,1
-0.3988556448692658,0.9052333042307658,-0.06334353027366049,-0.3342165183592056,-0.5892621322025883,1
-0.35610951216015024,1.2751938464450454,-0.06780435388675773,-0.29931835851430905,-0.4284740632874761,1
-0.3074975340982297,0.6057414367239667,-0.06507030070453684,-0.26547771866471237,-0.2617308807088413,1
-0.10358649012116028,0.18880177803803241,-0.06075337462734598,-0.024363159736336057,0.09557593910251896,1
-0.2116347133601224,0.13007788244846477,-0.060177784483720534,-0.14386291920522432,-0.07116724347611583,1
-0.32684510136687406,0.20054655715594674,-0.06291183766594141,-0.26442019866941247,-0.3034166763535,1
-0.11304962185054747,0.7349340070210176,-0.06363132534547322,-0.07776791949898082,0.0896208254389963,1
-0.1252026163660276,0.8171474608464132,-0.06420691548909868,-0.08464179946843015,0.030069688803769583,1
-0.10718377649774243,-0.35145806138599534,-0.05873880912465691,-0.06983651953423159,0.0479350297943376,1
-0.1252026163660276,0.5881242680470968,-0.06420691548909868,-0.09786079940967884,0.01815946147672424,1
-0.4071520891251668,-0.5746088646263542,-0.055429165798810576,-0.34955055829105414,-0.6071274731931563,1
-0.16571259808429475,0.7936579026105859,-0.06507030070453684,-0.1248275592898262,0.04197991613081493,1
-0.2018150937916144,0.21816372583281657,-0.06463860809681776,0.004189880136761141,0.20872309870944972,1
-0.09279463099141391,0.2064189467149029,-0.06118506723506507,-0.011144159795087354,0.10153105276604164,1
-0.16120788811722345,0.5000384246627444,-0.062336247522315966,-0.06613519955068195,0.036024802467292255,1
-0.15171234840246162,0.2064189467149029,-0.06578978838406865,0.0840326397819033,0.3397355993069485,1
-0.37905436580537677,1.2751938464450454,-0.06593368591997502,-0.23163707881511572,-0.38678826764281743,1
-0.34126665485857716,-0.292734165796427,-0.06060947709143962,-0.2104866789091178,-0.24982065338179596,1
-0.10899862367872076,1.075532601440513,-0.06319963273775414,-0.0534449596070832,-0.04139167515850247,1
-0.23457956700534885,1.1636184448248656,-0.0667970711354132,-0.17664603905952111,-0.053301902485547815,1
-0.2831915450672694,0.9345952520255492,-0.06550199331225594,-0.23322335880806555,-0.20813485773713727,1
-0.15401331536405918,-0.2516274388837292,-0.060177784483720534,-0.10790723936502786,-0.08903258446668384,1
-0.38446649936293725,-1.0032933024302029,0.17005827296645892,-0.36488459822290265,-0.6369030415107696,1
-0.3439565176446701,0.9639571998203333,-0.06348742780956687,-0.2924444785448597,-0.38083315397929474,1
-0.26293655420813583,0.9874467580561607,-0.062336247522315966,-0.2115441989044177,-0.17835928941952392,1
-0.32684510136687406,1.046170653645729,-0.06435081302500503,-0.24115475877281478,-0.23791042605475063,1
-0.3726699926865779,0.9287228624665924,-0.05988998941190781,-0.2543737587140635,-0.39274338130634007,1
-0.3255487819518895,0.2710152318634287,-0.056580346086061474,-0.1940951189819694,-0.23195531239122796,1
-0.2818304096815356,-0.721418603600275,-0.06622148099178773,-0.136989039235775,0.01220434781320157,1
-0.14545760722516118,0.617486215841881,-0.062192349986409594,-0.11478111933447718,-0.011616106840889116,1
-0.3763645030192838,1.1929803926196498,-0.05787542390921874,-0.3215262784156069,-0.4522945179415668,1
-0.2965112270562356,0.3591010752477811,-0.054997473191091495,-0.2935019985401596,-0.5594865638849749,1
-0.21882928611328656,0.6820825009904061,-0.05183172740115152,-0.1227125192992264,-0.02352633416793446,1
-0.31965052861370985,0.8758713564359816,-0.04550023582127159,-0.2369246787916152,-0.27959622169940934,1
-0.41687448473755095,-2.577093704230632,-0.026649658617538145,-0.38497747813360067,-0.6249928141837243,1
-0.3642115085038037,-0.6450775393338368,-0.06060947709143962,-0.3368603183474554,-0.4701598589321348,1
-0.09279463099141391,0.9345952520255492,-0.0526951126165897,0.047019439946406935,0.33378048564342583,1
-0.14681874261089495,0.04786442862306849,-0.06262404259412868,-0.08041171948723055,0.06580037078490561,1
-0.32370152678553654,0.041992039064112315,-0.06248014505822233,-0.2929732385425097,-0.38083315397929474,1
-0.4458796316478302,0.19467416759698924,0.3571250696447298,-0.3802186381547511,-0.6369030415107696,4
-0.08560005823824968,0.4589316977500466,-0.0503927520420879,0.017408880078009843,0.2504088943541084,1
-0.10164201099868345,0.20054655715594674,-0.06003388694781417,0.1644041594246954,0.3576009402975165,1
-0.4363192759623192,0.10071593465368062,0.026160737060096768,-0.39238011810069995,-0.6369030415107696,4
-0.040941854392032,0.29450479009925534,-0.05111223972161972,0.15805903945289604,0.5243441228761513,1
-0.13330461270968103,-0.6450775393338368,-0.06478250563272413,0.10306799969730143,0.45288275891387925,1
-0.323247814990292,-0.6803118766875772,-0.04780259639577339,-0.2855705985754104,-0.4701598589321348,1
-0.2836452568625139,-0.6274603706569664,-0.06132896477097143,-0.24855739873991406,-0.267685994372364,1
-0.4428008730372419,-1.0737619771376847,0.06932999783200541,-0.39026507811010014,-0.6369030415107696,2
-0.27103855055178927,0.9111056937897218,-0.042046694959518904,-0.22211939885741663,-0.3689229266522494,1
-0.25483455786448245,0.14182266156637843,-0.06132896477097143,-0.2326945988104156,-0.27364110803588665,1
-0.28724254323909615,1.2223423404144338,-0.05255121508068334,-0.22899327882686596,-0.33914735833463605,1
-0.2669875523799626,1.0168087058509447,-0.04708310871624157,-0.21471675889031738,-0.29746156268997737,1
-0.377271926609773,-1.3321471177317847,-0.05514137072699785,-0.3437341983169047,-0.5237558819038388,1
-0.3700773538566087,1.0696602118815564,-0.058594911588750555,-0.29561703853075944,-0.4761149725956575,1
-0.2831915450672694,0.8817437459949384,-0.059026604196469636,-0.2348096388010154,-0.3272371310075907,1
1.3655647108662028,-1.6375113747975398,0.709674032615317,-0.3368603183474554,-0.630947927847247,2
1.0090768717454521,1.2751938464450454,-0.007367388806085617,-0.3728159981876519,-0.6071274731931563,2
1.9813164329838633,1.2751938464450454,-0.009094159236961965,-0.3569531982581534,-0.5773519048755429,2
-0.275089548723616,0.18292938847907625,-0.056436448550155116,-0.24855739873991406,-0.3272371310075907,1
0.43752964167876474,-0.28098938667851336,-0.05701203869378056,0.8909203961957242,2.0845839027190913,1
-0.28724254323909615,0.5294003724575286,-0.05341460029612151,-0.28345555858481064,-0.3748780403157721,1
-0.00995982037390131,0.9639571998203333,-0.05197562493705789,0.1533001994740465,0.22063332603649508,1
-0.027978660242186502,-0.057838583438153804,-0.04880987914711792,0.13479359955629833,0.5362543502031967,1
-0.20081044624500133,0.12420549288950794,-0.060177784483720534,-0.279225478603611,-0.46420474526861216,1
-0.30344653592640297,-0.6450775393338368,-0.060177784483720534,-0.3389753583380552,-0.5773519048755429,1
-0.39742969351278273,-0.6333327602159226,-0.021757142396721833,-0.3823336781453509,-0.6249928141837243,1
-0.42983767888739643,1.2751938464450454,0.01177098346946055,-0.3886787981171503,-0.6369030415107696,1
-0.22242657248986872,0.2710152318634287,-0.025930170938006338,-0.319939998422657,-0.5952172458661109,1
-0.06848864196045364,-0.2574998284426854,-0.055429165798810576,-0.32311255840855674,-0.49993542724974815,1
-0.11441075723628125,-0.05196619387919697,-0.05873880912465691,-0.35853947825110327,-0.5833070185390655,1
-0.2764506841093498,0.9111056937897218,-0.056580346086061474,-0.3728159981876519,-0.5952172458661109,1
0.11555630698197766,-0.9210798486048072,-0.0640630179531923,-0.11372359933917728,0.18490264405535903,1
-0.38741562603202706,-0.6039708124211384,-0.03197386744607355,-0.31359487845085765,-0.49993542724974815,1
-0.4257218647448205,-1.0620171980197712,-0.02952760933566539,-0.36858591820645226,-0.5952172458661109,1
-0.4227727380757306,0.2064189467149029,0.04342844136886022,-0.3537806382722537,-0.6130825868566789,1
-0.42335608181247364,1.2751938464450454,-0.01700852371181188,-0.35430939826990365,-0.5952172458661109,1
-0.3812257008254759,-1.0737619771376847,-0.04003212945682983,-0.32998643837800606,-0.5237558819038388,1
2.094744381795011,-1.361509065526569,0.2923711784868668,-0.3051347184884585,-0.6071274731931563,2
-0.3261321256886326,0.6703377218724925,-0.04823428900349247,-0.2163030388832672,-0.2915064490264547,1
-0.31965052861370985,0.7701683443747586,-0.04147110481589345,-0.24009723877751488,-0.321282017344068,1
-0.3682625066756304,0.9111056937897218,-0.03859315409776621,-0.3172961984344073,-0.49993542724974815,1
-0.1381658105158731,0.6057414367239667,-0.05312680522430878,0.053364559918206315,0.3159151446528578,1
-0.2728533977327676,1.2634490673271317,-0.045068543213552505,-0.16395579911592234,-0.13071838011134254,1
0.587773061875474,1.2751938464450454,-0.006216208518834719,-0.3796898781571012,-0.6190377005202016,2
1.235932769367748,1.2751938464450454,0.058537682639028255,-0.3691146782041022,-0.6190377005202016,2
-0.027978660242186502,1.2751938464450454,-0.02420340050712999,-0.3897363181124502,-0.630947927847247,2
-0.366447659494652,1.2751938464450454,-0.06564589084816229,-0.28715687856836025,-0.4106087222969081,1
-0.3160532422371276,0.1476950511253346,-0.05945829680418872,-0.2543737587140635,-0.27364110803588665,1
-0.377271926609773,0.5235279828985717,-0.05514137072699785,-0.31359487845085765,-0.4880251999227028,1
-0.12925361453785433,1.0168087058509447,-0.05845101405284418,-0.07723915950133087,0.02411457514024691,1
-0.15761060174064132,0.6703377218724925,-0.05470967811927877,-0.05080115961883346,0.06580037078490561,1
-0.17786559259977489,-0.21639310152998822,-0.05312680522430878,-0.18510619902192027,-0.15453883476543323,1
-0.3340396741200383,0.25339806318655755,-0.06694096867131955,-0.2707653186412119,-0.31532690368054533,1
-0.44860190241929776,-1.567042700090058,1.3068488066267199,-0.3453204783098546,-0.6369030415107696,4
-0.4136336862000896,1.2751938464450454,-0.06737266127903864,-0.33844659834040525,-0.4761149725956575,1
-0.24187136371463694,0.1476950511253346,-0.056580346086061474,-0.12324127929687635,-0.1426286074383879,1
-0.18029619150287088,-0.3397132822680817,-0.05988998941190781,-0.07829667949663076,0.07771059811195095,1
-0.25214469507838955,-1.1266134831682963,-0.05816321898103145,-0.1227125192992264,-0.01757122050441179,1
-0.3804155011911105,0.1065883242126368,-0.060177784483720534,-0.3389753583380552,-0.49993542724974815,1
-0.40608262560780456,0.5705070993702264,-0.06463860809681776,-0.3463779983051544,-0.4880251999227028,1
-0.15401331536405918,0.7642959548158018,-0.05988998941190781,-0.0402259596658345,0.10153105276604164,1
-0.23457956700534885,0.6938272801083198,-0.06363132534547322,-0.19462387897961933,-0.11285303912077453,1
-0.20476422046070425,0.687954890549363,-0.06435081302500503,0.03803051998635782,0.22658843970001774,1
-0.18677778857779367,0.15943983024324893,-0.058594911588750555,-0.049743639623533564,-0.005660993177366446,1
-0.15401331536405918,0.5176555933396149,-0.058594911588750555,-0.05661751959298289,0.04197991613081493,1
-0.15466147507155148,-0.10481769990980845,-0.06161675984278415,0.04860571993935678,0.28613957633524445,1
-0.35724379164826175,-0.20464832241207456,-0.05701203869378056,0.30558307879723157,0.47074809990444727,1
-0.15401331536405918,0.893488525112852,-0.05888270666056327,-0.03176579970343533,-0.12476326644781988,1
-0.09998920374457813,0.8112750712874565,-0.06348742780956687,0.028512840028658754,0.3218702583163805,1
-0.3340396741200383,0.4589316977500466,-0.06478250563272413,-0.26547771866471237,-0.3034166763535,1
-0.11710062002237419,0.9874467580561607,-0.05283901015249606,-0.0666639595483319,-0.02352633416793446,1
-0.414184621951458,1.1636184448248656,-0.05557306333471694,-0.31570991844145746,-0.4939803135862255,1
-0.4276663438672973,1.2751938464450454,-0.058594911588750555,-0.3458492383075045,-0.5892621322025883,1
-0.3331646585149237,0.04786442862306849,-0.05600475594243603,-0.1808761190407207,-0.24982065338179596,1
-0.14545760722516118,0.7466787861389312,-0.05485357565518513,-0.10790723936502786,-0.01757122050441179,1
