lenght,area,eccen,p_and,mean_tr,blackpix,blackand,target
-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,-0.6333327602159226,0.2995660552821849,-0.2687459201524031,-0.3823336781453509,2
0.09043279397481159,-0.20730250503310846,1.1873207913058275,-0.23401027020685872,0.0678910224729418,-0.2045555745814452,-0.3172961984344073,2
-0.4572000736191748,-0.17080538320515468,-0.3261321256886326,0.9639571998203333,-0.044061260462207964,-0.16306669268802115,-0.2062565989279182,1
-0.604974022017552,-0.2099680251666107,-0.37367464023319086,-0.06371097299711063,-0.045788030893084315,-0.22647422916665033,-0.31941123842500707,1
-0.4658926588190793,-0.18044226368781663,-0.3160532422371276,0.7642959548158018,-0.04262228510314434,-0.15132455630308983,-0.23586715879631528,1
0.06435503837509796,-0.047781377043512735,-0.13168421344095033,0.306249569217169,-0.05701203869378056,0.0005404076086886487,0.035915479995758025,1
-0.3528890512203202,-0.15645258248629645,-0.2692237033708109,1.0285534849688585,-0.050248854506181544,-0.11531533805596711,-0.16871463909477188,1
0.8988432175659343,-0.089609539138471,1.1225048205566,-2.9940333629165665,0.4002943304166384,-0.13018871081021344,-0.28451307858011055,2
-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,-0.5217573585957428,0.25639679451027625,-0.27109434742938937,-0.3833911981406508,2
-0.5962814368176476,-0.23969882665567416,-0.09279463099141391,-0.1929035432941609,0.3859045768260022,-0.26404906559843055,-0.37916111815945125,2
-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,0.29450479009925534,0.32834556246345736,-0.26718030196774556,-0.38074739815240105,2
-0.5962814368176476,-0.23969882665567416,-0.09279463099141391,0.47654886642691774,0.1340838889898684,-0.26561468378308806,-0.3765173181712015,2
-0.21380768802184752,-0.11339418032972177,-0.23538976663971423,-0.7155462140413188,-0.06104116969915871,-0.14897612902610358,-0.16607083910652215,1
-0.005185643224138412,-0.08263817878931129,-0.1252026163660276,0.01850248082828434,-0.057587628837406014,-0.12470904716391217,-0.05979007957888258,1
-0.5962814368176476,-0.20812266507418606,-0.3700773538566087,0.2064189467149029,-0.053270702760215144,-0.24526164738254044,-0.31095107846260794,1
0.01219952717567068,-0.07894745860446202,-0.11800804361286339,0.5998690471650105,-0.06118506723506507,-0.10435601076336454,-0.009029119804487562,1
-0.683207288816693,-0.22657626599843236,-0.40608262560780456,1.1636184448248656,-0.06435081302500503,-0.25230692921349923,-0.340561638331005,1
-0.3441964660204157,-0.1546072223938718,-0.26562641699422873,0.01850248082828434,-0.05528526826290422,-0.1834197290885688,-0.20572783893026825,1
-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,0.6057414367239667,-0.06650927606360046,-0.21316647459706148,-0.2533162387187636,1
-0.09211149522318386,-0.10109177971355758,-0.16120788811722345,0.5587623202523128,-0.05988998941190781,-0.10200758348637827,-0.06243387956713232,1
0.038277282775384315,-0.09289017930278144,-0.06443764378862692,0.9052333042307658,-0.06348742780956687,-0.10983567440966582,-0.020133079755136472,1
0.0730476235750025,-0.02543201592414778,-0.15761060174064132,-1.067889587578728,-0.05816321898103145,-0.09417949256309072,-0.05080115961883346,1
-0.683207288816693,-0.22411578587519954,-0.4103928876626282,1.2751938464450454,-0.06463860809681776,-0.25543816558281424,-0.3331589983639057,1
-0.3268112956206066,-0.1400493816647442,-0.27752014762671207,0.2122913362738604,-0.06319963273775414,-0.1677635472419937,-0.16712835910182205,1
0.01219952717567068,-0.07894745860446202,-0.11800804361286339,0.35322868568882365,-0.05945829680418872,-0.10044196530172075,-0.027535719722235747,1
-0.04864856922366114,-0.05700817750563588,-0.19886596712252455,0.652720553195622,-0.06492640316863048,-0.10200758348637827,0.04543315995345709,1
-0.06603373962347023,-0.09555569943628368,-0.15041602898747708,0.3884630230425653,-0.06147286230687779,-0.12392623807158341,-0.06137635957183243,1
-0.683207288816693,-0.22657626599843236,-0.40608262560780456,1.2751938464450454,-0.06463860809681776,-0.2515241201211705,-0.3395041183357051,1
-0.2311928584216566,-0.13061754119235164,-0.21882928611328656,1.0990221596763405,-0.06291183766594141,-0.1552386017647336,-0.10103335939557853,1
0.09912537917471613,-0.018665695585257474,-0.14876322173337178,-0.08720053123293796,-0.06694096867131955,-0.09417949256309072,0.05918091989235574,1
-0.683207288816693,-0.21919482562873385,-0.41687448473755095,1.151873665706952,-0.06463860809681776,-0.25543816558281424,-0.32205503841325683,1
-0.300733540020893,-0.11093370020648893,-0.2980344023688425,0.259270452745515,-0.05988998941190781,-0.1552386017647336,-0.10261963938852837,1
-0.05734115442356569,-0.09371033934385906,-0.14681874261089495,0.9052333042307658,-0.06291183766594141,-0.15836983813404862,-0.022248119745736265,1
-0.31811871042070206,-0.14907114211659794,-0.25483455786448245,1.0226810954099017,-0.06766045635085136,-0.17872287453459626,-0.15073679917467364,1
-0.43112231801946116,-0.17306082331811812,-0.3016316887454246,-0.04609380432024014,-0.06161675984278415,-0.20377276548911644,-0.24538483875401437,1
-0.06603373962347023,-0.07853737858392322,-0.18029619150287088,0.259270452745515,-0.05873880912465691,-0.11688095624062461,-0.033880839694035124,1
-0.7527479704159293,-0.24051898669675179,-0.4363192759623192,-2.2482398889290494,0.1268890121945503,-0.27813962926034813,-0.38815003811950033,1
-0.6918998740165975,-0.22165530575196668,-0.4195643475236439,1.2751938464450454,-0.06550199331225594,-0.2515241201211705,-0.32681387839210635,1
-0.4050445624197475,-0.140459461685283,-0.3304423877434562,-0.09307292079189479,-0.05470967811927877,-0.1818541109039113,-0.18246239903367054,1
-0.49197041441879297,-0.17900698361593081,-0.33909531983847807,0.5998690471650105,-0.06435081302500503,-0.21081804732007522,-0.23745343878926514,1
-0.12688183602280206,-0.10847322008325609,-0.17562944160892657,0.5822518784881401,-0.06248014505822233,-0.12549185625624093,-0.07776791949898082,1
-0.6658221184168839,-0.21427386538226817,-0.41146235117999047,1.0285534849688585,-0.055716960870623305,-0.2429132201055542,-0.3114798384602579,1
-0.7266702148162157,-0.23149722624489805,-0.4303886146387649,-1.173592599639951,-0.03715417873870258,-0.2757912019833619,-0.37070095819705207,1
-0.4050445624197475,-0.140459461685283,-0.3304423877434562,-0.23988265976581555,-0.055716960870623305,-0.16854635633432244,-0.18933627900311986,1
-0.23988544362156114,-0.11954538063780387,-0.2451121622520983,-0.45716107344721824,-0.06463860809681776,-0.17480882907295248,-0.16184075912532256,1
-0.5093555848186021,-0.18966906414993978,-0.3340396741200383,-1.1089963144914257,-0.056868141157874204,-0.22882265644363659,-0.30619223848375837,1
0.22082157197337976,-0.1773666635337756,0.8038371003680236,-1.6962352703871082,0.3930994536213203,-0.1849853472732263,-0.3056634784861084,2
-0.700592459216502,-0.24667018700483387,-0.1252026163660276,1.2751938464450454,0.0549402442413692,-0.28205367472199194,-0.39132259810540004,2
-0.6745147036167884,-0.24605506697402568,-0.027978660242186502,1.2751938464450454,0.09810950501327785,-0.2797052474450057,-0.3897363181124502,2
-0.7179776296163112,-0.2470802670253727,-0.19001858711525502,1.2751938464450454,0.026160737060096768,-0.28361929290664945,-0.39238011810069995,2
-0.4050445624197475,-0.23969882665567416,0.9766688863708384,1.2751938464450454,-0.057299833765593285,-0.2812708656296632,-0.3733447581853018,2
-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.5411451515754422,0.32834556246345736,-0.26718030196774556,-0.37810359816415134,2
-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.3943354126015215,0.3571250696447298,-0.26561468378308806,-0.3786323581618013,2
-0.700592459216502,-0.22206538577250548,-0.4243607293590867,0.1476950511253346,0.004576106674142443,-0.25935221104445805,-0.34109039832865495,1
-0.039955984023756594,-0.054752737392672446,-0.19591684045343472,0.41195258127839196,-0.044349055534020694,0.01619658945526375,0.030099120021608597,1
-0.6136666072174566,-0.2036117848482592,-0.3903647527011169,-0.1929035432941609,-0.040607719600455276,-0.26091782922911555,-0.3093647984696581,1
-0.7440553852160248,-0.23949378664540477,-0.4312636302438795,0.8817437459949384,-0.04823428900349247,-0.27657401107569063,-0.3744022781806017,1
-0.7614405556158339,-0.24379962686106224,-0.4371294755966845,-2.1484092664267838,0.0549402442413692,-0.28205367472199194,-0.39132259810540004,1
0.19474381637366614,-0.1792120236262002,0.7714291149934098,-2.3774324592260996,0.3463327544517526,-0.19516186547350012,-0.32892891838270616,2
-0.7614405556158339,-0.18843882408832335,-0.4482778225655516,-1.7432143868587628,1.9399979646147134,-0.179505683626925,-0.32099751841795693,4
-0.37027422162012935,-0.2290367461216652,0.32850917887856423,-0.6215879810980088,0.3427353160540936,-0.2429132201055542,-0.3622407982346529,2
-0.22250027322175206,-0.1021169797649046,-0.25778368453357225,0.5528899306933559,-0.05140003479343244,-0.07147802888555682,-0.06507767955538206,1
-0.4658926588190793,-0.18044226368781663,-0.3160532422371276,0.6762101114314494,-0.043197875246769796,-0.15289017448774733,-0.23851095878456505,1
-0.604974022017552,-0.2099680251666107,-0.37367464023319086,-0.12243486858667893,-0.0663653785276941,-0.24682726556719795,-0.320468758420307,1
-0.7179776296163112,-0.2355980264502861,-0.41687448473755095,-2.671051937173941,-0.01700852371181188,-0.27813962926034813,-0.3855062381312506,1
0.08174020877490705,-0.04368057683812467,-0.1252026163660276,0.7466787861389312,-0.05255121508068334,0.05142299861005773,0.08456139977955325,1
-0.04864856922366114,-0.09186497925143443,-0.14322145623431282,0.1711846093611626,-0.06276794013003505,-0.10905286531733706,-0.06825023954128175,1
-0.5093555848186021,-0.18966906414993978,-0.3340396741200383,-0.010859466966499812,-0.059170501732375994,-0.2217773746126778,-0.2776391986106612,1
0.09043279397481159,-0.02092113569822091,-0.15171234840246162,0.617486215841881,-0.04924157175483701,0.05611985316403026,0.12527591959859927,1
0.2468993275730934,0.019676786335120933,-0.09869288432959361,0.0889711555357663,-0.06190455491459688,-0.022943865161174002,0.15594399946229626,1
0.3077474239724252,0.009629825831920173,-0.040941854392032,0.46480408730900347,-0.0503927520420879,0.12970390784293323,0.1776231593659441,1
-0.6745147036167884,-0.22473090590600772,-0.4024853392312224,-1.8841517362737263,-0.021757142396721833,-0.26796311106007437,-0.3680571582088023,1
-0.1355744212227066,-0.11031858017568072,-0.17922672798550865,-1.0385276397839438,-0.05744373130149965,-0.15445579267240486,-0.18034735904307075,1
0.2468993275730934,0.019676786335120933,-0.09869288432959361,-0.2105207119710314,-0.06377522288137959,-0.04799375611569417,0.12051707961974972,1
-0.4050445624197475,-0.15850298258899048,-0.30668733446386437,0.40608019171943516,-0.043629567854488883,-0.15445579267240486,-0.19832519896316897,1
-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,1.08140499099947,-0.05600475594243603,-0.18968220182719883,-0.21260171889971757,1
-0.37027422162012935,-0.16998522316407708,-0.25483455786448245,0.7701683443747586,-0.06363132534547322,-0.1990759109351439,-0.21101543890676774,1
-0.4050445624197475,-0.16752474304084422,-0.2908398296156783,0.9052333042307658,-0.04809039146758611,-0.14741051084144607,-0.20044023895376878,1
-0.37896680682003386,-0.16198866276357035,-0.2800479704859319,-0.2105207119710314,-0.05413408797565332,-0.1990759109351439,-0.2295220388245159,1
-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,0.7995302921695427,-0.05514137072699785,-0.19985872002747265,-0.2215906388597667,1
0.22082157197337976,-0.1773666635337756,0.8038371003680236,-2.4185391861387977,0.8032074309544525,-0.19281343819651386,-0.3284001583850562,2
-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,-0.35733045094495214,0.2851763016915487,-0.26952872924473187,-0.38286243814300086,2
0.3599029351718525,-0.16752474304084422,0.9766688863708384,-1.3204023386138717,0.19883778014773137,-0.13331994717952847,-0.279754238601261,2
-0.6397443628171703,-0.24523490693294805,0.10165328125626831,1.2751938464450454,-0.04219059249542526,-0.2797052474450057,-0.3876212781218504,2
-0.18772993242213387,-0.22042506569035025,0.6687930253120082,0.723189227903104,0.06573255943434636,-0.22256018370500655,-0.330515198375656,2
-0.38765939201993843,-0.22985690616274282,0.29610119350395053,-0.12830725814563643,0.17005827296645892,-0.2476100746595267,-0.3595969982464032,2
-0.11818925082289751,-0.07505169840934336,-0.22242657248986872,0.5352727620164861,-0.053990190439746955,-0.061301510685283,-0.0053277998209379255,1
-0.43112231801946116,-0.17306082331811812,-0.3016316887454246,0.6057414367239667,-0.06147286230687779,-0.20298995639678766,-0.2237056788503665,1
-0.2920409548209884,-0.23703330652217192,1.3979726962408165,1.2751938464450454,-0.0355713058437326,-0.26952872924473187,-0.36647087821585245,2
-0.700592459216502,-0.24667018700483387,-0.1252026163660276,1.2751938464450454,0.04055049065073298,-0.2828364838143207,-0.39132259810540004,2
0.8206099507667934,0.2823330394902265,-0.021043351372019157,-0.774270109630887,-0.05629255101424875,0.2244238080147126,0.4954079179535629,1
0.5337546391699434,0.06294022850196501,0.04331890758196362,-0.02847663564336965,-0.05773152637331237,0.06394794408731781,0.22838411914033913,1
0.22082157197337976,-0.20115130472502635,1.4303806816154303,0.11246071377159428,0.16833150253558257,-0.1779400654422675,-0.2982608385190092,2
0.28166966837271157,-0.021741295739298522,-0.006362533997319167,1.1929803926196498,-0.05125613725752608,0.0240246803785513,0.18026695935419385,1
-0.6397443628171703,-0.2417492267583682,-0.17381459442794817,1.1048945492352973,0.007022364784550599,-0.2742255837987044,-0.37916111815945125,2
0.35121034997194794,0.019881826345390336,-0.024737861704725143,0.4354421395142193,-0.049529366826649726,0.13518357148923452,0.19718727927899218,1
-0.683207288816693,-0.24626010698429507,-0.060386645616800204,1.2751938464450454,-0.03859315409776621,-0.2844021019989782,-0.39026507811010014,1
-0.5528185108181248,-0.2155041054438846,-0.30344653592640297,-1.772576334653547,-0.04895377668302429,-0.2703115383370606,-0.35536691826520356,1
-0.6571295332169793,-0.22719138602924058,-0.3798321574543675,-0.12243486858667893,-0.04449295306992706,-0.2632662565061018,-0.35430939826990365,1
-0.2833483696210839,-0.1654743429381502,-0.18074990329811552,-0.1870311537352047,-0.05528526826290422,-0.22569142007432158,-0.23533839879866536,1
-0.38765939201993843,-0.18269770380078007,-0.23632959821557795,-1.150103041404123,-0.028952019192039942,-0.25074131102884173,-0.29667455852605934,1
-0.5528185108181248,-0.24318450683025403,0.42573313500240534,1.2751938464450454,-0.0313982773024481,-0.2773568201680194,-0.3823336781453509,1
-0.6397443628171703,-0.22432082588546892,-0.37056347363722797,-1.1912097683168215,-0.05010495697027518,-0.2687459201524031,-0.3601257582440531,1
-0.5180481700185066,-0.2360081064708249,0.05304130319434776,-1.567042700090058,-0.060177784483720534,-0.28048805653733444,-0.3796898781571012,1
-0.6397443628171703,-0.2417492267583682,-0.17381459442794817,1.2751938464450454,-0.04938546929074337,-0.2812708656296632,-0.3786323581618013,1
-0.6918998740165975,-0.24420970688160104,-0.27103855055178927,1.010936316291988,0.04055049065073298,-0.2828364838143207,-0.3855062381312506,1
-0.6223591924173612,-0.24092906671729059,-0.14140660905333446,1.2751938464450454,-0.06305573520184778,-0.2828364838143207,-0.3765173181712015,1
0.14258830517423887,-0.09514561941574488,0.04610599432418041,-0.7566529409540159,-0.06593368591997502,-0.13175432899487097,-0.13751779923342494,1
-0.7092850444164066,-0.23949378664540477,-0.39094809643785994,-0.02847663564336965,-0.06435081302500503,-0.28048805653733444,-0.37810359816415134,1
-0.7092850444164066,-0.228421626090857,-0.4227727380757306,-0.327968503150168,-0.0026187701211756653,-0.25230692921349923,-0.35853947825110327,1
-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,1.2751938464450454,0.022563298662437715,-0.24134760192089666,-0.3500793182887041,1
-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,-1.8606621780378991,0.4722430983698195,-0.25935221104445805,-0.37493103817825163,1
-0.7266702148162157,-0.23293250631678386,-0.42867099141391035,1.2751938464450454,-0.006216208518834719,-0.25387254739815673,-0.3558956782628535,1
-0.7266702148162157,-0.23293250631678386,-0.42867099141391035,1.2751938464450454,-0.03715417873870258,-0.2617006383214443,-0.3558956782628535,1
-0.7092850444164066,-0.228421626090857,-0.4227727380757306,-0.8623559530152389,0.13653014710027656,-0.253089738305828,-0.3632983182299528,1
-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.40608019171943516,0.04055049065073298,-0.2546553564904855,-0.3569531982581534,1
-0.4137371476196521,-0.23990386666594357,0.9442609009962246,1.2751938464450454,0.05134280584371015,-0.25935221104445805,-0.3738735181829517,2
-0.4572000736191748,-0.17080538320515468,-0.3261321256886326,0.6116138262829242,-0.05312680522430878,-0.17480882907295248,-0.218418078873867,1
-0.6136666072174566,-0.2159141854644234,-0.3682625066756304,1.2751938464450454,-0.04924157175483701,-0.22725703825897908,-0.3120085984579078,1
-0.4745852440189839,-0.18228762378024127,-0.31965052861370985,0.8582541877591111,-0.047658698859867024,-0.15289017448774733,-0.23745343878926514,1
0.06435503837509796,-0.047781377043512735,-0.13168421344095033,0.306249569217169,-0.05427798551155968,0.009934116716633709,0.035915479995758025,1
-0.3615816364202248,-0.14825098207552032,-0.2904833417765575,1.046170653645729,-0.046219723500803396,-0.09026544710144695,-0.14756423918877395,1
-0.604974022017552,-0.20566218495095323,-0.3812257008254759,0.35322868568882365,-0.052119522472964246,-0.23586793827459537,-0.3030196784978587,1
-0.6223591924173612,-0.21365874535145996,-0.3808692129863551,-0.1341796477045926,-0.05111223972161972,-0.25074131102884173,-0.32787139838740625,1
-0.3094261252207975,-0.1472257820241733,-0.25123727148790026,1.2751938464450454,-0.06132896477097143,-0.17402601998062373,-0.1348739992451752,1
-0.6658221184168839,-0.2228855458135831,-0.3988556448692658,0.9052333042307658,-0.06334353027366049,-0.2773568201680194,-0.3342165183592056,1
-0.587588851617743,-0.21099322521795771,-0.35610951216015024,1.2751938464450454,-0.06780435388675773,-0.24839288375185548,-0.29931835851430905,1
-0.4832778292188884,-0.191309384232095,-0.3074975340982297,0.6057414367239667,-0.06507030070453684,-0.20690400185843144,-0.26547771866471237,1
0.04696986797528886,-0.07156601823476351,-0.10358649012116028,0.18880177803803241,-0.06075337462734598,-0.099659156209392,-0.024363159736336057,1
-0.21380768802184752,-0.12692682100750238,-0.2116347133601224,0.13007788244846477,-0.060177784483720534,-0.1395824199181585,-0.14386291920522432,1
-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,0.20054655715594674,-0.06291183766594141,-0.20925242913541772,-0.26442019866941247,1
-0.06603373962347023,-0.11257402028864416,-0.11304962185054747,0.7349340070210176,-0.06363132534547322,-0.12079500170226838,-0.07776791949898082,1
-0.09211149522318386,-0.11749498053510983,-0.1252026163660276,0.8171474608464132,-0.06420691548909868,-0.138016801733501,-0.08464179946843015,1
0.038277282775384315,-0.07341137832718814,-0.10718377649774243,-0.35145806138599534,-0.05873880912465691,-0.09887634711706325,-0.06983651953423159,1
-0.09211149522318386,-0.11749498053510983,-0.1252026163660276,0.5881242680470968,-0.06420691548909868,-0.14036522901048726,-0.09786079940967884,1
-0.6745147036167884,-0.22206538577250548,-0.4071520891251668,-0.5746088646263542,-0.055429165798810576,-0.27892243835267694,-0.34955055829105414,1
-0.17903734722222933,-0.1338981813566621,-0.16571259808429475,0.7936579026105859,-0.06507030070453684,-0.14036522901048726,-0.1248275592898262,1
-0.05734115442356569,-0.059263617618599315,-0.2018150937916144,0.21816372583281657,-0.06463860809681776,-0.10044196530172075,0.004189880136761141,1
0.0730476235750025,-0.06602993795748963,-0.09279463099141391,0.2064189467149029,-0.06118506723506507,-0.1012247743940495,-0.011144159795087354,1
-0.09211149522318386,-0.10109177971355758,-0.16120788811722345,0.5000384246627444,-0.062336247522315966,-0.12470904716391217,-0.06613519955068195,1
0.09043279397481159,-0.02092113569822091,-0.15171234840246162,0.2064189467149029,-0.06578978838406865,-0.0824373561781594,0.0840326397819033,1
-0.5615110960180293,-0.1847481039034741,-0.37905436580537677,1.2751938464450454,-0.06593368591997502,-0.23586793827459537,-0.23163707881511572,1
-0.43981490321936567,-0.15030138217821434,-0.34126665485857716,-0.292734165796427,-0.06060947709143962,-0.18811658364254133,-0.2104866789091178,1
-0.05734115442356569,-0.11093370020648893,-0.10899862367872076,1.075532601440513,-0.06319963273775414,-0.14819331993377483,-0.0534449596070832,1
-0.3268112956206066,-0.16178362275330094,-0.23457956700534885,1.1636184448248656,-0.0667970711354132,-0.17089478361130872,-0.17664603905952111,1
-0.43112231801946116,-0.18146746373916364,-0.2831915450672694,0.9345952520255492,-0.06550199331225594,-0.19672748365815762,-0.23322335880806555,1
-0.07472632482337478,-0.09740105952870833,-0.15401331536405918,-0.2516274388837292,-0.060177784483720534,-0.14427927447213104,-0.10790723936502786,1
-0.6658221184168839,-0.2286266661011264,-0.38446649936293725,-1.0032933024302029,0.17005827296645892,-0.2757912019833619,-0.36488459822290265,1
-0.5615110960180293,-0.20607226497149203,-0.3439565176446701,0.9639571998203333,-0.06348742780956687,-0.22882265644363659,-0.2924444785448597,1
-0.38765939201993843,-0.17326586332838753,-0.26293655420813583,0.9874467580561607,-0.062336247522315966,-0.17715725634993876,-0.2115441989044177,1
-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,1.046170653645729,-0.06435081302500503,-0.1990759109351439,-0.24115475877281478,1
-0.5615110960180293,-0.19007914417047858,-0.3726699926865779,0.9287228624665924,-0.05988998941190781,-0.2233429927973353,-0.2543737587140635,1
-0.4224297328195566,-0.15399210236306363,-0.3255487819518895,0.2710152318634287,-0.056580346086061474,-0.16854635633432244,-0.1940951189819694,1
-0.24857802882146568,-0.0961708194670919,-0.2818304096815356,-0.721418603600275,-0.06622148099178773,-0.1536729835800761,-0.136989039235775,1
-0.1355744212227066,-0.12569658094588596,-0.14545760722516118,0.617486215841881,-0.062192349986409594,-0.13566837445651472,-0.11478111933447718,1
-0.6310517776172657,-0.21919482562873385,-0.3763645030192838,1.1929803926196498,-0.05787542390921874,-0.23586793827459537,-0.3215262784156069,1
-0.5006629996186975,-0.20135634473529576,-0.2965112270562356,0.3591010752477811,-0.054997473191091495,-0.26404906559843055,-0.2935019985401596,1
-0.2311928584216566,-0.13061754119235164,-0.21882928611328656,0.6820825009904061,-0.05183172740115152,-0.08008892890117313,-0.1227125192992264,1
-0.4745852440189839,-0.18228762378024127,-0.31965052861370985,0.8758713564359816,-0.04550023582127159,-0.14584489265678854,-0.2369246787916152,1
-0.7179776296163112,-0.2355980264502861,-0.41687448473755095,-2.577093704230632,-0.026649658617538145,-0.2797052474450057,-0.38497747813360067,1
-0.604974022017552,-0.21427386538226817,-0.3642115085038037,-0.6450775393338368,-0.06060947709143962,-0.24526164738254044,-0.3368603183474554,1
