height,eccen,p_black,p_and,blackand,wb_trans,target
-0.1850272936019631,0.0275686266899014,-0.40122686889763626,-0.5393745272726139,-0.13328771925222538,0.07771059811195095,1
0.024934408583639874,-0.4227727380757306,-0.11595923514204703,-0.9210798486048072,-0.36382707822760274,-0.5833070185390655,1
0.024934408583639874,-0.4257218647448205,1.2925497065261733,1.2751938464450454,-0.3500793182887041,-0.5833070185390655,1
0.024934408583639874,-0.4257218647448205,0.27628376127188753,-1.7960658928893742,-0.3744022781806017,-0.6369030415107696,1
0.024934408583639874,-0.4257218647448205,1.4232973719974849,1.2751938464450454,-0.3500793182887041,-0.5892621322025883,1
0.024934408583639874,-0.3461602606501438,0.1158207172843689,-0.7390357722771455,-0.26283391867646266,-0.49993542724974815,1
-0.3949889957875661,0.7714291149934098,0.28222683697512896,-1.8254278406841584,-0.3120085984579078,-0.5833070185390655,2
-0.3949889957875661,0.18808537825036312,0.6685267576858224,-1.807810672007288,-0.3521943582793039,-0.6369030415107696,2
-0.44747942133396684,-0.1252026163660276,1.8571418983341101,-0.6333327602159226,-0.3823336781453509,-0.6369030415107696,2
-0.44747942133396684,1.1873207913058275,1.0548266783965161,-0.23401027020685872,-0.3172961984344073,-0.5833070185390655,2
-0.02755601696276087,-0.3261321256886326,0.37731604822699205,0.9639571998203333,-0.2062565989279182,-0.33319224467111336,1
-0.08004644250916161,-0.37367464023319086,0.39514527533671634,-0.06371097299711063,-0.31941123842500707,-0.48207008625918013,1
-0.08004644250916161,-0.3160532422371276,1.0072820727705847,0.7642959548158018,-0.23586715879631528,-0.31532690368054533,1
-0.02755601696276087,-0.13168421344095033,0.09799149017464456,0.306249569217169,0.035915479995758025,0.35164582663399385,1
-0.08004644250916161,-0.2692237033708109,0.7933313474538927,1.0285534849688585,-0.16871463909477188,-0.14858372110191057,1
-0.3424985702411653,1.1225048205566,-0.5914052914013621,-2.9940333629165665,-0.28451307858011055,-0.6071274731931563,2
-0.44747942133396684,-0.15761060174064132,1.8095972927081787,-0.5217573585957428,-0.3833911981406508,-0.6369030415107696,2
-0.44747942133396684,-0.09279463099141391,2.3028725760772177,-0.1929035432941609,-0.37916111815945125,-0.6369030415107696,2
-0.44747942133396684,-0.15761060174064132,2.635684815458738,0.29450479009925534,-0.38074739815240105,-0.6369030415107696,2
-0.44747942133396684,-0.09279463099141391,2.035434169431353,0.47654886642691774,-0.3765173181712015,-0.630947927847247,2
-0.02755601696276087,-0.23538976663971423,-0.5319745343689477,-0.7155462140413188,-0.16607083910652215,-0.08903258446668384,1
-0.08004644250916161,-0.1252026163660276,-0.6092345185110865,0.01850248082828434,-0.05979007957888258,-0.06521212981259315,1
-0.08004644250916161,-0.3700773538566087,-0.4428283988203264,0.2064189467149029,-0.31095107846260794,-0.5058905409132708,1
-0.08004644250916161,-0.11800804361286339,-0.45471455022680923,0.5998690471650105,-0.009029119804487562,0.0896208254389963,1
-0.08004644250916161,-0.40608262560780456,0.484291410885338,1.1636184448248656,-0.340561638331005,-0.4761149725956575,1
-0.08004644250916161,-0.26562641699422873,-0.39528379319439483,0.01850248082828434,-0.20572783893026825,-0.29746156268997737,1
-0.08004644250916161,-0.32684510136687406,-0.2526499763166002,0.6057414367239667,-0.2533162387187636,-0.267685994372364,1
-0.08004644250916161,-0.16120788811722345,-0.17538999217446147,0.5587623202523128,-0.06243387956713232,0.06580037078490561,1
-0.13253686805556236,-0.06443764378862692,-0.3536822632717047,0.9052333042307658,-0.020133079755136472,0.13130662108365498,1
0.024934408583639874,-0.15761060174064132,-0.7875267896083296,-1.067889587578728,-0.05080115961883346,0.053890143457860265,1
-0.02755601696276087,-0.4103928876626282,0.026674581735747917,1.2751938464450454,-0.3331589983639057,-0.4880251999227028,1
-0.02755601696276087,-0.27752014762671207,-0.4071699446008777,0.2122913362738604,-0.16712835910182205,-0.12476326644781988,1
-0.08004644250916161,-0.11800804361286339,-0.4190560960073606,0.35322868568882365,-0.027535719722235747,0.05984525712138294,1
0.024934408583639874,-0.19886596712252455,-0.6270637456208108,0.652720553195622,0.04543315995345709,0.21467821237297238,1
-0.08004644250916161,-0.15041602898747708,-0.46660070163329215,0.3884630230425653,-0.06137635957183243,0.01815946147672424,1
-0.08004644250916161,-0.40608262560780456,0.5437221679177524,1.2751938464450454,-0.3395041183357051,-0.4701598589321348,1
-0.08004644250916161,-0.21882928611328656,-0.3774545660846705,1.0990221596763405,-0.10103335939557853,-0.0771223571396385,1
0.024934408583639874,-0.14876322173337178,-0.8291283195310196,-0.08720053123293796,0.05918091989235574,0.32782537197990314,1
0.07742483413004062,-0.41687448473755095,-0.3358530361619804,1.151873665706952,-0.32205503841325683,-0.4880251999227028,1
0.07742483413004062,-0.2980344023688425,-0.6330068213240522,0.259270452745515,-0.10261963938852837,-0.1366734937748652,1
-0.08004644250916161,-0.14681874261089495,-0.8350713952342611,0.9052333042307658,-0.022248119745736265,-0.08903258446668384,1
-0.08004644250916161,-0.25483455786448245,-0.4190560960073606,1.0226810954099017,-0.15073679917467364,-0.07116724347611583,1
-0.08004644250916161,-0.3016316887454246,-0.38339764178791197,-0.04609380432024014,-0.24538483875401437,-0.29746156268997737,1
-0.02755601696276087,-0.18029619150287088,-0.5735760642916378,0.259270452745515,-0.033880839694035124,-0.01757122050441179,1
-0.02755601696276087,-0.4363192759623192,0.07421918736167879,-2.2482398889290494,-0.38815003811950033,-0.6369030415107696,1
0.07742483413004062,-0.4195643475236439,0.050446884548713024,1.2751938464450454,-0.32681387839210635,-0.46420474526861216,1
0.07742483413004062,-0.3304423877434562,-0.603291442807845,-0.09307292079189479,-0.18246239903367054,-0.29746156268997737,1
-0.02755601696276087,-0.33909531983847807,-0.3893407174911534,0.5998690471650105,-0.23745343878926514,-0.2915064490264547,1
-0.08004644250916161,-0.17562944160892657,-0.32990996045873894,0.5822518784881401,-0.07776791949898082,0.036024802467292255,1
0.07742483413004062,-0.41146235117999047,-0.03275617529666717,1.0285534849688585,-0.3114798384602579,-0.4880251999227028,1
0.07742483413004062,-0.4303886146387649,-0.8826160008601927,-1.173592599639951,-0.37070095819705207,-0.6130825868566789,1
0.07742483413004062,-0.3304423877434562,-0.4071699446008777,-0.23988265976581555,-0.18933627900311986,-0.2438655397182733,1
-0.02755601696276087,-0.2451121622520983,-0.7696975624986052,-0.45716107344721824,-0.16184075912532256,-0.12476326644781988,1
-0.08004644250916161,-0.3340396741200383,-0.5438606857754306,-1.1089963144914257,-0.30619223848375837,-0.4344291769509988,1
-0.3949889957875661,0.8038371003680236,0.13364994439409322,-1.6962352703871082,-0.3056634784861084,-0.6190377005202016,2
-0.49996984688036755,-0.1252026163660276,3.788641501887577,1.2751938464450454,-0.39132259810540004,-0.6369030415107696,2
-0.49996984688036755,-0.027978660242186502,3.788641501887577,1.2751938464450454,-0.3897363181124502,-0.6369030415107696,2
-0.49996984688036755,-0.19001858711525502,3.788641501887577,1.2751938464450454,-0.39238011810069995,-0.6369030415107696,2
-0.49996984688036755,0.9766688863708384,-0.6686652755435009,1.2751938464450454,-0.3733447581853018,-0.6130825868566789,2
-0.44747942133396684,-0.1252026163660276,2.1542956834961817,0.5411451515754422,-0.37810359816415134,-0.6369030415107696,2
-0.44747942133396684,-0.1252026163660276,2.4514494686582537,0.3943354126015215,-0.3786323581618013,-0.6369030415107696,2
0.12991525967644135,-0.4243607293590867,-0.37151149038142905,0.1476950511253346,-0.34109039832865495,-0.6071274731931563,1
0.024934408583639874,-0.19591684045343472,0.3000560640848533,0.41195258127839196,0.030099120021608597,0.10748616642956431,1
0.024934408583639874,-0.3903647527011169,-1.1559974832092987,-0.1929035432941609,-0.3093647984696581,-0.5773519048755429,1
-0.08004644250916161,-0.4312636302438795,0.09204841447140312,0.8817437459949384,-0.3744022781806017,-0.6071274731931563,1
-0.13253686805556236,-0.4371294755966845,0.3238283668978191,-2.1484092664267838,-0.39132259810540004,-0.6369030415107696,1
-0.3949889957875661,0.7714291149934098,-0.03275617529666717,-2.3774324592260996,-0.32892891838270616,-0.6190377005202016,2
4.5916014311205045,-0.4482778225655516,0.6982421362020296,-1.7432143868587628,-0.32099751841795693,-0.6369030415107696,4
-0.44747942133396684,0.32850917887856423,1.5599881131720381,-0.6215879810980088,-0.3622407982346529,-0.630947927847247,2
0.024934408583639874,-0.25778368453357225,0.16336532291030043,0.5528899306933559,-0.06507767955538206,-0.005660993177366446,1
-0.08004644250916161,-0.3160532422371276,0.971623618551136,0.6762101114314494,-0.23851095878456505,-0.31532690368054533,1
-0.08004644250916161,-0.37367464023319086,-0.42499917171060203,-0.12243486858667893,-0.320468758420307,-0.4344291769509988,1
-0.13253686805556236,-0.41687448473755095,-0.7637544867953637,-2.671051937173941,-0.3855062381312506,-0.6249928141837243,1
-0.02755601696276087,-0.1252026163660276,0.43674680525940646,0.7466787861389312,0.08456139977955325,0.3814213949516072,1
-0.08004644250916161,-0.14322145623431282,-0.3596253389749462,0.1711846093611626,-0.06825023954128175,0.11344128009308699,1
-0.08004644250916161,-0.3340396741200383,-0.3596253389749462,-0.010859466966499812,-0.2776391986106612,-0.39274338130634007,1
0.024934408583639874,-0.15171234840246162,0.21090992853623197,0.617486215841881,0.12527591959859927,0.3099600309893351,1
0.024934408583639874,-0.09869288432959361,-0.603291442807845,0.0889711555357663,0.15594399946229626,0.4350174179233112,1
-0.02755601696276087,-0.040941854392032,0.37137297252375057,0.46480408730900347,0.1776231593659441,0.548164577530242,1
-0.08004644250916161,-0.4024853392312224,-0.7340391082791567,-1.8841517362737263,-0.3680571582088023,-0.6071274731931563,1
-0.08004644250916161,-0.17922672798550865,-0.6330068213240522,-1.0385276397839438,-0.18034735904307075,-0.17240417575600125,1
0.024934408583639874,-0.09869288432959361,-0.7518683353888811,-0.2105207119710314,0.12051707961974972,0.41119696326922056,1
-0.02755601696276087,-0.30668733446386437,0.18119455002002477,0.40608019171943516,-0.19832519896316897,-0.31532690368054533,1
-0.08004644250916161,-0.3052613831073813,-0.03869925099990861,1.08140499099947,-0.21260171889971757,-0.3093717900170227,1
-0.13253686805556236,-0.25483455786448245,-0.3596253389749462,0.7701683443747586,-0.21101543890676774,-0.24982065338179596,1
-0.08004644250916161,-0.2908398296156783,0.5793806221372011,0.9052333042307658,-0.20044023895376878,-0.2617308807088413,1
-0.08004644250916161,-0.2800479704859319,-0.5260314586657062,-0.2105207119710314,-0.2295220388245159,-0.3570126993252041,1
-0.08004644250916161,-0.3052613831073813,-0.2585930520198417,0.7995302921695427,-0.2215906388597667,-0.3510575856616814,1
-0.3949889957875661,0.8038371003680236,-0.03869925099990861,-2.4185391861387977,-0.3284001583850562,-0.630947927847247,2
-0.44747942133396684,-0.15761060174064132,2.1364664563864575,-0.35733045094495214,-0.38286243814300086,-0.6369030415107696,2
-0.3949889957875661,0.9766688863708384,0.8468190287830657,-1.3204023386138717,-0.279754238601261,-0.5833070185390655,2
-0.49996984688036755,0.10165328125626831,2.3920187116258393,1.2751938464450454,-0.3876212781218504,-0.6190377005202016,2
-0.44747942133396684,0.6687930253120082,1.5481019617655551,0.723189227903104,-0.330515198375656,-0.5952172458661109,2
-0.44747942133396684,0.29610119350395053,1.334151236448864,-0.12830725814563643,-0.3595969982464032,-0.6249928141837243,2
0.024934408583639874,-0.22242657248986872,-0.10407308373556448,0.5352727620164861,-0.0053277998209379255,0.07175548444842829,1
-0.08004644250916161,-0.3016316887454246,-0.3655684146781876,0.6057414367239667,-0.2237056788503665,-0.29746156268997737,1
-0.49996984688036755,1.3979726962408165,0.5556083193242353,1.2751938464450454,-0.36647087821585245,-0.6011723595296335,2
-0.49996984688036755,-0.1252026163660276,3.1943339315634334,1.2751938464450454,-0.39132259810540004,-0.6369030415107696,2
0.1824056852228421,-0.021043351372019157,-0.644892972730535,-0.774270109630887,0.4954079179535629,1.0781696935837597,1
-0.02755601696276087,0.04331890758196362,-0.3893407174911534,-0.02847663564336965,0.22838411914033913,0.5958054868384234,1
-0.44747942133396684,1.4303806816154303,1.5065004318428652,0.11246071377159428,-0.2982608385190092,-0.5952172458661109,2
-0.08004644250916161,-0.006362533997319167,-0.0030407967804599555,1.1929803926196498,0.18026695935419385,0.2682742353446764,1
-0.44747942133396684,-0.17381459442794817,1.3400943121521047,1.1048945492352973,-0.37916111815945125,-0.6249928141837243,2
-0.02755601696276087,-0.024737861704725143,0.31194221549133616,0.4354421395142193,0.19718727927899218,0.5362543502031967,1
-0.49996984688036755,-0.060386645616800204,1.3103789336358975,1.2751938464450454,-0.39026507811010014,-0.630947927847247,1
-0.23751771914836384,-0.30344653592640297,-1.2392005430546789,-1.772576334653547,-0.35536691826520356,-0.5892621322025883,1
-0.1850272936019631,-0.3798321574543675,-0.22887767350363444,-0.12243486858667893,-0.35430939826990365,-0.5773519048755429,1
-0.1850272936019631,-0.18074990329811552,-0.9539329092990898,-0.1870311537352047,-0.23533839879866536,-0.4344291769509988,1
-0.1850272936019631,-0.23632959821557795,-1.2332574673514374,-1.150103041404123,-0.29667455852605934,-0.5713967912120202,1
-0.49996984688036755,0.42573313500240534,1.369809690668312,1.2751938464450454,-0.3823336781453509,-0.6190377005202016,1
-0.1850272936019631,-0.37056347363722797,-0.8053560167180539,-1.1912097683168215,-0.3601257582440531,-0.5833070185390655,1
-0.44747942133396684,0.05304130319434776,-1.0014775149250212,-1.567042700090058,-0.3796898781571012,-0.6071274731931563,1
-0.44747942133396684,-0.17381459442794817,-0.22887767350363444,1.2751938464450454,-0.3786323581618013,-0.6190377005202016,1
-0.44747942133396684,-0.27103855055178927,0.27628376127188753,1.010936316291988,-0.3855062381312506,-0.6369030415107696,1
-0.44747942133396684,-0.14140660905333446,-0.7459252596856396,1.2751938464450454,-0.3765173181712015,-0.6130825868566789,1
-0.1850272936019631,0.04610599432418041,-0.549803761478672,-0.7566529409540159,-0.13751779923342494,0.10748616642956431,1
-0.2900081446947646,-0.39094809643785994,-0.5676329885883963,-0.02847663564336965,-0.37810359816415134,-0.6011723595296335,1
0.024934408583639874,-0.4227727380757306,0.7279575147182368,-0.327968503150168,-0.35853947825110327,-0.5952172458661109,1
0.024934408583639874,-0.4257218647448205,2.035434169431353,1.2751938464450454,-0.3500793182887041,-0.5952172458661109,1
0.024934408583639874,-0.4257218647448205,0.4783483351820966,-1.8606621780378991,-0.37493103817825163,-0.6369030415107696,1
0.024934408583639874,-0.42867099141391035,1.3935819934812776,1.2751938464450454,-0.3558956782628535,-0.5952172458661109,1
0.024934408583639874,-0.42867099141391035,0.6269252277631326,1.2751938464450454,-0.3558956782628535,-0.5833070185390655,1
0.024934408583639874,-0.4227727380757306,0.6685267576858224,-0.8623559530152389,-0.3632983182299528,-0.6249928141837243,1
0.024934408583639874,-0.4257218647448205,0.8824774830025143,0.40608019171943516,-0.3569531982581534,-0.6130825868566789,1
-0.49996984688036755,0.9442609009962246,3.2359354614861235,1.2751938464450454,-0.3738735181829517,-0.6190377005202016,2
-0.02755601696276087,-0.3261321256886326,0.1455360958005761,0.6116138262829242,-0.218418078873867,-0.2915064490264547,1
-0.13253686805556236,-0.3682625066756304,0.8171036502668585,1.2751938464450454,-0.3120085984579078,-0.4701598589321348,1
-0.08004644250916161,-0.31965052861370985,1.0548266783965161,0.8582541877591111,-0.23745343878926514,-0.27959622169940934,1
-0.02755601696276087,-0.13168421344095033,0.16930839861354188,0.306249569217169,0.035915479995758025,0.3040049173258125,1
-0.02755601696276087,-0.2904833417765575,0.9359651643316873,1.046170653645729,-0.14756423918877395,-0.13071838011134254,1
-0.02755601696276087,-0.3812257008254759,-0.19916229498742724,0.35322868568882365,-0.3030196784978587,-0.48207008625918013,1
-0.08004644250916161,-0.3808692129863551,-0.4190560960073606,-0.1341796477045926,-0.32787139838740625,-0.5297109955673616,1
-0.08004644250916161,-0.25123727148790026,-0.3774545660846705,1.2751938464450454,-0.1348739992451752,-0.18431440308304659,1
-0.08004644250916161,-0.3988556448692658,-1.3996635870421976,0.9052333042307658,-0.3342165183592056,-0.5892621322025883,1
-0.13253686805556236,-0.35610951216015024,-0.4428283988203264,1.2751938464450454,-0.29931835851430905,-0.4284740632874761,1
-0.13253686805556236,-0.3074975340982297,0.09799149017464456,0.6057414367239667,-0.26547771866471237,-0.2617308807088413,1
-0.08004644250916161,-0.10358649012116028,-0.48442992874301616,0.18880177803803241,-0.024363159736336057,0.09557593910251896,1
-0.08004644250916161,-0.2116347133601224,-0.23482074920687654,0.13007788244846477,-0.14386291920522432,-0.07116724347611583,1
-0.08004644250916161,-0.32684510136687406,-0.1516176893614957,0.20054655715594674,-0.26442019866941247,-0.3034166763535,1
-0.13253686805556236,-0.11304962185054747,-0.222934597800393,0.7349340070210176,-0.07776791949898082,0.0896208254389963,1
-0.13253686805556236,-0.1252026163660276,-0.3536822632717047,0.8171474608464132,-0.08464179946843015,0.030069688803769583,1
-0.08004644250916161,-0.10718377649774243,-0.4606576259300507,-0.35145806138599534,-0.06983651953423159,0.0479350297943376,1
-0.13253686805556236,-0.1252026163660276,-0.38339764178791197,0.5881242680470968,-0.09786079940967884,0.01815946147672424,1
-0.02755601696276087,-0.4071520891251668,-1.512582025403785,-0.5746088646263542,-0.34955055829105414,-0.6071274731931563,1
-0.13253686805556236,-0.16571259808429475,-0.12784538654852992,0.7936579026105859,-0.1248275592898262,0.04197991613081493,1
0.024934408583639874,-0.2018150937916144,-0.5973483671046036,0.21816372583281657,0.004189880136761141,0.20872309870944972,1
-0.08004644250916161,-0.09279463099141391,-0.549803761478672,0.2064189467149029,-0.011144159795087354,0.10153105276604164,1
-0.08004644250916161,-0.16120788811722345,-0.41311302030411917,0.5000384246627444,-0.06613519955068195,0.036024802467292255,1
0.024934408583639874,-0.15171234840246162,-0.7340391082791567,0.2064189467149029,0.0840326397819033,0.3397355993069485,1
0.07742483413004062,-0.37905436580537677,-0.8410144709375025,1.2751938464450454,-0.23163707881511572,-0.38678826764281743,1
0.07742483413004062,-0.34126665485857716,-0.5438606857754306,-0.292734165796427,-0.2104866789091178,-0.24982065338179596,1
-0.13253686805556236,-0.10899862367872076,-0.5557468371819134,1.075532601440513,-0.0534449596070832,-0.04139167515850247,1
-0.13253686805556236,-0.23457956700534885,-0.026813099593425725,1.1636184448248656,-0.17664603905952111,-0.053301902485547815,1
-0.13253686805556236,-0.2831915450672694,0.002902278922781487,0.9345952520255492,-0.23322335880806555,-0.20813485773713727,1
-0.08004644250916161,-0.15401331536405918,-0.656779124137018,-0.2516274388837292,-0.10790723936502786,-0.08903258446668384,1
-0.1850272936019631,-0.38446649936293725,-1.0609082719574356,-1.0032933024302029,-0.36488459822290265,-0.6369030415107696,1
-0.13253686805556236,-0.3439565176446701,0.07421918736167879,0.9639571998203333,-0.2924444785448597,-0.38083315397929474,1
-0.13253686805556236,-0.26293655420813583,0.16930839861354188,0.9874467580561607,-0.2115441989044177,-0.17835928941952392,1
-0.08004644250916161,-0.32684510136687406,0.09799149017464456,1.046170653645729,-0.24115475877281478,-0.23791042605475063,1
0.024934408583639874,-0.3726699926865779,-0.3893407174911534,0.9287228624665924,-0.2543737587140635,-0.39274338130634007,1
0.024934408583639874,-0.3255487819518895,-0.16350384076797858,0.2710152318634287,-0.1940951189819694,-0.23195531239122796,1
0.07742483413004062,-0.2818304096815356,-0.7637544867953637,-0.721418603600275,-0.136989039235775,0.01220434781320157,1
-0.13253686805556236,-0.14545760722516118,-0.20510537069066867,0.617486215841881,-0.11478111933447718,-0.011616106840889116,1
-0.13253686805556236,-0.3763645030192838,0.6922990604987882,1.1929803926196498,-0.3215262784156069,-0.4522945179415668,1
-0.1850272936019631,-0.2965112270562356,-1.3045743757903348,0.3591010752477811,-0.2935019985401596,-0.5594865638849749,1
-0.08004644250916161,-0.21882928611328656,0.6090960006534083,0.6820825009904061,-0.1227125192992264,-0.02352633416793446,1
-0.08004644250916161,-0.31965052861370985,1.221232798087276,0.8758713564359816,-0.2369246787916152,-0.27959622169940934,1
-0.13253686805556236,-0.41687448473755095,-0.9479898335958483,-2.577093704230632,-0.38497747813360067,-0.6249928141837243,1
-0.13253686805556236,-0.3642115085038037,-0.1397315379550128,-0.6450775393338368,-0.3368603183474554,-0.4701598589321348,1
-0.08004644250916161,-0.09279463099141391,0.6031529249501668,0.9345952520255492,0.047019439946406935,0.33378048564342583,1
-0.08004644250916161,-0.14681874261089495,-0.4428283988203264,0.04786442862306849,-0.08041171948723055,0.06580037078490561,1
-0.13253686805556236,-0.32370152678553654,-0.2110484463939101,0.041992039064112315,-0.2929732385425097,-0.38083315397929474,1
0.44485781295484583,-0.4458796316478302,2.695115572491152,0.19467416759698924,-0.3802186381547511,-0.6369030415107696,4
-0.08004644250916161,-0.08560005823824968,0.4724052594788551,0.4589316977500466,0.017408880078009843,0.2504088943541084,1
0.024934408583639874,-0.10164201099868345,-0.6092345185110865,0.20054655715594674,0.1644041594246954,0.3576009402975165,1
-0.2900081446947646,-0.4363192759623192,2.6000263612392898,0.10071593465368062,-0.39238011810069995,-0.6369030415107696,4
-0.02755601696276087,-0.040941854392032,0.28222683697512896,0.29450479009925534,0.15805903945289604,0.5243441228761513,1
0.07742483413004062,-0.13330461270968103,-0.846957546640744,-0.6450775393338368,0.10306799969730143,0.45288275891387925,1
-0.08004644250916161,-0.323247814990292,-0.5914052914013621,-0.6803118766875772,-0.2855705985754104,-0.4701598589321348,1
-0.08004644250916161,-0.2836452568625139,-0.4190560960073606,-0.6274603706569664,-0.24855739873991406,-0.267685994372364,1
-0.02755601696276087,-0.4428008730372419,1.1142574354289305,-1.0737619771376847,-0.39026507811010014,-0.6369030415107696,2
-0.13253686805556236,-0.27103855055178927,0.37731604822699205,0.9111056937897218,-0.22211939885741663,-0.3689229266522494,1
-0.13253686805556236,-0.25483455786448245,-0.31208073334901465,0.14182266156637843,-0.2326945988104156,-0.27364110803588665,1
-0.13253686805556236,-0.28724254323909615,0.24062530705243917,1.2223423404144338,-0.22899327882686596,-0.33914735833463605,1
-0.13253686805556236,-0.2669875523799626,0.6328683034663737,1.0168087058509447,-0.21471675889031738,-0.29746156268997737,1
-0.08004644250916161,-0.377271926609773,-0.603291442807845,-1.3321471177317847,-0.3437341983169047,-0.5237558819038388,1
-0.08004644250916161,-0.3700773538566087,-0.38339764178791197,1.0696602118815564,-0.29561703853075944,-0.4761149725956575,1
-0.13253686805556236,-0.2831915450672694,-0.16350384076797858,0.8817437459949384,-0.2348096388010154,-0.3272371310075907,1
-0.44747942133396684,1.3655647108662028,0.7933313474538927,-1.6375113747975398,-0.3368603183474554,-0.630947927847247,2
-0.49996984688036755,1.0090768717454521,2.3385310302966658,1.2751938464450454,-0.3728159981876519,-0.6071274731931563,2
-0.49996984688036755,1.9813164329838633,2.677286345381428,1.2751938464450454,-0.3569531982581534,-0.5773519048755429,2
-0.13253686805556236,-0.275089548723616,-0.08030078092259871,0.18292938847907625,-0.24855739873991406,-0.3272371310075907,1
0.024934408583639874,0.43752964167876474,-0.3239668847554975,-0.28098938667851336,0.8909203961957242,2.0845839027190913,1
-0.1850272936019631,-0.28724254323909615,0.537779092214511,0.5294003724575286,-0.28345555858481064,-0.3748780403157721,1
-0.08004644250916161,-0.00995982037390131,-0.1397315379550128,0.9639571998203333,0.1533001994740465,0.22063332603649508,1
-0.02755601696276087,-0.027978660242186502,0.37137297252375057,-0.057838583438153804,0.13479359955629833,0.5362543502031967,1
-0.23751771914836384,-0.20081044624500133,-0.8647867737504683,0.12420549288950794,-0.279225478603611,-0.46420474526861216,1
-0.23751771914836384,-0.30344653592640297,-1.3461759057130247,-0.6450775393338368,-0.3389753583380552,-0.5773519048755429,1
-0.2900081446947646,-0.39742969351278273,-0.07435770521935726,-0.6333327602159226,-0.3823336781453509,-0.6249928141837243,1
-0.2900081446947646,-0.42983767888739643,0.6209821520598912,1.2751938464450454,-0.3886787981171503,-0.6369030415107696,1
-0.2900081446947646,-0.22242657248986872,-0.9658190607055727,0.2710152318634287,-0.319939998422657,-0.5952172458661109,1
-0.3424985702411653,-0.06848864196045364,-0.38339764178791197,-0.2574998284426854,-0.32311255840855674,-0.49993542724974815,1
-0.3949889957875661,-0.11441075723628125,-0.8112990924212953,-0.05196619387919697,-0.35853947825110327,-0.5833070185390655,1
-0.3949889957875661,-0.2764506841093498,0.07421918736167879,0.9111056937897218,-0.3728159981876519,-0.5952172458661109,1
