height,lenght,area,eccen,mean_tr,blackpix,target
-0.3424985702411653,-0.6310517776172657,-0.23395770636813087,-0.30344653592640297,-0.05197562493705789,-0.2757912019833619,1
-0.23751771914836384,-0.7266702148162157,-0.24010890667621299,-0.41146235117999047,0.01896586026477866,-0.27813962926034813,1
-0.2900081446947646,-0.7266702148162157,-0.2415441867480988,-0.4039112905877055,-0.05298290768840242,-0.27813962926034813,1
-0.2900081446947646,-0.7527479704159293,-0.24461978690213984,-0.42335608181247364,0.0549402442413692,-0.28205367472199194,1
0.12991525967644135,-0.5702036812179339,-0.18208258376997186,-0.3869619142367825,0.06731543232931633,-0.2303882746282941,1
0.12991525967644135,-0.5702036812179339,-0.18208258376997186,-0.3869619142367825,-0.0026187701211756653,-0.2006415291198014,1
-0.1850272936019631,-0.6484369480170747,-0.22575610595735474,-0.37519781554579773,-0.05197562493705789,-0.2617006383214443,1
-0.1850272936019631,0.10781796437462068,-0.10088673970328818,0.0275686266899014,-0.06363132534547322,-0.12314342897925465,1
0.024934408583639874,-0.7092850444164066,-0.228421626090857,-0.4227727380757306,-0.04003212945682983,-0.2632662565061018,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,-0.015569548352748265,-0.24995850193651298,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.42907383759791085,-0.2617006383214443,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,-0.004201643016145654,-0.24839288375185548,1
0.024934408583639874,-0.4832778292188884,-0.16978018315380766,-0.3461602606501438,-0.0007481021543929585,-0.17480882907295248,1
-0.3949889957875661,0.19474381637366614,-0.1792120236262002,0.7714291149934098,0.11106028324485046,-0.18107130181158254,2
-0.3949889957875661,-0.2746557844211793,-0.21242850528984353,0.18808537825036312,1.1197820099484492,-0.22412580188966405,2
-0.44747942133396684,-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.2995660552821849,-0.2687459201524031,2
-0.44747942133396684,0.09043279397481159,-0.20730250503310846,1.1873207913058275,0.0678910224729418,-0.2045555745814452,2
-0.02755601696276087,-0.4572000736191748,-0.17080538320515468,-0.3261321256886326,-0.044061260462207964,-0.16306669268802115,1
-0.08004644250916161,-0.604974022017552,-0.2099680251666107,-0.37367464023319086,-0.045788030893084315,-0.22647422916665033,1
-0.08004644250916161,-0.4658926588190793,-0.18044226368781663,-0.3160532422371276,-0.04262228510314434,-0.15132455630308983,1
-0.02755601696276087,0.06435503837509796,-0.047781377043512735,-0.13168421344095033,-0.05701203869378056,0.0005404076086886487,1
-0.08004644250916161,-0.3528890512203202,-0.15645258248629645,-0.2692237033708109,-0.050248854506181544,-0.11531533805596711,1
-0.3424985702411653,0.8988432175659343,-0.089609539138471,1.1225048205566,0.4002943304166384,-0.13018871081021344,2
-0.44747942133396684,-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,0.25639679451027625,-0.27109434742938937,2
-0.44747942133396684,-0.5962814368176476,-0.23969882665567416,-0.09279463099141391,0.3859045768260022,-0.26404906559843055,2
-0.44747942133396684,-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,0.32834556246345736,-0.26718030196774556,2
-0.44747942133396684,-0.5962814368176476,-0.23969882665567416,-0.09279463099141391,0.1340838889898684,-0.26561468378308806,2
-0.02755601696276087,-0.21380768802184752,-0.11339418032972177,-0.23538976663971423,-0.06104116969915871,-0.14897612902610358,1
-0.08004644250916161,-0.005185643224138412,-0.08263817878931129,-0.1252026163660276,-0.057587628837406014,-0.12470904716391217,1
-0.08004644250916161,-0.5962814368176476,-0.20812266507418606,-0.3700773538566087,-0.053270702760215144,-0.24526164738254044,1
-0.08004644250916161,0.01219952717567068,-0.07894745860446202,-0.11800804361286339,-0.06118506723506507,-0.10435601076336454,1
-0.08004644250916161,-0.683207288816693,-0.22657626599843236,-0.40608262560780456,-0.06435081302500503,-0.25230692921349923,1
-0.08004644250916161,-0.3441964660204157,-0.1546072223938718,-0.26562641699422873,-0.05528526826290422,-0.1834197290885688,1
-0.08004644250916161,-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,-0.06650927606360046,-0.21316647459706148,1
-0.08004644250916161,-0.09211149522318386,-0.10109177971355758,-0.16120788811722345,-0.05988998941190781,-0.10200758348637827,1
-0.13253686805556236,0.038277282775384315,-0.09289017930278144,-0.06443764378862692,-0.06348742780956687,-0.10983567440966582,1
0.024934408583639874,0.0730476235750025,-0.02543201592414778,-0.15761060174064132,-0.05816321898103145,-0.09417949256309072,1
-0.02755601696276087,-0.683207288816693,-0.22411578587519954,-0.4103928876626282,-0.06463860809681776,-0.25543816558281424,1
-0.02755601696276087,-0.3268112956206066,-0.1400493816647442,-0.27752014762671207,-0.06319963273775414,-0.1677635472419937,1
-0.08004644250916161,0.01219952717567068,-0.07894745860446202,-0.11800804361286339,-0.05945829680418872,-0.10044196530172075,1
0.024934408583639874,-0.04864856922366114,-0.05700817750563588,-0.19886596712252455,-0.06492640316863048,-0.10200758348637827,1
-0.08004644250916161,-0.06603373962347023,-0.09555569943628368,-0.15041602898747708,-0.06147286230687779,-0.12392623807158341,1
-0.08004644250916161,-0.683207288816693,-0.22657626599843236,-0.40608262560780456,-0.06463860809681776,-0.2515241201211705,1
-0.08004644250916161,-0.2311928584216566,-0.13061754119235164,-0.21882928611328656,-0.06291183766594141,-0.1552386017647336,1
0.024934408583639874,0.09912537917471613,-0.018665695585257474,-0.14876322173337178,-0.06694096867131955,-0.09417949256309072,1
0.07742483413004062,-0.683207288816693,-0.21919482562873385,-0.41687448473755095,-0.06463860809681776,-0.25543816558281424,1
0.07742483413004062,-0.300733540020893,-0.11093370020648893,-0.2980344023688425,-0.05988998941190781,-0.1552386017647336,1
-0.08004644250916161,-0.05734115442356569,-0.09371033934385906,-0.14681874261089495,-0.06291183766594141,-0.15836983813404862,1
-0.08004644250916161,-0.31811871042070206,-0.14907114211659794,-0.25483455786448245,-0.06766045635085136,-0.17872287453459626,1
-0.08004644250916161,-0.43112231801946116,-0.17306082331811812,-0.3016316887454246,-0.06161675984278415,-0.20377276548911644,1
-0.02755601696276087,-0.06603373962347023,-0.07853737858392322,-0.18029619150287088,-0.05873880912465691,-0.11688095624062461,1
-0.02755601696276087,-0.7527479704159293,-0.24051898669675179,-0.4363192759623192,0.1268890121945503,-0.27813962926034813,1
0.07742483413004062,-0.6918998740165975,-0.22165530575196668,-0.4195643475236439,-0.06550199331225594,-0.2515241201211705,1
0.07742483413004062,-0.4050445624197475,-0.140459461685283,-0.3304423877434562,-0.05470967811927877,-0.1818541109039113,1
-0.02755601696276087,-0.49197041441879297,-0.17900698361593081,-0.33909531983847807,-0.06435081302500503,-0.21081804732007522,1
-0.08004644250916161,-0.12688183602280206,-0.10847322008325609,-0.17562944160892657,-0.06248014505822233,-0.12549185625624093,1
0.07742483413004062,-0.6658221184168839,-0.21427386538226817,-0.41146235117999047,-0.055716960870623305,-0.2429132201055542,1
0.07742483413004062,-0.7266702148162157,-0.23149722624489805,-0.4303886146387649,-0.03715417873870258,-0.2757912019833619,1
0.07742483413004062,-0.4050445624197475,-0.140459461685283,-0.3304423877434562,-0.055716960870623305,-0.16854635633432244,1
-0.02755601696276087,-0.23988544362156114,-0.11954538063780387,-0.2451121622520983,-0.06463860809681776,-0.17480882907295248,1
-0.08004644250916161,-0.5093555848186021,-0.18966906414993978,-0.3340396741200383,-0.056868141157874204,-0.22882265644363659,1
-0.3949889957875661,0.22082157197337976,-0.1773666635337756,0.8038371003680236,0.3930994536213203,-0.1849853472732263,2
-0.49996984688036755,-0.700592459216502,-0.24667018700483387,-0.1252026163660276,0.0549402442413692,-0.28205367472199194,2
-0.49996984688036755,-0.6745147036167884,-0.24605506697402568,-0.027978660242186502,0.09810950501327785,-0.2797052474450057,2
-0.49996984688036755,-0.7179776296163112,-0.2470802670253727,-0.19001858711525502,0.026160737060096768,-0.28361929290664945,2
-0.49996984688036755,-0.4050445624197475,-0.23969882665567416,0.9766688863708384,-0.057299833765593285,-0.2812708656296632,2
-0.44747942133396684,-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.32834556246345736,-0.26718030196774556,2
-0.44747942133396684,-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.3571250696447298,-0.26561468378308806,2
0.12991525967644135,-0.700592459216502,-0.22206538577250548,-0.4243607293590867,0.004576106674142443,-0.25935221104445805,1
0.024934408583639874,-0.039955984023756594,-0.054752737392672446,-0.19591684045343472,-0.044349055534020694,0.01619658945526375,1
0.024934408583639874,-0.6136666072174566,-0.2036117848482592,-0.3903647527011169,-0.040607719600455276,-0.26091782922911555,1
-0.08004644250916161,-0.7440553852160248,-0.23949378664540477,-0.4312636302438795,-0.04823428900349247,-0.27657401107569063,1
-0.13253686805556236,-0.7614405556158339,-0.24379962686106224,-0.4371294755966845,0.0549402442413692,-0.28205367472199194,1
-0.3949889957875661,0.19474381637366614,-0.1792120236262002,0.7714291149934098,0.3463327544517526,-0.19516186547350012,2
4.5916014311205045,-0.7614405556158339,-0.18843882408832335,-0.4482778225655516,1.9399979646147134,-0.179505683626925,4
-0.44747942133396684,-0.37027422162012935,-0.2290367461216652,0.32850917887856423,0.3427353160540936,-0.2429132201055542,2
0.024934408583639874,-0.22250027322175206,-0.1021169797649046,-0.25778368453357225,-0.05140003479343244,-0.07147802888555682,1
-0.08004644250916161,-0.4658926588190793,-0.18044226368781663,-0.3160532422371276,-0.043197875246769796,-0.15289017448774733,1
-0.08004644250916161,-0.604974022017552,-0.2099680251666107,-0.37367464023319086,-0.0663653785276941,-0.24682726556719795,1
-0.13253686805556236,-0.7179776296163112,-0.2355980264502861,-0.41687448473755095,-0.01700852371181188,-0.27813962926034813,1
-0.02755601696276087,0.08174020877490705,-0.04368057683812467,-0.1252026163660276,-0.05255121508068334,0.05142299861005773,1
-0.08004644250916161,-0.04864856922366114,-0.09186497925143443,-0.14322145623431282,-0.06276794013003505,-0.10905286531733706,1
-0.08004644250916161,-0.5093555848186021,-0.18966906414993978,-0.3340396741200383,-0.059170501732375994,-0.2217773746126778,1
0.024934408583639874,0.09043279397481159,-0.02092113569822091,-0.15171234840246162,-0.04924157175483701,0.05611985316403026,1
0.024934408583639874,0.2468993275730934,0.019676786335120933,-0.09869288432959361,-0.06190455491459688,-0.022943865161174002,1
-0.02755601696276087,0.3077474239724252,0.009629825831920173,-0.040941854392032,-0.0503927520420879,0.12970390784293323,1
-0.08004644250916161,-0.6745147036167884,-0.22473090590600772,-0.4024853392312224,-0.021757142396721833,-0.26796311106007437,1
-0.08004644250916161,-0.1355744212227066,-0.11031858017568072,-0.17922672798550865,-0.05744373130149965,-0.15445579267240486,1
0.024934408583639874,0.2468993275730934,0.019676786335120933,-0.09869288432959361,-0.06377522288137959,-0.04799375611569417,1
-0.02755601696276087,-0.4050445624197475,-0.15850298258899048,-0.30668733446386437,-0.043629567854488883,-0.15445579267240486,1
-0.08004644250916161,-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,-0.05600475594243603,-0.18968220182719883,1
-0.13253686805556236,-0.37027422162012935,-0.16998522316407708,-0.25483455786448245,-0.06363132534547322,-0.1990759109351439,1
-0.08004644250916161,-0.4050445624197475,-0.16752474304084422,-0.2908398296156783,-0.04809039146758611,-0.14741051084144607,1
-0.08004644250916161,-0.37896680682003386,-0.16198866276357035,-0.2800479704859319,-0.05413408797565332,-0.1990759109351439,1
-0.08004644250916161,-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,-0.05514137072699785,-0.19985872002747265,1
-0.3949889957875661,0.22082157197337976,-0.1773666635337756,0.8038371003680236,0.8032074309544525,-0.19281343819651386,2
-0.44747942133396684,-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,0.2851763016915487,-0.26952872924473187,2
-0.3949889957875661,0.3599029351718525,-0.16752474304084422,0.9766688863708384,0.19883778014773137,-0.13331994717952847,2
-0.49996984688036755,-0.6397443628171703,-0.24523490693294805,0.10165328125626831,-0.04219059249542526,-0.2797052474450057,2
-0.44747942133396684,-0.18772993242213387,-0.22042506569035025,0.6687930253120082,0.06573255943434636,-0.22256018370500655,2
-0.44747942133396684,-0.38765939201993843,-0.22985690616274282,0.29610119350395053,0.17005827296645892,-0.2476100746595267,2
0.024934408583639874,-0.11818925082289751,-0.07505169840934336,-0.22242657248986872,-0.053990190439746955,-0.061301510685283,1
-0.08004644250916161,-0.43112231801946116,-0.17306082331811812,-0.3016316887454246,-0.06147286230687779,-0.20298995639678766,1
-0.49996984688036755,-0.2920409548209884,-0.23703330652217192,1.3979726962408165,-0.0355713058437326,-0.26952872924473187,2
-0.49996984688036755,-0.700592459216502,-0.24667018700483387,-0.1252026163660276,0.04055049065073298,-0.2828364838143207,2
0.1824056852228421,0.8206099507667934,0.2823330394902265,-0.021043351372019157,-0.05629255101424875,0.2244238080147126,1
-0.02755601696276087,0.5337546391699434,0.06294022850196501,0.04331890758196362,-0.05773152637331237,0.06394794408731781,1
-0.44747942133396684,0.22082157197337976,-0.20115130472502635,1.4303806816154303,0.16833150253558257,-0.1779400654422675,2
-0.08004644250916161,0.28166966837271157,-0.021741295739298522,-0.006362533997319167,-0.05125613725752608,0.0240246803785513,1
-0.44747942133396684,-0.6397443628171703,-0.2417492267583682,-0.17381459442794817,0.007022364784550599,-0.2742255837987044,2
-0.02755601696276087,0.35121034997194794,0.019881826345390336,-0.024737861704725143,-0.049529366826649726,0.13518357148923452,1
-0.49996984688036755,-0.683207288816693,-0.24626010698429507,-0.060386645616800204,-0.03859315409776621,-0.2844021019989782,1
-0.23751771914836384,-0.5528185108181248,-0.2155041054438846,-0.30344653592640297,-0.04895377668302429,-0.2703115383370606,1
-0.1850272936019631,-0.6571295332169793,-0.22719138602924058,-0.3798321574543675,-0.04449295306992706,-0.2632662565061018,1
-0.1850272936019631,-0.2833483696210839,-0.1654743429381502,-0.18074990329811552,-0.05528526826290422,-0.22569142007432158,1
-0.1850272936019631,-0.38765939201993843,-0.18269770380078007,-0.23632959821557795,-0.028952019192039942,-0.25074131102884173,1
-0.49996984688036755,-0.5528185108181248,-0.24318450683025403,0.42573313500240534,-0.0313982773024481,-0.2773568201680194,1
-0.1850272936019631,-0.6397443628171703,-0.22432082588546892,-0.37056347363722797,-0.05010495697027518,-0.2687459201524031,1
-0.44747942133396684,-0.5180481700185066,-0.2360081064708249,0.05304130319434776,-0.060177784483720534,-0.28048805653733444,1
-0.44747942133396684,-0.6397443628171703,-0.2417492267583682,-0.17381459442794817,-0.04938546929074337,-0.2812708656296632,1
-0.44747942133396684,-0.6918998740165975,-0.24420970688160104,-0.27103855055178927,0.04055049065073298,-0.2828364838143207,1
-0.44747942133396684,-0.6223591924173612,-0.24092906671729059,-0.14140660905333446,-0.06305573520184778,-0.2828364838143207,1
-0.1850272936019631,0.14258830517423887,-0.09514561941574488,0.04610599432418041,-0.06593368591997502,-0.13175432899487097,1
-0.2900081446947646,-0.7092850444164066,-0.23949378664540477,-0.39094809643785994,-0.06435081302500503,-0.28048805653733444,1
0.024934408583639874,-0.7092850444164066,-0.228421626090857,-0.4227727380757306,-0.0026187701211756653,-0.25230692921349923,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.022563298662437715,-0.24134760192089666,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.4722430983698195,-0.25935221104445805,1
0.024934408583639874,-0.7266702148162157,-0.23293250631678386,-0.42867099141391035,-0.006216208518834719,-0.25387254739815673,1
0.024934408583639874,-0.7266702148162157,-0.23293250631678386,-0.42867099141391035,-0.03715417873870258,-0.2617006383214443,1
0.024934408583639874,-0.7092850444164066,-0.228421626090857,-0.4227727380757306,0.13653014710027656,-0.253089738305828,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.04055049065073298,-0.2546553564904855,1
-0.49996984688036755,-0.4137371476196521,-0.23990386666594357,0.9442609009962246,0.05134280584371015,-0.25935221104445805,2
-0.02755601696276087,-0.4572000736191748,-0.17080538320515468,-0.3261321256886326,-0.05312680522430878,-0.17480882907295248,1
-0.13253686805556236,-0.6136666072174566,-0.2159141854644234,-0.3682625066756304,-0.04924157175483701,-0.22725703825897908,1
-0.08004644250916161,-0.4745852440189839,-0.18228762378024127,-0.31965052861370985,-0.047658698859867024,-0.15289017448774733,1
-0.02755601696276087,0.06435503837509796,-0.047781377043512735,-0.13168421344095033,-0.05427798551155968,0.009934116716633709,1
-0.02755601696276087,-0.3615816364202248,-0.14825098207552032,-0.2904833417765575,-0.046219723500803396,-0.09026544710144695,1
-0.02755601696276087,-0.604974022017552,-0.20566218495095323,-0.3812257008254759,-0.052119522472964246,-0.23586793827459537,1
-0.08004644250916161,-0.6223591924173612,-0.21365874535145996,-0.3808692129863551,-0.05111223972161972,-0.25074131102884173,1
-0.08004644250916161,-0.3094261252207975,-0.1472257820241733,-0.25123727148790026,-0.06132896477097143,-0.17402601998062373,1
-0.08004644250916161,-0.6658221184168839,-0.2228855458135831,-0.3988556448692658,-0.06334353027366049,-0.2773568201680194,1
-0.13253686805556236,-0.587588851617743,-0.21099322521795771,-0.35610951216015024,-0.06780435388675773,-0.24839288375185548,1
-0.13253686805556236,-0.4832778292188884,-0.191309384232095,-0.3074975340982297,-0.06507030070453684,-0.20690400185843144,1
-0.08004644250916161,0.04696986797528886,-0.07156601823476351,-0.10358649012116028,-0.06075337462734598,-0.099659156209392,1
-0.08004644250916161,-0.21380768802184752,-0.12692682100750238,-0.2116347133601224,-0.060177784483720534,-0.1395824199181585,1
-0.08004644250916161,-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,-0.06291183766594141,-0.20925242913541772,1
-0.13253686805556236,-0.06603373962347023,-0.11257402028864416,-0.11304962185054747,-0.06363132534547322,-0.12079500170226838,1
-0.13253686805556236,-0.09211149522318386,-0.11749498053510983,-0.1252026163660276,-0.06420691548909868,-0.138016801733501,1
-0.08004644250916161,0.038277282775384315,-0.07341137832718814,-0.10718377649774243,-0.05873880912465691,-0.09887634711706325,1
-0.13253686805556236,-0.09211149522318386,-0.11749498053510983,-0.1252026163660276,-0.06420691548909868,-0.14036522901048726,1
-0.02755601696276087,-0.6745147036167884,-0.22206538577250548,-0.4071520891251668,-0.055429165798810576,-0.27892243835267694,1
-0.13253686805556236,-0.17903734722222933,-0.1338981813566621,-0.16571259808429475,-0.06507030070453684,-0.14036522901048726,1
0.024934408583639874,-0.05734115442356569,-0.059263617618599315,-0.2018150937916144,-0.06463860809681776,-0.10044196530172075,1
-0.08004644250916161,0.0730476235750025,-0.06602993795748963,-0.09279463099141391,-0.06118506723506507,-0.1012247743940495,1
-0.08004644250916161,-0.09211149522318386,-0.10109177971355758,-0.16120788811722345,-0.062336247522315966,-0.12470904716391217,1
0.024934408583639874,0.09043279397481159,-0.02092113569822091,-0.15171234840246162,-0.06578978838406865,-0.0824373561781594,1
0.07742483413004062,-0.5615110960180293,-0.1847481039034741,-0.37905436580537677,-0.06593368591997502,-0.23586793827459537,1
0.07742483413004062,-0.43981490321936567,-0.15030138217821434,-0.34126665485857716,-0.06060947709143962,-0.18811658364254133,1
-0.13253686805556236,-0.05734115442356569,-0.11093370020648893,-0.10899862367872076,-0.06319963273775414,-0.14819331993377483,1
-0.13253686805556236,-0.3268112956206066,-0.16178362275330094,-0.23457956700534885,-0.0667970711354132,-0.17089478361130872,1
-0.13253686805556236,-0.43112231801946116,-0.18146746373916364,-0.2831915450672694,-0.06550199331225594,-0.19672748365815762,1
-0.08004644250916161,-0.07472632482337478,-0.09740105952870833,-0.15401331536405918,-0.060177784483720534,-0.14427927447213104,1
-0.1850272936019631,-0.6658221184168839,-0.2286266661011264,-0.38446649936293725,0.17005827296645892,-0.2757912019833619,1
-0.13253686805556236,-0.5615110960180293,-0.20607226497149203,-0.3439565176446701,-0.06348742780956687,-0.22882265644363659,1
-0.13253686805556236,-0.38765939201993843,-0.17326586332838753,-0.26293655420813583,-0.062336247522315966,-0.17715725634993876,1
-0.08004644250916161,-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,-0.06435081302500503,-0.1990759109351439,1
0.024934408583639874,-0.5615110960180293,-0.19007914417047858,-0.3726699926865779,-0.05988998941190781,-0.2233429927973353,1
0.024934408583639874,-0.4224297328195566,-0.15399210236306363,-0.3255487819518895,-0.056580346086061474,-0.16854635633432244,1
0.07742483413004062,-0.24857802882146568,-0.0961708194670919,-0.2818304096815356,-0.06622148099178773,-0.1536729835800761,1
-0.13253686805556236,-0.1355744212227066,-0.12569658094588596,-0.14545760722516118,-0.062192349986409594,-0.13566837445651472,1
-0.13253686805556236,-0.6310517776172657,-0.21919482562873385,-0.3763645030192838,-0.05787542390921874,-0.23586793827459537,1
-0.1850272936019631,-0.5006629996186975,-0.20135634473529576,-0.2965112270562356,-0.054997473191091495,-0.26404906559843055,1
-0.08004644250916161,-0.2311928584216566,-0.13061754119235164,-0.21882928611328656,-0.05183172740115152,-0.08008892890117313,1
-0.08004644250916161,-0.4745852440189839,-0.18228762378024127,-0.31965052861370985,-0.04550023582127159,-0.14584489265678854,1
-0.13253686805556236,-0.7179776296163112,-0.2355980264502861,-0.41687448473755095,-0.026649658617538145,-0.2797052474450057,1
-0.13253686805556236,-0.604974022017552,-0.21427386538226817,-0.3642115085038037,-0.06060947709143962,-0.24526164738254044,1
-0.08004644250916161,0.0730476235750025,-0.06602993795748963,-0.09279463099141391,-0.0526951126165897,0.033418389486496364,1
-0.08004644250916161,-0.05734115442356569,-0.09371033934385906,-0.14681874261089495,-0.06262404259412868,-0.11922938351761088,1
-0.13253686805556236,-0.5180481700185066,-0.19787066456071592,-0.32370152678553654,-0.06248014505822233,-0.22647422916665033,1
0.44485781295484583,-0.7701331408157385,-0.24092906671729059,-0.4458796316478302,0.3571250696447298,-0.26561468378308806,4
-0.08004644250916161,0.09043279397481159,-0.062339217772640364,-0.08560005823824968,-0.0503927520420879,0.024807489470880056,1
0.024934408583639874,0.23820674237318887,0.017421346222157498,-0.10164201099868345,-0.06003388694781417,-0.02529229243816027,1
-0.2900081446947646,-0.7701331408157385,-0.24667018700483387,-0.4363192759623192,0.026160737060096768,-0.28361929290664945,4
-0.02755601696276087,0.3077474239724252,0.009629825831920173,-0.040941854392032,-0.05111223972161972,0.11404772599635814,1
0.07742483413004062,0.22951415717328433,0.03915558731071424,-0.13330461270968103,-0.06478250563272413,-0.04799375611569417,1
-0.08004644250916161,-0.4832778292188884,-0.18413298387266588,-0.323247814990292,-0.04780259639577339,-0.2249086109819928,1
-0.08004644250916161,-0.38765939201993843,-0.16383402285599497,-0.2836452568625139,-0.06132896477097143,-0.19516186547350012,1
-0.02755601696276087,-0.7701331408157385,-0.24461978690213984,-0.4428008730372419,0.06932999783200541,-0.2812708656296632,2
-0.13253686805556236,-0.4050445624197475,-0.17654650349269796,-0.27103855055178927,-0.042046694959518904,-0.17246040179596622,1
-0.13253686805556236,-0.37027422162012935,-0.16998522316407708,-0.25483455786448245,-0.06132896477097143,-0.19672748365815762,1
-0.13253686805556236,-0.43981490321936567,-0.18310778382131887,-0.28724254323909615,-0.05255121508068334,-0.18889939273487008,1
-0.13253686805556236,-0.39635197721984294,-0.17490618341054273,-0.2669875523799626,-0.04708310871624157,-0.15758702904171987,1
-0.08004644250916161,-0.6136666072174566,-0.21181338525903534,-0.377271926609773,-0.05514137072699785,-0.253089738305828,1
-0.08004644250916161,-0.5962814368176476,-0.20812266507418606,-0.3700773538566087,-0.058594911588750555,-0.24369602919788294,1
-0.13253686805556236,-0.43112231801946116,-0.18146746373916364,-0.2831915450672694,-0.059026604196469636,-0.20377276548911644,1
-0.44747942133396684,0.1860512311737616,-0.20279162480718158,1.3655647108662028,0.709674032615317,-0.20298995639678766,2
-0.49996984688036755,-0.39635197721984294,-0.23949378664540477,1.0090768717454521,-0.007367388806085617,-0.2632662565061018,2
-0.49996984688036755,-0.1355744212227066,-0.23334258633732266,1.9813164329838633,-0.009094159236961965,-0.24213041101322544,2
-0.13253686805556236,-0.4137371476196521,-0.1781868235748532,-0.275089548723616,-0.056436448550155116,-0.19594467456582887,1
0.024934408583639874,1.8289498339557206,0.43016688689446625,0.43752964167876474,-0.05701203869378056,0.507800699437722,1
-0.1850272936019631,-0.4832778292188884,-0.1984857845915241,-0.28724254323909615,-0.05341460029612151,-0.20298995639678766,1
-0.08004644250916161,0.27297708317280706,-0.02358665583172315,-0.00995982037390131,-0.05197562493705789,0.0013232167010174037,1
-0.02755601696276087,0.34251776477204343,0.017831426242696305,-0.027978660242186502,-0.04880987914711792,0.1422288533201933,1
-0.23751771914836384,-0.38765939201993843,-0.1921295442731726,-0.20081044624500133,-0.060177784483720534,-0.2429132201055542,1
-0.23751771914836384,-0.5528185108181248,-0.2155041054438846,-0.30344653592640297,-0.060177784483720534,-0.2726599656140469,1
-0.2900081446947646,-0.7179776296163112,-0.24051898669675179,-0.39742969351278273,-0.021757142396721833,-0.27892243835267694,1
-0.2900081446947646,-0.7614405556158339,-0.24564498695348685,-0.42983767888739643,0.01177098346946055,-0.2844021019989782,1
