lenght,eccen,mean_tr,blackpix,wb_trans,target
-0.6310517776172657,-0.15761060174064132,0.32834556246345736,-0.26718030196774556,-0.6369030415107696,2
-0.5962814368176476,-0.09279463099141391,0.1340838889898684,-0.26561468378308806,-0.630947927847247,2
-0.21380768802184752,-0.23538976663971423,-0.06104116969915871,-0.14897612902610358,-0.08903258446668384,1
-0.005185643224138412,-0.1252026163660276,-0.057587628837406014,-0.12470904716391217,-0.06521212981259315,1
-0.5962814368176476,-0.3700773538566087,-0.053270702760215144,-0.24526164738254044,-0.5058905409132708,1
0.01219952717567068,-0.11800804361286339,-0.06118506723506507,-0.10435601076336454,0.0896208254389963,1
-0.683207288816693,-0.40608262560780456,-0.06435081302500503,-0.25230692921349923,-0.4761149725956575,1
-0.3441964660204157,-0.26562641699422873,-0.05528526826290422,-0.1834197290885688,-0.29746156268997737,1
-0.49197041441879297,-0.32684510136687406,-0.06650927606360046,-0.21316647459706148,-0.267685994372364,1
-0.09211149522318386,-0.16120788811722345,-0.05988998941190781,-0.10200758348637827,0.06580037078490561,1
0.038277282775384315,-0.06443764378862692,-0.06348742780956687,-0.10983567440966582,0.13130662108365498,1
0.0730476235750025,-0.15761060174064132,-0.05816321898103145,-0.09417949256309072,0.053890143457860265,1
-0.683207288816693,-0.4103928876626282,-0.06463860809681776,-0.25543816558281424,-0.4880251999227028,1
-0.3268112956206066,-0.27752014762671207,-0.06319963273775414,-0.1677635472419937,-0.12476326644781988,1
0.01219952717567068,-0.11800804361286339,-0.05945829680418872,-0.10044196530172075,0.05984525712138294,1
-0.04864856922366114,-0.19886596712252455,-0.06492640316863048,-0.10200758348637827,0.21467821237297238,1
-0.06603373962347023,-0.15041602898747708,-0.06147286230687779,-0.12392623807158341,0.01815946147672424,1
-0.683207288816693,-0.40608262560780456,-0.06463860809681776,-0.2515241201211705,-0.4701598589321348,1
-0.2311928584216566,-0.21882928611328656,-0.06291183766594141,-0.1552386017647336,-0.0771223571396385,1
0.09912537917471613,-0.14876322173337178,-0.06694096867131955,-0.09417949256309072,0.32782537197990314,1
-0.683207288816693,-0.41687448473755095,-0.06463860809681776,-0.25543816558281424,-0.4880251999227028,1
-0.300733540020893,-0.2980344023688425,-0.05988998941190781,-0.1552386017647336,-0.1366734937748652,1
-0.05734115442356569,-0.14681874261089495,-0.06291183766594141,-0.15836983813404862,-0.08903258446668384,1
-0.31811871042070206,-0.25483455786448245,-0.06766045635085136,-0.17872287453459626,-0.07116724347611583,1
-0.43112231801946116,-0.3016316887454246,-0.06161675984278415,-0.20377276548911644,-0.29746156268997737,1
-0.06603373962347023,-0.18029619150287088,-0.05873880912465691,-0.11688095624062461,-0.01757122050441179,1
-0.7527479704159293,-0.4363192759623192,0.1268890121945503,-0.27813962926034813,-0.6369030415107696,1
-0.6918998740165975,-0.4195643475236439,-0.06550199331225594,-0.2515241201211705,-0.46420474526861216,1
-0.4050445624197475,-0.3304423877434562,-0.05470967811927877,-0.1818541109039113,-0.29746156268997737,1
-0.49197041441879297,-0.33909531983847807,-0.06435081302500503,-0.21081804732007522,-0.2915064490264547,1
-0.12688183602280206,-0.17562944160892657,-0.06248014505822233,-0.12549185625624093,0.036024802467292255,1
-0.6658221184168839,-0.41146235117999047,-0.055716960870623305,-0.2429132201055542,-0.4880251999227028,1
-0.7266702148162157,-0.4303886146387649,-0.03715417873870258,-0.2757912019833619,-0.6130825868566789,1
-0.4050445624197475,-0.3304423877434562,-0.055716960870623305,-0.16854635633432244,-0.2438655397182733,1
-0.23988544362156114,-0.2451121622520983,-0.06463860809681776,-0.17480882907295248,-0.12476326644781988,1
-0.5093555848186021,-0.3340396741200383,-0.056868141157874204,-0.22882265644363659,-0.4344291769509988,1
0.22082157197337976,0.8038371003680236,0.3930994536213203,-0.1849853472732263,-0.6190377005202016,2
-0.700592459216502,-0.1252026163660276,0.0549402442413692,-0.28205367472199194,-0.6369030415107696,2
-0.6745147036167884,-0.027978660242186502,0.09810950501327785,-0.2797052474450057,-0.6369030415107696,2
-0.7179776296163112,-0.19001858711525502,0.026160737060096768,-0.28361929290664945,-0.6369030415107696,2
-0.4050445624197475,0.9766688863708384,-0.057299833765593285,-0.2812708656296632,-0.6130825868566789,2
-0.6136666072174566,-0.1252026163660276,0.32834556246345736,-0.26718030196774556,-0.6369030415107696,2
-0.6136666072174566,-0.1252026163660276,0.3571250696447298,-0.26561468378308806,-0.6369030415107696,2
-0.700592459216502,-0.4243607293590867,0.004576106674142443,-0.25935221104445805,-0.6071274731931563,1
-0.039955984023756594,-0.19591684045343472,-0.044349055534020694,0.01619658945526375,0.10748616642956431,1
-0.6136666072174566,-0.3903647527011169,-0.040607719600455276,-0.26091782922911555,-0.5773519048755429,1
-0.7440553852160248,-0.4312636302438795,-0.04823428900349247,-0.27657401107569063,-0.6071274731931563,1
-0.7614405556158339,-0.4371294755966845,0.0549402442413692,-0.28205367472199194,-0.6369030415107696,1
0.19474381637366614,0.7714291149934098,0.3463327544517526,-0.19516186547350012,-0.6190377005202016,2
-0.7614405556158339,-0.4482778225655516,1.9399979646147134,-0.179505683626925,-0.6369030415107696,4
-0.37027422162012935,0.32850917887856423,0.3427353160540936,-0.2429132201055542,-0.630947927847247,2
-0.22250027322175206,-0.25778368453357225,-0.05140003479343244,-0.07147802888555682,-0.005660993177366446,1
-0.4658926588190793,-0.3160532422371276,-0.043197875246769796,-0.15289017448774733,-0.31532690368054533,1
-0.604974022017552,-0.37367464023319086,-0.0663653785276941,-0.24682726556719795,-0.4344291769509988,1
-0.7179776296163112,-0.41687448473755095,-0.01700852371181188,-0.27813962926034813,-0.6249928141837243,1
0.08174020877490705,-0.1252026163660276,-0.05255121508068334,0.05142299861005773,0.3814213949516072,1
-0.04864856922366114,-0.14322145623431282,-0.06276794013003505,-0.10905286531733706,0.11344128009308699,1
-0.5093555848186021,-0.3340396741200383,-0.059170501732375994,-0.2217773746126778,-0.39274338130634007,1
0.09043279397481159,-0.15171234840246162,-0.04924157175483701,0.05611985316403026,0.3099600309893351,1
0.2468993275730934,-0.09869288432959361,-0.06190455491459688,-0.022943865161174002,0.4350174179233112,1
0.3077474239724252,-0.040941854392032,-0.0503927520420879,0.12970390784293323,0.548164577530242,1
-0.6745147036167884,-0.4024853392312224,-0.021757142396721833,-0.26796311106007437,-0.6071274731931563,1
-0.1355744212227066,-0.17922672798550865,-0.05744373130149965,-0.15445579267240486,-0.17240417575600125,1
0.2468993275730934,-0.09869288432959361,-0.06377522288137959,-0.04799375611569417,0.41119696326922056,1
-0.4050445624197475,-0.30668733446386437,-0.043629567854488883,-0.15445579267240486,-0.31532690368054533,1
-0.43981490321936567,-0.3052613831073813,-0.05600475594243603,-0.18968220182719883,-0.3093717900170227,1
-0.37027422162012935,-0.25483455786448245,-0.06363132534547322,-0.1990759109351439,-0.24982065338179596,1
-0.4050445624197475,-0.2908398296156783,-0.04809039146758611,-0.14741051084144607,-0.2617308807088413,1
-0.37896680682003386,-0.2800479704859319,-0.05413408797565332,-0.1990759109351439,-0.3570126993252041,1
-0.43981490321936567,-0.3052613831073813,-0.05514137072699785,-0.19985872002747265,-0.3510575856616814,1
0.22082157197337976,0.8038371003680236,0.8032074309544525,-0.19281343819651386,-0.630947927847247,2
-0.6310517776172657,-0.15761060174064132,0.2851763016915487,-0.26952872924473187,-0.6369030415107696,2
0.3599029351718525,0.9766688863708384,0.19883778014773137,-0.13331994717952847,-0.5833070185390655,2
-0.6397443628171703,0.10165328125626831,-0.04219059249542526,-0.2797052474450057,-0.6190377005202016,2
-0.18772993242213387,0.6687930253120082,0.06573255943434636,-0.22256018370500655,-0.5952172458661109,2
-0.38765939201993843,0.29610119350395053,0.17005827296645892,-0.2476100746595267,-0.6249928141837243,2
-0.11818925082289751,-0.22242657248986872,-0.053990190439746955,-0.061301510685283,0.07175548444842829,1
-0.43112231801946116,-0.3016316887454246,-0.06147286230687779,-0.20298995639678766,-0.29746156268997737,1
-0.2920409548209884,1.3979726962408165,-0.0355713058437326,-0.26952872924473187,-0.6011723595296335,2
-0.700592459216502,-0.1252026163660276,0.04055049065073298,-0.2828364838143207,-0.6369030415107696,2
0.8206099507667934,-0.021043351372019157,-0.05629255101424875,0.2244238080147126,1.0781696935837597,1
0.5337546391699434,0.04331890758196362,-0.05773152637331237,0.06394794408731781,0.5958054868384234,1
0.22082157197337976,1.4303806816154303,0.16833150253558257,-0.1779400654422675,-0.5952172458661109,2
0.28166966837271157,-0.006362533997319167,-0.05125613725752608,0.0240246803785513,0.2682742353446764,1
-0.6397443628171703,-0.17381459442794817,0.007022364784550599,-0.2742255837987044,-0.6249928141837243,2
0.35121034997194794,-0.024737861704725143,-0.049529366826649726,0.13518357148923452,0.5362543502031967,1
-0.683207288816693,-0.060386645616800204,-0.03859315409776621,-0.2844021019989782,-0.630947927847247,1
-0.5528185108181248,-0.30344653592640297,-0.04895377668302429,-0.2703115383370606,-0.5892621322025883,1
-0.6571295332169793,-0.3798321574543675,-0.04449295306992706,-0.2632662565061018,-0.5773519048755429,1
-0.2833483696210839,-0.18074990329811552,-0.05528526826290422,-0.22569142007432158,-0.4344291769509988,1
-0.38765939201993843,-0.23632959821557795,-0.028952019192039942,-0.25074131102884173,-0.5713967912120202,1
-0.5528185108181248,0.42573313500240534,-0.0313982773024481,-0.2773568201680194,-0.6190377005202016,1
-0.6397443628171703,-0.37056347363722797,-0.05010495697027518,-0.2687459201524031,-0.5833070185390655,1
-0.5180481700185066,0.05304130319434776,-0.060177784483720534,-0.28048805653733444,-0.6071274731931563,1
-0.6397443628171703,-0.17381459442794817,-0.04938546929074337,-0.2812708656296632,-0.6190377005202016,1
-0.6918998740165975,-0.27103855055178927,0.04055049065073298,-0.2828364838143207,-0.6369030415107696,1
-0.6223591924173612,-0.14140660905333446,-0.06305573520184778,-0.2828364838143207,-0.6130825868566789,1
0.14258830517423887,0.04610599432418041,-0.06593368591997502,-0.13175432899487097,0.10748616642956431,1
-0.7092850444164066,-0.39094809643785994,-0.06435081302500503,-0.28048805653733444,-0.6011723595296335,1
-0.7092850444164066,-0.4227727380757306,-0.0026187701211756653,-0.25230692921349923,-0.5952172458661109,1
-0.7179776296163112,-0.4257218647448205,0.022563298662437715,-0.24134760192089666,-0.5952172458661109,1
-0.7179776296163112,-0.4257218647448205,0.4722430983698195,-0.25935221104445805,-0.6369030415107696,1
-0.7266702148162157,-0.42867099141391035,-0.006216208518834719,-0.25387254739815673,-0.5952172458661109,1
-0.7266702148162157,-0.42867099141391035,-0.03715417873870258,-0.2617006383214443,-0.5833070185390655,1
-0.7092850444164066,-0.4227727380757306,0.13653014710027656,-0.253089738305828,-0.6249928141837243,1
-0.7179776296163112,-0.4257218647448205,0.04055049065073298,-0.2546553564904855,-0.6130825868566789,1
-0.4137371476196521,0.9442609009962246,0.05134280584371015,-0.25935221104445805,-0.6190377005202016,2
-0.4572000736191748,-0.3261321256886326,-0.05312680522430878,-0.17480882907295248,-0.2915064490264547,1
-0.6136666072174566,-0.3682625066756304,-0.04924157175483701,-0.22725703825897908,-0.4701598589321348,1
-0.4745852440189839,-0.31965052861370985,-0.047658698859867024,-0.15289017448774733,-0.27959622169940934,1
0.06435503837509796,-0.13168421344095033,-0.05427798551155968,0.009934116716633709,0.3040049173258125,1
-0.3615816364202248,-0.2904833417765575,-0.046219723500803396,-0.09026544710144695,-0.13071838011134254,1
-0.604974022017552,-0.3812257008254759,-0.052119522472964246,-0.23586793827459537,-0.48207008625918013,1
-0.6223591924173612,-0.3808692129863551,-0.05111223972161972,-0.25074131102884173,-0.5297109955673616,1
-0.3094261252207975,-0.25123727148790026,-0.06132896477097143,-0.17402601998062373,-0.18431440308304659,1
-0.6658221184168839,-0.3988556448692658,-0.06334353027366049,-0.2773568201680194,-0.5892621322025883,1
-0.587588851617743,-0.35610951216015024,-0.06780435388675773,-0.24839288375185548,-0.4284740632874761,1
-0.4832778292188884,-0.3074975340982297,-0.06507030070453684,-0.20690400185843144,-0.2617308807088413,1
0.04696986797528886,-0.10358649012116028,-0.06075337462734598,-0.099659156209392,0.09557593910251896,1
-0.21380768802184752,-0.2116347133601224,-0.060177784483720534,-0.1395824199181585,-0.07116724347611583,1
-0.49197041441879297,-0.32684510136687406,-0.06291183766594141,-0.20925242913541772,-0.3034166763535,1
-0.06603373962347023,-0.11304962185054747,-0.06363132534547322,-0.12079500170226838,0.0896208254389963,1
-0.09211149522318386,-0.1252026163660276,-0.06420691548909868,-0.138016801733501,0.030069688803769583,1
0.038277282775384315,-0.10718377649774243,-0.05873880912465691,-0.09887634711706325,0.0479350297943376,1
-0.09211149522318386,-0.1252026163660276,-0.06420691548909868,-0.14036522901048726,0.01815946147672424,1
-0.6745147036167884,-0.4071520891251668,-0.055429165798810576,-0.27892243835267694,-0.6071274731931563,1
-0.17903734722222933,-0.16571259808429475,-0.06507030070453684,-0.14036522901048726,0.04197991613081493,1
-0.05734115442356569,-0.2018150937916144,-0.06463860809681776,-0.10044196530172075,0.20872309870944972,1
0.0730476235750025,-0.09279463099141391,-0.06118506723506507,-0.1012247743940495,0.10153105276604164,1
-0.09211149522318386,-0.16120788811722345,-0.062336247522315966,-0.12470904716391217,0.036024802467292255,1
0.09043279397481159,-0.15171234840246162,-0.06578978838406865,-0.0824373561781594,0.3397355993069485,1
-0.5615110960180293,-0.37905436580537677,-0.06593368591997502,-0.23586793827459537,-0.38678826764281743,1
-0.43981490321936567,-0.34126665485857716,-0.06060947709143962,-0.18811658364254133,-0.24982065338179596,1
-0.05734115442356569,-0.10899862367872076,-0.06319963273775414,-0.14819331993377483,-0.04139167515850247,1
-0.3268112956206066,-0.23457956700534885,-0.0667970711354132,-0.17089478361130872,-0.053301902485547815,1
-0.43112231801946116,-0.2831915450672694,-0.06550199331225594,-0.19672748365815762,-0.20813485773713727,1
-0.07472632482337478,-0.15401331536405918,-0.060177784483720534,-0.14427927447213104,-0.08903258446668384,1
-0.6658221184168839,-0.38446649936293725,0.17005827296645892,-0.2757912019833619,-0.6369030415107696,1
-0.5615110960180293,-0.3439565176446701,-0.06348742780956687,-0.22882265644363659,-0.38083315397929474,1
-0.38765939201993843,-0.26293655420813583,-0.062336247522315966,-0.17715725634993876,-0.17835928941952392,1
-0.49197041441879297,-0.32684510136687406,-0.06435081302500503,-0.1990759109351439,-0.23791042605475063,1
-0.5615110960180293,-0.3726699926865779,-0.05988998941190781,-0.2233429927973353,-0.39274338130634007,1
-0.4224297328195566,-0.3255487819518895,-0.056580346086061474,-0.16854635633432244,-0.23195531239122796,1
-0.24857802882146568,-0.2818304096815356,-0.06622148099178773,-0.1536729835800761,0.01220434781320157,1
-0.1355744212227066,-0.14545760722516118,-0.062192349986409594,-0.13566837445651472,-0.011616106840889116,1
-0.6310517776172657,-0.3763645030192838,-0.05787542390921874,-0.23586793827459537,-0.4522945179415668,1
-0.5006629996186975,-0.2965112270562356,-0.054997473191091495,-0.26404906559843055,-0.5594865638849749,1
-0.2311928584216566,-0.21882928611328656,-0.05183172740115152,-0.08008892890117313,-0.02352633416793446,1
-0.4745852440189839,-0.31965052861370985,-0.04550023582127159,-0.14584489265678854,-0.27959622169940934,1
-0.7179776296163112,-0.41687448473755095,-0.026649658617538145,-0.2797052474450057,-0.6249928141837243,1
-0.604974022017552,-0.3642115085038037,-0.06060947709143962,-0.24526164738254044,-0.4701598589321348,1
0.0730476235750025,-0.09279463099141391,-0.0526951126165897,0.033418389486496364,0.33378048564342583,1
-0.05734115442356569,-0.14681874261089495,-0.06262404259412868,-0.11922938351761088,0.06580037078490561,1
-0.5180481700185066,-0.32370152678553654,-0.06248014505822233,-0.22647422916665033,-0.38083315397929474,1
-0.7701331408157385,-0.4458796316478302,0.3571250696447298,-0.26561468378308806,-0.6369030415107696,4
0.09043279397481159,-0.08560005823824968,-0.0503927520420879,0.024807489470880056,0.2504088943541084,1
0.23820674237318887,-0.10164201099868345,-0.06003388694781417,-0.02529229243816027,0.3576009402975165,1
-0.7701331408157385,-0.4363192759623192,0.026160737060096768,-0.28361929290664945,-0.6369030415107696,4
0.3077474239724252,-0.040941854392032,-0.05111223972161972,0.11404772599635814,0.5243441228761513,1
0.22951415717328433,-0.13330461270968103,-0.06478250563272413,-0.04799375611569417,0.45288275891387925,1
-0.4832778292188884,-0.323247814990292,-0.04780259639577339,-0.2249086109819928,-0.4701598589321348,1
-0.38765939201993843,-0.2836452568625139,-0.06132896477097143,-0.19516186547350012,-0.267685994372364,1
-0.7701331408157385,-0.4428008730372419,0.06932999783200541,-0.2812708656296632,-0.6369030415107696,2
-0.4050445624197475,-0.27103855055178927,-0.042046694959518904,-0.17246040179596622,-0.3689229266522494,1
-0.37027422162012935,-0.25483455786448245,-0.06132896477097143,-0.19672748365815762,-0.27364110803588665,1
-0.43981490321936567,-0.28724254323909615,-0.05255121508068334,-0.18889939273487008,-0.33914735833463605,1
-0.39635197721984294,-0.2669875523799626,-0.04708310871624157,-0.15758702904171987,-0.29746156268997737,1
-0.6136666072174566,-0.377271926609773,-0.05514137072699785,-0.253089738305828,-0.5237558819038388,1
-0.5962814368176476,-0.3700773538566087,-0.058594911588750555,-0.24369602919788294,-0.4761149725956575,1
-0.43112231801946116,-0.2831915450672694,-0.059026604196469636,-0.20377276548911644,-0.3272371310075907,1
0.1860512311737616,1.3655647108662028,0.709674032615317,-0.20298995639678766,-0.630947927847247,2
-0.39635197721984294,1.0090768717454521,-0.007367388806085617,-0.2632662565061018,-0.6071274731931563,2
-0.1355744212227066,1.9813164329838633,-0.009094159236961965,-0.24213041101322544,-0.5773519048755429,2
-0.4137371476196521,-0.275089548723616,-0.056436448550155116,-0.19594467456582887,-0.3272371310075907,1
1.8289498339557206,0.43752964167876474,-0.05701203869378056,0.507800699437722,2.0845839027190913,1
-0.4832778292188884,-0.28724254323909615,-0.05341460029612151,-0.20298995639678766,-0.3748780403157721,1
0.27297708317280706,-0.00995982037390131,-0.05197562493705789,0.0013232167010174037,0.22063332603649508,1
0.34251776477204343,-0.027978660242186502,-0.04880987914711792,0.1422288533201933,0.5362543502031967,1
-0.38765939201993843,-0.20081044624500133,-0.060177784483720534,-0.2429132201055542,-0.46420474526861216,1
-0.5528185108181248,-0.30344653592640297,-0.060177784483720534,-0.2726599656140469,-0.5773519048755429,1
-0.7179776296163112,-0.39742969351278273,-0.021757142396721833,-0.27892243835267694,-0.6249928141837243,1
-0.7614405556158339,-0.42983767888739643,0.01177098346946055,-0.2844021019989782,-0.6369030415107696,1
-0.4832778292188884,-0.22242657248986872,-0.025930170938006338,-0.26248344741377305,-0.5952172458661109,1
-0.37896680682003386,-0.06848864196045364,-0.055429165798810576,-0.2460444564748692,-0.49993542724974815,1
-0.5180481700185066,-0.11441075723628125,-0.05873880912465691,-0.2734427747063756,-0.5833070185390655,1
-0.6484369480170747,-0.2764506841093498,-0.056580346086061474,-0.2757912019833619,-0.5952172458661109,1
0.27297708317280706,0.11555630698197766,-0.0640630179531923,-0.10200758348637827,0.18490264405535903,1
-0.604974022017552,-0.38741562603202706,-0.03197386744607355,-0.21551490187404776,-0.49993542724974815,1
-0.7179776296163112,-0.4257218647448205,-0.02952760933566539,-0.26404906559843055,-0.5952172458661109,1
-0.7092850444164066,-0.4227727380757306,0.04342844136886022,-0.25387254739815673,-0.6130825868566789,1
-0.7179776296163112,-0.42335608181247364,-0.01700852371181188,-0.2585694019521293,-0.5952172458661109,1
-0.604974022017552,-0.3812257008254759,-0.04003212945682983,-0.23665074736692415,-0.5237558819038388,1
0.5772175651694661,2.094744381795011,0.2923711784868668,-0.16541511996500743,-0.6071274731931563,2
-0.4572000736191748,-0.3261321256886326,-0.04823428900349247,-0.1591526472263774,-0.2915064490264547,1
-0.4745852440189839,-0.31965052861370985,-0.04147110481589345,-0.15054174721076108,-0.321282017344068,1
-0.6136666072174566,-0.3682625066756304,-0.03859315409776621,-0.22412580188966405,-0.49993542724974815,1
0.04696986797528886,-0.1381658105158731,-0.05312680522430878,0.0240246803785513,0.3159151446528578,1
-0.3615816364202248,-0.2728533977327676,-0.045068543213552505,-0.08478578345514566,-0.13071838011134254,1
-0.5093555848186021,0.587773061875474,-0.006216208518834719,-0.2718771565217181,-0.6190377005202016,2
-0.33550388082051114,1.235932769367748,0.058537682639028255,-0.25778659285980055,-0.6190377005202016,2
-0.6745147036167884,-0.027978660242186502,-0.02420340050712999,-0.2828364838143207,-0.630947927847247,2
-0.587588851617743,-0.366447659494652,-0.06564589084816229,-0.2405647928285679,-0.4106087222969081,1
-0.4658926588190793,-0.3160532422371276,-0.05945829680418872,-0.19046501091952758,-0.27364110803588665,1
-0.6136666072174566,-0.377271926609773,-0.05514137072699785,-0.24213041101322544,-0.4880251999227028,1
-0.10080408042308842,-0.12925361453785433,-0.05845101405284418,-0.10435601076336454,0.02411457514024691,1
-0.08341891002327932,-0.15761060174064132,-0.05470967811927877,-0.0683467925162418,0.06580037078490561,1
-0.20511510282194295,-0.17786559259977489,-0.05312680522430878,-0.13018871081021344,-0.15453883476543323,1
-0.5093555848186021,-0.3340396741200383,-0.06694096867131955,-0.22412580188966405,-0.31532690368054533,1
-0.7701331408157385,-0.44860190241929776,1.3068488066267199,-0.21394928368939023,-0.6369030415107696,4
-0.6918998740165975,-0.4136336862000896,-0.06737266127903864,-0.2570037837674718,-0.4761149725956575,1
-0.2311928584216566,-0.24187136371463694,-0.056580346086061474,-0.1419308471951448,-0.1426286074383879,1
-0.06603373962347023,-0.18029619150287088,-0.05988998941190781,-0.09809353802473449,0.07771059811195095,1
-0.15295959162251568,-0.25214469507838955,-0.05816321898103145,-0.11374971987130959,-0.01757122050441179,1
-0.6397443628171703,-0.3804155011911105,-0.060177784483720534,-0.25230692921349923,-0.49993542724974815,1
-0.683207288816693,-0.40608262560780456,-0.06463860809681776,-0.25543816558281424,-0.4880251999227028,1
-0.07472632482337478,-0.15401331536405918,-0.05988998941190781,-0.09183106528610445,0.10153105276604164,1
-0.3268112956206066,-0.23457956700534885,-0.06363132534547322,-0.16698073814966494,-0.11285303912077453,1
-0.06603373962347023,-0.20476422046070425,-0.06435081302500503,-0.09417949256309072,0.22658843970001774,1
-0.08341891002327932,-0.18677778857779367,-0.058594911588750555,-0.11296691077898084,-0.005660993177366446,1
-0.07472632482337478,-0.15401331536405918,-0.058594911588750555,-0.099659156209392,0.04197991613081493,1
0.08174020877490705,-0.15466147507155148,-0.06161675984278415,-0.05817027431596798,0.28613957633524445,1
-0.1703447620223248,-0.35724379164826175,-0.05701203869378056,0.035766816763482624,0.47074809990444727,1
-0.07472632482337478,-0.15401331536405918,-0.05888270666056327,-0.14741051084144607,-0.12476326644781988,1
0.05566245317519341,-0.09998920374457813,-0.06348742780956687,-0.06599836523925554,0.3218702583163805,1
-0.5093555848186021,-0.3340396741200383,-0.06478250563272413,-0.214732092781719,-0.3034166763535,1
-0.07472632482337478,-0.11710062002237419,-0.05283901015249606,-0.08556859254747441,-0.02352633416793446,1
-0.6745147036167884,-0.414184621951458,-0.05557306333471694,-0.2444788382902117,-0.4939803135862255,1
