height,area,mean_tr,blackand,wb_trans,target
-0.08004644250916161,-0.22657626599843236,-0.06435081302500503,-0.340561638331005,-0.4761149725956575,1
-0.08004644250916161,-0.1546072223938718,-0.05528526826290422,-0.20572783893026825,-0.29746156268997737,1
-0.08004644250916161,-0.18597834396509053,-0.06650927606360046,-0.2533162387187636,-0.267685994372364,1
-0.08004644250916161,-0.10109177971355758,-0.05988998941190781,-0.06243387956713232,0.06580037078490561,1
-0.13253686805556236,-0.09289017930278144,-0.06348742780956687,-0.020133079755136472,0.13130662108365498,1
0.024934408583639874,-0.02543201592414778,-0.05816321898103145,-0.05080115961883346,0.053890143457860265,1
-0.02755601696276087,-0.22411578587519954,-0.06463860809681776,-0.3331589983639057,-0.4880251999227028,1
-0.02755601696276087,-0.1400493816647442,-0.06319963273775414,-0.16712835910182205,-0.12476326644781988,1
-0.08004644250916161,-0.07894745860446202,-0.05945829680418872,-0.027535719722235747,0.05984525712138294,1
0.024934408583639874,-0.05700817750563588,-0.06492640316863048,0.04543315995345709,0.21467821237297238,1
-0.08004644250916161,-0.09555569943628368,-0.06147286230687779,-0.06137635957183243,0.01815946147672424,1
-0.08004644250916161,-0.22657626599843236,-0.06463860809681776,-0.3395041183357051,-0.4701598589321348,1
-0.08004644250916161,-0.13061754119235164,-0.06291183766594141,-0.10103335939557853,-0.0771223571396385,1
0.024934408583639874,-0.018665695585257474,-0.06694096867131955,0.05918091989235574,0.32782537197990314,1
0.07742483413004062,-0.21919482562873385,-0.06463860809681776,-0.32205503841325683,-0.4880251999227028,1
0.07742483413004062,-0.11093370020648893,-0.05988998941190781,-0.10261963938852837,-0.1366734937748652,1
-0.08004644250916161,-0.09371033934385906,-0.06291183766594141,-0.022248119745736265,-0.08903258446668384,1
-0.08004644250916161,-0.14907114211659794,-0.06766045635085136,-0.15073679917467364,-0.07116724347611583,1
-0.08004644250916161,-0.17306082331811812,-0.06161675984278415,-0.24538483875401437,-0.29746156268997737,1
-0.02755601696276087,-0.07853737858392322,-0.05873880912465691,-0.033880839694035124,-0.01757122050441179,1
-0.02755601696276087,-0.24051898669675179,0.1268890121945503,-0.38815003811950033,-0.6369030415107696,1
0.07742483413004062,-0.22165530575196668,-0.06550199331225594,-0.32681387839210635,-0.46420474526861216,1
0.07742483413004062,-0.140459461685283,-0.05470967811927877,-0.18246239903367054,-0.29746156268997737,1
-0.02755601696276087,-0.17900698361593081,-0.06435081302500503,-0.23745343878926514,-0.2915064490264547,1
-0.08004644250916161,-0.10847322008325609,-0.06248014505822233,-0.07776791949898082,0.036024802467292255,1
0.07742483413004062,-0.21427386538226817,-0.055716960870623305,-0.3114798384602579,-0.4880251999227028,1
0.07742483413004062,-0.23149722624489805,-0.03715417873870258,-0.37070095819705207,-0.6130825868566789,1
0.07742483413004062,-0.140459461685283,-0.055716960870623305,-0.18933627900311986,-0.2438655397182733,1
-0.02755601696276087,-0.11954538063780387,-0.06463860809681776,-0.16184075912532256,-0.12476326644781988,1
-0.08004644250916161,-0.18966906414993978,-0.056868141157874204,-0.30619223848375837,-0.4344291769509988,1
-0.3949889957875661,-0.1773666635337756,0.3930994536213203,-0.3056634784861084,-0.6190377005202016,2
-0.49996984688036755,-0.24667018700483387,0.0549402442413692,-0.39132259810540004,-0.6369030415107696,2
-0.49996984688036755,-0.24605506697402568,0.09810950501327785,-0.3897363181124502,-0.6369030415107696,2
-0.49996984688036755,-0.2470802670253727,0.026160737060096768,-0.39238011810069995,-0.6369030415107696,2
-0.49996984688036755,-0.23969882665567416,-0.057299833765593285,-0.3733447581853018,-0.6130825868566789,2
-0.44747942133396684,-0.24051898669675179,0.32834556246345736,-0.37810359816415134,-0.6369030415107696,2
-0.44747942133396684,-0.24051898669675179,0.3571250696447298,-0.3786323581618013,-0.6369030415107696,2
0.12991525967644135,-0.22206538577250548,0.004576106674142443,-0.34109039832865495,-0.6071274731931563,1
0.024934408583639874,-0.054752737392672446,-0.044349055534020694,0.030099120021608597,0.10748616642956431,1
0.024934408583639874,-0.2036117848482592,-0.040607719600455276,-0.3093647984696581,-0.5773519048755429,1
-0.08004644250916161,-0.23949378664540477,-0.04823428900349247,-0.3744022781806017,-0.6071274731931563,1
-0.13253686805556236,-0.24379962686106224,0.0549402442413692,-0.39132259810540004,-0.6369030415107696,1
-0.3949889957875661,-0.1792120236262002,0.3463327544517526,-0.32892891838270616,-0.6190377005202016,2
4.5916014311205045,-0.18843882408832335,1.9399979646147134,-0.32099751841795693,-0.6369030415107696,4
-0.44747942133396684,-0.2290367461216652,0.3427353160540936,-0.3622407982346529,-0.630947927847247,2
0.024934408583639874,-0.1021169797649046,-0.05140003479343244,-0.06507767955538206,-0.005660993177366446,1
-0.08004644250916161,-0.18044226368781663,-0.043197875246769796,-0.23851095878456505,-0.31532690368054533,1
-0.08004644250916161,-0.2099680251666107,-0.0663653785276941,-0.320468758420307,-0.4344291769509988,1
-0.13253686805556236,-0.2355980264502861,-0.01700852371181188,-0.3855062381312506,-0.6249928141837243,1
-0.02755601696276087,-0.04368057683812467,-0.05255121508068334,0.08456139977955325,0.3814213949516072,1
-0.08004644250916161,-0.09186497925143443,-0.06276794013003505,-0.06825023954128175,0.11344128009308699,1
-0.08004644250916161,-0.18966906414993978,-0.059170501732375994,-0.2776391986106612,-0.39274338130634007,1
0.024934408583639874,-0.02092113569822091,-0.04924157175483701,0.12527591959859927,0.3099600309893351,1
0.024934408583639874,0.019676786335120933,-0.06190455491459688,0.15594399946229626,0.4350174179233112,1
-0.02755601696276087,0.009629825831920173,-0.0503927520420879,0.1776231593659441,0.548164577530242,1
-0.08004644250916161,-0.22473090590600772,-0.021757142396721833,-0.3680571582088023,-0.6071274731931563,1
-0.08004644250916161,-0.11031858017568072,-0.05744373130149965,-0.18034735904307075,-0.17240417575600125,1
0.024934408583639874,0.019676786335120933,-0.06377522288137959,0.12051707961974972,0.41119696326922056,1
-0.02755601696276087,-0.15850298258899048,-0.043629567854488883,-0.19832519896316897,-0.31532690368054533,1
-0.08004644250916161,-0.17490618341054273,-0.05600475594243603,-0.21260171889971757,-0.3093717900170227,1
-0.13253686805556236,-0.16998522316407708,-0.06363132534547322,-0.21101543890676774,-0.24982065338179596,1
-0.08004644250916161,-0.16752474304084422,-0.04809039146758611,-0.20044023895376878,-0.2617308807088413,1
-0.08004644250916161,-0.16198866276357035,-0.05413408797565332,-0.2295220388245159,-0.3570126993252041,1
-0.08004644250916161,-0.17490618341054273,-0.05514137072699785,-0.2215906388597667,-0.3510575856616814,1
-0.3949889957875661,-0.1773666635337756,0.8032074309544525,-0.3284001583850562,-0.630947927847247,2
-0.44747942133396684,-0.24133914673782939,0.2851763016915487,-0.38286243814300086,-0.6369030415107696,2
-0.3949889957875661,-0.16752474304084422,0.19883778014773137,-0.279754238601261,-0.5833070185390655,2
-0.49996984688036755,-0.24523490693294805,-0.04219059249542526,-0.3876212781218504,-0.6190377005202016,2
-0.44747942133396684,-0.22042506569035025,0.06573255943434636,-0.330515198375656,-0.5952172458661109,2
-0.44747942133396684,-0.22985690616274282,0.17005827296645892,-0.3595969982464032,-0.6249928141837243,2
0.024934408583639874,-0.07505169840934336,-0.053990190439746955,-0.0053277998209379255,0.07175548444842829,1
-0.08004644250916161,-0.17306082331811812,-0.06147286230687779,-0.2237056788503665,-0.29746156268997737,1
-0.49996984688036755,-0.23703330652217192,-0.0355713058437326,-0.36647087821585245,-0.6011723595296335,2
-0.49996984688036755,-0.24667018700483387,0.04055049065073298,-0.39132259810540004,-0.6369030415107696,2
0.1824056852228421,0.2823330394902265,-0.05629255101424875,0.4954079179535629,1.0781696935837597,1
-0.02755601696276087,0.06294022850196501,-0.05773152637331237,0.22838411914033913,0.5958054868384234,1
-0.44747942133396684,-0.20115130472502635,0.16833150253558257,-0.2982608385190092,-0.5952172458661109,2
-0.08004644250916161,-0.021741295739298522,-0.05125613725752608,0.18026695935419385,0.2682742353446764,1
-0.44747942133396684,-0.2417492267583682,0.007022364784550599,-0.37916111815945125,-0.6249928141837243,2
-0.02755601696276087,0.019881826345390336,-0.049529366826649726,0.19718727927899218,0.5362543502031967,1
-0.49996984688036755,-0.24626010698429507,-0.03859315409776621,-0.39026507811010014,-0.630947927847247,1
-0.23751771914836384,-0.2155041054438846,-0.04895377668302429,-0.35536691826520356,-0.5892621322025883,1
-0.1850272936019631,-0.22719138602924058,-0.04449295306992706,-0.35430939826990365,-0.5773519048755429,1
-0.1850272936019631,-0.1654743429381502,-0.05528526826290422,-0.23533839879866536,-0.4344291769509988,1
-0.1850272936019631,-0.18269770380078007,-0.028952019192039942,-0.29667455852605934,-0.5713967912120202,1
-0.49996984688036755,-0.24318450683025403,-0.0313982773024481,-0.3823336781453509,-0.6190377005202016,1
-0.1850272936019631,-0.22432082588546892,-0.05010495697027518,-0.3601257582440531,-0.5833070185390655,1
-0.44747942133396684,-0.2360081064708249,-0.060177784483720534,-0.3796898781571012,-0.6071274731931563,1
-0.44747942133396684,-0.2417492267583682,-0.04938546929074337,-0.3786323581618013,-0.6190377005202016,1
-0.44747942133396684,-0.24420970688160104,0.04055049065073298,-0.3855062381312506,-0.6369030415107696,1
-0.44747942133396684,-0.24092906671729059,-0.06305573520184778,-0.3765173181712015,-0.6130825868566789,1
-0.1850272936019631,-0.09514561941574488,-0.06593368591997502,-0.13751779923342494,0.10748616642956431,1
-0.2900081446947646,-0.23949378664540477,-0.06435081302500503,-0.37810359816415134,-0.6011723595296335,1
0.024934408583639874,-0.228421626090857,-0.0026187701211756653,-0.35853947825110327,-0.5952172458661109,1
0.024934408583639874,-0.23067706620382042,0.022563298662437715,-0.3500793182887041,-0.5952172458661109,1
0.024934408583639874,-0.23067706620382042,0.4722430983698195,-0.37493103817825163,-0.6369030415107696,1
0.024934408583639874,-0.23293250631678386,-0.006216208518834719,-0.3558956782628535,-0.5952172458661109,1
0.024934408583639874,-0.23293250631678386,-0.03715417873870258,-0.3558956782628535,-0.5833070185390655,1
0.024934408583639874,-0.228421626090857,0.13653014710027656,-0.3632983182299528,-0.6249928141837243,1
0.024934408583639874,-0.23067706620382042,0.04055049065073298,-0.3569531982581534,-0.6130825868566789,1
-0.49996984688036755,-0.23990386666594357,0.05134280584371015,-0.3738735181829517,-0.6190377005202016,2
-0.02755601696276087,-0.17080538320515468,-0.05312680522430878,-0.218418078873867,-0.2915064490264547,1
-0.13253686805556236,-0.2159141854644234,-0.04924157175483701,-0.3120085984579078,-0.4701598589321348,1
-0.08004644250916161,-0.18228762378024127,-0.047658698859867024,-0.23745343878926514,-0.27959622169940934,1
-0.02755601696276087,-0.047781377043512735,-0.05427798551155968,0.035915479995758025,0.3040049173258125,1
-0.02755601696276087,-0.14825098207552032,-0.046219723500803396,-0.14756423918877395,-0.13071838011134254,1
-0.02755601696276087,-0.20566218495095323,-0.052119522472964246,-0.3030196784978587,-0.48207008625918013,1
-0.08004644250916161,-0.21365874535145996,-0.05111223972161972,-0.32787139838740625,-0.5297109955673616,1
-0.08004644250916161,-0.1472257820241733,-0.06132896477097143,-0.1348739992451752,-0.18431440308304659,1
-0.08004644250916161,-0.2228855458135831,-0.06334353027366049,-0.3342165183592056,-0.5892621322025883,1
-0.13253686805556236,-0.21099322521795771,-0.06780435388675773,-0.29931835851430905,-0.4284740632874761,1
-0.13253686805556236,-0.191309384232095,-0.06507030070453684,-0.26547771866471237,-0.2617308807088413,1
-0.08004644250916161,-0.07156601823476351,-0.06075337462734598,-0.024363159736336057,0.09557593910251896,1
-0.08004644250916161,-0.12692682100750238,-0.060177784483720534,-0.14386291920522432,-0.07116724347611583,1
-0.08004644250916161,-0.18597834396509053,-0.06291183766594141,-0.26442019866941247,-0.3034166763535,1
-0.13253686805556236,-0.11257402028864416,-0.06363132534547322,-0.07776791949898082,0.0896208254389963,1
-0.13253686805556236,-0.11749498053510983,-0.06420691548909868,-0.08464179946843015,0.030069688803769583,1
-0.08004644250916161,-0.07341137832718814,-0.05873880912465691,-0.06983651953423159,0.0479350297943376,1
-0.13253686805556236,-0.11749498053510983,-0.06420691548909868,-0.09786079940967884,0.01815946147672424,1
-0.02755601696276087,-0.22206538577250548,-0.055429165798810576,-0.34955055829105414,-0.6071274731931563,1
-0.13253686805556236,-0.1338981813566621,-0.06507030070453684,-0.1248275592898262,0.04197991613081493,1
0.024934408583639874,-0.059263617618599315,-0.06463860809681776,0.004189880136761141,0.20872309870944972,1
-0.08004644250916161,-0.06602993795748963,-0.06118506723506507,-0.011144159795087354,0.10153105276604164,1
-0.08004644250916161,-0.10109177971355758,-0.062336247522315966,-0.06613519955068195,0.036024802467292255,1
0.024934408583639874,-0.02092113569822091,-0.06578978838406865,0.0840326397819033,0.3397355993069485,1
0.07742483413004062,-0.1847481039034741,-0.06593368591997502,-0.23163707881511572,-0.38678826764281743,1
0.07742483413004062,-0.15030138217821434,-0.06060947709143962,-0.2104866789091178,-0.24982065338179596,1
-0.13253686805556236,-0.11093370020648893,-0.06319963273775414,-0.0534449596070832,-0.04139167515850247,1
-0.13253686805556236,-0.16178362275330094,-0.0667970711354132,-0.17664603905952111,-0.053301902485547815,1
-0.13253686805556236,-0.18146746373916364,-0.06550199331225594,-0.23322335880806555,-0.20813485773713727,1
-0.08004644250916161,-0.09740105952870833,-0.060177784483720534,-0.10790723936502786,-0.08903258446668384,1
-0.1850272936019631,-0.2286266661011264,0.17005827296645892,-0.36488459822290265,-0.6369030415107696,1
-0.13253686805556236,-0.20607226497149203,-0.06348742780956687,-0.2924444785448597,-0.38083315397929474,1
-0.13253686805556236,-0.17326586332838753,-0.062336247522315966,-0.2115441989044177,-0.17835928941952392,1
-0.08004644250916161,-0.18597834396509053,-0.06435081302500503,-0.24115475877281478,-0.23791042605475063,1
0.024934408583639874,-0.19007914417047858,-0.05988998941190781,-0.2543737587140635,-0.39274338130634007,1
0.024934408583639874,-0.15399210236306363,-0.056580346086061474,-0.1940951189819694,-0.23195531239122796,1
0.07742483413004062,-0.0961708194670919,-0.06622148099178773,-0.136989039235775,0.01220434781320157,1
-0.13253686805556236,-0.12569658094588596,-0.062192349986409594,-0.11478111933447718,-0.011616106840889116,1
-0.13253686805556236,-0.21919482562873385,-0.05787542390921874,-0.3215262784156069,-0.4522945179415668,1
-0.1850272936019631,-0.20135634473529576,-0.054997473191091495,-0.2935019985401596,-0.5594865638849749,1
-0.08004644250916161,-0.13061754119235164,-0.05183172740115152,-0.1227125192992264,-0.02352633416793446,1
-0.08004644250916161,-0.18228762378024127,-0.04550023582127159,-0.2369246787916152,-0.27959622169940934,1
-0.13253686805556236,-0.2355980264502861,-0.026649658617538145,-0.38497747813360067,-0.6249928141837243,1
-0.13253686805556236,-0.21427386538226817,-0.06060947709143962,-0.3368603183474554,-0.4701598589321348,1
-0.08004644250916161,-0.06602993795748963,-0.0526951126165897,0.047019439946406935,0.33378048564342583,1
-0.08004644250916161,-0.09371033934385906,-0.06262404259412868,-0.08041171948723055,0.06580037078490561,1
-0.13253686805556236,-0.19787066456071592,-0.06248014505822233,-0.2929732385425097,-0.38083315397929474,1
0.44485781295484583,-0.24092906671729059,0.3571250696447298,-0.3802186381547511,-0.6369030415107696,4
-0.08004644250916161,-0.062339217772640364,-0.0503927520420879,0.017408880078009843,0.2504088943541084,1
0.024934408583639874,0.017421346222157498,-0.06003388694781417,0.1644041594246954,0.3576009402975165,1
-0.2900081446947646,-0.24667018700483387,0.026160737060096768,-0.39238011810069995,-0.6369030415107696,4
-0.02755601696276087,0.009629825831920173,-0.05111223972161972,0.15805903945289604,0.5243441228761513,1
0.07742483413004062,0.03915558731071424,-0.06478250563272413,0.10306799969730143,0.45288275891387925,1
-0.08004644250916161,-0.18413298387266588,-0.04780259639577339,-0.2855705985754104,-0.4701598589321348,1
-0.08004644250916161,-0.16383402285599497,-0.06132896477097143,-0.24855739873991406,-0.267685994372364,1
-0.02755601696276087,-0.24461978690213984,0.06932999783200541,-0.39026507811010014,-0.6369030415107696,2
-0.13253686805556236,-0.17654650349269796,-0.042046694959518904,-0.22211939885741663,-0.3689229266522494,1
-0.13253686805556236,-0.16998522316407708,-0.06132896477097143,-0.2326945988104156,-0.27364110803588665,1
-0.13253686805556236,-0.18310778382131887,-0.05255121508068334,-0.22899327882686596,-0.33914735833463605,1
-0.13253686805556236,-0.17490618341054273,-0.04708310871624157,-0.21471675889031738,-0.29746156268997737,1
-0.08004644250916161,-0.21181338525903534,-0.05514137072699785,-0.3437341983169047,-0.5237558819038388,1
-0.08004644250916161,-0.20812266507418606,-0.058594911588750555,-0.29561703853075944,-0.4761149725956575,1
-0.13253686805556236,-0.18146746373916364,-0.059026604196469636,-0.2348096388010154,-0.3272371310075907,1
-0.44747942133396684,-0.20279162480718158,0.709674032615317,-0.3368603183474554,-0.630947927847247,2
-0.49996984688036755,-0.23949378664540477,-0.007367388806085617,-0.3728159981876519,-0.6071274731931563,2
-0.49996984688036755,-0.23334258633732266,-0.009094159236961965,-0.3569531982581534,-0.5773519048755429,2
-0.13253686805556236,-0.1781868235748532,-0.056436448550155116,-0.24855739873991406,-0.3272371310075907,1
0.024934408583639874,0.43016688689446625,-0.05701203869378056,0.8909203961957242,2.0845839027190913,1
-0.1850272936019631,-0.1984857845915241,-0.05341460029612151,-0.28345555858481064,-0.3748780403157721,1
-0.08004644250916161,-0.02358665583172315,-0.05197562493705789,0.1533001994740465,0.22063332603649508,1
-0.02755601696276087,0.017831426242696305,-0.04880987914711792,0.13479359955629833,0.5362543502031967,1
-0.23751771914836384,-0.1921295442731726,-0.060177784483720534,-0.279225478603611,-0.46420474526861216,1
-0.23751771914836384,-0.2155041054438846,-0.060177784483720534,-0.3389753583380552,-0.5773519048755429,1
-0.2900081446947646,-0.24051898669675179,-0.021757142396721833,-0.3823336781453509,-0.6249928141837243,1
-0.2900081446947646,-0.24564498695348685,0.01177098346946055,-0.3886787981171503,-0.6369030415107696,1
-0.2900081446947646,-0.21283858531038236,-0.025930170938006338,-0.319939998422657,-0.5952172458661109,1
-0.3424985702411653,-0.21017306517688011,-0.055429165798810576,-0.32311255840855674,-0.49993542724974815,1
-0.3949889957875661,-0.2296518661524734,-0.05873880912465691,-0.35853947825110327,-0.5833070185390655,1
-0.3949889957875661,-0.23887866661459656,-0.056580346086061474,-0.3728159981876519,-0.5952172458661109,1
-0.1850272936019631,-0.07361641833745754,-0.0640630179531923,-0.11372359933917728,0.18490264405535903,1
0.024934408583639874,-0.20135634473529576,-0.03197386744607355,-0.31359487845085765,-0.49993542724974815,1
0.024934408583639874,-0.23067706620382042,-0.02952760933566539,-0.36858591820645226,-0.5952172458661109,1
0.024934408583639874,-0.228421626090857,0.04342844136886022,-0.3537806382722537,-0.6130825868566789,1
-0.02755601696276087,-0.23231738628597565,-0.01700852371181188,-0.35430939826990365,-0.5952172458661109,1
-0.02755601696276087,-0.20566218495095323,-0.04003212945682983,-0.32998643837800606,-0.5237558819038388,1
-0.44747942133396684,-0.1843380238829353,0.2923711784868668,-0.3051347184884585,-0.6071274731931563,2
-0.02755601696276087,-0.17080538320515468,-0.04823428900349247,-0.2163030388832672,-0.2915064490264547,1
-0.08004644250916161,-0.18228762378024127,-0.04147110481589345,-0.24009723877751488,-0.321282017344068,1
-0.13253686805556236,-0.2159141854644234,-0.03859315409776621,-0.3172961984344073,-0.49993542724974815,1
-0.02755601696276087,-0.0518821772489008,-0.05312680522430878,0.053364559918206315,0.3159151446528578,1
-0.08004644250916161,-0.1582979425787211,-0.045068543213552505,-0.16395579911592234,-0.13071838011134254,1
-0.49996984688036755,-0.242159306778907,-0.006216208518834719,-0.3796898781571012,-0.6190377005202016,2
-0.49996984688036755,-0.23805850657351893,0.058537682639028255,-0.3691146782041022,-0.6190377005202016,2
-0.49996984688036755,-0.24605506697402568,-0.02420340050712999,-0.3897363181124502,-0.630947927847247,2
-0.08004644250916161,-0.20627730498176144,-0.06564589084816229,-0.28715687856836025,-0.4106087222969081,1
-0.08004644250916161,-0.18044226368781663,-0.05945829680418872,-0.2543737587140635,-0.27364110803588665,1
-0.08004644250916161,-0.21181338525903534,-0.05514137072699785,-0.31359487845085765,-0.4880251999227028,1
-0.13253686805556236,-0.11913530061726506,-0.05845101405284418,-0.07723915950133087,0.02411457514024691,1
-0.08004644250916161,-0.09924641962113295,-0.05470967811927877,-0.05080115961883346,0.06580037078490561,1
-0.13253686805556236,-0.13881914160312778,-0.05312680522430878,-0.18510619902192027,-0.15453883476543323,1
-0.08004644250916161,-0.18966906414993978,-0.06694096867131955,-0.2707653186412119,-0.31532690368054533,1
4.381639728934902,-0.21017306517688011,1.3068488066267199,-0.3453204783098546,-0.6369030415107696,4
-0.02755601696276087,-0.22616618597789356,-0.06737266127903864,-0.33844659834040525,-0.4761149725956575,1
-0.02755601696276087,-0.11749498053510983,-0.056580346086061474,-0.12324127929687635,-0.1426286074383879,1
-0.02755601696276087,-0.07853737858392322,-0.05988998941190781,-0.07829667949663076,0.07771059811195095,1
0.07742483413004062,-0.06910553811153067,-0.05816321898103145,-0.1227125192992264,-0.01757122050441179,1
-0.13253686805556236,-0.22083514571088908,-0.060177784483720534,-0.3389753583380552,-0.49993542724974815,1
-0.08004644250916161,-0.22657626599843236,-0.06463860809681776,-0.3463779983051544,-0.4880251999227028,1
-0.08004644250916161,-0.09740105952870833,-0.05988998941190781,-0.0402259596658345,0.10153105276604164,1
-0.13253686805556236,-0.16178362275330094,-0.06363132534547322,-0.19462387897961933,-0.11285303912077453,1
0.024934408583639874,-0.06151905773156275,-0.06435081302500503,0.03803051998635782,0.22658843970001774,1
-0.02755601696276087,-0.08263817878931129,-0.058594911588750555,-0.049743639623533564,-0.005660993177366446,1
-0.08004644250916161,-0.09740105952870833,-0.058594911588750555,-0.05661751959298289,0.04197991613081493,1
0.024934408583639874,-0.023176575811184347,-0.06161675984278415,0.04860571993935678,0.28613957633524445,1
0.7598003662332503,0.11522543112066284,-0.05701203869378056,0.30558307879723157,0.47074809990444727,1
-0.08004644250916161,-0.09740105952870833,-0.05888270666056327,-0.03176579970343533,-0.12476326644781988,1
-0.08004644250916161,-0.06972065814233888,-0.06348742780956687,0.028512840028658754,0.3218702583163805,1
-0.08004644250916161,-0.18966906414993978,-0.06478250563272413,-0.26547771866471237,-0.3034166763535,1
-0.13253686805556236,-0.11421434037079939,-0.05283901015249606,-0.0666639595483319,-0.02352633416793446,1
0.07742483413004062,-0.216734345505501,-0.05557306333471694,-0.31570991844145746,-0.4939803135862255,1
