height,lenght,eccen,p_and,blackpix,blackand,target
-0.02755601696276087,-0.4050445624197475,-0.30668733446386437,0.40608019171943516,-0.15445579267240486,-0.19832519896316897,1
-0.08004644250916161,-0.43981490321936567,-0.3052613831073813,1.08140499099947,-0.18968220182719883,-0.21260171889971757,1
-0.13253686805556236,-0.37027422162012935,-0.25483455786448245,0.7701683443747586,-0.1990759109351439,-0.21101543890676774,1
-0.08004644250916161,-0.4050445624197475,-0.2908398296156783,0.9052333042307658,-0.14741051084144607,-0.20044023895376878,1
-0.08004644250916161,-0.37896680682003386,-0.2800479704859319,-0.2105207119710314,-0.1990759109351439,-0.2295220388245159,1
-0.08004644250916161,-0.43981490321936567,-0.3052613831073813,0.7995302921695427,-0.19985872002747265,-0.2215906388597667,1
-0.3949889957875661,0.22082157197337976,0.8038371003680236,-2.4185391861387977,-0.19281343819651386,-0.3284001583850562,2
-0.44747942133396684,-0.6310517776172657,-0.15761060174064132,-0.35733045094495214,-0.26952872924473187,-0.38286243814300086,2
-0.3949889957875661,0.3599029351718525,0.9766688863708384,-1.3204023386138717,-0.13331994717952847,-0.279754238601261,2
-0.49996984688036755,-0.6397443628171703,0.10165328125626831,1.2751938464450454,-0.2797052474450057,-0.3876212781218504,2
-0.44747942133396684,-0.18772993242213387,0.6687930253120082,0.723189227903104,-0.22256018370500655,-0.330515198375656,2
-0.44747942133396684,-0.38765939201993843,0.29610119350395053,-0.12830725814563643,-0.2476100746595267,-0.3595969982464032,2
0.024934408583639874,-0.11818925082289751,-0.22242657248986872,0.5352727620164861,-0.061301510685283,-0.0053277998209379255,1
-0.08004644250916161,-0.43112231801946116,-0.3016316887454246,0.6057414367239667,-0.20298995639678766,-0.2237056788503665,1
-0.49996984688036755,-0.2920409548209884,1.3979726962408165,1.2751938464450454,-0.26952872924473187,-0.36647087821585245,2
-0.49996984688036755,-0.700592459216502,-0.1252026163660276,1.2751938464450454,-0.2828364838143207,-0.39132259810540004,2
0.1824056852228421,0.8206099507667934,-0.021043351372019157,-0.774270109630887,0.2244238080147126,0.4954079179535629,1
-0.02755601696276087,0.5337546391699434,0.04331890758196362,-0.02847663564336965,0.06394794408731781,0.22838411914033913,1
-0.44747942133396684,0.22082157197337976,1.4303806816154303,0.11246071377159428,-0.1779400654422675,-0.2982608385190092,2
-0.08004644250916161,0.28166966837271157,-0.006362533997319167,1.1929803926196498,0.0240246803785513,0.18026695935419385,1
-0.44747942133396684,-0.6397443628171703,-0.17381459442794817,1.1048945492352973,-0.2742255837987044,-0.37916111815945125,2
-0.02755601696276087,0.35121034997194794,-0.024737861704725143,0.4354421395142193,0.13518357148923452,0.19718727927899218,1
-0.49996984688036755,-0.683207288816693,-0.060386645616800204,1.2751938464450454,-0.2844021019989782,-0.39026507811010014,1
-0.23751771914836384,-0.5528185108181248,-0.30344653592640297,-1.772576334653547,-0.2703115383370606,-0.35536691826520356,1
-0.1850272936019631,-0.6571295332169793,-0.3798321574543675,-0.12243486858667893,-0.2632662565061018,-0.35430939826990365,1
-0.1850272936019631,-0.2833483696210839,-0.18074990329811552,-0.1870311537352047,-0.22569142007432158,-0.23533839879866536,1
-0.1850272936019631,-0.38765939201993843,-0.23632959821557795,-1.150103041404123,-0.25074131102884173,-0.29667455852605934,1
-0.49996984688036755,-0.5528185108181248,0.42573313500240534,1.2751938464450454,-0.2773568201680194,-0.3823336781453509,1
-0.1850272936019631,-0.6397443628171703,-0.37056347363722797,-1.1912097683168215,-0.2687459201524031,-0.3601257582440531,1
-0.44747942133396684,-0.5180481700185066,0.05304130319434776,-1.567042700090058,-0.28048805653733444,-0.3796898781571012,1
-0.44747942133396684,-0.6397443628171703,-0.17381459442794817,1.2751938464450454,-0.2812708656296632,-0.3786323581618013,1
-0.44747942133396684,-0.6918998740165975,-0.27103855055178927,1.010936316291988,-0.2828364838143207,-0.3855062381312506,1
-0.44747942133396684,-0.6223591924173612,-0.14140660905333446,1.2751938464450454,-0.2828364838143207,-0.3765173181712015,1
-0.1850272936019631,0.14258830517423887,0.04610599432418041,-0.7566529409540159,-0.13175432899487097,-0.13751779923342494,1
-0.2900081446947646,-0.7092850444164066,-0.39094809643785994,-0.02847663564336965,-0.28048805653733444,-0.37810359816415134,1
0.024934408583639874,-0.7092850444164066,-0.4227727380757306,-0.327968503150168,-0.25230692921349923,-0.35853947825110327,1
0.024934408583639874,-0.7179776296163112,-0.4257218647448205,1.2751938464450454,-0.24134760192089666,-0.3500793182887041,1
0.024934408583639874,-0.7179776296163112,-0.4257218647448205,-1.8606621780378991,-0.25935221104445805,-0.37493103817825163,1
0.024934408583639874,-0.7266702148162157,-0.42867099141391035,1.2751938464450454,-0.25387254739815673,-0.3558956782628535,1
0.024934408583639874,-0.7266702148162157,-0.42867099141391035,1.2751938464450454,-0.2617006383214443,-0.3558956782628535,1
0.024934408583639874,-0.7092850444164066,-0.4227727380757306,-0.8623559530152389,-0.253089738305828,-0.3632983182299528,1
0.024934408583639874,-0.7179776296163112,-0.4257218647448205,0.40608019171943516,-0.2546553564904855,-0.3569531982581534,1
-0.49996984688036755,-0.4137371476196521,0.9442609009962246,1.2751938464450454,-0.25935221104445805,-0.3738735181829517,2
-0.02755601696276087,-0.4572000736191748,-0.3261321256886326,0.6116138262829242,-0.17480882907295248,-0.218418078873867,1
-0.13253686805556236,-0.6136666072174566,-0.3682625066756304,1.2751938464450454,-0.22725703825897908,-0.3120085984579078,1
-0.08004644250916161,-0.4745852440189839,-0.31965052861370985,0.8582541877591111,-0.15289017448774733,-0.23745343878926514,1
-0.02755601696276087,0.06435503837509796,-0.13168421344095033,0.306249569217169,0.009934116716633709,0.035915479995758025,1
-0.02755601696276087,-0.3615816364202248,-0.2904833417765575,1.046170653645729,-0.09026544710144695,-0.14756423918877395,1
-0.02755601696276087,-0.604974022017552,-0.3812257008254759,0.35322868568882365,-0.23586793827459537,-0.3030196784978587,1
-0.08004644250916161,-0.6223591924173612,-0.3808692129863551,-0.1341796477045926,-0.25074131102884173,-0.32787139838740625,1
-0.08004644250916161,-0.3094261252207975,-0.25123727148790026,1.2751938464450454,-0.17402601998062373,-0.1348739992451752,1
-0.08004644250916161,-0.6658221184168839,-0.3988556448692658,0.9052333042307658,-0.2773568201680194,-0.3342165183592056,1
-0.13253686805556236,-0.587588851617743,-0.35610951216015024,1.2751938464450454,-0.24839288375185548,-0.29931835851430905,1
-0.13253686805556236,-0.4832778292188884,-0.3074975340982297,0.6057414367239667,-0.20690400185843144,-0.26547771866471237,1
-0.08004644250916161,0.04696986797528886,-0.10358649012116028,0.18880177803803241,-0.099659156209392,-0.024363159736336057,1
-0.08004644250916161,-0.21380768802184752,-0.2116347133601224,0.13007788244846477,-0.1395824199181585,-0.14386291920522432,1
-0.08004644250916161,-0.49197041441879297,-0.32684510136687406,0.20054655715594674,-0.20925242913541772,-0.26442019866941247,1
-0.13253686805556236,-0.06603373962347023,-0.11304962185054747,0.7349340070210176,-0.12079500170226838,-0.07776791949898082,1
-0.13253686805556236,-0.09211149522318386,-0.1252026163660276,0.8171474608464132,-0.138016801733501,-0.08464179946843015,1
-0.08004644250916161,0.038277282775384315,-0.10718377649774243,-0.35145806138599534,-0.09887634711706325,-0.06983651953423159,1
-0.13253686805556236,-0.09211149522318386,-0.1252026163660276,0.5881242680470968,-0.14036522901048726,-0.09786079940967884,1
-0.02755601696276087,-0.6745147036167884,-0.4071520891251668,-0.5746088646263542,-0.27892243835267694,-0.34955055829105414,1
-0.13253686805556236,-0.17903734722222933,-0.16571259808429475,0.7936579026105859,-0.14036522901048726,-0.1248275592898262,1
0.024934408583639874,-0.05734115442356569,-0.2018150937916144,0.21816372583281657,-0.10044196530172075,0.004189880136761141,1
-0.08004644250916161,0.0730476235750025,-0.09279463099141391,0.2064189467149029,-0.1012247743940495,-0.011144159795087354,1
-0.08004644250916161,-0.09211149522318386,-0.16120788811722345,0.5000384246627444,-0.12470904716391217,-0.06613519955068195,1
0.024934408583639874,0.09043279397481159,-0.15171234840246162,0.2064189467149029,-0.0824373561781594,0.0840326397819033,1
0.07742483413004062,-0.5615110960180293,-0.37905436580537677,1.2751938464450454,-0.23586793827459537,-0.23163707881511572,1
0.07742483413004062,-0.43981490321936567,-0.34126665485857716,-0.292734165796427,-0.18811658364254133,-0.2104866789091178,1
-0.13253686805556236,-0.05734115442356569,-0.10899862367872076,1.075532601440513,-0.14819331993377483,-0.0534449596070832,1
-0.13253686805556236,-0.3268112956206066,-0.23457956700534885,1.1636184448248656,-0.17089478361130872,-0.17664603905952111,1
-0.13253686805556236,-0.43112231801946116,-0.2831915450672694,0.9345952520255492,-0.19672748365815762,-0.23322335880806555,1
-0.08004644250916161,-0.07472632482337478,-0.15401331536405918,-0.2516274388837292,-0.14427927447213104,-0.10790723936502786,1
-0.1850272936019631,-0.6658221184168839,-0.38446649936293725,-1.0032933024302029,-0.2757912019833619,-0.36488459822290265,1
-0.13253686805556236,-0.5615110960180293,-0.3439565176446701,0.9639571998203333,-0.22882265644363659,-0.2924444785448597,1
-0.13253686805556236,-0.38765939201993843,-0.26293655420813583,0.9874467580561607,-0.17715725634993876,-0.2115441989044177,1
-0.08004644250916161,-0.49197041441879297,-0.32684510136687406,1.046170653645729,-0.1990759109351439,-0.24115475877281478,1
0.024934408583639874,-0.5615110960180293,-0.3726699926865779,0.9287228624665924,-0.2233429927973353,-0.2543737587140635,1
0.024934408583639874,-0.4224297328195566,-0.3255487819518895,0.2710152318634287,-0.16854635633432244,-0.1940951189819694,1
0.07742483413004062,-0.24857802882146568,-0.2818304096815356,-0.721418603600275,-0.1536729835800761,-0.136989039235775,1
-0.13253686805556236,-0.1355744212227066,-0.14545760722516118,0.617486215841881,-0.13566837445651472,-0.11478111933447718,1
-0.13253686805556236,-0.6310517776172657,-0.3763645030192838,1.1929803926196498,-0.23586793827459537,-0.3215262784156069,1
-0.1850272936019631,-0.5006629996186975,-0.2965112270562356,0.3591010752477811,-0.26404906559843055,-0.2935019985401596,1
-0.08004644250916161,-0.2311928584216566,-0.21882928611328656,0.6820825009904061,-0.08008892890117313,-0.1227125192992264,1
-0.08004644250916161,-0.4745852440189839,-0.31965052861370985,0.8758713564359816,-0.14584489265678854,-0.2369246787916152,1
-0.13253686805556236,-0.7179776296163112,-0.41687448473755095,-2.577093704230632,-0.2797052474450057,-0.38497747813360067,1
-0.13253686805556236,-0.604974022017552,-0.3642115085038037,-0.6450775393338368,-0.24526164738254044,-0.3368603183474554,1
-0.08004644250916161,0.0730476235750025,-0.09279463099141391,0.9345952520255492,0.033418389486496364,0.047019439946406935,1
-0.08004644250916161,-0.05734115442356569,-0.14681874261089495,0.04786442862306849,-0.11922938351761088,-0.08041171948723055,1
-0.13253686805556236,-0.5180481700185066,-0.32370152678553654,0.041992039064112315,-0.22647422916665033,-0.2929732385425097,1
0.44485781295484583,-0.7701331408157385,-0.4458796316478302,0.19467416759698924,-0.26561468378308806,-0.3802186381547511,4
-0.08004644250916161,0.09043279397481159,-0.08560005823824968,0.4589316977500466,0.024807489470880056,0.017408880078009843,1
0.024934408583639874,0.23820674237318887,-0.10164201099868345,0.20054655715594674,-0.02529229243816027,0.1644041594246954,1
-0.2900081446947646,-0.7701331408157385,-0.4363192759623192,0.10071593465368062,-0.28361929290664945,-0.39238011810069995,4
-0.02755601696276087,0.3077474239724252,-0.040941854392032,0.29450479009925534,0.11404772599635814,0.15805903945289604,1
0.07742483413004062,0.22951415717328433,-0.13330461270968103,-0.6450775393338368,-0.04799375611569417,0.10306799969730143,1
-0.08004644250916161,-0.4832778292188884,-0.323247814990292,-0.6803118766875772,-0.2249086109819928,-0.2855705985754104,1
-0.08004644250916161,-0.38765939201993843,-0.2836452568625139,-0.6274603706569664,-0.19516186547350012,-0.24855739873991406,1
-0.02755601696276087,-0.7701331408157385,-0.4428008730372419,-1.0737619771376847,-0.2812708656296632,-0.39026507811010014,2
-0.13253686805556236,-0.4050445624197475,-0.27103855055178927,0.9111056937897218,-0.17246040179596622,-0.22211939885741663,1
-0.13253686805556236,-0.37027422162012935,-0.25483455786448245,0.14182266156637843,-0.19672748365815762,-0.2326945988104156,1
-0.13253686805556236,-0.43981490321936567,-0.28724254323909615,1.2223423404144338,-0.18889939273487008,-0.22899327882686596,1
-0.13253686805556236,-0.39635197721984294,-0.2669875523799626,1.0168087058509447,-0.15758702904171987,-0.21471675889031738,1
-0.08004644250916161,-0.6136666072174566,-0.377271926609773,-1.3321471177317847,-0.253089738305828,-0.3437341983169047,1
-0.08004644250916161,-0.5962814368176476,-0.3700773538566087,1.0696602118815564,-0.24369602919788294,-0.29561703853075944,1
-0.13253686805556236,-0.43112231801946116,-0.2831915450672694,0.8817437459949384,-0.20377276548911644,-0.2348096388010154,1
-0.44747942133396684,0.1860512311737616,1.3655647108662028,-1.6375113747975398,-0.20298995639678766,-0.3368603183474554,2
-0.49996984688036755,-0.39635197721984294,1.0090768717454521,1.2751938464450454,-0.2632662565061018,-0.3728159981876519,2
-0.49996984688036755,-0.1355744212227066,1.9813164329838633,1.2751938464450454,-0.24213041101322544,-0.3569531982581534,2
-0.13253686805556236,-0.4137371476196521,-0.275089548723616,0.18292938847907625,-0.19594467456582887,-0.24855739873991406,1
0.024934408583639874,1.8289498339557206,0.43752964167876474,-0.28098938667851336,0.507800699437722,0.8909203961957242,1
-0.1850272936019631,-0.4832778292188884,-0.28724254323909615,0.5294003724575286,-0.20298995639678766,-0.28345555858481064,1
-0.08004644250916161,0.27297708317280706,-0.00995982037390131,0.9639571998203333,0.0013232167010174037,0.1533001994740465,1
-0.02755601696276087,0.34251776477204343,-0.027978660242186502,-0.057838583438153804,0.1422288533201933,0.13479359955629833,1
-0.23751771914836384,-0.38765939201993843,-0.20081044624500133,0.12420549288950794,-0.2429132201055542,-0.279225478603611,1
-0.23751771914836384,-0.5528185108181248,-0.30344653592640297,-0.6450775393338368,-0.2726599656140469,-0.3389753583380552,1
-0.2900081446947646,-0.7179776296163112,-0.39742969351278273,-0.6333327602159226,-0.27892243835267694,-0.3823336781453509,1
-0.2900081446947646,-0.7614405556158339,-0.42983767888739643,1.2751938464450454,-0.2844021019989782,-0.3886787981171503,1
-0.2900081446947646,-0.4832778292188884,-0.22242657248986872,0.2710152318634287,-0.26248344741377305,-0.319939998422657,1
-0.3424985702411653,-0.37896680682003386,-0.06848864196045364,-0.2574998284426854,-0.2460444564748692,-0.32311255840855674,1
