volatile acidity,citric acid,residual sugar,chlorides,density,target
-0.1018887300650445,0.7814037881121315,0.3878148272040924,0.4370135778791821,0.6233907561635275,4
0.1881792573242526,-0.8521743006154523,-0.27048152186614954,0.6534656838637133,0.6922558465913975,3
-0.1018887300650445,-0.4437797784335562,-0.2293380000492594,0.7400465262575241,0.8988511178750073,3
-0.48864604658410776,1.0264405014212694,-1.0110649145701716,0.3504327354853758,0.10690257795442641,4
-0.9720926922329369,0.2096514570574771,-0.9287778709363915,-0.12576189768058324,-1.3736968662449305,5
0.3815579155837844,0.04629364818471899,-0.9493496318448365,-0.16905231887748834,-0.8916412332498026,5
-0.9720926922329369,-0.2804219695607981,0.5935324362885431,0.7833369474544295,0.7955534822332023,3
2.508723156438632,-0.4437797784335562,-0.10590743459858892,0.6101752626668079,0.3823629396659444,3
-0.5853353757138736,-0.19874306512441883,-0.9287778709363915,0.30714231428847044,-0.30628796461283153,4
-0.7787140339734051,0.04629364818471899,2.074699221696587,0.17727105069775453,1.6219345673677565,4
0.5749365738433161,-1.0972110139245899,0.03809489176052635,0.7400465262575241,0.27906530402413954,3
-0.5853353757138736,-0.2804219695607981,0.4701018708378725,0.04739978710703834,0.9677162083029155,4
1.445140536011208,2.251624067966957,1.210685263541895,-0.03918105528677245,1.2431765700143953,3
1.5418298651409739,2.3333029724033363,1.210685263541895,-0.08247147648367785,1.2776091152283684,4
1.058383219492145,2.4149818768397155,1.0461111762743343,-0.08247147648367785,1.2431765700143953,4
-0.2952673883245763,-0.19874306512441883,1.5192616771685707,0.17727105069775453,1.1743114795865253,4
-0.1018887300650445,0.7814037881121315,0.3260995444787573,0.13398062950084913,0.6578233013774625,3
-0.39195671745434213,-0.03538525625166028,-0.8670625882110562,-0.47208526725582584,-1.3048317758170604,5
-0.6820247048436395,-0.03538525625166028,-0.8464908273026112,-0.5153756884527312,-1.3392643210309956,5
-1.0687820213627024,-0.11706416068803956,-0.8670625882110562,-0.25563316127129915,-0.7539110523940245,5
-0.1985780591948104,-0.3621008739971774,1.3341158289925652,-0.08247147648367785,1.0710138439447203,4
0.5749365738433161,2.6600185901488533,2.0541274607881426,0.004109365910132942,1.4153392960841085,4
-0.15023339462992744,0.2096514570574771,-0.9699213927532815,-0.5153756884527312,-0.8572086880358676,5
0.7683152321028474,1.0264405014212694,0.9432523717321091,-0.3422140036651099,0.6233907561635275,2
-0.2952673883245763,0.2913303614938564,1.5604051989854608,0.6101752626668079,1.2776091152283684,3
-1.5522286670115315,-0.11706416068803956,0.7581065235561034,0.3504327354853758,0.8299860274471373,3
-0.6820247048436395,-0.7704953961790733,1.2724005462672299,0.17727105069775453,1.1054463891586555,3
0.23652392188913554,0.5363670748029942,2.6712802880414936,0.5668848414699025,2.138422745576819,3
-1.4555393378817658,-0.11706416068803956,1.7455510471614666,0.22056147189465963,1.2431765700143953,4
-0.48864604658410776,0.1279725526210978,2.1775580262388123,-0.25563316127129915,1.7940972934374313,4
0.47824724471355023,-0.4437797784335562,-0.9493496318448365,0.22056147189465963,-0.37515305504070146,3
-1.0687820213627024,1.679871736912303,0.5318171535632078,1.5625645289987218,0.7266883918053324,4
-0.1018887300650445,1.0264405014212694,2.640422646678826,0.26385189309156504,2.138422745576819,3
0.28486858645401847,1.353156119166786,1.5192616771685707,0.4370135778791821,1.5186369317259134,3
1.2517618777516761,0.04629364818471899,0.6758194799223232,0.13398062950084913,1.0365812987307854,3
1.9769318462249197,-2.730789102652174,-0.9082061100279463,0.8266273686513349,0.07247003274049144,2
0.28486858645401847,-0.7704953961790733,-0.5379144136759353,-0.21234274007439824,-0.8227761428219326,4
-1.358850008752,0.5363670748029942,-0.8670625882110562,-0.47208526725582584,-0.9260737784637375,4
0.3815579155837844,1.1897983102940275,1.5192616771685707,0.6101752626668079,1.5186369317259134,3
0.7683152321028474,-2.4040734849066574,-0.04419215187325378,0.004109365910132942,-0.13412523854315664,3
-0.39195671745434213,-0.11706416068803956,1.292972307175675,0.3504327354853758,1.5875020221537832,3
-1.1654713504924683,-0.19874306512441883,0.1923830985738643,0.5668848414699025,0.48566057530774936,3
-0.875403363103171,-0.4437797784335562,-0.18819447823236923,0.5235944202729929,0.48566057530774936,4
-1.4555393378817658,1.1081194058576482,-0.8876343491195011,1.9954687409677794,-0.3407205098267665,4
-0.875403363103171,0.2096514570574771,-0.9904931536617264,-0.8616990580279742,-0.8916412332498026,4
1.058383219492145,-0.8521743006154523,0.22324073993653196,-0.5586661096496366,0.07247003274049144,3
-0.39195671745434213,-0.11706416068803956,0.34667130538720226,-0.3422140036651099,0.6922558465913975,5
0.1881792573242526,1.8432295457850616,-0.6407732182181606,-0.08247147648367785,-0.47845069068254464,5
0.1881792573242526,1.8432295457850616,-0.6613449791266055,0.004109365910132942,-0.47845069068254464,4
-0.1985780591948104,-0.688816491742694,0.922680610823664,-1.1214415852094064,0.07247003274049144,3
1.396795871446325,0.5363670748029942,1.4781181553516805,-0.3422140036651099,1.4153392960841085,3
-0.39195671745434213,-0.5254586828699355,2.033555699879697,-0.47208526725582584,1.5186369317259134,3
-0.1018887300650445,-0.9338532050518316,0.44953010992942755,-0.5153756884527312,0.7955534822332023,3
-0.1018887300650445,-0.19874306512441883,2.0129839389712516,-0.4287948460589207,1.4153392960841085,3
-0.48864604658410776,0.5363670748029942,-0.9699213927532815,-0.8184086368310688,-0.6161808715382845,4
0.8650045612326133,2.7416974945852326,0.9432523717321091,-0.03918105528677245,1.2776091152283684,3
-0.875403363103171,0.2096514570574771,-0.8259190663941661,-0.47208526725582584,-0.7194785071800894,5
-0.005199400935278622,0.4546881703666149,-0.8259190663941661,-0.7318277944372624,-0.5128832358964796,4
0.28486858645401847,0.04629364818471899,-0.7642037836688309,-0.03918105528677245,-0.37515305504070146,3
-0.6820247048436395,0.5363670748029942,-0.9699213927532815,-0.29892358246820455,-0.6161808715382845,4
-0.6820247048436395,0.618045979239373,-0.3321968045914847,-0.4287948460589207,0.3134978492380745,4
-0.7787140339734051,0.5363670748029942,-0.805347305485721,-0.3855044248620153,-0.5817483263243496,4
-0.24692272375969332,0.2913303614938564,-0.9904931536617264,-0.25563316127129915,-1.1326690497473473,4
-1.1654713504924683,-0.5254586828699355,-0.9287778709363915,-0.08247147648367785,-0.6850459619661545,4
3.0405144666523434,-1.5872844405428652,-0.14705095641547908,0.5235944202729929,0.4512280300938144,2
0.5749365738433161,-0.03538525625166028,-0.27048152186614954,-0.5153756884527312,-0.7194785071800894,5
-0.2952673883245763,-0.2804219695607981,-0.37334032640837483,0.3504327354853758,0.07247003274049144,4
-0.5853353757138736,0.37300926593023565,0.42895834902098257,-0.12576189768058324,-0.13412523854315664,5
-0.9720926922329369,1.0264405014212694,0.8815370890067737,0.3937231566822812,1.0365812987307854,4
-0.9720926922329369,0.618045979239373,-0.9699213927532815,0.09069020830394374,-0.6506134167522195,3
-0.48864604658410776,0.5363670748029942,0.3260995444787573,0.13398062950084913,0.9677162083029155,4
-0.39195671745434213,0.6997248836757523,1.663264003527686,0.8699177898482403,1.4153392960841085,4
0.3815579155837844,-0.7704953961790733,-0.9082061100279463,-0.4287948460589207,-1.3736968662449305,5
1.5418298651409739,-2.4040734849066574,-0.9287778709363915,-0.4287948460589207,-1.5114270471007085,6
-0.5853353757138736,1.8432295457850616,1.7661228080699112,0.3937231566822812,1.4497718412980434,3
0.7683152321028474,-0.2804219695607981,-0.2293380000492594,0.13398062950084913,-0.2029903289710266,3
-0.39195671745434213,0.1279725526210978,1.4781181553516805,0.17727105069775453,1.1054463891586555,3
-0.48864604658410776,0.2096514570574771,1.4575463944432354,0.22056147189465963,1.1743114795865253,3
-0.1018887300650445,1.0264405014212694,0.5729606753800979,0.09069020830394374,1.2431765700143953,4
1.7352085234005057,-1.2605688227973484,-0.7230602618519408,-0.5153756884527312,-1.4425619566728003,5
0.09148992819448672,-0.19874306512441883,0.6243900776512105,0.3937231566822812,1.0365812987307854,3
1.348451206881442,1.1897983102940275,0.8095359258272161,-0.5153756884527312,0.6922558465913975,3
0.1881792573242526,1.0264405014212694,-0.9082061100279463,0.8699177898482403,-1.0982365045334124,4
-0.875403363103171,0.94476159698489,-0.9082061100279463,-0.03918105528677245,-0.7194785071800894,4
1.9285871816600368,0.2913303614938564,-1.0522084363870619,-0.3855044248620153,-1.2359666853891906,2
-0.5853353757138736,0.7814037881121315,-0.280767402320372,-0.3422140036651099,-0.6850459619661545,5
-0.1018887300650445,-0.19874306512441883,2.4244191571401528,0.22056147189465963,1.7940972934374313,3
-0.48864604658410776,0.5363670748029942,0.3260995444787573,-0.25563316127129915,-0.37515305504070146,4
0.3815579155837844,1.1081194058576482,-0.16762271732392425,-0.08247147648367785,-0.9605063236776725,2
-0.48864604658410776,-0.2804219695607981,1.4369746335347906,0.3504327354853758,1.1743114795865253,3
3.7656844351255874,-2.1590367715975196,-0.9699213927532815,0.6101752626668079,-0.23742287418496158,2
-0.2952673883245763,-0.11706416068803956,-0.08533567369014393,0.13398062950084913,0.41679548487987944,4
0.47824724471355023,-0.19874306512441883,-0.08533567369014393,0.09069020830394374,0.4512280300938144,4
0.5749365738433161,-1.505605536106486,-0.9699213927532815,0.30714231428847044,-0.06526014811524847,3
-0.005199400935278622,0.5363670748029942,3.3090048762032906,0.09069020830394374,2.482748197716169,3
-0.1018887300650445,0.5363670748029942,1.663264003527686,0.17727105069775453,1.4153392960841085,4
-0.1985780591948104,1.8432295457850616,1.23125702445034,-0.12576189768058324,1.1054463891586555,3
0.09148992819448672,1.8432295457850616,1.23125702445034,-0.12576189768058324,1.1743114795865253,3
-0.39195671745434213,0.618045979239373,0.7169630017392135,-0.25563316127129915,0.5545256657356193,4
0.1881792573242526,-0.8521743006154523,-0.3527685654999297,-0.3422140036651099,-0.47845069068254464,3
2.4120338273088664,0.1279725526210978,-0.43505560913371,-0.5153756884527312,-1.0982365045334124,6
-0.005199400935278622,-0.4437797784335562,0.5318171535632078,0.04739978710703834,0.8299860274471373,2
-0.005199400935278622,-0.4437797784335562,0.5318171535632078,0.26385189309156504,0.8299860274471373,4
-0.005199400935278622,0.2096514570574771,0.42895834902098257,-0.03918105528677245,-0.3407205098267665,4
-1.2621606796222342,0.04629364818471899,-0.16762271732392425,0.3937231566822812,0.1413351231683614,3
0.09148992819448672,0.8630826925485108,-0.47619913095060007,6.670834230233559,0.1413351231683614,3
0.1881792573242526,0.94476159698489,-0.4967708918590451,6.540962966642837,0.1413351231683614,4
0.09148992819448672,0.8630826925485108,-0.47619913095060007,6.540962966642837,0.1413351231683614,3
-0.1985780591948104,-0.7704953961790733,0.3878148272040924,0.26385189309156504,0.7955534822332023,3
0.3815579155837844,-0.7704953961790733,1.4781181553516805,0.17727105069775453,1.4497718412980434,3
-0.1018887300650445,-0.6071375873063147,2.0952709826050326,0.13398062950084913,1.5875020221537832,3
2.508723156438632,-0.11706416068803956,1.4986899162601255,0.17727105069775453,1.2087440248004604,3
-0.1985780591948104,0.04629364818471899,1.6426922426192412,-0.5153756884527312,0.3823629396659444,4
-0.005199400935278622,0.1279725526210978,-0.7436320227603859,0.30714231428847044,-0.47845069068254464,2
-0.6820247048436395,1.353156119166786,1.1695417417250047,-0.16905231887748834,1.1743114795865253,3
-1.1654713504924683,-0.11706416068803956,0.4906736317463179,-0.03918105528677245,0.6922558465913975,3
1.5418298651409739,4.456954487749195,0.05866665266897152,0.13398062950084913,1.0365812987307854,2
2.7987911438279287,-0.3621008739971774,-0.7642037836688309,-0.25563316127129915,0.0036049423126214824,3
1.1550725486219109,-0.19874306512441883,-1.0316366754786166,0.09069020830394374,-0.27185541939889657,4
-0.3436120528894592,-0.688816491742694,0.7786782844645485,-0.601956530846542,0.07247003274049144,3
-0.9720926922329369,0.37300926593023565,-0.9287778709363915,-0.3422140036651099,-0.6850459619661545,5
-1.4555393378817658,-0.3621008739971774,-0.1264791955070341,0.22056147189465963,0.21020021359623134,4
-0.2952673883245763,-0.688816491742694,-0.9287778709363915,-0.6885373732403528,-0.8916412332498026,5
-0.1985780591948104,-0.7704953961790733,0.6758194799223232,-0.08247147648367785,0.7955534822332023,3
-0.1018887300650445,0.2096514570574771,0.22324073993653196,-0.4287948460589207,0.03803748752655646,3
-0.005199400935278622,-0.7704953961790733,2.383275635323263,-0.08247147648367785,1.7596647482234964,3
-0.48864604658410776,0.2096514570574771,0.22324073993653196,-0.4287948460589207,0.0036049423126214824,3
3.9107184288202363,-1.0155321094882108,0.7375347626476585,1.0430794746358618,1.1398789343725904,4
-0.875403363103171,-0.2804219695607981,-1.0522084363870619,-0.12576189768058324,-0.06526014811524847,4
2.0736211753546856,-0.9338532050518316,-0.8464908273026112,0.004109365910132942,-0.30628796461283153,4
-0.39195671745434213,0.618045979239373,2.4449909180485982,0.004109365910132942,2.0695576551489494,3
-1.0687820213627024,-0.11706416068803956,-0.7230602618519408,0.09069020830394374,0.0036049423126214824,4
-0.2952673883245763,-0.11706416068803956,0.9021088499152191,-0.21234274007439824,1.0710138439447203,4
3.47561644773629,-2.0773578671611403,0.7786782844645485,0.6967561050606187,1.1743114795865253,2
-0.005199400935278622,0.5363670748029942,0.3878148272040924,-0.21234274007439824,1.3120416604423035,4
-0.1018887300650445,0.4546881703666149,0.3878148272040924,-0.29892358246820455,1.3120416604423035,4
-0.48864604658410776,0.37300926593023565,1.7249792862530213,0.5235944202729929,1.4153392960841085,4
2.3153444981791003,-0.11706416068803956,1.4986899162601255,-0.08247147648367785,1.1743114795865253,4
-0.1985780591948104,2.0882662590941985,-0.9287778709363915,-0.3855044248620153,-0.6850459619661545,5
-0.2952673883245763,-1.0155321094882108,1.9821262976085845,-0.29892358246820455,1.5186369317259134,4
0.3815579155837844,-0.8521743006154523,1.601548720802351,0.17727105069775453,1.6219345673677565,3
0.28486858645401847,-0.6071375873063147,0.3878148272040924,-0.6452469520434474,0.21020021359623134,3
-0.6820247048436395,0.2913303614938564,-0.7230602618519408,-0.8616990580279742,-1.2015341401752555,5
-0.39195671745434213,0.04629364818471899,-0.6613449791266055,0.04739978710703834,-0.13412523854315664,4
1.1550725486219109,1.8432295457850616,1.0872546980912243,-0.12576189768058324,1.2776091152283684,3
-0.9720926922329369,0.2096514570574771,-0.805347305485721,-0.3422140036651099,-0.5128832358964796,4
-0.6820247048436395,-0.5254586828699355,-0.7847755445772759,-0.6885373732403528,-1.3048317758170604,5
-0.7787140339734051,-0.5254586828699355,-0.9287778709363915,-0.6452469520434474,-1.1326690497473473,5
-0.875403363103171,-0.6071375873063147,-0.9287778709363915,-0.6885373732403528,-1.1326690497473473,5
1.2517618777516761,-1.5872844405428652,0.922680610823664,-0.3855044248620153,0.7611209370192674,3
-0.6820247048436395,-0.4437797784335562,-0.27048152186614954,0.30714231428847044,0.8988511178750073,2
-0.1985780591948104,-1.0155321094882108,2.1158427435134772,1.2162411594234828,1.4497718412980434,1
-0.39195671745434213,0.8630826925485108,-0.4967708918590451,-0.7318277944372624,-0.8572086880358676,1
-0.39195671745434213,0.4546881703666149,-0.9082061100279463,0.3504327354853758,-0.2029903289710266,4
-0.1985780591948104,0.4546881703666149,-0.9904931536617264,-0.25563316127129915,-0.09969269332918344,6
0.6716259029730814,-0.2804219695607981,-0.04419215187325378,-0.47208526725582584,-0.37515305504070146,5
-0.48864604658410776,0.4546881703666149,-0.8464908273026112,-0.601956530846542,-0.8916412332498026,4
0.7683152321028474,0.37300926593023565,-1.0316366754786166,-0.3855044248620153,-1.1671015949613206,2
-1.6005733315764146,0.1279725526210978,-0.10590743459858892,0.09069020830394374,0.03803748752655646,4
0.09148992819448672,0.5363670748029942,2.7844249730379413,-0.12576189768058324,2.0006925647210796,3
-0.005199400935278622,0.5363670748029942,0.4701018708378725,-0.4287948460589207,0.21020021359623134,3
0.09148992819448672,0.5363670748029942,1.5809769598939059,-0.03918105528677245,1.3464742056562384,4
-0.39195671745434213,0.1279725526210978,-0.9699213927532815,-0.3422140036651099,-0.8916412332498026,4
0.3815579155837844,-0.6071375873063147,0.4906736317463179,0.30714231428847044,0.9332836630889805,4
2.8954804729576944,-2.1590367715975196,0.20266897902808698,-0.12576189768058324,0.21020021359623134,3
2.9438251375225777,-2.1590367715975196,0.24381250084497694,-0.08247147648367785,0.24463275881020455,4
2.9921698020874605,-2.1590367715975196,0.22324073993653196,-0.03918105528677245,0.21020021359623134,4
3.088859131217226,-2.1590367715975196,0.22324073993653196,-0.08247147648367785,0.21020021359623134,3
-0.2952673883245763,-0.6071375873063147,1.4781181553516805,0.22056147189465963,1.1743114795865253,3
2.8954804729576944,-0.2804219695607981,-0.16762271732392425,0.480303999076092,0.3823629396659444,3
0.09148992819448672,1.679871736912303,0.984395893548999,0.004109365910132942,0.9677162083029155,3
-0.875403363103171,0.618045979239373,0.6141041971969882,0.004109365910132942,0.5545256657356193,4
-0.7787140339734051,0.618045979239373,0.6552477190138781,-0.08247147648367785,0.5545256657356193,4
-0.1985780591948104,0.5363670748029942,-0.9904931536617264,-0.16905231887748834,-0.7883435976079594,3
0.3815579155837844,0.04629364818471899,-0.9699213927532815,-0.08247147648367785,-0.6506134167522195,2
0.1881792573242526,1.2714772147304068,-0.24990976095770437,-0.4287948460589207,-0.7539110523940245,5
-0.39195671745434213,0.2096514570574771,-0.6407732182181606,-0.5153756884527312,-1.3048317758170604,6
0.28486858645401847,2.0065873546578192,-0.18819447823236923,-0.29892358246820455,-0.9949388688916075,6
1.5418298651409739,0.2913303614938564,-0.16762271732392425,0.04739978710703834,0.0036049423126214824,2
0.5749365738433161,-0.2804219695607981,1.9924121780628072,0.3504327354853758,1.5186369317259134,3
0.6716259029730814,-0.7704953961790733,1.9512686562459172,0.3937231566822812,1.7252322030095615,3
0.3815579155837844,-0.688816491742694,0.2643842617534221,0.4370135778791821,0.7955534822332023,3
-0.005199400935278622,-0.03538525625166028,2.0129839389712516,0.30714231428847044,1.3809067508701733,4
-0.48864604658410776,0.4546881703666149,1.7044075253445758,0.5235944202729929,1.4153392960841085,5
-1.2621606796222342,-0.19874306512441883,-0.02362039096480879,-0.21234274007439824,0.24463275881020455,4
-0.005199400935278622,0.6997248836757523,2.8564261362174994,0.8699177898482403,2.138422745576819,3
-0.005199400935278622,-0.9338532050518316,0.2849560226618671,-0.21234274007439824,0.6578233013774625,5
2.9921698020874605,0.37300926593023565,-0.8876343491195011,0.8699177898482403,1.0365812987307854,1
0.47824724471355023,-0.5254586828699355,-0.9699213927532815,0.004109365910132942,-0.13412523854315664,4
1.058383219492145,2.9867342078943695,0.963824132640554,-0.03918105528677245,1.3120416604423035,3
-0.875403363103171,1.0264405014212694,-0.43505560913371,-0.21234274007439824,-0.2029903289710266,5
-1.0687820213627024,0.8630826925485108,1.1078264589996696,0.004109365910132942,1.1054463891586555,4
-1.0687820213627024,1.353156119166786,-0.7847755445772759,-0.12576189768058324,-0.5128832358964796,4
1.2517618777516761,-2.730789102652174,-0.8876343491195011,0.7400465262575241,-0.8227761428219326,4
-0.7787140339734051,0.1279725526210978,-1.0316366754786166,0.17727105069775453,-0.6161808715382845,4
0.09148992819448672,-1.0155321094882108,-0.9493496318448365,0.3937231566822812,-0.8227761428219326,4
1.2517618777516761,-0.7704953961790733,0.1820972181196418,0.480303999076092,0.3823629396659444,4
1.445140536011208,-0.7704953961790733,0.16152545721119682,0.5235944202729929,0.41679548487987944,3
1.1550725486219109,-0.7704953961790733,0.16152545721119682,0.5235944202729929,0.41679548487987944,4
0.47824724471355023,-0.5254586828699355,-0.2087662391408142,-0.4287948460589207,-0.37515305504070146,5
0.28486858645401847,-0.6071375873063147,-0.2293380000492594,-0.3855044248620153,-0.3407205098267665,4
0.7683152321028474,-0.5254586828699355,-0.7847755445772759,-0.47208526725582584,-0.7194785071800894,5
2.6054124855683978,-1.5872844405428652,0.4906736317463179,-0.601956530846542,-0.6850459619661545,6
-0.2952673883245763,0.618045979239373,-0.455627370042155,-0.16905231887748834,0.5545256657356193,4
0.7683152321028474,-1.0155321094882108,0.16152545721119682,-0.3422140036651099,0.10690257795442641,4
0.5749365738433161,-1.0155321094882108,0.14095369630275165,-0.25563316127129915,0.10690257795442641,3
-0.005199400935278622,2.1699451635305778,-0.9904931536617264,3.7270855888439938,-0.13412523854315664,4
-0.2952673883245763,0.04629364818471899,-0.24990976095770437,-0.6452469520434474,-0.37515305504070146,4
-0.39195671745434213,0.1279725526210978,0.3672430662956474,-0.6452469520434474,0.0036049423126214824,3
0.1881792573242526,1.1081194058576482,0.3981007076583149,-0.6885373732403528,-0.16855778375709163,5
-1.5038840024466487,-0.688816491742694,-0.5379144136759353,-0.25563316127129915,-0.13412523854315664,4
-1.745607325271063,-0.7704953961790733,-0.9904931536617264,-0.21234274007439824,-0.37515305504070146,5
-0.005199400935278622,0.8630826925485108,0.6963912408307684,-0.6452469520434474,0.27906530402413954,4
1.2517618777516761,1.4348350236031653,-0.805347305485721,0.004109365910132942,-0.27185541939889657,3
-0.1018887300650445,-0.19874306512441883,-0.02362039096480879,0.480303999076092,0.27906530402413954,3
-0.1985780591948104,0.618045979239373,1.8998392539748046,-0.25563316127129915,1.3120416604423035,4
0.5749365738433161,-0.8521743006154523,0.07923841357741651,-0.29892358246820455,0.21020021359623134,4
-0.005199400935278622,0.1279725526210978,1.9512686562459172,-0.16905231887748834,1.3809067508701733,4
-0.6820247048436395,0.618045979239373,-0.9493496318448365,-0.4287948460589207,-0.6161808715382845,3
0.3815579155837844,0.1279725526210978,-0.2293380000492594,-0.6885373732403528,-0.8916412332498026,6
-0.39195671745434213,0.04629364818471899,-0.27048152186614954,-0.601956530846542,-0.37515305504070146,3
-0.48864604658410776,-0.2804219695607981,-0.8464908273026112,-0.5586661096496366,-1.0982365045334124,4
