model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
KNN,dropout,"[0.09567901234567901, 0.10802469135802469, 0.10802469135802469, 0.10493827160493827, 0.10185185185185185, 0.09567901234567901, 0.10802469135802469, 0.10493827160493827, 0.09876543209876543, 0.08333333333333333]",0.15555555555555556,Models\KNN\20260504_May\dropout.pkl,"[90.4320987654321, 89.19753086419753, 89.19753086419753, 89.50617283950618, 89.81481481481481, 90.4320987654321, 89.19753086419753, 89.50617283950618, 90.12345679012346, 91.66666666666666]","[0.3111111111111111, 0.33962264150943394, 0.3137254901960784, 0.32, 0.2978723404255319, 0.3404255319148936, 0.3137254901960784, 0.34615384615384615, 0.3333333333333333, 0.4489795918367347]",9.0,314.0,4.0,33.0,84.44444444444444,0.0,0.0,114.0,10.0,11.0
KNN,layer normalisation,"[0.12654320987654322, 0.13425925925925924, 0.1280864197530864, 0.12345679012345678, 0.12654320987654322, 0.11882716049382716, 0.13425925925925924, 0.12962962962962962, 0.13580246913580246, 0.13117283950617284]",0.3407407407407408,Models\KNN\20260504_May\layer_normalisation.pkl,"[82.4074074074074, 80.24691358024691, 81.48148148148148, 82.71604938271605, 80.55555555555556, 84.5679012345679, 80.55555555555556, 81.17283950617285, 81.17283950617285, 81.48148148148148]","[0.7397260273972602, 0.6774193548387096, 0.7131782945736435, 0.7205882352941176, 0.7313432835820896, 0.75, 0.7022900763358778, 0.7086614173228346, 0.676923076923077, 0.703125]",52.0,266.0,5.0,37.0,61.48148148148148,0.04,1.0,86.0,2.0,46.0
KNN,prune,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3925925925925926,Models\KNN\20260504_May\prune.pkl,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",108.0,252.0,0.0,0.0,60.74074074074074,0.3614457831325301,15.0,67.0,20.0,33.0
KNN,weight normalisation,"[0.018518518518518517, 0.023148148148148147, 0.013888888888888888, 0.018518518518518517, 0.012345679012345678, 0.018518518518518517, 0.020061728395061727, 0.023148148148148147, 0.023148148148148147, 0.018518518518518517]",0.4037037037037037,Models\KNN\20260504_May\weight_normalisation.pkl,"[96.60493827160494, 95.37037037037037, 97.8395061728395, 96.29629629629629, 98.14814814814815, 96.29629629629629, 96.60493827160494, 95.37037037037037, 95.37037037037037, 96.29629629629629]","[0.983957219251337, 0.9772727272727273, 0.9789473684210527, 0.9841269841269841, 0.978021978021978, 0.9791666666666666, 0.978494623655914, 0.9787234042553191, 0.9782608695652174, 0.9891304347826086]",101.0,255.0,0.0,4.0,59.25925925925925,0.22857142857142856,8.0,73.0,27.0,27.0
KNN,weight decay,"[0.020061728395061727, 0.013888888888888888, 0.020061728395061727, 0.015432098765432098, 0.020061728395061727, 0.015432098765432098, 0.020061728395061727, 0.021604938271604937, 0.015432098765432098, 0.020061728395061727]",0.3851851851851852,Models\KNN\20260504_May\weight_decay.pkl,"[97.22222222222221, 97.8395061728395, 97.22222222222221, 98.4567901234568, 95.98765432098766, 98.14814814814815, 97.22222222222221, 95.67901234567901, 97.8395061728395, 95.98765432098766]","[0.9655172413793104, 0.9758454106280193, 0.9641025641025641, 0.9767441860465116, 0.9705882352941176, 0.9748743718592965, 0.964824120603015, 0.9658536585365853, 0.976303317535545, 0.9665071770334929]",113.0,241.0,2.0,4.0,61.48148148148148,0.44680851063829785,21.0,62.0,30.0,22.0
KNN,weight perturbation,"[0.015432098765432098, 0.006172839506172839, 0.012345679012345678, 0.006172839506172839, 0.006172839506172839, 0.015432098765432098, 0.006172839506172839, 0.0030864197530864196, 0.024691358024691357, 0.006172839506172839]",0.34074074074074073,Models\KNN\20260504_May\weight_perturbation.pkl,"[98.4567901234568, 99.38271604938271, 98.76543209876543, 99.38271604938271, 99.38271604938271, 98.4567901234568, 99.38271604938271, 99.69135802469135, 97.53086419753086, 99.38271604938271]","[0.9532710280373832, 0.9791666666666666, 0.9649122807017544, 0.9821428571428571, 0.9803921568627451, 0.9572649572649573, 0.9821428571428571, 0.991304347826087, 0.9230769230769231, 0.9811320754716981]",58.0,300.0,0.0,2.0,65.92592592592592,0.08,2.0,87.0,22.0,24.0
Neural Network,baseline,"[0.1076388888888889, 0.12152777777777778, 0.14583333333333334, 0.1284722222222222, 0.08680555555555555]",0.17777777777777778,Models\NN\20260504_18\baseline.pt,"[89.23611111111111, 87.84722222222221, 85.41666666666666, 87.15277777777779, 91.31944444444444]","[0.3111111111111111, 0.3137254901960784, 0.2222222222222222, 0.0, 0.6031746031746031]",10.0,307.0,1.0,42.0,82.22222222222221,0.0,0.0,111.0,0.0,24.0
Neural Network,batch normalisation,"[0.13194444444444445, 0.12152777777777778, 0.09027777777777778, 0.1076388888888889, 0.10069444444444445]",0.15555555555555556,Models\NN\20260504_18\batch_normalisation.pt,"[86.80555555555556, 87.84722222222221, 90.97222222222221, 89.23611111111111, 89.93055555555556]","[0.6885245901639344, 0.7286821705426356, 0.8194444444444444, 0.7633587786259542, 0.7819548872180451]",66.0,257.0,9.0,28.0,84.44444444444444,0.2222222222222222,3.0,111.0,12.0,9.0
Neural Network,dropout,"[0.09027777777777778, 0.125, 0.13541666666666666, 0.8819444444444444, 0.11458333333333333]",0.08148148148148149,Models\NN\20260504_18\dropout.pt,"[90.97222222222221, 87.5, 86.45833333333334, 11.805555555555555, 88.54166666666666]","[0.0, 0.0, 0.0, 0.2111801242236025, 0.0]",0.0,318.0,0.0,42.0,91.85185185185185,0.0,0.0,124.0,0.0,11.0
Neural Network,layer normalisation,"[0.08333333333333333, 0.10416666666666667, 0.1076388888888889, 0.1076388888888889, 0.1597222222222222]",0.2518518518518518,Models\NN\20260504_18\layer_normalisation.pt,"[91.66666666666666, 89.58333333333334, 89.23611111111111, 89.23611111111111, 84.02777777777779]","[0.8181818181818182, 0.7457627118644068, 0.7304347826086957, 0.7669172932330827, 0.54]",57.0,270.0,1.0,32.0,74.81481481481481,0.48484848484848486,16.0,85.0,3.0,31.0
Neural Network,prune,"[0.12152777777777778, 0.1527777777777778, 0.11458333333333333, 0.1909722222222222, 0.09375]",0.3333333333333333,Models\NN\20260504_18\prune.pt,"[87.84722222222221, 84.72222222222221, 88.54166666666666, 80.90277777777779, 90.625]","[0.7770700636942676, 0.6986301369863014, 0.7814569536423841, 0.5985401459854015, 0.8137931034482758]",55.0,243.0,9.0,53.0,66.66666666666666,0.21052631578947367,6.0,84.0,3.0,42.0
Neural Network,weight normalisation,"[0.1388888888888889, 0.09375, 0.1388888888888889, 0.1423611111111111, 0.1597222222222222]",0.3111111111111111,Models\NN\20260504_18\weight_normalisation.pt,"[86.11111111111111, 90.625, 86.11111111111111, 85.76388888888889, 84.02777777777779]","[0.7183098591549296, 0.8029197080291971, 0.6923076923076923, 0.7007299270072993, 0.676056338028169]",61.0,250.0,5.0,44.0,68.88888888888889,0.125,3.0,90.0,10.0,32.0
Neural Network,weight decay,"[0.16666666666666666, 0.1736111111111111, 0.1909722222222222, 0.1736111111111111, 0.14583333333333334]",0.37777777777777777,Models\NN\20260504_18\weight_decay.pt,"[83.33333333333334, 82.63888888888889, 80.90277777777779, 82.63888888888889, 85.41666666666666]","[0.6129032258064516, 0.6835443037974683, 0.6583850931677019, 0.7023809523809523, 0.7529411764705882]",72.0,221.0,22.0,45.0,62.22222222222222,0.35443037974683544,14.0,70.0,22.0,29.0
Neural Network,weight perturbation,"[0.8368055555555556, 0.84375, 0.1701388888888889, 0.8368055555555556, 0.8194444444444444]",0.8074074074074075,Models\NN\20260504_18\weight_perturbation.pt,"[16.319444444444446, 15.625, 82.98611111111111, 16.319444444444446, 18.055555555555554]","[0.28059701492537314, 0.2702702702702703, 0.0, 0.28059701492537314, 0.3058823529411765]",60.0,0.0,300.0,0.0,19.25925925925926,0.32298136645962733,26.0,0.0,109.0,0.0
Random forest,baseline,"[0.12037037037037036, 0.12654320987654322, 0.12037037037037036, 0.12345679012345678, 0.12345679012345678, 0.1111111111111111, 0.11419753086419752, 0.12037037037037036, 0.1111111111111111, 0.12345679012345678]",0.17037037037037037,Models\RandomForest\20260504_May\baseline.pkl,"[87.96296296296296, 87.34567901234568, 87.96296296296296, 87.65432098765432, 87.65432098765432, 88.88888888888889, 88.58024691358025, 87.96296296296296, 88.88888888888889, 87.65432098765432]","[0.3157894736842105, 0.32786885245901637, 0.3389830508474576, 0.3103448275862069, 0.3548387096774194, 0.25, 0.32727272727272727, 0.2641509433962264, 0.3793103448275862, 0.3333333333333333]",10.0,307.0,1.0,42.0,82.96296296296296,0.08,1.0,111.0,0.0,23.0
Random forest,batch normalisation,"[0.2654320987654321, 0.25308641975308643, 0.25308641975308643, 0.2623456790123457, 0.25308641975308643, 0.25925925925925924, 0.2777777777777778, 0.2623456790123457, 0.2716049382716049, 0.25308641975308643]",0.08888888888888889,Models\RandomForest\20260504_May\batch_normalisation.pkl,"[73.4567901234568, 74.69135802469135, 74.69135802469135, 73.76543209876543, 74.69135802469135, 74.07407407407408, 72.22222222222221, 73.76543209876543, 72.8395061728395, 74.69135802469135]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,266.0,0.0,94.0,91.11111111111111,0.0,0.0,123.0,0.0,12.0
Random forest,dropout,"[0.11419753086419752, 0.12345679012345678, 0.12345679012345678, 0.12037037037037036, 0.11728395061728394, 0.1111111111111111, 0.10802469135802469, 0.11419753086419752, 0.12037037037037036, 0.11419753086419752]",0.08148148148148149,Models\RandomForest\20260504_May\dropout.pkl,"[88.58024691358025, 87.65432098765432, 87.65432098765432, 87.96296296296296, 88.27160493827161, 88.88888888888889, 89.19753086419753, 88.58024691358025, 87.96296296296296, 88.58024691358025]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,318.0,0.0,42.0,91.85185185185185,0.0,0.0,124.0,0.0,11.0
Random forest,layer normalisation,"[0.24382716049382716, 0.25, 0.25617283950617287, 0.25617283950617287, 0.2345679012345679, 0.25, 0.2345679012345679, 0.24691358024691357, 0.24382716049382716, 0.25617283950617287]",0.34814814814814815,Models\RandomForest\20260504_May\layer_normalisation.pkl,"[75.61728395061729, 75.0, 74.38271604938271, 74.38271604938271, 76.5432098765432, 75.0, 76.5432098765432, 75.30864197530865, 75.61728395061729, 74.38271604938271]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,271.0,0.0,89.0,65.18518518518519,0.0,0.0,88.0,0.0,47.0
Random forest,prune,"[0.12037037037037036, 0.13580246913580246, 0.12962962962962962, 0.13580246913580246, 0.12962962962962962, 0.1388888888888889, 0.12654320987654322, 0.11728395061728394, 0.10802469135802469, 0.12962962962962962]",0.25925925925925924,Models\RandomForest\20260504_May\prune.pkl,"[87.96296296296296, 86.41975308641975, 87.03703703703704, 86.41975308641975, 87.03703703703704, 86.11111111111111, 87.34567901234568, 88.27160493827161, 89.19753086419753, 87.03703703703704]","[0.7577639751552795, 0.7441860465116279, 0.7439024390243902, 0.7380952380952381, 0.7666666666666667, 0.7428571428571429, 0.7515151515151515, 0.7790697674418605, 0.7878787878787878, 0.7439024390243902]",72.0,242.0,10.0,36.0,74.07407407407408,0.5205479452054794,19.0,81.0,6.0,29.0
Random forest,weight normalisation,"[0.2962962962962963, 0.28703703703703703, 0.2962962962962963, 0.3055555555555556, 0.2962962962962963, 0.27469135802469136, 0.2808641975308642, 0.29012345679012347, 0.2993827160493827, 0.29012345679012347]",0.25925925925925924,Models\RandomForest\20260504_May\weight_normalisation.pkl,"[70.37037037037037, 71.29629629629629, 70.37037037037037, 69.44444444444444, 70.37037037037037, 72.53086419753086, 71.91358024691358, 70.98765432098766, 70.06172839506173, 70.98765432098766]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,255.0,0.0,105.0,74.07407407407408,0.0,0.0,100.0,0.0,35.0
Random forest,weight decay,"[0.14506172839506173, 0.12654320987654322, 0.15123456790123457, 0.15432098765432098, 0.15123456790123457, 0.15123456790123457, 0.14814814814814814, 0.15123456790123457, 0.1419753086419753, 0.12962962962962962]",0.37037037037037035,Models\RandomForest\20260504_May\weight_decay.pkl,"[85.49382716049382, 87.34567901234568, 84.87654320987654, 84.5679012345679, 84.87654320987654, 84.87654320987654, 85.18518518518519, 84.87654320987654, 85.80246913580247, 87.03703703703704]","[0.7283236994219653, 0.770949720670391, 0.7379679144385026, 0.7058823529411765, 0.7292817679558011, 0.7292817679558011, 0.7525773195876289, 0.72, 0.7444444444444445, 0.7717391304347826]",72.0,236.0,7.0,45.0,62.96296296296296,0.34210526315789475,13.0,72.0,20.0,30.0
Random forest,weight perturbation,"[0.1728395061728395, 0.1574074074074074, 0.1697530864197531, 0.16358024691358025, 0.16666666666666666, 0.16358024691358025, 0.16666666666666666, 0.16666666666666666, 0.1697530864197531, 0.1697530864197531]",0.1925925925925926,Models\RandomForest\20260504_May\weight_perturbation.pkl,"[82.71604938271605, 84.25925925925925, 83.0246913580247, 83.64197530864197, 83.33333333333334, 83.64197530864197, 83.33333333333334, 83.33333333333334, 83.0246913580247, 83.0246913580247]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,300.0,0.0,60.0,80.74074074074075,0.0,0.0,109.0,0.0,26.0
svm,baseline,"[0.11419753086419752, 0.1111111111111111, 0.12037037037037036, 0.1111111111111111, 0.11419753086419752, 0.12037037037037036, 0.11419753086419752, 0.12345679012345678, 0.12962962962962962, 0.11728395061728394]",0.17777777777777778,Models\SVM\20260504_May\baseline.pkl,"[88.58024691358025, 88.88888888888889, 87.96296296296296, 88.88888888888889, 88.58024691358025, 87.96296296296296, 88.58024691358025, 87.65432098765432, 87.03703703703704, 88.27160493827161]","[0.32727272727272727, 0.3793103448275862, 0.3157894736842105, 0.4, 0.3508771929824561, 0.3389830508474576, 0.3728813559322034, 0.2857142857142857, 0.3, 0.2962962962962963]",10.0,307.0,1.0,42.0,82.22222222222221,0.0,0.0,111.0,0.0,24.0
svm,batch normalisation,"[0.06172839506172839, 0.07098765432098765, 0.06172839506172839, 0.06172839506172839, 0.07098765432098765, 0.07407407407407407, 0.08333333333333333, 0.06172839506172839, 0.06481481481481481, 0.06172839506172839]",0.22962962962962963,Models\SVM\20260504_May\batch_normalisation.pkl,"[93.82716049382715, 92.90123456790124, 93.82716049382715, 93.82716049382715, 92.90123456790124, 92.5925925925926, 91.66666666666666, 93.82716049382715, 93.51851851851852, 93.82716049382715]","[0.8809523809523809, 0.8535031847133758, 0.8795180722891566, 0.8765432098765432, 0.8715083798882681, 0.8536585365853658, 0.8457142857142858, 0.8717948717948718, 0.8839779005524862, 0.868421052631579]",81.0,255.0,11.0,13.0,77.03703703703704,0.27906976744186046,6.0,98.0,25.0,6.0
svm,dropout,"[0.07098765432098765, 0.06790123456790123, 0.07407407407407407, 0.06172839506172839, 0.07098765432098765, 0.06172839506172839, 0.06790123456790123, 0.06481481481481481, 0.05555555555555555, 0.06481481481481481]",0.21481481481481482,Models\SVM\20260504_May\dropout.pkl,"[92.90123456790124, 93.20987654320987, 92.5925925925926, 93.82716049382715, 92.90123456790124, 93.82716049382715, 93.20987654320987, 93.51851851851852, 94.44444444444444, 93.51851851851852]","[0.6229508196721312, 0.6071428571428571, 0.5862068965517241, 0.6551724137931034, 0.6229508196721312, 0.6, 0.6071428571428571, 0.5882352941176471, 0.6896551724137931, 0.631578947368421]",19.0,317.0,1.0,23.0,78.51851851851852,0.12121212121212122,2.0,104.0,20.0,9.0
svm,layer normalisation,"[0.08641975308641975, 0.08333333333333333, 0.09259259259259259, 0.08333333333333333, 0.09876543209876543, 0.09259259259259259, 0.09876543209876543, 0.08333333333333333, 0.08950617283950617, 0.08641975308641975]",0.2962962962962963,Models\SVM\20260504_May\layer_normalisation.pkl,"[91.35802469135803, 91.66666666666666, 90.74074074074075, 91.66666666666666, 90.12345679012346, 90.74074074074075, 90.12345679012346, 91.66666666666666, 91.0493827160494, 91.35802469135803]","[0.8028169014084507, 0.8235294117647058, 0.7887323943661971, 0.8057553956834532, 0.7894736842105263, 0.8, 0.7746478873239436, 0.8029197080291971, 0.7913669064748201, 0.7971014492753623]",63.0,264.0,7.0,26.0,70.37037037037037,0.3333333333333333,10.0,85.0,3.0,37.0
svm,prune,"[0.16666666666666666, 0.1574074074074074, 0.18209876543209877, 0.17901234567901234, 0.1728395061728395, 0.16358024691358025, 0.1574074074074074, 0.16358024691358025, 0.17901234567901234, 0.16358024691358025]",0.3333333333333333,Models\SVM\20260504_May\prune.pkl,"[83.33333333333334, 84.25925925925925, 81.79012345679013, 82.09876543209876, 82.71604938271605, 83.64197530864197, 84.25925925925925, 83.64197530864197, 82.09876543209876, 83.64197530864197]","[0.7032967032967034, 0.6909090909090909, 0.6703910614525139, 0.6419753086419753, 0.6923076923076923, 0.7039106145251397, 0.7052023121387283, 0.6863905325443787, 0.6666666666666666, 0.6624203821656051]",64.0,234.0,18.0,44.0,66.66666666666666,0.4444444444444444,18.0,72.0,15.0,30.0
svm,weight normalisation,"[0.1388888888888889, 0.12654320987654322, 0.10802469135802469, 0.13580246913580246, 0.12962962962962962, 0.12345679012345678, 0.12962962962962962, 0.12345679012345678, 0.12654320987654322, 0.12345679012345678]",0.25925925925925924,Models\SVM\20260504_May\weight_normalisation.pkl,"[86.11111111111111, 87.34567901234568, 89.19753086419753, 86.41975308641975, 87.03703703703704, 87.65432098765432, 87.03703703703704, 87.65432098765432, 87.34567901234568, 87.65432098765432]","[0.7337278106508875, 0.7354838709677419, 0.7852760736196319, 0.7380952380952381, 0.7469879518072289, 0.7590361445783133, 0.7439024390243902, 0.7435897435897436, 0.7484662576687117, 0.7619047619047619]",67.0,246.0,9.0,38.0,74.07407407407408,0.4262295081967213,13.0,87.0,13.0,22.0
svm,weight decay,"[0.09876543209876543, 0.08950617283950617, 0.08950617283950617, 0.10493827160493827, 0.10493827160493827, 0.09259259259259259, 0.10185185185185185, 0.08333333333333333, 0.09876543209876543, 0.09876543209876543]",0.37777777777777777,Models\SVM\20260504_May\weight_decay.pkl,"[90.12345679012346, 91.0493827160494, 91.0493827160494, 89.50617283950618, 89.50617283950618, 90.74074074074075, 89.81481481481481, 91.66666666666666, 90.12345679012346, 90.12345679012346]","[0.8350515463917526, 0.8542713567839196, 0.8432432432432433, 0.8229166666666666, 0.8247422680412371, 0.84375, 0.8390243902439024, 0.8491620111731844, 0.8315789473684211, 0.8383838383838383]",87.0,236.0,7.0,30.0,62.22222222222222,0.37037037037037035,15.0,69.0,23.0,28.0
svm,weight perturbation,"[0.09567901234567901, 0.10185185185185185, 0.10185185185185185, 0.10185185185185185, 0.12345679012345678, 0.09876543209876543, 0.10493827160493827, 0.10493827160493827, 0.10493827160493827, 0.10802469135802469]",0.28888888888888886,Models\SVM\20260504_May\weight_perturbation.pkl,"[90.4320987654321, 89.81481481481481, 89.81481481481481, 89.81481481481481, 87.65432098765432, 90.12345679012346, 89.50617283950618, 89.50617283950618, 89.50617283950618, 89.19753086419753]","[0.5866666666666667, 0.56, 0.5714285714285714, 0.5925925925925926, 0.4594594594594595, 0.6190476190476191, 0.5853658536585366, 0.5405405405405406, 0.5405405405405406, 0.5454545454545454]",23.0,299.0,1.0,37.0,71.11111111111111,0.36065573770491804,11.0,85.0,24.0,15.0
