target,gain_ratio_2,gain_ratio_3,gain_ratio_4,gain_ratio_5,gain_ratio_6,gain_ratio_9,gain_ratio_10
2,0.28390869334582863,-0.052421410632531106,0.3055537225103332,1.2188588144937171,-0.28778331062668583,-0.01001991327924669,0.44686772111088957
2,0.6781055518964432,0.6867155385311488,-0.2565953175507639,0.4923017621793106,0.3081531581278337,0.3389663345930493,-0.06416032237097696
1,0.0539605258579701,0.13236282665838886,0.24309271805910018,-0.1858181533141356,-0.49716639424313863,0.10630883601151864,0.4149284683932729
2,0.49743199172741154,0.7707083736633851,0.5085519869768405,0.4600103376320036,0.1309828566062198,-0.2260590191049537,0.1434448202935313
3,0.645255813683892,-0.7411626587168691,-0.20974956421233917,-0.056652455124907755,1.1617918836410643,1.1200307941167593,1.101622401822031
1,-0.865832144093464,-1.6146881440921272,1.2268535381660202,1.2188588144937171,1.1617918836410643,-0.6747556235121914,1.101622401822031
2,1.2365511015098138,-1.3963067727483127,-0.8968206131759023,-0.46029526196624476,1.1617918836410643,1.1200307941167593,0.30314108388161465
2,1.2365511015098138,-0.606774122505291,-0.41274782867884646,-0.9769580547231561,-0.5132727852905581,-0.8741763365820748,1.101622401822031
2,-1.539251777450764,-1.4467024738276544,-1.1154341287552179,1.2188588144937171,-0.9642517346183026,-1.3062545482334889,-1.6770925846106184
1,-0.1595627725236128,1.2074711163510141,0.18063171360786714,0.0725132430643201,-0.545485567385397,-0.27591419737242456,-0.7987631348761601
2,1.2365511015098138,1.2074711163510141,-0.693822348709395,0.6537588849158453,1.1617918836410643,-1.4059649047684306,-1.0223379038994767
3,-1.161479788006425,-1.8330695154359415,-1.240356137657684,-1.7035151070375627,1.1617918836410643,-1.8546615091756682,-1.9645458590691682
3,1.2365511015098138,0.9722911779807524,0.5866282425408818,1.2188588144937171,1.1617918836410643,-0.7578475872913095,1.101622401822031
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,0.7021960217368058,1.113472710498806,1.0701756158492886,0.12747519393472298
1,0.9737531958094041,0.5019313012402288,0.8833180136842386,1.1219845408517963,1.0812599284039672,0.7045709752211688,-0.7668238821585435
2,1.0887272795533334,1.1738739822981195,1.1956230359404036,1.1704216776727567,1.1456854925936448,1.0369388303376412,0.9738653909515644
2,1.2365511015098138,0.8714997758220687,0.727165502556156,0.44386462535835014,0.6947065432659004,0.4552950838838146,0.5586551056225479
1,0.48100712262113593,0.8882983428485159,-0.818744357611861,0.137096092158934,0.5658554148865449,-0.1097302698141884,1.101622401822031
2,1.2365511015098138,0.9050969098749633,0.44609098252560747,0.26626179034816183,-0.6260175226224942,0.870754902779405,0.9099868855163311
3,-0.7837077985620859,-1.1779254014044982,-1.0217426220783683,1.2188588144937171,-1.6407201586099194,-1.256399369966018,-1.2299430465639851
2,0.11966000228307254,0.28354992989641425,0.7427807536689642,0.6376131726421919,0.5819618059339643,-0.17620384083748286,1.101622401822031
2,-1.3750030863880078,-1.1275297003251563,-0.443978330904463,-0.7670637951656609,-1.1414220361399166,-0.27591419737242456,-0.04819069601216864
2,0.10323513317679693,-0.17001137981766198,0.5710129914280735,0.08865895533797356,-0.7870814330966887,-1.206544191698547,-0.2398262123178686
1,1.2365511015098138,0.6195212704253596,-0.7406681020478197,1.2188588144937171,-0.41663443900604136,0.32234794183722565,-0.6071276185704602
2,-0.9315316205185664,-0.35479561710858193,-1.3652781465601498,1.2188588144937171,1.1617918836410643,-1.3561097265009598,-1.0063682775406684
2,-1.5721015156633151,-0.002025709553189297,1.2268535381660202,-0.8800837810812353,1.1617918836410643,1.1200307941167593,-0.3356439704707186
1,1.2365511015098138,-1.110731133298709,-1.0998188776424096,-1.1545608897333444,-0.8837197793812053,-1.5056752613033724,-1.2139734202051766
2,-1.0136559660499445,-1.665083845171469,-0.9592816176271353,-1.2514351633752654,-0.8192942151915276,-0.9905050858728401,-1.5333659473813432
3,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
3,-0.3238114635863689,0.28354992989641425,0.38362997807437443,0.7183417340104593,-0.223357746437008,0.13954562152316588,0.7023817428518229
2,1.1708516250847114,1.1570754152716722,1.1331620314891706,1.0896931163044894,0.7752384985029976,1.003702044825994,0.7343209955694395
1,1.187276494190987,1.2074711163510141,1.211238287053212,1.1058388285781429,1.0973663194513865,1.0203204375818176,1.0058046436691812
2,1.2201262324035382,1.190672549324567,1.1331620314891706,1.2027131022200637,1.0490471463091282,1.086794008605112,1.053713522745606
2,1.2037013632972626,1.2074711163510141,1.2268535381660202,1.1381302531254498,1.1295791015462255,1.1034124013609357,1.0856527754632228
2,-0.02816381967340794,0.08196712557904705,-1.00612737096556,0.4600103376320036,0.35647233127009204,-0.17620384083748286,0.079566314858298
1,-1.0629305733687713,-0.018824276579636565,1.2268535381660202,0.508447474452964,-0.013974662820555216,-0.059875091546717545,-0.2877350913942936
2,0.809504504746648,0.518729868266676,1.2268535381660202,-0.024361030577600792,-0.7548686510018497,-0.7910843728029567,0.49477660018731456
3,-1.3914279554942834,-1.4970981749069963,-1.3340476443345333,1.2188588144937171,1.1617918836410643,-0.9905050858728401,-1.5812748264577683
2,1.2365511015098138,-1.6818824121979161,1.2268535381660202,-0.29883813922971,1.1617918836410643,1.1200307941167593,1.101622401822031
1,-0.8329824058809128,1.2074711163510141,-0.6469765953709703,-0.15352672876682863,0.29204676708041427,0.8375181172677578,1.101622401822031
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
3,-0.1431379034173372,1.2074711163510141,0.8364722603458138,1.2188588144937171,1.1617918836410643,1.1200307941167593,-0.00028181693574364706
2,-0.570184500180503,-0.8251554938491055,-0.9748968687399435,-0.7993552197129679,-0.20725135538958858,-0.25929580461660096,-0.14400845416501862
1,-0.5044850237554006,-0.6907669576375274,-1.2091256354320674,-0.5894609601554726,1.1617918836410643,1.1200307941167593,1.101622401822031
2,-0.7344331912432591,-1.8162709484094943,-0.33467157311480517,-0.3634209883243239,-0.7065494778595914,-0.40886133941901354,-0.9584593984642434
2,0.7438050283215456,0.19955709476417793,0.664704498104923,0.3146989271691223,-0.33610248376894414,1.1200307941167593,-0.03222106965336031
1,-0.19241251073616403,0.4011398990815452,0.4929367358640322,0.2985532148954688,0.43700428650718925,0.23925597805810758,-0.0801299487297853
2,-0.19241251073616403,-0.858752627902,-1.00612737096556,1.2188588144937171,-0.04618744491539411,-0.47533491044230797,-0.1919173332414436
3,-0.4387855473302982,-0.2876013490027929,-0.3502868242276134,-0.3472752760506704,-0.04618744491539411,-0.25929580461660096,-0.15997808052382695
2,-0.9972310969436688,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
1,0.004685918539143275,-0.3715941841350292,-0.006751299745831877,-0.040506742851254274,-1.2058476003295941,-0.5916636597330733,0.33508033659923125
2,1.2365511015098138,1.2074711163510141,-0.14728855976110616,-0.47644097423989823,-0.3199960927215247,-0.8907947293378985,1.101622401822031
3,-1.7363502067260712,-0.9091483289813418,1.2268535381660202,-1.7680979561321766,-1.7534648959418555,1.1200307941167593,1.101622401822031
2,1.2365511015098138,0.3339456309757561,0.6803197492177312,0.9928188426625685,1.1617918836410643,-0.30915098288407183,1.101622401822031
1,1.2365511015098138,-0.1532128127912147,-0.4595935820172712,0.3792817762637362,-0.5615919584328164,1.1200307941167593,0.2871714575228063
2,1.2365511015098138,0.26675136286996703,0.9301637670226633,0.573030323547578,1.1617918836410643,-0.07649348430254116,1.101622401822031
3,0.20178434781445057,1.2074711163510141,1.2268535381660202,-1.3321637247435327,0.09877007451138091,1.1200307941167593,1.101622401822031
2,1.105152148659609,1.1066797141923306,0.9457790181354715,0.8636531444733406,0.9846215821194505,0.8541365100235815,0.9578957645927562
2,0.8423542429591993,1.073082580139436,1.0707010270379376,0.8152160076523802,0.7430257164081587,0.9704652593143468,0.8940172591575228
1,1.0558775413407822,1.0898811471658831,0.852087511458622,1.073547404030836,0.9363024089771921,0.9372284738026996,0.9259565118751395
2,1.0723024104470578,1.0562840131129887,1.0550857759251293,1.008964554936222,0.8879832358349338,0.5217686549071091,0.9738653909515644
2,-0.17598764162988842,-1.7826738143565999,-0.506439335355696,-1.3967465738381466,-1.4313370749934664,-1.3727281192567833,-0.8147327612349685
2,0.5138568608336871,-1.04353686519292,-0.02236655085864013,-0.5894609601554726,0.1309828566062198,0.05645365774404778,0.031657435781873015
1,-0.8165575367746372,-0.25400421494989833,-1.4902001554626159,1.2188588144937171,-0.658230304717333,-0.8575579438262512,-0.9265201457466268
2,-0.7837077985620859,-1.04353686519292,-0.053597053084256635,-0.5087323987872052,-1.0447836898553997,-0.45871651768648436,-1.5972444528165766
2,-0.6194591074993299,-0.9427454630342363,-1.0842036265296013,-1.9295550788687115,-1.012570907760561,0.10630883601151864,-0.5751883658528435
2,-1.2107543953252518,-1.5978895770656798,-0.3659020753404217,-1.0092494792704632,-1.7534648959418555,-0.39224294666318993,-1.900667353633935
1,-1.1779046571127005,-0.67396839061108,-0.8655901109502858,-1.4936208474800674,-1.817890460131533,-1.6386224033499612,-1.8527584745575099
2,-1.3421533481754566,-1.1443282673516035,-1.802505177718781,1.2188588144937171,-1.817890460131533,-1.8712799019314919,1.101622401822031
3,-1.917023766895103,1.2074711163510141,-1.677583168816315,-1.913409366595058,-1.8501032422263721,1.1200307941167593,1.101622401822031
2,0.18535947870817496,0.45153560016088695,0.3367842247359497,0.5245931867266176,0.9524088000246116,0.9538468665585231,0.8620780064399062
2,1.2365511015098138,-0.2876013490027929,0.977009520361088,-0.7832095074393144,0.6624937611710615,1.053557223093465,0.8141691273634811
2,1.2365511015098138,-0.8083569268226583,-0.943666366514327,-1.5904951211219884,-1.3346987287089498,1.1200307941167593,1.101622401822031
3,-1.6870755994072444,-1.7658752473301527,-1.615122164365082,-1.6389322579429488,-1.6246137675624999,-1.1899257989427237,-1.3896393101520683
2,1.0394526722345065,1.2074711163510141,0.6178587447664983,0.5245931867266176,0.06655729241654201,0.8208997245119342,0.22329295208757297
2,0.72738015921527,1.2074711163510141,1.1175467803763623,1.2188588144937171,1.1617918836410643,0.9039916882910523,0.6225336110577813
1,0.8916288502780261,0.7371112396104905,1.101931529263554,0.7990702953787268,0.3242595491752532,0.6713341897095216,0.6704424901342062
2,0.8587791120654749,0.9722911779807524,0.727165502556156,0.8313617199260337,0.968515191072031,1.1200307941167593,0.4149284683932729
3,1.2365511015098138,1.2074711163510141,0.04009445359259288,-0.7509180828920075,-0.6260175226224942,-0.824321158314604,-0.7348846294409268
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,0.5568846112739245,0.46921706860202816,0.7378077607328161,0.9578957645927562
2,0.9409034575968529,-0.8923497619548946,0.977009520361088,0.976673130388915,0.1631956387010587,0.5383870476629327,0.7981995010046729
1,1.0887272795533334,0.8043055077162796,1.0550857759251293,0.912090281294301,0.22762120289073648,0.7045709752211688,0.5267158529049313
2,0.9409034575968529,1.0562840131129887,0.9613942692482798,0.9605274181152615,0.7591321074555782,0.9372284738026996,0.8940172591575228
3,1.2365511015098138,-0.5731769884523965,-0.3659020753404217,-1.04154090381777,-0.5132727852905581,-0.04325669879089392,1.101622401822031
2,-0.1267130343110616,-0.20360851387055653,-0.1629038108739144,-0.12123530421952168,0.823557671645256,-0.8077027655587804,-0.04819069601216864
2,0.9244785884905773,-0.11961567873832019,0.8208570092330055,-0.39571241287163084,0.4531106775546087,-0.126348662570012,-0.04819069601216864
1,0.8587791120654749,0.7539098066369379,0.6959350003305395,0.33084463944277576,0.533642632791706,0.47191347663963823,0.25523220480518966
2,-0.19241251073616403,-0.35479561710858193,0.5710129914280735,0.5891760358212315,0.6463873701236421,0.3555847273488729,0.33508033659923125
3,-1.1450549189001493,-0.7411626587168691,1.2268535381660202,1.2188588144937171,-0.4005280479586219,-1.040360264140311,-1.18203416748756
2,0.15250974049562374,-0.23720564792345106,-0.7875138553862445,-0.6863352337973935,-0.7709750420492691,1.1200307941167593,-0.6550364976468852
2,0.7602298974278212,0.2163556617906252,-0.3971325775660382,-0.3311295637770169,0.17930202974847814,-0.9738866931170165,0.3191107102404229
1,0.9573283267031285,1.2074711163510141,-0.2253648153251474,-0.7024809460710469,0.002131728226864231,1.1200307941167593,-0.9744290248230517
2,-1.5228269083444883,-1.0099397311400256,-1.1935103843192592,-1.4613294229327605,-1.6890393317521777,1.1200307941167593,1.101622401822031
3,-1.4407025628131103,-1.3795082057218653,-1.5682764110266572,-1.509766559753721,-1.882316024321211,-1.688477581617432,-1.8527584745575099
3,1.2365511015098138,-1.9338609175946253,-1.740044173267548,-1.7035151070375627,-1.8339968511789526,-1.0735970496519582,-0.11206920144740196
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,-0.5571695356081656,-0.17503857329474967,-1.0071234786286638,-0.47937060769999357
1,1.2365511015098138,-1.3459110716689708,1.2268535381660202,-0.8477923565339283,1.1617918836410643,1.1200307941167593,0.015687809423064684
2,-0.5209098928616762,-1.0771339992458144,1.2268535381660202,1.2188588144937171,-1.0447836898553997,-0.824321158314604,-1.8367888481987016
2,1.2365511015098138,0.6531184044782542,-0.7406681020478197,1.2188588144937171,-1.1092092540450775,-0.37562455390736627,-1.1980037938463683
2,-0.40593580911774696,-0.4555870192672656,-0.5845155909197373,-0.7186266583447004,-1.592400985467661,1.1200307941167593,1.101622401822031
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
1,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
3,-1.243604133537803,-0.6571698235846328,-1.240356137657684,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
2,0.30033356245210424,-0.10281711171187291,0.60224349365369,0.28240750262181535,0.8718768447875144,0.7211893679769925,0.9578957645927562
1,0.6945304210027188,0.5523270023195705,-0.053597053084256635,0.3954274885373897,-0.7065494778595914,0.13954562152316588,0.49477660018731456
2,0.5631314681525139,0.16595996071128338,-0.14728855976110616,-0.07279816739856124,-0.2555705285318469,1.1200307941167593,1.101622401822031
3,-1.0136559660499445,-0.47238558629371286,-1.318432393221725,-1.2998723001962258,-1.1575284271873358,1.1200307941167593,1.101622401822031
2,-0.4552104164365738,-0.9259468960077891,0.008863951366976376,-0.9285209179021957,-0.3844216569112025,-0.15958544808165925,1.101622401822031
2,0.16893460960189935,-0.10281711171187291,-0.0692123041970649,-0.6378980969764331,-0.9481453435708831,0.1561640142789895,-0.22385658595906027
3,-1.4735523010256615,-1.480299607880549,1.2268535381660202,-1.4290379983854535,-1.705145722799597,-1.5389120468150195,-0.20788695960025194
2,0.6945304210027188,0.43473703313443973,1.0863162781507458,0.6376131726421919,1.1617918836410643,1.1200307941167593,1.101622401822031
1,-0.3238114635863689,-0.3883927511614765,0.2743232202847167,-0.08894387967221472,-0.15893218224733024,0.1561640142789895,0.06359668849948967
2,-0.7837077985620859,-1.4299039068012072,1.2268535381660202,-0.8155009319866213,1.1617918836410643,1.1200307941167593,0.1913536993699563
3,-1.1943295262189761,-0.7243640916904219,-0.3034410708891887,-0.9608123424495026,-1.1736348182347554,-0.8575579438262512,1.101622401822031
2,0.3824579079834823,1.022686879060094,0.9145485159098551,-0.31498385150336344,0.018238119274283676,1.1200307941167593,0.17538407301114797
1,1.2365511015098138,0.8379026417691742,1.0863162781507458,0.02407610624335965,1.0651535373565477,0.9704652593143468,0.33508033659923125
2,1.1544267559784358,0.5355284352931233,0.7583960047817725,0.4761560499056571,0.4047915044123504,0.5550054404187563,0.9419261382339478
3,0.7109552901089944,0.4683341671873342,1.2268535381660202,-0.37956670059797737,-0.9159325614760442,1.1200307941167593,-0.00028181693574364706
2,1.2365511015098138,-0.5059827203466074,-0.02236655085864013,1.2188588144937171,1.1617918836410643,-0.7246108017796623,1.101622401822031
1,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,-0.3311295637770169,1.1617918836410643,1.1200307941167593,1.101622401822031
3,1.2365511015098138,1.2074711163510141,1.2268535381660202,-1.3644551492908397,-1.4152306839460471,-0.37562455390736627,-1.4375481892284934
2,-0.22526224894871524,0.16595996071128338,0.3680147269615662,0.2339703658008549,0.14708924765363926,0.3555847273488729,0.3191107102404229
1,0.3824579079834823,0.28354992989641425,0.02447920247978463,-0.29883813922971,-0.6743366957647525,0.0730720504998714,0.1434448202935313
2,0.8259293738529236,0.5859241363724651,0.4929367358640322,0.1532418044325875,0.7269193253607393,0.3722031201046965,0.271201831163998
3,-0.9808062278373932,-0.40519131818792375,-0.943666366514327,-0.3311295637770169,-0.8998261704286248,-1.1400706206752527,-0.8466720139525852
2,-0.7015834530307079,0.6699169715047015,1.0082400225867045,1.2188588144937171,-1.1897412092821749,1.1200307941167593,-0.5911579922116519
1,0.645255813683892,0.23315422881707248,0.46170623363841573,0.5407388990002711,-0.12671940015249133,-0.5418084814656025,0.38298921567565625
2,0.5302817299399627,-0.6235726895317383,1.2268535381660202,-0.6056066724291261,1.1617918836410643,-0.5750452669772497,1.101622401822031
3,0.33318330066465546,0.30034849692286153,-0.5220545864685042,0.040221818517013126,-1.093102862997658,-0.5584268742214261,-1.517396321022535
2,-0.011738950567132334,-0.03562284360608384,1.2268535381660202,0.7344874462841128,-0.4649536121482997,0.38882151286052014,0.6065639846989729
2,0.4481573844085847,0.6195212704253596,0.5866282425408818,-0.12123530421952168,-0.2716769195792664,1.1200307941167593,1.101622401822031
2,-0.865832144093464,1.0394854460865415,0.21186221583348366,0.7183417340104593,1.1617918836410643,-1.1566890134310763,-0.5272794867764186
3,-1.5556766465570395,-1.2787168035631817,-1.5214306576882324,-1.606640833395642,-1.3991242928986276,-0.5418084814656025,-0.6710061240056935
2,-0.4716352855428494,1.2074711163510141,-0.41274782867884646,-1.1222694651860374,-0.3199960927215247,-1.3561097265009598,-1.08621640933471
1,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
2,-1.6049512538758663,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
3,1.2365511015098138,-1.4635010408541018,-1.0529731243039848,-1.1545608897333444,-0.4327408300534608,1.1200307941167593,1.101622401822031
2,0.7766547665340968,0.4011398990815452,0.6334739958793065,0.6860503094631524,0.38868511336493095,0.42205829837216735,1.101622401822031
1,0.5467065990462383,0.6027227033989124,0.05570970470540113,0.6699045971894989,-0.03008105386797466,0.006598479476576927,0.8301387537222895
2,1.2365511015098138,1.2074711163510141,1.039470524812321,0.36313606399008275,0.9201960179297727,0.438676691127991,0.43089809475208124
3,-1.1286300497938737,1.2074711163510141,-0.31905632200199696,-1.0899780406387305,-1.0286772988079804,-0.5085716959539552,-1.5493355737401517
2,0.31675843155837985,0.5691255693460179,0.6490892469921148,-0.39571241287163084,1.1617918836410643,-0.5251900887097788,-0.9903986511818601
1,-0.40593580911774696,1.2074711163510141,-0.6001308420325455,-0.5410238233345122,-0.9320389525234637,-0.35900616115154266,0.1913536993699563
2,1.2365511015098138,0.2163556617906252,-0.47520883313007944,1.2188588144937171,1.1617918836410643,-0.47533491044230797,-0.46340098134118524
3,-0.3402363326926445,-1.6482852781450217,-1.4589696532369993,-1.3806008615644931,-1.0608900809028192,-1.439201690280078,-1.6291837055341933
2,-1.0793554424750469,-0.539579854399502,1.0863162781507458,0.16938751670624097,0.1954084207958976,1.1200307941167593,-0.5432491131352268
2,0.03753565675169449,0.3843413320550979,0.5553977403152652,-0.28269242695605645,-0.23946413748442746,-0.34238776839571905,0.25523220480518966
1,0.645255813683892,0.6531184044782542,0.8677027625714303,0.4761560499056571,0.21151481184331702,0.3555847273488729,0.11150556757591466
2,0.3660330388772067,-0.23720564792345106,0.7740112558945808,0.2178246535272014,1.1617918836410643,1.1200307941167593,-0.7827935085173519
2,-0.27453685626754204,0.14916139368483614,0.3992452291871827,0.7667788708314197,0.5658554148865449,0.5550054404187563,0.3510499629580396
2,0.3660330388772067,0.7371112396104905,-0.6469765953709703,-0.6863352337973935,0.5175362417442865,-1.738332759884903,-0.04819069601216864
1,0.7930796356403724,0.24995279584351973,0.41486048029999095,0.02407610624335965,-0.33610248376894414,1.1200307941167593,1.101622401822031
2,-1.9334486360013785,-0.6907669576375274,-0.9905121198527518,-0.1050895919458682,-1.270273164519272,-0.24267741186077735,0.04762706214068134
2,-1.0793554424750469,-0.606774122505291,0.04009445359259288,-0.8639380688075817,1.1617918836410643,0.7710445462444634,1.101622401822031
2,-0.11028816520478599,-0.7915583597962109,1.2268535381660202,1.2188588144937171,-0.4810600031957192,1.1200307941167593,1.101622401822031
2,-0.061013557885959156,1.2074711163510141,-0.6001308420325455,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
3,1.2365511015098138,-1.5138967419334435,-1.5370459088010406,-1.5582036965746815,1.1617918836410643,1.1200307941167593,1.101622401822031
2,-0.5866093692867786,-0.08601854468542565,-0.03798180197144838,-0.008215318303947313,-0.8515069972863665,0.20601919254646034,0.22329295208757297
3,-0.3073865944800933,1.2074711163510141,-0.631361344258162,-0.8962294933548888,0.1631956387010587,-1.1733074061869,-0.4314617286235686
2,0.4645822535148603,-0.7579612257433164,-0.2253648153251474,-0.056652455124907755,0.1631956387010587,0.2724927635697548,0.47880697382850623
1,-0.07743842699223477,-0.3379970500821347,0.3992452291871827,0.2985532148954688,0.09877007451138091,0.08969044325569502,0.8780476327987145
2,0.6616806827901676,-0.606774122505291,0.6959350003305395,0.3146989271691223,0.7108129343133198,0.654715796953698,-0.8945808930290101
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.1865673899464102,1.1617918836410643,1.1200307941167593,1.101622401822031
2,1.2365511015098138,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
1,1.1215770177658846,1.1234782812187778,1.1800077848275954,1.0574016917571825,0.9524088000246116,1.0203204375818176,1.101622401822031
2,-1.7691999449386224,1.2074711163510141,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
3,1.2365511015098138,1.073082580139436,-1.1622798820936426,1.041255979483529,1.1617918836410643,1.1200307941167593,1.101622401822031
3,-1.6706507303009688,-1.7490766803037052,-1.6619679177035067,-1.6227865456692954,-1.560188203372822,-1.9045166874431392,1.101622401822031
1,0.13608487138934813,-0.8083569268226583,-1.2247408865448757,-1.6712236824902558,1.1617918836410643,-1.5887672250824905,-1.4056089365108766
2,1.2365511015098138,-1.8666666494888362,-1.927427186621247,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
2,0.6945304210027188,0.955492610954305,-0.693822348709395,1.2188588144937171,0.7108129343133198,-1.7549511526407267,1.101622401822031
2,0.4153076461960335,0.18275852773773066,0.9613942692482798,-0.8639380688075817,-1.5440818123254025,1.1200307941167593,1.101622401822031
1,0.8916288502780261,1.073082580139436,1.2268535381660202,1.2188588144937171,1.1617918836410643,1.1200307941167593,1.101622401822031
2,-1.2271792644315274,-0.002025709553189297,1.2268535381660202,0.8797988567469941,0.24372759393815593,0.12292722876734226,-0.6390668712880768
