residual sugar,chlorides,free sulfur dioxide,density,pH,alcohol,target
-0.6830807390486765,0.36217287758663746,-0.5643075369192809,-0.05831604822603592,-0.9019697707621074,-0.8619244175318104,3
-0.16525883526590046,-0.08354395348627253,-0.6600615564814363,0.04873718632654597,-0.9019697707621074,-0.9543742892850674,3
-0.09128427758264665,-0.06328409752841295,0.48898667826442854,0.04873718632654597,0.7756740614276212,-0.6770246740252962,4
-0.8310298544151842,-0.1645833773177108,-0.46855351735712547,-0.6471088382652957,0.19495119643886757,-1.0468241610383244,3
-0.535131623682169,-0.1645833773177108,-1.1388316542922132,-0.27242251733125916,-0.19219738022030056,-0.8619244175318104,3
-0.4611570659989154,-0.1645833773177108,-0.18129145867065927,0.2628436554317098,1.0337731125337333,-0.9543742892850674,3
-0.3871825083156616,-0.12406366540199364,-0.7558155760435917,-0.16536928277867724,0.4530502475449797,-0.5845748022720374,4
-0.09128427758264665,0.01775532630302505,0.10597060001580692,-0.48652898643642295,0.259475959215397,-0.30722518701226614,3
-0.017309719899392832,0.3419130216287779,0.5847406978265839,-0.05831604822603592,0.9692483497572039,0.15502417175402095,4
-0.16525883526590046,-0.10380380944413209,-0.08553743910850388,-0.05831604822603592,-0.9019697707621074,-0.5845748022720374,3
6.0486040101274146,-0.3064023690227278,2.3083130499453812,1.3869026182339386,0.9047235869806772,-0.9543742892850674,4
-0.535131623682169,0.3013933097130588,-0.27704547823281467,-0.5400556037127139,0.4530502475449797,-1.1392740327915833,3
2.2019270105982196,-0.043024241570553665,-1.0430776347300579,1.0122162972999018,0.5820997730980357,-0.7694745457785532,4
-0.09128427758264665,-0.043024241570553665,-1.2345856738543688,0.42342350726064204,0.7111492986510918,0.3399239152605368,4
-0.3132079506324078,-0.4482213607277445,-0.27704547823281467,0.04873718632654597,-0.5148211941029393,-0.6770246740252962,5
-0.7570552967319304,1.6993233708053677,-0.8515695956057471,-1.4500080974097789,1.2273474008633158,-0.5845748022720374,2
2.497825241331235,-0.2861425130648682,-0.37279949779497007,0.5840033590895148,0.130426433662341,0.06257430000076386,3
0.2046139531503683,-0.0025045296548345205,0.10597060001580692,0.476950124536933,-0.32124690577335663,-1.0468241610383244,2
0.056664837783860986,4.9409003240628975,-0.7558155760435917,0.04873718632654597,-0.6438707196559953,0.06257430000076386,4
-0.23923339294915397,-0.3874417928541658,-0.6600615564814363,0.04873718632654597,-0.06314785466724451,-0.12232544350575032,3
-0.535131623682169,-0.7723790560534973,-1.0430776347300579,-0.27242251733125916,1.09829787531026,-0.8619244175318104,3
-0.3132079506324078,-0.6913396322220592,-0.7558155760435917,-1.771167801067584,3.808337911924434,2.466270965585456,2
-0.23923339294915397,0.524251725249514,0.5847406978265839,0.15579042087912787,-0.3857716685498832,-1.1392740327915833,3
-0.6830807390486765,0.5039918692916545,-0.37279949779497007,0.10226380360283692,-0.3857716685498832,-0.8619244175318104,3
-0.6830807390486765,-0.4482213607277445,-1.0430776347300579,-0.48652898643642295,0.19495119643886757,-1.1392740327915833,3
-0.8310298544151842,-0.2861425130648682,-0.37279949779497007,-0.7006354555416462,0.06590167088581153,-1.1392740327915833,3
-0.6091061813654229,-0.2861425130648682,-1.1388316542922132,0.20931703815541883,-1.0310192963151634,-1.1392740327915833,3
-0.23923339294915397,-0.3874417928541658,-0.7558155760435917,-0.5935822209890048,0.5820997730980357,-0.9543742892850674,4
-0.3132079506324078,-0.40770164881202536,-0.9473236151679025,-0.6471088382652957,0.5175750103215091,-0.9543742892850674,4
0.3525630685168759,-0.14432352135985124,1.350772854323827,0.15579042087912787,-0.7083954824325219,-0.9543742892850674,3
0.2046139531503683,0.44321230141807577,1.6380349130102936,-0.6471088382652957,-0.9019697707621074,-0.21477531525900906,4
0.9443595299829058,-0.08354395348627253,0.8720027565130501,0.5840033590895148,0.19495119643886757,-0.8619244175318104,3
0.6484612992498909,-0.36718193689630624,-1.1388316542922132,0.20931703815541883,-1.7407916868569702,-0.7694745457785532,3
1.9060287798652045,0.46347215737593533,3.265853245566935,0.8516364454709696,-0.32124690577335663,-0.9543742892850674,3
-0.16525883526590046,-0.24562280114914908,0.10597060001580692,0.42342350726064204,0.7756740614276212,-0.39967505876552323,3
-0.09128427758264665,-0.2861425130648682,-0.6600615564814363,-0.27242251733125916,0.6466245358745651,-0.9543742892850674,4
-0.23923339294915397,-0.18484323327557037,0.29747863914011774,0.6910565936420968,0.8401988242041478,-1.1392740327915833,3
-0.535131623682169,0.5445115812073736,0.39323265870227314,0.04873718632654597,-0.6438707196559953,-1.0468241610383244,3
-0.4611570659989154,-0.06328409752841295,-0.37279949779497007,0.04873718632654597,0.4530502475449797,-0.8619244175318104,5
-0.3871825083156616,-0.14432352135985124,-0.27704547823281467,-0.05831604822603592,0.5175750103215091,-0.5845748022720374,3
1.5731432702905632,-0.043024241570553665,-1.1388316542922132,-0.27242251733125916,0.6466245358745651,0.43237378701379386,3
-0.7570552967319304,-0.18484323327557037,-0.46855351735712547,0.04873718632654597,0.7111492986510918,-0.7694745457785532,3
-0.6830807390486765,-0.24562280114914908,-0.9473236151679025,-0.27242251733125916,0.8401988242041478,0.24747404350727803,3
-0.3871825083156616,-0.2861425130648682,1.0635107956373608,0.10226380360283692,-0.19219738022030056,0.24747404350727803,3
-0.4611570659989154,-0.2861425130648682,-0.7558155760435917,-0.27242251733125916,0.19495119643886757,0.06257430000076386,4
-0.4611570659989154,-0.24562280114914908,-0.08553743910850388,-0.004789430949744973,0.06590167088581153,-0.8619244175318104,4
-0.3132079506324078,-0.0025045296548345205,0.10597060001580692,-0.27242251733125916,0.06590167088581153,-0.8619244175318104,3
-0.4611570659989154,-0.08354395348627253,0.20172461957796234,-0.3259491346075501,0.0013769081092849425,-0.8619244175318104,3
-0.3132079506324078,-0.08354395348627253,-0.46855351735712547,0.476950124536933,0.0013769081092849425,-1.1392740327915833,2
-0.017309719899392832,0.1190546060923229,1.1592648151995164,0.9051630627472605,-0.19219738022030056,-0.7694745457785532,3
-0.23923339294915397,0.09879475013446333,-0.6600615564814363,1.0122162972999018,1.485446451969428,0.06257430000076386,3
-0.09128427758264665,0.32165316567091834,-0.18129145867065927,-0.05831604822603592,1.356396926416372,0.24747404350727803,4
-0.3871825083156616,-0.043024241570553665,-0.37279949779497007,-0.48652898643642295,0.4530502475449797,-0.30722518701226614,3
-0.7570552967319304,-0.1645833773177108,1.0635107956373608,0.2628436554317098,-0.966494533538634,-1.2317239045448403,2
-0.6830807390486765,-0.3874417928541658,-1.2345856738543688,-0.48652898643642295,0.6466245358745651,-1.1392740327915833,3
-0.4611570659989154,7.615201310500356,0.5847406978265839,0.36989688998429165,-1.1600688218682194,-0.9543742892850674,3
-0.3871825083156616,-0.043024241570553665,0.48898667826442854,0.15579042087912787,0.32400072199192365,-1.2317239045448403,3
-0.535131623682169,6.338830385155206,0.010216580453651524,0.10226380360283692,-0.966494533538634,-0.9543742892850674,3
-0.535131623682169,-0.3874417928541658,0.20172461957796234,-0.43300236916013196,0.8401988242041478,-0.12232544350575032,4
-0.23923339294915397,-0.24562280114914908,0.29747863914011774,-0.3259491346075501,0.6466245358745651,-0.30722518701226614,3
-0.4611570659989154,0.44321230141807577,0.39323265870227314,0.2628436554317098,-2.450564077398777,-0.4921249305187803,4
-0.4611570659989154,-0.5292607845591828,-0.6600615564814363,-0.05831604822603592,0.5175750103215091,-0.7694745457785532,3
-0.3132079506324078,0.382432733544497,1.733788932572449,0.5840033590895148,-1.09554405909169,-0.8619244175318104,3
-0.535131623682169,-0.24562280114914908,-0.7558155760435917,0.5840033590895148,1.09829787531026,-1.3241737762980974,3
-0.4611570659989154,-0.18484323327557037,2.499821089069692,-0.16536928277867724,-0.5148211941029393,-0.8619244175318104,3
-0.3871825083156616,0.44321230141807577,0.29747863914011774,0.2628436554317098,-2.450564077398777,-0.5845748022720374,3
-0.8310298544151842,-0.8736783358427952,2.4040670695075366,-1.5570613319623607,2.840466470276515,0.06257430000076386,2
-0.16525883526590046,-0.610300208390623,0.10597060001580692,-1.8782210356201658,3.4857140980417953,2.2813712220789424,4
0.3525630685168759,0.2811334537551992,-0.7558155760435917,-0.11184266550232687,0.9047235869806772,0.24747404350727803,3
-0.3871825083156616,-0.36718193689630624,-1.2345856738543688,-0.2188959000549682,-0.3857716685498832,-1.1392740327915833,3
-0.017309719899392832,-0.18484323327557037,-1.0430776347300579,-0.004789430949744973,0.5175750103215091,-0.5845748022720374,3
-0.4611570659989154,-0.1645833773177108,-0.27704547823281467,0.2628436554317098,-0.06314785466724451,-1.3241737762980974,4
-0.3132079506324078,-0.08354395348627253,-0.46855351735712547,0.2628436554317098,0.5820997730980357,-0.21477531525900906,4
-0.4611570659989154,-0.26588265710700865,-0.7558155760435917,-0.43300236916013196,0.0013769081092849425,-0.029875571752493238,4
-0.3132079506324078,-0.22536294519128952,-0.37279949779497007,-0.004789430949744973,-0.1276726174437711,-1.1392740327915833,3
-0.23923339294915397,-0.36718193689630624,-1.0430776347300579,-0.37947575188384103,0.130426433662341,-0.9543742892850674,3
-0.6091061813654229,7.675980878373937,0.20172461957796234,0.3163702727080007,-1.482692635750858,-1.0468241610383244,3
-0.6091061813654229,-0.0025045296548345205,-0.08553743910850388,0.10226380360283692,0.9692483497572039,-1.0468241610383244,3
-0.017309719899392832,0.05827503821874419,0.20172461957796234,0.476950124536933,0.38852548476845306,-0.7694745457785532,4
-0.3871825083156616,0.6863305729123903,2.021050991258915,0.10226380360283692,-0.6438707196559953,-1.0468241610383244,3
-0.535131623682169,0.32165316567091834,-0.37279949779497007,-0.16536928277867724,-0.7729202452090513,-0.8619244175318104,3
-0.23923339294915397,-0.08354395348627253,-0.46855351735712547,-0.16536928277867724,-1.0310192963151634,-0.5845748022720374,3
-0.23923339294915397,-0.06328409752841295,-0.18129145867065927,-0.16536928277867724,-1.0310192963151634,-0.5845748022720374,3
-0.16525883526590046,-0.1645833773177108,0.5847406978265839,1.119269531852484,0.06590167088581153,-0.6770246740252962,4
-0.23923339294915397,0.03801518226088462,-0.27704547823281467,-0.05831604822603592,-1.5472173985273876,0.06257430000076386,4
-0.4611570659989154,-0.22536294519128952,-0.46855351735712547,0.5840033590895148,0.5175750103215091,-0.39967505876552323,4
-0.3871825083156616,-0.12406366540199364,-0.8515695956057471,0.15579042087912787,0.38852548476845306,-0.9543742892850674,4
-0.23923339294915397,0.6255510050388116,-0.18129145867065927,-0.27242251733125916,-0.6438707196559953,0.43237378701379386,4
-0.535131623682169,0.17983417396589965,0.5847406978265839,-0.43300236916013196,0.19495119643886757,-1.1392740327915833,4
-0.6091061813654229,1.8208825065525251,-0.5643075369192809,-0.27242251733125916,-0.06314785466724451,-1.3241737762980974,3
-0.017309719899392832,-0.26588265710700865,-1.2345856738543688,0.6910565936420968,1.1628226380867894,-1.1392740327915833,3
0.056664837783860986,-0.1645833773177108,-0.46855351735712547,0.476950124536933,0.8401988242041478,-0.8619244175318104,3
-0.6830807390486765,-0.12406366540199364,0.48898667826442854,-0.37947575188384103,0.5175750103215091,-0.8619244175318104,3
-0.4611570659989154,1.1725671159010194,1.0635107956373608,0.9051630627472605,-0.966494533538634,-0.9543742892850674,3
-0.6091061813654229,-0.14432352135985124,-1.2345856738543688,-0.16536928277867724,1.4209216891928986,0.43237378701379386,3
-0.535131623682169,-0.12406366540199364,-1.2345856738543688,-0.16536928277867724,1.485446451969428,0.43237378701379386,3
-0.535131623682169,-0.4684812166856041,-1.2345856738543688,-0.27242251733125916,0.7111492986510918,0.06257430000076386,5
-0.535131623682169,-0.3266622249805874,-0.9473236151679025,-0.6471088382652957,0.7111492986510918,-0.9543742892850674,3
-0.3871825083156616,0.605291149080952,1.350772854323827,0.04873718632654597,-0.4502964313264098,-0.9543742892850674,3
-0.16525883526590046,-0.7926389120113569,0.10597060001580692,-1.6105879492386517,2.0661693169581787,2.3738210938321993,3
-0.7570552967319304,-0.5697804964749019,0.10597060001580692,-0.8076886900942281,0.5820997730980357,-0.5845748022720374,4
-0.23923339294915397,-0.08354395348627253,-0.27704547823281467,-0.43300236916013196,-0.5793459568794659,-0.4921249305187803,4
-0.4611570659989154,0.03801518226088462,0.010216580453651524,-0.11184266550232687,-0.7729202452090513,-0.7694745457785532,3
-0.535131623682169,0.01775532630302505,-0.5643075369192809,0.04873718632654597,-0.5148211941029393,-0.8619244175318104,3
-0.3871825083156616,-0.14432352135985124,-0.27704547823281467,0.2628436554317098,1.09829787531026,-1.1392740327915833,3
-0.3132079506324078,-0.14432352135985124,-0.08553743910850388,-0.27242251733125916,0.130426433662341,-0.8619244175318104,3
-0.3871825083156616,-0.14432352135985124,0.10597060001580692,-0.27242251733125916,0.06590167088581153,-0.8619244175318104,3
-0.535131623682169,-0.7723790560534973,1.0635107956373608,-2.7346469120408803,2.3887931308408206,3.2983198113647734,4
-0.6091061813654229,-0.4482213607277445,-1.2345856738543688,-0.7006354555416462,0.19495119643886757,-0.9543742892850674,3
-0.535131623682169,0.5850312931230905,1.542280893448138,0.04873718632654597,-0.9019697707621074,-0.9543742892850674,3
-0.535131623682169,-0.02276438561269409,0.48898667826442854,-1.2359016283046151,1.485446451969428,-0.39967505876552323,3
-0.6830807390486765,2.9959541521083795,-0.5643075369192809,0.04873718632654597,-1.2891183474212755,-1.0468241610383244,3
-0.16525883526590046,-0.2861425130648682,-0.37279949779497007,-0.43300236916013196,0.7111492986510918,-0.21477531525900906,4
0.2046139531503683,0.01775532630302505,-0.46855351735712547,0.42342350726064204,1.4209216891928986,0.06257430000076386,4
-0.3132079506324078,-0.22536294519128952,-1.0430776347300579,-0.48652898643642295,0.130426433662341,-0.12232544350575032,4
0.6484612992498909,10.573140280347852,1.542280893448138,1.5474824700628709,-3.6765345701528083,-0.9543742892850674,2
-0.535131623682169,0.13931446205018247,0.8720027565130501,-0.9147419246468099,0.259475959215397,-0.30722518701226614,3
2.2019270105982196,-0.36718193689630624,1.2550188347616718,0.3163702727080007,0.7111492986510918,0.06257430000076386,3
2.2019270105982196,-0.34692208093844695,1.1592648151995164,0.3163702727080007,0.7111492986510918,0.06257430000076386,3
-0.23923339294915397,-0.3064023690227278,-0.37279949779497007,0.10226380360283692,1.09829787531026,-1.0468241610383244,3
-0.4611570659989154,-0.18484323327557037,0.20172461957796234,0.04873718632654597,1.8080702658520666,-1.0468241610383244,4
-0.3871825083156616,0.03801518226088462,-0.8515695956057471,-0.43300236916013196,-0.7083954824325219,-0.7694745457785532,3
-0.9050044120984378,-0.3266622249805874,-0.6600615564814363,-0.11184266550232687,-0.9019697707621074,-1.1392740327915833,2
-0.6091061813654229,-0.24562280114914908,0.10597060001580692,-0.16536928277867724,0.130426433662341,-0.39967505876552323,4
3.5334690488967873,-0.36718193689630624,1.9252969716967596,0.7981098281946787,0.38852548476845306,-0.9543742892850674,3
3.4594944912135337,-0.36718193689630624,1.8295429521346043,0.7445832109183878,0.38852548476845306,-0.9543742892850674,3
-0.6091061813654229,0.24061374183948034,-0.18129145867065927,-0.3259491346075501,-0.7729202452090513,-0.8619244175318104,3
-0.3132079506324078,-0.06328409752841295,0.20172461957796234,-0.5935822209890048,0.19495119643886757,-0.21477531525900906,3
-0.6830807390486765,-0.3266622249805874,0.10597060001580692,-0.5935822209890048,0.38852548476845306,-1.3241737762980974,2
-0.3132079506324078,0.01775532630302505,-0.46855351735712547,-0.7541620728179371,1.0337731125337333,-0.029875571752493238,4
-0.535131623682169,5.508176290882964,-0.08553743910850388,-0.16536928277867724,-1.9988907379630823,-0.8619244175318104,3
-0.535131623682169,-0.610300208390623,-1.1388316542922132,0.2628436554317098,0.32400072199192365,-1.2317239045448403,2
-0.3871825083156616,-0.3064023690227278,-0.9473236151679025,0.2628436554317098,-0.1276726174437711,-1.1392740327915833,4
-0.4611570659989154,-0.40770164881202536,0.7762487369508947,-0.3259491346075501,0.7111492986510918,0.9870730175333381,4
-0.3871825083156616,-0.1645833773177108,-0.8515695956057471,-0.3259491346075501,0.130426433662341,-0.8619244175318104,3
-0.7570552967319304,-0.06328409752841295,0.29747863914011774,-0.48652898643642295,0.259475959215397,-0.8619244175318104,3
-0.16525883526590046,-0.02276438561269409,-0.7558155760435917,0.2628436554317098,1.74354550307554,0.06257430000076386,4
-0.017309719899392832,-0.40770164881202536,-0.8515695956057471,0.10226380360283692,1.09829787531026,-0.7694745457785532,3
-0.09128427758264665,-0.4279615047698849,-0.5643075369192809,0.10226380360283692,-0.7729202452090513,-0.8619244175318104,3
-0.3871825083156616,3.684789254675605,0.6804947173887393,0.2628436554317098,-1.224593584644746,-1.0468241610383244,3
-0.017309719899392832,-0.24562280114914908,0.010216580453651524,0.2628436554317098,0.8401988242041478,-1.0468241610383244,3
-0.535131623682169,-0.22536294519128952,-0.46855351735712547,0.20931703815541883,1.485446451969428,-1.0468241610383244,3
-0.4611570659989154,-0.18484323327557037,-0.7558155760435917,0.15579042087912787,1.356396926416372,-1.0468241610383244,4
-0.3871825083156616,0.46347215737593533,0.9677567760752055,0.20931703815541883,-0.32124690577335663,-0.6770246740252962,3
-0.3871825083156616,-0.12406366540199364,-0.18129145867065927,0.2628436554317098,0.19495119643886757,-1.1392740327915833,3
0.056664837783860986,-0.08354395348627253,-0.6600615564814363,0.476950124536933,0.5175750103215091,-0.6770246740252962,3
-0.3871825083156616,-0.08354395348627253,-0.08553743910850388,0.04873718632654597,-0.7083954824325219,-0.8619244175318104,3
-0.4611570659989154,-0.12406366540199364,0.10597060001580692,0.04873718632654597,-0.7083954824325219,-0.8619244175318104,3
0.2785885108336221,-0.22536294519128952,0.48898667826442854,0.476950124536933,-0.5148211941029393,-0.9543742892850674,3
-0.4611570659989154,-0.2861425130648682,0.48898667826442854,0.36989688998429165,1.6790207402990107,-0.5845748022720374,4
0.9443595299829058,0.22035388588162075,0.010216580453651524,0.10226380360283692,-0.19219738022030056,-0.8619244175318104,3
-0.23923339294915397,-0.34692208093844695,-0.8515695956057471,-0.16536928277867724,-0.19219738022030056,-0.6770246740252962,3
-0.3871825083156616,-0.2861425130648682,0.7762487369508947,0.04873718632654597,-0.3857716685498832,-0.9543742892850674,3
-0.09128427758264665,-0.2861425130648682,-0.08553743910850388,0.04873718632654597,0.9692483497572039,-0.21477531525900906,3
-0.3871825083156616,-0.4279615047698849,-0.37279949779497007,0.7445832109183878,-1.2891183474212755,-0.30722518701226614,4
-0.9789789697816916,-0.8534184798849357,-0.27704547823281467,-2.306433973830553,1.6790207402990107,2.3738210938321993,5
-0.3132079506324078,-0.5495206405170424,-0.37279949779497007,-1.021795159199392,1.2918721636398425,0.894623145780081,2
-0.8310298544151842,-0.6508199203063422,-0.6600615564814363,0.1290271122409824,-0.5793459568794659,-0.12232544350575032,5
-0.3132079506324078,0.17983417396589965,2.212559030383226,0.42342350726064204,-1.7407916868569702,-1.0468241610383244,3
-0.7570552967319304,-0.26588265710700865,0.010216580453651524,-0.6738721469035007,0.32400072199192365,-0.8619244175318104,3
-0.6830807390486765,-0.0025045296548345205,0.010216580453651524,-0.3259491346075501,0.19495119643886757,-1.1392740327915833,3
-0.6830807390486765,0.01775532630302505,-0.18129145867065927,-0.29918582596940463,0.19495119643886757,-1.1392740327915833,4
0.056664837783860986,0.13931446205018247,-0.6600615564814363,1.4404292355102295,-0.7083954824325219,0.3399239152605368,5
-0.535131623682169,-0.3874417928541658,0.9677567760752055,-0.24565920869311367,-0.1276726174437711,-1.0468241610383244,3
0.1306393954671148,0.24061374183948034,0.20172461957796234,-0.05831604822603592,-0.5793459568794659,-0.9543742892850674,3
-0.3132079506324078,-0.6913396322220592,-0.8515695956057471,0.6910565936420968,0.0013769081092849425,0.06257430000076386,5
-0.3871825083156616,-0.9952374715899525,-1.0430776347300579,-0.4597656777982775,-0.06314785466724451,1.8191218633126551,4
0.2046139531503683,-0.10380380944413209,-0.5643075369192809,0.07550049496469145,0.259475959215397,-0.39967505876552323,4
-0.3132079506324078,-0.5900403524327615,-1.0430776347300579,0.6910565936420968,-0.6438707196559953,-0.21477531525900906,4
-0.23923339294915397,-0.5697804964749019,1.1592648151995164,-0.43300236916013196,-0.06314785466724451,-0.30722518701226614,3
-0.09128427758264665,0.07853489417660377,-0.5643075369192809,0.36989688998429165,-0.4502964313264098,-0.5845748022720374,4
2.275901568281473,-0.5697804964749019,0.9677567760752055,0.36989688998429165,0.19495119643886757,0.06257430000076386,3
-0.3871825083156616,0.26087359779733765,-0.27704547823281467,-0.27242251733125916,-1.09554405909169,0.524823658767051,3
-0.23923339294915397,-0.3266622249805874,-0.46855351735712547,-0.004789430949744973,0.32400072199192365,-1.2317239045448403,3
-0.4611570659989154,-0.24562280114914908,-0.5643075369192809,-0.5400556037127139,0.5175750103215091,-0.6770246740252962,3
-0.09128427758264665,-0.1645833773177108,0.7762487369508947,-0.0850793568641814,-0.06314785466724451,-0.8619244175318104,3
-0.3871825083156616,-0.12406366540199364,0.7762487369508947,-0.16536928277867724,0.19495119643886757,-0.9543742892850674,4
-0.3871825083156616,0.26087359779733765,0.010216580453651524,-0.5400556037127139,-1.0310192963151634,-0.9543742892850674,3
-0.7570552967319304,-0.6305600643484806,-1.0430776347300579,-0.7809253814560826,0.7111492986510918,-0.8619244175318104,3
-0.3871825083156616,-0.10380380944413209,-0.7558155760435917,0.7713465195565332,-0.19219738022030056,-0.39967505876552323,4
-0.3871825083156616,0.01775532630302505,-0.08553743910850388,0.3966601986224371,0.0013769081092849425,-0.029875571752493238,2
0.056664837783860986,-0.3064023690227278,1.2550188347616718,-0.29918582596940463,0.38852548476845306,0.06257430000076386,4
-0.3871825083156616,5.042199603852195,1.0635107956373608,-0.16536928277867724,-1.7407916868569702,-0.8619244175318104,4
0.056664837783860986,0.01775532630302505,-0.6600615564814363,0.9051630627472605,0.5175750103215091,-0.5845748022720374,3
0.056664837783860986,-0.14432352135985124,-0.5643075369192809,0.07550049496469145,0.9692483497572039,0.524823658767051,3
-0.6830807390486765,-0.6913396322220592,0.29747863914011774,-2.1458541220016207,1.485446451969428,1.6342221198061393,5
-0.535131623682169,-0.20510308923342996,-0.37279949779497007,-0.24565920869311367,0.38852548476845306,-0.4921249305187803,4
0.2046139531503683,0.03801518226088462,0.20172461957796234,0.6910565936420968,0.19495119643886757,-0.7694745457785532,4
-0.16525883526590046,-0.4684812166856041,-0.8515695956057471,0.07550049496469145,0.06590167088581153,-1.3241737762980974,4
-0.4611570659989154,0.17983417396589965,-0.18129145867065927,0.021973877688400503,0.38852548476845306,-1.3241737762980974,4
-0.4611570659989154,0.17983417396589965,-0.08553743910850388,0.021973877688400503,0.38852548476845306,-1.1392740327915833,4
-0.6091061813654229,3.542970262970588,-1.0430776347300579,0.20931703815541883,-1.9988907379630823,-1.0468241610383244,3
-0.3132079506324078,0.09879475013446333,-0.9473236151679025,1.360139309595793,-1.09554405909169,0.43237378701379386,4
-0.535131623682169,0.2811334537551992,1.1592648151995164,-0.5668189123508593,-1.482692635750858,-0.5845748022720374,4
-0.23923339294915397,-0.26588265710700865,-0.5643075369192809,1.7883522478062395,-1.5472173985273876,-1.1392740327915833,5
-0.3871825083156616,-0.08354395348627253,-0.9473236151679025,0.8516364454709696,1.9371197914051228,-0.4921249305187803,4
-0.4611570659989154,-0.26588265710700865,0.010216580453651524,0.07550049496469145,0.4530502475449797,-0.8619244175318104,3
-0.16525883526590046,-0.3266622249805874,-0.46855351735712547,-0.2188959000549682,-0.7083954824325219,-1.0468241610383244,3
-0.6091061813654229,-0.2861425130648682,-0.6600615564814363,-0.29918582596940463,0.259475959215397,-0.5845748022720374,4
-0.6830807390486765,-0.5090009286013232,0.010216580453651524,0.958689680023611,-0.5793459568794659,-0.39967505876552323,4
-0.535131623682169,-0.2861425130648682,0.010216580453651524,0.2628436554317098,1.0337731125337333,-0.4921249305187803,4
0.42653762620012975,0.03801518226088462,-1.0430776347300579,1.0122162972999018,-0.9019697707621074,0.06257430000076386,3
-0.4611570659989154,0.07853489417660377,-0.7558155760435917,-0.43300236916013196,-0.5148211941029393,-0.8619244175318104,3
0.5005121838833836,-0.3064023690227278,0.10597060001580692,0.021973877688400503,-0.32124690577335663,-1.0468241610383244,3
-0.23923339294915397,-0.26588265710700865,-1.0430776347300579,0.6910565936420968,-0.5793459568794659,-1.1392740327915833,3
-0.3132079506324078,-0.26588265710700865,-0.37279949779497007,0.04873718632654597,1.1628226380867894,-1.1392740327915833,3
-0.535131623682169,10.593400136305712,-0.7558155760435917,0.04873718632654597,-1.6117421613039142,-0.9543742892850674,3
0.056664837783860986,-0.06328409752841295,-0.18129145867065927,1.5742457787010162,0.32400072199192365,0.06257430000076386,5
-0.6091061813654229,-0.22536294519128952,0.20172461957796234,-0.24565920869311367,-0.1276726174437711,-1.0468241610383244,3
-0.3871825083156616,-0.02276438561269409,-0.37279949779497007,-0.5668189123508593,0.259475959215397,-0.9543742892850674,2
-0.6091061813654229,-0.36718193689630624,-0.5643075369192809,-0.5132922950745684,0.19495119643886757,-0.39967505876552323,3
-0.535131623682169,-0.22536294519128952,0.6804947173887393,-0.2188959000549682,-0.19219738022030056,-1.0468241610383244,3
-0.09128427758264665,-0.48874107264346367,-1.0430776347300579,1.7080623218917437,-1.482692635750858,0.43237378701379386,3
-0.535131623682169,-0.34692208093844695,-0.9473236151679025,0.04873718632654597,-0.7083954824325219,-0.21477531525900906,5
