Administrative_Duration,Informational,Informational_Duration,ProductRelated,Month,OperatingSystems,Browser,TrafficType,VisitorType,Weekend,target
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4271105347659595,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.2701310786299411,2,-0.1369798135909032,0.9603238308336979,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,0.9658161131089493,0.37554349079850946,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,0.9658161131089493,-0.20923684923667896,0.2305734640617916,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.09604401362788444,-0.39882420493502,-0.24625722697292296,-0.0010234395396238908,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,2.1298845109040747,-0.2673738293778557,2,0,1
-0.42621355275790257,0.38514252420524725,-0.24625722697292296,0.2905098361415531,2,0.9658161131089493,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-1.2397757402907557,-0.20923684923667896,0.47954711078161527,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4943874445385388,2,-1.2397757402907557,-0.7940171892718674,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4046848981750997,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,0.4474892922775715,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,0.9658161131089493,-0.20923684923667896,-0.01840018265803205,2,1,1
-0.35860204303844495,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,2,-0.1369798135909032,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5616643543111182,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293986,2,-0.1369798135909032,1.5451041708688862,0.47954711078161527,2,0,1
-0.40931067532803816,-0.39882420493502,-0.24625722697292296,0.31293547273241284,2,-0.1369798135909032,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.38225926158423995,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,2.068612039808802,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.22527980544822157,2,-0.1369798135909032,1.5451041708688862,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4046848981750997,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767906,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4495361713568193,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-0.1369798135909032,0.9603238308336979,-0.5163474760976794,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,2.068612039808802,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,0.9658161131089493,0.37554349079850946,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.14449892892682906,1.1691092533455145,0.602284968928192,0.08867910682381519,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,2.1298845109040747,-0.2673738293778557,2,0,1
-0.3698706279916879,-0.39882420493502,-0.24625722697292296,-0.3598336249933802,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
1.1142959154128278,-0.39882420493502,-0.24625722697292296,0.2232329263689738,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4046848981750997,2,-0.1369798135909032,-0.20923684923667896,-0.01840018265803205,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
0.03485938156017348,-0.39882420493502,-0.24625722697292296,-0.11315162249392273,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,2
-0.2121104386462867,-0.39882420493502,-0.24625722697292296,1.2996634827302427,2,2.068612039808802,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3149823518116607,2,-0.1369798135909032,2.714664850939263,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,2.1298845109040747,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.2701310786299411,2,-0.1369798135909032,2.1298845109040747,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,-0.1369798135909032,0.9603238308336979,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3598336249933802,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
5.206200828249458,-0.39882420493502,-0.24625722697292296,0.08867910682381519,2,-0.1369798135909032,2.1298845109040747,-0.5163474760976794,2,0,2
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5616643543111182,2,2.068612039808802,-0.7940171892718674,0.2305734640617916,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4495361713568193,2,0.9658161131089493,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5616643543111182,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5616643543111182,2,2.068612039808802,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.2925567152208009,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.25718477845925847,-0.39882420493502,-0.24625722697292296,-0.38225926158423995,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4271105347659595,2,-0.1369798135909032,-0.20923684923667896,0.2305734640617916,0,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.11315162249392273,2,2.068612039808802,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.46001930761763143,0.38514252420524725,-0.24625722697292296,-0.5616643543111182,2,-0.1369798135909032,0.9603238308336979,0.728520757501439,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3598336249933802,2,0.9658161131089493,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.35672394556501874,-0.39882420493502,-0.24625722697292296,0.13353038000553472,2,-0.1369798135909032,0.9603238308336979,-0.5163474760976794,2,0,1
-0.1163274665437217,-0.39882420493502,-0.24625722697292296,-0.2925567152208009,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,1,2
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.2853562408423658,0.38514252420524725,-0.13311826751944097,0.08867910682381519,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.13041319773527538,-0.39882420493502,-0.24625722697292296,-0.3374079884025204,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,0.38514252420524725,-0.24625722697292296,-0.5168130811293986,2,2.068612039808802,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4495361713568193,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,0.9658161131089493,0.37554349079850946,-0.2673738293778557,2,0,1
1.3781686128801234,2.737042711626049,0.4184341598162838,2.151837673182914,2,-0.1369798135909032,1.5451041708688862,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.33606487313195904,-0.39882420493502,-0.24625722697292296,-0.15800289567564227,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,0.38514252420524725,0.41136297485044115,-0.04587471272134343,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4495361713568193,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.24770544203908135,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767906,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,2.068612039808802,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,-0.20923684923667896,-0.5163474760976794,2,0,1
-0.46001930761763143,1.1691092533455145,0.2840816454652739,-0.4046848981750997,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767906,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293986,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4943874445385388,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
2.143023816581488,-0.39882420493502,-0.24625722697292296,0.4250636556867117,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-0.1369798135909032,2.1298845109040747,-0.5163474760976794,2,1,1
-0.347333458085202,-0.39882420493502,-0.24625722697292296,-0.3598336249933802,2,-0.1369798135909032,-0.20923684923667896,0.47954711078161527,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
0.1682043035256626,-0.39882420493502,-0.24625722697292296,-0.1355772590847825,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,0.9658161131089493,-0.20923684923667896,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293986,2,-0.1369798135909032,0.9603238308336979,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-0.1369798135909032,0.9603238308336979,0.2305734640617916,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.673792537265417,2,-0.1369798135909032,-0.20923684923667896,-0.01840018265803205,2,0,1
0.1238342502722685,-0.39882420493502,-0.24625722697292296,-0.4046848981750997,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293986,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.35296775056182345,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,0.38514252420524725,-0.1119047126219131,-0.4943874445385388,2,-0.1369798135909032,-0.20923684923667896,0.47954711078161527,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.09072598590306297,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767906,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.2701310786299411,2,-1.2397757402907557,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836974,2,-0.1369798135909032,1.5451041708688862,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.2925567152208009,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293986,2,-0.1369798135909032,2.1298845109040747,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.24770544203908135,2,0.9658161131089493,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,0.9658161131089493,0.37554349079850946,-0.5163474760976794,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.20285416885736182,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.1332303439735861,1.1691092533455145,-0.09069115772438521,-0.023449076130483658,2,-1.2397757402907557,-0.7940171892718674,-0.7653211228175031,2,1,1
-0.40649352908972747,-0.39882420493502,-0.24625722697292296,-0.20285416885736182,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.20285416885736182,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4495361713568193,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,2,-0.1369798135909032,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767906,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.2701310786299411,2,0.9658161131089493,-0.20923684923667896,-0.01840018265803205,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.38225926158423995,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3374079884025204,2,-0.1369798135909032,0.9603238308336979,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6513669006745572,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,1,1
-0.22732302833316467,-0.39882420493502,-0.24625722697292296,-0.18042853226650205,2,-0.1369798135909032,-0.20923684923667896,-0.7653211228175031,2,1,1
0.030164137848436547,-0.39882420493502,-0.24625722697292296,-0.4943874445385388,2,-1.2397757402907557,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5616643543111182,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.24770544203908135,2,-1.2397757402907557,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019779,2,-1.2397757402907557,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3374079884025204,2,0.9658161131089493,-0.20923684923667896,-0.5163474760976794,2,1,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,2.068612039808802,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562767,2,-0.1369798135909032,0.9603238308336979,-0.7653211228175031,2,0,1
-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202583,2,0.9658161131089493,-0.20923684923667896,-0.2673738293778557,2,1,1
-0.46001930761763143,12.144643461309256,8.312688219191587,-0.6065156274928376,5,-0.1369798135909032,-0.20923684923667896,0.9774944042212625,2,0,1
