dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.02447765865289532,-0.8568119620232334,0.06874217259720408,-1.448395608305088,0.2955950718621697,1.0059689496733317,-0.5225270969167807,0.6906695921552354,-0.18125828402795396,1.1671273685059471,0.6486188186018467,-0.4654859344804699,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.1693650747200898,-0.8568119620232334,0.18607002949566429,-1.448395608305088,0.44583778413105896,1.005548131670797,-0.3976223377457411,0.6666883850321018,-0.4702246666993645,1.1380925356476634,0.6230216780099096,-0.4646339643203968,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.5183155364936443,-0.8568119620232334,0.4176795627896163,-1.448395608305088,0.8076860746687684,1.0059053896366015,-0.3976223377457411,0.6728901347697518,-0.0009173632630352526,1.137430216526038,0.6296335667693432,-0.4648556266065542,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.7245014747431133,-0.8568119620232334,0.5308105940910464,-1.448395608305088,1.0214930113591107,1.0066374225540018,-0.3976223377457411,0.6822111000871497,-0.17954014762705,1.14433303658741,0.6395811298149235,-0.465186761563792,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,1.0126841374701705,-0.8568119620232334,0.6684287418331482,-1.448395608305088,1.3203274170807475,1.005921221612763,-0.3976223377457411,0.6685926677969687,-0.1954796804753046,1.135206072166832,0.625051320782398,-0.46470200541598083,0,0,0,1,0,0,0,0
Ann thyroid,0.21402336109506728,0.8132637774347617,0.964388332114439,-0.46923115893672857,0.9384419690570833,-0.5133465114238882,0.6163513385314648,-1.31507818023899,1.3010823869803951,-0.7756056386896283,-0.718357016874347,-0.01878397840760801,-0.7793464795279056,-0.39965619747004916,0,0,0,0,1,0,0,0
Ann thyroid,0.40466174686858314,0.8132637774347617,0.964388332114439,-0.46923115893672857,0.8820617331261609,-0.607404657922067,0.6163513385314648,-1.31507818023899,1.3120115534078614,-0.8321587054276354,-0.718357016874347,-0.03027732146134846,-0.82947447113131,-0.39818887302350964,0,0,0,0,1,0,0,0
Ann thyroid,0.595300132642099,0.8132637774347617,0.964388332114439,-0.46923115893672857,0.8292889051393847,-0.6938744767724369,0.6163513385314648,-1.31507818023899,1.3216549355497427,-0.9945475569725655,-0.718357016874347,-0.025596867517254613,-0.9716648719733736,-0.3746025392191735,0,0,0,0,1,0,0,0
Ann thyroid,0.595300132642099,0.8132637774347617,0.964388332114439,-0.46923115893672857,0.8292889051393847,-0.6938744767724369,0.6163513385314648,-1.31507818023899,1.3216549355497427,-1.107747197012851,-0.718357016874347,-0.025596867517254613,-1.0692943636303245,-0.3429118965516676,1,0,0,0,0,1,1,0
Ann thyroid,0.40466174686858314,0.8132637774347617,0.964388332114439,-0.46923115893672857,0.8820617331261609,-0.607404657922067,0.6163513385314648,-1.31507818023899,1.3120115534078614,-0.9649168473326336,-0.718357016874347,-0.01799967476023005,-0.9459099985245305,-0.37310092412118845,0,0,0,0,1,0,1,0
Ann thyroid,-0.16725341045196446,0.8132637774347617,0.964388332114439,-0.46923115893672857,1.0641921278498807,-0.29833305788601044,0.6163513385314648,-1.31507818023899,1.2741798234666335,-1.22085126267899,-0.718357016874347,-0.796773896893454,-1.1656602639844875,-0.228208460453611,0,1,0,0,0,0,1,0
Ann thyroid,-0.35789179622548034,0.8132637774347617,0.964388332114439,-0.46923115893672857,1.1349748472491847,-0.17487291262591087,0.6163513385314648,-1.31507818023899,1.4759490498198504,-0.6387524417813044,-0.718357016874347,-0.02561838431593576,-0.6566966797564038,-0.393899777211559,0,0,0,0,1,1,1,0
Ann thyroid,1.3578536757361626,0.8132637774347617,-0.8153917037146331,-0.46923115893672857,-1.5745410493006013,-0.9792700034380494,-0.6140245725643105,-1.3138721742356108,1.1012347723067322,-0.993295613279827,-0.718357016874347,-0.027662940962065077,-0.9705783823075429,-0.39964000593350724,0,0,0,0,1,1,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,-0.5428653734930055,-0.46923115893672857,-0.6579359614360262,-0.9792700034380494,-0.4256249809890367,-1.3145589297203273,1.1012347723067322,-0.9845540776880063,-0.718357016874347,-0.024734879058766625,-0.9629879504163307,-0.40193300671122717,1,0,0,0,0,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,-0.3077550243436752,-0.46923115893672857,-0.28063764977587485,-0.9792700034380494,-0.2630913508666486,-1.3155154820026116,1.1012347723067322,-1.0014259366947278,-0.718357016874347,-0.012740374996116141,-0.9776315630817379,-0.39915270046043083,1,0,1,0,1,1,1,0
Ann thyroid,1.3578536757361626,0.8132637774347617,-0.02832929335694296,-0.46923115893672857,0.021760335667103906,-0.9792700034380494,-0.06992214937807675,-1.3149837927633845,1.1012347723067322,-0.9979214722700039,-0.718357016874347,-0.025624790809346733,-0.9745921563861045,-0.39974180092629336,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.06640478637929959,-0.46923115893672857,0.10433128378152288,-0.9792700034380494,-0.004431736337791691,-1.3152380404315596,1.1012347723067322,-1.0069406557723628,-0.718357016874347,-0.031005368729805725,-0.9824120947365778,-0.3982436739503083,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.32460159193494104,-0.46923115893672857,0.29659064576476846,-0.9792700034380494,0.17406174234063237,-1.3150015953813157,1.2261395314777717,-0.986911589227843,-0.718357016874347,-0.025008920209594176,-0.9650357366971308,-0.4019469406848123,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.7213171359284497,-0.46923115893672857,0.5291670234090082,-0.9792700034380494,0.4483143123552714,-1.3149244402148283,1.2261395314777717,-1.0004349805070027,-0.718357016874347,-0.02221851093577394,-0.9767722293651722,-0.3992230953934123,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.7751855342098425,-0.46923115893672857,0.5565765986276415,-0.9792700034380494,0.48555395898602166,-1.3152563620447422,1.2261395314777717,-0.9915904882921559,-0.718357016874347,-0.03188577219516397,-0.9690983629267024,-0.4011162864437633,0,0,0,0,1,0,1,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.7899169931973242,-0.46923115893672857,-0.48219020059225065,0.9032160941713939,-0.596413705192133,-0.9456685276919019,-1.1470508927719776,-0.2523776414929999,-0.718357016874347,-0.43512954569816864,-0.2995895794411252,-0.13788819533852162,0,0,0,0,1,1,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.4860779979648376,-0.46923115893672857,0.4736900407835314,0.9032160941713939,-0.38636742247189104,-1.2334179989321794,-1.1470508927719776,-0.2367865455501661,-0.43191198168444916,-0.44534699379831294,-0.2848267859801705,-0.16727152934499404,0,0,1,0,0,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.5890382863056278,-0.8568119620232334,0.25000320684154154,0.27897847978191226,-0.34059751195774224,-1.2418925778297722,-1.1470508927719776,-0.8843155199980813,-0.6038037767036721,-1.0157570732726586,-0.8754239579495879,-0.30250187310294807,0,0,0,0,0,1,0,0
Car evaluation,-1.6923604966400914,0.8132637774347617,-0.46882949605207636,-0.08165035585022365,0.6621271979319754,1.5106890555929355,-0.4536923008634446,-1.2418925778297722,-1.1470508927719776,0.030843036301302,-0.718357016874347,-0.2798175094575004,-0.026883576672566783,-0.12418964530406268,1,1,0,1,1,1,1,1
Car evaluation,-1.6923604966400914,0.8132637774347617,-0.46882949605207636,-0.08165035585022365,0.6621271979319754,1.5106890555929355,-0.4536923008634446,-1.2418925778297722,-1.1470508927719776,-0.3734498252490865,-0.718357016874347,-0.2798175094575004,-0.41327581694045784,0.049337309185365295,0,1,1,0,1,0,0,0
Car evaluation,-2.0736372681871234,0.8132637774347617,-0.46882949605207636,-0.08165035585022365,1.107601146295675,1.948251314966004,-0.4536923008634446,-1.2418925778297722,-1.1470508927719776,0.15492727964586187,1.9560869495327597,-0.511986297576664,0.09572169877412305,0.06969007409244901,0,0,0,0,1,0,0,0
Car evaluation,-1.8829988824136072,0.8132637774347617,-0.46882949605207636,-0.08165035585022365,0.8551305765333028,1.7319313069166657,-0.4536923008634446,-1.2418925778297722,-1.1470508927719776,-0.08599590495900361,1.2077360699962754,-0.410560491850623,-0.14056279464524332,0.02382554546045652,0,0,0,0,1,0,0,0
Car evaluation,-1.8829988824136072,0.8132637774347617,-0.46882949605207636,-0.08165035585022365,0.8551305765333028,1.7319313069166657,-0.4536923008634446,-1.2418925778297722,-1.1470508927719776,-0.1437269742400419,1.2077360699962754,-0.5068083156297645,-0.1961160636536067,0.05210714646441316,0,0,0,0,1,0,0,0
Car evaluation,-1.6923604966400914,0.8132637774347617,-0.46882949605207636,-0.08165035585022365,0.6621271979319754,1.5106890555929355,-0.4536923008634446,-1.2418925778297722,-1.1470508927719776,-0.3734498252490865,-0.718357016874347,-0.2798175094575004,-0.41327581694045784,0.049337309185365295,0,0,0,0,1,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.8891622195876735,-0.8568119620232334,-1.4483915412170993,0.27897847978191226,-0.6518145588004415,-0.5564429796104653,-1.1470508927719776,-0.5276823697994762,-0.718357016874347,-0.45391044303811867,-0.5557157760271977,-0.1464799646147121,0,1,1,1,1,1,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.8278636974053989,-0.08165035585022365,-0.7346790330222367,1.2958571730978434,-0.6398446723834146,-1.2431412087509959,-1.1470508927719776,0.07302990999360243,-0.038433318832515585,-0.2648422313929334,0.014580649763893281,-0.20044953293731907,0,0,0,1,1,1,0,1
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.7042052067692952,-0.08165035585022365,-0.0933131070928201,1.2958571730978434,-0.5757301083565809,-1.2403278741708366,-1.1470508927719776,-0.04899028297184656,-0.05765787823265762,-0.21330998422666408,-0.10474016985322572,-0.1658503108191374,0,0,1,1,0,1,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.6649316947217773,-0.08165035585022365,0.039407731618926516,1.2958571730978434,-0.5553675429575006,-1.2427333098632638,-1.1470508927719776,-0.14247643715012928,0.38686957096449703,-0.4314725309948353,-0.19491695614232288,-0.13658339931886204,0,0,0,0,1,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.5948762407991778,-0.08165035585022365,0.23547039405961276,1.2958571730978434,-0.5190451290023845,-1.2422187090017152,-1.1470508927719776,-0.09582455085486108,-0.714944814138298,-0.3512348623459972,-0.15004915582007153,-0.1510559491565175,0,0,0,1,0,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.5258822331481328,-0.08165035585022365,0.393701965352371,1.2958571730978434,-0.483273054652649,-1.2417526673291046,-1.1470508927719776,-0.039653381960949925,-0.4293366669604337,-0.31079737235898625,-0.09567522361874335,-0.16873230402803074,0,0,0,1,0,0,0,0
Indian Engineering Student Placement,1.3578536757361626,-1.0064270773270578,0.1324798167835696,-0.8568119620232334,0.15765012090517194,-1.448395608305088,0.407589181557111,-0.951095897349756,-0.3976223377457411,-1.1309282515349022,-0.718357016874347,-1.1340410106175365,-1.089139919248862,-0.3235161250237969,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,0.40466174686858314,-0.936220767927469,0.1324798167835696,-0.8568119620232334,0.38515598428761727,-1.1455840784101898,0.407589181557111,-0.951095897349756,-0.32736341071203134,-1.0183053021395956,-0.718357016874347,-1.0987572521091764,-0.9922546532506709,-0.31284925854342155,0,0,1,1,0,0,1,1
Indian Engineering Student Placement,0.595300132642099,-0.8704946694541816,0.1324798167835696,-0.8568119620232334,0.33411939607633073,-1.21730209174935,0.407589181557111,-0.951095897349756,-0.3755803214214401,-1.1746353720883773,-0.718357016874347,-1.178752241086377,-1.126424231258627,-0.25641701749715035,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-0.5485301819989962,-0.7893301281684602,0.1324798167835696,-0.8568119620232334,0.7046175209894998,-0.6515318156739525,0.407589181557111,-0.951095897349756,-0.4316872720651155,-1.0046387301708488,-0.718357016874347,-1.134648325466725,-0.9804169805815738,-0.22986644772221382,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-0.5485301819989962,-1.1008681628944863,0.1324798167835696,-0.8568119620232334,0.7046175209894998,-0.6515318156739525,0.407589181557111,-0.951095897349756,-0.6701418123007363,-1.2317314742445657,-0.7178733340660931,-1.2118036300384454,-1.1748693540778778,-0.05995058105660815,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-0.16725341045196446,-0.9193801419593874,0.1324798167835696,-0.8568119620232334,0.5613315913218113,-0.8821619189937336,0.407589181557111,-0.951095897349756,-0.3399739873591074,-1.1903255912925477,-0.718357016874347,-1.1101769917870468,-1.139766398588731,-0.16602553869912395,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,0.40466174686858314,-1.1340559856661452,0.1324798167835696,-0.8568119620232334,0.38515598428761727,-1.1455840784101898,0.407589181557111,-0.951095897349756,-0.6552384035360099,-1.2272628409877844,-0.7180178214685605,-1.2579723339326134,-1.1710883519396482,-0.20419853195558477,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.8488272612686011,-0.8568119620232334,-1.8511709996131442,-1.4953300818740842,-0.6099887487915199,-0.955708717616764,-0.550914542182926,-1.0704484918077477,-0.718357016874347,-0.9340980833545038,-1.0372583155330706,-0.3532262198455285,1,0,0,0,0,1,0,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.694917551893193,-0.8568119620232334,-1.077575426521631,-1.4953300818740842,-0.4503902632311613,-0.9529133869592862,-0.31246000194730505,-1.0727660950563738,-0.718357016874347,-0.970744685008153,-1.0392526814363943,-0.35197361638760605,0,0,1,0,0,1,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.6147783583908254,-0.8568119620232334,-0.8535637008319039,-1.4953300818740842,-0.36728898281869876,-0.9502272206022803,-0.4316872720651155,-1.0655765375315929,-0.718357016874347,-0.9612363854051055,-1.033064222729062,-0.3535968742399528,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.3916092797964837,-0.8568119620232334,-0.43382201255472247,-1.4953300818740842,-0.13587117875617888,-0.9513565810573782,-0.4316872720651155,-1.1453995539270747,-0.718357016874347,-1.1227540562186498,-1.1015039525478336,-0.3264879894505446,0,0,1,0,0,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.31385834040511373,-0.8568119620232334,-0.32586244045730184,-1.4953300818740842,-0.055246426567928796,-0.9512660706962016,-0.4316872720651155,-1.0628725468896996,-0.718357016874347,-0.9810309090842737,-1.0307354973801794,-0.35459553590821186,0,0,0,0,0,0,1,1
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.1623368851407034,-0.8568119620232334,-0.14801875171496395,-1.4953300818740842,0.10187553076821729,-0.9509606273757641,-0.4316872720651155,-1.0792807904609232,-0.718357016874347,-1.026973115913,-1.0448560902356536,-0.3495884459815086,1,0,0,1,1,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.0731753983301222,-0.8568119620232334,-0.05827464776531548,-1.4953300818740842,0.19433258447214913,-0.9511051325891214,-0.4316872720651155,-1.1246544886450687,-0.718357016874347,-1.1369404076227874,-1.083773759017476,-0.33433258446531117,1,0,0,0,1,1,0,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,0.007759879875911343,-0.8568119620232334,0.01587557293160554,-1.4953300818740842,0.2782593742926825,-0.9507877049078571,-0.4316872720651155,-1.101483319013385,-0.718357016874347,-1.1129105061406686,-1.06392329112435,-0.3423870581645876,0,0,0,0,0,0,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.4261062836220062,0.6935112503227862,-0.5550213304821587,-0.17487291262591087,-0.518173757960532,0.872068495768255,-1.0377592284973183,0.13585794513387595,-0.718357016874347,0.48586897354768716,0.07675157936212712,-0.35250563672350005,1,1,0,0,0,0,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.6760768805731,-0.46923115893672857,-1.0843618496338905,-1.1455840784101898,-0.5177151416227148,0.9177105156469828,-1.0377592284973183,0.04015370291372211,-0.718357016874347,0.45903067481925147,-0.017751687659316204,-0.4055208926660593,0,1,0,0,0,0,0,1
Led24,1.9297688330567102,0.8132637774347617,-0.7506434811498063,-0.8568119620232334,-1.343691561249378,-1.5793486657520828,-0.5081759217961187,1.123099605101259,-0.7098842356733397,-0.4872312143663954,-0.718357016874347,0.6166433944472428,-0.5186103787458818,-0.40152860111355876,0,0,0,0,0,1,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.6805880272272068,-0.46923115893672857,-1.0978887254304124,-1.1455840784101898,-0.5208337327198713,1.039755375051873,-0.9284675642226587,-0.09494138342670196,-0.718357016874347,0.4583352857613413,-0.1491972249103576,-0.3923970601885137,1,0,0,0,0,1,0,0
Led24,1.9297688330567102,0.8132637774347617,-0.24698722529717784,1.468672856495796,-0.31269767047035113,0.27897847978191226,-0.5150551668633756,0.872068495768255,-1.0377592284973183,0.05036657179623551,-0.718357016874347,0.5136469302747413,-0.007722379275791907,-0.3135490544255748,0,0,1,0,0,0,1,0
Led24,1.7391304472831943,0.8132637774347617,-0.07848262968789489,2.2438344626688056,-0.09961153817070746,0.6943214906359909,-0.515385370626604,0.872068495768255,-1.0330074170071157,-0.09534044471798947,-0.718357016874347,0.47340390144774186,-0.1495821836323043,-0.25235412413695,0,0,0,0,0,0,1,0
Led24,-0.16725341045196446,0.8132637774347617,-0.07848262968789489,2.2438344626688056,0.3730880752277008,1.466976863719804,-0.515385370626604,0.872068495768255,-1.1470508927719776,-0.25290571405774515,-0.718357016874347,0.26195847400366473,-0.3000891012260374,0.016862551403392566,0,0,0,0,0,0,1,0
Led24,0.7859385184156149,0.8132637774347617,-0.07848262968789489,2.2438344626688056,0.10149378235318314,1.0536756610383913,-0.515385370626604,0.872068495768255,-1.0013286737390985,0.10712392559339046,-0.718357016874347,0.44492476048240887,0.04825545700418468,-0.23331733186956613,0,0,1,0,0,0,0,0
Led24,0.9765769041891308,0.8132637774347617,-0.07848262968789489,2.2438344626688056,0.05687823092934555,0.9773180283638357,-0.515385370626604,0.872068495768255,-1.1470508927719776,0.2331061012023968,-0.718357016874347,0.42810727030760415,0.17398799747459007,-0.2737283729767396,0,0,1,0,0,0,1,0
Led24,0.595300132642099,0.8132637774347617,-0.07848262968789489,2.2438344626688056,0.14881798245646807,1.1322651678028322,-0.515385370626604,0.872068495768255,-0.99275677850187,-0.08047821725013617,-0.718357016874347,0.3915416880016316,-0.13523211015647618,-0.16586740115626494,0,0,0,0,0,0,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.7601964975937971,2.2438344626688056,-1.3839279633207027,0.6290391760275281,-0.6567676152488664,0.8732210720278187,-0.9284675642226587,0.07994571915398126,-0.718357016874347,0.47376579342811737,0.021399464337197405,-0.29778032298840834,0,0,0,0,0,1,0,1
Led24,1.9297688330567102,0.8132637774347617,-0.6906717668069748,2.2438344626688056,-1.1289683788052516,0.6290391760275281,-0.642348717587896,0.8839645541409021,-1.0377592284973183,0.16898347919179518,-0.718357016874347,0.6776301742888486,0.10973488100985557,-0.3129412227624366,1,1,0,0,1,0,0,0
Led24,1.9297688330567102,0.8132637774347617,-0.5256168715802442,2.2438344626688056,-0.727495496791669,0.6290391760275281,-0.608117594133226,0.8776182591916643,-0.9284675642226587,0.04830022674410525,-0.718357016874347,0.4454509946634652,-0.00975264527963985,-0.2920336722241153,0,0,1,0,0,1,1,0
Led24,1.9297688330567102,0.8132637774347617,-0.3048360470969002,2.2438344626688056,-0.38366969404156304,0.6290391760275281,-0.5623293389655645,0.8725920547007369,-0.9284675642226587,-0.01090047647430393,-0.718357016874347,0.5214486739539009,-0.06769221477832894,-0.2807029499430983,0,0,0,0,0,0,1,1
Led24,1.9297688330567102,0.8132637774347617,-0.22761583084130751,2.2438344626688056,-0.29019112582326256,0.6290391760275281,-0.5463144564489906,0.8704266964920416,-1.0377592284973183,0.032544884505681285,-0.718357016874347,0.5148536230354642,-0.02521521948611643,-0.28909200901132776,0,0,1,0,0,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-0.8642182322061419,1.081092053409291,-1.1949649166966831,1.7319313069166657,-0.6727274638049022,0.5266325248057453,-1.1470508927719776,-0.3163236801805422,1.4284538285655282,-0.9261594206262996,-0.3598436757385794,0.36661082317909693,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-0.8987152360316644,-0.46923115893672857,-1.7581381932166138,0.6723251029340592,-0.6716267845941412,0.7895617675259389,-1.1470508927719776,-0.7443845008701017,-0.718357016874347,-0.8978005318824802,-0.7515345301852081,0.2878700052545289,0,0,1,0,0,0,0,1
Led7,-1.3110837250930596,0.8132637774347617,-0.8477658149970465,1.856253659582301,-1.022418728039414,1.9250227257508623,-0.673094356875156,0.5266325248057453,-1.1470508927719776,-0.2593896827613671,-0.718357016874347,-0.794025204879555,-0.3062198633767482,0.42803582717373373,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-0.8655450400455851,1.081092053409291,-1.210629837372933,1.7319313069166657,-0.6731205635230312,0.5266325248057453,-1.1470508927719776,-0.26570819472637563,-0.43094860596977774,-0.7270678076656711,-0.3121894829899246,0.325076254030365,0,0,0,0,1,0,0,0
Led7,-1.3110837250930596,0.8132637774347617,-0.8477658149970465,1.856253659582301,-1.022418728039414,1.9250227257508623,-0.673094356875156,0.5266325248057453,-1.1470508927719776,-0.6737697624606794,-0.718357016874347,-0.7396813417384462,-0.6882634907718821,0.9500686475956375,0,0,1,0,1,0,0,0
Led7,-2.0736372681871234,0.8132637774347617,-0.8382127985530556,2.2438344626688056,-0.2748110782639825,2.245395579125577,-0.6729475996470544,0.5266325248057453,-1.1470508927719776,-0.1893512533126598,1.0444320787101724,-0.7189213182283359,-0.23973633556184515,1.6393088233409003,1,0,0,1,0,1,0,1
Led7,-2.0736372681871234,0.8132637774347617,-0.8382127985530556,2.2438344626688056,-0.2748110782639825,2.245395579125577,-0.6729475996470544,0.5266325248057453,-1.1470508927719776,0.2506470229618222,1.9845714857596666,-0.696973061912091,0.191658673196046,0.9646327742497273,0,1,0,0,0,0,1,1
Led7,-2.0736372681871234,0.8132637774347617,-0.8382127985530556,2.2438344626688056,-0.2748110782639825,2.245395579125577,-0.6729475996470544,0.5266325248057453,-1.1470508927719776,0.086361062178069,1.4161581600610287,-0.696973061912091,0.027730264476646598,1.1781759955183755,1,1,0,1,0,1,0,0
Led7,-1.5017221108665755,0.8132637774347617,-0.8382127985530556,2.2438344626688056,-0.8192395416485236,2.0671367178816986,-0.6729475996470544,0.5266325248057453,-1.1470508927719776,-0.778588215778238,-0.718357016874347,-1.0552774246263965,-0.7819982164588668,1.5319213908429694,0,0,0,0,1,0,1,0
Led7,-1.8829988824136072,0.8132637774347617,-0.8382127985530556,2.2438344626688056,-0.5038173072345004,2.1980451922904347,-0.6729475996470544,0.5266325248057453,-1.1470508927719776,-0.6512565634937606,-0.45199067318346503,-0.9476435060531667,-0.6679833530320805,2.0962736989037998,0,0,0,0,1,0,1,0
Led7,-1.3110837250930596,0.8132637774347617,-0.9042878289573257,1.468672856495796,-1.9043822637229952,1.841766151737512,-0.6854540671793273,0.7566956121859149,-1.1470508927719776,-0.015447880114925249,-0.718357016874347,0.21774298601086872,-0.07212466825676632,0.20282861809747213,0,0,1,0,0,1,1,0
