dataset_name,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,baseline,batch_normalisation,dropout,layer_normalisation,prune,weight_normalisation,weight_decay,weight_perturbation
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.4751945903628568,-1.1198402096165514,0.06874217259720408,-1.448395608305088,0.8727845225117203,1.0059689496733317,-0.5225270969167807,0.6906695921552354,-0.18125828402795396,1.1671273685059471,0.6486188186018467,-1.340022700806157,-0.7538962689063176,-0.9103164443527014,0.44172610429938614,-1.0992341406372268,0.17282393211417388,0.5911203880968244,0.21978611786195845,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.6051988967794862,-1.1198402096165514,0.18607002949566429,-1.448395608305088,0.9797840960721867,1.005548131670797,-0.3976223377457411,0.6666883850321018,-0.4702246666993645,1.1380925356476634,0.6230216780099096,-1.3292885216617953,-0.7538962689063176,-0.9103164443527014,0.44172610429938614,-1.0992341406372268,0.17282393211417388,0.5911203880968244,0.21978611786195845,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.8655387704993077,-1.1198402096165514,0.4176795627896163,-1.448395608305088,1.189750428268226,1.0059053896366015,-0.3976223377457411,0.6728901347697518,-0.0009173632630352526,1.137430216526038,0.6296335667693432,-1.33207777500817,-0.7538962689063176,-0.9103164443527014,0.44172610429938614,-1.0992341406372268,0.17282393211417388,0.5911203880968244,0.21978611786195845,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,0.9945144360909141,-1.1198402096165514,0.5308105940910464,-1.448395608305088,1.29172825538704,1.0066374225540018,-0.3976223377457411,0.6822111000871497,-0.17954014762705,1.14433303658741,0.6395811298149235,-1.336249176974114,-0.7538962689063176,-0.9103164443527014,0.44172610429938614,-1.0992341406372268,0.17282393211417388,0.5911203880968244,0.21978611786195845,0,0,0,1,0,0,0,0
Agaricus Lepiota,1.3578536757361626,-1.275400035725271,1.153027372465244,-1.1198402096165514,0.6684287418331482,-1.448395608305088,1.4152838657433804,1.005921221612763,-0.3976223377457411,0.6685926677969687,-0.1954796804753046,1.135206072166832,0.625051320782398,-1.3301444428043103,-0.7538962689063176,-0.9103164443527014,0.44172610429938614,-1.0992341406372268,0.17282393211417388,0.5911203880968244,0.21978611786195845,0,0,0,1,0,0,0,0
Ann thyroid,0.21402336109506728,0.8132637774347617,1.1279620764878064,-0.18951373969539717,0.9384419690570833,-0.5133465114238882,1.0857444096234965,-1.31507818023899,1.3010823869803951,-0.7756056386896283,-0.718357016874347,-0.01878397840760801,-0.7793464795279056,-0.615696585599962,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,0.40466174686858314,0.8132637774347617,1.1279620764878064,-0.18951373969539717,0.8820617331261609,-0.607404657922067,1.0857444096234965,-1.31507818023899,1.3120115534078614,-0.8321587054276354,-0.718357016874347,-0.03027732146134846,-0.82947447113131,-0.6019094230838615,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,0.595300132642099,0.8132637774347617,1.1279620764878064,-0.18951373969539717,0.8292889051393847,-0.6938744767724369,1.0857444096234965,-1.31507818023899,1.3216549355497427,-0.9945475569725655,-0.718357016874347,-0.025596867517254613,-0.9716648719733736,-0.3938184283117907,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,0.595300132642099,0.8132637774347617,1.1279620764878064,-0.18951373969539717,0.8292889051393847,-0.6938744767724369,1.0857444096234965,-1.31507818023899,1.3216549355497427,-1.107747197012851,-0.718357016874347,-0.025596867517254613,-1.0692943636303245,-0.15318712983812383,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,1,0,0,0,0,1,1,0
Ann thyroid,0.40466174686858314,0.8132637774347617,1.1279620764878064,-0.18951373969539717,0.8820617331261609,-0.607404657922067,1.0857444096234965,-1.31507818023899,1.3120115534078614,-0.9649168473326336,-0.718357016874347,-0.01799967476023005,-0.9459099985245305,-0.38142155864992766,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,1,0
Ann thyroid,-0.16725341045196446,0.8132637774347617,1.1279620764878064,-0.18951373969539717,1.0641921278498807,-0.2983330578860104,1.0857444096234965,-1.31507818023899,1.2741798234666335,-1.22085126267899,-0.718357016874347,-0.796773896893454,-1.1656602639844875,0.40741740681202193,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,1,0,0,0,0,1,0
Ann thyroid,-0.35789179622548034,0.8132637774347617,1.1279620764878064,-0.18951373969539717,1.1349748472491847,-0.17487291262591084,1.0857444096234965,-1.31507818023899,1.4759490498198504,-0.6387524417813044,-0.718357016874347,-0.02561838431593576,-0.6566966797564038,-0.5621791575990844,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,1,1,0
Ann thyroid,1.3578536757361626,0.8132637774347617,-1.2265551099923448,-0.18951373969539717,-1.5745410493006013,-0.9792700034380494,-0.9693875417638275,-1.3138721742356108,1.1012347723067322,-0.993295613279827,-0.718357016874347,-0.027662940962065077,-0.9705783823075429,-0.6155439034008366,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,1,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,-0.3029828343513625,-0.18951373969539717,-0.6579359614360262,-0.9792700034380494,-0.0957404086639659,-1.3145589297203273,1.1012347723067322,-0.9845540776880063,-0.718357016874347,-0.024734879058766625,-0.9629879504163307,-0.6372875394138379,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,1,0,0,0,0,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.09537262100980885,-0.18951373969539717,-0.28063764977587485,-0.9792700034380494,0.25187584833504667,-1.3155154820026116,1.1012347723067322,-1.0014259366947278,-0.718357016874347,-0.012740374996116141,-0.9776315630817379,-0.6109544215560176,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,1,0,1,0,1,1,1,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.42348646459189965,-0.18951373969539717,0.021760335667103906,-0.9792700034380494,0.5267400798453881,-1.3149837927633845,1.1012347723067322,-0.9979214722700039,-0.718357016874347,-0.025624790809346733,-0.9745921563861045,-0.6165040071882641,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.5144966875636565,-0.18951373969539717,0.10433128378152288,-0.9792700034380494,0.6012673644473276,-1.3152380404315596,1.1012347723067322,-1.0069406557723628,-0.718357016874347,-0.031005368729805725,-0.9824120947365778,-0.6024225466886155,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.7288114243193834,-0.18951373969539717,0.29659064576476846,-0.9792700034380494,0.7739753569857479,-1.3150015953813157,1.2261395314777717,-0.986911589227843,-0.718357016874347,-0.025008920209594176,-0.9650357366971308,-0.6374204169538168,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,0.9926320944535856,-0.18951373969539717,0.5291670234090082,-0.9792700034380494,0.9814304437820216,-1.3149244402148283,1.2261395314777717,-1.0004349805070027,-0.718357016874347,-0.02221851093577394,-0.9767722293651722,-0.6116167263435531,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,0,0
Ann thyroid,1.3578536757361626,0.8132637774347617,1.024056785366335,-0.18951373969539717,0.5565765986276415,-0.9792700034380494,1.0057772344633555,-1.3152563620447422,1.2261395314777717,-0.9915904882921559,-0.718357016874347,-0.03188577219516397,-0.9690983629267024,-0.6295148872928484,-0.021958143754552798,0.412114544747465,-0.3865103412619629,-1.0992341406372268,-0.5423095800824076,-1.0963988298782386,-0.2381016276837879,0,0,0,0,1,0,1,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-1.0830966941196178,-0.18951373969539717,-0.48219020059225065,0.9032160941713939,-0.8268165360745148,-0.9456685276919019,-1.1470508927719776,-0.2523776414929999,-0.718357016874347,-0.43512954569816864,-0.2995895794411252,0.6616074928851357,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,1,1,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.1904676771139637,-0.18951373969539717,0.4736900407835314,0.9032160941713939,0.004070500301230067,-1.2334179989321794,-1.1470508927719776,-0.2367865455501661,-0.43191198168444916,-0.44534699379831294,-0.2848267859801705,0.5893741276115686,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,1,0,0,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.40570995854939573,-1.1198402096165514,0.25000320684154154,0.2789784797819123,0.10581191119781547,-1.2418925778297722,-1.1470508927719776,-0.8843155199980813,-0.6038037767036721,-1.0157570732726586,-0.8754239579495879,0.09231135447946565,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,0,1,0,0
Car evaluation,-1.6923604966400914,0.8132637774347617,-0.15879489793050305,0.371018042724026,0.6621271979319754,1.5106890555929355,-0.17627110727324113,-1.2418925778297722,-1.1470508927719776,0.030843036301302,-0.718357016874347,-0.2798175094575004,-0.026883576672566783,0.692597454406113,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,1,1,0,1,1,1,1,1
Car evaluation,-1.6923604966400914,0.8132637774347617,-0.15879489793050305,0.371018042724026,0.6621271979319754,1.5106890555929355,-0.17627110727324113,-1.2418925778297722,-1.1470508927719776,-0.3734498252490865,-0.718357016874347,-0.2798175094575004,-0.41327581694045784,0.9859100709256746,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,1,1,0,1,0,0,0
Car evaluation,-2.0736372681871234,0.8132637774347617,-0.15879489793050305,0.371018042724026,1.107601146295675,1.948251314966004,-0.17627110727324113,-1.2418925778297722,-1.1470508927719776,0.15492727964586187,1.9560869495327597,-0.511986297576664,0.09572169877412305,1.011866064442797,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,1,0,0,0
Car evaluation,-1.8829988824136072,0.8132637774347617,-0.15879489793050305,0.371018042724026,0.8551305765333028,1.7319313069166657,-0.17627110727324113,-1.2418925778297722,-1.1470508927719776,-0.08599590495900361,1.2077360699962754,-0.410560491850623,-0.14056279464524332,0.9514331198004965,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,1,0,0,0
Car evaluation,-1.8829988824136072,0.8132637774347617,-0.15879489793050305,0.371018042724026,0.8551305765333028,1.7319313069166657,-0.17627110727324113,-1.2418925778297722,-1.1470508927719776,-0.1437269742400419,1.2077360699962754,-0.5068083156297645,-0.1961160636536067,0.9895200100718393,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,1,0,0,0
Car evaluation,-1.6923604966400914,0.8132637774347617,-0.15879489793050305,0.371018042724026,0.6621271979319754,1.5106890555929355,-0.17627110727324113,-1.2418925778297722,-1.1470508927719776,-0.3734498252490865,-0.718357016874347,-0.2798175094575004,-0.41327581694045784,0.9859100709256746,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,1,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-1.9193231913522455,-1.1198402096165514,-1.4483915412170993,0.2789784797819123,-1.4274522652698887,-0.5564429796104653,-1.1470508927719776,-0.5276823697994762,-0.718357016874347,-0.45391044303811867,-0.5557157760271977,0.641339008796258,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,1,1,1,1,1,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-1.3074844083554273,0.371018042724026,-0.7346790330222367,1.2958571730978434,-1.2483853557813311,-1.2431412087509959,-1.1470508927719776,0.07302990999360243,-0.038433318832515585,-0.2648422313929334,0.014580649763893281,0.49654972595739677,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,1,1,1,0,1
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.728415628890177,0.371018042724026,-0.0933131070928201,1.2958571730978434,-0.6888388153639892,-1.2403278741708366,-1.1470508927719776,-0.04899028297184656,-0.05765787823265762,-0.21330998422666408,-0.10474016985322572,0.5930661405760904,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,1,1,0,1,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.6047477456287021,0.371018042724026,0.039407731618926516,1.2958571730978434,-0.5745474553132007,-1.2427333098632638,-1.1470508927719776,-0.14247643715012928,0.38686957096449703,-0.4314725309948353,-0.19491695614232288,0.6646280261363628,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,0,1,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.41955689888897946,0.371018042724026,0.23547039405961276,1.2958571730978434,-0.40658671574770927,-1.2422187090017152,-1.1470508927719776,-0.09582455085486108,-0.714944814138298,-0.3512348623459972,-0.15004915582007153,0.6302667742566851,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,1,0,0,0,0
Car evaluation,-1.5017221108665755,0.8132637774347617,-0.26789339152221076,0.371018042724026,0.393701965352371,1.2958571730978434,-0.271775688820543,-1.2417526673291046,-1.1470508927719776,-0.039653381960949925,-0.4293366669604337,-0.31079737235898625,-0.09567522361874335,0.5855568436024233,-0.7538962689063176,0.13269000536036238,1.2699625498607352,-1.0992341406372268,-0.5423095800824076,0.9192774530356624,-0.9249332460024074,0,0,0,1,0,0,0,0
Indian Engineering Student Placement,1.3578536757361626,-1.0064270773270578,0.5735934207929558,-1.1198402096165514,0.15765012090517194,-1.448395608305088,0.9539061644525332,-0.951095897349756,-0.3976223377457411,-1.1309282515349022,-0.718357016874347,-1.1340410106175365,-1.089139919248862,-0.0270576061861949,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,0.40466174686858314,-0.936220767927469,0.5735934207929558,-1.1198402096165514,0.38515598428761727,-1.1455840784101903,0.9539061644525332,-0.951095897349756,-0.32736341071203134,-1.0183053021395956,-0.718357016874347,-1.0987572521091764,-0.9922546532506709,0.03571696547736571,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,1,1,0,0,1,1
Indian Engineering Student Placement,0.595300132642099,-0.8704946694541816,0.5735934207929558,-1.1198402096165514,0.33411939607633073,-1.21730209174935,0.9539061644525332,-0.951095897349756,-0.3755803214214401,-1.1746353720883773,-0.718357016874347,-1.178752241086377,-1.126424231258627,0.30321276519019696,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-0.5485301819989962,-0.7893301281684602,0.5735934207929558,-1.1198402096165514,0.7046175209894998,-0.6515318156739525,0.9539061644525332,-0.951095897349756,-0.4316872720651155,-1.0046387301708488,-0.718357016874347,-1.134648325466725,-0.9804169805815738,0.40170466599451826,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-0.5485301819989962,-1.1008681628944863,0.5735934207929558,-1.1198402096165514,0.7046175209894998,-0.6515318156739525,0.9539061644525332,-0.951095897349756,-0.6701418123007363,-1.2317314742445657,-0.7178733340660931,-1.2118036300384454,-1.1748693540778778,0.8196283249757569,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,-0.16725341045196446,-0.9193801419593874,0.5735934207929558,-1.1198402096165514,0.5613315913218113,-0.8821619189937336,0.9539061644525332,-0.951095897349756,-0.3399739873591074,-1.1903255912925477,-0.718357016874347,-1.1101769917870468,-1.139766398588731,0.5926120972757168,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,0.40466174686858314,-1.1340559856661452,0.5735934207929558,-1.1198402096165514,0.38515598428761727,-1.1455840784101903,0.9539061644525332,-0.951095897349756,-0.6552384035360099,-1.2272628409877844,-0.7180178214685605,-1.2579723339326134,-1.1710883519396482,0.48518120229934186,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-1.4659305654102468,-1.1198402096165514,-1.8511709996131442,-1.4953300818740842,-0.9341391919985821,-0.955708717616764,-0.550914542182926,-1.0704484918077477,-0.718357016874347,-0.9340980833545038,-1.0372583155330706,-0.22671889520409402,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,1,0,0,0,0,1,0,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.6975511663633404,-1.1198402096165514,-1.077575426521631,-1.4953300818740842,-0.16633288606682564,-0.9529133869592862,-0.31246000194730505,-1.0727660950563738,-0.718357016874347,-0.970744685008153,-1.0392526814363943,-0.2175456896842209,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,1,0,0,1,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.46841167063993694,-1.1198402096165514,-0.8535637008319039,-1.4953300818740842,0.04816440696072196,-0.9502272206022803,-0.4316872720651155,-1.0655765375315929,-0.718357016874347,-0.9612363854051055,-1.033064222729062,-0.2294462875646496,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,-0.028617323452978943,-1.1198402096165514,-0.43382201255472247,-1.4953300818740842,0.4435696867119542,-0.9513565810573782,-0.4316872720651155,-1.1453995539270747,-0.718357016874347,-1.1227540562186498,-1.1015039525478336,-0.04537144580810615,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,1,0,0,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,0.08685842320387012,-1.1198402096165514,-0.32586244045730184,-1.4953300818740842,0.5440810490568431,-0.9512660706962016,-0.4316872720651155,-1.0628725468896996,-0.718357016874347,-0.9810309090842737,-1.0307354973801794,-0.2368242892957929,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,1
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,0.279286193911269,-1.1198402096165514,-0.14801875171496395,-1.4953300818740842,0.7087071776857005,-0.9509606273757641,-0.4316872720651155,-1.0792807904609232,-0.718357016874347,-1.026973115913,-1.0448560902356536,-0.20026502625289752,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,1,0,0,1,1,0,1,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,0.3774499376474464,-1.1198402096165514,-0.05827464776531548,-1.4953300818740842,0.7913554458862211,-0.9511051325891214,-0.4316872720651155,-1.1246544886450687,-0.718357016874347,-1.1369404076227874,-1.083773759017476,-0.09546290887971619,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,1,0,0,0,1,1,0,0
Indian Engineering Student Placement,1.5484920615096784,-0.9558105047556711,0.4591012770560296,-1.1198402096165514,0.01587557293160554,-1.4953300818740842,0.85943608830976,-0.9507877049078571,-0.4316872720651155,-1.101483319013385,-0.718357016874347,-1.1129105061406686,-1.06392329112435,-0.1495667594402101,-1.302849862770141,-0.9103164443527014,0.7178049194865025,1.3655757942338496,1.531577605287679,1.1469533951819166,1.135561608953451,0,0,0,0,0,0,1,0
