height,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
-0.44747942133396684,1.1873207913058275,1.0548266783965161,-0.23401027020685872,0.0678910224729418,-0.2045555745814452,-0.3172961984344073,-0.5833070185390655,2
-0.02755601696276087,-0.3261321256886326,0.37731604822699205,0.9639571998203333,-0.044061260462207964,-0.16306669268802115,-0.2062565989279182,-0.33319224467111336,1
-0.08004644250916161,-0.37367464023319086,0.39514527533671634,-0.06371097299711063,-0.045788030893084315,-0.22647422916665033,-0.31941123842500707,-0.48207008625918013,1
-0.08004644250916161,-0.3160532422371276,1.0072820727705847,0.7642959548158018,-0.04262228510314434,-0.15132455630308983,-0.23586715879631528,-0.31532690368054533,1
-0.02755601696276087,-0.13168421344095033,0.09799149017464456,0.306249569217169,-0.05701203869378056,0.0005404076086886487,0.035915479995758025,0.35164582663399385,1
-0.08004644250916161,-0.2692237033708109,0.7933313474538927,1.0285534849688585,-0.050248854506181544,-0.11531533805596711,-0.16871463909477188,-0.14858372110191057,1
-0.3424985702411653,1.1225048205566,-0.5914052914013621,-2.9940333629165665,0.4002943304166384,-0.13018871081021344,-0.28451307858011055,-0.6071274731931563,2
-0.44747942133396684,-0.15761060174064132,1.8095972927081787,-0.5217573585957428,0.25639679451027625,-0.27109434742938937,-0.3833911981406508,-0.6369030415107696,2
-0.44747942133396684,-0.09279463099141391,2.3028725760772177,-0.1929035432941609,0.3859045768260022,-0.26404906559843055,-0.37916111815945125,-0.6369030415107696,2
-0.44747942133396684,-0.15761060174064132,2.635684815458738,0.29450479009925534,0.32834556246345736,-0.26718030196774556,-0.38074739815240105,-0.6369030415107696,2
-0.44747942133396684,-0.09279463099141391,2.035434169431353,0.47654886642691774,0.1340838889898684,-0.26561468378308806,-0.3765173181712015,-0.630947927847247,2
-0.02755601696276087,-0.23538976663971423,-0.5319745343689477,-0.7155462140413188,-0.06104116969915871,-0.14897612902610358,-0.16607083910652215,-0.08903258446668384,1
-0.08004644250916161,-0.1252026163660276,-0.6092345185110865,0.01850248082828434,-0.057587628837406014,-0.12470904716391217,-0.05979007957888258,-0.06521212981259315,1
-0.08004644250916161,-0.3700773538566087,-0.4428283988203264,0.2064189467149029,-0.053270702760215144,-0.24526164738254044,-0.31095107846260794,-0.5058905409132708,1
-0.08004644250916161,-0.11800804361286339,-0.45471455022680923,0.5998690471650105,-0.06118506723506507,-0.10435601076336454,-0.009029119804487562,0.0896208254389963,1
-0.08004644250916161,-0.40608262560780456,0.484291410885338,1.1636184448248656,-0.06435081302500503,-0.25230692921349923,-0.340561638331005,-0.4761149725956575,1
-0.08004644250916161,-0.26562641699422873,-0.39528379319439483,0.01850248082828434,-0.05528526826290422,-0.1834197290885688,-0.20572783893026825,-0.29746156268997737,1
-0.08004644250916161,-0.32684510136687406,-0.2526499763166002,0.6057414367239667,-0.06650927606360046,-0.21316647459706148,-0.2533162387187636,-0.267685994372364,1
-0.08004644250916161,-0.16120788811722345,-0.17538999217446147,0.5587623202523128,-0.05988998941190781,-0.10200758348637827,-0.06243387956713232,0.06580037078490561,1
-0.13253686805556236,-0.06443764378862692,-0.3536822632717047,0.9052333042307658,-0.06348742780956687,-0.10983567440966582,-0.020133079755136472,0.13130662108365498,1
0.024934408583639874,-0.15761060174064132,-0.7875267896083296,-1.067889587578728,-0.05816321898103145,-0.09417949256309072,-0.05080115961883346,0.053890143457860265,1
-0.02755601696276087,-0.4103928876626282,0.026674581735747917,1.2751938464450454,-0.06463860809681776,-0.25543816558281424,-0.3331589983639057,-0.4880251999227028,1
-0.02755601696276087,-0.27752014762671207,-0.4071699446008777,0.2122913362738604,-0.06319963273775414,-0.1677635472419937,-0.16712835910182205,-0.12476326644781988,1
-0.08004644250916161,-0.11800804361286339,-0.4190560960073606,0.35322868568882365,-0.05945829680418872,-0.10044196530172075,-0.027535719722235747,0.05984525712138294,1
0.024934408583639874,-0.19886596712252455,-0.6270637456208108,0.652720553195622,-0.06492640316863048,-0.10200758348637827,0.04543315995345709,0.21467821237297238,1
-0.08004644250916161,-0.15041602898747708,-0.46660070163329215,0.3884630230425653,-0.06147286230687779,-0.12392623807158341,-0.06137635957183243,0.01815946147672424,1
-0.08004644250916161,-0.40608262560780456,0.5437221679177524,1.2751938464450454,-0.06463860809681776,-0.2515241201211705,-0.3395041183357051,-0.4701598589321348,1
-0.08004644250916161,-0.21882928611328656,-0.3774545660846705,1.0990221596763405,-0.06291183766594141,-0.1552386017647336,-0.10103335939557853,-0.0771223571396385,1
0.024934408583639874,-0.14876322173337178,-0.8291283195310196,-0.08720053123293796,-0.06694096867131955,-0.09417949256309072,0.05918091989235574,0.32782537197990314,1
0.07742483413004062,-0.41687448473755095,-0.3358530361619804,1.151873665706952,-0.06463860809681776,-0.25543816558281424,-0.32205503841325683,-0.4880251999227028,1
0.07742483413004062,-0.2980344023688425,-0.6330068213240522,0.259270452745515,-0.05988998941190781,-0.1552386017647336,-0.10261963938852837,-0.1366734937748652,1
-0.08004644250916161,-0.14681874261089495,-0.8350713952342611,0.9052333042307658,-0.06291183766594141,-0.15836983813404862,-0.022248119745736265,-0.08903258446668384,1
-0.08004644250916161,-0.25483455786448245,-0.4190560960073606,1.0226810954099017,-0.06766045635085136,-0.17872287453459626,-0.15073679917467364,-0.07116724347611583,1
-0.08004644250916161,-0.3016316887454246,-0.38339764178791197,-0.04609380432024014,-0.06161675984278415,-0.20377276548911644,-0.24538483875401437,-0.29746156268997737,1
-0.02755601696276087,-0.18029619150287088,-0.5735760642916378,0.259270452745515,-0.05873880912465691,-0.11688095624062461,-0.033880839694035124,-0.01757122050441179,1
-0.02755601696276087,-0.4363192759623192,0.07421918736167879,-2.2482398889290494,0.1268890121945503,-0.27813962926034813,-0.38815003811950033,-0.6369030415107696,1
0.07742483413004062,-0.4195643475236439,0.050446884548713024,1.2751938464450454,-0.06550199331225594,-0.2515241201211705,-0.32681387839210635,-0.46420474526861216,1
0.07742483413004062,-0.3304423877434562,-0.603291442807845,-0.09307292079189479,-0.05470967811927877,-0.1818541109039113,-0.18246239903367054,-0.29746156268997737,1
-0.02755601696276087,-0.33909531983847807,-0.3893407174911534,0.5998690471650105,-0.06435081302500503,-0.21081804732007522,-0.23745343878926514,-0.2915064490264547,1
-0.08004644250916161,-0.17562944160892657,-0.32990996045873894,0.5822518784881401,-0.06248014505822233,-0.12549185625624093,-0.07776791949898082,0.036024802467292255,1
0.07742483413004062,-0.41146235117999047,-0.03275617529666717,1.0285534849688585,-0.055716960870623305,-0.2429132201055542,-0.3114798384602579,-0.4880251999227028,1
0.07742483413004062,-0.4303886146387649,-0.8826160008601927,-1.173592599639951,-0.03715417873870258,-0.2757912019833619,-0.37070095819705207,-0.6130825868566789,1
0.07742483413004062,-0.3304423877434562,-0.4071699446008777,-0.23988265976581555,-0.055716960870623305,-0.16854635633432244,-0.18933627900311986,-0.2438655397182733,1
-0.02755601696276087,-0.2451121622520983,-0.7696975624986052,-0.45716107344721824,-0.06463860809681776,-0.17480882907295248,-0.16184075912532256,-0.12476326644781988,1
-0.08004644250916161,-0.3340396741200383,-0.5438606857754306,-1.1089963144914257,-0.056868141157874204,-0.22882265644363659,-0.30619223848375837,-0.4344291769509988,1
-0.3949889957875661,0.8038371003680236,0.13364994439409322,-1.6962352703871082,0.3930994536213203,-0.1849853472732263,-0.3056634784861084,-0.6190377005202016,2
-0.49996984688036755,-0.1252026163660276,3.788641501887577,1.2751938464450454,0.0549402442413692,-0.28205367472199194,-0.39132259810540004,-0.6369030415107696,2
-0.49996984688036755,-0.027978660242186502,3.788641501887577,1.2751938464450454,0.09810950501327785,-0.2797052474450057,-0.3897363181124502,-0.6369030415107696,2
-0.49996984688036755,-0.19001858711525502,3.788641501887577,1.2751938464450454,0.026160737060096768,-0.28361929290664945,-0.39238011810069995,-0.6369030415107696,2
-0.49996984688036755,0.9766688863708384,-0.6686652755435009,1.2751938464450454,-0.057299833765593285,-0.2812708656296632,-0.3733447581853018,-0.6130825868566789,2
-0.44747942133396684,-0.1252026163660276,2.1542956834961817,0.5411451515754422,0.32834556246345736,-0.26718030196774556,-0.37810359816415134,-0.6369030415107696,2
-0.44747942133396684,-0.1252026163660276,2.4514494686582537,0.3943354126015215,0.3571250696447298,-0.26561468378308806,-0.3786323581618013,-0.6369030415107696,2
0.12991525967644135,-0.4243607293590867,-0.37151149038142905,0.1476950511253346,0.004576106674142443,-0.25935221104445805,-0.34109039832865495,-0.6071274731931563,1
0.024934408583639874,-0.19591684045343472,0.3000560640848533,0.41195258127839196,-0.044349055534020694,0.01619658945526375,0.030099120021608597,0.10748616642956431,1
0.024934408583639874,-0.3903647527011169,-1.1559974832092987,-0.1929035432941609,-0.040607719600455276,-0.26091782922911555,-0.3093647984696581,-0.5773519048755429,1
-0.08004644250916161,-0.4312636302438795,0.09204841447140312,0.8817437459949384,-0.04823428900349247,-0.27657401107569063,-0.3744022781806017,-0.6071274731931563,1
-0.13253686805556236,-0.4371294755966845,0.3238283668978191,-2.1484092664267838,0.0549402442413692,-0.28205367472199194,-0.39132259810540004,-0.6369030415107696,1
-0.3949889957875661,0.7714291149934098,-0.03275617529666717,-2.3774324592260996,0.3463327544517526,-0.19516186547350012,-0.32892891838270616,-0.6190377005202016,2
4.5916014311205045,-0.4482778225655516,0.6982421362020296,-1.7432143868587628,1.9399979646147134,-0.179505683626925,-0.32099751841795693,-0.6369030415107696,4
-0.44747942133396684,0.32850917887856423,1.5599881131720381,-0.6215879810980088,0.3427353160540936,-0.2429132201055542,-0.3622407982346529,-0.630947927847247,2
0.024934408583639874,-0.25778368453357225,0.16336532291030043,0.5528899306933559,-0.05140003479343244,-0.07147802888555682,-0.06507767955538206,-0.005660993177366446,1
-0.08004644250916161,-0.3160532422371276,0.971623618551136,0.6762101114314494,-0.043197875246769796,-0.15289017448774733,-0.23851095878456505,-0.31532690368054533,1
-0.08004644250916161,-0.37367464023319086,-0.42499917171060203,-0.12243486858667893,-0.0663653785276941,-0.24682726556719795,-0.320468758420307,-0.4344291769509988,1
-0.13253686805556236,-0.41687448473755095,-0.7637544867953637,-2.671051937173941,-0.01700852371181188,-0.27813962926034813,-0.3855062381312506,-0.6249928141837243,1
-0.02755601696276087,-0.1252026163660276,0.43674680525940646,0.7466787861389312,-0.05255121508068334,0.05142299861005773,0.08456139977955325,0.3814213949516072,1
-0.08004644250916161,-0.14322145623431282,-0.3596253389749462,0.1711846093611626,-0.06276794013003505,-0.10905286531733706,-0.06825023954128175,0.11344128009308699,1
-0.08004644250916161,-0.3340396741200383,-0.3596253389749462,-0.010859466966499812,-0.059170501732375994,-0.2217773746126778,-0.2776391986106612,-0.39274338130634007,1
0.024934408583639874,-0.15171234840246162,0.21090992853623197,0.617486215841881,-0.04924157175483701,0.05611985316403026,0.12527591959859927,0.3099600309893351,1
0.024934408583639874,-0.09869288432959361,-0.603291442807845,0.0889711555357663,-0.06190455491459688,-0.022943865161174002,0.15594399946229626,0.4350174179233112,1
-0.02755601696276087,-0.040941854392032,0.37137297252375057,0.46480408730900347,-0.0503927520420879,0.12970390784293323,0.1776231593659441,0.548164577530242,1
-0.08004644250916161,-0.4024853392312224,-0.7340391082791567,-1.8841517362737263,-0.021757142396721833,-0.26796311106007437,-0.3680571582088023,-0.6071274731931563,1
-0.08004644250916161,-0.17922672798550865,-0.6330068213240522,-1.0385276397839438,-0.05744373130149965,-0.15445579267240486,-0.18034735904307075,-0.17240417575600125,1
0.024934408583639874,-0.09869288432959361,-0.7518683353888811,-0.2105207119710314,-0.06377522288137959,-0.04799375611569417,0.12051707961974972,0.41119696326922056,1
-0.02755601696276087,-0.30668733446386437,0.18119455002002477,0.40608019171943516,-0.043629567854488883,-0.15445579267240486,-0.19832519896316897,-0.31532690368054533,1
-0.08004644250916161,-0.3052613831073813,-0.03869925099990861,1.08140499099947,-0.05600475594243603,-0.18968220182719883,-0.21260171889971757,-0.3093717900170227,1
-0.13253686805556236,-0.25483455786448245,-0.3596253389749462,0.7701683443747586,-0.06363132534547322,-0.1990759109351439,-0.21101543890676774,-0.24982065338179596,1
-0.08004644250916161,-0.2908398296156783,0.5793806221372011,0.9052333042307658,-0.04809039146758611,-0.14741051084144607,-0.20044023895376878,-0.2617308807088413,1
-0.08004644250916161,-0.2800479704859319,-0.5260314586657062,-0.2105207119710314,-0.05413408797565332,-0.1990759109351439,-0.2295220388245159,-0.3570126993252041,1
-0.08004644250916161,-0.3052613831073813,-0.2585930520198417,0.7995302921695427,-0.05514137072699785,-0.19985872002747265,-0.2215906388597667,-0.3510575856616814,1
-0.3949889957875661,0.8038371003680236,-0.03869925099990861,-2.4185391861387977,0.8032074309544525,-0.19281343819651386,-0.3284001583850562,-0.630947927847247,2
-0.44747942133396684,-0.15761060174064132,2.1364664563864575,-0.35733045094495214,0.2851763016915487,-0.26952872924473187,-0.38286243814300086,-0.6369030415107696,2
-0.3949889957875661,0.9766688863708384,0.8468190287830657,-1.3204023386138717,0.19883778014773137,-0.13331994717952847,-0.279754238601261,-0.5833070185390655,2
-0.49996984688036755,0.10165328125626831,2.3920187116258393,1.2751938464450454,-0.04219059249542526,-0.2797052474450057,-0.3876212781218504,-0.6190377005202016,2
-0.44747942133396684,0.6687930253120082,1.5481019617655551,0.723189227903104,0.06573255943434636,-0.22256018370500655,-0.330515198375656,-0.5952172458661109,2
-0.44747942133396684,0.29610119350395053,1.334151236448864,-0.12830725814563643,0.17005827296645892,-0.2476100746595267,-0.3595969982464032,-0.6249928141837243,2
0.024934408583639874,-0.22242657248986872,-0.10407308373556448,0.5352727620164861,-0.053990190439746955,-0.061301510685283,-0.0053277998209379255,0.07175548444842829,1
-0.08004644250916161,-0.3016316887454246,-0.3655684146781876,0.6057414367239667,-0.06147286230687779,-0.20298995639678766,-0.2237056788503665,-0.29746156268997737,1
-0.49996984688036755,1.3979726962408165,0.5556083193242353,1.2751938464450454,-0.0355713058437326,-0.26952872924473187,-0.36647087821585245,-0.6011723595296335,2
-0.49996984688036755,-0.1252026163660276,3.1943339315634334,1.2751938464450454,0.04055049065073298,-0.2828364838143207,-0.39132259810540004,-0.6369030415107696,2
0.1824056852228421,-0.021043351372019157,-0.644892972730535,-0.774270109630887,-0.05629255101424875,0.2244238080147126,0.4954079179535629,1.0781696935837597,1
-0.02755601696276087,0.04331890758196362,-0.3893407174911534,-0.02847663564336965,-0.05773152637331237,0.06394794408731781,0.22838411914033913,0.5958054868384234,1
-0.44747942133396684,1.4303806816154303,1.5065004318428652,0.11246071377159428,0.16833150253558257,-0.1779400654422675,-0.2982608385190092,-0.5952172458661109,2
-0.08004644250916161,-0.006362533997319167,-0.0030407967804599555,1.1929803926196498,-0.05125613725752608,0.0240246803785513,0.18026695935419385,0.2682742353446764,1
-0.44747942133396684,-0.17381459442794817,1.3400943121521047,1.1048945492352973,0.007022364784550599,-0.2742255837987044,-0.37916111815945125,-0.6249928141837243,2
-0.02755601696276087,-0.024737861704725143,0.31194221549133616,0.4354421395142193,-0.049529366826649726,0.13518357148923452,0.19718727927899218,0.5362543502031967,1
-0.49996984688036755,-0.060386645616800204,1.3103789336358975,1.2751938464450454,-0.03859315409776621,-0.2844021019989782,-0.39026507811010014,-0.630947927847247,1
-0.23751771914836384,-0.30344653592640297,-1.2392005430546789,-1.772576334653547,-0.04895377668302429,-0.2703115383370606,-0.35536691826520356,-0.5892621322025883,1
-0.1850272936019631,-0.3798321574543675,-0.22887767350363444,-0.12243486858667893,-0.04449295306992706,-0.2632662565061018,-0.35430939826990365,-0.5773519048755429,1
-0.1850272936019631,-0.18074990329811552,-0.9539329092990898,-0.1870311537352047,-0.05528526826290422,-0.22569142007432158,-0.23533839879866536,-0.4344291769509988,1
-0.1850272936019631,-0.23632959821557795,-1.2332574673514374,-1.150103041404123,-0.028952019192039942,-0.25074131102884173,-0.29667455852605934,-0.5713967912120202,1
-0.49996984688036755,0.42573313500240534,1.369809690668312,1.2751938464450454,-0.0313982773024481,-0.2773568201680194,-0.3823336781453509,-0.6190377005202016,1
-0.1850272936019631,-0.37056347363722797,-0.8053560167180539,-1.1912097683168215,-0.05010495697027518,-0.2687459201524031,-0.3601257582440531,-0.5833070185390655,1
-0.44747942133396684,0.05304130319434776,-1.0014775149250212,-1.567042700090058,-0.060177784483720534,-0.28048805653733444,-0.3796898781571012,-0.6071274731931563,1
-0.44747942133396684,-0.17381459442794817,-0.22887767350363444,1.2751938464450454,-0.04938546929074337,-0.2812708656296632,-0.3786323581618013,-0.6190377005202016,1
-0.44747942133396684,-0.27103855055178927,0.27628376127188753,1.010936316291988,0.04055049065073298,-0.2828364838143207,-0.3855062381312506,-0.6369030415107696,1
-0.44747942133396684,-0.14140660905333446,-0.7459252596856396,1.2751938464450454,-0.06305573520184778,-0.2828364838143207,-0.3765173181712015,-0.6130825868566789,1
-0.1850272936019631,0.04610599432418041,-0.549803761478672,-0.7566529409540159,-0.06593368591997502,-0.13175432899487097,-0.13751779923342494,0.10748616642956431,1
-0.2900081446947646,-0.39094809643785994,-0.5676329885883963,-0.02847663564336965,-0.06435081302500503,-0.28048805653733444,-0.37810359816415134,-0.6011723595296335,1
0.024934408583639874,-0.4227727380757306,0.7279575147182368,-0.327968503150168,-0.0026187701211756653,-0.25230692921349923,-0.35853947825110327,-0.5952172458661109,1
0.024934408583639874,-0.4257218647448205,2.035434169431353,1.2751938464450454,0.022563298662437715,-0.24134760192089666,-0.3500793182887041,-0.5952172458661109,1
0.024934408583639874,-0.4257218647448205,0.4783483351820966,-1.8606621780378991,0.4722430983698195,-0.25935221104445805,-0.37493103817825163,-0.6369030415107696,1
0.024934408583639874,-0.42867099141391035,1.3935819934812776,1.2751938464450454,-0.006216208518834719,-0.25387254739815673,-0.3558956782628535,-0.5952172458661109,1
0.024934408583639874,-0.42867099141391035,0.6269252277631326,1.2751938464450454,-0.03715417873870258,-0.2617006383214443,-0.3558956782628535,-0.5833070185390655,1
0.024934408583639874,-0.4227727380757306,0.6685267576858224,-0.8623559530152389,0.13653014710027656,-0.253089738305828,-0.3632983182299528,-0.6249928141837243,1
0.024934408583639874,-0.4257218647448205,0.8824774830025143,0.40608019171943516,0.04055049065073298,-0.2546553564904855,-0.3569531982581534,-0.6130825868566789,1
-0.49996984688036755,0.9442609009962246,3.2359354614861235,1.2751938464450454,0.05134280584371015,-0.25935221104445805,-0.3738735181829517,-0.6190377005202016,2
-0.02755601696276087,-0.3261321256886326,0.1455360958005761,0.6116138262829242,-0.05312680522430878,-0.17480882907295248,-0.218418078873867,-0.2915064490264547,1
-0.13253686805556236,-0.3682625066756304,0.8171036502668585,1.2751938464450454,-0.04924157175483701,-0.22725703825897908,-0.3120085984579078,-0.4701598589321348,1
-0.08004644250916161,-0.31965052861370985,1.0548266783965161,0.8582541877591111,-0.047658698859867024,-0.15289017448774733,-0.23745343878926514,-0.27959622169940934,1
-0.02755601696276087,-0.13168421344095033,0.16930839861354188,0.306249569217169,-0.05427798551155968,0.009934116716633709,0.035915479995758025,0.3040049173258125,1
-0.02755601696276087,-0.2904833417765575,0.9359651643316873,1.046170653645729,-0.046219723500803396,-0.09026544710144695,-0.14756423918877395,-0.13071838011134254,1
-0.02755601696276087,-0.3812257008254759,-0.19916229498742724,0.35322868568882365,-0.052119522472964246,-0.23586793827459537,-0.3030196784978587,-0.48207008625918013,1
-0.08004644250916161,-0.3808692129863551,-0.4190560960073606,-0.1341796477045926,-0.05111223972161972,-0.25074131102884173,-0.32787139838740625,-0.5297109955673616,1
-0.08004644250916161,-0.25123727148790026,-0.3774545660846705,1.2751938464450454,-0.06132896477097143,-0.17402601998062373,-0.1348739992451752,-0.18431440308304659,1
-0.08004644250916161,-0.3988556448692658,-1.3996635870421976,0.9052333042307658,-0.06334353027366049,-0.2773568201680194,-0.3342165183592056,-0.5892621322025883,1
-0.13253686805556236,-0.35610951216015024,-0.4428283988203264,1.2751938464450454,-0.06780435388675773,-0.24839288375185548,-0.29931835851430905,-0.4284740632874761,1
-0.13253686805556236,-0.3074975340982297,0.09799149017464456,0.6057414367239667,-0.06507030070453684,-0.20690400185843144,-0.26547771866471237,-0.2617308807088413,1
-0.08004644250916161,-0.10358649012116028,-0.48442992874301616,0.18880177803803241,-0.06075337462734598,-0.099659156209392,-0.024363159736336057,0.09557593910251896,1
-0.08004644250916161,-0.2116347133601224,-0.23482074920687654,0.13007788244846477,-0.060177784483720534,-0.1395824199181585,-0.14386291920522432,-0.07116724347611583,1
-0.08004644250916161,-0.32684510136687406,-0.1516176893614957,0.20054655715594674,-0.06291183766594141,-0.20925242913541772,-0.26442019866941247,-0.3034166763535,1
-0.13253686805556236,-0.11304962185054747,-0.222934597800393,0.7349340070210176,-0.06363132534547322,-0.12079500170226838,-0.07776791949898082,0.0896208254389963,1
-0.13253686805556236,-0.1252026163660276,-0.3536822632717047,0.8171474608464132,-0.06420691548909868,-0.138016801733501,-0.08464179946843015,0.030069688803769583,1
-0.08004644250916161,-0.10718377649774243,-0.4606576259300507,-0.35145806138599534,-0.05873880912465691,-0.09887634711706325,-0.06983651953423159,0.0479350297943376,1
-0.13253686805556236,-0.1252026163660276,-0.38339764178791197,0.5881242680470968,-0.06420691548909868,-0.14036522901048726,-0.09786079940967884,0.01815946147672424,1
-0.02755601696276087,-0.4071520891251668,-1.512582025403785,-0.5746088646263542,-0.055429165798810576,-0.27892243835267694,-0.34955055829105414,-0.6071274731931563,1
-0.13253686805556236,-0.16571259808429475,-0.12784538654852992,0.7936579026105859,-0.06507030070453684,-0.14036522901048726,-0.1248275592898262,0.04197991613081493,1
0.024934408583639874,-0.2018150937916144,-0.5973483671046036,0.21816372583281657,-0.06463860809681776,-0.10044196530172075,0.004189880136761141,0.20872309870944972,1
