height,lenght,area,eccen,mean_tr,blackand,wb_trans,target
-0.08004644250916161,-0.005185643224138412,-0.08263817878931129,-0.1252026163660276,-0.057587628837406014,-0.05979007957888258,-0.06521212981259315,1
-0.08004644250916161,-0.5962814368176476,-0.20812266507418606,-0.3700773538566087,-0.053270702760215144,-0.31095107846260794,-0.5058905409132708,1
-0.08004644250916161,0.01219952717567068,-0.07894745860446202,-0.11800804361286339,-0.06118506723506507,-0.009029119804487562,0.0896208254389963,1
-0.08004644250916161,-0.683207288816693,-0.22657626599843236,-0.40608262560780456,-0.06435081302500503,-0.340561638331005,-0.4761149725956575,1
-0.08004644250916161,-0.3441964660204157,-0.1546072223938718,-0.26562641699422873,-0.05528526826290422,-0.20572783893026825,-0.29746156268997737,1
-0.08004644250916161,-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,-0.06650927606360046,-0.2533162387187636,-0.267685994372364,1
-0.08004644250916161,-0.09211149522318386,-0.10109177971355758,-0.16120788811722345,-0.05988998941190781,-0.06243387956713232,0.06580037078490561,1
-0.13253686805556236,0.038277282775384315,-0.09289017930278144,-0.06443764378862692,-0.06348742780956687,-0.020133079755136472,0.13130662108365498,1
0.024934408583639874,0.0730476235750025,-0.02543201592414778,-0.15761060174064132,-0.05816321898103145,-0.05080115961883346,0.053890143457860265,1
-0.02755601696276087,-0.683207288816693,-0.22411578587519954,-0.4103928876626282,-0.06463860809681776,-0.3331589983639057,-0.4880251999227028,1
-0.02755601696276087,-0.3268112956206066,-0.1400493816647442,-0.27752014762671207,-0.06319963273775414,-0.16712835910182205,-0.12476326644781988,1
-0.08004644250916161,0.01219952717567068,-0.07894745860446202,-0.11800804361286339,-0.05945829680418872,-0.027535719722235747,0.05984525712138294,1
0.024934408583639874,-0.04864856922366114,-0.05700817750563588,-0.19886596712252455,-0.06492640316863048,0.04543315995345709,0.21467821237297238,1
-0.08004644250916161,-0.06603373962347023,-0.09555569943628368,-0.15041602898747708,-0.06147286230687779,-0.06137635957183243,0.01815946147672424,1
-0.08004644250916161,-0.683207288816693,-0.22657626599843236,-0.40608262560780456,-0.06463860809681776,-0.3395041183357051,-0.4701598589321348,1
-0.08004644250916161,-0.2311928584216566,-0.13061754119235164,-0.21882928611328656,-0.06291183766594141,-0.10103335939557853,-0.0771223571396385,1
0.024934408583639874,0.09912537917471613,-0.018665695585257474,-0.14876322173337178,-0.06694096867131955,0.05918091989235574,0.32782537197990314,1
0.07742483413004062,-0.683207288816693,-0.21919482562873385,-0.41687448473755095,-0.06463860809681776,-0.32205503841325683,-0.4880251999227028,1
0.07742483413004062,-0.300733540020893,-0.11093370020648893,-0.2980344023688425,-0.05988998941190781,-0.10261963938852837,-0.1366734937748652,1
-0.08004644250916161,-0.05734115442356569,-0.09371033934385906,-0.14681874261089495,-0.06291183766594141,-0.022248119745736265,-0.08903258446668384,1
-0.08004644250916161,-0.31811871042070206,-0.14907114211659794,-0.25483455786448245,-0.06766045635085136,-0.15073679917467364,-0.07116724347611583,1
-0.08004644250916161,-0.43112231801946116,-0.17306082331811812,-0.3016316887454246,-0.06161675984278415,-0.24538483875401437,-0.29746156268997737,1
-0.02755601696276087,-0.06603373962347023,-0.07853737858392322,-0.18029619150287088,-0.05873880912465691,-0.033880839694035124,-0.01757122050441179,1
-0.02755601696276087,-0.7527479704159293,-0.24051898669675179,-0.4363192759623192,0.1268890121945503,-0.38815003811950033,-0.6369030415107696,1
0.07742483413004062,-0.6918998740165975,-0.22165530575196668,-0.4195643475236439,-0.06550199331225594,-0.32681387839210635,-0.46420474526861216,1
0.07742483413004062,-0.4050445624197475,-0.140459461685283,-0.3304423877434562,-0.05470967811927877,-0.18246239903367054,-0.29746156268997737,1
-0.02755601696276087,-0.49197041441879297,-0.17900698361593081,-0.33909531983847807,-0.06435081302500503,-0.23745343878926514,-0.2915064490264547,1
-0.08004644250916161,-0.12688183602280206,-0.10847322008325609,-0.17562944160892657,-0.06248014505822233,-0.07776791949898082,0.036024802467292255,1
0.07742483413004062,-0.6658221184168839,-0.21427386538226817,-0.41146235117999047,-0.055716960870623305,-0.3114798384602579,-0.4880251999227028,1
0.07742483413004062,-0.7266702148162157,-0.23149722624489805,-0.4303886146387649,-0.03715417873870258,-0.37070095819705207,-0.6130825868566789,1
0.07742483413004062,-0.4050445624197475,-0.140459461685283,-0.3304423877434562,-0.055716960870623305,-0.18933627900311986,-0.2438655397182733,1
-0.02755601696276087,-0.23988544362156114,-0.11954538063780387,-0.2451121622520983,-0.06463860809681776,-0.16184075912532256,-0.12476326644781988,1
-0.08004644250916161,-0.5093555848186021,-0.18966906414993978,-0.3340396741200383,-0.056868141157874204,-0.30619223848375837,-0.4344291769509988,1
-0.3949889957875661,0.22082157197337976,-0.1773666635337756,0.8038371003680236,0.3930994536213203,-0.3056634784861084,-0.6190377005202016,2
-0.49996984688036755,-0.700592459216502,-0.24667018700483387,-0.1252026163660276,0.0549402442413692,-0.39132259810540004,-0.6369030415107696,2
-0.49996984688036755,-0.6745147036167884,-0.24605506697402568,-0.027978660242186502,0.09810950501327785,-0.3897363181124502,-0.6369030415107696,2
-0.49996984688036755,-0.7179776296163112,-0.2470802670253727,-0.19001858711525502,0.026160737060096768,-0.39238011810069995,-0.6369030415107696,2
-0.49996984688036755,-0.4050445624197475,-0.23969882665567416,0.9766688863708384,-0.057299833765593285,-0.3733447581853018,-0.6130825868566789,2
-0.44747942133396684,-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.32834556246345736,-0.37810359816415134,-0.6369030415107696,2
-0.44747942133396684,-0.6136666072174566,-0.24051898669675179,-0.1252026163660276,0.3571250696447298,-0.3786323581618013,-0.6369030415107696,2
0.12991525967644135,-0.700592459216502,-0.22206538577250548,-0.4243607293590867,0.004576106674142443,-0.34109039832865495,-0.6071274731931563,1
0.024934408583639874,-0.039955984023756594,-0.054752737392672446,-0.19591684045343472,-0.044349055534020694,0.030099120021608597,0.10748616642956431,1
0.024934408583639874,-0.6136666072174566,-0.2036117848482592,-0.3903647527011169,-0.040607719600455276,-0.3093647984696581,-0.5773519048755429,1
-0.08004644250916161,-0.7440553852160248,-0.23949378664540477,-0.4312636302438795,-0.04823428900349247,-0.3744022781806017,-0.6071274731931563,1
-0.13253686805556236,-0.7614405556158339,-0.24379962686106224,-0.4371294755966845,0.0549402442413692,-0.39132259810540004,-0.6369030415107696,1
-0.3949889957875661,0.19474381637366614,-0.1792120236262002,0.7714291149934098,0.3463327544517526,-0.32892891838270616,-0.6190377005202016,2
4.5916014311205045,-0.7614405556158339,-0.18843882408832335,-0.4482778225655516,1.9399979646147134,-0.32099751841795693,-0.6369030415107696,4
-0.44747942133396684,-0.37027422162012935,-0.2290367461216652,0.32850917887856423,0.3427353160540936,-0.3622407982346529,-0.630947927847247,2
0.024934408583639874,-0.22250027322175206,-0.1021169797649046,-0.25778368453357225,-0.05140003479343244,-0.06507767955538206,-0.005660993177366446,1
-0.08004644250916161,-0.4658926588190793,-0.18044226368781663,-0.3160532422371276,-0.043197875246769796,-0.23851095878456505,-0.31532690368054533,1
-0.08004644250916161,-0.604974022017552,-0.2099680251666107,-0.37367464023319086,-0.0663653785276941,-0.320468758420307,-0.4344291769509988,1
-0.13253686805556236,-0.7179776296163112,-0.2355980264502861,-0.41687448473755095,-0.01700852371181188,-0.3855062381312506,-0.6249928141837243,1
-0.02755601696276087,0.08174020877490705,-0.04368057683812467,-0.1252026163660276,-0.05255121508068334,0.08456139977955325,0.3814213949516072,1
-0.08004644250916161,-0.04864856922366114,-0.09186497925143443,-0.14322145623431282,-0.06276794013003505,-0.06825023954128175,0.11344128009308699,1
-0.08004644250916161,-0.5093555848186021,-0.18966906414993978,-0.3340396741200383,-0.059170501732375994,-0.2776391986106612,-0.39274338130634007,1
0.024934408583639874,0.09043279397481159,-0.02092113569822091,-0.15171234840246162,-0.04924157175483701,0.12527591959859927,0.3099600309893351,1
0.024934408583639874,0.2468993275730934,0.019676786335120933,-0.09869288432959361,-0.06190455491459688,0.15594399946229626,0.4350174179233112,1
-0.02755601696276087,0.3077474239724252,0.009629825831920173,-0.040941854392032,-0.0503927520420879,0.1776231593659441,0.548164577530242,1
-0.08004644250916161,-0.6745147036167884,-0.22473090590600772,-0.4024853392312224,-0.021757142396721833,-0.3680571582088023,-0.6071274731931563,1
-0.08004644250916161,-0.1355744212227066,-0.11031858017568072,-0.17922672798550865,-0.05744373130149965,-0.18034735904307075,-0.17240417575600125,1
0.024934408583639874,0.2468993275730934,0.019676786335120933,-0.09869288432959361,-0.06377522288137959,0.12051707961974972,0.41119696326922056,1
-0.02755601696276087,-0.4050445624197475,-0.15850298258899048,-0.30668733446386437,-0.043629567854488883,-0.19832519896316897,-0.31532690368054533,1
-0.08004644250916161,-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,-0.05600475594243603,-0.21260171889971757,-0.3093717900170227,1
-0.13253686805556236,-0.37027422162012935,-0.16998522316407708,-0.25483455786448245,-0.06363132534547322,-0.21101543890676774,-0.24982065338179596,1
-0.08004644250916161,-0.4050445624197475,-0.16752474304084422,-0.2908398296156783,-0.04809039146758611,-0.20044023895376878,-0.2617308807088413,1
-0.08004644250916161,-0.37896680682003386,-0.16198866276357035,-0.2800479704859319,-0.05413408797565332,-0.2295220388245159,-0.3570126993252041,1
-0.08004644250916161,-0.43981490321936567,-0.17490618341054273,-0.3052613831073813,-0.05514137072699785,-0.2215906388597667,-0.3510575856616814,1
-0.3949889957875661,0.22082157197337976,-0.1773666635337756,0.8038371003680236,0.8032074309544525,-0.3284001583850562,-0.630947927847247,2
-0.44747942133396684,-0.6310517776172657,-0.24133914673782939,-0.15761060174064132,0.2851763016915487,-0.38286243814300086,-0.6369030415107696,2
-0.3949889957875661,0.3599029351718525,-0.16752474304084422,0.9766688863708384,0.19883778014773137,-0.279754238601261,-0.5833070185390655,2
-0.49996984688036755,-0.6397443628171703,-0.24523490693294805,0.10165328125626831,-0.04219059249542526,-0.3876212781218504,-0.6190377005202016,2
-0.44747942133396684,-0.18772993242213387,-0.22042506569035025,0.6687930253120082,0.06573255943434636,-0.330515198375656,-0.5952172458661109,2
-0.44747942133396684,-0.38765939201993843,-0.22985690616274282,0.29610119350395053,0.17005827296645892,-0.3595969982464032,-0.6249928141837243,2
0.024934408583639874,-0.11818925082289751,-0.07505169840934336,-0.22242657248986872,-0.053990190439746955,-0.0053277998209379255,0.07175548444842829,1
-0.08004644250916161,-0.43112231801946116,-0.17306082331811812,-0.3016316887454246,-0.06147286230687779,-0.2237056788503665,-0.29746156268997737,1
-0.49996984688036755,-0.2920409548209884,-0.23703330652217192,1.3979726962408165,-0.0355713058437326,-0.36647087821585245,-0.6011723595296335,2
-0.49996984688036755,-0.700592459216502,-0.24667018700483387,-0.1252026163660276,0.04055049065073298,-0.39132259810540004,-0.6369030415107696,2
0.1824056852228421,0.8206099507667934,0.2823330394902265,-0.021043351372019157,-0.05629255101424875,0.4954079179535629,1.0781696935837597,1
-0.02755601696276087,0.5337546391699434,0.06294022850196501,0.04331890758196362,-0.05773152637331237,0.22838411914033913,0.5958054868384234,1
-0.44747942133396684,0.22082157197337976,-0.20115130472502635,1.4303806816154303,0.16833150253558257,-0.2982608385190092,-0.5952172458661109,2
-0.08004644250916161,0.28166966837271157,-0.021741295739298522,-0.006362533997319167,-0.05125613725752608,0.18026695935419385,0.2682742353446764,1
-0.44747942133396684,-0.6397443628171703,-0.2417492267583682,-0.17381459442794817,0.007022364784550599,-0.37916111815945125,-0.6249928141837243,2
-0.02755601696276087,0.35121034997194794,0.019881826345390336,-0.024737861704725143,-0.049529366826649726,0.19718727927899218,0.5362543502031967,1
-0.49996984688036755,-0.683207288816693,-0.24626010698429507,-0.060386645616800204,-0.03859315409776621,-0.39026507811010014,-0.630947927847247,1
-0.23751771914836384,-0.5528185108181248,-0.2155041054438846,-0.30344653592640297,-0.04895377668302429,-0.35536691826520356,-0.5892621322025883,1
-0.1850272936019631,-0.6571295332169793,-0.22719138602924058,-0.3798321574543675,-0.04449295306992706,-0.35430939826990365,-0.5773519048755429,1
-0.1850272936019631,-0.2833483696210839,-0.1654743429381502,-0.18074990329811552,-0.05528526826290422,-0.23533839879866536,-0.4344291769509988,1
-0.1850272936019631,-0.38765939201993843,-0.18269770380078007,-0.23632959821557795,-0.028952019192039942,-0.29667455852605934,-0.5713967912120202,1
-0.49996984688036755,-0.5528185108181248,-0.24318450683025403,0.42573313500240534,-0.0313982773024481,-0.3823336781453509,-0.6190377005202016,1
-0.1850272936019631,-0.6397443628171703,-0.22432082588546892,-0.37056347363722797,-0.05010495697027518,-0.3601257582440531,-0.5833070185390655,1
-0.44747942133396684,-0.5180481700185066,-0.2360081064708249,0.05304130319434776,-0.060177784483720534,-0.3796898781571012,-0.6071274731931563,1
-0.44747942133396684,-0.6397443628171703,-0.2417492267583682,-0.17381459442794817,-0.04938546929074337,-0.3786323581618013,-0.6190377005202016,1
-0.44747942133396684,-0.6918998740165975,-0.24420970688160104,-0.27103855055178927,0.04055049065073298,-0.3855062381312506,-0.6369030415107696,1
-0.44747942133396684,-0.6223591924173612,-0.24092906671729059,-0.14140660905333446,-0.06305573520184778,-0.3765173181712015,-0.6130825868566789,1
-0.1850272936019631,0.14258830517423887,-0.09514561941574488,0.04610599432418041,-0.06593368591997502,-0.13751779923342494,0.10748616642956431,1
-0.2900081446947646,-0.7092850444164066,-0.23949378664540477,-0.39094809643785994,-0.06435081302500503,-0.37810359816415134,-0.6011723595296335,1
0.024934408583639874,-0.7092850444164066,-0.228421626090857,-0.4227727380757306,-0.0026187701211756653,-0.35853947825110327,-0.5952172458661109,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.022563298662437715,-0.3500793182887041,-0.5952172458661109,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.4722430983698195,-0.37493103817825163,-0.6369030415107696,1
0.024934408583639874,-0.7266702148162157,-0.23293250631678386,-0.42867099141391035,-0.006216208518834719,-0.3558956782628535,-0.5952172458661109,1
0.024934408583639874,-0.7266702148162157,-0.23293250631678386,-0.42867099141391035,-0.03715417873870258,-0.3558956782628535,-0.5833070185390655,1
0.024934408583639874,-0.7092850444164066,-0.228421626090857,-0.4227727380757306,0.13653014710027656,-0.3632983182299528,-0.6249928141837243,1
0.024934408583639874,-0.7179776296163112,-0.23067706620382042,-0.4257218647448205,0.04055049065073298,-0.3569531982581534,-0.6130825868566789,1
-0.49996984688036755,-0.4137371476196521,-0.23990386666594357,0.9442609009962246,0.05134280584371015,-0.3738735181829517,-0.6190377005202016,2
-0.02755601696276087,-0.4572000736191748,-0.17080538320515468,-0.3261321256886326,-0.05312680522430878,-0.218418078873867,-0.2915064490264547,1
-0.13253686805556236,-0.6136666072174566,-0.2159141854644234,-0.3682625066756304,-0.04924157175483701,-0.3120085984579078,-0.4701598589321348,1
-0.08004644250916161,-0.4745852440189839,-0.18228762378024127,-0.31965052861370985,-0.047658698859867024,-0.23745343878926514,-0.27959622169940934,1
-0.02755601696276087,0.06435503837509796,-0.047781377043512735,-0.13168421344095033,-0.05427798551155968,0.035915479995758025,0.3040049173258125,1
-0.02755601696276087,-0.3615816364202248,-0.14825098207552032,-0.2904833417765575,-0.046219723500803396,-0.14756423918877395,-0.13071838011134254,1
-0.02755601696276087,-0.604974022017552,-0.20566218495095323,-0.3812257008254759,-0.052119522472964246,-0.3030196784978587,-0.48207008625918013,1
-0.08004644250916161,-0.6223591924173612,-0.21365874535145996,-0.3808692129863551,-0.05111223972161972,-0.32787139838740625,-0.5297109955673616,1
-0.08004644250916161,-0.3094261252207975,-0.1472257820241733,-0.25123727148790026,-0.06132896477097143,-0.1348739992451752,-0.18431440308304659,1
-0.08004644250916161,-0.6658221184168839,-0.2228855458135831,-0.3988556448692658,-0.06334353027366049,-0.3342165183592056,-0.5892621322025883,1
-0.13253686805556236,-0.587588851617743,-0.21099322521795771,-0.35610951216015024,-0.06780435388675773,-0.29931835851430905,-0.4284740632874761,1
-0.13253686805556236,-0.4832778292188884,-0.191309384232095,-0.3074975340982297,-0.06507030070453684,-0.26547771866471237,-0.2617308807088413,1
-0.08004644250916161,0.04696986797528886,-0.07156601823476351,-0.10358649012116028,-0.06075337462734598,-0.024363159736336057,0.09557593910251896,1
-0.08004644250916161,-0.21380768802184752,-0.12692682100750238,-0.2116347133601224,-0.060177784483720534,-0.14386291920522432,-0.07116724347611583,1
-0.08004644250916161,-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,-0.06291183766594141,-0.26442019866941247,-0.3034166763535,1
-0.13253686805556236,-0.06603373962347023,-0.11257402028864416,-0.11304962185054747,-0.06363132534547322,-0.07776791949898082,0.0896208254389963,1
-0.13253686805556236,-0.09211149522318386,-0.11749498053510983,-0.1252026163660276,-0.06420691548909868,-0.08464179946843015,0.030069688803769583,1
-0.08004644250916161,0.038277282775384315,-0.07341137832718814,-0.10718377649774243,-0.05873880912465691,-0.06983651953423159,0.0479350297943376,1
-0.13253686805556236,-0.09211149522318386,-0.11749498053510983,-0.1252026163660276,-0.06420691548909868,-0.09786079940967884,0.01815946147672424,1
-0.02755601696276087,-0.6745147036167884,-0.22206538577250548,-0.4071520891251668,-0.055429165798810576,-0.34955055829105414,-0.6071274731931563,1
-0.13253686805556236,-0.17903734722222933,-0.1338981813566621,-0.16571259808429475,-0.06507030070453684,-0.1248275592898262,0.04197991613081493,1
0.024934408583639874,-0.05734115442356569,-0.059263617618599315,-0.2018150937916144,-0.06463860809681776,0.004189880136761141,0.20872309870944972,1
-0.08004644250916161,0.0730476235750025,-0.06602993795748963,-0.09279463099141391,-0.06118506723506507,-0.011144159795087354,0.10153105276604164,1
-0.08004644250916161,-0.09211149522318386,-0.10109177971355758,-0.16120788811722345,-0.062336247522315966,-0.06613519955068195,0.036024802467292255,1
0.024934408583639874,0.09043279397481159,-0.02092113569822091,-0.15171234840246162,-0.06578978838406865,0.0840326397819033,0.3397355993069485,1
0.07742483413004062,-0.5615110960180293,-0.1847481039034741,-0.37905436580537677,-0.06593368591997502,-0.23163707881511572,-0.38678826764281743,1
0.07742483413004062,-0.43981490321936567,-0.15030138217821434,-0.34126665485857716,-0.06060947709143962,-0.2104866789091178,-0.24982065338179596,1
-0.13253686805556236,-0.05734115442356569,-0.11093370020648893,-0.10899862367872076,-0.06319963273775414,-0.0534449596070832,-0.04139167515850247,1
-0.13253686805556236,-0.3268112956206066,-0.16178362275330094,-0.23457956700534885,-0.0667970711354132,-0.17664603905952111,-0.053301902485547815,1
-0.13253686805556236,-0.43112231801946116,-0.18146746373916364,-0.2831915450672694,-0.06550199331225594,-0.23322335880806555,-0.20813485773713727,1
-0.08004644250916161,-0.07472632482337478,-0.09740105952870833,-0.15401331536405918,-0.060177784483720534,-0.10790723936502786,-0.08903258446668384,1
-0.1850272936019631,-0.6658221184168839,-0.2286266661011264,-0.38446649936293725,0.17005827296645892,-0.36488459822290265,-0.6369030415107696,1
-0.13253686805556236,-0.5615110960180293,-0.20607226497149203,-0.3439565176446701,-0.06348742780956687,-0.2924444785448597,-0.38083315397929474,1
-0.13253686805556236,-0.38765939201993843,-0.17326586332838753,-0.26293655420813583,-0.062336247522315966,-0.2115441989044177,-0.17835928941952392,1
-0.08004644250916161,-0.49197041441879297,-0.18597834396509053,-0.32684510136687406,-0.06435081302500503,-0.24115475877281478,-0.23791042605475063,1
0.024934408583639874,-0.5615110960180293,-0.19007914417047858,-0.3726699926865779,-0.05988998941190781,-0.2543737587140635,-0.39274338130634007,1
0.024934408583639874,-0.4224297328195566,-0.15399210236306363,-0.3255487819518895,-0.056580346086061474,-0.1940951189819694,-0.23195531239122796,1
0.07742483413004062,-0.24857802882146568,-0.0961708194670919,-0.2818304096815356,-0.06622148099178773,-0.136989039235775,0.01220434781320157,1
-0.13253686805556236,-0.1355744212227066,-0.12569658094588596,-0.14545760722516118,-0.062192349986409594,-0.11478111933447718,-0.011616106840889116,1
-0.13253686805556236,-0.6310517776172657,-0.21919482562873385,-0.3763645030192838,-0.05787542390921874,-0.3215262784156069,-0.4522945179415668,1
-0.1850272936019631,-0.5006629996186975,-0.20135634473529576,-0.2965112270562356,-0.054997473191091495,-0.2935019985401596,-0.5594865638849749,1
-0.08004644250916161,-0.2311928584216566,-0.13061754119235164,-0.21882928611328656,-0.05183172740115152,-0.1227125192992264,-0.02352633416793446,1
-0.08004644250916161,-0.4745852440189839,-0.18228762378024127,-0.31965052861370985,-0.04550023582127159,-0.2369246787916152,-0.27959622169940934,1
-0.13253686805556236,-0.7179776296163112,-0.2355980264502861,-0.41687448473755095,-0.026649658617538145,-0.38497747813360067,-0.6249928141837243,1
