mit,erl,pox,vac,target
1.018614976789579,-0.09863558413301868,-0.10019381109315616,-1.6170520357016185,1
0.06902370758721209,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
-0.15011273915179585,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,6
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,1.04666568163772,1
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,1.7569904062615418,1
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,0.869084500481764,1
1.4568878702675945,-0.09863558413301868,6.439860435014475,-0.018821405298015865,9
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
1.52993335251393,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
2.4795246217162967,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,7
1.0916604590359145,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,7
1.602978834760266,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,7
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,-4.280769753040955,7
-0.0040217746591238845,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
0.14206918983354808,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,7
1.4568878702675945,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,7
1.2377514235285865,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
1.2377514235285865,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
0.3612056365725556,-0.09863558413301868,-0.10019381109315616,0.691503319325808,6
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,7
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
1.9682062459919458,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
-1.5379769018321783,-0.09863558413301868,-0.10019381109315616,-0.9067273110777947,8
1.52993335251393,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,1
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
0.3612056365725556,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
-0.07706725690545986,-0.09863558413301868,-0.10019381109315616,-1.6170520357016185,1
1.1647059412822505,-0.09863558413301868,-0.10019381109315616,0.691503319325808,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-0.0040217746591238845,-0.09863558413301868,-0.10019381109315616,0.691503319325808,6
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
0.2881601543262196,-0.09863558413301868,-0.10019381109315616,2.28973394972941,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
1.52993335251393,-0.09863558413301868,-0.10019381109315616,0.869084500481764,8
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,-1.2618896733897067,8
0.06902370758721209,-0.09863558413301868,-0.10019381109315616,-0.9067273110777947,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-1.2457949728468345,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,-0.9067273110777947,1
0.3612056365725556,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
0.5803420833115636,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,8
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
0.5803420833115636,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
-0.15011273915179585,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-1.1727494906004985,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
2.844752032947977,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
1.2377514235285865,-0.09863558413301868,-0.10019381109315616,1.5794092251055858,7
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-0.44229466813713936,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,1.04666568163772,8
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,1.04666568163772,6
-0.44229466813713936,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,6
0.14206918983354808,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,6
1.018614976789579,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,6
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,6
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.44229466813713936,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
1.3838423880212585,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
0.43425111881889156,-0.09863558413301868,10.756296237445511,0.513922138169852,9
0.5072966010652276,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
0.6533875655578991,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,8
2.990842997440649,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.9536130438614908,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,1
1.9682062459919458,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,1.7569904062615418,1
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-0.15011273915179585,-0.09863558413301868,-0.10019381109315616,1.7569904062615418,1
0.14206918983354808,-0.09863558413301868,-0.10019381109315616,0.869084500481764,1
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
0.06902370758721209,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,4
0.5072966010652276,-0.09863558413301868,-0.10019381109315616,1.04666568163772,7
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
2.041251728238282,-0.09863558413301868,-0.10019381109315616,0.869084500481764,7
2.333433657223625,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,7
1.9682062459919458,-0.09863558413301868,-0.10019381109315616,-0.9067273110777947,7
1.676024317006602,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,7
0.21511467207988363,-0.09863558413301868,-0.10019381109315616,1.04666568163772,7
0.2881601543262196,-0.09863558413301868,-0.10019381109315616,1.224246862793674,7
0.5072966010652276,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,7
0.799478530050571,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,7
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,-1.7946332168575736,7
1.3838423880212585,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,7
2.844752032947977,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,7
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,7
0.5803420833115636,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,7
1.822115281499274,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,7
2.187342692730954,-0.09863558413301868,-0.10019381109315616,-2.5049579414813974,7
1.749069799252938,-0.09863558413301868,-0.10019381109315616,-1.4394708545456625,7
3.209979444179656,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,7
1.822115281499274,-0.09863558413301868,-0.10019381109315616,-1.0843084922337507,7
2.041251728238282,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,7
0.21511467207988363,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,7
0.14206918983354808,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,1
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,0.869084500481764,1
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,3
1.676024317006602,-0.09863558413301868,-0.10019381109315616,1.04666568163772,7
0.2881601543262196,-0.09863558413301868,-0.10019381109315616,0.869084500481764,4
-0.07706725690545986,10.138328969101087,-0.10019381109315616,0.513922138169852,2
0.14206918983354808,-0.09863558413301868,-0.10019381109315616,1.7569904062615418,10
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,6
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,8
-0.15011273915179585,-0.09863558413301868,-0.10019381109315616,-1.7946332168575736,1
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,-1.4394708545456625,1
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.07706725690545986,-0.09863558413301868,-0.10019381109315616,-1.2618896733897067,8
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,-2.5049579414813974,8
0.06902370758721209,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,5
-0.5153401503834754,-0.09863558413301868,6.439860435014475,-1.4394708545456625,9
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
1.8951607637456098,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,8
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,1.224246862793674,6
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,3
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,3
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,-0.9067273110777947,1
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,0.869084500481764,1
0.5072966010652276,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,7
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,1.5794092251055858,7
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,7
-0.9536130438614908,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,7
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,1.224246862793674,7
0.7264330478042351,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,1
1.822115281499274,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,7
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,-1.0843084922337507,7
0.2881601543262196,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,6
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,0.513922138169852,6
-0.22315822139813163,-0.09863558413301868,10.756296237445511,0.1587597758579401,9
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.691503319325808,8
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,-1.6170520357016185,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,8
-1.3188404550931703,-0.09863558413301868,-0.10019381109315616,0.513922138169852,10
0.5072966010652276,-0.09863558413301868,-0.10019381109315616,-2.3273767603254414,8
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,8
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.44229466813713936,-0.09863558413301868,-0.10019381109315616,-1.0843084922337507,8
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,8
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,1
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-0.44229466813713936,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,8
-0.0040217746591238845,-0.09863558413301868,-0.10019381109315616,-1.6170520357016185,8
2.6256155862089687,-0.09863558413301868,-0.10019381109315616,0.513922138169852,7
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,8
-1.2457949728468345,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.869084500481764,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,5
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,1
3.86738878439668,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,8
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,6
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,8
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,8
-1.611022384078514,-0.09863558413301868,-0.10019381109315616,0.513922138169852,5
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,1
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,6
-0.22315822139813163,-0.09863558413301868,-0.10019381109315616,0.513922138169852,4
-1.0997040083541627,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
0.43425111881889156,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
0.43425111881889156,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,0.513922138169852,6
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,6
0.06902370758721209,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,5
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,0.869084500481764,6
0.5803420833115636,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,5
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,1.04666568163772,1
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,0.691503319325808,5
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,6
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,6
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,6
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,5
-0.9536130438614908,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,0.513922138169852,6
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,5
0.3612056365725556,-0.09863558413301868,-0.10019381109315616,1.4018280439496298,8
-0.9536130438614908,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,8
1.018614976789579,10.138328969101087,-0.10019381109315616,0.691503319325808,2
0.799478530050571,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,3
-0.807522079368819,10.138328969101087,-0.10019381109315616,0.869084500481764,1
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
-0.0040217746591238845,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.5883856326298113,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,1
-0.15011273915179585,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
-0.15011273915179585,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,0.869084500481764,6
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,6
-1.0266585261078267,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,6
-1.3188404550931703,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
0.7264330478042351,-0.09863558413301868,-0.10019381109315616,-1.9722143980135294,3
-0.9536130438614908,-0.09863558413301868,10.756296237445511,0.33634095701389605,9
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.869084500481764,9
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.07706725690545986,-0.09863558413301868,-0.10019381109315616,1.224246862793674,4
-0.5153401503834754,-0.09863558413301868,-0.10019381109315616,1.5794092251055858,8
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,-0.018821405298015865,6
1.52993335251393,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,4
1.0916604590359145,-0.09863558413301868,-0.10019381109315616,0.513922138169852,5
-0.8805675616151548,-0.09863558413301868,-0.10019381109315616,0.691503319325808,1
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
1.8951607637456098,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,1
-0.2962037036444676,-0.09863558413301868,-0.10019381109315616,1.04666568163772,6
0.3612056365725556,-0.09863558413301868,-0.10019381109315616,0.869084500481764,1
0.2881601543262196,-0.09863558413301868,-0.10019381109315616,0.513922138169852,6
3.7943433021503443,-0.09863558413301868,-0.10019381109315616,-0.19640258645397182,4
0.21511467207988363,-0.09863558413301868,-0.10019381109315616,0.513922138169852,1
0.06902370758721209,-0.09863558413301868,-0.10019381109315616,-0.3739837676099278,8
0.43425111881889156,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,1.224246862793674,1
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,0.33634095701389605,1
-0.734476597122483,-0.09863558413301868,-0.10019381109315616,-4.635932115352867,8
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,0.1587597758579401,6
-0.807522079368819,-0.09863558413301868,-0.10019381109315616,-0.7291461299218387,8
-0.661431114876147,-0.09863558413301868,-0.10019381109315616,-0.5515649487658838,1
0.2881601543262196,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
-0.3692491858908036,-0.09863558413301868,-0.10019381109315616,0.869084500481764,6
1.018614976789579,-0.09863558413301868,-0.10019381109315616,0.513922138169852,8
0.5072966010652276,-0.09863558413301868,-0.10019381109315616,1.4018280439496298,4
