blue,clock_speed,fc,four_g,int_memory,m_dep,target,pc,px_height,sc_h,wifi
0,0.574885500895662,1.04859425873972,0,0.02304894264227512,0.6750108787009972,7,1.6528591780254331,-1.3044164749369334,-0.28295094677399796,0
0,-0.8881342949649227,-0.7766350863250666,0,-0.19733935353883988,-0.7239753983995154,7,-0.6524603011718635,-0.18883603534694443,-1.2240294837163408,0
1,-0.7662159786432073,1.961208931272113,0,-0.03204813140300363,1.0247574479761257,8,0.664865115512306,-0.9431592653752057,1.1286668586395165,1
0,-0.4004610296780612,0.36413325434042493,1,0.02304894264227512,-0.024482259849258996,2,0.006202407170221273,0.1497005949970644,0.8933972244039307,0
1,-1.2538892439300688,-1.0047887544581648,0,1.2902816456836865,-0.3742288291243871,3,-1.146457332428427,0.15878882668415187,-1.4592991179519266,1
0,0.4529671845739465,1.5049015950059164,0,0.7944079792761777,-1.0737219676746435,8,0.664865115512306,-1.2317106214402334,0.42285795593275927,1
1,-1.1319709276083536,-0.0921740819257717,0,-0.6932130199463487,1.374504017251254,7,0.006202407170221273,1.1175972696718817,1.1286668586395165,0
1,-0.15662439703463046,0.36413325434042493,0,-0.47282472376523366,-0.7239753983995154,5,0.8295307925978272,-0.6364314459360031,1.363936492875102,1
1,-1.2538892439300688,1.04859425873972,1,1.180087497593129,0.3252643094258691,8,0.17086808425574246,2.6671407723202973,-0.5182205810095837,1
0,1.184477082504239,-0.7766350863250666,0,-1.4094749825349724,-1.0737219676746435,4,-1.3111230095139483,0.45415635651449515,-0.7534902152451695,1
0,-0.15662439703463046,1.2767479268728181,0,-0.9686983901727425,-0.024482259849258996,7,0.664865115512306,-0.20246838287757565,0.18758832169717352,1
1,1.6721503477911004,2.4175162675383097,0,-0.4177276497199549,-0.7239753983995154,2,1.1588621467688696,-0.44557858050716587,-0.7534902152451695,1
1,-0.5223793459997764,-0.7766350863250666,0,-0.5830188718557912,-1.4234685369497717,8,-0.9817916553429059,-0.31152716312262546,-0.28295094677399796,1
0,1.184477082504239,0.1359795862073266,0,1.2902816456836865,-0.7239753983995154,4,-0.6524603011718635,-1.1567327100217617,-0.5182205810095837,1
0,-1.2538892439300688,-0.32032775005887,1,0.2985343128686689,0.6750108787009972,6,-0.8171259782573846,-1.4089311393384394,-1.6945687521875124,0
1,0.940640449860808,-0.5484814181919683,1,0.35363138691394763,-0.3742288291243871,1,-0.4877946240863423,-0.5750858820481626,-0.04768131253841222,1
1,-0.4004610296780612,-0.7766350863250666,1,-0.5830188718557912,0.3252643094258691,3,0.8295307925978272,-1.4021149655731238,-0.7534902152451695,0
0,-1.1319709276083536,0.1359795862073266,1,0.7944079792761777,-1.4234685369497717,3,-0.6524603011718635,-1.3407694016852831,-0.9887598494807551,0
1,0.08721223560880055,1.2767479268728181,1,-0.25243642758411866,-1.0737219676746435,4,0.664865115512306,1.9491704690403864,-1.6945687521875124,1
1,-1.2538892439300688,0.36413325434042493,0,-1.2441837603991361,1.0247574479761257,8,1.6528591780254331,1.5629206223391683,-1.6945687521875124,1
1,-1.2538892439300688,-0.32032775005887,1,1.1249904235478503,1.0247574479761257,5,-0.8171259782573846,-0.1911080932687163,-1.6945687521875124,1
1,1.550232031469385,-0.5484814181919683,1,-0.5279217978105124,1.724250586526382,3,1.6528591780254331,2.0923101181120143,-0.9887598494807551,1
0,-1.2538892439300688,-0.0921740819257717,0,0.18834016477811139,-1.4234685369497717,1,0.9941964696833484,-0.6659681989190374,1.1286668586395165,1
0,-1.2538892439300688,0.1359795862073266,0,1.400475793774244,0.3252643094258691,5,-0.6524603011718635,0.6200165848038417,-0.5182205810095837,1
1,-0.4004610296780612,0.1359795862073266,1,0.4087284609592264,1.724250586526382,3,0.664865115512306,0.2655755490074298,0.658127590168345,0
0,-0.5223793459997764,-0.32032775005887,1,-0.03204813140300363,-0.024482259849258996,3,-0.8171259782573846,0.13606824746643317,0.8933972244039307,0
1,-0.5223793459997764,0.36413325434042493,0,1.6759611640006378,1.374504017251254,1,1.4881935009399119,-0.1297625293808758,1.363936492875102,0
1,0.8187221335390931,-0.5484814181919683,1,0.4638255350045052,1.724250586526382,7,-0.9817916553429059,0.0928991469527676,1.5992061271106879,1
1,-0.8881342949649227,0.1359795862073266,0,-1.4645720565802511,-0.3742288291243871,6,0.33553376134126367,0.3973549084701984,1.363936492875102,1
1,-1.2538892439300688,-1.0047887544581648,1,1.7310582380459165,-0.024482259849258996,5,-1.6404543636849906,0.07472268357859263,0.18758832169717352,0
1,0.574885500895662,-0.7766350863250666,1,-0.6932130199463487,0.6750108787009972,1,-0.9817916553429059,-0.4296741750547628,-0.7534902152451695,1
1,1.0625587661825235,-1.0047887544581648,1,0.07814601668755387,-0.3742288291243871,6,-1.4757886865994694,0.2678476069292017,-1.6945687521875124,0
0,-0.15662439703463046,-0.5484814181919683,1,1.2902816456836865,-1.4234685369497717,5,-0.3231289470008211,-0.9795121921235557,0.658127590168345,1
0,0.6968038172173775,0.36413325434042493,0,-0.47282472376523366,0.3252643094258691,5,0.9941964696833484,1.2607369187435093,-1.2240294837163408,0
1,0.4529671845739465,-1.0047887544581648,0,0.18834016477811139,0.3252643094258691,4,-1.146457332428427,1.5810970857133433,-0.9887598494807551,0
0,-1.2538892439300688,1.961208931272113,1,1.5657670159100803,-1.4234685369497717,8,0.9941964696833484,-1.2453429689708646,-0.9887598494807551,0
0,-1.2538892439300688,-0.7766350863250666,1,-0.9686983901727425,0.6750108787009972,8,0.17086808425574246,-1.3771223284336331,1.5992061271106879,1
0,1.42831371514767,-0.32032775005887,0,-0.6932130199463487,-1.4234685369497717,2,1.1588621467688696,1.0358031844880942,-0.9887598494807551,0
0,0.20913055193051577,2.1893625994052113,0,-0.25243642758411866,1.0247574479761257,8,1.6528591780254331,-0.6886887781367561,0.18758832169717352,1
0,0.20913055193051577,-0.0921740819257717,1,0.5189226090497839,1.374504017251254,3,1.6528591780254331,0.04518593059555831,0.42285795593275927,1
1,-0.8881342949649227,1.04859425873972,0,0.8495050533214564,-0.3742288291243871,6,0.9941964696833484,-1.0363136401678523,-0.5182205810095837,1
0,-0.15662439703463046,-0.32032775005887,0,-0.3075335016293974,0.3252643094258691,8,-0.6524603011718635,0.02928152514315521,0.42285795593275927,1
0,0.20913055193051577,0.8204405906066216,0,0.6291167571403414,-0.024482259849258996,8,1.1588621467688696,-0.5205564919256377,-1.2240294837163408,0
1,0.6968038172173775,0.36413325434042493,0,1.0147962754572928,1.374504017251254,5,0.8295307925978272,-0.4523947542724815,0.42285795593275927,1
1,-1.1319709276083536,-1.0047887544581648,0,-0.8585042420821849,0.6750108787009972,4,-1.3111230095139483,-0.24336542546946935,0.42285795593275927,1
1,-1.2538892439300688,-1.0047887544581648,1,-1.6298632787160876,1.374504017251254,7,1.1588621467688696,1.6674352867406743,-1.4592991179519266,0
0,-0.7662159786432073,-1.0047887544581648,0,0.4638255350045052,-0.7239753983995154,4,-1.4757886865994694,0.3042005336775516,1.5992061271106879,1
0,1.184477082504239,-0.5484814181919683,0,-1.6298632787160876,1.724250586526382,5,-0.3231289470008211,0.740435654657751,-0.9887598494807551,1
1,0.8187221335390931,-0.32032775005887,0,-0.3075335016293974,-0.7239753983995154,5,1.4881935009399119,-0.16157134028568199,-0.28295094677399796,0
1,1.0625587661825235,0.8204405906066216,1,-0.36263057567467616,-1.0737219676746435,8,1.1588621467688696,0.02928152514315521,1.5992061271106879,1
1,-1.0100526112866381,0.5922869224735232,1,0.7944079792761777,-1.0737219676746435,6,0.8295307925978272,-0.9658798445929244,-0.9887598494807551,0
1,1.184477082504239,1.04859425873972,0,-0.5279217978105124,1.0247574479761257,4,1.4881935009399119,-0.4910197389426033,0.658127590168345,0
1,-1.2538892439300688,-1.0047887544581648,1,-0.47282472376523366,1.0247574479761257,4,-0.8171259782573846,-0.23200513586061,0.42285795593275927,0
1,0.3310488682522313,1.04859425873972,0,-0.7483100939916274,1.0247574479761257,8,0.8295307925978272,0.06336239396973328,-0.5182205810095837,0
0,0.940640449860808,-0.0921740819257717,1,-0.9686983901727425,-0.3742288291243871,8,1.4881935009399119,-0.3365198002621161,-0.28295094677399796,0
1,1.42831371514767,-0.0921740819257717,0,-0.7483100939916274,-0.024482259849258996,7,0.5001994384267848,0.9040238250253256,-0.04768131253841222,0
0,-1.1319709276083536,-1.0047887544581648,1,0.07814601668755387,-1.4234685369497717,4,-0.6524603011718635,-0.7136814152762467,0.42285795593275927,1
1,-0.2785427133563457,0.1359795862073266,0,1.400475793774244,-0.7239753983995154,2,1.1588621467688696,-1.3407694016852831,-0.28295094677399796,1
0,0.4529671845739465,-0.5484814181919683,0,-0.9686983901727425,0.6750108787009972,1,-0.8171259782573846,1.5561044485738527,-0.7534902152451695,0
1,-0.2785427133563457,-0.7766350863250666,1,1.0147962754572928,1.0247574479761257,4,1.6528591780254331,-0.0956816605542977,-0.28295094677399796,1
0,0.08721223560880055,-0.5484814181919683,0,0.07814601668755387,0.3252643094258691,8,-0.9817916553429059,0.2860240703033767,-0.7534902152451695,1
1,-1.2538892439300688,-0.7766350863250666,1,-0.14224227949356114,1.0247574479761257,3,-0.1584632699152999,-0.38423301661932535,-0.04768131253841222,1
1,-1.1319709276083536,-1.0047887544581648,0,0.4087284609592264,-1.4234685369497717,2,0.5001994384267848,0.03155358306492708,1.363936492875102,0
0,-0.7662159786432073,-0.0921740819257717,0,1.6759611640006378,1.724250586526382,2,0.9941964696833484,-0.4001374220717285,1.1286668586395165,1
1,0.08721223560880055,0.1359795862073266,1,1.7310582380459165,-0.7239753983995154,4,1.1588621467688696,-0.7136814152762467,-1.6945687521875124,1
1,-1.1319709276083536,1.2767479268728181,0,1.0698933495025715,-0.7239753983995154,2,0.9941964696833484,0.4905092832628451,1.363936492875102,0
0,0.08721223560880055,-0.32032775005887,1,-1.6849603527613664,1.374504017251254,7,-0.6524603011718635,0.6200165848038417,-0.28295094677399796,0
1,1.550232031469385,-0.32032775005887,1,0.2985343128686689,-1.4234685369497717,2,-0.9817916553429059,-0.3342477423403442,0.18758832169717352,0
1,-1.2538892439300688,-0.5484814181919683,0,-0.7483100939916274,-0.3742288291243871,7,-1.146457332428427,-0.07750519718012275,0.658127590168345,0
0,1.42831371514767,-0.0921740819257717,0,1.620864089955359,0.6750108787009972,3,1.1588621467688696,-0.5410050132215845,0.8933972244039307,1
0,-0.2785427133563457,1.2767479268728181,0,-1.51966913062553,-1.4234685369497717,8,1.1588621467688696,-0.6205270404836,0.42285795593275927,0
1,1.42831371514767,0.1359795862073266,0,1.400475793774244,-0.3742288291243871,1,0.9941964696833484,1.3311707143184375,-0.5182205810095837,1
1,0.6968038172173775,1.2767479268728181,0,-0.4177276497199549,-1.4234685369497717,3,0.17086808425574246,-0.1502110506768226,-0.7534902152451695,1
0,-1.2538892439300688,-1.0047887544581648,0,1.620864089955359,-0.3742288291243871,1,-1.4757886865994694,-0.8590931222696465,0.658127590168345,1
0,-0.03470608071291495,-0.32032775005887,0,0.2985343128686689,-1.4234685369497717,7,-0.9817916553429059,0.0928991469527676,-0.28295094677399796,1
0,-0.5223793459997764,-0.5484814181919683,1,1.7310582380459165,-0.7239753983995154,5,-0.4877946240863423,-0.8159240217559809,-1.2240294837163408,1
0,-0.8881342949649227,0.36413325434042493,1,0.9596992014120139,-1.4234685369497717,4,0.17086808425574246,-0.16838751405099758,-0.04768131253841222,0
0,-0.15662439703463046,-1.0047887544581648,0,-0.9136013161274636,-0.3742288291243871,1,-1.4757886865994694,1.6810676342713056,0.42285795593275927,0
0,0.20913055193051577,0.1359795862073266,0,-0.4177276497199549,0.3252643094258691,5,1.3235278238543908,0.704082727909401,-0.7534902152451695,1
1,1.794068664112816,-0.32032775005887,1,-0.47282472376523366,1.724250586526382,8,-0.8171259782573846,0.14515647915352065,-1.6945687521875124,1
0,-1.2538892439300688,-1.0047887544581648,1,-0.5279217978105124,-0.024482259849258996,5,-1.4757886865994694,1.4197809732675404,-0.04768131253841222,0
1,-1.2538892439300688,-0.0921740819257717,0,-0.08714520544828239,-1.4234685369497717,2,-0.8171259782573846,2.673956946085613,-0.28295094677399796,0
1,-0.7662159786432073,-1.0047887544581648,0,-0.9136013161274636,-1.4234685369497717,7,-0.1584632699152999,-1.2067179843007427,-0.04768131253841222,1
1,-0.15662439703463046,-1.0047887544581648,0,-1.0237954642180211,1.374504017251254,2,-1.6404543636849906,1.5651926802609402,0.658127590168345,0
0,-1.2538892439300688,0.36413325434042493,0,-0.47282472376523366,1.374504017251254,6,-0.1584632699152999,0.35872992380007657,-1.6945687521875124,1
1,-1.0100526112866381,-0.7766350863250666,0,-0.6381159459010699,-1.4234685369497717,6,-0.4877946240863423,-0.6318873300924593,-0.28295094677399796,0
0,0.08721223560880055,-1.0047887544581648,1,1.2902816456836865,-0.7239753983995154,7,-0.9817916553429059,0.9312885200865881,-1.4592991179519266,1
1,-1.1319709276083536,-1.0047887544581648,1,-1.2441837603991361,1.0247574479761257,2,-1.146457332428427,-0.6409755617795468,1.363936492875102,0
0,-1.2538892439300688,-1.0047887544581648,0,0.02304894264227512,-0.3742288291243871,1,-0.1584632699152999,-1.0045048292630463,-0.7534902152451695,1
0,-1.2538892439300688,0.1359795862073266,0,1.6759611640006378,-0.024482259849258996,8,0.664865115512306,0.6063842372732106,-1.6945687521875124,1
1,1.794068664112816,-0.32032775005887,1,1.180087497593129,1.0247574479761257,5,-0.9817916553429059,0.3791784450960234,-1.4592991179519266,0
1,-0.6442976623214919,-0.0921740819257717,1,1.5106699418648015,-1.4234685369497717,2,-0.4877946240863423,0.6472812798651042,0.42285795593275927,0
1,-1.2538892439300688,0.1359795862073266,1,1.5106699418648015,-1.0737219676746435,2,0.006202407170221273,-0.9454313232969775,-0.04768131253841222,1
0,1.550232031469385,-0.0921740819257717,0,0.6291167571403414,-0.3742288291243871,5,-0.8171259782573846,-1.134012130804043,-0.9887598494807551,1
1,-1.2538892439300688,-0.5484814181919683,0,0.02304894264227512,0.3252643094258691,1,-0.6524603011718635,-1.1953576946918834,0.18758832169717352,1
0,1.0625587661825235,2.1893625994052113,1,1.3453787197289653,1.374504017251254,6,1.3235278238543908,2.02642043838063,1.363936492875102,0
1,1.794068664112816,-1.0047887544581648,0,-0.9136013161274636,-0.024482259849258996,2,-1.6404543636849906,-1.3725782125900894,-0.04768131253841222,1
1,1.184477082504239,1.2767479268728181,1,-1.299280834444415,-0.024482259849258996,7,0.664865115512306,2.010516032928227,-0.28295094677399796,0
0,1.184477082504239,1.961208931272113,1,0.24343723882339013,1.724250586526382,4,0.9941964696833484,0.4518842985927233,-1.4592991179519266,1
1,-1.0100526112866381,0.5922869224735232,0,0.6291167571403414,-0.7239753983995154,2,1.1588621467688696,-0.3274315685750286,1.5992061271106879,0
1,0.08721223560880055,-1.0047887544581648,1,1.400475793774244,-1.0737219676746435,4,0.33553376134126367,1.301633961335403,1.5992061271106879,0
1,-0.8881342949649227,-0.0921740819257717,1,1.5657670159100803,0.3252643094258691,1,0.006202407170221273,0.036097698908470824,-0.28295094677399796,1
0,0.574885500895662,-1.0047887544581648,1,-1.51966913062553,1.374504017251254,7,0.664865115512306,-0.3251595106532567,-0.9887598494807551,1
1,-0.5223793459997764,-1.0047887544581648,0,0.7393109052308989,-1.4234685369497717,4,-1.3111230095139483,0.36554609756539214,-0.9887598494807551,0
0,-1.1319709276083536,-1.0047887544581648,0,-1.3543779084896936,-1.4234685369497717,8,0.8295307925978272,0.8426782611374851,-0.28295094677399796,0
1,0.08721223560880055,2.1893625994052113,0,-0.14224227949356114,-1.4234685369497717,2,0.9941964696833484,-1.220350331831374,0.8933972244039307,1
0,-1.2538892439300688,0.5922869224735232,1,0.2985343128686689,-0.3742288291243871,3,0.8295307925978272,0.7018106699876291,-1.2240294837163408,0
1,-1.2538892439300688,-1.0047887544581648,1,-1.5747662046708089,-0.7239753983995154,4,-1.4757886865994694,-1.2657914902668115,-0.9887598494807551,1
1,-1.2538892439300688,0.36413325434042493,0,-0.5279217978105124,-1.4234685369497717,7,-0.4877946240863423,1.4697662475465216,0.18758832169717352,1
1,-0.2785427133563457,-1.0047887544581648,0,0.5189226090497839,1.374504017251254,2,-0.8171259782573846,-0.8522769485043309,0.658127590168345,0
1,0.574885500895662,-1.0047887544581648,0,-1.4094749825349724,-1.0737219676746435,2,0.006202407170221273,-1.2816958957192146,-1.6945687521875124,1
0,-0.5223793459997764,0.5922869224735232,1,-1.3543779084896936,1.0247574479761257,2,-0.1584632699152999,-0.4046815379152722,0.42285795593275927,0
1,-0.4004610296780612,1.2767479268728181,1,0.2985343128686689,-1.4234685369497717,5,0.664865115512306,-0.7227696469633342,1.1286668586395165,0
0,1.0625587661825235,-0.32032775005887,0,0.7944079792761777,-0.3742288291243871,2,0.17086808425574246,-1.1794532892394802,1.5992061271106879,0
0,1.794068664112816,0.5922869224735232,1,-0.8585042420821849,-1.4234685369497717,5,1.1588621467688696,-1.0567621614637992,1.1286668586395165,0
0,1.550232031469385,0.36413325434042493,1,-0.03204813140300363,1.374504017251254,3,0.664865115512306,1.5947294332439745,1.1286668586395165,0
0,-0.6442976623214919,0.1359795862073266,0,0.9596992014120139,1.374504017251254,3,0.33553376134126367,1.585641201556887,1.5992061271106879,1
1,0.940640449860808,-0.7766350863250666,1,0.18834016477811139,-0.7239753983995154,8,0.664865115512306,-0.32970362649680046,-1.6945687521875124,1
0,1.184477082504239,1.7330552631390148,1,0.9596992014120139,1.724250586526382,5,0.9941964696833484,0.47687693573221385,1.1286668586395165,1
0,0.08721223560880055,0.36413325434042493,1,-1.1339896123085786,1.0247574479761257,4,-0.3231289470008211,0.011105061768980238,-0.7534902152451695,1
1,1.794068664112816,0.5922869224735232,1,0.5740196830950627,1.0247574479761257,1,0.9941964696833484,2.0854939443466987,-0.7534902152451695,1
1,0.4529671845739465,-0.32032775005887,1,-1.6298632787160876,-0.024482259849258996,2,-0.9817916553429059,-0.5978064612658812,0.42285795593275927,1
1,-0.8881342949649227,-0.7766350863250666,1,-0.8034071680369061,-1.0737219676746435,7,-1.146457332428427,-1.1090194936645523,-0.04768131253841222,1
0,-1.2538892439300688,-1.0047887544581648,0,-0.47282472376523366,-0.3742288291243871,1,-1.6404543636849906,-0.4296741750547628,-1.6945687521875124,1
0,-1.2538892439300688,3.1019772719376046,0,1.6759611640006378,0.6750108787009972,1,1.4881935009399119,1.5833691436351152,0.18758832169717352,0
0,1.3063953988259545,-1.0047887544581648,0,1.2351845716384078,-0.024482259849258996,5,-1.6404543636849906,1.7537734877680056,-1.4592991179519266,1
1,-1.2538892439300688,0.1359795862073266,0,-1.0237954642180211,-1.0737219676746435,5,-0.6524603011718635,0.23376673810262363,1.5992061271106879,1
1,-1.0100526112866381,-1.0047887544581648,0,0.13324309073283264,-0.3742288291243871,7,-0.8171259782573846,0.9244723463212725,0.18758832169717352,1
1,0.940640449860808,-0.7766350863250666,0,-0.4177276497199549,-1.4234685369497717,4,-0.4877946240863423,-1.2589753165014959,1.363936492875102,0
1,1.184477082504239,0.36413325434042493,0,0.02304894264227512,-1.4234685369497717,5,-0.4877946240863423,0.5677592526030887,-0.28295094677399796,1
0,-0.7662159786432073,-0.0921740819257717,1,-1.2441837603991361,1.0247574479761257,8,0.33553376134126367,-1.0385856980896242,0.18758832169717352,0
1,1.42831371514767,0.1359795862073266,1,-0.6381159459010699,-1.4234685369497717,3,-0.3231289470008211,-0.8113799059124371,0.8933972244039307,1
0,-1.0100526112866381,0.8204405906066216,1,0.5189226090497839,-1.4234685369497717,2,0.9941964696833484,1.2016634127774408,1.5992061271106879,1
0,-0.2785427133563457,-0.32032775005887,0,-1.2441837603991361,-1.4234685369497717,2,-0.8171259782573846,-1.2839679536409865,0.18758832169717352,1
0,-1.2538892439300688,0.1359795862073266,0,-1.299280834444415,-0.3742288291243871,1,0.006202407170221273,-0.41376976960235967,-1.4592991179519266,1
0,1.550232031469385,1.961208931272113,0,0.8495050533214564,0.6750108787009972,3,1.3235278238543908,2.7330304520516817,-0.7534902152451695,0
0,0.6968038172173775,-1.0047887544581648,1,-0.25243642758411866,-0.3742288291243871,7,-0.9817916553429059,-1.218078273909602,0.42285795593275927,0
0,1.6721503477911004,0.36413325434042493,1,0.02304894264227512,-1.0737219676746435,8,1.1588621467688696,1.887824905152546,-1.6945687521875124,1
1,-1.1319709276083536,1.5049015950059164,1,0.35363138691394763,0.6750108787009972,1,0.664865115512306,0.967641446834938,-0.04768131253841222,0
0,-1.2538892439300688,-1.0047887544581648,1,-1.299280834444415,1.0247574479761257,7,-1.146457332428427,1.8787366734654585,-1.4592991179519266,0
