blue,dual_sim,fc,m_dep,target,pc,px_width,sc_h,touch_screen,wifi
0,1,-1.0047887544581648,0.3252643094258691,4,-1.4757886865994694,-0.10953141931606625,0.8933972244039307,1,0
0,0,-0.7766350863250666,-1.4234685369497717,5,-0.8171259782573846,-1.3566732407363502,1.1286668586395165,1,1
1,1,1.04859425873972,-1.0737219676746435,5,0.006202407170221273,-1.4211012315108298,-0.5182205810095837,0,1
1,1,-1.0047887544581648,1.0247574479761257,2,-1.6404543636849906,-0.4592833692346699,-0.28295094677399796,0,0
0,1,-0.5484814181919683,-0.7239753983995154,8,0.5001994384267848,0.36907651215149656,-0.28295094677399796,0,0
0,1,2.4175162675383097,-0.024482259849258996,8,0.9941964696833484,-1.3911882357941072,-0.7534902152451695,0,0
1,1,-0.7766350863250666,-0.7239753983995154,7,0.17086808425574246,0.8868014380178506,1.1286668586395165,0,0
1,1,1.2767479268728181,1.0247574479761257,4,1.6528591780254331,-0.5881393507836291,1.363936492875102,0,0
1,0,-1.0047887544581648,1.0247574479761257,3,-0.6524603011718635,1.5103723487279925,-0.28295094677399796,0,0
1,0,-0.32032775005887,1.374504017251254,6,-0.3231289470008211,1.2181453905723172,-1.6945687521875124,0,1
0,1,-0.0921740819257717,0.3252643094258691,6,-0.8171259782573846,0.7119254630585488,1.1286668586395165,0,1
0,1,-0.7766350863250666,-0.3742288291243871,6,0.9941964696833484,-0.9217843030086128,1.5992061271106879,0,1
0,0,-0.0921740819257717,1.374504017251254,2,0.17086808425574246,-1.655803197903577,0.18758832169717352,0,0
0,0,-1.0047887544581648,-1.0737219676746435,4,-1.4757886865994694,-1.568365210423926,0.8933972244039307,1,1
1,0,-0.5484814181919683,1.0247574479761257,2,0.006202407170221273,1.482760352681787,-0.7534902152451695,1,1
1,1,-0.5484814181919683,-0.7239753983995154,8,-0.4877946240863423,-0.9125803043265442,0.18758832169717352,0,1
1,1,-1.0047887544581648,-0.024482259849258996,6,0.8295307925978272,-1.4141982324992783,-1.6945687521875124,0,1
1,1,1.7330552631390148,0.3252643094258691,5,1.4881935009399119,-0.6341593441939717,0.42285795593275927,0,0
0,0,-0.5484814181919683,0.3252643094258691,3,0.664865115512306,-1.1495832703898086,-1.6945687521875124,1,0
1,0,1.04859425873972,-0.024482259849258996,7,1.1588621467688696,-0.03129743051848387,1.1286668586395165,1,0
0,1,-0.5484814181919683,1.374504017251254,1,-0.8171259782573846,-1.4671212249211725,-1.2240294837163408,1,1
0,1,-0.7766350863250666,-0.024482259849258996,4,0.8295307925978272,1.4919643513638556,0.8933972244039307,1,1
0,1,1.04859425873972,0.6750108787009972,7,1.6528591780254331,1.4252353609188588,-0.28295094677399796,1,0
0,0,-0.7766350863250666,-0.7239753983995154,7,-0.6524603011718635,-0.9931152927946438,-1.2240294837163408,1,0
1,1,1.961208931272113,1.0247574479761257,8,0.664865115512306,-1.1127672756615345,1.1286668586395165,1,1
0,0,0.36413325434042493,-0.024482259849258996,2,0.006202407170221273,-0.5881393507836291,0.8933972244039307,0,0
1,1,-1.0047887544581648,-0.3742288291243871,3,-1.146457332428427,1.0294634175899127,-1.4592991179519266,1,1
0,0,1.5049015950059164,-1.0737219676746435,8,0.664865115512306,-1.3451682423837645,0.42285795593275927,1,1
1,1,-0.0921740819257717,1.374504017251254,7,0.006202407170221273,0.2586285279666744,1.1286668586395165,1,0
1,1,0.36413325434042493,-0.7239753983995154,5,0.8295307925978272,-0.5191093606681152,1.363936492875102,1,1
1,0,1.04859425873972,0.3252643094258691,8,0.17086808425574246,1.4344393596009273,-0.5182205810095837,0,1
0,1,-0.7766350863250666,-1.0737219676746435,4,-1.3111230095139483,1.2434563869480055,-0.7534902152451695,1,1
0,1,1.2767479268728181,-0.024482259849258996,7,0.664865115512306,-1.338265243372213,0.18758832169717352,0,1
1,0,2.4175162675383097,-0.7239753983995154,2,1.1588621467688696,-1.1334762726961887,-0.7534902152451695,0,1
1,1,-0.7766350863250666,-1.4234685369497717,8,-0.9817916553429059,-0.3097183906510565,-0.28295094677399796,0,1
0,1,0.1359795862073266,-0.7239753983995154,4,-0.6524603011718635,-1.3819842371120385,-0.5182205810095837,0,1
0,0,-0.32032775005887,0.6750108787009972,6,-0.8171259782573846,-1.335964243701696,-1.6945687521875124,0,0
1,1,-0.5484814181919683,-0.3742288291243871,1,-0.4877946240863423,-1.4072952334877271,-0.04768131253841222,1,1
1,1,-0.7766350863250666,0.3252643094258691,3,0.8295307925978272,0.22411353290891745,-0.7534902152451695,0,0
0,0,0.1359795862073266,-1.4234685369497717,3,-0.6524603011718635,0.7004204647059632,-0.9887598494807551,1,0
1,0,1.2767479268728181,-1.0737219676746435,4,0.664865115512306,0.5991764792032095,-1.6945687521875124,0,1
1,1,0.36413325434042493,1.0247574479761257,8,1.6528591780254331,0.2609295276371915,-1.6945687521875124,0,1
1,0,-0.32032775005887,1.0247574479761257,5,-0.8171259782573846,0.31845451940011976,-1.6945687521875124,1,1
1,0,-0.5484814181919683,1.724250586526382,3,1.6528591780254331,1.2894763803583482,-0.9887598494807551,1,1
0,1,-0.0921740819257717,-1.4234685369497717,1,0.9941964696833484,-1.2554292552335966,1.1286668586395165,0,1
0,0,0.1359795862073266,0.3252643094258691,5,-0.6524603011718635,0.9489284291218131,-0.5182205810095837,0,1
1,0,0.1359795862073266,1.724250586526382,3,0.664865115512306,-0.8412493145405133,0.658127590168345,1,0
0,0,-0.32032775005887,-0.024482259849258996,3,-0.8171259782573846,1.0501724146245668,0.8933972244039307,1,0
1,1,0.36413325434042493,1.374504017251254,1,1.4881935009399119,1.160620398809389,1.363936492875102,0,0
1,1,-0.5484814181919683,1.724250586526382,7,-0.9817916553429059,-0.390253379119156,1.5992061271106879,1,1
1,1,0.1359795862073266,-0.3742288291243871,6,0.33553376134126367,-0.5352163583617351,1.363936492875102,0,1
1,1,-1.0047887544581648,-0.024482259849258996,5,-1.6404543636849906,0.803965449879234,0.18758832169717352,0,0
1,1,-0.7766350863250666,0.6750108787009972,1,-0.9817916553429059,-0.7745203240955165,-0.7534902152451695,0,1
1,1,-1.0047887544581648,-0.3742288291243871,6,-1.4757886865994694,0.2839395243423628,-1.6945687521875124,0,0
0,1,-0.5484814181919683,-1.4234685369497717,5,-0.3231289470008211,-0.799831320471205,0.658127590168345,1,1
0,0,0.36413325434042493,0.3252643094258691,5,0.9941964696833484,0.019324562232892972,-1.2240294837163408,1,0
1,0,-1.0047887544581648,0.3252643094258691,4,-1.146457332428427,0.412795505891322,-0.9887598494807551,1,0
0,1,1.961208931272113,-1.4234685369497717,8,0.9941964696833484,0.7763534538330285,-0.9887598494807551,1,0
0,1,-0.7766350863250666,0.6750108787009972,8,0.17086808425574246,-1.3681782390889359,1.5992061271106879,0,1
0,0,-0.32032775005887,-1.4234685369497717,2,1.1588621467688696,0.5784674821685554,-0.9887598494807551,1,0
0,1,2.1893625994052113,1.0247574479761257,8,1.6528591780254331,-1.0368342865344693,0.18758832169717352,0,1
0,0,-0.0921740819257717,1.374504017251254,3,1.6528591780254331,-1.3497702417247988,0.42285795593275927,0,1
1,1,1.04859425873972,-0.3742288291243871,6,0.9941964696833484,-1.2393222575399767,-0.5182205810095837,0,1
0,1,-0.32032775005887,0.3252643094258691,8,-0.6524603011718635,-0.3396313863677792,0.42285795593275927,0,1
0,1,0.8204405906066216,-0.024482259849258996,8,1.1588621467688696,-0.5375173580322522,-1.2240294837163408,0,0
1,1,0.36413325434042493,1.374504017251254,5,0.8295307925978272,0.3874845095156336,0.42285795593275927,1,1
1,1,-1.0047887544581648,0.6750108787009972,4,-1.3111230095139483,-0.8320453158584448,0.42285795593275927,1,1
1,0,-1.0047887544581648,1.374504017251254,7,1.1588621467688696,1.6139173339012634,-1.4592991179519266,0,0
0,1,-1.0047887544581648,-0.7239753983995154,4,-1.4757886865994694,-0.7538113270608624,1.5992061271106879,0,1
0,0,-0.5484814181919683,1.724250586526382,5,-0.3231289470008211,-0.6295573448529375,-0.9887598494807551,1,1
1,1,-0.32032775005887,-0.7239753983995154,5,1.4881935009399119,1.4183323619073074,-0.28295094677399796,0,0
1,1,0.8204405906066216,-1.0737219676746435,8,1.1588621467688696,-0.2084744051483028,1.5992061271106879,0,1
1,0,0.5922869224735232,-1.0737219676746435,6,0.8295307925978272,0.49563149402993867,-0.9887598494807551,0,0
1,0,1.04859425873972,1.0247574479761257,4,1.4881935009399119,-0.5628283544079407,0.658127590168345,1,0
1,1,-1.0047887544581648,1.0247574479761257,4,-0.8171259782573846,-1.4280042305223812,0.42285795593275927,0,0
1,0,1.04859425873972,1.0247574479761257,8,0.8295307925978272,1.4367403592714445,-0.5182205810095837,0,0
0,1,-0.0921740819257717,-0.3742288291243871,8,1.4881935009399119,-1.2784392519387677,-0.28295094677399796,0,0
1,1,-0.0921740819257717,-0.024482259849258996,7,0.5001994384267848,1.337797373439208,-0.04768131253841222,0,0
0,1,-1.0047887544581648,-1.4234685369497717,4,-0.6524603011718635,-1.4671212249211725,0.42285795593275927,0,1
1,0,0.1359795862073266,-0.7239753983995154,2,1.1588621467688696,-0.6295573448529375,-0.28295094677399796,0,1
0,1,-0.5484814181919683,0.6750108787009972,1,-0.8171259782573846,1.604713335219195,-0.7534902152451695,0,0
1,0,-0.7766350863250666,1.0247574479761257,4,1.6528591780254331,-0.7515103273903453,-0.28295094677399796,1,1
0,1,-0.5484814181919683,0.3252643094258691,8,-0.9817916553429059,-0.9470952993843013,-0.7534902152451695,0,1
1,1,-0.7766350863250666,1.0247574479761257,3,-0.1584632699152999,-0.3051163913100222,-0.04768131253841222,0,1
1,1,-1.0047887544581648,-1.4234685369497717,2,0.5001994384267848,-0.42706937384743004,1.363936492875102,0,0
0,1,-0.0921740819257717,1.724250586526382,2,0.9941964696833484,0.8315774459254395,1.1286668586395165,0,1
1,1,0.1359795862073266,-0.7239753983995154,4,1.1588621467688696,-0.0980264209634806,-1.6945687521875124,0,1
1,1,1.2767479268728181,-0.7239753983995154,2,0.9941964696833484,-0.7768213237660336,1.363936492875102,0,0
0,1,-0.32032775005887,1.374504017251254,7,-0.6524603011718635,1.004152421214224,-0.28295094677399796,0,0
1,0,-0.32032775005887,-1.4234685369497717,2,-0.9817916553429059,-0.3166213896626079,0.18758832169717352,0,0
1,0,-0.5484814181919683,-0.3742288291243871,7,-1.146457332428427,-1.1012622773089489,0.658127590168345,0,0
0,0,-0.0921740819257717,0.6750108787009972,3,1.1588621467688696,1.7059573207219485,0.8933972244039307,1,1
0,1,1.2767479268728181,-1.4234685369497717,8,1.1588621467688696,1.3193893760750708,0.42285795593275927,0,0
1,0,0.1359795862073266,-0.3742288291243871,1,0.9941964696833484,0.2540265286256401,-0.5182205810095837,0,1
1,0,1.2767479268728181,-1.4234685369497717,3,0.17086808425574246,-0.9010753059739587,-0.7534902152451695,1,1
0,1,-1.0047887544581648,-0.3742288291243871,1,-1.4757886865994694,-1.6327932011984057,0.658127590168345,1,1
0,1,-0.32032775005887,-1.4234685369497717,7,-0.9817916553429059,-0.25219339888812825,-0.28295094677399796,1,1
0,0,-0.5484814181919683,-0.7239753983995154,5,-0.4877946240863423,-1.299148248973422,-1.2240294837163408,1,1
0,0,0.36413325434042493,-1.4234685369497717,4,0.17086808425574246,0.4496115006195961,-0.04768131253841222,0,0
0,0,-1.0047887544581648,-0.3742288291243871,1,-1.4757886865994694,0.9788414248385358,0.42285795593275927,1,0
0,1,0.1359795862073266,0.3252643094258691,5,1.3235278238543908,0.11366554872409526,-0.7534902152451695,1,1
1,1,-0.32032775005887,1.724250586526382,8,-0.8171259782573846,-0.7745203240955165,-1.6945687521875124,1,1
0,0,-1.0047887544581648,-0.024482259849258996,5,-1.4757886865994694,0.99955042187319,-0.04768131253841222,1,0
1,0,-0.0921740819257717,-1.4234685369497717,2,-0.8171259782573846,1.5402853444447153,-0.28295094677399796,1,0
1,1,-1.0047887544581648,-1.4234685369497717,7,-0.1584632699152999,-0.8136373184943078,-0.04768131253841222,1,1
1,1,-1.0047887544581648,1.374504017251254,2,-1.6404543636849906,1.1399114017747347,0.658127590168345,0,0
0,0,0.36413325434042493,1.374504017251254,6,-0.1584632699152999,-0.4293703735179472,-1.6945687521875124,0,1
1,0,-0.7766350863250666,-1.4234685369497717,6,-0.4877946240863423,-1.5936762067996144,-0.28295094677399796,1,0
0,1,-1.0047887544581648,-0.7239753983995154,7,-0.9817916553429059,1.0754834110002551,-1.4592991179519266,0,1
1,0,-1.0047887544581648,1.0247574479761257,2,-1.146457332428427,1.0823864100118066,1.363936492875102,1,0
0,0,-1.0047887544581648,-0.3742288291243871,1,-0.1584632699152999,-1.1127672756615345,-0.7534902152451695,1,1
0,0,0.1359795862073266,-0.024482259849258996,8,0.664865115512306,1.2733693826647283,-1.6945687521875124,0,1
1,1,-0.32032775005887,1.0247574479761257,5,-0.9817916553429059,0.3621735131399452,-1.4592991179519266,1,0
1,1,-0.0921740819257717,-1.4234685369497717,2,-0.4877946240863423,0.5761664824980381,0.42285795593275927,0,0
1,1,0.1359795862073266,-1.0737219676746435,2,0.006202407170221273,-0.22918340218295696,-0.04768131253841222,1,1
0,1,-0.0921740819257717,-0.3742288291243871,5,-0.8171259782573846,-1.2186132605053224,-0.9887598494807551,0,1
1,0,-0.5484814181919683,0.3252643094258691,1,-0.6524603011718635,-0.8849683082803388,0.18758832169717352,1,1
0,1,2.1893625994052113,1.374504017251254,6,1.3235278238543908,1.1030954070464607,1.363936492875102,1,0
1,1,-1.0047887544581648,-0.024482259849258996,2,-1.6404543636849906,-1.2416232572104937,-0.04768131253841222,0,1
1,1,1.2767479268728181,-0.024482259849258996,7,0.664865115512306,1.020259418907844,-0.28295094677399796,0,0
0,1,1.961208931272113,1.724250586526382,4,0.9941964696833484,0.965035426815433,-1.4592991179519266,0,1
1,0,0.5922869224735232,-0.7239753983995154,2,1.1588621467688696,-1.4993352203084123,1.5992061271106879,0,0
1,0,-1.0047887544581648,-1.0737219676746435,4,0.33553376134126367,1.2066403922197315,1.5992061271106879,1,0
1,0,-0.0921740819257717,0.3252643094258691,1,0.006202407170221273,-0.9977172921356781,-0.28295094677399796,0,1
0,0,-1.0047887544581648,1.374504017251254,7,0.664865115512306,-1.0368342865344693,-0.9887598494807551,1,1
1,1,-1.0047887544581648,-1.4234685369497717,4,-1.3111230095139483,0.6290894749199322,-0.9887598494807551,1,0
0,1,-1.0047887544581648,-1.4234685369497717,8,0.8295307925978272,0.4081935065502878,-0.28295094677399796,0,0
1,1,2.1893625994052113,-1.4234685369497717,2,0.9941964696833484,-0.45007937055260133,0.8933972244039307,1,1
0,0,0.5922869224735232,-0.3742288291243871,3,0.8295307925978272,0.36447451281046234,-1.2240294837163408,1,0
1,0,-1.0047887544581648,-0.7239753983995154,4,-1.4757886865994694,-0.02669543117744961,-0.9887598494807551,1,1
1,1,0.36413325434042493,-1.4234685369497717,7,-0.4877946240863423,1.3769143678379991,0.18758832169717352,0,1
1,1,-1.0047887544581648,1.374504017251254,2,-0.8171259782573846,-0.5812363517720777,0.658127590168345,0,0
1,0,-1.0047887544581648,-1.0737219676746435,2,0.006202407170221273,-0.9516972987253355,-1.6945687521875124,1,1
0,1,0.5922869224735232,1.0247574479761257,2,-0.1584632699152999,-0.7561123267313795,0.42285795593275927,1,0
1,1,1.2767479268728181,-1.4234685369497717,5,0.664865115512306,0.37367851149253084,1.1286668586395165,1,0
0,0,-0.32032775005887,-0.3742288291243871,2,0.17086808425574246,0.21490953422684894,1.5992061271106879,0,0
0,0,0.5922869224735232,-1.4234685369497717,5,1.1588621467688696,1.001851421543707,1.1286668586395165,1,0
0,1,0.36413325434042493,1.374504017251254,3,0.664865115512306,1.7243653180860856,1.1286668586395165,1,0
0,0,0.1359795862073266,1.374504017251254,3,0.33553376134126367,1.004152421214224,1.5992061271106879,0,1
1,1,-0.7766350863250666,-0.7239753983995154,8,0.664865115512306,-0.7192963320031055,-1.6945687521875124,1,1
0,0,1.7330552631390148,1.724250586526382,5,0.9941964696833484,-0.514507361327081,1.1286668586395165,1,1
0,0,0.36413325434042493,1.0247574479761257,4,-0.3231289470008211,0.09985955070099249,-0.7534902152451695,0,1
1,0,0.5922869224735232,1.0247574479761257,1,0.9941964696833484,1.69675332203988,-0.7534902152451695,1,1
1,0,-0.32032775005887,-0.024482259849258996,2,-0.9817916553429059,-0.8642593112456846,0.42285795593275927,0,1
1,0,-0.7766350863250666,-1.0737219676746435,7,-1.146457332428427,-1.6465991992215085,-0.04768131253841222,0,1
0,0,-1.0047887544581648,-0.3742288291243871,1,-1.6404543636849906,-0.960901297407404,-1.6945687521875124,0,1
0,0,3.1019772719376046,0.6750108787009972,1,1.4881935009399119,0.6544004712956206,0.18758832169717352,1,0
0,1,-1.0047887544581648,-0.024482259849258996,5,-1.6404543636849906,1.0823864100118066,-1.4592991179519266,1,1
1,1,0.1359795862073266,-1.0737219676746435,5,-0.6524603011718635,-0.02669543117744961,1.5992061271106879,0,1
1,0,-1.0047887544581648,-0.3742288291243871,7,-0.8171259782573846,0.38288251017459934,0.18758832169717352,1,1
1,1,-0.7766350863250666,-1.4234685369497717,4,-0.4877946240863423,-0.5421193573732865,1.363936492875102,1,0
1,0,0.36413325434042493,-1.4234685369497717,5,-0.4877946240863423,1.3769143678379991,-0.28295094677399796,1,1
0,0,-0.0921740819257717,1.0247574479761257,8,0.33553376134126367,-1.2876432506208364,0.18758832169717352,0,0
1,0,0.1359795862073266,-1.4234685369497717,3,-0.3231289470008211,0.03082956058547862,0.8933972244039307,0,1
0,0,0.8204405906066216,-1.4234685369497717,2,0.9941964696833484,0.8384804449369909,1.5992061271106879,0,1
0,0,-0.32032775005887,-1.4234685369497717,2,-0.8171259782573846,0.042334558938064266,0.18758832169717352,1,1
0,0,0.1359795862073266,-0.3742288291243871,1,0.006202407170221273,-0.26139739757019675,-1.4592991179519266,0,1
0,0,1.961208931272113,0.6750108787009972,3,1.3235278238543908,1.4919643513638556,-0.7534902152451695,0,0
0,0,-1.0047887544581648,-0.3742288291243871,7,-0.9817916553429059,-0.479992366269324,0.42285795593275927,1,0
0,1,0.36413325434042493,-1.0737219676746435,8,1.1588621467688696,0.9121124343935391,-1.6945687521875124,1,1
1,1,1.5049015950059164,0.6750108787009972,1,0.664865115512306,1.0087544205552585,-0.04768131253841222,1,0
0,1,-1.0047887544581648,1.0247574479761257,7,-1.146457332428427,1.1652223981504233,-1.4592991179519266,0,0
0,1,1.2767479268728181,-0.3742288291243871,3,1.6528591780254331,0.4404075019375276,-0.5182205810095837,0,1
1,0,0.36413325434042493,0.6750108787009972,2,-0.1584632699152999,-0.10262842030451487,-0.7534902152451695,1,1
0,0,0.1359795862073266,1.374504017251254,7,0.9941964696833484,0.2793375250013286,-1.4592991179519266,0,1
1,0,0.5922869224735232,1.374504017251254,2,-0.3231289470008211,1.623121332583332,-0.7534902152451695,1,0
0,0,2.6456699356714077,-1.0737219676746435,5,1.6528591780254331,0.0009165648687559409,-0.5182205810095837,1,0
0,1,-0.32032775005887,-0.3742288291243871,1,-0.8171259782573846,0.33456151709373966,1.5992061271106879,1,0
0,0,1.7330552631390148,-0.024482259849258996,1,1.1588621467688696,1.0961924080349095,1.363936492875102,0,0
0,0,-0.5484814181919683,-0.024482259849258996,1,-0.3231289470008211,0.4312035032554591,0.658127590168345,1,1
0,1,-0.5484814181919683,-0.024482259849258996,7,-0.3231289470008211,0.9627344271449159,-1.6945687521875124,0,1
1,0,-0.5484814181919683,1.0247574479761257,6,1.4881935009399119,-0.10953141931606625,1.5992061271106879,1,0
1,1,0.36413325434042493,-0.024482259849258996,1,0.33553376134126367,0.9029084357114705,-1.2240294837163408,0,1
1,1,-1.0047887544581648,0.6750108787009972,5,-1.4757886865994694,-1.4487132275570354,-1.6945687521875124,1,0
0,1,-0.7766350863250666,-0.3742288291243871,4,0.8295307925978272,-1.280740251609285,-1.6945687521875124,1,1
1,0,-0.5484814181919683,-0.024482259849258996,5,-1.146457332428427,-1.3451682423837645,0.8933972244039307,0,0
1,1,-1.0047887544581648,0.3252643094258691,1,-0.4877946240863423,1.0363664166014641,-0.7534902152451695,0,1
1,1,-0.7766350863250666,-0.7239753983995154,6,1.1588621467688696,-0.5904403504541462,0.18758832169717352,1,0
1,1,-1.0047887544581648,1.0247574479761257,5,0.006202407170221273,0.09755855103047537,1.5992061271106879,0,0
0,0,3.1019772719376046,1.0247574479761257,6,1.4881935009399119,0.4496115006195961,-0.5182205810095837,1,0
1,1,-0.7766350863250666,1.724250586526382,5,1.4881935009399119,1.2641653839826599,0.18758832169717352,1,1
1,0,2.1893625994052113,-1.4234685369497717,7,1.6528591780254331,0.7234304614111344,1.1286668586395165,0,1
1,0,0.1359795862073266,-0.3742288291243871,3,0.006202407170221273,0.06534455564323556,0.8933972244039307,1,1
0,1,-1.0047887544581648,1.0247574479761257,5,-1.4757886865994694,-0.6617713402401773,-1.2240294837163408,1,1
1,0,0.1359795862073266,-1.4234685369497717,6,-0.1584632699152999,-0.551323356055355,1.1286668586395165,0,1
0,0,0.36413325434042493,-1.4234685369497717,3,0.33553376134126367,1.3055833780519681,0.658127590168345,0,0
0,0,-1.0047887544581648,1.724250586526382,5,-1.6404543636849906,-1.3635762397479017,-0.5182205810095837,1,1
0,1,1.961208931272113,1.374504017251254,4,1.1588621467688696,1.5287803460921296,1.5992061271106879,0,1
1,1,-0.0921740819257717,-0.024482259849258996,3,-0.4877946240863423,-1.3957902351351414,-1.6945687521875124,0,0
1,0,-0.7766350863250666,-1.4234685369497717,8,1.6528591780254331,1.6484323289590204,1.5992061271106879,0,0
1,1,-0.7766350863250666,-1.0737219676746435,6,-1.3111230095139483,-0.3327283873562278,-1.6945687521875124,0,1
1,1,-0.7766350863250666,1.374504017251254,6,-0.8171259782573846,0.412795505891322,-1.2240294837163408,0,0
0,0,0.36413325434042493,-1.4234685369497717,7,-0.4877946240863423,0.014722562891858715,-1.2240294837163408,1,1
1,1,2.1893625994052113,-1.4234685369497717,4,1.1588621467688696,-1.0276302878524008,-0.7534902152451695,0,1
0,0,0.36413325434042493,-1.0737219676746435,3,0.5001994384267848,0.2724345259897772,-0.04768131253841222,0,0
0,1,-0.5484814181919683,-1.4234685369497717,3,1.3235278238543908,-0.11413341865710051,-0.5182205810095837,1,0
0,1,-0.5484814181919683,-0.3742288291243871,3,0.5001994384267848,0.7303334604226859,-0.28295094677399796,0,1
0,0,-1.0047887544581648,1.0247574479761257,8,-1.4757886865994694,0.4335045029259762,-1.6945687521875124,1,0
1,0,-0.0921740819257717,-0.3742288291243871,4,0.17086808425574246,0.15738454246392072,-0.04768131253841222,1,1
1,1,-0.0921740819257717,1.374504017251254,7,-0.6524603011718635,1.126105403751632,1.1286668586395165,0,0
0,0,-0.7766350863250666,-0.3742288291243871,5,-1.3111230095139483,0.7602464561394086,0.18758832169717352,1,0
1,0,-1.0047887544581648,-0.7239753983995154,2,-0.8171259782573846,-0.6640723399106944,0.658127590168345,1,1
1,1,-0.5484814181919683,0.6750108787009972,6,0.17086808425574246,1.7220643184155684,-0.28295094677399796,1,1
0,0,-0.5484814181919683,-1.0737219676746435,4,-1.146457332428427,-0.6088483478182832,0.658127590168345,1,0
1,0,2.1893625994052113,0.6750108787009972,8,1.6528591780254331,1.0317644172604297,1.1286668586395165,0,0
1,1,0.36413325434042493,-1.4234685369497717,7,-0.3231289470008211,-0.24298940020605975,-0.7534902152451695,0,1
0,1,-1.0047887544581648,1.724250586526382,8,-0.4877946240863423,-0.3580393837319162,-0.04768131253841222,0,1
1,1,-1.0047887544581648,0.6750108787009972,1,-1.6404543636849906,1.1353094024337005,0.18758832169717352,1,1
0,1,-0.5484814181919683,0.6750108787009972,6,-0.8171259782573846,-0.6502663418875916,0.8933972244039307,0,0
0,0,1.7330552631390148,-1.4234685369497717,1,0.664865115512306,0.8960054366999192,-1.6945687521875124,1,1
0,0,2.4175162675383097,-0.3742288291243871,1,0.9941964696833484,-0.6916843359568999,1.1286668586395165,1,0
1,1,-0.32032775005887,1.0247574479761257,3,1.3235278238543908,-1.4717232242622067,-0.04768131253841222,0,1
1,0,-0.32032775005887,1.374504017251254,5,-0.4877946240863423,0.16428754147547212,0.42285795593275927,0,0
1,0,2.4175162675383097,1.374504017251254,1,0.9941964696833484,-1.246225256551528,-0.04768131253841222,1,0
0,0,0.8204405906066216,-0.7239753983995154,4,-0.1584632699152999,0.9949484225321557,0.658127590168345,0,0
1,1,0.5922869224735232,-1.4234685369497717,7,1.4881935009399119,-1.2140112611642881,0.42285795593275927,0,1
1,0,-0.7766350863250666,-1.4234685369497717,1,-0.6524603011718635,1.3170883764045538,-0.04768131253841222,1,1
1,0,0.1359795862073266,-0.3742288291243871,5,-0.1584632699152999,-0.7215973316736226,0.658127590168345,1,1
