work_year,target,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location
0.933090760892103,4,33,-0.1481223989451685,19,357,75,-1.04837274073339,70
0.933090760892103,4,23,0.16394082330161008,19,1019,75,-1.04837274073339,70
0.933090760892103,4,23,-0.031904811635065596,19,795,75,-1.04837274073339,70
0.933090760892103,3,33,-0.05924794193307575,19,715,75,-1.04837274073339,70
0.933090760892103,3,33,-0.09947663069203137,19,563,75,-1.04837274073339,70
0.933090760892103,3,25,-0.12995140968420021,19,436,75,-1.04837274073339,70
0.933090760892103,3,25,-0.18055291111392657,19,238,75,-1.04837274073339,70
0.933090760892103,1,41,-0.13661080493106734,19,402,56,1.0282812738738005,53
0.933090760892103,1,22,-0.22325721148881794,19,89,56,1.0282812738738005,53
-0.4019626865857902,3,69,1.781988197419124,12,57,39,-0.010045733429794819,38
0.933090760892103,1,8,-0.00711156130146925,19,867,75,-1.04837274073339,70
0.933090760892103,1,8,-0.12339103890197053,19,465,75,-1.04837274073339,70
0.933090760892103,4,33,0.07468635990647121,19,981,75,-1.04837274073339,70
0.933090760892103,4,33,0.013762795844100834,19,912,75,-1.04837274073339,70
0.933090760892103,4,47,0.0029517999173094963,19,888,75,1.0282812738738005,70
0.933090760892103,4,47,-0.03139731125379877,19,797,75,1.0282812738738005,70
0.933090760892103,4,47,0.06391373595972688,19,974,75,1.0282812738738005,70
0.933090760892103,4,47,0.04287103722427316,19,949,75,1.0282812738738005,70
0.933090760892103,4,47,0.08037655320569949,19,985,75,1.0282812738738005,70
0.933090760892103,4,47,-0.03325401996575057,19,791,75,1.0282812738738005,70
0.933090760892103,4,47,0.010069183313124723,19,905,75,1.0282812738738005,70
0.933090760892103,4,47,-0.013946724973067804,19,850,75,1.0282812738738005,70
0.933090760892103,4,33,-0.008745464967986833,19,863,75,1.0282812738738005,70
0.933090760892103,4,33,-0.10739858786302572,19,528,75,1.0282812738738005,70
0.933090760892103,4,88,-0.026309929383050844,19,814,75,-1.04837274073339,70
0.933090760892103,4,88,-0.08833637842032059,19,609,75,-1.04837274073339,70
0.933090760892103,2,47,0.05989086708383131,19,969,75,-1.04837274073339,70
0.933090760892103,2,47,-0.03139731125379877,19,797,75,-1.04837274073339,70
0.933090760892103,4,33,0.026160658816706976,19,930,75,1.0282812738738005,70
0.933090760892103,4,33,-0.05491562160518822,19,725,75,1.0282812738738005,70
0.933090760892103,4,47,-0.04686988385339709,19,750,75,1.0282812738738005,70
0.933090760892103,4,47,-0.12361384394740475,19,463,75,1.0282812738738005,70
0.933090760892103,4,33,0.0342063965684981,19,938,75,-1.04837274073339,70
0.933090760892103,4,33,-0.04253756352550956,19,761,75,-1.04837274073339,70
0.933090760892103,4,33,0.032968590760530235,19,937,75,1.0282812738738005,70
0.933090760892103,4,33,-0.011035405712727384,19,856,75,1.0282812738738005,70
0.933090760892103,4,8,0.1225857312574037,19,1007,75,-1.04837274073339,70
0.933090760892103,4,8,-0.06345648168016649,19,700,75,-1.04837274073339,70
0.933090760892103,4,33,-0.11804371781154936,19,481,75,-1.04837274073339,70
0.933090760892103,4,33,-0.15951021237847285,19,320,75,-1.04837274073339,70
0.933090760892103,4,47,0.032968590760530235,19,937,75,1.0282812738738005,70
0.933090760892103,4,47,-0.011035405712727384,19,856,75,1.0282812738738005,70
0.933090760892103,4,23,0.08619424050314846,19,987,75,-1.04837274073339,70
0.933090760892103,4,23,-0.00045216605460213406,19,883,75,-1.04837274073339,70
0.933090760892103,4,31,0.08631802108394523,19,988,75,1.0282812738738005,70
0.933090760892103,4,31,-0.0523162294084557,19,734,75,1.0282812738738005,70
0.933090760892103,4,33,-0.020875961886071916,19,830,75,1.0282812738738005,70
0.933090760892103,4,33,-0.08833637842032059,19,609,75,1.0282812738738005,70
0.933090760892103,3,47,0.3708895763357576,9,242,32,-1.04837274073339,31
0.933090760892103,4,69,-0.07472051453267407,19,663,63,1.0282812738738005,70
0.933090760892103,3,6,-0.17993400820994263,7,268,39,1.0282812738738005,20
-0.4019626865857902,1,1,0.11095035666250577,19,1004,39,-0.010045733429794819,38
0.933090760892103,3,69,-0.148988863010746,7,387,57,1.0282812738738005,54
0.933090760892103,4,18,-0.030283286026627693,19,802,75,-1.04837274073339,70
0.933090760892103,4,18,-0.10034309475760889,19,561,75,-1.04837274073339,70
0.933090760892103,4,33,0.01811492106491585,19,919,75,1.0282812738738005,70
0.933090760892103,4,33,-0.04377536933347743,19,757,75,1.0282812738738005,70
0.933090760892103,4,33,-0.03139731125379877,19,797,75,-1.04837274073339,70
0.933090760892103,4,33,-0.08709857261235272,19,613,75,-1.04837274073339,70
0.933090760892103,4,47,-0.20469012436929995,7,154,26,-1.04837274073339,25
0.933090760892103,4,47,-0.21583037664101073,7,116,26,-1.04837274073339,25
0.933090760892103,4,47,-0.13042177589122803,19,432,75,-1.04837274073339,70
0.933090760892103,4,47,-0.17374497917010331,19,270,75,-1.04837274073339,70
0.933090760892103,1,69,-0.058386429090730114,19,716,75,-1.04837274073339,70
0.933090760892103,1,69,-0.07981408543246184,19,642,75,-1.04837274073339,70
0.933090760892103,4,33,0.008212474601172925,19,903,75,1.0282812738738005,70
0.933090760892103,4,33,-0.03139731125379877,19,797,75,1.0282812738738005,70
0.933090760892103,4,25,-0.009364367871970767,19,859,75,-1.04837274073339,70
0.933090760892103,4,25,-0.13128823995680552,19,425,75,-1.04837274073339,70
0.933090760892103,4,25,-0.0809095435725134,19,639,75,-1.04837274073339,70
0.933090760892103,4,25,-0.17993400820994263,19,240,75,-1.04837274073339,70
0.933090760892103,4,33,-0.056153427413156085,19,721,75,-1.04837274073339,70
0.933090760892103,4,33,-0.09662967733370528,19,576,75,-1.04837274073339,70
0.933090760892103,4,33,-0.03861371911425143,19,772,75,-1.04837274073339,70
0.933090760892103,4,33,-0.14366629803648417,19,374,75,-1.04837274073339,70
0.933090760892103,4,4,-0.0716260000127544,19,674,75,-1.04837274073339,70
0.933090760892103,4,4,-0.11624889938999595,19,495,75,-1.04837274073339,70
0.933090760892103,4,33,0.045717990582599254,19,952,75,-1.04837274073339,70
0.933090760892103,4,33,-0.0947729686217535,19,582,75,-1.04837274073339,70
0.933090760892103,4,88,-0.009116806710377193,19,861,75,-1.04837274073339,70
0.933090760892103,4,88,-0.09576321326812778,19,578,75,-1.04837274073339,70
0.933090760892103,1,89,0.011925892025076521,19,908,75,-0.010045733429794819,70
-0.4019626865857902,1,69,-0.19354987209758917,3,195,13,1.0282812738738005,14
0.933090760892103,4,47,-0.11185468877171004,19,509,75,-1.04837274073339,70
0.933090760892103,4,4,0.09832473742123354,19,997,75,-1.04837274073339,70
0.933090760892103,4,4,0.0044990571772693284,19,894,75,-1.04837274073339,70
0.933090760892103,4,4,-0.037809145339072314,19,777,75,-1.04837274073339,70
0.933090760892103,4,4,-0.08232064219359676,19,633,75,-1.04837274073339,70
0.933090760892103,4,69,0.09015521908864563,19,990,75,1.0282812738738005,70
0.933090760892103,4,69,-0.026693649183520882,19,813,75,1.0282812738738005,70
0.933090760892103,4,4,0.0047466183388629015,19,895,75,-1.04837274073339,70
0.933090760892103,4,33,-0.030283286026627693,19,802,75,-1.04837274073339,70
0.933090760892103,4,33,-0.10034309475760889,19,561,75,-1.04837274073339,70
0.933090760892103,4,33,0.05153567788004822,19,962,75,-1.04837274073339,70
0.933090760892103,4,33,-0.10071443649999924,19,560,75,-1.04837274073339,70
0.933090760892103,3,29,-0.06853148549283473,19,687,75,-1.04837274073339,70
0.933090760892103,3,29,-0.08709857261235272,19,613,75,-1.04837274073339,70
0.933090760892103,4,33,-0.06011440599865325,19,713,75,1.0282812738738005,70
0.933090760892103,4,33,-0.08511808331960413,19,624,75,1.0282812738738005,70
0.933090760892103,4,69,0.16330954233954648,19,1018,75,-1.04837274073339,70
0.933090760892103,4,69,-0.04241378294471278,19,762,75,-1.04837274073339,70
0.933090760892103,3,33,-0.13661080493106734,19,402,75,1.0282812738738005,70
0.933090760892103,3,33,-0.17374497917010331,19,270,75,1.0282812738738005,70
0.933090760892103,1,33,-0.15517789205058533,19,338,75,-1.04837274073339,70
0.933090760892103,1,33,-0.17993400820994263,19,240,75,-1.04837274073339,70
0.933090760892103,4,47,-0.08860374447484165,19,606,75,1.0282812738738005,70
0.933090760892103,4,47,-0.15731929609836973,19,332,75,1.0282812738738005,70
0.933090760892103,1,25,-0.16755595013026398,19,292,75,-1.04837274073339,70
0.933090760892103,1,25,-0.17374497917010331,19,270,75,-1.04837274073339,70
0.933090760892103,4,25,-0.0072600979984253945,19,866,75,-1.04837274073339,70
0.933090760892103,4,25,-0.08846015900111738,19,607,75,-1.04837274073339,70
0.933090760892103,4,69,0.1336022029483177,19,1012,75,1.0282812738738005,70
0.933090760892103,4,69,0.0022710067229271703,19,887,75,1.0282812738738005,70
0.933090760892103,4,33,-0.14279983397090668,19,379,75,1.0282812738738005,70
0.933090760892103,4,33,-0.16755595013026398,19,292,75,1.0282812738738005,70
0.933090760892103,4,47,-0.019019253174120117,19,835,75,-1.04837274073339,70
0.933090760892103,4,47,-0.06234245645299541,19,705,75,-1.04837274073339,70
0.933090760892103,4,4,0.024303950104755178,19,927,75,-1.04837274073339,70
0.933090760892103,4,4,-0.08313759402685555,19,632,75,-1.04837274073339,70
0.933090760892103,3,17,-0.13042177589122803,19,432,75,-0.010045733429794819,70
0.933090760892103,3,5,1.8438784878175174,12,56,39,1.0282812738738005,38
0.933090760892103,3,25,-0.213354765025075,8,146,29,-1.04837274073339,28
0.933090760892103,3,25,-0.2170681824489786,8,132,29,-1.04837274073339,28
0.933090760892103,4,33,-0.0809095435725134,19,639,75,-1.04837274073339,70
0.933090760892103,4,25,-0.051944887666065344,19,735,75,-1.04837274073339,70
0.933090760892103,4,25,-0.13017421472963445,19,434,75,-1.04837274073339,70
0.933090760892103,4,69,-0.025208282213959446,19,818,75,-1.04837274073339,70
0.933090760892103,4,69,-0.07472051453267407,19,663,75,-1.04837274073339,70
0.933090760892103,4,4,-0.07472051453267407,19,663,75,1.0282812738738005,70
0.933090760892103,4,4,-0.11185468877171004,19,509,75,1.0282812738738005,70
0.933090760892103,4,33,-0.11185468877171004,19,509,75,-1.04837274073339,70
0.933090760892103,4,25,-0.20469012436929995,8,185,12,1.0282812738738005,13
0.933090760892103,4,25,-0.2170681824489786,8,132,12,1.0282812738738005,13
0.933090760892103,4,33,0.0379198139924017,19,943,75,-1.04837274073339,70
0.933090760892103,4,33,-0.06853148549283473,19,687,75,-1.04837274073339,70
0.933090760892103,4,33,0.011925892025076521,19,908,75,1.0282812738738005,70
0.933090760892103,4,33,-0.025208282213959446,19,818,75,1.0282812738738005,70
0.933090760892103,3,47,-0.1923120662896213,8,253,29,-1.04837274073339,28
0.933090760892103,3,47,-0.20469012436929995,8,185,29,-1.04837274073339,28
-3.0720695815415766,2,91,-0.24182429860833593,19,34,56,-1.04837274073339,12
0.933090760892103,3,55,-0.17374497917010331,8,339,29,1.0282812738738005,28
0.933090760892103,3,55,-0.2015956098493803,8,199,29,1.0282812738738005,28
0.933090760892103,1,25,-0.15517789205058533,19,338,75,1.0282812738738005,70
0.933090760892103,1,25,-0.16755595013026398,19,292,75,1.0282812738738005,70
0.933090760892103,4,33,-0.06234245645299541,19,705,75,-1.04837274073339,70
0.933090760892103,3,69,0.11095035666250577,19,1004,75,-1.04837274073339,70
0.933090760892103,3,69,0.04906006626411249,19,960,75,-1.04837274073339,70
0.933090760892103,4,47,0.021828338488819446,19,924,75,-1.04837274073339,70
0.933090760892103,4,47,-0.030159505445830907,19,803,75,-1.04837274073339,70
0.933090760892103,4,47,-0.025208282213959446,19,818,75,-1.04837274073339,70
0.933090760892103,3,88,0.024303950104755178,19,927,75,-1.04837274073339,70
0.933090760892103,3,88,-0.012830224134280789,19,851,75,-1.04837274073339,70
0.933090760892103,4,31,-0.0375863402936381,19,779,75,1.0282812738738005,70
0.933090760892103,4,31,-0.11804371781154936,19,481,75,1.0282812738738005,70
0.933090760892103,4,31,-0.012830224134280789,19,851,75,1.0282812738738005,70
0.933090760892103,4,32,-0.19850109532946061,7,179,28,-0.010045733429794819,27
0.933090760892103,2,33,0.011925892025076521,19,908,75,-1.04837274073339,70
0.933090760892103,2,33,-0.0066411950944414615,19,868,75,-1.04837274073339,70
0.933090760892103,3,33,-0.0375863402936381,19,779,75,-1.04837274073339,70
0.933090760892103,4,33,-0.012830224134280789,19,851,75,1.0282812738738005,70
0.933090760892103,4,33,-0.07472051453267407,19,663,75,1.0282812738738005,70
0.933090760892103,4,23,0.005736862985237194,19,897,75,-1.04837274073339,70
0.933090760892103,4,23,-0.04996439837331675,19,738,75,-1.04837274073339,70
0.933090760892103,4,69,0.045965551744192826,19,953,75,-1.04837274073339,70
0.933090760892103,4,69,-0.04724122559578745,19,747,75,-1.04837274073339,70
0.933090760892103,4,47,0.016877115256947985,19,918,11,-1.04837274073339,12
0.933090760892103,4,47,-0.04253756352550956,19,761,11,-1.04837274073339,12
0.933090760892103,4,25,-0.11185468877171004,19,509,75,1.0282812738738005,70
0.933090760892103,4,25,-0.16755595013026398,19,292,75,1.0282812738738005,70
0.933090760892103,1,33,1.4725367454271578,12,41,39,1.0282812738738005,38
0.933090760892103,4,5,-0.13661080493106734,0,261,5,1.0282812738738005,26
0.933090760892103,3,1,-0.13661080493106734,16,293,27,-1.04837274073339,26
0.933090760892103,4,25,-0.08709857261235272,19,613,75,-1.04837274073339,70
0.933090760892103,4,25,-0.11185468877171004,19,509,75,-1.04837274073339,70
0.933090760892103,4,33,-0.10195224230796711,19,554,75,-1.04837274073339,70
0.933090760892103,2,58,0.1474656279975578,19,1016,75,-1.04837274073339,70
0.933090760892103,2,58,0.07332106010028265,19,979,75,-1.04837274073339,70
0.933090760892103,4,41,-0.13661080493106734,19,402,75,-1.04837274073339,70
0.933090760892103,4,41,-0.16136692109042466,19,315,75,-1.04837274073339,70
0.933090760892103,4,47,0.04906006626411249,19,960,75,-1.04837274073339,70
0.933090760892103,4,47,-0.05924794193307575,19,715,75,-1.04837274073339,70
0.933090760892103,3,1,-0.012830224134280789,19,851,75,1.0282812738738005,70
0.933090760892103,4,33,-0.13661080493106734,19,402,75,-1.04837274073339,70
0.933090760892103,2,33,-0.0809095435725134,19,639,75,-1.04837274073339,70
0.933090760892103,2,33,-0.11804371781154936,19,481,75,-1.04837274073339,70
0.933090760892103,4,47,-0.00849790380639326,19,864,75,-1.04837274073339,70
0.933090760892103,4,47,-0.07224490291673834,19,672,75,-1.04837274073339,70
0.933090760892103,4,47,0.035444202376465964,19,939,75,-1.04837274073339,70
0.933090760892103,4,47,-0.10826505192860322,19,524,75,-1.04837274073339,70
0.933090760892103,4,47,0.032968590760530235,19,937,75,-1.04837274073339,70
0.933090760892103,4,47,-0.0809095435725134,19,639,75,-1.04837274073339,70
0.933090760892103,4,45,-0.023023554962896164,19,822,75,-1.04837274073339,70
0.933090760892103,4,45,-0.0942332852894795,19,586,75,-1.04837274073339,70
0.933090760892103,4,4,-0.025208282213959446,19,818,75,1.0282812738738005,70
0.933090760892103,4,4,-0.12175713523545295,19,470,75,1.0282812738738005,70
-0.4019626865857902,4,47,-0.1564156978585532,7,350,26,1.0282812738738005,28
0.933090760892103,4,25,-0.09328760165219205,19,589,75,-1.04837274073339,70
0.933090760892103,4,25,-0.12980287298724408,19,438,75,-1.04837274073339,70
0.933090760892103,4,88,0.10228571600673071,19,1000,75,-1.04837274073339,70
0.933090760892103,4,88,-0.03139731125379877,19,797,75,-1.04837274073339,70
0.933090760892103,4,25,-0.16136692109042466,19,315,75,-1.04837274073339,70
0.933090760892103,4,25,-0.17374497917010331,19,270,75,-1.04837274073339,70
0.933090760892103,4,33,-0.06234245645299541,19,705,75,1.0282812738738005,70
0.933090760892103,4,47,-0.04377536933347743,19,757,75,1.0282812738738005,70
0.933090760892103,4,47,-0.0809095435725134,19,639,75,1.0282812738738005,70
0.933090760892103,4,25,-0.012830224134280789,19,851,75,-1.04837274073339,70
0.933090760892103,4,25,-0.07657722324462586,19,653,75,-1.04837274073339,70
0.933090760892103,4,33,0.037300911088417765,19,942,75,-1.04837274073339,70
0.933090760892103,4,33,-0.10727480728222893,19,530,75,-1.04837274073339,70
0.933090760892103,4,4,-0.07113087768956726,19,675,75,1.0282812738738005,70
0.933090760892103,4,4,-0.11544432561481685,19,501,75,1.0282812738738005,70
0.933090760892103,4,4,-0.046250980949413156,19,753,75,1.0282812738738005,70
0.933090760892103,4,4,-0.1205193294274851,19,474,75,1.0282812738738005,70
0.933090760892103,4,8,0.061438124343791145,19,971,75,-1.04837274073339,70
0.933090760892103,2,33,-0.04377536933347743,19,757,75,-1.04837274073339,70
0.933090760892103,2,33,-0.12423274685138869,19,460,75,-1.04837274073339,70
0.933090760892103,4,89,-0.09947663069203137,19,563,75,1.0282812738738005,70
0.933090760892103,4,89,-0.12423274685138869,19,460,75,1.0282812738738005,70
0.933090760892103,4,8,-0.0066411950944414615,19,868,75,1.0282812738738005,70
0.933090760892103,4,8,-0.03263511706176664,19,793,75,1.0282812738738005,70
0.933090760892103,4,25,-0.075339417436658,19,660,75,1.0282812738738005,70
0.933090760892103,4,25,-0.10309721268033739,19,549,75,1.0282812738738005,70
0.933090760892103,4,33,0.011350312324371463,19,907,75,1.0282812738738005,70
0.933090760892103,4,33,-0.07952939009662922,19,645,75,1.0282812738738005,70
0.933090760892103,4,47,-0.09328760165219205,19,589,75,-1.04837274073339,70
0.933090760892103,4,47,-0.014068029942248655,19,849,75,-1.04837274073339,70
0.933090760892103,4,47,-0.05986684483705968,19,714,75,-1.04837274073339,70
0.933090760892103,2,4,0.013163697833044387,19,910,75,1.0282812738738005,70
0.933090760892103,2,4,-0.07100709710877047,19,676,75,1.0282812738738005,70
0.933090760892103,4,25,-0.028921699637863042,19,805,75,-1.04837274073339,70
0.933090760892103,4,25,-0.10195224230796711,19,554,75,-1.04837274073339,70
0.933090760892103,4,89,-0.00045216605460213406,19,883,75,-1.04837274073339,70
0.933090760892103,4,89,-0.09204979584422418,19,591,75,-1.04837274073339,70
0.933090760892103,4,47,-0.13661080493106734,19,402,75,1.0282812738738005,70
0.933090760892103,4,33,-0.038824146101605964,19,771,75,-1.04837274073339,70
0.933090760892103,4,33,-0.12547055265935655,19,454,75,-1.04837274073339,70
0.933090760892103,4,47,0.04287103722427316,19,949,75,-1.04837274073339,70
0.933090760892103,4,47,-0.0375863402936381,19,779,75,-1.04837274073339,70
0.933090760892103,4,25,-0.08462296099641699,19,626,75,1.0282812738738005,70
0.933090760892103,4,37,-0.014315591103842229,19,848,75,-1.04837274073339,70
0.933090760892103,4,37,-0.13017421472963445,19,434,75,-1.04837274073339,70
0.933090760892103,4,25,-0.10566565973187071,19,538,75,1.0282812738738005,70
0.933090760892103,4,25,-0.12175713523545295,19,470,75,1.0282812738738005,70
0.933090760892103,4,47,-0.00045216605460213406,19,883,75,-1.04837274073339,70
0.933090760892103,4,47,-0.06853148549283473,19,687,75,-1.04837274073339,70
0.933090760892103,4,37,-0.11804371781154936,19,481,75,1.0282812738738005,70
0.933090760892103,4,37,-0.15394008624261746,19,343,75,1.0282812738738005,70
0.933090760892103,4,47,-0.056153427413156085,19,721,75,-1.04837274073339,70
0.933090760892103,4,47,-0.08709857261235272,19,613,75,-1.04837274073339,70
0.933090760892103,4,25,-0.08833637842032059,19,609,75,-1.04837274073339,70
0.933090760892103,4,25,-0.12918397008326016,19,440,75,-1.04837274073339,70
0.933090760892103,1,25,-0.1923120662896213,2,125,11,-1.04837274073339,12
-0.4019626865857902,4,1,0.08000521146330912,19,984,11,-1.04837274073339,12
0.933090760892103,4,73,-0.19850109532946061,19,159,74,-0.010045733429794819,69
0.933090760892103,3,69,0.08706070456872596,19,989,75,1.0282812738738005,70
0.933090760892103,3,69,-0.07416350191908853,19,666,75,1.0282812738738005,70
0.933090760892103,1,47,-0.17374497917010331,2,170,11,1.0282812738738005,12
0.933090760892103,4,31,0.04967896916809642,19,961,75,-1.04837274073339,70
0.933090760892103,4,31,-0.06296135935697934,19,702,75,-1.04837274073339,70
0.933090760892103,1,47,-0.09947539288622341,19,564,75,1.0282812738738005,70
0.933090760892103,1,47,-0.1713844834943086,19,276,75,1.0282812738738005,70
0.933090760892103,3,47,-0.1441391398551279,19,370,75,1.0282812738738005,70
0.933090760892103,3,47,-0.19607252033422767,19,171,75,1.0282812738738005,70
0.933090760892103,4,25,-0.04377536933347743,19,757,11,1.0282812738738005,12
0.933090760892103,4,25,-0.09328760165219205,19,589,11,1.0282812738738005,12
0.933090760892103,4,69,0.05772470691988755,19,967,75,-1.04837274073339,70
0.933090760892103,4,69,-0.07843393195657766,19,648,75,-1.04837274073339,70
0.933090760892103,4,33,0.014401503641012253,19,913,75,1.0282812738738005,70
0.933090760892103,4,47,-0.009116806710377193,19,861,75,1.0282812738738005,70
0.933090760892103,4,47,-0.0955156521065342,19,579,75,1.0282812738738005,70
0.933090760892103,4,33,0.013163697833044387,19,910,75,-1.04837274073339,70
0.933090760892103,4,33,-0.07843393195657766,19,648,75,-1.04837274073339,70
0.933090760892103,4,47,-0.030283286026627693,19,802,75,-1.04837274073339,70
0.933090760892103,4,47,-0.10034309475760889,19,561,75,-1.04837274073339,70
0.933090760892103,4,47,0.0342063965684981,19,938,75,1.0282812738738005,70
0.933090760892103,4,47,-0.06729367968486688,19,690,75,1.0282812738738005,70
0.933090760892103,4,69,0.11590157989437723,19,1006,75,1.0282812738738005,70
0.933090760892103,4,69,-0.014068029942248655,19,849,75,1.0282812738738005,70
0.933090760892103,3,16,-0.20469012436929995,7,154,26,1.0282812738738005,25
0.933090760892103,4,33,-0.07472051453267407,19,663,75,-1.04837274073339,70
0.933090760892103,4,33,-0.09947663069203137,19,563,75,-1.04837274073339,70
0.933090760892103,4,47,-0.08709857261235272,19,613,75,1.0282812738738005,70
0.933090760892103,4,47,-0.12423274685138869,19,460,75,1.0282812738738005,70
0.933090760892103,3,25,-0.148988863010746,19,355,75,-1.04837274073339,70
0.933090760892103,3,25,-0.16755595013026398,19,292,75,-1.04837274073339,70
0.933090760892103,3,89,-0.06085708948343397,8,840,29,-1.04837274073339,28
0.933090760892103,3,89,-0.15571014854801152,8,416,29,-1.04837274073339,28
0.933090760892103,4,33,0.03668200818443383,19,941,75,-1.04837274073339,70
0.933090760892103,4,33,-0.03313023938495378,19,792,75,-1.04837274073339,70
0.933090760892103,3,49,-0.09947663069203137,19,563,75,-1.04837274073339,70
0.933090760892103,3,49,-0.16136692109042466,19,315,75,-1.04837274073339,70
0.933090760892103,4,33,0.04906006626411249,19,960,75,-1.04837274073339,70
0.933090760892103,4,29,-0.06234245645299541,19,705,75,1.0282812738738005,70
0.933090760892103,4,29,-0.11185468877171004,19,509,75,1.0282812738738005,70
0.933090760892103,4,69,0.0974285660162648,19,996,75,-1.04837274073339,70
0.933090760892103,4,69,-0.009917667068132402,19,858,75,-1.04837274073339,70
0.933090760892103,4,25,-0.06853148549283473,19,687,75,-1.04837274073339,70
0.933090760892103,4,33,-0.012830224134280789,19,851,75,-1.04837274073339,70
0.933090760892103,4,47,-0.0651275195209231,19,695,75,1.0282812738738005,70
0.933090760892103,4,47,-0.13085500792401678,19,428,75,1.0282812738738005,70
0.933090760892103,3,47,-0.0375863402936381,19,779,75,1.0282812738738005,70
0.933090760892103,3,47,-0.08709857261235272,19,613,75,1.0282812738738005,70
0.933090760892103,2,47,-0.012830224134280789,19,851,75,-1.04837274073339,70
0.933090760892103,2,47,-0.0809095435725134,19,639,75,-1.04837274073339,70
0.933090760892103,3,62,-0.17622059078603905,19,259,75,-1.04837274073339,70
0.933090760892103,1,13,-0.18612303724978196,19,209,75,1.0282812738738005,70
0.933090760892103,3,33,-0.10566565973187071,19,538,75,-1.04837274073339,70
0.933090760892103,3,33,-0.148988863010746,19,355,75,-1.04837274073339,70
0.933090760892103,4,25,-0.13042177589122803,19,432,75,1.0282812738738005,70
0.933090760892103,4,25,-0.148988863010746,19,355,75,1.0282812738738005,70
0.933090760892103,1,88,-0.06853148549283473,19,687,75,-1.04837274073339,70
0.933090760892103,1,88,-0.10566565973187071,19,538,75,-1.04837274073339,70
0.933090760892103,4,69,0.0379198139924017,19,943,75,-1.04837274073339,70
0.933090760892103,4,69,-0.036348534485670235,19,782,75,-1.04837274073339,70
0.933090760892103,4,47,0.05153567788004822,19,962,75,-1.04837274073339,70
0.933090760892103,4,47,-0.0697692913008026,19,683,75,-1.04837274073339,70
0.933090760892103,2,31,-0.0375863402936381,19,779,75,-1.04837274073339,70
0.933090760892103,2,31,-0.06853148549283473,19,687,75,-1.04837274073339,70
0.933090760892103,4,47,-0.023023554962896164,19,822,75,-1.04837274073339,70
0.933090760892103,4,47,-0.0942332852894795,19,586,75,-1.04837274073339,70
0.933090760892103,4,33,-0.07967173776454553,19,644,75,-1.04837274073339,70
0.933090760892103,4,33,-0.16755595013026398,19,292,75,-1.04837274073339,70
0.933090760892103,1,25,-0.18092425285631694,19,236,75,1.0282812738738005,70
0.933090760892103,1,25,-0.19095047990085665,19,193,75,1.0282812738738005,70
0.933090760892103,4,69,-0.04996439837331675,19,738,75,-1.04837274073339,70
