work_year,target,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
0.933090760892103,4,47,19,949,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,985,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,791,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,905,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,850,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,863,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,528,75,1.0282812738738005,70,1
0.933090760892103,4,88,19,814,75,-1.04837274073339,70,1
0.933090760892103,4,88,19,609,75,-1.04837274073339,70,1
0.933090760892103,2,47,19,969,75,-1.04837274073339,70,1
0.933090760892103,2,47,19,797,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,930,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,725,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,750,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,463,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,938,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,761,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,937,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,856,75,1.0282812738738005,70,1
0.933090760892103,4,8,19,1007,75,-1.04837274073339,70,0
0.933090760892103,4,8,19,700,75,-1.04837274073339,70,0
0.933090760892103,4,33,19,481,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,320,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,937,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,856,75,1.0282812738738005,70,1
0.933090760892103,4,23,19,987,75,-1.04837274073339,70,1
0.933090760892103,4,23,19,883,75,-1.04837274073339,70,1
0.933090760892103,4,31,19,988,75,1.0282812738738005,70,1
0.933090760892103,4,31,19,734,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,830,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,609,75,1.0282812738738005,70,1
0.933090760892103,3,47,9,242,32,-1.04837274073339,31,0
0.933090760892103,4,69,19,663,63,1.0282812738738005,70,1
0.933090760892103,3,6,7,268,39,1.0282812738738005,20,2
-0.4019626865857902,1,1,19,1004,39,-0.010045733429794819,38,0
0.933090760892103,3,69,7,387,57,1.0282812738738005,54,0
0.933090760892103,4,18,19,802,75,-1.04837274073339,70,1
0.933090760892103,4,18,19,561,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,919,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,757,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,797,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,613,75,-1.04837274073339,70,1
0.933090760892103,4,47,7,154,26,-1.04837274073339,25,1
0.933090760892103,4,47,7,116,26,-1.04837274073339,25,1
0.933090760892103,4,47,19,432,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,270,75,-1.04837274073339,70,1
0.933090760892103,1,69,19,716,75,-1.04837274073339,70,1
0.933090760892103,1,69,19,642,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,903,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,797,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,859,75,-1.04837274073339,70,0
0.933090760892103,4,25,19,425,75,-1.04837274073339,70,0
0.933090760892103,4,25,19,639,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,240,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,721,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,576,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,772,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,374,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,674,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,495,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,952,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,582,75,-1.04837274073339,70,1
0.933090760892103,4,88,19,861,75,-1.04837274073339,70,1
0.933090760892103,4,88,19,578,75,-1.04837274073339,70,1
0.933090760892103,1,89,19,908,75,-0.010045733429794819,70,0
-0.4019626865857902,1,69,3,195,13,1.0282812738738005,14,2
0.933090760892103,4,47,19,509,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,997,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,894,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,777,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,633,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,990,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,813,75,1.0282812738738005,70,1
0.933090760892103,4,4,19,895,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,802,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,561,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,962,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,560,75,-1.04837274073339,70,1
0.933090760892103,3,29,19,687,75,-1.04837274073339,70,1
0.933090760892103,3,29,19,613,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,713,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,624,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,1018,75,-1.04837274073339,70,0
0.933090760892103,4,69,19,762,75,-1.04837274073339,70,0
0.933090760892103,3,33,19,402,75,1.0282812738738005,70,1
0.933090760892103,3,33,19,270,75,1.0282812738738005,70,1
0.933090760892103,1,33,19,338,75,-1.04837274073339,70,1
0.933090760892103,1,33,19,240,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,606,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,332,75,1.0282812738738005,70,1
0.933090760892103,1,25,19,292,75,-1.04837274073339,70,1
0.933090760892103,1,25,19,270,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,866,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,607,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,1012,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,887,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,379,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,292,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,835,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,705,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,927,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,632,75,-1.04837274073339,70,1
0.933090760892103,3,17,19,432,75,-0.010045733429794819,70,0
0.933090760892103,3,5,12,56,39,1.0282812738738005,38,0
0.933090760892103,3,25,8,146,29,-1.04837274073339,28,1
0.933090760892103,3,25,8,132,29,-1.04837274073339,28,1
0.933090760892103,4,33,19,639,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,735,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,434,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,818,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,663,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,663,75,1.0282812738738005,70,1
0.933090760892103,4,4,19,509,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,509,75,-1.04837274073339,70,1
0.933090760892103,4,25,8,185,12,1.0282812738738005,13,1
0.933090760892103,4,25,8,132,12,1.0282812738738005,13,1
0.933090760892103,4,33,19,943,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,687,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,908,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,818,75,1.0282812738738005,70,1
0.933090760892103,3,47,8,253,29,-1.04837274073339,28,1
0.933090760892103,3,47,8,185,29,-1.04837274073339,28,1
-3.0720695815415766,2,91,19,34,56,-1.04837274073339,12,1
0.933090760892103,3,55,8,339,29,1.0282812738738005,28,1
0.933090760892103,3,55,8,199,29,1.0282812738738005,28,1
0.933090760892103,1,25,19,338,75,1.0282812738738005,70,1
0.933090760892103,1,25,19,292,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,705,75,-1.04837274073339,70,1
0.933090760892103,3,69,19,1004,75,-1.04837274073339,70,1
0.933090760892103,3,69,19,960,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,924,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,803,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,818,75,-1.04837274073339,70,1
0.933090760892103,3,88,19,927,75,-1.04837274073339,70,1
0.933090760892103,3,88,19,851,75,-1.04837274073339,70,1
0.933090760892103,4,31,19,779,75,1.0282812738738005,70,1
0.933090760892103,4,31,19,481,75,1.0282812738738005,70,1
0.933090760892103,4,31,19,851,75,1.0282812738738005,70,1
0.933090760892103,4,32,7,179,28,-0.010045733429794819,27,2
0.933090760892103,2,33,19,908,75,-1.04837274073339,70,1
0.933090760892103,2,33,19,868,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,779,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,851,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,663,75,1.0282812738738005,70,1
0.933090760892103,4,23,19,897,75,-1.04837274073339,70,1
0.933090760892103,4,23,19,738,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,953,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,747,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,918,11,-1.04837274073339,12,1
0.933090760892103,4,47,19,761,11,-1.04837274073339,12,1
0.933090760892103,4,25,19,509,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,292,75,1.0282812738738005,70,1
0.933090760892103,1,33,12,41,39,1.0282812738738005,38,0
0.933090760892103,4,5,0,261,5,1.0282812738738005,26,1
0.933090760892103,3,1,16,293,27,-1.04837274073339,26,1
0.933090760892103,4,25,19,613,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,509,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,554,75,-1.04837274073339,70,1
0.933090760892103,2,58,19,1016,75,-1.04837274073339,70,1
0.933090760892103,2,58,19,979,75,-1.04837274073339,70,1
0.933090760892103,4,41,19,402,75,-1.04837274073339,70,1
0.933090760892103,4,41,19,315,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,960,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,715,75,-1.04837274073339,70,1
0.933090760892103,3,1,19,851,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,402,75,-1.04837274073339,70,1
0.933090760892103,2,33,19,639,75,-1.04837274073339,70,1
0.933090760892103,2,33,19,481,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,864,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,672,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,939,75,-1.04837274073339,70,0
0.933090760892103,4,47,19,524,75,-1.04837274073339,70,0
0.933090760892103,4,47,19,937,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,639,75,-1.04837274073339,70,1
0.933090760892103,4,45,19,822,75,-1.04837274073339,70,1
0.933090760892103,4,45,19,586,75,-1.04837274073339,70,1
0.933090760892103,4,4,19,818,75,1.0282812738738005,70,1
0.933090760892103,4,4,19,470,75,1.0282812738738005,70,1
-0.4019626865857902,4,47,7,350,26,1.0282812738738005,28,0
0.933090760892103,4,25,19,589,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,438,75,-1.04837274073339,70,1
0.933090760892103,4,88,19,1000,75,-1.04837274073339,70,1
0.933090760892103,4,88,19,797,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,315,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,270,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,705,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,757,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,639,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,851,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,653,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,942,75,-1.04837274073339,70,0
0.933090760892103,4,33,19,530,75,-1.04837274073339,70,0
0.933090760892103,4,4,19,675,75,1.0282812738738005,70,1
0.933090760892103,4,4,19,501,75,1.0282812738738005,70,1
0.933090760892103,4,4,19,753,75,1.0282812738738005,70,1
0.933090760892103,4,4,19,474,75,1.0282812738738005,70,1
0.933090760892103,4,8,19,971,75,-1.04837274073339,70,0
0.933090760892103,2,33,19,757,75,-1.04837274073339,70,1
0.933090760892103,2,33,19,460,75,-1.04837274073339,70,1
0.933090760892103,4,89,19,563,75,1.0282812738738005,70,1
0.933090760892103,4,89,19,460,75,1.0282812738738005,70,1
0.933090760892103,4,8,19,868,75,1.0282812738738005,70,1
0.933090760892103,4,8,19,793,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,660,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,549,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,907,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,645,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,589,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,849,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,714,75,-1.04837274073339,70,1
0.933090760892103,2,4,19,910,75,1.0282812738738005,70,1
0.933090760892103,2,4,19,676,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,805,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,554,75,-1.04837274073339,70,1
0.933090760892103,4,89,19,883,75,-1.04837274073339,70,1
0.933090760892103,4,89,19,591,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,402,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,771,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,454,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,949,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,779,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,626,75,1.0282812738738005,70,1
0.933090760892103,4,37,19,848,75,-1.04837274073339,70,1
0.933090760892103,4,37,19,434,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,538,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,470,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,883,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,687,75,-1.04837274073339,70,1
0.933090760892103,4,37,19,481,75,1.0282812738738005,70,1
0.933090760892103,4,37,19,343,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,721,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,613,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,609,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,440,75,-1.04837274073339,70,1
0.933090760892103,1,25,2,125,11,-1.04837274073339,12,0
-0.4019626865857902,4,1,19,984,11,-1.04837274073339,12,2
0.933090760892103,4,73,19,159,74,-0.010045733429794819,69,2
0.933090760892103,3,69,19,989,75,1.0282812738738005,70,1
0.933090760892103,3,69,19,666,75,1.0282812738738005,70,1
0.933090760892103,1,47,2,170,11,1.0282812738738005,12,0
0.933090760892103,4,31,19,961,75,-1.04837274073339,70,1
0.933090760892103,4,31,19,702,75,-1.04837274073339,70,1
0.933090760892103,1,47,19,564,75,1.0282812738738005,70,1
0.933090760892103,1,47,19,276,75,1.0282812738738005,70,1
0.933090760892103,3,47,19,370,75,1.0282812738738005,70,1
0.933090760892103,3,47,19,171,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,757,11,1.0282812738738005,12,1
0.933090760892103,4,25,19,589,11,1.0282812738738005,12,1
0.933090760892103,4,69,19,967,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,648,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,913,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,861,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,579,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,910,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,648,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,802,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,561,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,938,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,690,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,1006,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,849,75,1.0282812738738005,70,1
0.933090760892103,3,16,7,154,26,1.0282812738738005,25,1
0.933090760892103,4,33,19,663,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,563,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,613,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,460,75,1.0282812738738005,70,1
0.933090760892103,3,25,19,355,75,-1.04837274073339,70,1
0.933090760892103,3,25,19,292,75,-1.04837274073339,70,1
0.933090760892103,3,89,8,840,29,-1.04837274073339,28,1
0.933090760892103,3,89,8,416,29,-1.04837274073339,28,1
0.933090760892103,4,33,19,941,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,792,75,-1.04837274073339,70,1
0.933090760892103,3,49,19,563,75,-1.04837274073339,70,1
0.933090760892103,3,49,19,315,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,960,75,-1.04837274073339,70,1
0.933090760892103,4,29,19,705,75,1.0282812738738005,70,1
0.933090760892103,4,29,19,509,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,996,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,858,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,687,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,851,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,695,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,428,75,1.0282812738738005,70,1
0.933090760892103,3,47,19,779,75,1.0282812738738005,70,1
0.933090760892103,3,47,19,613,75,1.0282812738738005,70,1
0.933090760892103,2,47,19,851,75,-1.04837274073339,70,1
0.933090760892103,2,47,19,639,75,-1.04837274073339,70,1
0.933090760892103,3,62,19,259,75,-1.04837274073339,70,0
0.933090760892103,1,13,19,209,75,1.0282812738738005,70,1
0.933090760892103,3,33,19,538,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,355,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,432,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,355,75,1.0282812738738005,70,1
0.933090760892103,1,88,19,687,75,-1.04837274073339,70,1
0.933090760892103,1,88,19,538,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,943,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,782,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,962,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,683,75,-1.04837274073339,70,1
0.933090760892103,2,31,19,779,75,-1.04837274073339,70,1
0.933090760892103,2,31,19,687,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,822,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,586,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,644,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,292,75,-1.04837274073339,70,1
0.933090760892103,1,25,19,236,75,1.0282812738738005,70,1
0.933090760892103,1,25,19,193,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,738,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,878,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,740,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,538,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,402,75,-1.04837274073339,70,1
0.933090760892103,3,37,19,589,75,-1.04837274073339,70,1
0.933090760892103,3,37,19,509,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,851,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,738,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,743,37,-1.04837274073339,36,1
0.933090760892103,4,47,19,476,37,-1.04837274073339,36,1
0.933090760892103,4,25,19,681,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,403,75,-1.04837274073339,70,1
0.933090760892103,4,69,19,481,11,1.0282812738738005,12,1
0.933090760892103,4,69,19,379,11,1.0282812738738005,12,1
0.933090760892103,3,25,19,787,75,-1.04837274073339,70,1
0.933090760892103,3,25,19,515,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,862,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,480,75,-1.04837274073339,70,1
0.933090760892103,3,25,8,281,29,-1.04837274073339,28,1
0.933090760892103,3,25,8,185,29,-1.04837274073339,28,1
0.933090760892103,1,33,19,365,75,1.0282812738738005,70,1
0.933090760892103,1,33,19,220,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,563,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,968,11,-1.04837274073339,12,1
0.933090760892103,4,47,19,818,11,-1.04837274073339,12,1
0.933090760892103,3,31,19,730,75,-1.04837274073339,70,1
0.933090760892103,3,31,19,444,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,644,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,292,75,-1.04837274073339,70,1
-0.4019626865857902,1,33,7,208,57,1.0282812738738005,54,0
0.933090760892103,2,33,19,994,75,1.0282812738738005,70,1
0.933090760892103,2,33,19,875,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,315,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,916,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,768,75,-1.04837274073339,70,1
0.933090760892103,2,53,19,1022,75,-1.04837274073339,70,1
0.933090760892103,2,53,19,958,75,-1.04837274073339,70,1
0.933090760892103,3,74,19,927,75,-1.04837274073339,70,1
0.933090760892103,3,74,19,908,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,1001,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,846,75,1.0282812738738005,70,1
0.933090760892103,3,89,19,883,75,1.0282812738738005,70,1
0.933090760892103,3,89,19,670,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,1011,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,741,75,-1.04837274073339,70,1
0.933090760892103,1,17,7,59,26,-1.04837274073339,25,1
0.933090760892103,4,1,19,452,74,-1.04837274073339,69,1
0.933090760892103,4,1,19,209,74,-1.04837274073339,69,1
0.933090760892103,3,67,19,584,75,1.0282812738738005,70,1
0.933090760892103,3,67,19,532,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,743,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,476,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,919,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,757,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,927,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,536,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,757,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,654,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,540,75,-1.04837274073339,70,1
0.933090760892103,4,89,19,851,75,-1.04837274073339,70,1
0.933090760892103,4,89,19,663,75,-1.04837274073339,70,1
0.933090760892103,1,88,19,705,75,-1.04837274073339,70,1
0.933090760892103,1,88,19,509,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,797,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,511,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,789,75,1.0282812738738005,70,1
0.933090760892103,4,31,19,738,75,1.0282812738738005,70,1
0.933090760892103,4,31,19,538,75,1.0282812738738005,70,1
0.933090760892103,4,89,19,960,75,-1.04837274073339,70,1
0.933090760892103,3,69,19,589,75,-0.010045733429794819,70,0
0.933090760892103,4,3,11,1032,38,-1.04837274073339,37,0
0.933090760892103,4,69,19,900,75,1.0282812738738005,70,1
0.933090760892103,4,69,19,793,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,779,75,1.0282812738738005,70,1
0.933090760892103,4,33,19,721,75,1.0282812738738005,70,1
0.933090760892103,3,33,19,634,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,482,75,-1.04837274073339,70,1
0.933090760892103,3,69,19,563,75,-1.04837274073339,70,1
0.933090760892103,3,69,19,355,75,-1.04837274073339,70,1
0.933090760892103,4,47,19,753,75,1.0282812738738005,70,1
0.933090760892103,4,47,19,574,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,877,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,557,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,730,75,-1.04837274073339,70,1
0.933090760892103,4,33,19,444,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,661,75,-1.04837274073339,70,1
0.933090760892103,3,33,19,409,75,-1.04837274073339,70,1
0.933090760892103,2,47,19,402,75,-1.04837274073339,70,1
0.933090760892103,4,25,19,818,75,1.0282812738738005,70,1
0.933090760892103,4,25,19,379,75,1.0282812738738005,70,1
