gender,twelfth_percentage,backlogs,attendance_percentage,projects_completed,internships_completed,communication_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,city_tier,target
1,-0.4126379928304373,-0.5595970097177485,-0.0905091997654986,1.212971186202147,-0.9790057465710549,-0.022796080838863534,0.191163726201095,2.347053599021947,-0.49267449766256943,0.6899626985074089,1,2,2
1,0.43680526691940696,1.0658796861460242,0.282589190583944,0.7234686179803247,0.7627087085758464,0.6885128790863014,1.443842844244037,0.0997339527543637,-0.40551370993824737,-1.0639266967564602,0,2,2
1,0.7590078826865889,-0.5595970097177485,0.5270329635715083,1.212971186202147,-0.10814851899760423,-1.4454140006891936,1.443842844244037,0.6615638643212594,1.7735059831698121,-0.011593059598138786,0,0,2
1,2.1356917864190956,-0.5595970097177485,1.1703060503808909,0.7234686179803247,0.7627087085758464,-1.4454140006891936,0.191163726201095,1.785223687455051,0.9018981059265884,1.3915184566129566,0,1,2
0,-0.6567308835631511,1.0658796861460242,-1.184073447341449,-1.2345416549069648,-0.9790057465710549,-1.4454140006891936,-1.061515391841847,0.0997339527543637,-0.05687055904095752,-1.4147045758092343,1,0,1
1,-0.35405569905458517,2.691356382009797,2.4697176857358447,-1.2345416549069648,-0.10814851899760423,-0.022796080838863534,-1.6878549508633178,-1.0239258703794276,-1.0156392240085041,1.3915184566129566,0,2,1
1,-1.0179883618475678,-0.5595970097177485,-0.00045096761218466834,1.212971186202147,-0.10814851899760423,-0.022796080838863534,-0.435175832820376,-0.462095958812532,0.20461180413200947,0.3391848194546351,0,0,2
1,-0.7348406085976192,-0.5595970097177485,-0.2191638171273751,0.7234686179803247,0.7627087085758464,-0.7341050407640285,0.817503285222566,1.785223687455051,-0.05687055904095752,1.3915184566129566,0,2,2
1,0.7980627452038237,-0.5595970097177485,0.5527638870438839,-0.2555365184633201,0.7627087085758464,0.6885128790863014,0.191163726201095,1.223393775888155,-0.05687055904095752,0.6899626985074089,0,0,2
0,-1.174207811916504,2.691356382009797,0.025279955860190998,0.2339660497585023,-0.9790057465710549,1.3998218390114665,0.191163726201095,-1.0239258703794276,-0.23119213448960244,-1.0639266967564602,0,2,1
1,-1.1644440962871954,-0.5595970097177485,0.9515932008657022,-0.7450390866851424,-1.8498629741445056,0.6885128790863014,-1.061515391841847,-0.462095958812532,-2.148729464424695,1.3915184566129566,0,1,2
1,-0.33452826779596917,-0.5595970097177485,-0.232029278863562,-1.7240442231287871,-0.9790057465710549,0.6885128790863014,-0.435175832820376,1.223393775888155,1.3377020445482002,-1.4147045758092343,0,1,2
1,0.5832610013590352,-0.5595970097177485,-1.2098043708138237,0.7234686179803247,0.7627087085758464,-0.022796080838863534,0.817503285222566,0.0997339527543637,-0.05687055904095752,1.3915184566129566,1,1,2
0,1.0031007734193027,-0.5595970097177485,1.0030550478104516,-1.7240442231287871,-0.9790057465710549,0.6885128790863014,-1.6878549508633178,-1.5857557819463235,0.5532549550292986,1.0407405775601828,0,1,2
1,0.32940439499701346,-0.5595970097177485,-0.15483650844643684,-1.2345416549069648,-0.9790057465710549,0.6885128790863014,-1.6878549508633178,-0.462095958812532,0.6404157427536213,-0.011593059598138786,0,0,2
0,-0.6860220304510765,-0.5595970097177485,-1.0296879065071967,1.212971186202147,-0.10814851899760423,-0.7341050407640285,1.443842844244037,1.223393775888155,0.9890588936509105,-1.4147045758092343,0,2,2
0,-2.0236510716663485,-0.5595970097177485,-0.013316429348371588,-1.2345416549069648,-1.8498629741445056,-0.022796080838863534,-0.435175832820376,-0.462095958812532,1.0762196813752325,-0.36237093865091263,0,1,2
0,-0.7348406085976192,-0.5595970097177485,0.4498401931543831,-1.2345416549069648,-0.10814851899760423,-0.022796080838863534,-1.061515391841847,-0.462095958812532,-0.14403134676528037,-0.011593059598138786,0,2,2
1,0.44656898254871497,-0.5595970097177485,-0.7466477483110681,-0.2555365184633201,0.7627087085758464,-0.7341050407640285,-1.061515391841847,-1.0239258703794276,-0.40551370993824737,-0.36237093865091263,0,1,2
1,0.641843295134886,-0.5595970097177485,0.6942839661419492,0.7234686179803247,0.7627087085758464,-0.022796080838863534,0.817503285222566,0.6615638643212594,-0.23119213448960244,-1.765482454862008,0,1,2
1,-0.8715326274079395,1.0658796861460242,-0.0905091997654986,1.212971186202147,-0.10814851899760423,-0.022796080838863534,1.443842844244037,0.0997339527543637,-1.189960799457149,-0.011593059598138786,0,0,2
0,1.42294054547957,-0.5595970097177485,0.4498401931543831,-0.2555365184633201,0.7627087085758464,-1.4454140006891936,-1.6878549508633178,-1.0239258703794276,-0.05687055904095752,-1.4147045758092343,1,1,2
1,-0.1880725333563409,-0.5595970097177485,-0.06477827629312292,0.7234686179803247,0.7627087085758464,0.6885128790863014,0.191163726201095,-1.0239258703794276,-0.40551370993824737,1.3915184566129566,1,2,2
0,0.9738096265313774,-0.5595970097177485,0.1925309584306301,-0.2555365184633201,0.7627087085758464,1.3998218390114665,-0.435175832820376,-0.462095958812532,-1.189960799457149,-0.7131488177036864,1,1,2
1,-0.4028742772011279,-0.5595970097177485,-1.248400756022387,-0.7450390866851424,-0.9790057465710549,-0.022796080838863534,-1.061515391841847,0.0997339527543637,1.7735059831698121,0.6899626985074089,0,1,2
1,-1.9748324935198056,1.0658796861460242,-0.07764373802930984,1.212971186202147,-0.10814851899760423,1.3998218390114665,1.443842844244037,-1.0239258703794276,1.0762196813752325,1.0407405775601828,0,1,2
1,-0.49074771786490545,-0.5595970097177485,-0.11624012323787426,0.7234686179803247,-0.10814851899760423,-1.4454140006891936,1.443842844244037,-1.0239258703794276,-0.7541568608355372,1.0407405775601828,0,1,2
0,-0.5590937272700656,-0.5595970097177485,-1.5057099907461402,-1.2345416549069648,-0.10814851899760423,-1.4454140006891936,-1.061515391841847,0.6615638643212594,-0.05687055904095752,0.6899626985074089,0,2,2
0,-0.6274397366752257,-0.5595970097177485,0.025279955860190998,0.2339660497585023,-0.9790057465710549,0.6885128790863014,0.817503285222566,0.0997339527543637,1.599184407721168,-0.011593059598138786,0,2,2
0,0.06578407300568229,-0.5595970097177485,-1.2998626029671376,0.2339660497585023,0.7627087085758464,-0.7341050407640285,-0.435175832820376,0.0997339527543637,-1.189960799457149,0.6899626985074089,0,0,2
0,-0.9008237742958649,1.0658796861460242,-0.48933851358731506,0.2339660497585023,-0.9790057465710549,0.6885128790863014,1.443842844244037,-1.0239258703794276,0.8147373182022662,1.0407405775601828,0,2,1
0,0.24153095433323596,-0.5595970097177485,-0.013316429348371588,1.212971186202147,-0.10814851899760423,-0.7341050407640285,1.443842844244037,0.6615638643212594,1.7735059831698121,-0.7131488177036864,1,2,2
1,-1.5061741433129947,-0.5595970097177485,-0.6823204396301298,1.212971186202147,-0.9790057465710549,-0.7341050407640285,1.443842844244037,1.223393775888155,-0.40551370993824737,-0.011593059598138786,0,0,2
1,-0.9301149211837902,-0.5595970097177485,0.5141675018353213,0.7234686179803247,1.6335659361492971,-0.022796080838863534,1.443842844244037,0.0997339527543637,1.7735059831698121,0.3391848194546351,0,0,2
1,0.8664087546089838,-0.5595970097177485,0.539898425307697,-1.2345416549069648,-0.10814851899760423,0.6885128790863014,-1.6878549508633178,-1.0239258703794276,-0.05687055904095752,1.0407405775601828,1,1,2
1,-0.1685451020977235,-0.5595970097177485,-0.8238405187281951,0.7234686179803247,1.6335659361492971,1.3998218390114665,0.817503285222566,-0.462095958812532,-0.7541568608355372,-0.011593059598138786,1,0,2
0,0.13413008241084243,-0.5595970097177485,-0.45074212837875244,0.2339660497585023,-0.10814851899760423,0.6885128790863014,0.191163726201095,0.0997339527543637,-0.14403134676528037,-0.011593059598138786,0,0,2
1,-0.2075999646149569,-0.5595970097177485,1.3375570529513316,-0.2555365184633201,0.7627087085758464,-0.022796080838863534,0.817503285222566,-0.462095958812532,-1.712925525803083,-0.7131488177036864,0,0,2
0,-0.48098400223559745,-0.5595970097177485,-0.24489474059975078,-0.2555365184633201,-0.10814851899760423,-0.7341050407640285,0.191163726201095,-0.462095958812532,0.6404157427536213,-0.36237093865091263,0,1,2
1,-0.0611442301753286,1.0658796861460242,-0.06477827629312292,0.2339660497585023,-1.8498629741445056,0.6885128790863014,-0.435175832820376,-0.462095958812532,1.0762196813752325,-0.36237093865091263,0,0,2
0,0.35869554188493885,1.0658796861460242,-0.37354935796162725,1.212971186202147,-0.10814851899760423,1.3998218390114665,1.443842844244037,0.6615638643212594,0.8147373182022662,-1.765482454862008,0,2,2
1,0.3196406793677041,-0.5595970097177485,0.1539345732220675,0.7234686179803247,1.6335659361492971,-0.022796080838863534,0.817503285222566,0.0997339527543637,0.20461180413200947,1.3915184566129566,0,1,2
0,-1.3108998307268236,-0.5595970097177485,0.810073121767637,-0.7450390866851424,-0.10814851899760423,1.3998218390114665,0.191163726201095,0.0997339527543637,0.9018981059265884,1.0407405775601828,0,0,2
0,-0.48098400223559745,-0.5595970097177485,-0.013316429348371588,-0.7450390866851424,-0.10814851899760423,-0.7341050407640285,0.817503285222566,2.9088835105888426,-0.5798352853868923,0.6899626985074089,0,2,2
0,-0.7641317554855446,1.0658796861460242,0.5656293487800726,-1.2345416549069648,0.7627087085758464,0.6885128790863014,-1.061515391841847,-1.0239258703794276,0.11745101640768663,0.6899626985074089,0,1,1
0,-1.9748324935198056,1.0658796861460242,-1.106880676924323,-1.7240442231287871,-1.8498629741445056,-0.7341050407640285,-2.3141945098847887,-1.0239258703794276,-0.14403134676528037,-1.0639266967564602,0,0,1
1,-0.9496423524424077,-0.5595970097177485,-1.0296879065071967,-1.2345416549069648,-1.8498629741445056,-0.022796080838863534,-1.061515391841847,0.0997339527543637,1.7735059831698121,1.0407405775601828,0,1,1
1,-1.486646712054378,2.691356382009797,1.1317096651723282,-2.2135467913506095,0.7627087085758464,-1.4454140006891936,-1.6878549508633178,0.0997339527543637,0.9018981059265884,1.0407405775601828,0,0,1
1,-0.10019909269256337,-0.5595970097177485,0.012414494124002251,1.212971186202147,0.7627087085758464,1.3998218390114665,1.443842844244037,-1.5857557819463235,0.6404157427536213,1.3915184566129566,0,1,2
0,1.1007379297123883,-0.5595970097177485,-0.4378766666425655,-0.2555365184633201,0.7627087085758464,-1.4454140006891936,0.191163726201095,0.6615638643212594,-1.8000863135274052,1.0407405775601828,0,1,2
0,-0.9984609305889504,-0.5595970097177485,-0.5793967457406289,-2.2135467913506095,-0.10814851899760423,1.3998218390114665,-0.435175832820376,-1.0239258703794276,0.20461180413200947,-0.011593059598138786,0,1,2
1,0.5051512763245671,-0.5595970097177485,0.06387634106875359,-0.2555365184633201,0.7627087085758464,-1.4454140006891936,-0.435175832820376,-0.462095958812532,-0.14403134676528037,1.0407405775601828,0,1,2
1,0.5734972857297272,-0.5595970097177485,1.5176735172579578,1.212971186202147,-0.9790057465710549,-0.7341050407640285,0.817503285222566,0.0997339527543637,-0.14403134676528037,-0.011593059598138786,0,0,2
1,0.20247609181600118,1.0658796861460242,-0.3864148196978142,1.212971186202147,0.7627087085758464,-0.7341050407640285,0.817503285222566,-1.0239258703794276,-1.625764738078761,-0.36237093865091263,0,0,2
0,0.11460265115222505,1.0658796861460242,0.11533818801350493,1.212971186202147,1.6335659361492971,-0.7341050407640285,1.443842844244037,0.6615638643212594,-0.05687055904095752,-1.4147045758092343,0,2,1
0,1.081210498453771,-0.5595970097177485,-0.4378766666425655,1.212971186202147,-1.8498629741445056,-0.7341050407640285,0.817503285222566,0.0997339527543637,1.1633804690995562,-1.4147045758092343,0,0,2
0,0.5344424232124925,-0.5595970097177485,0.34691649926488227,-2.2135467913506095,-0.10814851899760423,-1.4454140006891936,-1.061515391841847,-0.462095958812532,-0.5798352853868923,0.3391848194546351,0,1,1
1,0.12436636678153305,-0.5595970097177485,-0.309222049280689,0.2339660497585023,-0.9790057465710549,1.3998218390114665,0.191163726201095,-1.5857557819463235,-0.40551370993824737,0.6899626985074089,0,1,2
1,-0.9594060680717157,1.0658796861460242,-0.039047352820747255,0.7234686179803247,-0.10814851899760423,-0.7341050407640285,0.817503285222566,1.785223687455051,1.7735059831698121,0.3391848194546351,0,0,2
0,0.7101893045400461,-0.5595970097177485,0.16680003495825443,0.7234686179803247,0.7627087085758464,-0.7341050407640285,1.443842844244037,0.0997339527543637,-0.3183529222139253,-0.36237093865091263,0,1,2
0,-1.691684740269857,-0.5595970097177485,-1.106880676924323,1.212971186202147,-0.9790057465710549,-0.022796080838863534,-0.435175832820376,0.0997339527543637,-0.14403134676528037,-0.7131488177036864,0,1,2
1,-0.04161679891671261,-0.5595970097177485,-0.3478184344892516,-0.7450390866851424,0.7627087085758464,-1.4454140006891936,0.191163726201095,0.0997339527543637,-0.05687055904095752,0.6899626985074089,0,1,2
0,1.335067104815794,-0.5595970097177485,0.79720766003145,0.7234686179803247,1.6335659361492971,-0.7341050407640285,0.191163726201095,-1.0239258703794276,-1.3642823749057933,1.3915184566129566,0,1,2
1,-0.08067166143394598,2.691356382009797,0.29545465232013096,1.212971186202147,-0.10814851899760423,-0.7341050407640285,0.191163726201095,0.0997339527543637,0.6404157427536213,0.3391848194546351,0,1,1
1,0.38798668877286424,-0.5595970097177485,1.929368292815963,-0.2555365184633201,-0.9790057465710549,0.6885128790863014,-0.435175832820376,0.0997339527543637,-0.6669960731112143,-1.765482454862008,0,1,2
1,-0.6860220304510765,1.0658796861460242,1.1960369738532666,-1.7240442231287871,-0.9790057465710549,1.3998218390114665,-1.061515391841847,-0.462095958812532,0.46609416730497644,-0.7131488177036864,0,1,2
1,-0.5395662960114482,1.0658796861460242,-0.33495297275306285,-0.2555365184633201,-1.8498629741445056,-1.4454140006891936,-1.061515391841847,-0.462095958812532,1.7735059831698121,1.3915184566129566,0,0,1
1,0.27082210122116135,1.0658796861460242,-0.25776020233593766,-1.2345416549069648,0.7627087085758464,1.3998218390114665,-1.6878549508633178,0.6615638643212594,-1.3642823749057933,-0.011593059598138786,1,1,2
0,1.2862485266692512,-0.5595970097177485,0.47557111662675877,1.212971186202147,1.6335659361492971,-1.4454140006891936,0.817503285222566,-1.0239258703794276,0.6404157427536213,-1.4147045758092343,0,2,2
1,0.9542821952727599,-0.5595970097177485,-0.6179931309491915,0.2339660497585023,0.7627087085758464,-0.022796080838863534,1.443842844244037,0.0997339527543637,1.7735059831698121,0.3391848194546351,0,2,2
0,-2.111524512330125,-0.5595970097177485,-1.6472300698442037,-0.2555365184633201,-0.9790057465710549,-0.022796080838863534,0.191163726201095,0.0997339527543637,0.29177259185633153,0.3391848194546351,0,1,2
1,0.05602035737637291,-0.5595970097177485,-0.2963565875445003,0.2339660497585023,0.7627087085758464,1.3998218390114665,0.191163726201095,0.0997339527543637,0.46609416730497644,-1.765482454862008,0,1,2
0,1.2081388016347832,1.0658796861460242,0.5656293487800726,-0.2555365184633201,-0.10814851899760423,-0.7341050407640285,0.191163726201095,2.347053599021947,0.5532549550292986,-1.765482454862008,0,2,2
0,-0.09043537706325537,-0.5595970097177485,1.6463281346198342,1.212971186202147,0.7627087085758464,0.6885128790863014,0.817503285222566,0.0997339527543637,0.20461180413200947,0.3391848194546351,1,0,2
1,-0.4126379928304373,-0.5595970097177485,0.6428221191971979,-2.703049359572432,-0.10814851899760423,0.6885128790863014,-0.435175832820376,-0.462095958812532,-0.49267449766256943,-0.011593059598138786,0,2,2
0,1.012864489048612,-0.5595970097177485,0.9387277391295135,-1.7240442231287871,0.7627087085758464,-0.022796080838863534,-1.6878549508633178,0.0997339527543637,-1.2771215871814712,-0.7131488177036864,0,1,2
0,1.647506004953668,2.691356382009797,-1.9045393045679566,0.7234686179803247,-0.10814851899760423,1.3998218390114665,1.443842844244037,-0.462095958812532,-0.9284784362841814,1.3915184566129566,0,0,2
1,0.3196406793677041,-0.5595970097177485,0.16680003495825443,1.212971186202147,1.6335659361492971,1.3998218390114665,0.817503285222566,0.0997339527543637,0.8147373182022662,0.6899626985074089,0,1,2
1,-0.3150008365373518,-0.5595970097177485,-0.6179931309491915,-0.7450390866851424,0.7627087085758464,-0.7341050407640285,-0.435175832820376,0.0997339527543637,0.9890588936509105,-0.011593059598138786,0,0,2
1,-2.072469649812891,-0.5595970097177485,-0.2963565875445003,-1.2345416549069648,1.6335659361492971,-0.7341050407640285,-2.3141945098847887,-0.462095958812532,1.4248628322725223,0.6899626985074089,0,0,1
0,-0.6176760210459163,-0.5595970097177485,-0.32208751101687594,-1.7240442231287871,0.7627087085758464,0.6885128790863014,-1.061515391841847,-1.0239258703794276,0.5532549550292986,-1.4147045758092343,0,1,1
0,-1.6428661621233143,-0.5595970097177485,-1.261266217758574,0.7234686179803247,-1.8498629741445056,0.6885128790863014,0.191163726201095,1.223393775888155,-0.40551370993824737,-1.4147045758092343,0,1,2
1,-0.2857096896494264,2.691356382009797,-0.33495297275306285,-1.2345416549069648,-0.9790057465710549,1.3998218390114665,-1.6878549508633178,-1.0239258703794276,0.11745101640768663,-1.765482454862008,0,2,2
1,1.7060882987295187,-0.5595970097177485,-0.46360759011493935,0.2339660497585023,0.7627087085758464,1.3998218390114665,1.443842844244037,0.0997339527543637,0.5532549550292986,-1.4147045758092343,0,2,2
1,0.11460265115222505,1.0658796861460242,-2.058924845402209,-0.7450390866851424,0.7627087085758464,-0.7341050407640285,-1.061515391841847,-1.0239258703794276,0.8147373182022662,0.3391848194546351,0,0,2
0,-1.8381404747094854,-0.5595970097177485,-1.196938909077636,-0.2555365184633201,-0.10814851899760423,0.6885128790863014,-0.435175832820376,0.0997339527543637,0.030290228683364548,-0.7131488177036864,1,2,2
1,-0.9008237742958649,-0.5595970097177485,-0.4764730518511281,0.2339660497585023,-0.10814851899760423,-1.4454140006891936,0.817503285222566,2.347053599021947,1.2505412568238783,-1.4147045758092343,1,0,2
1,0.21223980744531057,2.691356382009797,-0.5536658222682533,-0.2555365184633201,1.6335659361492971,0.6885128790863014,-0.435175832820376,0.0997339527543637,1.0762196813752325,-1.765482454862008,0,0,2
0,-0.2954734052787344,-0.5595970097177485,0.47557111662675877,-0.7450390866851424,-0.9790057465710549,-0.7341050407640285,-1.061515391841847,-0.462095958812532,0.3789333795806544,1.0407405775601828,0,0,2
1,-0.2954734052787344,-0.5595970097177485,1.5305389789941466,0.2339660497585023,-1.8498629741445056,-0.7341050407640285,-1.061515391841847,0.6615638643212594,-0.3183529222139253,-1.0639266967564602,0,0,2
0,0.817590176462441,-0.5595970097177485,-0.5279348987958776,1.212971186202147,-0.9790057465710549,0.6885128790863014,0.817503285222566,-0.462095958812532,-1.5386039503544382,1.3915184566129566,0,2,2
0,-2.199397952993902,-0.5595970097177485,-2.0203284601936464,0.7234686179803247,-1.8498629741445056,0.6885128790863014,-0.435175832820376,-0.462095958812532,0.8147373182022662,1.3915184566129566,1,2,2
1,-0.8617689117786301,-0.5595970097177485,-1.621499146371829,1.212971186202147,-0.10814851899760423,-0.7341050407640285,1.443842844244037,-1.5857557819463235,0.29177259185633153,0.3391848194546351,0,2,2
1,0.11460265115222505,-0.5595970097177485,0.9387277391295135,0.2339660497585023,1.6335659361492971,-0.022796080838863534,-0.435175832820376,-0.462095958812532,-0.7541568608355372,-1.4147045758092343,0,2,2
1,0.7980627452038237,-0.5595970097177485,1.6849245198283969,-1.2345416549069648,-0.10814851899760423,0.6885128790863014,-1.061515391841847,-1.0239258703794276,-1.189960799457149,-0.7131488177036864,0,1,1
1,-0.7543680398562366,2.691356382009797,-1.8788083810955818,0.2339660497585023,-0.9790057465710549,1.3998218390114665,-1.061515391841847,-1.0239258703794276,0.7275765304779435,-0.36237093865091263,1,1,2
1,0.3001132481090867,-0.5595970097177485,0.9001313539209509,1.212971186202147,-0.10814851899760423,0.6885128790863014,0.817503285222566,2.9088835105888426,-1.625764738078761,-0.36237093865091263,1,2,2
0,-1.5452290058302287,-0.5595970097177485,0.3083201140563197,-0.7450390866851424,-0.10814851899760423,-1.4454140006891936,-1.061515391841847,0.6615638643212594,0.3789333795806544,-0.36237093865091263,0,2,1
1,-0.6079123054166083,-0.5595970097177485,0.9901895860742648,1.212971186202147,-0.9790057465710549,-1.4454140006891936,0.817503285222566,0.0997339527543637,0.6404157427536213,0.6899626985074089,1,2,2
0,1.3936493985916447,-0.5595970097177485,0.025279955860190998,0.7234686179803247,-0.9790057465710549,-0.022796080838863534,0.817503285222566,1.223393775888155,-1.2771215871814712,1.3915184566129566,0,2,2
1,-0.14901767083910614,-0.5595970097177485,-0.9138987508815072,0.7234686179803247,-0.9790057465710549,0.6885128790863014,0.191163726201095,0.0997339527543637,0.6404157427536213,-1.765482454862008,0,2,2
1,-0.1783088177270315,-0.5595970097177485,-0.026181891084560337,-1.2345416549069648,-0.10814851899760423,1.3998218390114665,0.817503285222566,-0.462095958812532,1.2505412568238783,-1.4147045758092343,0,2,2
0,-0.5102751491235228,-0.5595970097177485,0.012414494124002251,1.212971186202147,1.6335659361492971,-0.7341050407640285,0.191163726201095,0.6615638643212594,0.5532549550292986,-0.36237093865091263,0,1,2
1,-0.2075999646149569,-0.5595970097177485,0.539898425307697,-1.2345416549069648,0.7627087085758464,0.6885128790863014,-1.6878549508633178,-1.5857557819463235,1.6863451954454902,-1.765482454862008,0,1,1
0,2.1356917864190956,-0.5595970097177485,-1.0811497534519472,-0.7450390866851424,-0.10814851899760423,-0.022796080838863534,0.191163726201095,1.785223687455051,0.3789333795806544,-0.7131488177036864,0,0,2
0,-1.965068777890497,-0.5595970097177485,-1.3255935264395124,-1.7240442231287871,-0.10814851899760423,1.3998218390114665,-1.6878549508633178,-0.462095958812532,-0.40551370993824737,0.6899626985074089,0,1,2
1,0.14389379804015043,1.0658796861460242,-0.4764730518511281,-0.2555365184633201,-0.10814851899760423,-0.7341050407640285,-0.435175832820376,-0.462095958812532,1.0762196813752325,-0.36237093865091263,0,0,2
0,-1.213262674433738,2.691356382009797,0.0767418028049405,0.7234686179803247,-0.9790057465710549,-0.7341050407640285,0.191163726201095,0.6615638643212594,-0.7541568608355372,-1.4147045758092343,0,1,2
0,0.11460265115222505,1.0658796861460242,1.4919425937855821,-0.7450390866851424,1.6335659361492971,-0.7341050407640285,-1.061515391841847,1.785223687455051,0.9018981059265884,-1.765482454862008,0,1,2
0,0.17318494492807582,-0.5595970097177485,-0.06477827629312292,-0.7450390866851424,0.7627087085758464,-0.022796080838863534,-1.061515391841847,-1.5857557819463235,-0.40551370993824737,-1.765482454862008,0,1,2
1,0.30987696373839607,-0.5595970097177485,0.7714767365590743,-0.7450390866851424,-0.10814851899760423,0.6885128790863014,-0.435175832820376,-0.462095958812532,-0.6669960731112143,-0.36237093865091263,0,0,2
0,-0.6274397366752257,-0.5595970097177485,-0.8109750569920063,-0.7450390866851424,-0.9790057465710549,1.3998218390114665,0.191163726201095,-0.462095958812532,-0.49267449766256943,1.0407405775601828,0,0,2
1,0.8468813233503665,-0.5595970097177485,1.4533462085770195,1.212971186202147,0.7627087085758464,1.3998218390114665,0.191163726201095,0.6615638643212594,1.5120236199968444,-0.011593059598138786,0,0,2
1,0.8664087546089838,-0.5595970097177485,-0.6179931309491915,-0.7450390866851424,-0.9790057465710549,-0.7341050407640285,-0.435175832820376,0.0997339527543637,1.7735059831698121,-0.36237093865091263,0,0,2
1,-0.5590937272700656,-0.5595970097177485,-0.2191638171273751,-1.2345416549069648,-0.10814851899760423,1.3998218390114665,-1.061515391841847,0.6615638643212594,1.7735059831698121,-0.011593059598138786,0,1,2
1,1.2471936641520165,-0.5595970097177485,0.5913602722524466,1.212971186202147,0.7627087085758464,0.6885128790863014,0.817503285222566,0.0997339527543637,1.1633804690995562,0.3391848194546351,1,2,2
0,-0.49074771786490545,-0.5595970097177485,1.06738235649139,-0.2555365184633201,-0.10814851899760423,1.3998218390114665,0.191163726201095,-1.0239258703794276,0.5532549550292986,1.0407405775601828,0,0,2
1,1.2471936641520165,-0.5595970097177485,1.5948662876750848,-0.7450390866851424,0.7627087085758464,-1.4454140006891936,-1.6878549508633178,0.6615638643212594,-1.451443162630116,1.3915184566129566,0,0,2
1,0.47586012943664174,-0.5595970097177485,0.5141675018353213,1.212971186202147,-0.10814851899760423,-0.7341050407640285,1.443842844244037,2.347053599021947,-0.14403134676528037,-0.011593059598138786,1,2,2
1,0.16342122929876782,-0.5595970097177485,1.5562699024665203,0.7234686179803247,0.7627087085758464,-0.022796080838863534,0.191163726201095,0.0997339527543637,1.7735059831698121,-0.7131488177036864,0,1,2
0,1.3545945360744114,-0.5595970097177485,1.2860952060065804,-0.2555365184633201,-0.10814851899760423,1.3998218390114665,0.191163726201095,0.0997339527543637,-0.40551370993824737,-1.765482454862008,0,2,2
1,0.2903495324797787,-0.5595970097177485,1.8779064458712116,-0.7450390866851424,0.7627087085758464,1.3998218390114665,0.817503285222566,0.6615638643212594,1.599184407721168,-0.011593059598138786,0,2,2
