gender,branch,cgpa,tenth_percentage,backlogs,study_hours_per_day,attendance_percentage,internships_completed,sleep_hours,family_income_level,city_tier,target
1,3,1.1517534136442238,0.40914939348532015,-0.5595970097177485,0.781447300221869,1.1703060503808909,0.7627087085758464,0.9018981059265884,1,1,2
0,4,-1.0531639162657136,-0.3992728018177626,1.0658796861460242,-0.481747016228732,-1.184073447341449,-0.9790057465710549,-0.05687055904095752,1,0,1
1,2,-0.5267647338998273,-0.3700527224694587,2.691356382009797,1.1856694814860618,2.4697176857358447,-0.10814851899760423,-1.0156392240085041,1,2,1
1,3,-0.675745634569418,0.3117491289909728,-0.5595970097177485,0.3772251189576767,-0.00045096761218466834,-0.10814851899760423,0.20461180413200947,0,0,2
1,0,-0.7154738747479755,-0.40901282826719815,-0.5595970097177485,-0.8354414248349004,-0.2191638171273751,0.7627087085758464,-0.05687055904095752,1,2,2
1,3,0.3075283098498786,0.9643309011031003,-0.5595970097177485,0.579336209589773,0.5527638870438839,0.7627087085758464,-0.05687055904095752,2,0,2
0,2,-0.7055418147033354,-0.40901282826719815,2.691356382009797,-0.1280526076225638,0.025279955860190998,-0.9790057465710549,-0.23119213448960244,1,2,1
1,1,-0.9041830155961228,-0.25317240507624156,-0.5595970097177485,0.4782806642737249,0.9515932008657022,-1.8498629741445056,-2.148729464424695,0,1,2
1,1,-0.3678517731855974,-0.3116125637728508,-0.5595970097177485,-1.2396636060990927,-0.232029278863562,-0.9790057465710549,1.3377020445482002,0,1,2
1,0,0.6948786515908142,1.2273116152378372,-0.5595970097177485,-0.27963592559663586,-1.2098043708138237,0.7627087085758464,-0.05687055904095752,2,1,2
0,2,0.45650921051946936,-0.27265245797511134,-0.5595970097177485,1.3877805721181578,1.0030550478104516,-0.9790057465710549,0.5532549550292986,1,1,2
1,4,-0.07982203189105691,0.2630489967437991,-0.5595970097177485,-0.27963592559663586,-0.15483650844643684,-0.9790057465710549,0.6404157427536213,0,0,2
0,4,-0.506900613810549,-1.3830154732106716,-0.5595970097177485,-0.5828025615447802,-1.0296879065071967,-0.10814851899760423,0.9890588936509105,0,2,2
0,1,-2.453584382559863,-2.230397774311493,-0.5595970097177485,-0.7343858795188523,-0.013316429348371588,-1.8498629741445056,1.0762196813752325,2,1,2
0,2,-0.7849982950604504,-0.17525219348076396,-0.5595970097177485,-0.7343858795188523,0.4498401931543831,-0.10814851899760423,-0.14403134676528037,2,2,2
1,4,0.06915886877853382,-0.9934144152332822,-0.5595970097177485,-0.8859691974929245,-0.7466477483110681,0.7627087085758464,-0.40551370993824737,0,1,2
1,0,0.7743351319479291,2.230534339529616,-0.5595970097177485,0.3266973462996528,0.6942839661419492,0.7627087085758464,-0.23119213448960244,0,1,2
1,1,-0.5962891542123031,-0.788873859795152,1.0658796861460242,0.5288084369317487,-0.0905091997654986,-0.10814851899760423,-1.189960799457149,1,0,2
0,4,1.0325686931085523,0.7695303721144057,-0.5595970097177485,0.8319750728798933,0.4498401931543831,0.7627087085758464,-0.05687055904095752,2,1,2
1,4,0.3969168502516327,0.789010425013274,-0.5595970097177485,-0.8354414248349004,-0.06477827629312292,0.7627087085758464,-0.40551370993824737,2,2,2
0,4,1.3901228547155684,1.5292524351703147,-0.5595970097177485,0.4782806642737249,0.1925309584306301,0.7627087085758464,-1.189960799457149,2,1,2
1,2,-0.6161532743015814,-0.048631849638112686,-0.5595970097177485,-1.9975801959694535,-1.248400756022387,-0.9790057465710549,1.7735059831698121,1,1,2
1,2,-1.5001066182744849,-1.831056689884669,1.0658796861460242,-0.0775248349645397,-0.07764373802930984,-0.10814851899760423,1.0762196813752325,2,1,2
1,2,0.416780970340911,0.8084904779121437,-0.5595970097177485,-1.0375525154669965,-0.11624012323787426,-0.10814851899760423,-0.7541568608355372,0,1,2
0,1,-0.2585991126945651,-0.44797293406493627,-0.5595970097177485,-1.542830242047237,-1.5057099907461402,-0.10814851899760423,-0.05687055904095752,0,2,2
0,3,-0.844590655328287,-0.4187528547166323,-0.5595970097177485,-0.3301636982546599,0.025279955860190998,-0.9790057465710549,1.599184407721168,2,2,2
0,1,-0.07982203189105691,0.8182305043615793,-0.5595970097177485,-0.6838581068608282,-1.2998626029671376,0.7627087085758464,-1.189960799457149,0,0,2
0,1,-1.7086798792119113,-2.386238197502449,1.0658796861460242,-0.7849136521768764,-0.48933851358731506,-0.9790057465710549,0.8147373182022662,2,2,1
0,4,0.009566508510697175,-1.0518545739298901,-0.5595970097177485,1.79200275338235,-0.013316429348371588,-0.10814851899760423,1.7735059831698121,2,2,2
1,2,-1.42065013791737,-0.9447142829861086,-0.5595970097177485,-1.2901913787571169,-0.6823204396301298,-0.9790057465710549,-0.40551370993824737,2,0,2
1,4,-1.3809218977388125,-1.5388558964016268,-0.5595970097177485,0.6803917549058213,0.5141675018353213,1.6335659361492971,1.7735059831698121,2,0,2
1,2,0.1883435893142071,0.3799293141370162,-0.5595970097177485,0.9835583908539653,0.539898425307697,-0.10814851899760423,-0.05687055904095752,2,1,2
1,3,-0.16921057229281097,0.009808309058495172,-0.5595970097177485,-1.1386080607830447,-0.8238405187281951,1.6335659361492971,-0.7541568608355372,1,0,2
0,2,-0.17914263233745012,0.16564873224945176,-0.5595970097177485,0.5288084369317487,-0.45074212837875244,-0.10814851899760423,-0.14403134676528037,2,0,2
1,0,-0.6360173943908606,-0.7791338333457178,-0.5595970097177485,0.3772251189576767,1.3375570529513316,0.7627087085758464,-1.712925525803083,1,0,2
0,2,-0.5168326738551882,-1.4901557641544532,-0.5595970097177485,-0.17858038028058765,-0.24489474059975078,-0.10814851899760423,0.6404157427536213,2,1,2
1,3,-1.1127562765335492,-0.9934144152332822,1.0658796861460242,-0.3301636982546599,-0.06477827629312292,-1.8498629741445056,1.0762196813752325,2,0,2
0,1,0.6154221712336992,1.373412011979358,1.0658796861460242,0.12458625566755645,-0.37354935796162725,-0.10814851899760423,0.8147373182022662,0,2,2
1,2,0.247935949582042,0.25330897029436356,-0.5595970097177485,-1.2396636060990927,0.1539345732220675,1.6335659361492971,0.20461180413200947,2,1,2
0,1,-1.351125717604894,-1.353795393862367,-0.5595970097177485,0.22564180098360465,0.810073121767637,-0.10814851899760423,0.9018981059265884,2,0,2
0,3,-0.586357094167663,-0.5258931456604152,-0.5595970097177485,-0.8354414248349004,-0.013316429348371588,-0.10814851899760423,-0.5798352853868923,0,2,2
0,2,-0.9339791957300412,-0.6525134895030665,1.0658796861460242,-0.27963592559663586,0.5656293487800726,0.7627087085758464,0.11745101640768663,1,1,1
0,4,-2.294671421845633,-1.9187169279295822,1.0658796861460242,-1.4923024693892128,-1.106880676924323,-1.8498629741445056,-0.14403134676528037,1,0,1
1,1,-1.182280696846025,-1.509635817053323,-0.5595970097177485,-0.17858038028058765,-1.0296879065071967,-1.8498629741445056,1.7735059831698121,2,1,1
1,2,-0.5366967939444665,-0.9836743887838467,2.691356382009797,0.6298639822477969,1.1317096651723282,0.7627087085758464,0.9018981059265884,1,0,1
1,2,0.516101570787306,0.5649898166762753,-0.5595970097177485,1.2361972541440855,0.012414494124002251,0.7627087085758464,0.6404157427536213,0,1,2
0,1,1.1517534136442238,0.36044926123814647,-0.5595970097177485,-0.1280526076225638,-0.4378766666425655,0.7627087085758464,-1.8000863135274052,2,1,2
0,1,-0.2983273528731217,0.2630489967437991,-0.5595970097177485,-1.2396636060990927,-0.5793967457406289,-0.10814851899760423,0.20461180413200947,2,1,2
1,3,0.2578680096266811,0.37018928768758064,-0.5595970097177485,0.781447300221869,0.06387634106875359,0.7627087085758464,-0.14403134676528037,2,1,2
1,1,0.9133839725728788,1.3539319590804897,-0.5595970097177485,0.3266973462996528,1.5176735172579578,-0.9790057465710549,-0.14403134676528037,2,0,2
1,1,0.3969168502516327,0.6039499224740148,1.0658796861460242,-0.17858038028058765,-0.3864148196978142,0.7627087085758464,-1.625764738078761,1,0,2
0,0,-0.3380555930516791,0.19486881159775568,1.0658796861460242,-0.1280526076225638,0.11533818801350493,1.6335659361492971,-0.05687055904095752,2,2,1
0,1,0.9133839725728788,0.7987504514627095,-0.5595970097177485,0.023530710351508263,-0.4378766666425655,-1.8498629741445056,1.1633804690995562,2,0,2
0,4,0.7147427716800925,0.4383694728336241,-0.5595970097177485,0.781447300221869,0.34691649926488227,-0.10814851899760423,-0.5798352853868923,2,1,1
1,1,-0.10961821202497435,-0.8960141507389349,-0.5595970097177485,-0.8859691974929245,-0.309222049280689,-0.9790057465710549,-0.40551370993824737,1,1,2
1,1,-0.7154738747479755,-0.7012136217502403,1.0658796861460242,-0.7343858795188523,-0.039047352820747255,-0.10814851899760423,1.7735059831698121,1,0,2
0,1,1.6384243558315525,1.0617311655974477,-0.5595970097177485,-0.27963592559663586,0.16680003495825443,0.7627087085758464,-0.3183529222139253,1,1,2
0,3,-1.0432318562210734,-1.2758751822668895,-0.5595970097177485,-1.391246924073165,-1.106880676924323,-0.9790057465710549,-0.14403134676528037,2,1,2
1,1,0.06915886877853382,-0.18499221993019954,-0.5595970097177485,0.6803917549058213,-0.3478184344892516,0.7627087085758464,-0.05687055904095752,0,1,2
0,1,1.3702587346262902,1.4610722500242712,-0.5595970097177485,0.579336209589773,0.79720766003145,1.6335659361492971,-1.3642823749057933,0,1,2
1,2,0.267800069671322,-0.2629124315256771,2.691356382009797,0.27616957364162853,0.29545465232013096,-0.10814851899760423,0.6404157427536213,2,1,1
1,3,0.9332480926621589,0.1851287851483215,-0.5595970097177485,2.398336025278639,1.929368292815963,-0.9790057465710549,-0.6669960731112143,2,1,2
1,2,-0.4373761934980732,-0.17525219348076396,1.0658796861460242,1.3372527994601338,1.1960369738532666,-0.9790057465710549,0.46609416730497644,1,1,2
1,1,-0.10961821202497435,0.2338289173954952,1.0658796861460242,0.023530710351508263,-0.33495297275306285,-1.8498629741445056,1.7735059831698121,1,0,1
1,2,0.1585474091802879,-0.11681203478415611,1.0658796861460242,-0.5828025615447802,-0.25776020233593766,0.7627087085758464,-1.3642823749057933,0,1,2
0,2,1.7079487761440282,1.6948328848107055,-0.5595970097177485,0.9330306181959415,0.47557111662675877,1.6335659361492971,0.6404157427536213,2,2,2
1,1,0.5657618710105017,0.6136899489234491,-0.5595970097177485,-0.5322747888867561,-0.6179931309491915,0.7627087085758464,1.7735059831698121,1,2,2
0,1,-1.678883699077993,-1.2758751822668895,-0.5595970097177485,-1.3407191514151409,-1.6472300698442037,-0.9790057465710549,0.29177259185633153,2,1,2
1,0,-0.37778383323023657,-0.25317240507624156,-0.5595970097177485,0.07405848300953258,-0.2963565875445003,0.7627087085758464,0.46609416730497644,2,1,2
0,4,0.1386832890910096,0.5162896844291017,1.0658796861460242,0.5288084369317487,0.5656293487800726,-0.10814851899760423,0.5532549550292986,2,2,2
0,1,-0.0996861519803352,-0.01941177028980876,-0.5595970097177485,1.2361972541440855,1.6463281346198342,0.7627087085758464,0.20461180413200947,1,0,2
1,2,-0.37778383323023657,-1.061594600379325,-0.5595970097177485,1.589891662750254,0.6428221191971979,-0.10814851899760423,-0.49267449766256943,2,2,2
0,2,0.9332480926621589,1.0032910069008385,-0.5595970097177485,0.579336209589773,0.9387277391295135,0.7627087085758464,-1.2771215871814712,1,1,2
0,3,0.43664509043019106,1.2857517739344464,2.691356382009797,-0.4312192435707079,-1.9045393045679566,-0.10814851899760423,-0.9284784362841814,1,0,2
1,1,0.1883435893142071,0.34096920833927674,-0.5595970097177485,-0.026997062306515603,0.16680003495825443,1.6335659361492971,0.8147373182022662,0,1,2
1,3,-0.7353379948372538,0.3896693405864504,-0.5595970097177485,-0.22910815293861175,-0.6179931309491915,0.7627087085758464,0.9890588936509105,1,0,2
1,4,-2.2350790615777965,-1.3050952616151934,-0.5595970097177485,-0.0775248349645397,-0.2963565875445003,1.6335659361492971,1.4248628322725223,0,0,1
0,2,-0.46717237363199154,-0.40901282826719815,-0.5595970097177485,0.3772251189576767,-0.32208751101687594,0.7627087085758464,0.5532549550292986,2,1,1
0,1,-1.7980684196136654,-1.6167761079971052,-0.5595970097177485,-0.6333303342028043,-1.261266217758574,-1.8498629741445056,-0.40551370993824737,0,1,2
1,2,-0.9041830155961228,-0.9739343623344126,2.691356382009797,-0.026997062306515603,-0.33495297275306285,-0.9790057465710549,0.11745101640768663,2,2,2
1,1,1.7079487761440282,0.44810949928305827,-0.5595970097177485,0.12458625566755645,-0.46360759011493935,0.7627087085758464,0.5532549550292986,2,2,2
1,1,0.04929474868925553,-0.4577129605143718,1.0658796861460242,-1.0880802881250207,-2.058924845402209,0.7627087085758464,0.8147373182022662,2,0,2
0,3,-1.4603783780959274,-1.2369150764691506,-0.5595970097177485,-1.4417746967311889,-1.196938909077636,-0.10814851899760423,0.030290228683364548,1,2,2
1,2,-0.586357094167663,-0.23369235217737322,-0.5595970097177485,-1.4417746967311889,-0.4764730518511281,-0.10814851899760423,1.2505412568238783,1,0,2
1,4,-0.22880293256064585,0.29226907609210306,2.691356382009797,-1.0880802881250207,-0.5536658222682533,1.6335659361492971,1.0762196813752325,1,0,2
0,1,-0.16921057229281097,-0.10707200833472054,-0.5595970097177485,1.0340861635119891,0.47557111662675877,-0.9790057465710549,0.3789333795806544,2,0,2
1,4,-0.675745634569418,-0.866794071390631,-0.5595970097177485,1.5393638900922297,1.5305389789941466,-1.8498629741445056,-0.3183529222139253,2,0,2
0,3,0.9531122127514372,0.5552497902268412,-0.5595970097177485,-0.380691470912684,-0.5279348987958776,-0.9790057465710549,-1.5386039503544382,2,2,2
0,4,-2.0662340408189275,-2.142737536266581,-0.5595970097177485,-1.542830242047237,-2.0203284601936464,-1.8498629741445056,0.8147373182022662,1,2,2
1,1,-0.586357094167663,0.47732957863136355,-0.5595970097177485,-0.3301636982546599,-1.621499146371829,-0.10814851899760423,0.29177259185633153,2,2,2
1,4,0.7743351319479291,0.47732957863136355,-0.5595970097177485,1.3877805721181578,0.9387277391295135,1.6335659361492971,-0.7541568608355372,0,2,2
1,0,0.34725655002843697,0.49680963153023194,-0.5595970097177485,0.22564180098360465,1.6849245198283969,-0.10814851899760423,-1.189960799457149,2,1,1
1,2,-0.675745634569418,-0.7109536481996744,2.691356382009797,-1.4923024693892128,-1.8788083810955818,-0.9790057465710549,0.7275765304779435,2,1,2
1,3,0.8637236723496832,1.0519911391480121,-0.5595970097177485,1.79200275338235,0.9001313539209509,-0.10814851899760423,-1.625764738078761,2,2,2
0,4,-1.42065013791737,-1.7239163989408874,-0.5595970097177485,-0.380691470912684,0.3083201140563197,-0.10814851899760423,0.3789333795806544,2,2,1
1,4,-0.9439112557746803,-0.6135533837053271,-0.5595970097177485,1.1351417088280373,0.9901895860742648,-0.9790057465710549,0.6404157427536213,0,2,2
0,2,1.1517534136442238,1.344191932631054,-0.5595970097177485,1.2867250268021095,0.025279955860190998,-0.9790057465710549,-1.2771215871814712,0,2,2
1,1,0.07909092882317297,0.3312291818898425,-0.5595970097177485,-0.17858038028058765,-0.9138987508815072,-0.9790057465710549,0.6404157427536213,1,2,2
1,3,0.1386832890910096,0.12668862645171228,-0.5595970097177485,-0.0775248349645397,-0.026181891084560337,-0.10814851899760423,1.2505412568238783,1,2,2
0,4,-0.4771044336766307,-0.5064130927615456,-0.5595970097177485,0.12458625566755645,0.012414494124002251,1.6335659361492971,0.5532549550292986,2,1,2
1,2,0.416780970340911,0.7695303721144057,-0.5595970097177485,-0.0775248349645397,0.539898425307697,0.7627087085758464,1.6863451954454902,2,1,1
0,1,1.7079487761440282,1.7630130699567474,-0.5595970097177485,-0.7343858795188523,-1.0811497534519472,-0.10814851899760423,0.3789333795806544,1,0,2
0,0,-1.9669134403725343,-0.9641943358849784,-0.5595970097177485,-1.7449413326793333,-1.3255935264395124,-0.10814851899760423,-0.40551370993824737,1,1,2
1,2,-0.6459494544354997,-1.1784749177725422,1.0658796861460242,0.4782806642737249,-0.4764730518511281,-0.10814851899760423,1.0762196813752325,0,0,2
0,1,-0.6260853343462205,-1.2466551029185848,2.691356382009797,0.27616957364162853,0.0767418028049405,-0.9790057465710549,-0.7541568608355372,0,1,2
0,1,0.12875122904637046,0.009808309058495172,1.0658796861460242,0.9330306181959415,1.4919425937855821,1.6335659361492971,0.9018981059265884,2,1,2
0,2,0.11881916900173131,0.06824846775510442,-0.5595970097177485,0.12458625566755645,-0.06477827629312292,0.7627087085758464,-0.40551370993824737,2,1,2
1,1,0.7246748317247316,0.8084904779121437,-0.5595970097177485,-0.026997062306515603,0.7714767365590743,-0.10814851899760423,-0.6669960731112143,0,0,2
0,3,-1.0432318562210734,-0.8083539126940218,-0.5595970097177485,-1.6438857873632853,-0.8109750569920063,-0.9790057465710549,-0.49267449766256943,1,0,2
1,1,0.36712067011771526,0.058508441305668846,-0.5595970097177485,1.2867250268021095,1.4533462085770195,0.7627087085758464,1.5120236199968444,2,0,2
1,1,0.49623745069802594,0.37018928768758064,-0.5595970097177485,0.3772251189576767,-0.6179931309491915,-0.9790057465710549,1.7735059831698121,2,0,2
1,1,-0.5962891542123031,-0.4577129605143718,-0.5595970097177485,-1.391246924073165,-0.2191638171273751,-0.10814851899760423,1.7735059831698121,2,1,2
1,0,1.6384243558315525,1.373412011979358,-0.5595970097177485,-0.481747016228732,0.5913602722524466,0.7627087085758464,1.1633804690995562,2,2,2
0,2,-0.675745634569418,-0.5161531192109797,-0.5595970097177485,0.5288084369317487,1.06738235649139,-0.10814851899760423,0.5532549550292986,2,0,2
1,4,0.8835877924389615,0.9838109540019687,-0.5595970097177485,1.4888361174342057,1.5948662876750848,0.7627087085758464,-1.451443162630116,1,0,2
1,1,0.07909092882317297,0.5162896844291017,-0.5595970097177485,0.27616957364162853,0.5141675018353213,-0.10814851899760423,-0.14403134676528037,2,2,2
1,1,0.4664412705641085,0.866930636608753,-0.5595970097177485,0.7309195275638452,1.5562699024665203,0.7627087085758464,1.7735059831698121,1,1,2
0,2,1.6483564158761916,1.6363927261140963,-0.5595970097177485,1.640419435408278,1.2860952060065804,-0.10814851899760423,-0.40551370993824737,1,2,2
1,3,0.3273924299391569,0.905890742406491,-0.5595970097177485,1.589891662750254,1.8779064458712116,0.7627087085758464,1.599184407721168,1,2,2
0,3,0.04929474868925553,0.20460883804718988,-0.5595970097177485,0.22564180098360465,0.6814185044057605,0.7627087085758464,0.11745101640768663,2,1,2
1,1,0.2082077094034854,-0.1947322463796337,1.0658796861460242,0.6298639822477969,0.7714767365590743,-0.9790057465710549,-2.584533403046307,2,0,2
0,2,-0.5267647338998273,-1.2466551029185848,-0.5595970097177485,-1.0375525154669965,-0.0905091997654986,-0.9790057465710549,0.7275765304779435,2,1,2
1,3,0.6154221712336992,1.2175715887884029,-0.5595970097177485,-0.0775248349645397,0.03814541759637792,-0.9790057465710549,1.3377020445482002,2,0,2
1,3,-0.675745634569418,-0.14603211413246003,1.0658796861460242,-0.4312192435707079,0.21826188190300577,0.7627087085758464,1.3377020445482002,2,0,2
1,0,1.4497152149834052,0.8766706630581872,-0.5595970097177485,-1.7954691053373573,-2.3548304653345244,0.7627087085758464,0.20461180413200947,2,0,2
0,3,1.1914816538227821,1.5097723822714448,-0.5595970097177485,1.4888361174342057,1.569135364202709,1.6335659361492971,0.5532549550292986,2,1,2
1,2,-1.1127562765335492,-1.1005547061770637,-0.5595970097177485,1.0340861635119891,1.659193596356023,-0.10814851899760423,0.7275765304779435,0,1,1
1,3,0.506169510742665,0.5942098960245793,1.0658796861460242,-0.9364969701509483,-1.621499146371829,0.7627087085758464,-1.189960799457149,1,0,2
1,1,1.7079487761440282,1.8701533609005303,-0.5595970097177485,-0.5322747888867561,-0.5279348987958776,0.7627087085758464,0.29177259185633153,1,1,2
1,2,0.11881916900173131,0.5260297108785372,-0.5595970097177485,0.579336209589773,1.2474988207980178,0.7627087085758464,0.6404157427536213,2,2,2
0,0,-1.5596989785423205,-1.6849562931431479,-0.5595970097177485,0.17511402832558076,-0.232029278863562,-0.9790057465710549,-0.05687055904095752,1,0,2
0,3,-0.6558815144801389,0.009808309058495172,1.0658796861460242,-0.8859691974929245,-0.8881678274091334,-0.10814851899760423,-0.3183529222139253,0,0,2
1,1,-1.0630959763103527,0.019548335507930736,-0.5595970097177485,0.8319750728798933,1.2089024355894553,-0.9790057465710549,-0.6669960731112143,1,0,2
1,0,-0.665813574524778,-0.321352590222285,-0.5595970097177485,-1.0880802881250207,-1.3384589881757,-0.10814851899760423,0.5532549550292986,0,1,2
0,0,0.9034519125282398,1.5487324880691844,1.0658796861460242,1.2867250268021095,1.1059787416999525,1.6335659361492971,-1.189960799457149,2,2,2
0,1,0.47637333060874765,0.3312291818898425,1.0658796861460242,1.0340861635119891,0.41124380794582055,-0.10814851899760423,0.46609416730497644,2,2,2
0,2,0.267800069671322,0.3312291818898425,1.0658796861460242,-0.7849136521768764,-0.25776020233593766,-0.10814851899760423,0.6404157427536213,1,0,2
0,1,-0.1394143921588918,0.13642865290114783,-0.5595970097177485,-0.1280526076225638,0.25685826711156834,-0.10814851899760423,1.1633804690995562,1,1,2
0,2,0.4267130303855519,0.467589552181928,-0.5595970097177485,-0.5322747888867561,-0.6308585926853802,-0.10814851899760423,-1.1028000117328263,2,1,2
1,3,-0.24866705264992592,-0.5551132250087192,1.0658796861460242,0.3772251189576767,-0.2706256640721246,-0.10814851899760423,-1.5386039503544382,1,1,2
1,4,0.16847946922492704,-0.37979274891889425,-0.5595970097177485,0.427752891615701,-0.013316429348371588,-0.9790057465710549,0.29177259185633153,2,1,2
0,0,0.8438595522604049,1.2273116152378372,-0.5595970097177485,-1.7449413326793333,-2.1361176158193347,-0.10814851899760423,-0.23119213448960244,2,0,2
0,3,1.1517534136442238,1.4610722500242712,-0.5595970097177485,0.4782806642737249,-0.5150694370596907,-0.10814851899760423,1.7735059831698121,1,1,2
1,3,-1.2816012972924182,-0.788873859795152,-0.5595970097177485,-1.2396636060990927,-0.6694549778939429,-0.9790057465710549,0.11745101640768663,2,2,2
0,2,-0.9339791957300412,-0.6330334366041968,-0.5595970097177485,0.579336209589773,0.025279955860190998,-0.9790057465710549,-0.14403134676528037,1,2,2
1,1,-3.029643865148945,-2.386238197502449,1.0658796861460242,0.07405848300953258,0.46270565489057003,-1.8498629741445056,0.6404157427536213,2,0,1
1,3,1.1219572335103063,0.5260297108785372,-0.5595970097177485,1.3877805721181578,1.3890188998960813,1.6335659361492971,-0.05687055904095752,0,2,2
0,1,-0.6856776946140571,-0.7986138862445875,-0.5595970097177485,0.781447300221869,1.3118261294789562,-0.10814851899760423,-0.05687055904095752,2,1,2
0,2,-1.2021448169353033,-1.4511956583567145,-0.5595970097177485,0.8319750728798933,1.2732297442703935,-0.10814851899760423,0.11745101640768663,1,2,2
1,0,1.7079487761440282,1.948073572496008,-0.5595970097177485,0.427752891615701,0.7843421982952613,-0.10814851899760423,0.29177259185633153,2,0,2
0,2,-0.9637753758639594,-1.0031544416827165,4.31683307787357,-0.22910815293861175,-0.20629835539118635,-0.9790057465710549,-1.8000863135274052,0,1,1
0,1,-3.089236225416782,-2.386238197502449,-0.5595970097177485,0.12458625566755645,0.4884365783629457,-1.8498629741445056,1.3377020445482002,2,0,1
0,1,0.9829083928853547,0.6916101605189267,1.0658796861460242,1.0846139361700136,0.810073121767637,1.6335659361492971,1.7735059831698121,1,1,2
0,1,-2.4039240823366654,-1.8992368750307123,1.0658796861460242,-1.9470524233114292,-2.7922561643649053,-1.8498629741445056,-1.712925525803083,2,2,2
1,2,0.516101570787306,-0.9544543094355428,-0.5595970097177485,0.579336209589773,-0.9010332891453202,0.7627087085758464,0.030290228683364548,2,2,2
1,1,-0.5764250341230239,-0.9154942036378046,-0.5595970097177485,1.3372527994601338,-0.3864148196978142,0.7627087085758464,0.29177259185633153,0,2,2
1,2,-0.1195502720696135,-0.21421229927850347,-0.5595970097177485,0.5288084369317487,0.5270329635715083,-1.8498629741445056,0.9018981059265884,1,0,2
1,1,0.1883435893142071,-0.37979274891889425,-0.5595970097177485,-1.0375525154669965,-0.7595132100472568,-0.10814851899760423,0.11745101640768663,2,0,2
0,4,0.7147427716800925,1.4902923293725752,-0.5595970097177485,0.8825028455379171,0.6942839661419492,0.7627087085758464,0.20461180413200947,2,0,2
1,3,-0.010297611578581117,-0.7986138862445875,-0.5595970097177485,-1.1386080607830447,-1.0682842917157593,-0.9790057465710549,-0.9284784362841814,2,1,2
0,1,-0.28839529282848253,-0.8473140184917612,-0.5595970097177485,1.4888361174342057,0.6299566574610109,-0.9790057465710549,0.46609416730497644,1,2,2
0,4,1.1318892935549454,0.6429100282717529,-0.5595970097177485,-0.4312192435707079,-0.4250112049063768,0.7627087085758464,0.20461180413200947,2,0,2
1,2,0.07909092882317297,0.7305702663166661,-0.5595970097177485,1.0846139361700136,1.2860952060065804,0.7627087085758464,-0.49267449766256943,2,1,1
1,0,-0.03016173166785941,-0.11681203478415611,-0.5595970097177485,-0.17858038028058765,0.3726474227372579,-0.9790057465710549,-0.40551370993824737,0,2,2
1,2,-1.0134356760871561,0.24356894384492936,1.0658796861460242,0.07405848300953258,0.12820364974969184,-0.10814851899760423,0.29177259185633153,2,1,2
