branch,tenth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,part_time_job,internet_access,target
0,1.2273116152378372,-0.5595970097177485,-0.27963592559663586,-1.2098043708138237,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.022796080838863534,1,1,2
2,-0.27265245797511134,-0.5595970097177485,1.3877805721181578,1.0030550478104516,-1.7240442231287871,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,0,1,2
4,0.2630489967437991,-0.5595970097177485,-0.27963592559663586,-0.15483650844643684,-1.2345416549069648,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,0,1,2
4,-1.3830154732106716,-0.5595970097177485,-0.5828025615447802,-1.0296879065071967,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,0,1,2
1,-2.230397774311493,-0.5595970097177485,-0.7343858795188523,-0.013316429348371588,-1.2345416549069648,-1.8498629741445056,-1.3449214899514412,-0.022796080838863534,0,1,2
2,-0.17525219348076396,-0.5595970097177485,-0.7343858795188523,0.4498401931543831,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,-0.022796080838863534,0,1,2
4,-0.9934144152332822,-0.5595970097177485,-0.8859691974929245,-0.7466477483110681,-0.2555365184633201,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,0,1,2
0,2.230534339529616,-0.5595970097177485,0.3266973462996528,0.6942839661419492,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.022796080838863534,0,1,2
1,-0.788873859795152,1.0658796861460242,0.5288084369317487,-0.0905091997654986,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.022796080838863534,0,1,2
4,0.7695303721144057,-0.5595970097177485,0.8319750728798933,0.4498401931543831,-0.2555365184633201,0.7627087085758464,-0.5637090945375297,-1.4454140006891936,1,1,2
4,0.789010425013274,-0.5595970097177485,-0.8354414248349004,-0.06477827629312292,0.7234686179803247,0.7627087085758464,0.21750330087638192,0.6885128790863014,1,1,2
4,1.5292524351703147,-0.5595970097177485,0.4782806642737249,0.1925309584306301,-0.2555365184633201,0.7627087085758464,0.9987156962902936,1.3998218390114665,1,1,2
2,-0.048631849638112686,-0.5595970097177485,-1.9975801959694535,-1.248400756022387,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,-0.022796080838863534,0,1,2
2,-1.831056689884669,1.0658796861460242,-0.0775248349645397,-0.07764373802930984,1.212971186202147,-0.10814851899760423,0.9987156962902936,1.3998218390114665,0,1,2
2,0.8084904779121437,-0.5595970097177485,-1.0375525154669965,-0.11624012323787426,0.7234686179803247,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,0,0,2
1,-0.44797293406493627,-0.5595970097177485,-1.542830242047237,-1.5057099907461402,-1.2345416549069648,-0.10814851899760423,-0.5637090945375297,-1.4454140006891936,0,1,2
3,-0.4187528547166323,-0.5595970097177485,-0.3301636982546599,0.025279955860190998,0.2339660497585023,-0.9790057465710549,0.21750330087638192,0.6885128790863014,0,1,2
1,0.8182305043615793,-0.5595970097177485,-0.6838581068608282,-1.2998626029671376,0.2339660497585023,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,0,1,2
1,-2.386238197502449,1.0658796861460242,-0.7849136521768764,-0.48933851358731506,0.2339660497585023,-0.9790057465710549,0.21750330087638192,0.6885128790863014,0,1,1
4,-1.0518545739298901,-0.5595970097177485,1.79200275338235,-0.013316429348371588,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,1,0,2
2,-0.9447142829861086,-0.5595970097177485,-1.2901913787571169,-0.6823204396301298,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.7341050407640285,0,1,2
4,-1.5388558964016268,-0.5595970097177485,0.6803917549058213,0.5141675018353213,0.7234686179803247,1.6335659361492971,0.9987156962902936,-0.022796080838863534,0,0,2
2,0.3799293141370162,-0.5595970097177485,0.9835583908539653,0.539898425307697,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,0.6885128790863014,1,1,2
3,0.009808309058495172,-0.5595970097177485,-1.1386080607830447,-0.8238405187281951,0.7234686179803247,1.6335659361492971,0.21750330087638192,1.3998218390114665,1,1,2
2,0.16564873224945176,-0.5595970097177485,0.5288084369317487,-0.45074212837875244,0.2339660497585023,-0.10814851899760423,0.21750330087638192,0.6885128790863014,0,1,2
0,-0.7791338333457178,-0.5595970097177485,0.3772251189576767,1.3375570529513316,-0.2555365184633201,0.7627087085758464,-0.5637090945375297,-0.022796080838863534,0,0,2
2,-1.4901557641544532,-0.5595970097177485,-0.17858038028058765,-0.24489474059975078,-0.2555365184633201,-0.10814851899760423,0.21750330087638192,-0.7341050407640285,0,1,2
3,-0.9934144152332822,1.0658796861460242,-0.3301636982546599,-0.06477827629312292,0.2339660497585023,-1.8498629741445056,0.21750330087638192,0.6885128790863014,0,1,2
1,1.373412011979358,1.0658796861460242,0.12458625566755645,-0.37354935796162725,1.212971186202147,-0.10814851899760423,0.9987156962902936,1.3998218390114665,0,1,2
2,0.25330897029436356,-0.5595970097177485,-1.2396636060990927,0.1539345732220675,0.7234686179803247,1.6335659361492971,0.9987156962902936,-0.022796080838863534,0,1,2
1,-1.353795393862367,-0.5595970097177485,0.22564180098360465,0.810073121767637,-0.7450390866851424,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,0,1,2
3,-0.5258931456604152,-0.5595970097177485,-0.8354414248349004,-0.013316429348371588,-0.7450390866851424,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,0,1,2
2,-0.6525134895030665,1.0658796861460242,-0.27963592559663586,0.5656293487800726,-1.2345416549069648,0.7627087085758464,-2.126133885365353,0.6885128790863014,0,1,1
4,-1.9187169279295822,1.0658796861460242,-1.4923024693892128,-1.106880676924323,-1.7240442231287871,-1.8498629741445056,-2.126133885365353,-0.7341050407640285,0,1,1
1,-1.509635817053323,-0.5595970097177485,-0.17858038028058765,-1.0296879065071967,-1.2345416549069648,-1.8498629741445056,-1.3449214899514412,-0.022796080838863534,0,1,1
2,-0.9836743887838467,2.691356382009797,0.6298639822477969,1.1317096651723282,-2.2135467913506095,0.7627087085758464,-1.3449214899514412,-1.4454140006891936,0,1,1
2,0.5649898166762753,-0.5595970097177485,1.2361972541440855,0.012414494124002251,1.212971186202147,0.7627087085758464,0.9987156962902936,1.3998218390114665,0,1,2
1,0.36044926123814647,-0.5595970097177485,-0.1280526076225638,-0.4378766666425655,-0.2555365184633201,0.7627087085758464,0.9987156962902936,-1.4454140006891936,0,1,2
1,0.2630489967437991,-0.5595970097177485,-1.2396636060990927,-0.5793967457406289,-2.2135467913506095,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,0,1,2
3,0.37018928768758064,-0.5595970097177485,0.781447300221869,0.06387634106875359,-0.2555365184633201,0.7627087085758464,0.21750330087638192,-1.4454140006891936,0,1,2
1,1.3539319590804897,-0.5595970097177485,0.3266973462996528,1.5176735172579578,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.7341050407640285,0,1,2
1,0.6039499224740148,1.0658796861460242,-0.17858038028058765,-0.3864148196978142,1.212971186202147,0.7627087085758464,0.9987156962902936,-0.7341050407640285,0,1,2
0,0.19486881159775568,1.0658796861460242,-0.1280526076225638,0.11533818801350493,1.212971186202147,1.6335659361492971,0.9987156962902936,-0.7341050407640285,0,1,1
1,0.7987504514627095,-0.5595970097177485,0.023530710351508263,-0.4378766666425655,1.212971186202147,-1.8498629741445056,0.9987156962902936,-0.7341050407640285,0,1,2
4,0.4383694728336241,-0.5595970097177485,0.781447300221869,0.34691649926488227,-2.2135467913506095,-0.10814851899760423,-1.3449214899514412,-1.4454140006891936,0,1,1
1,-0.8960141507389349,-0.5595970097177485,-0.8859691974929245,-0.309222049280689,0.2339660497585023,-0.9790057465710549,0.21750330087638192,1.3998218390114665,0,1,2
1,-0.7012136217502403,1.0658796861460242,-0.7343858795188523,-0.039047352820747255,0.7234686179803247,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,0,1,2
1,1.0617311655974477,-0.5595970097177485,-0.27963592559663586,0.16680003495825443,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.7341050407640285,0,1,2
3,-1.2758751822668895,-0.5595970097177485,-1.391246924073165,-1.106880676924323,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,0,1,2
1,-0.18499221993019954,-0.5595970097177485,0.6803917549058213,-0.3478184344892516,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-1.4454140006891936,0,1,2
1,1.4610722500242712,-0.5595970097177485,0.579336209589773,0.79720766003145,0.7234686179803247,1.6335659361492971,0.9987156962902936,-0.7341050407640285,0,1,2
2,-0.2629124315256771,2.691356382009797,0.27616957364162853,0.29545465232013096,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,0,1,1
3,0.1851287851483215,-0.5595970097177485,2.398336025278639,1.929368292815963,-0.2555365184633201,-0.9790057465710549,0.21750330087638192,0.6885128790863014,0,1,2
2,-0.17525219348076396,1.0658796861460242,1.3372527994601338,1.1960369738532666,-1.7240442231287871,-0.9790057465710549,-2.126133885365353,1.3998218390114665,0,0,2
1,0.2338289173954952,1.0658796861460242,0.023530710351508263,-0.33495297275306285,-0.2555365184633201,-1.8498629741445056,0.21750330087638192,-1.4454140006891936,0,1,1
2,-0.11681203478415611,1.0658796861460242,-0.5828025615447802,-0.25776020233593766,-1.2345416549069648,0.7627087085758464,-2.126133885365353,1.3998218390114665,1,0,2
2,1.6948328848107055,-0.5595970097177485,0.9330306181959415,0.47557111662675877,1.212971186202147,1.6335659361492971,0.9987156962902936,-1.4454140006891936,0,1,2
1,0.6136899489234491,-0.5595970097177485,-0.5322747888867561,-0.6179931309491915,0.2339660497585023,0.7627087085758464,0.9987156962902936,-0.022796080838863534,0,1,2
1,-1.2758751822668895,-0.5595970097177485,-1.3407191514151409,-1.6472300698442037,-0.2555365184633201,-0.9790057465710549,0.21750330087638192,-0.022796080838863534,0,1,2
0,-0.25317240507624156,-0.5595970097177485,0.07405848300953258,-0.2963565875445003,0.2339660497585023,0.7627087085758464,0.9987156962902936,1.3998218390114665,0,1,2
4,0.5162896844291017,1.0658796861460242,0.5288084369317487,0.5656293487800726,-0.2555365184633201,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,0,1,2
1,-0.01941177028980876,-0.5595970097177485,1.2361972541440855,1.6463281346198342,1.212971186202147,0.7627087085758464,0.9987156962902936,0.6885128790863014,1,1,2
2,-1.061594600379325,-0.5595970097177485,1.589891662750254,0.6428221191971979,-2.703049359572432,-0.10814851899760423,-2.126133885365353,0.6885128790863014,0,1,2
2,1.0032910069008385,-0.5595970097177485,0.579336209589773,0.9387277391295135,-1.7240442231287871,0.7627087085758464,-1.3449214899514412,-0.022796080838863534,0,1,2
3,1.2857517739344464,2.691356382009797,-0.4312192435707079,-1.9045393045679566,0.7234686179803247,-0.10814851899760423,0.9987156962902936,1.3998218390114665,0,0,2
1,0.34096920833927674,-0.5595970097177485,-0.026997062306515603,0.16680003495825443,1.212971186202147,1.6335659361492971,0.9987156962902936,1.3998218390114665,0,0,2
3,0.3896693405864504,-0.5595970097177485,-0.22910815293861175,-0.6179931309491915,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,0,1,2
4,-1.3050952616151934,-0.5595970097177485,-0.0775248349645397,-0.2963565875445003,-1.2345416549069648,1.6335659361492971,-2.126133885365353,-0.7341050407640285,0,1,1
2,-0.40901282826719815,-0.5595970097177485,0.3772251189576767,-0.32208751101687594,-1.7240442231287871,0.7627087085758464,-2.126133885365353,0.6885128790863014,0,1,1
1,-1.6167761079971052,-0.5595970097177485,-0.6333303342028043,-1.261266217758574,0.7234686179803247,-1.8498629741445056,0.9987156962902936,0.6885128790863014,0,1,2
2,-0.9739343623344126,2.691356382009797,-0.026997062306515603,-0.33495297275306285,-1.2345416549069648,-0.9790057465710549,-2.126133885365353,1.3998218390114665,0,1,2
1,0.44810949928305827,-0.5595970097177485,0.12458625566755645,-0.46360759011493935,0.2339660497585023,0.7627087085758464,0.21750330087638192,1.3998218390114665,0,1,2
1,-0.4577129605143718,1.0658796861460242,-1.0880802881250207,-2.058924845402209,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,0,1,2
3,-1.2369150764691506,-0.5595970097177485,-1.4417746967311889,-1.196938909077636,-0.2555365184633201,-0.10814851899760423,0.21750330087638192,0.6885128790863014,1,1,2
2,-0.23369235217737322,-0.5595970097177485,-1.4417746967311889,-0.4764730518511281,0.2339660497585023,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,1,1,2
4,0.29226907609210306,2.691356382009797,-1.0880802881250207,-0.5536658222682533,-0.2555365184633201,1.6335659361492971,-0.5637090945375297,0.6885128790863014,0,1,2
1,-0.10707200833472054,-0.5595970097177485,1.0340861635119891,0.47557111662675877,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,-0.7341050407640285,0,1,2
4,-0.866794071390631,-0.5595970097177485,1.5393638900922297,1.5305389789941466,0.2339660497585023,-1.8498629741445056,-0.5637090945375297,-0.7341050407640285,0,1,2
3,0.5552497902268412,-0.5595970097177485,-0.380691470912684,-0.5279348987958776,1.212971186202147,-0.9790057465710549,0.9987156962902936,0.6885128790863014,0,1,2
4,-2.142737536266581,-0.5595970097177485,-1.542830242047237,-2.0203284601936464,0.7234686179803247,-1.8498629741445056,0.21750330087638192,0.6885128790863014,1,1,2
1,0.47732957863136355,-0.5595970097177485,-0.3301636982546599,-1.621499146371829,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,0,1,2
4,0.47732957863136355,-0.5595970097177485,1.3877805721181578,0.9387277391295135,0.2339660497585023,1.6335659361492971,0.21750330087638192,-0.022796080838863534,0,1,2
0,0.49680963153023194,-0.5595970097177485,0.22564180098360465,1.6849245198283969,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,0.6885128790863014,0,1,1
2,-0.7109536481996744,2.691356382009797,-1.4923024693892128,-1.8788083810955818,0.2339660497585023,-0.9790057465710549,-0.5637090945375297,1.3998218390114665,1,1,2
3,1.0519911391480121,-0.5595970097177485,1.79200275338235,0.9001313539209509,1.212971186202147,-0.10814851899760423,0.9987156962902936,0.6885128790863014,1,1,2
4,-1.7239163989408874,-0.5595970097177485,-0.380691470912684,0.3083201140563197,-0.7450390866851424,-0.10814851899760423,-0.5637090945375297,-1.4454140006891936,0,0,1
4,-0.6135533837053271,-0.5595970097177485,1.1351417088280373,0.9901895860742648,1.212971186202147,-0.9790057465710549,0.9987156962902936,-1.4454140006891936,1,1,2
2,1.344191932631054,-0.5595970097177485,1.2867250268021095,0.025279955860190998,0.7234686179803247,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,0,1,2
1,0.3312291818898425,-0.5595970097177485,-0.17858038028058765,-0.9138987508815072,0.7234686179803247,-0.9790057465710549,0.9987156962902936,0.6885128790863014,0,1,2
3,0.12668862645171228,-0.5595970097177485,-0.0775248349645397,-0.026181891084560337,-1.2345416549069648,-0.10814851899760423,-0.5637090945375297,1.3998218390114665,0,1,2
4,-0.5064130927615456,-0.5595970097177485,0.12458625566755645,0.012414494124002251,1.212971186202147,1.6335659361492971,0.9987156962902936,-0.7341050407640285,0,1,2
2,0.7695303721144057,-0.5595970097177485,-0.0775248349645397,0.539898425307697,-1.2345416549069648,0.7627087085758464,-1.3449214899514412,0.6885128790863014,0,1,1
1,1.7630130699567474,-0.5595970097177485,-0.7343858795188523,-1.0811497534519472,-0.7450390866851424,-0.10814851899760423,0.21750330087638192,-0.022796080838863534,0,1,2
0,-0.9641943358849784,-0.5595970097177485,-1.7449413326793333,-1.3255935264395124,-1.7240442231287871,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,0,1,2
2,-1.1784749177725422,1.0658796861460242,0.4782806642737249,-0.4764730518511281,-0.2555365184633201,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,0,1,2
1,-1.2466551029185848,2.691356382009797,0.27616957364162853,0.0767418028049405,0.7234686179803247,-0.9790057465710549,0.21750330087638192,-0.7341050407640285,0,1,2
1,0.009808309058495172,1.0658796861460242,0.9330306181959415,1.4919425937855821,-0.7450390866851424,1.6335659361492971,-0.5637090945375297,-0.7341050407640285,0,0,2
2,0.06824846775510442,-0.5595970097177485,0.12458625566755645,-0.06477827629312292,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-0.022796080838863534,0,1,2
1,0.8084904779121437,-0.5595970097177485,-0.026997062306515603,0.7714767365590743,-0.7450390866851424,-0.10814851899760423,-0.5637090945375297,0.6885128790863014,0,1,2
3,-0.8083539126940218,-0.5595970097177485,-1.6438857873632853,-0.8109750569920063,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,1.3998218390114665,0,1,2
1,0.058508441305668846,-0.5595970097177485,1.2867250268021095,1.4533462085770195,1.212971186202147,0.7627087085758464,0.9987156962902936,1.3998218390114665,0,1,2
1,0.37018928768758064,-0.5595970097177485,0.3772251189576767,-0.6179931309491915,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,-0.7341050407640285,0,1,2
1,-0.4577129605143718,-0.5595970097177485,-1.391246924073165,-0.2191638171273751,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,0,1,2
0,1.373412011979358,-0.5595970097177485,-0.481747016228732,0.5913602722524466,1.212971186202147,0.7627087085758464,0.9987156962902936,0.6885128790863014,1,1,2
2,-0.5161531192109797,-0.5595970097177485,0.5288084369317487,1.06738235649139,-0.2555365184633201,-0.10814851899760423,-0.5637090945375297,1.3998218390114665,0,0,2
4,0.9838109540019687,-0.5595970097177485,1.4888361174342057,1.5948662876750848,-0.7450390866851424,0.7627087085758464,-1.3449214899514412,-1.4454140006891936,0,1,2
1,0.5162896844291017,-0.5595970097177485,0.27616957364162853,0.5141675018353213,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,1,1,2
1,0.866930636608753,-0.5595970097177485,0.7309195275638452,1.5562699024665203,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.022796080838863534,0,1,2
2,1.6363927261140963,-0.5595970097177485,1.640419435408278,1.2860952060065804,-0.2555365184633201,-0.10814851899760423,0.21750330087638192,1.3998218390114665,0,1,2
3,0.905890742406491,-0.5595970097177485,1.589891662750254,1.8779064458712116,-0.7450390866851424,0.7627087085758464,0.21750330087638192,1.3998218390114665,0,1,2
3,0.20460883804718988,-0.5595970097177485,0.22564180098360465,0.6814185044057605,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,0,1,2
1,-0.1947322463796337,1.0658796861460242,0.6298639822477969,0.7714767365590743,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,-1.4454140006891936,0,1,2
2,-1.2466551029185848,-0.5595970097177485,-1.0375525154669965,-0.0905091997654986,-1.7240442231287871,-0.9790057465710549,-2.126133885365353,-0.7341050407640285,0,1,2
3,1.2175715887884029,-0.5595970097177485,-0.0775248349645397,0.03814541759637792,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,0,1,2
3,-0.14603211413246003,1.0658796861460242,-0.4312192435707079,0.21826188190300577,1.212971186202147,0.7627087085758464,0.9987156962902936,-0.7341050407640285,0,1,2
0,0.8766706630581872,-0.5595970097177485,-1.7954691053373573,-2.3548304653345244,1.212971186202147,0.7627087085758464,0.9987156962902936,0.6885128790863014,0,1,2
3,1.5097723822714448,-0.5595970097177485,1.4888361174342057,1.569135364202709,0.7234686179803247,1.6335659361492971,0.21750330087638192,-1.4454140006891936,0,1,2
2,-1.1005547061770637,-0.5595970097177485,1.0340861635119891,1.659193596356023,-1.7240442231287871,-0.10814851899760423,-2.126133885365353,0.6885128790863014,0,1,1
3,0.5942098960245793,1.0658796861460242,-0.9364969701509483,-1.621499146371829,1.212971186202147,0.7627087085758464,0.9987156962902936,1.3998218390114665,0,1,2
1,1.8701533609005303,-0.5595970097177485,-0.5322747888867561,-0.5279348987958776,1.212971186202147,0.7627087085758464,0.9987156962902936,-0.022796080838863534,0,1,2
2,0.5260297108785372,-0.5595970097177485,0.579336209589773,1.2474988207980178,-0.7450390866851424,0.7627087085758464,-1.3449214899514412,-0.022796080838863534,0,1,2
0,-1.6849562931431479,-0.5595970097177485,0.17511402832558076,-0.232029278863562,-0.7450390866851424,-0.9790057465710549,-1.3449214899514412,1.3998218390114665,0,1,2
3,0.009808309058495172,1.0658796861460242,-0.8859691974929245,-0.8881678274091334,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,-1.4454140006891936,1,1,2
1,0.019548335507930736,-0.5595970097177485,0.8319750728798933,1.2089024355894553,-0.7450390866851424,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,0,1,2
0,-0.321352590222285,-0.5595970097177485,-1.0880802881250207,-1.3384589881757,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,-0.7341050407640285,0,1,2
0,1.5487324880691844,1.0658796861460242,1.2867250268021095,1.1059787416999525,0.2339660497585023,1.6335659361492971,0.21750330087638192,1.3998218390114665,1,1,2
1,0.3312291818898425,1.0658796861460242,1.0340861635119891,0.41124380794582055,0.2339660497585023,-0.10814851899760423,-0.5637090945375297,-0.022796080838863534,0,1,2
2,0.3312291818898425,1.0658796861460242,-0.7849136521768764,-0.25776020233593766,1.212971186202147,-0.10814851899760423,0.9987156962902936,1.3998218390114665,0,1,2
1,0.13642865290114783,-0.5595970097177485,-0.1280526076225638,0.25685826711156834,1.212971186202147,-0.10814851899760423,0.21750330087638192,1.3998218390114665,0,0,2
2,0.467589552181928,-0.5595970097177485,-0.5322747888867561,-0.6308585926853802,-0.2555365184633201,-0.10814851899760423,-0.5637090945375297,-0.022796080838863534,0,1,2
3,-0.5551132250087192,1.0658796861460242,0.3772251189576767,-0.2706256640721246,1.212971186202147,-0.10814851899760423,0.21750330087638192,-0.022796080838863534,0,1,2
4,-0.37979274891889425,-0.5595970097177485,0.427752891615701,-0.013316429348371588,0.7234686179803247,-0.9790057465710549,0.21750330087638192,-0.022796080838863534,0,1,2
0,1.2273116152378372,-0.5595970097177485,-1.7449413326793333,-2.1361176158193347,0.7234686179803247,-0.10814851899760423,0.21750330087638192,1.3998218390114665,0,1,2
3,1.4610722500242712,-0.5595970097177485,0.4782806642737249,-0.5150694370596907,-0.2555365184633201,-0.10814851899760423,0.21750330087638192,-0.7341050407640285,0,1,2
3,-0.788873859795152,-0.5595970097177485,-1.2396636060990927,-0.6694549778939429,1.212971186202147,-0.9790057465710549,0.9987156962902936,-1.4454140006891936,0,1,2
2,-0.6330334366041968,-0.5595970097177485,0.579336209589773,0.025279955860190998,0.7234686179803247,-0.9790057465710549,0.9987156962902936,-1.4454140006891936,0,1,2
1,-2.386238197502449,1.0658796861460242,0.07405848300953258,0.46270565489057003,-0.2555365184633201,-1.8498629741445056,0.21750330087638192,-0.7341050407640285,0,1,1
3,0.5260297108785372,-0.5595970097177485,1.3877805721181578,1.3890188998960813,0.2339660497585023,1.6335659361492971,0.21750330087638192,1.3998218390114665,0,1,2
1,-0.7986138862445875,-0.5595970097177485,0.781447300221869,1.3118261294789562,1.212971186202147,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,1,1,2
