branch,tenth_percentage,twelfth_percentage,study_hours_per_day,projects_completed,communication_skill_rating,aptitude_skill_rating,stress_level,part_time_job,city_tier,internet_access,target
2,-0.17525219348076396,-0.7348406085976192,-0.7343858795188523,-1.2345416549069648,-0.022796080838863534,-0.15697185072572967,-0.011593059598138786,0,2,1,2
4,-0.9934144152332822,0.44656898254871497,-0.8859691974929245,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-0.36237093865091263,0,1,1,2
0,2.230534339529616,0.641843295134886,0.3266973462996528,0.7234686179803247,-0.022796080838863534,-0.15697185072572967,-1.765482454862008,0,1,1,2
1,-0.788873859795152,-0.8715326274079395,0.5288084369317487,1.212971186202147,-0.022796080838863534,-0.15697185072572967,-0.011593059598138786,0,0,1,2
4,0.7695303721144057,1.42294054547957,0.8319750728798933,-0.2555365184633201,-1.4454140006891936,1.2393434539481363,-1.4147045758092343,1,1,1,2
4,0.789010425013274,-0.1880725333563409,-0.8354414248349004,0.7234686179803247,0.6885128790863014,-0.15697185072572967,1.3915184566129566,1,2,1,2
4,1.5292524351703147,0.9738096265313774,0.4782806642737249,-0.2555365184633201,1.3998218390114665,1.2393434539481363,-0.7131488177036864,1,1,1,2
2,-0.048631849638112686,-0.4028742772011279,-1.9975801959694535,-0.7450390866851424,-0.022796080838863534,-1.5532871553995955,0.6899626985074089,0,1,1,2
2,-1.831056689884669,-1.9748324935198056,-0.0775248349645397,1.212971186202147,1.3998218390114665,-1.5532871553995955,1.0407405775601828,0,1,1,2
2,0.8084904779121437,-0.49074771786490545,-1.0375525154669965,0.7234686179803247,-1.4454140006891936,-0.15697185072572967,1.0407405775601828,0,1,0,2
1,-0.44797293406493627,-0.5590937272700656,-1.542830242047237,-1.2345416549069648,-1.4454140006891936,-1.5532871553995955,0.6899626985074089,0,2,1,2
3,-0.4187528547166323,-0.6274397366752257,-0.3301636982546599,0.2339660497585023,0.6885128790863014,-1.5532871553995955,-0.011593059598138786,0,2,1,2
1,0.8182305043615793,0.06578407300568229,-0.6838581068608282,0.2339660497585023,-0.7341050407640285,-0.15697185072572967,0.6899626985074089,0,0,1,2
1,-2.386238197502449,-0.9008237742958649,-0.7849136521768764,0.2339660497585023,0.6885128790863014,-1.5532871553995955,1.0407405775601828,0,2,1,1
4,-1.0518545739298901,0.24153095433323596,1.79200275338235,1.212971186202147,-0.7341050407640285,-1.5532871553995955,-0.7131488177036864,1,2,0,2
2,-0.9447142829861086,-1.5061741433129947,-1.2901913787571169,1.212971186202147,-0.7341050407640285,-1.5532871553995955,-0.011593059598138786,0,0,1,2
4,-1.5388558964016268,-0.9301149211837902,0.6803917549058213,0.7234686179803247,-0.022796080838863534,-1.5532871553995955,0.3391848194546351,0,0,0,2
2,0.3799293141370162,0.8664087546089838,0.9835583908539653,-1.2345416549069648,0.6885128790863014,1.2393434539481363,1.0407405775601828,1,1,1,2
3,0.009808309058495172,-0.1685451020977235,-1.1386080607830447,0.7234686179803247,1.3998218390114665,-0.15697185072572967,-0.011593059598138786,1,0,1,2
2,0.16564873224945176,0.13413008241084243,0.5288084369317487,0.2339660497585023,0.6885128790863014,-0.15697185072572967,-0.011593059598138786,0,0,1,2
0,-0.7791338333457178,-0.2075999646149569,0.3772251189576767,-0.2555365184633201,-0.022796080838863534,-0.15697185072572967,-0.7131488177036864,0,0,0,2
2,-1.4901557641544532,-0.48098400223559745,-0.17858038028058765,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-0.36237093865091263,0,1,1,2
3,-0.9934144152332822,-0.0611442301753286,-0.3301636982546599,0.2339660497585023,0.6885128790863014,-1.5532871553995955,-0.36237093865091263,0,0,1,2
1,1.373412011979358,0.35869554188493885,0.12458625566755645,1.212971186202147,1.3998218390114665,1.2393434539481363,-1.765482454862008,0,2,1,2
2,0.25330897029436356,0.3196406793677041,-1.2396636060990927,0.7234686179803247,-0.022796080838863534,-0.15697185072572967,1.3915184566129566,0,1,1,2
1,-1.353795393862367,-1.3108998307268236,0.22564180098360465,-0.7450390866851424,1.3998218390114665,-1.5532871553995955,1.0407405775601828,0,0,1,2
3,-0.5258931456604152,-0.48098400223559745,-0.8354414248349004,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,0.6899626985074089,0,2,1,2
2,-0.6525134895030665,-0.7641317554855446,-0.27963592559663586,-1.2345416549069648,0.6885128790863014,-0.15697185072572967,0.6899626985074089,0,1,1,1
4,-1.9187169279295822,-1.9748324935198056,-1.4923024693892128,-1.7240442231287871,-0.7341050407640285,-2.9496024600734616,-1.0639266967564602,0,0,1,1
1,-1.509635817053323,-0.9496423524424077,-0.17858038028058765,-1.2345416549069648,-0.022796080838863534,1.2393434539481363,1.0407405775601828,0,1,1,1
2,-0.9836743887838467,-1.486646712054378,0.6298639822477969,-2.2135467913506095,-1.4454140006891936,1.2393434539481363,1.0407405775601828,0,0,1,1
2,0.5649898166762753,-0.10019909269256337,1.2361972541440855,1.212971186202147,1.3998218390114665,1.2393434539481363,1.3915184566129566,0,1,1,2
1,0.36044926123814647,1.1007379297123883,-0.1280526076225638,-0.2555365184633201,-1.4454140006891936,-0.15697185072572967,1.0407405775601828,0,1,1,2
1,0.2630489967437991,-0.9984609305889504,-1.2396636060990927,-2.2135467913506095,1.3998218390114665,-0.15697185072572967,-0.011593059598138786,0,1,1,2
3,0.37018928768758064,0.5051512763245671,0.781447300221869,-0.2555365184633201,-1.4454140006891936,-0.15697185072572967,1.0407405775601828,0,1,1,2
1,1.3539319590804897,0.5734972857297272,0.3266973462996528,1.212971186202147,-0.7341050407640285,1.2393434539481363,-0.011593059598138786,0,0,1,2
1,0.6039499224740148,0.20247609181600118,-0.17858038028058765,1.212971186202147,-0.7341050407640285,-0.15697185072572967,-0.36237093865091263,0,0,1,2
0,0.19486881159775568,0.11460265115222505,-0.1280526076225638,1.212971186202147,-0.7341050407640285,-0.15697185072572967,-1.4147045758092343,0,2,1,1
1,0.7987504514627095,1.081210498453771,0.023530710351508263,1.212971186202147,-0.7341050407640285,1.2393434539481363,-1.4147045758092343,0,0,1,2
4,0.4383694728336241,0.5344424232124925,0.781447300221869,-2.2135467913506095,-1.4454140006891936,-0.15697185072572967,0.3391848194546351,0,1,1,1
1,-0.8960141507389349,0.12436636678153305,-0.8859691974929245,0.2339660497585023,1.3998218390114665,-0.15697185072572967,0.6899626985074089,0,1,1,2
1,-0.7012136217502403,-0.9594060680717157,-0.7343858795188523,0.7234686179803247,-0.7341050407640285,-0.15697185072572967,0.3391848194546351,0,0,1,2
1,1.0617311655974477,0.7101893045400461,-0.27963592559663586,0.7234686179803247,-0.7341050407640285,1.2393434539481363,-0.36237093865091263,0,1,1,2
3,-1.2758751822668895,-1.691684740269857,-1.391246924073165,1.212971186202147,-0.022796080838863534,-0.15697185072572967,-0.7131488177036864,0,1,1,2
1,-0.18499221993019954,-0.04161679891671261,0.6803917549058213,-0.7450390866851424,-1.4454140006891936,-0.15697185072572967,0.6899626985074089,0,1,1,2
1,1.4610722500242712,1.335067104815794,0.579336209589773,0.7234686179803247,-0.7341050407640285,1.2393434539481363,1.3915184566129566,0,1,1,2
2,-0.2629124315256771,-0.08067166143394598,0.27616957364162853,1.212971186202147,-0.7341050407640285,1.2393434539481363,0.3391848194546351,0,1,1,1
3,0.1851287851483215,0.38798668877286424,2.398336025278639,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,-1.765482454862008,0,1,1,2
2,-0.17525219348076396,-0.6860220304510765,1.3372527994601338,-1.7240442231287871,1.3998218390114665,-0.15697185072572967,-0.7131488177036864,0,1,0,2
1,0.2338289173954952,-0.5395662960114482,0.023530710351508263,-0.2555365184633201,-1.4454140006891936,-1.5532871553995955,1.3915184566129566,0,0,1,1
2,-0.11681203478415611,0.27082210122116135,-0.5828025615447802,-1.2345416549069648,1.3998218390114665,1.2393434539481363,-0.011593059598138786,1,1,0,2
2,1.6948328848107055,1.2862485266692512,0.9330306181959415,1.212971186202147,-1.4454140006891936,1.2393434539481363,-1.4147045758092343,0,2,1,2
1,0.6136899489234491,0.9542821952727599,-0.5322747888867561,0.2339660497585023,-0.022796080838863534,1.2393434539481363,0.3391848194546351,0,2,1,2
1,-1.2758751822668895,-2.111524512330125,-1.3407191514151409,-0.2555365184633201,-0.022796080838863534,-1.5532871553995955,0.3391848194546351,0,1,1,2
0,-0.25317240507624156,0.05602035737637291,0.07405848300953258,0.2339660497585023,1.3998218390114665,-0.15697185072572967,-1.765482454862008,0,1,1,2
4,0.5162896844291017,1.2081388016347832,0.5288084369317487,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-1.765482454862008,0,2,1,2
1,-0.01941177028980876,-0.09043537706325537,1.2361972541440855,1.212971186202147,0.6885128790863014,-0.15697185072572967,0.3391848194546351,1,0,1,2
2,-1.061594600379325,-0.4126379928304373,1.589891662750254,-2.703049359572432,0.6885128790863014,-0.15697185072572967,-0.011593059598138786,0,2,1,2
2,1.0032910069008385,1.012864489048612,0.579336209589773,-1.7240442231287871,-0.022796080838863534,-0.15697185072572967,-0.7131488177036864,0,1,1,2
3,1.2857517739344464,1.647506004953668,-0.4312192435707079,0.7234686179803247,1.3998218390114665,-0.15697185072572967,1.3915184566129566,0,0,0,2
1,0.34096920833927674,0.3196406793677041,-0.026997062306515603,1.212971186202147,1.3998218390114665,-0.15697185072572967,0.6899626985074089,0,1,0,2
3,0.3896693405864504,-0.3150008365373518,-0.22910815293861175,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,-0.011593059598138786,0,0,1,2
4,-1.3050952616151934,-2.072469649812891,-0.0775248349645397,-1.2345416549069648,-0.7341050407640285,-1.5532871553995955,0.6899626985074089,0,0,1,1
2,-0.40901282826719815,-0.6176760210459163,0.3772251189576767,-1.7240442231287871,0.6885128790863014,-0.15697185072572967,-1.4147045758092343,0,1,1,1
1,-1.6167761079971052,-1.6428661621233143,-0.6333303342028043,0.7234686179803247,0.6885128790863014,-2.9496024600734616,-1.4147045758092343,0,1,1,2
2,-0.9739343623344126,-0.2857096896494264,-0.026997062306515603,-1.2345416549069648,1.3998218390114665,-0.15697185072572967,-1.765482454862008,0,2,1,2
1,0.44810949928305827,1.7060882987295187,0.12458625566755645,0.2339660497585023,1.3998218390114665,1.2393434539481363,-1.4147045758092343,0,2,1,2
1,-0.4577129605143718,0.11460265115222505,-1.0880802881250207,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,0.3391848194546351,0,0,1,2
3,-1.2369150764691506,-1.8381404747094854,-1.4417746967311889,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,-0.7131488177036864,1,2,1,2
2,-0.23369235217737322,-0.9008237742958649,-1.4417746967311889,0.2339660497585023,-1.4454140006891936,-0.15697185072572967,-1.4147045758092343,1,0,1,2
4,0.29226907609210306,0.21223980744531057,-1.0880802881250207,-0.2555365184633201,0.6885128790863014,-0.15697185072572967,-1.765482454862008,0,0,1,2
1,-0.10707200833472054,-0.2954734052787344,1.0340861635119891,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,1.0407405775601828,0,0,1,2
4,-0.866794071390631,-0.2954734052787344,1.5393638900922297,0.2339660497585023,-0.7341050407640285,-0.15697185072572967,-1.0639266967564602,0,0,1,2
3,0.5552497902268412,0.817590176462441,-0.380691470912684,1.212971186202147,0.6885128790863014,-0.15697185072572967,1.3915184566129566,0,2,1,2
4,-2.142737536266581,-2.199397952993902,-1.542830242047237,0.7234686179803247,0.6885128790863014,-1.5532871553995955,1.3915184566129566,1,2,1,2
1,0.47732957863136355,-0.8617689117786301,-0.3301636982546599,1.212971186202147,-0.7341050407640285,-0.15697185072572967,0.3391848194546351,0,2,1,2
4,0.47732957863136355,0.11460265115222505,1.3877805721181578,0.2339660497585023,-0.022796080838863534,1.2393434539481363,-1.4147045758092343,0,2,1,2
0,0.49680963153023194,0.7980627452038237,0.22564180098360465,-1.2345416549069648,0.6885128790863014,-0.15697185072572967,-0.7131488177036864,0,1,1,1
2,-0.7109536481996744,-0.7543680398562366,-1.4923024693892128,0.2339660497585023,1.3998218390114665,1.2393434539481363,-0.36237093865091263,1,1,1,2
3,1.0519911391480121,0.3001132481090867,1.79200275338235,1.212971186202147,0.6885128790863014,-0.15697185072572967,-0.36237093865091263,1,2,1,2
4,-1.7239163989408874,-1.5452290058302287,-0.380691470912684,-0.7450390866851424,-1.4454140006891936,-0.15697185072572967,-0.36237093865091263,0,2,0,1
4,-0.6135533837053271,-0.6079123054166083,1.1351417088280373,1.212971186202147,-1.4454140006891936,-0.15697185072572967,0.6899626985074089,1,2,1,2
2,1.344191932631054,1.3936493985916447,1.2867250268021095,0.7234686179803247,-0.022796080838863534,1.2393434539481363,1.3915184566129566,0,2,1,2
1,0.3312291818898425,-0.14901767083910614,-0.17858038028058765,0.7234686179803247,0.6885128790863014,-0.15697185072572967,-1.765482454862008,0,2,1,2
3,0.12668862645171228,-0.1783088177270315,-0.0775248349645397,-1.2345416549069648,1.3998218390114665,-0.15697185072572967,-1.4147045758092343,0,2,1,2
4,-0.5064130927615456,-0.5102751491235228,0.12458625566755645,1.212971186202147,-0.7341050407640285,-0.15697185072572967,-0.36237093865091263,0,1,1,2
2,0.7695303721144057,-0.2075999646149569,-0.0775248349645397,-1.2345416549069648,0.6885128790863014,-0.15697185072572967,-1.765482454862008,0,1,1,1
1,1.7630130699567474,2.1356917864190956,-0.7343858795188523,-0.7450390866851424,-0.022796080838863534,1.2393434539481363,-0.7131488177036864,0,0,1,2
0,-0.9641943358849784,-1.965068777890497,-1.7449413326793333,-1.7240442231287871,1.3998218390114665,-1.5532871553995955,0.6899626985074089,0,1,1,2
2,-1.1784749177725422,0.14389379804015043,0.4782806642737249,-0.2555365184633201,-0.7341050407640285,-0.15697185072572967,-0.36237093865091263,0,0,1,2
1,-1.2466551029185848,-1.213262674433738,0.27616957364162853,0.7234686179803247,-0.7341050407640285,-0.15697185072572967,-1.4147045758092343,0,1,1,2
1,0.009808309058495172,0.11460265115222505,0.9330306181959415,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,-1.765482454862008,0,1,0,2
2,0.06824846775510442,0.17318494492807582,0.12458625566755645,-0.7450390866851424,-0.022796080838863534,-0.15697185072572967,-1.765482454862008,0,1,1,2
1,0.8084904779121437,0.30987696373839607,-0.026997062306515603,-0.7450390866851424,0.6885128790863014,1.2393434539481363,-0.36237093865091263,0,0,1,2
3,-0.8083539126940218,-0.6274397366752257,-1.6438857873632853,-0.7450390866851424,1.3998218390114665,-0.15697185072572967,1.0407405775601828,0,0,1,2
1,0.058508441305668846,0.8468813233503665,1.2867250268021095,1.212971186202147,1.3998218390114665,-0.15697185072572967,-0.011593059598138786,0,0,1,2
1,0.37018928768758064,0.8664087546089838,0.3772251189576767,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,-0.36237093865091263,0,0,1,2
1,-0.4577129605143718,-0.5590937272700656,-1.391246924073165,-1.2345416549069648,1.3998218390114665,-1.5532871553995955,-0.011593059598138786,0,1,1,2
0,1.373412011979358,1.2471936641520165,-0.481747016228732,1.212971186202147,0.6885128790863014,1.2393434539481363,0.3391848194546351,1,2,1,2
2,-0.5161531192109797,-0.49074771786490545,0.5288084369317487,-0.2555365184633201,1.3998218390114665,-0.15697185072572967,1.0407405775601828,0,0,0,2
4,0.9838109540019687,1.2471936641520165,1.4888361174342057,-0.7450390866851424,-1.4454140006891936,1.2393434539481363,1.3915184566129566,0,0,1,2
1,0.5162896844291017,0.47586012943664174,0.27616957364162853,1.212971186202147,-0.7341050407640285,-0.15697185072572967,-0.011593059598138786,1,2,1,2
1,0.866930636608753,0.16342122929876782,0.7309195275638452,0.7234686179803247,-0.022796080838863534,1.2393434539481363,-0.7131488177036864,0,1,1,2
2,1.6363927261140963,1.3545945360744114,1.640419435408278,-0.2555365184633201,1.3998218390114665,1.2393434539481363,-1.765482454862008,0,2,1,2
3,0.905890742406491,0.2903495324797787,1.589891662750254,-0.7450390866851424,1.3998218390114665,-0.15697185072572967,-0.011593059598138786,0,2,1,2
3,0.20460883804718988,0.2805858168504707,0.22564180098360465,-0.7450390866851424,-0.7341050407640285,-0.15697185072572967,0.3391848194546351,0,1,1,2
1,-0.1947322463796337,0.42704155129009896,0.6298639822477969,-0.7450390866851424,-1.4454140006891936,-0.15697185072572967,1.0407405775601828,0,0,1,2
2,-1.2466551029185848,-0.578621158528683,-1.0375525154669965,-1.7240442231287871,-0.7341050407640285,-0.15697185072572967,-1.765482454862008,0,1,1,2
3,1.2175715887884029,1.139792792229623,-0.0775248349645397,1.212971186202147,-0.022796080838863534,1.2393434539481363,-0.011593059598138786,0,0,1,2
3,-0.14603211413246003,-0.0025619363994778465,-0.4312192435707079,1.212971186202147,-0.7341050407640285,-1.5532871553995955,-1.0639266967564602,0,0,1,2
0,0.8766706630581872,1.9208900425743072,-1.7954691053373573,1.212971186202147,0.6885128790863014,1.2393434539481363,-0.7131488177036864,0,0,1,2
3,1.5097723822714448,0.6906618732814288,1.4888361174342057,0.7234686179803247,-1.4454140006891936,1.2393434539481363,-0.36237093865091263,0,1,1,2
2,-1.1005547061770637,-0.1685451020977235,1.0340861635119891,-1.7240442231287871,0.6885128790863014,-0.15697185072572967,0.3391848194546351,0,1,1,1
3,0.5942098960245793,1.2569573797813258,-0.9364969701509483,1.212971186202147,1.3998218390114665,-0.15697185072572967,-1.0639266967564602,0,0,1,2
1,1.8701533609005303,1.6865608674709014,-0.5322747888867561,1.212971186202147,-0.022796080838863534,-0.15697185072572967,-0.7131488177036864,0,1,1,2
2,0.5260297108785372,0.11460265115222505,0.579336209589773,-0.7450390866851424,-0.022796080838863534,-0.15697185072572967,0.6899626985074089,0,2,1,2
0,-1.6849562931431479,-1.5159378589423034,0.17511402832558076,-0.7450390866851424,1.3998218390114665,-0.15697185072572967,0.3391848194546351,0,0,1,2
3,0.009808309058495172,-0.8129503336320874,-0.8859691974929245,-1.2345416549069648,-1.4454140006891936,-0.15697185072572967,0.6899626985074089,1,0,1,2
1,0.019548335507930736,-0.5590937272700656,0.8319750728798933,-0.7450390866851424,0.6885128790863014,-0.15697185072572967,-0.36237093865091263,0,0,1,2
0,-0.321352590222285,-0.3833468459425119,-1.0880802881250207,-1.2345416549069648,-0.7341050407640285,-0.15697185072572967,1.3915184566129566,0,1,1,2
0,1.5487324880691844,1.647506004953668,1.2867250268021095,0.2339660497585023,1.3998218390114665,1.2393434539481363,-0.011593059598138786,1,2,1,2
1,0.3312291818898425,-0.5688574428993736,1.0340861635119891,0.2339660497585023,-0.022796080838863534,1.2393434539481363,1.3915184566129566,0,2,1,2
2,0.3312291818898425,0.5344424232124925,-0.7849136521768764,1.212971186202147,1.3998218390114665,1.2393434539481363,0.3391848194546351,0,0,1,2
1,0.13642865290114783,-0.4224017084597453,-0.1280526076225638,1.212971186202147,1.3998218390114665,-0.15697185072572967,0.6899626985074089,0,1,0,2
2,0.467589552181928,0.35869554188493885,-0.5322747888867561,-0.2555365184633201,-0.022796080838863534,1.2393434539481363,1.0407405775601828,0,1,1,2
3,-0.5551132250087192,0.27082210122116135,0.3772251189576767,1.212971186202147,-0.022796080838863534,1.2393434539481363,0.6899626985074089,0,1,1,2
4,-0.37979274891889425,0.04625664174706491,0.427752891615701,0.7234686179803247,-0.022796080838863534,-1.5532871553995955,1.0407405775601828,0,1,1,2
0,1.2273116152378372,2.321202383375957,-1.7449413326793333,0.7234686179803247,1.3998218390114665,1.2393434539481363,-0.011593059598138786,0,0,1,2
3,1.4610722500242712,0.8468813233503665,0.4782806642737249,-0.2555365184633201,-0.7341050407640285,1.2393434539481363,-0.36237093865091263,0,1,1,2
3,-0.788873859795152,-1.9943599247784223,-1.2396636060990927,1.212971186202147,-1.4454140006891936,-1.5532871553995955,1.3915184566129566,0,2,1,2
2,-0.6330334366041968,-0.6372034523045337,0.579336209589773,0.7234686179803247,-1.4454140006891936,-1.5532871553995955,-0.7131488177036864,0,2,1,2
1,-2.386238197502449,-2.394672265580073,0.07405848300953258,-0.2555365184633201,-0.7341050407640285,-1.5532871553995955,-0.7131488177036864,0,0,1,1
3,0.5260297108785372,0.7882990295745143,1.3877805721181578,0.2339660497585023,1.3998218390114665,-0.15697185072572967,-0.36237093865091263,0,2,1,2
1,-0.7986138862445875,-0.275945974020117,0.781447300221869,1.212971186202147,-1.4454140006891936,-1.5532871553995955,0.3391848194546351,1,1,1,2
2,-1.4511956583567145,-1.6428661621233143,0.8319750728798933,1.212971186202147,-0.7341050407640285,-0.15697185072572967,-1.765482454862008,0,2,1,2
0,1.948073572496008,1.139792792229623,0.427752891615701,0.2339660497585023,0.6885128790863014,1.2393434539481363,-0.011593059598138786,0,0,1,2
2,-1.0031544416827165,-0.7543680398562366,-0.22910815293861175,-1.7240442231287871,-1.4454140006891936,-0.15697185072572967,1.0407405775601828,1,1,1,1
1,-2.386238197502449,-2.394672265580073,0.12458625566755645,0.2339660497585023,0.6885128790863014,-1.5532871553995955,-0.36237093865091263,0,0,1,1
1,0.6916101605189267,-0.031853083287403224,1.0846139361700136,-0.2555365184633201,-0.022796080838863534,1.2393434539481363,0.6899626985074089,0,1,0,2
1,-1.8992368750307123,-2.394672265580073,-1.9470524233114292,-0.2555365184633201,0.6885128790863014,-1.5532871553995955,0.3391848194546351,0,2,1,2
2,-0.9544543094355428,1.9794723363501578,0.579336209589773,-0.7450390866851424,-1.4454140006891936,1.2393434539481363,1.3915184566129566,0,2,1,2
1,-0.9154942036378046,-0.5981485897872989,1.3372527994601338,0.2339660497585023,-0.022796080838863534,-0.15697185072572967,-0.36237093865091263,0,2,1,2
2,-0.21421229927850347,0.2805858168504707,0.5288084369317487,-2.703049359572432,-0.7341050407640285,-0.15697185072572967,-0.7131488177036864,0,0,1,2
1,-0.37979274891889425,-0.5005114334942135,-1.0375525154669965,0.7234686179803247,-0.7341050407640285,1.2393434539481363,-0.7131488177036864,0,0,1,2
4,1.4902923293725752,0.27082210122116135,0.8825028455379171,1.212971186202147,1.3998218390114665,1.2393434539481363,1.3915184566129566,0,0,1,2
3,-0.7986138862445875,1.1007379297123883,-1.1386080607830447,0.2339660497585023,-1.4454140006891936,1.2393434539481363,1.3915184566129566,0,1,1,2
1,-0.8473140184917612,-0.578621158528683,1.4888361174342057,1.212971186202147,-0.022796080838863534,-1.5532871553995955,0.6899626985074089,0,2,1,2
4,0.6429100282717529,1.012864489048612,-0.4312192435707079,-1.2345416549069648,-0.022796080838863534,-0.15697185072572967,-1.765482454862008,0,0,1,2
2,0.7305702663166661,-1.0472795087354931,1.0846139361700136,-1.2345416549069648,-0.7341050407640285,1.2393434539481363,0.3391848194546351,0,1,1,1
0,-0.11681203478415611,1.02262820467792,-0.17858038028058765,-0.7450390866851424,0.6885128790863014,-0.15697185072572967,1.3915184566129566,1,2,1,2
