branch,cgpa,twelfth_percentage,backlogs,study_hours_per_day,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,part_time_job,internet_access,target
1,-0.14934645220353093,-0.4126379928304373,-0.5595970097177485,0.023530710351508263,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.191163726201095,1,1,2
1,0.2876641897606003,0.43680526691940696,1.0658796861460242,1.2361972541440855,0.7627087085758464,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,0,1,2
4,0.7743351319479291,0.7590078826865889,-0.5595970097177485,-0.026997062306515603,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,1.2393434539481363,1.443842844244037,0,1,2
3,1.1517534136442238,2.1356917864190956,-0.5595970097177485,0.781447300221869,0.7627087085758464,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0,1,2
4,-1.0531639162657136,-0.6567308835631511,1.0658796861460242,-0.481747016228732,-0.9790057465710549,-0.5637090945375297,-1.4454140006891936,1.2393434539481363,-1.061515391841847,1,1,1
2,-0.5267647338998273,-0.35405569905458517,2.691356382009797,1.1856694814860618,-0.10814851899760423,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.6878549508633178,0,1,1
3,-0.675745634569418,-1.0179883618475678,-0.5595970097177485,0.3772251189576767,-0.10814851899760423,0.9987156962902936,-0.022796080838863534,1.2393434539481363,-0.435175832820376,0,1,2
0,-0.7154738747479755,-0.7348406085976192,-0.5595970097177485,-0.8354414248349004,0.7627087085758464,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0,1,2
3,0.3075283098498786,0.7980627452038237,-0.5595970097177485,0.579336209589773,0.7627087085758464,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.191163726201095,0,1,2
2,-0.7055418147033354,-1.174207811916504,2.691356382009797,-0.1280526076225638,-0.9790057465710549,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.191163726201095,0,1,1
1,-0.9041830155961228,-1.1644440962871954,-0.5595970097177485,0.4782806642737249,-1.8498629741445056,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.061515391841847,0,1,2
1,-0.3678517731855974,-0.33452826779596917,-0.5595970097177485,-1.2396636060990927,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,-1.5532871553995955,-0.435175832820376,0,1,2
0,0.6948786515908142,0.5832610013590352,-0.5595970097177485,-0.27963592559663586,0.7627087085758464,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,1,1,2
2,0.45650921051946936,1.0031007734193027,-0.5595970097177485,1.3877805721181578,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,0,1,2
4,-0.07982203189105691,0.32940439499701346,-0.5595970097177485,-0.27963592559663586,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,0,1,2
4,-0.506900613810549,-0.6860220304510765,-0.5595970097177485,-0.5828025615447802,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,1.2393434539481363,1.443842844244037,0,1,2
1,-2.453584382559863,-2.0236510716663485,-0.5595970097177485,-0.7343858795188523,-1.8498629741445056,-1.3449214899514412,-0.022796080838863534,-1.5532871553995955,-0.435175832820376,0,1,2
2,-0.7849982950604504,-0.7348406085976192,-0.5595970097177485,-0.7343858795188523,-0.10814851899760423,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,0,1,2
4,0.06915886877853382,0.44656898254871497,-0.5595970097177485,-0.8859691974929245,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0,1,2
0,0.7743351319479291,0.641843295134886,-0.5595970097177485,0.3266973462996528,0.7627087085758464,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0,1,2
1,-0.5962891542123031,-0.8715326274079395,1.0658796861460242,0.5288084369317487,-0.10814851899760423,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,1.443842844244037,0,1,2
4,1.0325686931085523,1.42294054547957,-0.5595970097177485,0.8319750728798933,0.7627087085758464,-0.5637090945375297,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,1,1,2
4,0.3969168502516327,-0.1880725333563409,-0.5595970097177485,-0.8354414248349004,0.7627087085758464,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.191163726201095,1,1,2
4,1.3901228547155684,0.9738096265313774,-0.5595970097177485,0.4782806642737249,0.7627087085758464,0.9987156962902936,1.3998218390114665,1.2393434539481363,-0.435175832820376,1,1,2
2,-0.6161532743015814,-0.4028742772011279,-0.5595970097177485,-1.9975801959694535,-0.9790057465710549,-0.5637090945375297,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,0,1,2
2,-1.5001066182744849,-1.9748324935198056,1.0658796861460242,-0.0775248349645397,-0.10814851899760423,0.9987156962902936,1.3998218390114665,-1.5532871553995955,1.443842844244037,0,1,2
2,0.416780970340911,-0.49074771786490545,-0.5595970097177485,-1.0375525154669965,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,1.443842844244037,0,0,2
1,-0.2585991126945651,-0.5590937272700656,-0.5595970097177485,-1.542830242047237,-0.10814851899760423,-0.5637090945375297,-1.4454140006891936,-1.5532871553995955,-1.061515391841847,0,1,2
3,-0.844590655328287,-0.6274397366752257,-0.5595970097177485,-0.3301636982546599,-0.9790057465710549,0.21750330087638192,0.6885128790863014,-1.5532871553995955,0.817503285222566,0,1,2
1,-0.07982203189105691,0.06578407300568229,-0.5595970097177485,-0.6838581068608282,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0,1,2
1,-1.7086798792119113,-0.9008237742958649,1.0658796861460242,-0.7849136521768764,-0.9790057465710549,0.21750330087638192,0.6885128790863014,-1.5532871553995955,1.443842844244037,0,1,1
4,0.009566508510697175,0.24153095433323596,-0.5595970097177485,1.79200275338235,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,1.443842844244037,1,0,2
2,-1.42065013791737,-1.5061741433129947,-0.5595970097177485,-1.2901913787571169,-0.9790057465710549,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,1.443842844244037,0,1,2
4,-1.3809218977388125,-0.9301149211837902,-0.5595970097177485,0.6803917549058213,1.6335659361492971,0.9987156962902936,-0.022796080838863534,-1.5532871553995955,1.443842844244037,0,0,2
2,0.1883435893142071,0.8664087546089838,-0.5595970097177485,0.9835583908539653,-0.10814851899760423,-1.3449214899514412,0.6885128790863014,1.2393434539481363,-1.6878549508633178,1,1,2
3,-0.16921057229281097,-0.1685451020977235,-0.5595970097177485,-1.1386080607830447,1.6335659361492971,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.817503285222566,1,1,2
2,-0.17914263233745012,0.13413008241084243,-0.5595970097177485,0.5288084369317487,-0.10814851899760423,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.191163726201095,0,1,2
0,-0.6360173943908606,-0.2075999646149569,-0.5595970097177485,0.3772251189576767,0.7627087085758464,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0,0,2
2,-0.5168326738551882,-0.48098400223559745,-0.5595970097177485,-0.17858038028058765,-0.10814851899760423,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0,1,2
3,-1.1127562765335492,-0.0611442301753286,1.0658796861460242,-0.3301636982546599,-1.8498629741445056,0.21750330087638192,0.6885128790863014,-1.5532871553995955,-0.435175832820376,0,1,2
1,0.6154221712336992,0.35869554188493885,1.0658796861460242,0.12458625566755645,-0.10814851899760423,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,0,1,2
2,0.247935949582042,0.3196406793677041,-0.5595970097177485,-1.2396636060990927,1.6335659361492971,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0,1,2
1,-1.351125717604894,-1.3108998307268236,-0.5595970097177485,0.22564180098360465,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-1.5532871553995955,0.191163726201095,0,1,2
3,-0.586357094167663,-0.48098400223559745,-0.5595970097177485,-0.8354414248349004,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0,1,2
2,-0.9339791957300412,-0.7641317554855446,1.0658796861460242,-0.27963592559663586,0.7627087085758464,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-1.061515391841847,0,1,1
4,-2.294671421845633,-1.9748324935198056,1.0658796861460242,-1.4923024693892128,-1.8498629741445056,-2.126133885365353,-0.7341050407640285,-2.9496024600734616,-2.3141945098847887,0,1,1
1,-1.182280696846025,-0.9496423524424077,-0.5595970097177485,-0.17858038028058765,-1.8498629741445056,-1.3449214899514412,-0.022796080838863534,1.2393434539481363,-1.061515391841847,0,1,1
2,-0.5366967939444665,-1.486646712054378,2.691356382009797,0.6298639822477969,0.7627087085758464,-1.3449214899514412,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,0,1,1
2,0.516101570787306,-0.10019909269256337,-0.5595970097177485,1.2361972541440855,0.7627087085758464,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,0,1,2
1,1.1517534136442238,1.1007379297123883,-0.5595970097177485,-0.1280526076225638,0.7627087085758464,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0,1,2
1,-0.2983273528731217,-0.9984609305889504,-0.5595970097177485,-1.2396636060990927,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-0.15697185072572967,-0.435175832820376,0,1,2
3,0.2578680096266811,0.5051512763245671,-0.5595970097177485,0.781447300221869,0.7627087085758464,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,0,1,2
1,0.9133839725728788,0.5734972857297272,-0.5595970097177485,0.3266973462996528,-0.9790057465710549,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,0,1,2
1,0.3969168502516327,0.20247609181600118,1.0658796861460242,-0.17858038028058765,0.7627087085758464,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0,1,2
0,-0.3380555930516791,0.11460265115222505,1.0658796861460242,-0.1280526076225638,1.6335659361492971,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,0,1,1
1,0.9133839725728788,1.081210498453771,-0.5595970097177485,0.023530710351508263,-1.8498629741445056,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,0,1,2
4,0.7147427716800925,0.5344424232124925,-0.5595970097177485,0.781447300221869,-0.10814851899760423,-1.3449214899514412,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,0,1,1
1,-0.10961821202497435,0.12436636678153305,-0.5595970097177485,-0.8859691974929245,-0.9790057465710549,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.191163726201095,0,1,2
1,-0.7154738747479755,-0.9594060680717157,1.0658796861460242,-0.7343858795188523,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0,1,2
1,1.6384243558315525,0.7101893045400461,-0.5595970097177485,-0.27963592559663586,0.7627087085758464,0.9987156962902936,-0.7341050407640285,1.2393434539481363,1.443842844244037,0,1,2
3,-1.0432318562210734,-1.691684740269857,-0.5595970097177485,-1.391246924073165,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,-0.435175832820376,0,1,2
1,0.06915886877853382,-0.04161679891671261,-0.5595970097177485,0.6803917549058213,0.7627087085758464,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0,1,2
1,1.3702587346262902,1.335067104815794,-0.5595970097177485,0.579336209589773,1.6335659361492971,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.191163726201095,0,1,2
2,0.267800069671322,-0.08067166143394598,2.691356382009797,0.27616957364162853,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.191163726201095,0,1,1
3,0.9332480926621589,0.38798668877286424,-0.5595970097177485,2.398336025278639,-0.9790057465710549,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-0.435175832820376,0,1,2
2,-0.4373761934980732,-0.6860220304510765,1.0658796861460242,1.3372527994601338,-0.9790057465710549,-2.126133885365353,1.3998218390114665,-0.15697185072572967,-1.061515391841847,0,0,2
1,-0.10961821202497435,-0.5395662960114482,1.0658796861460242,0.023530710351508263,-1.8498629741445056,0.21750330087638192,-1.4454140006891936,-1.5532871553995955,-1.061515391841847,0,1,1
2,0.1585474091802879,0.27082210122116135,1.0658796861460242,-0.5828025615447802,0.7627087085758464,-2.126133885365353,1.3998218390114665,1.2393434539481363,-1.6878549508633178,1,0,2
2,1.7079487761440282,1.2862485266692512,-0.5595970097177485,0.9330306181959415,1.6335659361492971,0.9987156962902936,-1.4454140006891936,1.2393434539481363,0.817503285222566,0,1,2
1,0.5657618710105017,0.9542821952727599,-0.5595970097177485,-0.5322747888867561,0.7627087085758464,0.9987156962902936,-0.022796080838863534,1.2393434539481363,1.443842844244037,0,1,2
1,-1.678883699077993,-2.111524512330125,-0.5595970097177485,-1.3407191514151409,-0.9790057465710549,0.21750330087638192,-0.022796080838863534,-1.5532871553995955,0.191163726201095,0,1,2
0,-0.37778383323023657,0.05602035737637291,-0.5595970097177485,0.07405848300953258,0.7627087085758464,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.191163726201095,0,1,2
4,0.1386832890910096,1.2081388016347832,1.0658796861460242,0.5288084369317487,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0,1,2
1,-0.0996861519803352,-0.09043537706325537,-0.5595970097177485,1.2361972541440855,0.7627087085758464,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,1,1,2
2,-0.37778383323023657,-0.4126379928304373,-0.5595970097177485,1.589891662750254,-0.10814851899760423,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-0.435175832820376,0,1,2
2,0.9332480926621589,1.012864489048612,-0.5595970097177485,0.579336209589773,0.7627087085758464,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.6878549508633178,0,1,2
3,0.43664509043019106,1.647506004953668,2.691356382009797,-0.4312192435707079,-0.10814851899760423,0.9987156962902936,1.3998218390114665,-0.15697185072572967,1.443842844244037,0,0,2
1,0.1883435893142071,0.3196406793677041,-0.5595970097177485,-0.026997062306515603,1.6335659361492971,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.817503285222566,0,0,2
3,-0.7353379948372538,-0.3150008365373518,-0.5595970097177485,-0.22910815293861175,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0,1,2
4,-2.2350790615777965,-2.072469649812891,-0.5595970097177485,-0.0775248349645397,1.6335659361492971,-2.126133885365353,-0.7341050407640285,-1.5532871553995955,-2.3141945098847887,0,1,1
2,-0.46717237363199154,-0.6176760210459163,-0.5595970097177485,0.3772251189576767,0.7627087085758464,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-1.061515391841847,0,1,1
1,-1.7980684196136654,-1.6428661621233143,-0.5595970097177485,-0.6333303342028043,-1.8498629741445056,0.9987156962902936,0.6885128790863014,-2.9496024600734616,0.191163726201095,0,1,2
2,-0.9041830155961228,-0.2857096896494264,2.691356382009797,-0.026997062306515603,-0.9790057465710549,-2.126133885365353,1.3998218390114665,-0.15697185072572967,-1.6878549508633178,0,1,2
1,1.7079487761440282,1.7060882987295187,-0.5595970097177485,0.12458625566755645,0.7627087085758464,0.21750330087638192,1.3998218390114665,1.2393434539481363,1.443842844244037,0,1,2
1,0.04929474868925553,0.11460265115222505,1.0658796861460242,-1.0880802881250207,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0,1,2
3,-1.4603783780959274,-1.8381404747094854,-0.5595970097177485,-1.4417746967311889,-0.10814851899760423,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-0.435175832820376,1,1,2
2,-0.586357094167663,-0.9008237742958649,-0.5595970097177485,-1.4417746967311889,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.817503285222566,1,1,2
4,-0.22880293256064585,0.21223980744531057,2.691356382009797,-1.0880802881250207,1.6335659361492971,-0.5637090945375297,0.6885128790863014,-0.15697185072572967,-0.435175832820376,0,1,2
1,-0.16921057229281097,-0.2954734052787344,-0.5595970097177485,1.0340861635119891,-0.9790057465710549,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0,1,2
4,-0.675745634569418,-0.2954734052787344,-0.5595970097177485,1.5393638900922297,-1.8498629741445056,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0,1,2
3,0.9531122127514372,0.817590176462441,-0.5595970097177485,-0.380691470912684,-0.9790057465710549,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,0,1,2
4,-2.0662340408189275,-2.199397952993902,-0.5595970097177485,-1.542830242047237,-1.8498629741445056,0.21750330087638192,0.6885128790863014,-1.5532871553995955,-0.435175832820376,1,1,2
1,-0.586357094167663,-0.8617689117786301,-0.5595970097177485,-0.3301636982546599,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,0,1,2
4,0.7743351319479291,0.11460265115222505,-0.5595970097177485,1.3877805721181578,1.6335659361492971,0.21750330087638192,-0.022796080838863534,1.2393434539481363,-0.435175832820376,0,1,2
0,0.34725655002843697,0.7980627452038237,-0.5595970097177485,0.22564180098360465,-0.10814851899760423,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.061515391841847,0,1,1
2,-0.675745634569418,-0.7543680398562366,2.691356382009797,-1.4923024693892128,-0.9790057465710549,-0.5637090945375297,1.3998218390114665,1.2393434539481363,-1.061515391841847,1,1,2
3,0.8637236723496832,0.3001132481090867,-0.5595970097177485,1.79200275338235,-0.10814851899760423,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,1,1,2
4,-1.42065013791737,-1.5452290058302287,-0.5595970097177485,-0.380691470912684,-0.10814851899760423,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,0,0,1
4,-0.9439112557746803,-0.6079123054166083,-0.5595970097177485,1.1351417088280373,-0.9790057465710549,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.817503285222566,1,1,2
2,1.1517534136442238,1.3936493985916447,-0.5595970097177485,1.2867250268021095,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,1.2393434539481363,0.817503285222566,0,1,2
1,0.07909092882317297,-0.14901767083910614,-0.5595970097177485,-0.17858038028058765,-0.9790057465710549,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.191163726201095,0,1,2
3,0.1386832890910096,-0.1783088177270315,-0.5595970097177485,-0.0775248349645397,-0.10814851899760423,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,0.817503285222566,0,1,2
4,-0.4771044336766307,-0.5102751491235228,-0.5595970097177485,0.12458625566755645,1.6335659361492971,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0,1,2
2,0.416780970340911,-0.2075999646149569,-0.5595970097177485,-0.0775248349645397,0.7627087085758464,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,0,1,1
1,1.7079487761440282,2.1356917864190956,-0.5595970097177485,-0.7343858795188523,-0.10814851899760423,0.21750330087638192,-0.022796080838863534,1.2393434539481363,0.191163726201095,0,1,2
0,-1.9669134403725343,-1.965068777890497,-0.5595970097177485,-1.7449413326793333,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-1.5532871553995955,-1.6878549508633178,0,1,2
2,-0.6459494544354997,0.14389379804015043,1.0658796861460242,0.4782806642737249,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0,1,2
1,-0.6260853343462205,-1.213262674433738,2.691356382009797,0.27616957364162853,-0.9790057465710549,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0,1,2
1,0.12875122904637046,0.11460265115222505,1.0658796861460242,0.9330306181959415,1.6335659361492971,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0,0,2
2,0.11881916900173131,0.17318494492807582,-0.5595970097177485,0.12458625566755645,0.7627087085758464,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,0,1,2
1,0.7246748317247316,0.30987696373839607,-0.5595970097177485,-0.026997062306515603,-0.10814851899760423,-0.5637090945375297,0.6885128790863014,1.2393434539481363,-0.435175832820376,0,1,2
3,-1.0432318562210734,-0.6274397366752257,-0.5595970097177485,-1.6438857873632853,-0.9790057465710549,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,0.191163726201095,0,1,2
1,0.36712067011771526,0.8468813233503665,-0.5595970097177485,1.2867250268021095,0.7627087085758464,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.191163726201095,0,1,2
1,0.49623745069802594,0.8664087546089838,-0.5595970097177485,0.3772251189576767,-0.9790057465710549,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0,1,2
1,-0.5962891542123031,-0.5590937272700656,-0.5595970097177485,-1.391246924073165,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-1.5532871553995955,-1.061515391841847,0,1,2
0,1.6384243558315525,1.2471936641520165,-0.5595970097177485,-0.481747016228732,0.7627087085758464,0.9987156962902936,0.6885128790863014,1.2393434539481363,0.817503285222566,1,1,2
2,-0.675745634569418,-0.49074771786490545,-0.5595970097177485,0.5288084369317487,-0.10814851899760423,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,0.191163726201095,0,0,2
4,0.8835877924389615,1.2471936641520165,-0.5595970097177485,1.4888361174342057,0.7627087085758464,-1.3449214899514412,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,0,1,2
1,0.07909092882317297,0.47586012943664174,-0.5595970097177485,0.27616957364162853,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,1,1,2
1,0.4664412705641085,0.16342122929876782,-0.5595970097177485,0.7309195275638452,0.7627087085758464,0.9987156962902936,-0.022796080838863534,1.2393434539481363,0.191163726201095,0,1,2
2,1.6483564158761916,1.3545945360744114,-0.5595970097177485,1.640419435408278,-0.10814851899760423,0.21750330087638192,1.3998218390114665,1.2393434539481363,0.191163726201095,0,1,2
3,0.3273924299391569,0.2903495324797787,-0.5595970097177485,1.589891662750254,0.7627087085758464,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.817503285222566,0,1,2
3,0.04929474868925553,0.2805858168504707,-0.5595970097177485,0.22564180098360465,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,0.191163726201095,0,1,2
1,0.2082077094034854,0.42704155129009896,1.0658796861460242,0.6298639822477969,-0.9790057465710549,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,-1.6878549508633178,0,1,2
2,-0.5267647338998273,-0.578621158528683,-0.5595970097177485,-1.0375525154669965,-0.9790057465710549,-2.126133885365353,-0.7341050407640285,-0.15697185072572967,-2.3141945098847887,0,1,2
3,0.6154221712336992,1.139792792229623,-0.5595970097177485,-0.0775248349645397,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,1.2393434539481363,0.817503285222566,0,1,2
3,-0.675745634569418,-0.0025619363994778465,1.0658796861460242,-0.4312192435707079,0.7627087085758464,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,-0.435175832820376,0,1,2
0,1.4497152149834052,1.9208900425743072,-0.5595970097177485,-1.7954691053373573,0.7627087085758464,0.9987156962902936,0.6885128790863014,1.2393434539481363,1.443842844244037,0,1,2
3,1.1914816538227821,0.6906618732814288,-0.5595970097177485,1.4888361174342057,1.6335659361492971,0.21750330087638192,-1.4454140006891936,1.2393434539481363,0.191163726201095,0,1,2
2,-1.1127562765335492,-0.1685451020977235,-0.5595970097177485,1.0340861635119891,-0.10814851899760423,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,0,1,1
3,0.506169510742665,1.2569573797813258,1.0658796861460242,-0.9364969701509483,0.7627087085758464,0.9987156962902936,1.3998218390114665,-0.15697185072572967,-0.435175832820376,0,1,2
1,1.7079487761440282,1.6865608674709014,-0.5595970097177485,-0.5322747888867561,0.7627087085758464,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,0,1,2
2,0.11881916900173131,0.11460265115222505,-0.5595970097177485,0.579336209589773,0.7627087085758464,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-2.3141945098847887,0,1,2
0,-1.5596989785423205,-1.5159378589423034,-0.5595970097177485,0.17511402832558076,-0.9790057465710549,-1.3449214899514412,1.3998218390114665,-0.15697185072572967,-1.061515391841847,0,1,2
3,-0.6558815144801389,-0.8129503336320874,1.0658796861460242,-0.8859691974929245,-0.10814851899760423,-1.3449214899514412,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,1,1,2
