gender,cgpa,twelfth_percentage,backlogs,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,stress_level,family_income_level,internet_access,extracurricular_involvement,target
0,1.3305304944477319,1.1983750860054738,-0.5595970097177485,0.39837834620963175,1.212971186202147,0.7627087085758464,0.9987156962902936,0.6885128790863014,1.2393434539481363,0.817503285222566,0.6899626985074089,2,1,0,2
0,-0.10961821202497435,-0.3150008365373518,-0.5595970097177485,-0.16770197018262376,0.7234686179803247,-0.9790057465710549,0.21750330087638192,-1.4454140006891936,1.2393434539481363,0.191163726201095,-0.7131488177036864,0,1,0,2
1,0.6551504114122558,0.7004255889107381,-0.5595970097177485,-0.15483650844643684,-1.7240442231287871,0.7627087085758464,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,-1.4147045758092343,2,1,2,2
1,-0.14934645220353093,-0.4126379928304373,-0.5595970097177485,-0.0905091997654986,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.191163726201095,0.6899626985074089,2,1,1,2
1,0.2876641897606003,0.43680526691940696,1.0658796861460242,0.282589190583944,0.7234686179803247,0.7627087085758464,0.9987156962902936,0.6885128790863014,-0.15697185072572967,1.443842844244037,-1.0639266967564602,1,1,0,2
1,0.7743351319479291,0.7590078826865889,-0.5595970097177485,0.5270329635715083,1.212971186202147,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,1.2393434539481363,1.443842844244037,-0.011593059598138786,1,1,2,2
1,1.1517534136442238,2.1356917864190956,-0.5595970097177485,1.1703060503808909,0.7234686179803247,0.7627087085758464,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.191163726201095,1.3915184566129566,1,1,1,2
0,-1.0531639162657136,-0.6567308835631511,1.0658796861460242,-1.184073447341449,-1.2345416549069648,-0.9790057465710549,-0.5637090945375297,-1.4454140006891936,1.2393434539481363,-1.061515391841847,-1.4147045758092343,1,1,0,1
1,-0.5267647338998273,-0.35405569905458517,2.691356382009797,2.4697176857358447,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.6878549508633178,1.3915184566129566,1,1,1,1
1,-0.675745634569418,-1.0179883618475678,-0.5595970097177485,-0.00045096761218466834,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.022796080838863534,1.2393434539481363,-0.435175832820376,0.3391848194546351,0,1,1,2
1,-0.7154738747479755,-0.7348406085976192,-0.5595970097177485,-0.2191638171273751,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,1.3915184566129566,1,1,2,2
1,0.3075283098498786,0.7980627452038237,-0.5595970097177485,0.5527638870438839,-0.2555365184633201,0.7627087085758464,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.191163726201095,0.6899626985074089,2,1,2,2
0,-0.7055418147033354,-1.174207811916504,2.691356382009797,0.025279955860190998,0.2339660497585023,-0.9790057465710549,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.191163726201095,-1.0639266967564602,1,1,1,1
1,-0.9041830155961228,-1.1644440962871954,-0.5595970097177485,0.9515932008657022,-0.7450390866851424,-1.8498629741445056,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.061515391841847,1.3915184566129566,0,1,1,2
1,-0.3678517731855974,-0.33452826779596917,-0.5595970097177485,-0.232029278863562,-1.7240442231287871,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,-1.5532871553995955,-0.435175832820376,-1.4147045758092343,0,1,2,2
1,0.6948786515908142,0.5832610013590352,-0.5595970097177485,-1.2098043708138237,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,1.3915184566129566,2,1,1,2
0,0.45650921051946936,1.0031007734193027,-0.5595970097177485,1.0030550478104516,-1.7240442231287871,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,1.0407405775601828,1,1,2,2
1,-0.07982203189105691,0.32940439499701346,-0.5595970097177485,-0.15483650844643684,-1.2345416549069648,-0.9790057465710549,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-0.011593059598138786,0,1,0,2
0,-0.506900613810549,-0.6860220304510765,-0.5595970097177485,-1.0296879065071967,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,1.2393434539481363,1.443842844244037,-1.4147045758092343,0,1,2,2
0,-2.453584382559863,-2.0236510716663485,-0.5595970097177485,-0.013316429348371588,-1.2345416549069648,-1.8498629741445056,-1.3449214899514412,-0.022796080838863534,-1.5532871553995955,-0.435175832820376,-0.36237093865091263,2,1,0,2
0,-0.7849982950604504,-0.7348406085976192,-0.5595970097177485,0.4498401931543831,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.061515391841847,-0.011593059598138786,2,1,1,2
1,0.06915886877853382,0.44656898254871497,-0.5595970097177485,-0.7466477483110681,-0.2555365184633201,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,-0.36237093865091263,0,1,0,2
1,0.7743351319479291,0.641843295134886,-0.5595970097177485,0.6942839661419492,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,-1.765482454862008,0,1,1,2
1,-0.5962891542123031,-0.8715326274079395,1.0658796861460242,-0.0905091997654986,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,1.443842844244037,-0.011593059598138786,1,1,2,2
0,1.0325686931085523,1.42294054547957,-0.5595970097177485,0.4498401931543831,-0.2555365184633201,0.7627087085758464,-0.5637090945375297,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,-1.4147045758092343,2,1,1,2
1,0.3969168502516327,-0.1880725333563409,-0.5595970097177485,-0.06477827629312292,0.7234686179803247,0.7627087085758464,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.191163726201095,1.3915184566129566,2,1,1,2
0,1.3901228547155684,0.9738096265313774,-0.5595970097177485,0.1925309584306301,-0.2555365184633201,0.7627087085758464,0.9987156962902936,1.3998218390114665,1.2393434539481363,-0.435175832820376,-0.7131488177036864,2,1,2,2
1,-0.6161532743015814,-0.4028742772011279,-0.5595970097177485,-1.248400756022387,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,-0.022796080838863534,-1.5532871553995955,-1.061515391841847,0.6899626985074089,1,1,2,2
1,-1.5001066182744849,-1.9748324935198056,1.0658796861460242,-0.07764373802930984,1.212971186202147,-0.10814851899760423,0.9987156962902936,1.3998218390114665,-1.5532871553995955,1.443842844244037,1.0407405775601828,2,1,2,2
1,0.416780970340911,-0.49074771786490545,-0.5595970097177485,-0.11624012323787426,0.7234686179803247,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,1.443842844244037,1.0407405775601828,0,0,0,2
0,-0.2585991126945651,-0.5590937272700656,-0.5595970097177485,-1.5057099907461402,-1.2345416549069648,-0.10814851899760423,-0.5637090945375297,-1.4454140006891936,-1.5532871553995955,-1.061515391841847,0.6899626985074089,0,1,1,2
0,-0.844590655328287,-0.6274397366752257,-0.5595970097177485,0.025279955860190998,0.2339660497585023,-0.9790057465710549,0.21750330087638192,0.6885128790863014,-1.5532871553995955,0.817503285222566,-0.011593059598138786,2,1,0,2
0,-0.07982203189105691,0.06578407300568229,-0.5595970097177485,-1.2998626029671376,0.2339660497585023,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,0.6899626985074089,0,1,2,2
0,-1.7086798792119113,-0.9008237742958649,1.0658796861460242,-0.48933851358731506,0.2339660497585023,-0.9790057465710549,0.21750330087638192,0.6885128790863014,-1.5532871553995955,1.443842844244037,1.0407405775601828,2,1,0,1
0,0.009566508510697175,0.24153095433323596,-0.5595970097177485,-0.013316429348371588,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,1.443842844244037,-0.7131488177036864,2,0,2,2
1,-1.42065013791737,-1.5061741433129947,-0.5595970097177485,-0.6823204396301298,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.7341050407640285,-1.5532871553995955,1.443842844244037,-0.011593059598138786,2,1,0,2
1,-1.3809218977388125,-0.9301149211837902,-0.5595970097177485,0.5141675018353213,0.7234686179803247,1.6335659361492971,0.9987156962902936,-0.022796080838863534,-1.5532871553995955,1.443842844244037,0.3391848194546351,2,0,2,2
1,0.1883435893142071,0.8664087546089838,-0.5595970097177485,0.539898425307697,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,0.6885128790863014,1.2393434539481363,-1.6878549508633178,1.0407405775601828,2,1,0,2
1,-0.16921057229281097,-0.1685451020977235,-0.5595970097177485,-0.8238405187281951,0.7234686179803247,1.6335659361492971,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.817503285222566,-0.011593059598138786,1,1,2,2
0,-0.17914263233745012,0.13413008241084243,-0.5595970097177485,-0.45074212837875244,0.2339660497585023,-0.10814851899760423,0.21750330087638192,0.6885128790863014,-0.15697185072572967,0.191163726201095,-0.011593059598138786,2,1,2,2
1,-0.6360173943908606,-0.2075999646149569,-0.5595970097177485,1.3375570529513316,-0.2555365184633201,0.7627087085758464,-0.5637090945375297,-0.022796080838863534,-0.15697185072572967,0.817503285222566,-0.7131488177036864,1,0,0,2
0,-0.5168326738551882,-0.48098400223559745,-0.5595970097177485,-0.24489474059975078,-0.2555365184633201,-0.10814851899760423,0.21750330087638192,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-0.36237093865091263,2,1,1,2
1,-1.1127562765335492,-0.0611442301753286,1.0658796861460242,-0.06477827629312292,0.2339660497585023,-1.8498629741445056,0.21750330087638192,0.6885128790863014,-1.5532871553995955,-0.435175832820376,-0.36237093865091263,2,1,2,2
0,0.6154221712336992,0.35869554188493885,1.0658796861460242,-0.37354935796162725,1.212971186202147,-0.10814851899760423,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,-1.765482454862008,0,1,0,2
1,0.247935949582042,0.3196406793677041,-0.5595970097177485,0.1539345732220675,0.7234686179803247,1.6335659361492971,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,0.817503285222566,1.3915184566129566,2,1,1,2
0,-1.351125717604894,-1.3108998307268236,-0.5595970097177485,0.810073121767637,-0.7450390866851424,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-1.5532871553995955,0.191163726201095,1.0407405775601828,2,1,0,2
0,-0.586357094167663,-0.48098400223559745,-0.5595970097177485,-0.013316429348371588,-0.7450390866851424,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0.6899626985074089,0,1,1,2
0,-0.9339791957300412,-0.7641317554855446,1.0658796861460242,0.5656293487800726,-1.2345416549069648,0.7627087085758464,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-1.061515391841847,0.6899626985074089,1,1,1,1
0,-2.294671421845633,-1.9748324935198056,1.0658796861460242,-1.106880676924323,-1.7240442231287871,-1.8498629741445056,-2.126133885365353,-0.7341050407640285,-2.9496024600734616,-2.3141945098847887,-1.0639266967564602,1,1,2,1
1,-1.182280696846025,-0.9496423524424077,-0.5595970097177485,-1.0296879065071967,-1.2345416549069648,-1.8498629741445056,-1.3449214899514412,-0.022796080838863534,1.2393434539481363,-1.061515391841847,1.0407405775601828,2,1,1,1
1,-0.5366967939444665,-1.486646712054378,2.691356382009797,1.1317096651723282,-2.2135467913506095,0.7627087085758464,-1.3449214899514412,-1.4454140006891936,1.2393434539481363,-1.6878549508633178,1.0407405775601828,1,1,1,1
1,0.516101570787306,-0.10019909269256337,-0.5595970097177485,0.012414494124002251,1.212971186202147,0.7627087085758464,0.9987156962902936,1.3998218390114665,1.2393434539481363,1.443842844244037,1.3915184566129566,0,1,1,2
0,1.1517534136442238,1.1007379297123883,-0.5595970097177485,-0.4378766666425655,-0.2555365184633201,0.7627087085758464,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.191163726201095,1.0407405775601828,2,1,0,2
0,-0.2983273528731217,-0.9984609305889504,-0.5595970097177485,-0.5793967457406289,-2.2135467913506095,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-0.15697185072572967,-0.435175832820376,-0.011593059598138786,2,1,0,2
1,0.2578680096266811,0.5051512763245671,-0.5595970097177485,0.06387634106875359,-0.2555365184633201,0.7627087085758464,0.21750330087638192,-1.4454140006891936,-0.15697185072572967,-0.435175832820376,1.0407405775601828,2,1,2,2
1,0.9133839725728788,0.5734972857297272,-0.5595970097177485,1.5176735172579578,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,-0.011593059598138786,2,1,1,2
1,0.3969168502516327,0.20247609181600118,1.0658796861460242,-0.3864148196978142,1.212971186202147,0.7627087085758464,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,-0.36237093865091263,1,1,2,2
0,-0.3380555930516791,0.11460265115222505,1.0658796861460242,0.11533818801350493,1.212971186202147,1.6335659361492971,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,-1.4147045758092343,2,1,2,1
0,0.9133839725728788,1.081210498453771,-0.5595970097177485,-0.4378766666425655,1.212971186202147,-1.8498629741445056,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.817503285222566,-1.4147045758092343,2,1,2,2
0,0.7147427716800925,0.5344424232124925,-0.5595970097177485,0.34691649926488227,-2.2135467913506095,-0.10814851899760423,-1.3449214899514412,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,0.3391848194546351,2,1,0,1
1,-0.10961821202497435,0.12436636678153305,-0.5595970097177485,-0.309222049280689,0.2339660497585023,-0.9790057465710549,0.21750330087638192,1.3998218390114665,-0.15697185072572967,0.191163726201095,0.6899626985074089,1,1,1,2
1,-0.7154738747479755,-0.9594060680717157,1.0658796861460242,-0.039047352820747255,0.7234686179803247,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.817503285222566,0.3391848194546351,1,1,2,2
0,1.6384243558315525,0.7101893045400461,-0.5595970097177485,0.16680003495825443,0.7234686179803247,0.7627087085758464,0.9987156962902936,-0.7341050407640285,1.2393434539481363,1.443842844244037,-0.36237093865091263,1,1,2,2
0,-1.0432318562210734,-1.691684740269857,-0.5595970097177485,-1.106880676924323,1.212971186202147,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,-0.15697185072572967,-0.435175832820376,-0.7131488177036864,2,1,1,2
1,0.06915886877853382,-0.04161679891671261,-0.5595970097177485,-0.3478184344892516,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,0.191163726201095,0.6899626985074089,0,1,2,2
0,1.3702587346262902,1.335067104815794,-0.5595970097177485,0.79720766003145,0.7234686179803247,1.6335659361492971,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.191163726201095,1.3915184566129566,0,1,0,2
1,0.267800069671322,-0.08067166143394598,2.691356382009797,0.29545465232013096,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,1.2393434539481363,0.191163726201095,0.3391848194546351,2,1,0,1
1,0.9332480926621589,0.38798668877286424,-0.5595970097177485,1.929368292815963,-0.2555365184633201,-0.9790057465710549,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-1.765482454862008,2,1,2,2
1,-0.4373761934980732,-0.6860220304510765,1.0658796861460242,1.1960369738532666,-1.7240442231287871,-0.9790057465710549,-2.126133885365353,1.3998218390114665,-0.15697185072572967,-1.061515391841847,-0.7131488177036864,1,0,0,2
1,-0.10961821202497435,-0.5395662960114482,1.0658796861460242,-0.33495297275306285,-0.2555365184633201,-1.8498629741445056,0.21750330087638192,-1.4454140006891936,-1.5532871553995955,-1.061515391841847,1.3915184566129566,1,1,2,1
1,0.1585474091802879,0.27082210122116135,1.0658796861460242,-0.25776020233593766,-1.2345416549069648,0.7627087085758464,-2.126133885365353,1.3998218390114665,1.2393434539481363,-1.6878549508633178,-0.011593059598138786,0,0,1,2
0,1.7079487761440282,1.2862485266692512,-0.5595970097177485,0.47557111662675877,1.212971186202147,1.6335659361492971,0.9987156962902936,-1.4454140006891936,1.2393434539481363,0.817503285222566,-1.4147045758092343,2,1,2,2
1,0.5657618710105017,0.9542821952727599,-0.5595970097177485,-0.6179931309491915,0.2339660497585023,0.7627087085758464,0.9987156962902936,-0.022796080838863534,1.2393434539481363,1.443842844244037,0.3391848194546351,1,1,1,2
0,-1.678883699077993,-2.111524512330125,-0.5595970097177485,-1.6472300698442037,-0.2555365184633201,-0.9790057465710549,0.21750330087638192,-0.022796080838863534,-1.5532871553995955,0.191163726201095,0.3391848194546351,2,1,1,2
1,-0.37778383323023657,0.05602035737637291,-0.5595970097177485,-0.2963565875445003,0.2339660497585023,0.7627087085758464,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.191163726201095,-1.765482454862008,2,1,1,2
0,0.1386832890910096,1.2081388016347832,1.0658796861460242,0.5656293487800726,-0.2555365184633201,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-1.765482454862008,2,1,2,2
0,-0.0996861519803352,-0.09043537706325537,-0.5595970097177485,1.6463281346198342,1.212971186202147,0.7627087085758464,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,0.3391848194546351,1,1,2,2
1,-0.37778383323023657,-0.4126379928304373,-0.5595970097177485,0.6428221191971979,-2.703049359572432,-0.10814851899760423,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-0.011593059598138786,2,1,1,2
0,0.9332480926621589,1.012864489048612,-0.5595970097177485,0.9387277391295135,-1.7240442231287871,0.7627087085758464,-1.3449214899514412,-0.022796080838863534,-0.15697185072572967,-1.6878549508633178,-0.7131488177036864,1,1,1,2
0,0.43664509043019106,1.647506004953668,2.691356382009797,-1.9045393045679566,0.7234686179803247,-0.10814851899760423,0.9987156962902936,1.3998218390114665,-0.15697185072572967,1.443842844244037,1.3915184566129566,1,0,1,2
1,0.1883435893142071,0.3196406793677041,-0.5595970097177485,0.16680003495825443,1.212971186202147,1.6335659361492971,0.9987156962902936,1.3998218390114665,-0.15697185072572967,0.817503285222566,0.6899626985074089,0,0,2,2
1,-0.7353379948372538,-0.3150008365373518,-0.5595970097177485,-0.6179931309491915,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-0.011593059598138786,1,1,0,2
1,-2.2350790615777965,-2.072469649812891,-0.5595970097177485,-0.2963565875445003,-1.2345416549069648,1.6335659361492971,-2.126133885365353,-0.7341050407640285,-1.5532871553995955,-2.3141945098847887,0.6899626985074089,0,1,0,1
0,-0.46717237363199154,-0.6176760210459163,-0.5595970097177485,-0.32208751101687594,-1.7240442231287871,0.7627087085758464,-2.126133885365353,0.6885128790863014,-0.15697185072572967,-1.061515391841847,-1.4147045758092343,2,1,2,1
0,-1.7980684196136654,-1.6428661621233143,-0.5595970097177485,-1.261266217758574,0.7234686179803247,-1.8498629741445056,0.9987156962902936,0.6885128790863014,-2.9496024600734616,0.191163726201095,-1.4147045758092343,0,1,1,2
1,-0.9041830155961228,-0.2857096896494264,2.691356382009797,-0.33495297275306285,-1.2345416549069648,-0.9790057465710549,-2.126133885365353,1.3998218390114665,-0.15697185072572967,-1.6878549508633178,-1.765482454862008,2,1,0,2
1,1.7079487761440282,1.7060882987295187,-0.5595970097177485,-0.46360759011493935,0.2339660497585023,0.7627087085758464,0.21750330087638192,1.3998218390114665,1.2393434539481363,1.443842844244037,-1.4147045758092343,2,1,0,2
1,0.04929474868925553,0.11460265115222505,1.0658796861460242,-2.058924845402209,-0.7450390866851424,0.7627087085758464,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,0.3391848194546351,2,1,1,2
0,-1.4603783780959274,-1.8381404747094854,-0.5595970097177485,-1.196938909077636,-0.2555365184633201,-0.10814851899760423,0.21750330087638192,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-0.7131488177036864,1,1,0,2
1,-0.586357094167663,-0.9008237742958649,-0.5595970097177485,-0.4764730518511281,0.2339660497585023,-0.10814851899760423,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.817503285222566,-1.4147045758092343,1,1,1,2
1,-0.22880293256064585,0.21223980744531057,2.691356382009797,-0.5536658222682533,-0.2555365184633201,1.6335659361492971,-0.5637090945375297,0.6885128790863014,-0.15697185072572967,-0.435175832820376,-1.765482454862008,1,1,0,2
0,-0.16921057229281097,-0.2954734052787344,-0.5595970097177485,0.47557111662675877,-0.7450390866851424,-0.9790057465710549,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,1.0407405775601828,2,1,0,2
1,-0.675745634569418,-0.2954734052787344,-0.5595970097177485,1.5305389789941466,0.2339660497585023,-1.8498629741445056,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-1.061515391841847,-1.0639266967564602,2,1,0,2
0,0.9531122127514372,0.817590176462441,-0.5595970097177485,-0.5279348987958776,1.212971186202147,-0.9790057465710549,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,1.3915184566129566,2,1,1,2
0,-2.0662340408189275,-2.199397952993902,-0.5595970097177485,-2.0203284601936464,0.7234686179803247,-1.8498629741445056,0.21750330087638192,0.6885128790863014,-1.5532871553995955,-0.435175832820376,1.3915184566129566,1,1,0,2
1,-0.586357094167663,-0.8617689117786301,-0.5595970097177485,-1.621499146371829,1.212971186202147,-0.10814851899760423,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,1.443842844244037,0.3391848194546351,2,1,0,2
1,0.7743351319479291,0.11460265115222505,-0.5595970097177485,0.9387277391295135,0.2339660497585023,1.6335659361492971,0.21750330087638192,-0.022796080838863534,1.2393434539481363,-0.435175832820376,-1.4147045758092343,0,1,1,2
1,0.34725655002843697,0.7980627452038237,-0.5595970097177485,1.6849245198283969,-1.2345416549069648,-0.10814851899760423,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.061515391841847,-0.7131488177036864,2,1,1,1
1,-0.675745634569418,-0.7543680398562366,2.691356382009797,-1.8788083810955818,0.2339660497585023,-0.9790057465710549,-0.5637090945375297,1.3998218390114665,1.2393434539481363,-1.061515391841847,-0.36237093865091263,2,1,2,2
1,0.8637236723496832,0.3001132481090867,-0.5595970097177485,0.9001313539209509,1.212971186202147,-0.10814851899760423,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.817503285222566,-0.36237093865091263,2,1,1,2
0,-1.42065013791737,-1.5452290058302287,-0.5595970097177485,0.3083201140563197,-0.7450390866851424,-0.10814851899760423,-0.5637090945375297,-1.4454140006891936,-0.15697185072572967,-1.061515391841847,-0.36237093865091263,2,0,2,1
1,-0.9439112557746803,-0.6079123054166083,-0.5595970097177485,0.9901895860742648,1.212971186202147,-0.9790057465710549,0.9987156962902936,-1.4454140006891936,-0.15697185072572967,0.817503285222566,0.6899626985074089,0,1,2,2
0,1.1517534136442238,1.3936493985916447,-0.5595970097177485,0.025279955860190998,0.7234686179803247,-0.9790057465710549,0.9987156962902936,-0.022796080838863534,1.2393434539481363,0.817503285222566,1.3915184566129566,0,1,1,2
1,0.07909092882317297,-0.14901767083910614,-0.5595970097177485,-0.9138987508815072,0.7234686179803247,-0.9790057465710549,0.9987156962902936,0.6885128790863014,-0.15697185072572967,0.191163726201095,-1.765482454862008,1,1,1,2
1,0.1386832890910096,-0.1783088177270315,-0.5595970097177485,-0.026181891084560337,-1.2345416549069648,-0.10814851899760423,-0.5637090945375297,1.3998218390114665,-0.15697185072572967,0.817503285222566,-1.4147045758092343,1,1,0,2
0,-0.4771044336766307,-0.5102751491235228,-0.5595970097177485,0.012414494124002251,1.212971186202147,1.6335659361492971,0.9987156962902936,-0.7341050407640285,-0.15697185072572967,0.191163726201095,-0.36237093865091263,2,1,0,2
1,0.416780970340911,-0.2075999646149569,-0.5595970097177485,0.539898425307697,-1.2345416549069648,0.7627087085758464,-1.3449214899514412,0.6885128790863014,-0.15697185072572967,-1.6878549508633178,-1.765482454862008,2,1,2,1
0,1.7079487761440282,2.1356917864190956,-0.5595970097177485,-1.0811497534519472,-0.7450390866851424,-0.10814851899760423,0.21750330087638192,-0.022796080838863534,1.2393434539481363,0.191163726201095,-0.7131488177036864,1,1,1,2
0,-1.9669134403725343,-1.965068777890497,-0.5595970097177485,-1.3255935264395124,-1.7240442231287871,-0.10814851899760423,-1.3449214899514412,1.3998218390114665,-1.5532871553995955,-1.6878549508633178,0.6899626985074089,1,1,1,2
1,-0.6459494544354997,0.14389379804015043,1.0658796861460242,-0.4764730518511281,-0.2555365184633201,-0.10814851899760423,-0.5637090945375297,-0.7341050407640285,-0.15697185072572967,-0.435175832820376,-0.36237093865091263,0,1,1,2
