model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
KNN,dropout,"[0.1513353115727003, 0.14540059347181009, 0.1513353115727003, 0.15281899109792285, 0.14688427299703266, 0.13461538461538464, 0.14497041420118342, 0.1390532544378698, 0.14940828402366862, 0.15088757396449703]",0.3296296296296296,Models\KNN\20260414_Apr\dropout.pkl,"[81.60237388724035, 82.19584569732937, 80.41543026706232, 80.71216617210682, 82.19584569732937, 84.31952662721893, 81.06508875739645, 84.61538461538461, 82.54437869822485, 80.76923076923077]","[0.1111111111111111, 0.310580204778157, 0.23381294964028776, 0.29738562091503273, 0.5, 0.3192982456140351, 0.17180616740088106, 0.3387622149837134, 0.27177700348432055, 0.32601880877742945]",6.0,313.0,2.0,54.0,62.22222222222222,0.0,0.0,96.0,8.0,31.0
KNN,layer normalisation,"[0.002967359050445104, 0.0, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047]",0.5259259259259259,Models\KNN\20260414_Apr\layer_normalisation.pkl,"[99.70326409495549, 100.0, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70414201183432, 99.70414201183432, 99.70414201183432, 99.70414201183432, 99.70414201183432]","[0.9960199004975125, 1.0, 0.9961202715809894, 0.9960707269155208, 0.9958592132505176, 0.9960199004975125, 0.9961202715809894, 0.9958027282266528, 0.9959141981613892, 0.9958027282266528]",85.0,289.0,0.0,1.0,47.40740740740741,0.08,2.0,62.0,3.0,68.0
KNN,prune,"[0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0, 0.0029585798816568047, 0.0029585798816568047]",0.5037037037037037,Models\KNN\20260414_Apr\prune.pkl,"[99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70414201183432, 99.70414201183432, 100.0, 99.70414201183432, 99.70414201183432]","[0.9973315543695798, 0.9972602739726029, 0.9973082099596232, 0.9971850809289232, 0.9971326164874553, 0.9972844534962663, 0.9971056439942114, 1.0000000000000002, 0.9970215934475057, 0.9972844534962663]",123.0,251.0,0.0,1.0,49.629629629629626,0.23214285714285718,9.0,58.0,23.0,45.0
KNN,weight normalisation,"[0.016320474777448073, 0.017804154302670624, 0.011869436201780416, 0.017804154302670624, 0.013353115727002967, 0.01331360946745562, 0.01775147928994083, 0.01775147928994083, 0.014792899408284023, 0.01775147928994083]",0.32592592592592595,Models\KNN\20260414_Apr\weight_normalisation.pkl,"[96.73590504451039, 97.92284866468842, 98.81305637982196, 97.92284866468842, 97.3293768545994, 97.33727810650888, 96.44970414201184, 97.92899408284023, 97.0414201183432, 96.44970414201184]","[0.9870214146658015, 0.983924983255191, 0.9764859568909211, 0.9687898089171976, 0.9865681665547349, 0.9895013123359581, 0.9840637450199203, 0.9837837837837838, 0.9860821155184412, 0.9833448993754338]",125.0,244.0,0.0,6.0,67.4074074074074,0.48837209302325585,21.0,70.0,22.0,22.0
KNN,weight decay,"[0.01483679525222552, 0.01483679525222552, 0.011869436201780416, 0.011869436201780416, 0.01483679525222552, 0.011834319526627219, 0.011834319526627219, 0.011834319526627219, 0.014792899408284023, 0.011834319526627219]",0.2814814814814815,Models\KNN\20260414_Apr\weight_decay.pkl,"[98.21958456973294, 98.21958456973294, 98.81305637982196, 98.51632047477746, 97.03264094955489, 98.5207100591716, 98.5207100591716, 98.81656804733728, 98.22485207100591, 98.5207100591716]","[0.9745870393900888, 0.9755948749237341, 0.9776258545680548, 0.9795109054857899, 0.9872367581365669, 0.9801916932907347, 0.9805153991200505, 0.9776258545680548, 0.9745870393900888, 0.9793333333333334]",132.0,238.0,4.0,1.0,71.85185185185186,0.13829787234042554,2.0,95.0,2.0,36.0
KNN,weight perturbation,"[0.002967359050445104, 0.005934718100890208, 0.002967359050445104, 0.005934718100890208, 0.005934718100890208, 0.005917159763313609, 0.005917159763313609, 0.0029585798816568047, 0.005917159763313609, 0.005917159763313609]",0.34814814814814815,Models\KNN\20260414_Apr\weight_perturbation.pkl,"[99.70326409495549, 99.10979228486647, 99.40652818991099, 99.10979228486647, 99.10979228486647, 99.11242603550295, 99.11242603550295, 99.70414201183432, 99.11242603550295, 99.11242603550295]","[0.9958592132505176, 0.9918616480162767, 0.9959141981613892, 0.9915254237288137, 0.9919678714859439, 0.9918616480162767, 0.9917525773195877, 0.9957446808510638, 0.9912854030501091, 0.9919678714859439]",82.0,291.0,0.0,2.0,65.18518518518519,0.04710144927536232,1.0,87.0,15.0,32.0
Neural Network,baseline,"[0.12, 0.14333333333333334, 0.14333333333333334, 0.11333333333333333, 0.13666666666666666]",0.23703703703703705,Models\NN\20260414_14\baseline.pt,"[88.0, 85.66666666666667, 85.66666666666667, 88.66666666666667, 86.33333333333333]","[0.7169117647058825, 0.6716666666666667, 0.6863354037267081, 0.6942909760589319, 0.686217008797654]",37.0,284.0,9.0,45.0,76.29629629629629,0.08609271523178809,1.0,102.0,2.0,30.0
Neural Network,batch normalisation,"[0.16666666666666666, 0.18, 0.17333333333333334, 0.15666666666666668, 0.15]",0.4,Models\NN\20260414_14\batch_normalisation.pt,"[83.33333333333334, 82.0, 82.66666666666667, 84.33333333333334, 85.0]","[0.5918367346938775, 0.5596026490066225, 0.6273458445040215, 0.6383928571428572, 0.5525727069351231]",37.0,280.0,10.0,48.0,60.0,0.07951070336391437,2.0,79.0,17.0,37.0
Neural Network,dropout,"[0.16333333333333333, 0.17, 0.15666666666666668, 0.14666666666666667, 0.16333333333333333]",0.7703703703703704,Models\NN\20260414_14\dropout.pt,"[83.66666666666667, 83.0, 84.33333333333334, 85.33333333333334, 83.66666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0]",60.0,0.0,315.0,0.0,22.962962962962962,0.30097087378640786,31.0,0.0,104.0,0.0
Neural Network,layer normalisation,"[0.13666666666666666, 0.15333333333333332, 0.1, 0.09333333333333334, 0.07666666666666666]",0.5259259259259259,Models\NN\20260414_14\layer_normalisation.pt,"[86.33333333333333, 84.66666666666667, 90.0, 90.66666666666666, 92.33333333333333]","[0.7060702875399362, 0.6440366972477065, 0.8082010582010584, 0.8053097345132743, 0.8456883509833586]",40.0,285.0,4.0,46.0,47.40740740740741,0.08,2.0,62.0,3.0,68.0
Neural Network,prune,"[0.15666666666666668, 0.18666666666666668, 0.16666666666666666, 0.17666666666666667, 0.18333333333333332]",0.4074074074074074,Models\NN\20260414_14\prune.pt,"[84.33333333333334, 81.33333333333333, 83.33333333333334, 82.33333333333334, 81.66666666666667]","[0.7717391304347826, 0.7196428571428573, 0.7583333333333334, 0.7344632768361583, 0.7047434656340755]",83.0,225.0,26.0,41.0,59.25925925925925,0.053497942386831275,1.0,79.0,2.0,53.0
Neural Network,weight normalisation,"[0.18666666666666668, 0.15666666666666668, 0.2, 0.14666666666666667, 0.16]",0.4444444444444444,Models\NN\20260414_14\weight_normalisation.pt,"[81.33333333333333, 84.33333333333334, 80.0, 85.33333333333334, 84.0]","[0.7518072289156627, 0.7735703245749616, 0.699179580674567, 0.7859174964438124, 0.7835616438356164]",100.0,220.0,24.0,31.0,55.55555555555556,0.25742574257425743,10.0,65.0,27.0,33.0
Neural Network,weight decay,"[0.12666666666666668, 0.14, 0.13666666666666666, 0.11333333333333333, 0.13]",0.34814814814814815,Models\NN\20260414_14\weight_decay.pt,"[87.33333333333333, 86.0, 86.33333333333333, 88.66666666666667, 87.0]","[0.8138936535162951, 0.822408536585366, 0.8112164296998421, 0.844280442804428, 0.8302028549962435]",103.0,225.0,17.0,30.0,65.18518518518519,0.4384485666104554,20.0,68.0,29.0,18.0
Neural Network,weight perturbation,"[0.22, 0.23333333333333334, 0.22333333333333333, 0.7666666666666667, 0.21]",0.24444444444444444,Models\NN\20260414_14\weight_perturbation.pt,"[78.0, 76.66666666666667, 77.66666666666666, 23.333333333333332, 79.0]","[0.0, 0.0, 0.0, 0.3053691275167785, 0.0]",0.0,291.0,0.0,84.0,75.55555555555556,0.0,0.0,102.0,0.0,33.0
Random forest,baseline,"[0.2195845697329377, 0.2195845697329377, 0.21068249258160238, 0.2195845697329377, 0.2195845697329377, 0.21893491124260356, 0.22189349112426035, 0.21597633136094674, 0.21893491124260356, 0.22189349112426035]",0.22962962962962963,Models\RandomForest\20260414_Apr\baseline.pkl,"[78.04154302670622, 78.04154302670622, 78.93175074183976, 78.04154302670622, 78.04154302670622, 78.10650887573965, 77.81065088757396, 78.40236686390533, 78.10650887573965, 77.81065088757396]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,293.0,0.0,82.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Random forest,batch normalisation,"[0.17507418397626112, 0.18100890207715134, 0.17804154302670624, 0.17804154302670624, 0.18100890207715134, 0.1804733727810651, 0.16863905325443787, 0.17751479289940827, 0.1834319526627219, 0.1834319526627219]",0.28888888888888886,Models\RandomForest\20260414_Apr\batch_normalisation.pkl,"[82.49258160237389, 81.89910979228486, 82.19584569732937, 82.19584569732937, 81.89910979228486, 81.95266272189349, 83.13609467455622, 82.24852071005917, 81.65680473372781, 81.65680473372781]","[0.5397923875432526, 0.4295154185022027, 0.4952380952380952, 0.5371900826446281, 0.4406779661016949, 0.5660964230171073, 0.5577557755775577, 0.5190562613430127, 0.5070921985815603, 0.5070921985815603]",27.0,282.0,8.0,58.0,71.11111111111111,0.0,0.0,96.0,0.0,39.0
Random forest,dropout,"[0.14836795252225518, 0.1572700296735905, 0.1632047477744807, 0.1632047477744807, 0.1632047477744807, 0.16272189349112426, 0.15976331360946747, 0.15384615384615385, 0.16568047337278108, 0.16272189349112426]",0.22962962962962963,Models\RandomForest\20260414_Apr\dropout.pkl,"[85.16320474777447, 84.27299703264094, 83.67952522255193, 83.67952522255193, 83.67952522255193, 83.72781065088756, 84.02366863905326, 84.61538461538461, 83.4319526627219, 83.72781065088756]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,315.0,0.0,60.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Random forest,layer normalisation,"[0.142433234421365, 0.1394658753709199, 0.14540059347181009, 0.16023738872403562, 0.14540059347181009, 0.14792899408284024, 0.14201183431952663, 0.15976331360946747, 0.14792899408284024, 0.15680473372781065]",0.5185185185185185,Models\RandomForest\20260414_Apr\layer_normalisation.pkl,"[85.7566765578635, 86.05341246290801, 85.45994065281899, 83.97626112759644, 85.45994065281899, 85.20710059171599, 85.79881656804734, 84.02366863905326, 85.20710059171599, 84.31952662721893]","[0.6731391585760518, 0.6967840735068912, 0.6647727272727273, 0.65, 0.6721088435374151, 0.673024523160763, 0.642504118616145, 0.599078341013825, 0.6267496111975117, 0.6274509803921569]",36.0,286.0,3.0,50.0,48.148148148148145,0.0,0.0,65.0,0.0,70.0
Random forest,prune,"[0.142433234421365, 0.142433234421365, 0.142433234421365, 0.14540059347181009, 0.142433234421365, 0.1301775147928994, 0.1390532544378698, 0.1390532544378698, 0.1301775147928994, 0.13313609467455623]",0.3925925925925926,Models\RandomForest\20260414_Apr\prune.pkl,"[85.7566765578635, 85.7566765578635, 85.7566765578635, 85.45994065281899, 85.7566765578635, 86.98224852071006, 86.09467455621301, 86.09467455621301, 86.98224852071006, 86.68639053254438]","[0.7936630602782072, 0.7901748542880933, 0.7977272727272727, 0.7920389926888709, 0.8041237113402063, 0.8131433095803643, 0.8023437500000001, 0.8093774019984628, 0.8089887640449438, 0.8015202702702703]",84.0,234.0,17.0,40.0,60.74074074074074,0.057777777777777775,1.0,81.0,0.0,53.0
Random forest,weight normalisation,"[0.2166172106824926, 0.21364985163204747, 0.20474777448071216, 0.22551928783382788, 0.20474777448071216, 0.21301775147928995, 0.20414201183431951, 0.17159763313609466, 0.21893491124260356, 0.1893491124260355]",0.34814814814814815,Models\RandomForest\20260414_Apr\weight_normalisation.pkl,"[78.33827893175074, 78.63501483679525, 79.52522255192879, 77.44807121661721, 79.52522255192879, 78.69822485207101, 79.58579881656804, 82.84023668639054, 78.10650887573965, 81.06508875739645]","[0.7016191210485737, 0.6859861591695502, 0.6953762466001813, 0.6557522123893805, 0.7094878253568431, 0.6787610619469027, 0.6885844748858447, 0.7541984732824428, 0.6739894551845342, 0.7378640776699031]",65.0,227.0,17.0,66.0,65.18518518518519,0.21812080536912754,5.0,83.0,9.0,38.0
Random forest,weight decay,"[0.2551928783382789, 0.2878338278931751, 0.26112759643916916, 0.2433234421364985, 0.2433234421364985, 0.2485207100591716, 0.2603550295857988, 0.2603550295857988, 0.26331360946745563, 0.2485207100591716]",0.362962962962963,Models\RandomForest\20260414_Apr\weight_decay.pkl,"[74.4807121661721, 71.2166172106825, 73.88724035608308, 75.66765578635015, 75.66765578635015, 75.14792899408283, 73.96449704142012, 73.96449704142012, 73.66863905325444, 75.14792899408283]","[0.5921325051759835, 0.46251588310038116, 0.6035283194057567, 0.6133209990749307, 0.6538139145012574, 0.6, 0.5909090909090909, 0.5608407079646018, 0.5881809787626963, 0.6279069767441862]",55.0,223.0,19.0,78.0,63.70370370370371,0.048327137546468404,1.0,85.0,12.0,37.0
Random forest,weight perturbation,"[0.06528189910979229, 0.06824925816023739, 0.06528189910979229, 0.05341246290801187, 0.05934718100890208, 0.05621301775147929, 0.0621301775147929, 0.05029585798816568, 0.05917159763313609, 0.05325443786982249]",0.25925925925925924,Models\RandomForest\20260414_Apr\weight_perturbation.pkl,"[93.47181008902076, 93.17507418397626, 93.47181008902076, 94.65875370919882, 94.06528189910979, 94.37869822485207, 93.78698224852072, 94.97041420118343, 94.0828402366864, 94.67455621301775]","[0.8765714285714286, 0.8601747815230963, 0.8635265700483093, 0.9025755879059352, 0.8897911832946636, 0.8818713450292398, 0.8857142857142859, 0.9090909090909092, 0.8945615982241955, 0.8990120746432493]",68.0,287.0,4.0,16.0,74.07407407407408,0.13978494623655913,2.0,98.0,4.0,31.0
svm,baseline,"[0.08011869436201781, 0.0771513353115727, 0.10385756676557864, 0.08902077151335312, 0.08902077151335312, 0.09171597633136094, 0.07988165680473373, 0.09467455621301775, 0.09467455621301775, 0.08579881656804733]",0.45185185185185184,Models\SVM\20260414_Apr\baseline.pkl,"[91.98813056379822, 92.28486646884274, 89.61424332344214, 91.0979228486647, 91.0979228486647, 90.8284023668639, 92.01183431952663, 90.53254437869822, 90.53254437869822, 91.42011834319527]","[0.8216704288939052, 0.8253968253968255, 0.7588832487309646, 0.8125000000000001, 0.8062015503875969, 0.8039473684210526, 0.8203883495145631, 0.7978339350180506, 0.7932203389830509, 0.8125]",59.0,280.0,13.0,23.0,54.81481481481482,0.3157142857142857,17.0,57.0,47.0,14.0
svm,batch normalisation,"[0.05637982195845697, 0.04747774480712166, 0.050445103857566766, 0.04451038575667656, 0.04747774480712166, 0.047337278106508875, 0.03550295857988166, 0.038461538461538464, 0.05029585798816568, 0.04437869822485207]",0.3037037037037037,Models\SVM\20260414_Apr\batch_normalisation.pkl,"[94.3620178041543, 95.25222551928783, 94.95548961424333, 95.54896142433235, 95.25222551928783, 95.26627218934911, 96.44970414201184, 96.15384615384616, 94.97041420118343, 95.56213017751479]","[0.8854489164086687, 0.9069767441860466, 0.8913502109704642, 0.9122807017543861, 0.9156883671291356, 0.9060190073917636, 0.929608938547486, 0.9295478443743428, 0.8978240302743614, 0.9063475546305931]",72.0,284.0,6.0,13.0,69.62962962962963,0.5085034013605443,23.0,71.0,25.0,16.0
svm,dropout,"[0.2344213649851632, 0.2551928783382789, 0.2522255192878338, 0.26112759643916916, 0.2314540059347181, 0.2455621301775148, 0.20710059171597633, 0.2514792899408284, 0.25443786982248523, 0.23076923076923078]",0.26666666666666666,Models\SVM\20260414_Apr\dropout.pkl,"[76.55786350148368, 74.4807121661721, 74.77744807121661, 73.88724035608308, 76.8545994065282, 75.44378698224851, 79.28994082840237, 74.85207100591717, 74.55621301775149, 76.92307692307693]","[0.1908646003262643, 0.1467741935483871, 0.07103825136612023, 0.06712564543889846, 0.10116731517509728, 0.050682261208577, 0.2639593908629442, 0.07169117647058824, 0.0705244122965642, 0.15]",3.0,281.0,34.0,57.0,73.33333333333333,0.0,0.0,99.0,5.0,31.0
svm,layer normalisation,"[0.10385756676557864, 0.10385756676557864, 0.10385756676557864, 0.11572700296735905, 0.11869436201780416, 0.10650887573964497, 0.12130177514792899, 0.11834319526627218, 0.11834319526627218, 0.10355029585798817]",0.4666666666666667,Models\SVM\20260414_Apr\layer_normalisation.pkl,"[89.61424332344214, 89.61424332344214, 89.61424332344214, 88.4272997032641, 88.13056379821958, 89.3491124260355, 87.86982248520711, 88.16568047337277, 88.16568047337277, 89.64497041420118]","[0.7883295194508011, 0.7673098751418843, 0.7748344370860929, 0.7587548638132297, 0.7452229299363058, 0.7921146953405018, 0.7451219512195123, 0.7466216216216216, 0.7527141133896261, 0.7727272727272727]",53.0,280.0,9.0,33.0,53.333333333333336,0.37472283813747226,13.0,59.0,6.0,57.0
svm,prune,"[0.1543026706231454, 0.1572700296735905, 0.16023738872403562, 0.1394658753709199, 0.1394658753709199, 0.15384615384615385, 0.17159763313609466, 0.15088757396449703, 0.15384615384615385, 0.1390532544378698]",0.3925925925925926,Models\SVM\20260414_Apr\prune.pkl,"[84.56973293768546, 84.27299703264094, 83.97626112759644, 86.05341246290801, 86.05341246290801, 84.61538461538461, 82.84023668639054, 84.91124260355029, 84.61538461538461, 86.09467455621301]","[0.7765709852598915, 0.774168600154679, 0.7611241217798596, 0.7930501930501931, 0.7950413223140496, 0.7823179791976226, 0.7477403451109286, 0.7743288590604027, 0.7782462057335583, 0.7950413223140496]",84.0,233.0,18.0,40.0,60.74074074074074,0.10699588477366255,2.0,80.0,1.0,52.0
svm,weight normalisation,"[0.22255192878338279, 0.18991097922848665, 0.21364985163204747, 0.21068249258160238, 0.22255192878338279, 0.19230769230769232, 0.21005917159763313, 0.1952662721893491, 0.1952662721893491, 0.21893491124260356]",0.2814814814814815,Models\SVM\20260414_Apr\weight_normalisation.pkl,"[77.74480712166172, 81.00890207715133, 78.63501483679525, 78.93175074183976, 77.74480712166172, 80.76923076923077, 78.99408284023669, 80.4733727810651, 80.4733727810651, 78.10650887573965]","[0.6946564885496183, 0.7242595204513399, 0.7010238907849831, 0.6919801277501775, 0.6776406035665297, 0.7222222222222223, 0.6868300153139358, 0.7202462380300958, 0.7250996015936255, 0.6760772659732541]",86.0,210.0,34.0,45.0,71.85185185185186,0.5680672268907563,26.0,71.0,21.0,17.0
svm,weight decay,"[0.24925816023738873, 0.2403560830860534, 0.258160237388724, 0.23738872403560832, 0.258160237388724, 0.21893491124260356, 0.2485207100591716, 0.23668639053254437, 0.23668639053254437, 0.23076923076923078]",0.32592592592592595,Models\SVM\20260414_Apr\weight_decay.pkl,"[75.07418397626114, 75.96439169139467, 74.1839762611276, 76.26112759643917, 74.1839762611276, 78.10650887573965, 75.14792899408283, 76.33136094674556, 76.33136094674556, 76.92307692307693]","[0.6495669553630914, 0.664294954721863, 0.6268545994065283, 0.6519461077844312, 0.6360589812332441, 0.6851985559566787, 0.6517379679144385, 0.6381031613976705, 0.6709677419354839, 0.6478040540540541]",75.0,207.0,35.0,58.0,67.4074074074074,0.44150943396226416,18.0,73.0,24.0,20.0
