fixed acidity,volatile acidity,residual sugar,free sulfur dioxide,density,sulphates,alcohol,target
-1.7914561662694215,-1.1449115527869826,-0.535131623682169,-0.27704547823281467,-0.5400556037127139,-0.6371765857504236,-1.1392740327915833,3
-0.2940627430687092,0.6313945104320375,2.2019270105982196,-1.0430776347300579,1.0122162972999018,-0.6371765857504236,-0.7694745457785532,4
-0.2940627430687092,0.385444440140173,-0.09128427758264665,-1.2345856738543688,0.42342350726064204,-0.3441003723764223,0.3399239152605368,4
-0.12128657885324247,-0.8169781257311636,-0.3132079506324078,-0.27704547823281467,0.04873718632654597,0.4178977823959819,-0.6770246740252962,5
-1.5034958925769768,3.2821897124665744,-0.7570552967319304,-0.8515695956057471,-1.4500080974097789,-1.0474832844740263,-0.5845748022720374,2
-0.5820230167611539,-0.4343891274993746,2.497825241331235,-0.37279949779497007,0.5840033590895148,1.0040502091439851,0.06257430000076386,3
0.28185780431618074,0.44010001131614285,0.2046139531503683,0.10597060001580692,0.476950124536933,-0.871637556449625,-1.0468241610383244,2
-0.46683890728417593,-0.2157668427954953,0.056664837783860986,-0.7558155760435917,0.04873718632654597,1.4143569078675877,0.06257430000076386,4
-0.12128657885324247,0.7133778671959924,-0.23923339294915397,-0.6600615564814363,0.04873718632654597,3.172814188111597,-0.12232544350575032,3
-0.8699832904535987,0.7680334383719623,-0.535131623682169,-1.0430776347300579,-0.27242251733125916,-0.8130223137748247,-0.8619244175318104,3
-2.1370084947003556,-0.05180012926758561,-0.3132079506324078,-0.7558155760435917,-1.771167801067584,-0.5785613430756232,2.466270965585456,2
-0.35165479780719794,2.2164060745351635,-0.23923339294915397,0.5847406978265839,0.15579042087912787,0.4178977823959819,-1.1392740327915833,3
0.224265749577691,-1.3088782663148923,-0.6830807390486765,-0.37279949779497007,0.10226380360283692,-0.4613308577260231,-0.8619244175318104,3
-1.100351509407554,-0.7076669833792237,-0.6830807390486765,-1.0430776347300579,-0.48652898643642295,-0.5785613430756232,-1.1392740327915833,3
-1.561087947315466,-1.1995671239629526,-0.8310298544151842,-0.37279949779497007,-0.7006354555416462,-0.4613308577260231,-1.1392740327915833,3
0.28185780431618074,0.7133778671959924,-0.6091061813654229,-1.1388316542922132,0.20931703815541883,0.4765130250707823,-1.1392740327915833,3
-0.9851673999305766,-0.05180012926758561,-0.23923339294915397,-0.7558155760435917,-0.5935822209890048,-0.1682546443520212,-0.9543742892850674,4
-0.9851673999305766,-0.1611112716195254,-0.3132079506324078,-0.9473236151679025,-0.6471088382652957,-0.10963940167722082,-0.9543742892850674,4
0.16667369483920225,-0.8169781257311636,0.3525630685168759,1.350772854323827,0.15579042087912787,-0.5785613430756232,-0.9543742892850674,3
-0.40924685254568716,-0.10645570044355551,0.2046139531503683,1.6380349130102936,-0.6471088382652957,-0.1682546443520212,-0.21477531525900906,4
-0.35165479780719794,0.49475558249211277,0.9443595299829058,0.8720027565130501,0.5840033590895148,-0.7544070711000244,-0.8619244175318104,3
1.088146570655025,-0.5983558410272842,0.6484612992498909,-1.1388316542922132,0.20931703815541883,-0.1682546443520212,-0.7694745457785532,3
-0.46683890728417593,0.5494111536680827,1.9060287798652045,3.265853245566935,0.8516364454709696,0.6523587530951834,-0.9543742892850674,3
-0.2940627430687092,0.33078886896420306,-0.16525883526590046,0.10597060001580692,0.42342350726064204,-0.4027156150512227,-0.39967505876552323,3
-0.5820230167611539,-0.7623225545551937,-0.09128427758264665,-0.6600615564814363,-0.27242251733125916,-0.6957918284252239,-0.9543742892850674,4
0.28185780431618074,-0.7076669833792237,-0.23923339294915397,0.29747863914011774,0.6910565936420968,-0.10963940167722082,-1.1392740327915833,3
-0.35165479780719794,0.8773445807239014,-0.535131623682169,0.39323265870227314,0.04873718632654597,0.3006672970463812,-1.0468241610383244,3
-0.46683890728417593,-0.05180012926758561,-0.4611570659989154,-0.37279949779497007,0.04873718632654597,-0.22686988702682157,-0.8619244175318104,5
-0.7547991809766207,1.123294651015766,-0.3871825083156616,-0.27704547823281467,-0.05831604822603592,-0.5199461004008235,-0.5845748022720374,3
-0.6396150714996427,1.068639079839796,1.5731432702905632,-1.1388316542922132,-0.27242251733125916,-1.5750204685472289,0.43237378701379386,3
-0.46683890728417593,-0.05180012926758561,-0.7570552967319304,-0.46855351735712547,0.04873718632654597,-0.4613308577260231,-0.7694745457785532,3
-0.9851673999305766,0.9593279374878563,-0.6830807390486765,-0.9473236151679025,-0.27242251733125916,-0.4613308577260231,0.24747404350727803,3
0.5698180780086255,-1.1449115527869826,-0.3871825083156616,1.0635107956373608,0.10226380360283692,0.7695892384447842,0.24747404350727803,3
-0.1788786335917312,0.9593279374878563,-0.4611570659989154,-0.7558155760435917,-0.27242251733125916,1.707433121241589,0.06257430000076386,4
-0.35165479780719794,0.5494111536680827,-0.4611570659989154,-0.08553743910850388,-0.004789430949744973,-0.6957918284252239,-0.8619244175318104,4
-0.35165479780719794,0.7680334383719623,-0.3132079506324078,0.10597060001580692,-0.27242251733125916,-1.0474832844740263,-0.8619244175318104,3
-0.35165479780719794,0.8773445807239014,-0.4611570659989154,0.20172461957796234,-0.3259491346075501,-1.0474832844740263,-0.8619244175318104,3
-0.0061024693762639646,0.7953612239599472,-0.3132079506324078,-0.46855351735712547,0.476950124536933,-0.7544070711000244,-1.1392740327915833,2
0.8001862969625804,-1.1449115527869826,-0.017309719899392832,1.1592648151995164,0.9051630627472605,0.9454349664691847,-0.7694745457785532,3
0.28185780431618074,-0.6530114122032542,-0.23923339294915397,-0.6600615564814363,1.0122162972999018,0.007591083672379936,0.06257430000076386,3
-0.8699832904535987,1.3965725068956154,-0.09128427758264665,-0.18129145867065927,-0.05831604822603592,-0.6371765857504236,0.24747404350727803,4
-0.9275753451920874,1.2052780077797207,-0.3871825083156616,-0.37279949779497007,-0.48652898643642295,-0.8130223137748247,-0.30722518701226614,3
-0.0061024693762639646,0.5220833680800977,-0.7570552967319304,1.0635107956373608,0.2628436554317098,2.7038922467131954,-1.2317239045448403,2
-1.215535618884532,-0.4343891274993746,-0.6830807390486765,-1.2345856738543688,-0.48652898643642295,-0.5785613430756232,-1.1392740327915833,3
-0.2940627430687092,-0.5437002698513144,-0.4611570659989154,0.5847406978265839,0.36989688998429165,3.64173612951,-0.9543742892850674,3
-0.5244309620226647,-0.1611112716195254,-0.3871825083156616,0.48898667826442854,0.15579042087912787,-0.5199461004008235,-1.2317239045448403,3
-0.5820230167611539,0.7680334383719623,-0.535131623682169,0.010216580453651524,0.10226380360283692,2.8211227320627947,-0.9543742892850674,3
-1.1579435641460434,-1.2542226951389224,-0.535131623682169,0.20172461957796234,-0.43300236916013196,0.7109739957699838,-0.12232544350575032,4
-0.8123912357151094,0.11216658426032408,-0.23923339294915397,0.29747863914011774,-0.3259491346075501,-0.4027156150512227,-0.30722518701226614,3
0.16667369483920225,-0.2157668427954953,-0.4611570659989154,0.39323265870227314,0.2628436554317098,7.568957388721621,-0.4921249305187803,4
-0.35165479780719794,-0.2157668427954953,-0.4611570659989154,-0.6600615564814363,-0.05831604822603592,-0.10963940167722082,-0.7694745457785532,3
0.5698180780086255,-0.7623225545551937,-0.3132079506324078,1.733788932572449,0.5840033590895148,3.290044673461198,-0.8619244175318104,3
-0.7547991809766207,0.49475558249211277,-0.535131623682169,-0.7558155760435917,0.5840033590895148,-0.7544070711000244,-1.3241737762980974,3
-0.23647068833021995,-0.05180012926758561,-0.4611570659989154,2.499821089069692,-0.16536928277867724,-0.6957918284252239,-0.8619244175318104,3
0.16667369483920225,-0.2157668427954953,-0.3871825083156616,0.29747863914011774,0.2628436554317098,7.744803116746023,-0.5845748022720374,3
-1.9066402757463996,2.680978429530907,-0.8310298544151842,2.4040670695075366,-1.5570613319623607,-1.0474832844740263,0.06257430000076386,2
-2.079416439961866,0.385444440140173,-0.16525883526590046,0.10597060001580692,-1.8782210356201658,-0.3441003723764223,2.2813712220789424,4
-0.8699832904535987,1.3419169357196457,0.3525630685168759,-0.7558155760435917,-0.11184266550232687,-0.5785613430756232,0.24747404350727803,3
-0.7547991809766207,-0.1611112716195254,-0.3871825083156616,-1.2345856738543688,-0.2188959000549682,-0.1682546443520212,-1.1392740327915833,3
-0.40924685254568716,2.0251115754192686,-0.017309719899392832,-1.0430776347300579,-0.004789430949744973,-0.5785613430756232,-0.5845748022720374,3
-0.12128657885324247,0.08483879867233914,-0.4611570659989154,-0.27704547823281467,0.2628436554317098,-0.4027156150512227,-1.3241737762980974,4
-0.0061024693762639646,0.44010001131614285,-0.3132079506324078,-0.46855351735712547,0.2628436554317098,-0.28548512970162193,-0.21477531525900906,4
-0.2940627430687092,-0.1611112716195254,-0.4611570659989154,-0.7558155760435917,-0.43300236916013196,-0.5785613430756232,-0.029875571752493238,4
-0.12128657885324247,0.2488055122002482,-0.3132079506324078,-0.37279949779497007,-0.004789430949744973,-0.871637556449625,-1.1392740327915833,3
-0.6396150714996427,-0.2157668427954953,-0.23923339294915397,-1.0430776347300579,-0.37947575188384103,-1.0474832844740263,-0.9543742892850674,3
-0.2940627430687092,-0.6530114122032542,-0.6091061813654229,0.20172461957796234,0.3163702727080007,3.8175818575344014,-1.0468241610383244,3
-1.215535618884532,0.5494111536680827,-0.6091061813654229,-0.08553743910850388,0.10226380360283692,0.7695892384447842,-1.0468241610383244,3
-0.1788786335917312,-1.0902559816110127,-0.017309719899392832,0.20172461957796234,0.476950124536933,0.8282044811195846,-0.7694745457785532,4
-0.12128657885324247,1.3965725068956154,-0.3871825083156616,2.021050991258915,0.10226380360283692,0.18343681169678042,-1.0468241610383244,3
-0.2940627430687092,0.16682215543629397,-0.535131623682169,-0.37279949779497007,-0.16536928277867724,1.590202635891989,-0.8619244175318104,3
0.051489585362224775,0.49475558249211277,-0.23923339294915397,-0.46855351735712547,-0.16536928277867724,0.007591083672379936,-0.5845748022720374,3
0.051489585362224775,0.385444440140173,-0.23923339294915397,-0.18129145867065927,-0.16536928277867724,0.007591083672379936,-0.5845748022720374,3
1.0305545159165364,-1.1995671239629526,-0.16525883526590046,0.5847406978265839,1.119269531852484,0.06620632634718031,-0.6770246740252962,4
0.6274101327471142,-0.7076669833792237,-0.23923339294915397,-0.27704547823281467,-0.05831604822603592,-0.1682546443520212,0.06257430000076386,4
-0.0061024693762639646,0.05751101308435418,-0.4611570659989154,-0.46855351735712547,0.5840033590895148,-0.28548512970162193,-0.39967505876552323,4
-0.2940627430687092,0.16682215543629397,-0.3871825083156616,-0.8515695956057471,0.15579042087912787,-0.9302527991244255,-0.9543742892850674,4
0.28185780431618074,0.11216658426032408,-0.23923339294915397,-0.18129145867065927,-0.27242251733125916,-0.3441003723764223,0.43237378701379386,4
-0.7547991809766207,0.8773445807239014,-0.535131623682169,0.5847406978265839,-0.43300236916013196,-0.6957918284252239,-1.1392740327915833,4
-0.5820230167611539,2.9542562854107564,-0.6091061813654229,-0.5643075369192809,-0.27242251733125916,-0.5199461004008235,-1.3241737762980974,3
-0.5820230167611539,0.9046723663118864,-0.017309719899392832,-1.2345856738543688,0.6910565936420968,-0.8130223137748247,-1.1392740327915833,3
-0.1788786335917312,0.9866557230758413,0.056664837783860986,-0.46855351735712547,0.476950124536933,-0.7544070711000244,-0.8619244175318104,3
-0.2940627430687092,-0.1611112716195254,-0.6830807390486765,0.48898667826442854,-0.37947575188384103,-1.0474832844740263,-0.8619244175318104,3
0.39704191379315823,0.49475558249211277,-0.4611570659989154,1.0635107956373608,0.9051630627472605,0.2420520543715808,-0.9543742892850674,3
-0.06369452411475372,4.375301135985972,-0.6091061813654229,-1.2345856738543688,-0.16536928277867724,-0.9888680417992258,0.43237378701379386,3
-0.12128657885324247,4.375301135985972,-0.535131623682169,-1.2345856738543688,-0.16536928277867724,-1.0474832844740263,0.43237378701379386,3
-0.1788786335917312,0.33078886896420306,-0.535131623682169,-1.2345856738543688,-0.27242251733125916,1.5315873932171884,0.06257430000076386,5
-1.2731276736230213,-0.8169781257311636,-0.535131623682169,-0.9473236151679025,-0.6471088382652957,-0.5199461004008235,-0.9543742892850674,3
-0.1788786335917312,1.177950222191736,-0.3871825083156616,1.350772854323827,0.04873718632654597,0.007591083672379936,-0.9543742892850674,3
-1.561087947315466,-0.1611112716195254,-0.16525883526590046,0.10597060001580692,-1.6105879492386517,-0.1682546443520212,2.3738210938321993,3
-0.9851673999305766,-0.1611112716195254,-0.7570552967319304,0.10597060001580692,-0.8076886900942281,-0.4613308577260231,-0.5845748022720374,4
-0.23647068833021995,2.7902895718828464,-0.23923339294915397,-0.27704547823281467,-0.43300236916013196,-0.6371765857504236,-0.4921249305187803,4
0.051489585362224775,1.177950222191736,-0.4611570659989154,0.010216580453651524,-0.11184266550232687,0.9454349664691847,-0.7694745457785532,3
-0.0061024693762639646,1.0139835086638262,-0.535131623682169,-0.5643075369192809,0.04873718632654597,0.6523587530951834,-0.8619244175318104,3
-0.6396150714996427,-0.6256836266152692,-0.3871825083156616,-0.27704547823281467,0.2628436554317098,-0.10963940167722082,-1.1392740327915833,3
-0.2940627430687092,0.16682215543629397,-0.3132079506324078,-0.08553743910850388,-0.27242251733125916,-0.6957918284252239,-0.8619244175318104,3
-0.2940627430687092,0.16682215543629397,-0.3871825083156616,0.10597060001580692,-0.27242251733125916,-0.6957918284252239,-0.8619244175318104,3
-1.7914561662694215,-1.035600410435043,-0.535131623682169,1.0635107956373608,-2.7346469120408803,0.7695892384447842,3.2983198113647734,4
-1.1579435641460434,-0.7623225545551937,-0.6091061813654229,-1.2345856738543688,-0.7006354555416462,-0.4613308577260231,-0.9543742892850674,3
-0.12128657885324247,0.7680334383719623,-0.535131623682169,1.542280893448138,0.04873718632654597,-0.22686988702682157,-0.9543742892850674,3
-1.445903837838488,0.8226890095479321,-0.535131623682169,0.48898667826442854,-1.2359016283046151,-0.8130223137748247,-0.39967505876552323,3
-0.40924685254568716,-0.2157668427954953,-0.6830807390486765,-0.5643075369192809,0.04873718632654597,0.8282044811195846,-1.0468241610383244,3
-0.8123912357151094,-0.2157668427954953,-0.16525883526590046,-0.37279949779497007,-0.43300236916013196,-0.4613308577260231,-0.21477531525900906,4
-0.06369452411475372,-0.7076669833792237,0.2046139531503683,-0.46855351735712547,0.42342350726064204,-0.28548512970162193,0.06257430000076386,4
-0.5820230167611539,-1.0902559816110127,-0.3132079506324078,-1.0430776347300579,-0.48652898643642295,-0.7544070711000244,-0.12232544350575032,4
0.5122260232701357,-0.05180012926758561,0.6484612992498909,1.542280893448138,1.5474824700628709,7.862033602095623,-0.9543742892850674,2
-0.46683890728417593,0.385444440140173,-0.535131623682169,0.8720027565130501,-0.9147419246468099,-0.6957918284252239,-0.30722518701226614,3
-0.6972071262381319,-0.5437002698513144,2.2019270105982196,1.2550188347616718,0.3163702727080007,0.35928253972118157,0.06257430000076386,3
-0.6972071262381319,-0.5437002698513144,2.2019270105982196,1.1592648151995164,0.3163702727080007,0.3006672970463812,0.06257430000076386,3
-0.6972071262381319,0.8226890095479321,-0.23923339294915397,-0.37279949779497007,0.10226380360283692,-0.9302527991244255,-1.0468241610383244,3
-0.8699832904535987,0.385444440140173,-0.4611570659989154,0.20172461957796234,0.04873718632654597,-0.5199461004008235,-1.0468241610383244,4
-0.40924685254568716,2.2983894312991175,-0.3871825083156616,-0.8515695956057471,-0.43300236916013196,-0.5785613430756232,-0.7694745457785532,3
-0.40924685254568716,0.8226890095479321,-0.9050044120984378,-0.6600615564814363,-0.11184266550232687,2.469431276013994,-1.1392740327915833,2
-0.2940627430687092,0.002855441908384288,-0.6091061813654229,0.10597060001580692,-0.16536928277867724,-0.5785613430756232,-0.39967505876552323,4
-0.5244309620226647,0.385444440140173,3.5334690488967873,1.9252969716967596,0.7981098281946787,-0.9888680417992258,-0.9543742892850674,3
-0.5820230167611539,0.33078886896420306,3.4594944912135337,1.8295429521346043,0.7445832109183878,-0.9888680417992258,-0.9543742892850674,3
-0.2940627430687092,0.5494111536680827,-0.6091061813654229,-0.18129145867065927,-0.3259491346075501,-0.22686988702682157,-0.8619244175318104,3
-0.8699832904535987,0.6040667248440525,-0.3132079506324078,0.20172461957796234,-0.5935822209890048,-0.8130223137748247,-0.21477531525900906,3
-0.5820230167611539,0.11216658426032408,-0.6830807390486765,0.10597060001580692,-0.5935822209890048,-1.0474832844740263,-1.3241737762980974,2
-0.8699832904535987,0.5494111536680827,-0.3132079506324078,-0.46855351735712547,-0.7541620728179371,-0.6371765857504236,-0.029875571752493238,4
-0.46683890728417593,0.9593279374878563,-0.535131623682169,-0.08553743910850388,-0.16536928277867724,5.458808652428811,-0.8619244175318104,3
-0.23647068833021995,1.9431282186553138,-0.535131623682169,-1.1388316542922132,0.2628436554317098,-1.926711924596031,-1.2317239045448403,2
-0.1788786335917312,-0.5983558410272842,-0.3871825083156616,-0.9473236151679025,0.2628436554317098,-0.28548512970162193,-1.1392740327915833,4
-0.5244309620226647,0.49475558249211277,-0.4611570659989154,0.7762487369508947,-0.3259491346075501,-0.5199461004008235,0.9870730175333381,4
-0.5820230167611539,-0.8169781257311636,-0.3871825083156616,-0.8515695956057471,-0.3259491346075501,-1.1060985271488266,-0.8619244175318104,3
-0.8123912357151094,-0.1611112716195254,-0.7570552967319304,0.29747863914011774,-0.48652898643642295,0.7109739957699838,-0.8619244175318104,3
-0.46683890728417593,-0.05180012926758561,-0.16525883526590046,-0.7558155760435917,0.2628436554317098,-0.28548512970162193,0.06257430000076386,4
-0.7547991809766207,1.5058836492475554,-0.017309719899392832,-0.8515695956057471,0.10226380360283692,-0.5785613430756232,-0.7694745457785532,3
0.28185780431618074,0.44010001131614285,-0.09128427758264665,-0.5643075369192809,0.10226380360283692,-0.4027156150512227,-0.8619244175318104,3
0.3394498590546695,0.44010001131614285,-0.3871825083156616,0.6804947173887393,0.2628436554317098,2.1177398199651916,-1.0468241610383244,3
-0.6396150714996427,1.095966865427781,-0.017309719899392832,0.010216580453651524,0.2628436554317098,-0.8130223137748247,-1.0468241610383244,3
-0.8699832904535987,0.44010001131614285,-0.535131623682169,-0.46855351735712547,0.20931703815541883,-0.4613308577260231,-1.0468241610383244,3
-0.9275753451920874,0.49475558249211277,-0.4611570659989154,-0.7558155760435917,0.15579042087912787,-0.4613308577260231,-1.0468241610383244,4
0.3394498590546695,-1.1995671239629526,-0.3871825083156616,0.9677567760752055,0.20931703815541883,-0.7544070711000244,-0.6770246740252962,3
-0.5244309620226647,-0.7623225545551937,-0.3871825083156616,-0.18129145867065927,0.2628436554317098,-0.6371765857504236,-1.1392740327915833,3
-0.35165479780719794,0.9593279374878563,0.056664837783860986,-0.6600615564814363,0.476950124536933,-0.9888680417992258,-0.6770246740252962,3
-0.23647068833021995,-0.1611112716195254,-0.3871825083156616,-0.08553743910850388,0.04873718632654597,-0.6371765857504236,-0.8619244175318104,3
-0.23647068833021995,-0.2157668427954953,-0.4611570659989154,0.10597060001580692,0.04873718632654597,-0.6371765857504236,-0.8619244175318104,3
-0.06369452411475372,-0.1611112716195254,0.2785885108336221,0.48898667826442854,0.476950124536933,-0.22686988702682157,-0.9543742892850674,3
-1.100351509407554,-0.8716336969071334,-0.4611570659989154,0.48898667826442854,0.36989688998429165,-0.22686988702682157,-0.5845748022720374,4
-0.8699832904535987,0.5494111536680827,0.9443595299829058,0.010216580453651524,0.10226380360283692,-0.28548512970162193,-0.8619244175318104,3
-0.40924685254568716,0.11216658426032408,-0.23923339294915397,-0.8515695956057471,-0.16536928277867724,-0.6371765857504236,-0.6770246740252962,3
-0.2940627430687092,0.33078886896420306,-0.3871825083156616,0.7762487369508947,0.04873718632654597,-0.6957918284252239,-0.9543742892850674,3
-0.5820230167611539,0.27613329778823315,-0.09128427758264665,-0.08553743910850388,0.04873718632654597,-0.4027156150512227,-0.21477531525900906,3
1.8368432822553817,-1.2542226951389224,-0.3871825083156616,-0.37279949779497007,0.7445832109183878,1.8246636065911896,-0.30722518701226614,4
-1.6762720567924436,1.6698503627754644,-0.9789789697816916,-0.27704547823281467,-2.306433973830553,1.1212806944935858,2.3738210938321993,5
-0.8123912357151094,3.0635674277626963,-0.3132079506324078,-0.37279949779497007,-1.021795159199392,-1.3405594978480277,0.894623145780081,2
0.7425942422240916,-1.1449115527869826,-0.8310298544151842,-0.6600615564814363,0.1290271122409824,0.9454349664691847,-0.12232544350575032,5
0.28185780431618074,-0.8716336969071334,-0.3132079506324078,2.212559030383226,0.42342350726064204,2.176355062639992,-1.0468241610383244,3
-0.8699832904535987,-0.1611112716195254,-0.7570552967319304,0.010216580453651524,-0.6738721469035007,0.7695892384447842,-0.8619244175318104,3
-0.7547991809766207,-0.5983558410272842,-0.6830807390486765,0.010216580453651524,-0.3259491346075501,-0.6371765857504236,-1.1392740327915833,3
-0.7547991809766207,-0.5437002698513144,-0.6830807390486765,-0.18129145867065927,-0.29918582596940463,-0.5785613430756232,-1.1392740327915833,4
2.5855399938557384,-1.2542226951389224,0.056664837783860986,-0.6600615564814363,1.4404292355102295,0.6523587530951834,0.3399239152605368,5
-0.2940627430687092,0.22147772661226328,-0.535131623682169,0.9677567760752055,-0.24565920869311367,-0.7544070711000244,-1.0468241610383244,3
-0.2940627430687092,-0.4890446986753445,0.1306393954671148,0.20172461957796234,-0.05831604822603592,0.06620632634718031,-0.9543742892850674,3
1.548883008562937,-1.2542226951389224,-0.3132079506324078,-0.8515695956057471,0.6910565936420968,1.297126422517987,0.06257430000076386,5
0.8001862969625804,0.002855441908384288,-0.3871825083156616,-1.0430776347300579,-0.4597656777982775,1.1798959371683861,1.8191218633126551,4
-0.1788786335917312,1.068639079839796,0.2046139531503683,-0.5643075369192809,0.07550049496469145,-0.5785613430756232,-0.39967505876552323,4
1.8944353369938705,-0.4890446986753445,-0.3132079506324078,-1.0430776347300579,0.6910565936420968,0.06620632634718031,-0.21477531525900906,4
-0.06369452411475372,0.22147772661226328,-0.23923339294915397,1.1592648151995164,-0.43300236916013196,-1.3405594978480277,-0.30722518701226614,3
-0.2940627430687092,1.123294651015766,-0.09128427758264665,-0.5643075369192809,0.36989688998429165,0.3006672970463812,-0.5845748022720374,4
-0.7547991809766207,-0.2157668427954953,2.275901568281473,0.9677567760752055,0.36989688998429165,0.5937435104203831,0.06257430000076386,3
0.224265749577691,0.5220833680800977,-0.3871825083156616,-0.27704547823281467,-0.27242251733125916,-0.5199461004008235,0.524823658767051,3
-0.12128657885324247,1.068639079839796,-0.23923339294915397,-0.46855351735712547,-0.004789430949744973,-0.6371765857504236,-1.2317239045448403,3
-0.46683890728417593,-0.2157668427954953,-0.4611570659989154,-0.5643075369192809,-0.5400556037127139,-0.6957918284252239,-0.6770246740252962,3
-0.2940627430687092,0.002855441908384288,-0.09128427758264665,0.7762487369508947,-0.0850793568641814,-0.3441003723764223,-0.8619244175318104,3
-0.2940627430687092,-1.035600410435043,-0.3871825083156616,0.7762487369508947,-0.16536928277867724,-0.4027156150512227,-0.9543742892850674,4
-0.5244309620226647,0.002855441908384288,-0.3871825083156616,0.010216580453651524,-0.5400556037127139,-0.5199461004008235,-0.9543742892850674,3
-0.8699832904535987,0.44010001131614285,-0.7570552967319304,-1.0430776347300579,-0.7809253814560826,-0.3441003723764223,-0.8619244175318104,3
0.16667369483920225,0.6313945104320375,-0.3871825083156616,-0.7558155760435917,0.7713465195565332,-0.3441003723764223,-0.39967505876552323,4
0.051489585362224775,0.5767389392560676,-0.3871825083156616,-0.08553743910850388,0.3966601986224371,-0.5199461004008235,-0.029875571752493238,2
