fixed acidity,volatile acidity,citric acid,residual sugar,density,pH,target
-2.1370084947003556,-0.05180012926758561,-0.625855545048055,-0.3132079506324078,-1.771167801067584,3.808337911924434,2
-0.35165479780719794,2.2164060745351635,0.8066289782703563,-0.23923339294915397,0.15579042087912787,-0.3857716685498832,3
0.224265749577691,-1.3088782663148923,1.2670704321941315,-0.6830807390486765,0.10226380360283692,-0.3857716685498832,3
-1.100351509407554,-0.7076669833792237,-0.21657425267136596,-0.6830807390486765,-0.48652898643642295,0.19495119643886757,3
-1.561087947315466,-1.1995671239629526,0.4996680089878396,-0.8310298544151842,-0.7006354555416462,0.06590167088581153,3
0.28185780431618074,0.7133778671959924,-0.06309376803010762,-0.6091061813654229,0.20931703815541883,-1.0310192963151634,3
-0.9851673999305766,-0.05180012926758561,-1.1886173220660021,-0.23923339294915397,-0.5935822209890048,0.5820997730980357,4
-0.9851673999305766,-0.1611112716195254,-1.1886173220660021,-0.3132079506324078,-0.6471088382652957,0.5175750103215091,4
0.16667369483920225,-0.8169781257311636,0.4485078474407534,0.3525630685168759,0.15579042087912787,-0.7083954824325219,3
-0.40924685254568716,-0.10645570044355551,-0.625855545048055,0.2046139531503683,-0.6471088382652957,-0.9019697707621074,4
-0.35165479780719794,0.49475558249211277,-1.1886173220660021,0.9443595299829058,0.5840033590895148,0.19495119643886757,3
1.088146570655025,-0.5983558410272842,1.5228712399295616,0.6484612992498909,0.20931703815541883,-1.7407916868569702,3
-0.46683890728417593,0.5494111536680827,-0.7793360296893133,1.9060287798652045,0.8516364454709696,-0.32124690577335663,3
-0.2940627430687092,0.33078886896420306,-0.4723750604067966,-0.16525883526590046,0.42342350726064204,0.7756740614276212,3
-0.5820230167611539,-0.7623225545551937,0.1927070397053229,-0.09128427758264665,-0.27242251733125916,0.6466245358745651,4
0.28185780431618074,-0.7076669833792237,0.6531484936290981,-0.23923339294915397,0.6910565936420968,0.8401988242041478,3
-0.35165479780719794,0.8773445807239014,1.113589947552873,-0.535131623682169,0.04873718632654597,-0.6438707196559953,3
-0.46683890728417593,-0.05180012926758561,-0.5746953835009688,-0.4611570659989154,0.04873718632654597,0.4530502475449797,5
-0.7547991809766207,1.123294651015766,-1.137457160518916,-0.3871825083156616,-0.05831604822603592,0.5175750103215091,3
-0.6396150714996427,1.068639079839796,-1.137457160518916,1.5731432702905632,-0.27242251733125916,0.6466245358745651,3
-0.46683890728417593,-0.05180012926758561,-0.8304961912363995,-0.7570552967319304,0.04873718632654597,0.7111492986510918,3
-0.9851673999305766,0.9593279374878563,-1.0351368374247438,-0.6830807390486765,-0.27242251733125916,0.8401988242041478,3
0.5698180780086255,-1.1449115527869826,1.5228712399295616,-0.3871825083156616,0.10226380360283692,-0.19219738022030056,3
-0.1788786335917312,0.9593279374878563,-1.137457160518916,-0.4611570659989154,-0.27242251733125916,0.19495119643886757,4
-0.35165479780719794,0.5494111536680827,-0.9839766758776577,-0.4611570659989154,-0.004789430949744973,0.06590167088581153,4
-0.35165479780719794,0.7680334383719623,-0.21657425267136596,-0.3132079506324078,-0.27242251733125916,0.06590167088581153,3
-0.35165479780719794,0.8773445807239014,-0.2677344142184521,-0.4611570659989154,-0.3259491346075501,0.0013769081092849425,3
-0.0061024693762639646,0.7953612239599472,-0.06309376803010762,-0.3132079506324078,0.476950124536933,0.0013769081092849425,2
0.8001862969625804,-1.1449115527869826,1.3693907552883038,-0.017309719899392832,0.9051630627472605,-0.19219738022030056,3
0.28185780431618074,-0.6530114122032542,1.8809923707591647,-0.23923339294915397,1.0122162972999018,1.485446451969428,3
-0.8699832904535987,1.3965725068956154,-1.3932579682543467,-0.09128427758264665,-0.05831604822603592,1.356396926416372,4
-0.9275753451920874,1.2052780077797207,-0.7793360296893133,-0.3871825083156616,-0.48652898643642295,0.4530502475449797,3
-0.0061024693762639646,0.5220833680800977,-0.3700547373126243,-0.7570552967319304,0.2628436554317098,-0.966494533538634,2
-1.215535618884532,-0.4343891274993746,-0.3700547373126243,-0.6830807390486765,-0.48652898643642295,0.6466245358745651,3
-0.2940627430687092,-0.5437002698513144,2.1879533400416813,-0.4611570659989154,0.36989688998429165,-1.1600688218682194,3
-0.5244309620226647,-0.1611112716195254,1.0112696244587007,-0.3871825083156616,0.15579042087912787,0.32400072199192365,3
-0.5820230167611539,0.7680334383719623,-0.06309376803010762,-0.535131623682169,0.10226380360283692,-0.966494533538634,3
-1.1579435641460434,-1.2542226951389224,1.0624297860057867,-0.535131623682169,-0.43300236916013196,0.8401988242041478,4
-0.8123912357151094,0.11216658426032408,-0.625855545048055,-0.23923339294915397,-0.3259491346075501,0.6466245358745651,3
0.16667369483920225,-0.2157668427954953,0.039226555064064694,-0.4611570659989154,0.2628436554317098,-2.450564077398777,4
-0.35165479780719794,-0.2157668427954953,-0.06309376803010762,-0.4611570659989154,-0.05831604822603592,0.5175750103215091,3
0.5698180780086255,-0.7623225545551937,0.8577891398174424,-0.3132079506324078,0.5840033590895148,-1.09554405909169,3
-0.7547991809766207,0.49475558249211277,-0.9839766758776577,-0.535131623682169,0.5840033590895148,1.09829787531026,3
-0.23647068833021995,-0.05180012926758561,-0.06309376803010762,-0.4611570659989154,-0.16536928277867724,-0.5148211941029393,3
0.16667369483920225,-0.2157668427954953,0.09038671661115057,-0.3871825083156616,0.2628436554317098,-2.450564077398777,3
-1.9066402757463996,2.680978429530907,-1.1886173220660021,-0.8310298544151842,-1.5570613319623607,2.840466470276515,2
-2.079416439961866,0.385444440140173,-0.5235352219538827,-0.16525883526590046,-1.8782210356201658,3.4857140980417953,4
-0.8699832904535987,1.3419169357196457,-1.3932579682543467,0.3525630685168759,-0.11184266550232687,0.9047235869806772,3
-0.7547991809766207,-0.1611112716195254,-0.11425392957719378,-0.3871825083156616,-0.2188959000549682,-0.3857716685498832,3
-0.40924685254568716,2.0251115754192686,-1.08629699897183,-0.017309719899392832,-0.004789430949744973,0.5175750103215091,3
-0.12128657885324247,0.08483879867233914,-0.4723750604067966,-0.4611570659989154,0.2628436554317098,-0.06314785466724451,4
-0.0061024693762639646,0.44010001131614285,0.14154687815823674,-0.3132079506324078,0.2628436554317098,0.5820997730980357,4
-0.2940627430687092,-0.1611112716195254,0.14154687815823674,-0.4611570659989154,-0.43300236916013196,0.0013769081092849425,4
-0.12128657885324247,0.2488055122002482,-0.2677344142184521,-0.3132079506324078,-0.004789430949744973,-0.1276726174437711,3
-0.6396150714996427,-0.2157668427954953,-0.16541409112427993,-0.23923339294915397,-0.37947575188384103,0.130426433662341,3
-0.2940627430687092,-0.6530114122032542,2.0856330169475092,-0.6091061813654229,0.3163702727080007,-1.482692635750858,3
-1.215535618884532,0.5494111536680827,0.1927070397053229,-0.6091061813654229,0.10226380360283692,0.9692483497572039,3
-0.1788786335917312,-1.0902559816110127,1.3182305937412175,-0.017309719899392832,0.476950124536933,0.38852548476845306,4
-0.12128657885324247,1.3965725068956154,1.2670704321941315,-0.3871825083156616,0.10226380360283692,-0.6438707196559953,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.535131623682169,-0.16536928277867724,-0.7729202452090513,3
0.051489585362224775,0.49475558249211277,-0.9328165143305717,-0.23923339294915397,-0.16536928277867724,-1.0310192963151634,3
0.051489585362224775,0.385444440140173,-0.8816563527834855,-0.23923339294915397,-0.16536928277867724,-1.0310192963151634,3
1.0305545159165364,-1.1995671239629526,0.8577891398174424,-0.16525883526590046,1.119269531852484,0.06590167088581153,4
0.6274101327471142,-0.7076669833792237,0.1927070397053229,-0.23923339294915397,-0.05831604822603592,-1.5472173985273876,4
-0.0061024693762639646,0.05751101308435418,0.039226555064064694,-0.4611570659989154,0.5840033590895148,0.5175750103215091,4
-0.2940627430687092,0.16682215543629397,-0.7793360296893133,-0.3871825083156616,0.15579042087912787,0.38852548476845306,4
0.28185780431618074,0.11216658426032408,-1.1886173220660021,-0.23923339294915397,-0.27242251733125916,-0.6438707196559953,4
-0.7547991809766207,0.8773445807239014,-0.9839766758776577,-0.535131623682169,-0.43300236916013196,0.19495119643886757,4
-0.5820230167611539,2.9542562854107564,-0.9328165143305717,-0.6091061813654229,-0.27242251733125916,-0.06314785466724451,3
-0.5820230167611539,0.9046723663118864,-1.3932579682543467,-0.017309719899392832,0.6910565936420968,1.1628226380867894,3
-0.1788786335917312,0.9866557230758413,-1.3932579682543467,0.056664837783860986,0.476950124536933,0.8401988242041478,3
-0.2940627430687092,-0.1611112716195254,-0.5235352219538827,-0.6830807390486765,-0.37947575188384103,0.5175750103215091,3
0.39704191379315823,0.49475558249211277,-1.1886173220660021,-0.4611570659989154,0.9051630627472605,-0.966494533538634,3
-0.06369452411475372,4.375301135985972,-1.3932579682543467,-0.6091061813654229,-0.16536928277867724,1.4209216891928986,3
-0.12128657885324247,4.375301135985972,-1.3932579682543467,-0.535131623682169,-0.16536928277867724,1.485446451969428,3
-0.1788786335917312,0.33078886896420306,-0.5746953835009688,-0.535131623682169,-0.27242251733125916,0.7111492986510918,5
-1.2731276736230213,-0.8169781257311636,-0.625855545048055,-0.535131623682169,-0.6471088382652957,0.7111492986510918,3
-0.1788786335917312,1.177950222191736,1.471711078382476,-0.3871825083156616,0.04873718632654597,-0.4502964313264098,3
-1.561087947315466,-0.1611112716195254,-0.9328165143305717,-0.16525883526590046,-1.6105879492386517,2.0661693169581787,3
-0.9851673999305766,-0.1611112716195254,-1.3420978067072604,-0.7570552967319304,-0.8076886900942281,0.5820997730980357,4
-0.23647068833021995,2.7902895718828464,-1.137457160518916,-0.23923339294915397,-0.43300236916013196,-0.5793459568794659,4
0.051489585362224775,1.177950222191736,-0.8304961912363995,-0.4611570659989154,-0.11184266550232687,-0.7729202452090513,3
-0.0061024693762639646,1.0139835086638262,-0.625855545048055,-0.535131623682169,0.04873718632654597,-0.5148211941029393,3
-0.6396150714996427,-0.6256836266152692,0.4485078474407534,-0.3871825083156616,0.2628436554317098,1.09829787531026,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3132079506324078,-0.27242251733125916,0.130426433662341,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3871825083156616,-0.27242251733125916,0.06590167088581153,3
-1.7914561662694215,-1.035600410435043,-1.3932579682543467,-0.535131623682169,-2.7346469120408803,2.3887931308408206,4
-1.1579435641460434,-0.7623225545551937,-0.9839766758776577,-0.6091061813654229,-0.7006354555416462,0.19495119643886757,3
-0.12128657885324247,0.7680334383719623,1.4205509168353898,-0.535131623682169,0.04873718632654597,-0.9019697707621074,3
-1.445903837838488,0.8226890095479321,-1.2909376451601744,-0.535131623682169,-1.2359016283046151,1.485446451969428,3
-0.40924685254568716,-0.2157668427954953,-0.06309376803010762,-0.6830807390486765,0.04873718632654597,-1.2891183474212755,3
-0.8123912357151094,-0.2157668427954953,-0.8816563527834855,-0.16525883526590046,-0.43300236916013196,0.7111492986510918,4
-0.06369452411475372,-0.7076669833792237,0.8577891398174424,0.2046139531503683,0.42342350726064204,1.4209216891928986,4
-0.5820230167611539,-1.0902559816110127,1.0112696244587007,-0.3132079506324078,-0.48652898643642295,0.130426433662341,4
0.5122260232701357,-0.05180012926758561,3.7227581864542647,0.6484612992498909,1.5474824700628709,-3.6765345701528083,2
-0.46683890728417593,0.385444440140173,-1.2397774836130884,-0.535131623682169,-0.9147419246468099,0.259475959215397,3
-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,0.3163702727080007,0.7111492986510918,3
-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,0.3163702727080007,0.7111492986510918,3
-0.6972071262381319,0.8226890095479321,-1.3932579682543467,-0.23923339294915397,0.10226380360283692,1.09829787531026,3
-0.8699832904535987,0.385444440140173,-0.4723750604067966,-0.4611570659989154,0.04873718632654597,1.8080702658520666,4
-0.40924685254568716,2.2983894312991175,-1.2397774836130884,-0.3871825083156616,-0.43300236916013196,-0.7083954824325219,3
-0.40924685254568716,0.8226890095479321,-1.2909376451601744,-0.9050044120984378,-0.11184266550232687,-0.9019697707621074,2
-0.2940627430687092,0.002855441908384288,-1.1886173220660021,-0.6091061813654229,-0.16536928277867724,0.130426433662341,4
-0.5244309620226647,0.385444440140173,-0.06309376803010762,3.5334690488967873,0.7981098281946787,0.38852548476845306,3
-0.5820230167611539,0.33078886896420306,-0.06309376803010762,3.4594944912135337,0.7445832109183878,0.38852548476845306,3
-0.2940627430687092,0.5494111536680827,1.0624297860057867,-0.6091061813654229,-0.3259491346075501,-0.7729202452090513,3
-0.8699832904535987,0.6040667248440525,-0.8816563527834855,-0.3132079506324078,-0.5935822209890048,0.19495119643886757,3
-0.5820230167611539,0.11216658426032408,-1.2397774836130884,-0.6830807390486765,-0.5935822209890048,0.38852548476845306,2
-0.8699832904535987,0.5494111536680827,-1.0351368374247438,-0.3132079506324078,-0.7541620728179371,1.0337731125337333,4
-0.46683890728417593,0.9593279374878563,-0.16541409112427993,-0.535131623682169,-0.16536928277867724,-1.9988907379630823,3
-0.23647068833021995,1.9431282186553138,-1.2397774836130884,-0.535131623682169,0.2628436554317098,0.32400072199192365,2
-0.1788786335917312,-0.5983558410272842,-0.5235352219538827,-0.3871825083156616,0.2628436554317098,-0.1276726174437711,4
-0.5244309620226647,0.49475558249211277,-1.137457160518916,-0.4611570659989154,-0.3259491346075501,0.7111492986510918,4
-0.5820230167611539,-0.8169781257311636,-0.3188945757655383,-0.3871825083156616,-0.3259491346075501,0.130426433662341,3
-0.8123912357151094,-0.1611112716195254,-1.1886173220660021,-0.7570552967319304,-0.48652898643642295,0.259475959215397,3
-0.46683890728417593,-0.05180012926758561,0.75546881672327,-0.16525883526590046,0.2628436554317098,1.74354550307554,4
-0.7547991809766207,1.5058836492475554,-1.3932579682543467,-0.017309719899392832,0.10226380360283692,1.09829787531026,3
0.28185780431618074,0.44010001131614285,-0.677015706595141,-0.09128427758264665,0.10226380360283692,-0.7729202452090513,3
0.3394498590546695,0.44010001131614285,1.113589947552873,-0.3871825083156616,0.2628436554317098,-1.224593584644746,3
-0.6396150714996427,1.095966865427781,-1.2909376451601744,-0.017309719899392832,0.2628436554317098,0.8401988242041478,3
-0.8699832904535987,0.44010001131614285,-0.3700547373126243,-0.535131623682169,0.20931703815541883,1.485446451969428,3
-0.9275753451920874,0.49475558249211277,-0.3188945757655383,-0.4611570659989154,0.15579042087912787,1.356396926416372,4
0.3394498590546695,-1.1995671239629526,1.5228712399295616,-0.3871825083156616,0.20931703815541883,-0.32124690577335663,3
-0.5244309620226647,-0.7623225545551937,1.0624297860057867,-0.3871825083156616,0.2628436554317098,0.19495119643886757,3
-0.35165479780719794,0.9593279374878563,-0.8816563527834855,0.056664837783860986,0.476950124536933,0.5175750103215091,3
-0.23647068833021995,-0.1611112716195254,0.2950273627994952,-0.3871825083156616,0.04873718632654597,-0.7083954824325219,3
-0.23647068833021995,-0.2157668427954953,0.24386720125240904,-0.4611570659989154,0.04873718632654597,-0.7083954824325219,3
-0.06369452411475372,-0.1611112716195254,0.39734768589366726,0.2785885108336221,0.476950124536933,-0.5148211941029393,3
-1.100351509407554,-0.8716336969071334,-0.11425392957719378,-0.4611570659989154,0.36989688998429165,1.6790207402990107,4
-0.8699832904535987,0.5494111536680827,-0.7793360296893133,0.9443595299829058,0.10226380360283692,-0.19219738022030056,3
-0.40924685254568716,0.11216658426032408,-0.3188945757655383,-0.23923339294915397,-0.16536928277867724,-0.19219738022030056,3
-0.2940627430687092,0.33078886896420306,0.2950273627994952,-0.3871825083156616,0.04873718632654597,-0.3857716685498832,3
-0.5820230167611539,0.27613329778823315,0.14154687815823674,-0.09128427758264665,0.04873718632654597,0.9692483497572039,3
1.8368432822553817,-1.2542226951389224,1.6763517245708202,-0.3871825083156616,0.7445832109183878,-1.2891183474212755,4
-1.6762720567924436,1.6698503627754644,-0.9839766758776577,-0.9789789697816916,-2.306433973830553,1.6790207402990107,5
-0.8123912357151094,3.0635674277626963,-1.08629699897183,-0.3132079506324078,-1.021795159199392,1.2918721636398425,2
0.7425942422240916,-1.1449115527869826,1.0112696244587007,-0.8310298544151842,0.1290271122409824,-0.5793459568794659,5
0.28185780431618074,-0.8716336969071334,1.0624297860057867,-0.3132079506324078,0.42342350726064204,-1.7407916868569702,3
-0.8699832904535987,-0.1611112716195254,-0.8304961912363995,-0.7570552967319304,-0.6738721469035007,0.32400072199192365,3
-0.7547991809766207,-0.5983558410272842,0.39734768589366726,-0.6830807390486765,-0.3259491346075501,0.19495119643886757,3
-0.7547991809766207,-0.5437002698513144,0.4485078474407534,-0.6830807390486765,-0.29918582596940463,0.19495119643886757,4
2.5855399938557384,-1.2542226951389224,2.392593986230026,0.056664837783860986,1.4404292355102295,-0.7083954824325219,5
-0.2940627430687092,0.22147772661226328,0.1927070397053229,-0.535131623682169,-0.24565920869311367,-0.1276726174437711,3
-0.2940627430687092,-0.4890446986753445,0.039226555064064694,0.1306393954671148,-0.05831604822603592,-0.5793459568794659,3
1.548883008562937,-1.2542226951389224,1.5740314014766479,-0.3132079506324078,0.6910565936420968,0.0013769081092849425,5
0.8001862969625804,0.002855441908384288,1.6763517245708202,-0.3871825083156616,-0.4597656777982775,-0.06314785466724451,4
-0.1788786335917312,1.068639079839796,-0.16541409112427993,0.2046139531503683,0.07550049496469145,0.259475959215397,4
1.8944353369938705,-0.4890446986753445,1.8809923707591647,-0.3132079506324078,0.6910565936420968,-0.6438707196559953,4
-0.06369452411475372,0.22147772661226328,-0.06309376803010762,-0.23923339294915397,-0.43300236916013196,-0.06314785466724451,3
-0.2940627430687092,1.123294651015766,-0.9839766758776577,-0.09128427758264665,0.36989688998429165,-0.4502964313264098,4
-0.7547991809766207,-0.2157668427954953,1.113589947552873,2.275901568281473,0.36989688998429165,0.19495119643886757,3
0.224265749577691,0.5220833680800977,-0.5746953835009688,-0.3871825083156616,-0.27242251733125916,-1.09554405909169,3
-0.12128657885324247,1.068639079839796,-0.2677344142184521,-0.23923339294915397,-0.004789430949744973,0.32400072199192365,3
-0.46683890728417593,-0.2157668427954953,-0.4212148988597105,-0.4611570659989154,-0.5400556037127139,0.5175750103215091,3
-0.2940627430687092,0.002855441908384288,0.2950273627994952,-0.09128427758264665,-0.0850793568641814,-0.06314785466724451,3
-0.2940627430687092,-1.035600410435043,0.4996680089878396,-0.3871825083156616,-0.16536928277867724,0.19495119643886757,4
-0.5244309620226647,0.002855441908384288,-0.06309376803010762,-0.3871825083156616,-0.5400556037127139,-1.0310192963151634,3
-0.8699832904535987,0.44010001131614285,-1.1886173220660021,-0.7570552967319304,-0.7809253814560826,0.7111492986510918,3
0.16667369483920225,0.6313945104320375,-0.11425392957719378,-0.3871825083156616,0.7713465195565332,-0.19219738022030056,4
0.051489585362224775,0.5767389392560676,0.4485078474407534,-0.3871825083156616,0.3966601986224371,0.0013769081092849425,2
-0.35165479780719794,-0.5437002698513144,-0.11425392957719378,0.056664837783860986,-0.29918582596940463,0.38852548476845306,4
0.3394498590546695,0.33078886896420306,1.164750109099959,-0.3871825083156616,-0.16536928277867724,-1.7407916868569702,4
0.39704191379315823,1.5878670060115094,-0.677015706595141,0.056664837783860986,0.9051630627472605,0.5175750103215091,3
-0.8123912357151094,-0.05180012926758561,-0.11425392957719378,0.056664837783860986,0.07550049496469145,0.9692483497572039,3
-1.7914561662694215,-0.2704224139714652,-1.1886173220660021,-0.6830807390486765,-2.1458541220016207,1.485446451969428,5
-0.1788786335917312,-0.8169781257311636,-1.08629699897183,-0.535131623682169,-0.24565920869311367,0.38852548476845306,4
0.10908164010071351,-0.8716336969071334,-0.3700547373126243,0.2046139531503683,0.6910565936420968,0.19495119643886757,4
-0.06369452411475372,2.571667287178967,-0.9328165143305717,-0.16525883526590046,0.07550049496469145,0.06590167088581153,4
-0.6396150714996427,0.5494111536680827,-1.3932579682543467,-0.4611570659989154,0.021973877688400503,0.38852548476845306,4
-0.6396150714996427,0.6313945104320375,-1.3932579682543467,-0.4611570659989154,0.021973877688400503,0.38852548476845306,4
0.3394498590546695,0.5767389392560676,0.4996680089878396,-0.6091061813654229,0.20931703815541883,-1.9988907379630823,3
2.1248035559478264,-0.8169781257311636,1.471711078382476,-0.3132079506324078,1.360139309595793,-1.09554405909169,4
-0.35165479780719794,0.27613329778823315,-0.8816563527834855,-0.535131623682169,-0.5668189123508593,-1.482692635750858,4
3.8525651981024946,-1.7461228357226513,0.8577891398174424,-0.23923339294915397,1.7883522478062395,-1.5472173985273876,5
-0.5820230167611539,0.7133778671959924,-1.3932579682543467,-0.3871825083156616,0.8516364454709696,1.9371197914051228,4
-0.6972071262381319,0.8226890095479321,-1.0351368374247438,-0.4611570659989154,0.07550049496469145,0.4530502475449797,3
-0.06369452411475372,0.385444440140173,-0.5235352219538827,-0.16525883526590046,-0.2188959000549682,-0.7083954824325219,3
-0.35165479780719794,0.002855441908384288,-1.08629699897183,-0.6091061813654229,-0.29918582596940463,0.259475959215397,4
1.4336988990859596,-1.1449115527869826,0.8577891398174424,-0.6830807390486765,0.958689680023611,-0.5793459568794659,4
-0.6972071262381319,0.385444440140173,-1.3932579682543467,-0.535131623682169,0.2628436554317098,1.0337731125337333,4
1.6064750633014258,-0.9809448392590733,1.0624297860057867,0.42653762620012975,1.0122162972999018,-0.9019697707621074,3
-0.35165479780719794,1.3419169357196457,0.75546881672327,-0.4611570659989154,-0.43300236916013196,-0.5148211941029393,3
-0.1788786335917312,0.22147772661226328,-0.21657425267136596,0.5005121838833836,0.021973877688400503,-0.32124690577335663,3
0.6274101327471142,-1.035600410435043,0.4996680089878396,-0.23923339294915397,0.6910565936420968,-0.5793459568794659,3
-0.9851673999305766,0.9046723663118864,-1.3932579682543467,-0.3132079506324078,0.04873718632654597,1.1628226380867894,3
-0.35165479780719794,-0.6530114122032542,2.4949143093241983,-0.535131623682169,0.04873718632654597,-1.6117421613039142,3
0.9729624611780476,-1.1995671239629526,1.0112696244587007,0.056664837783860986,1.5742457787010162,0.32400072199192365,5
-0.23647068833021995,-1.0902559816110127,-0.21657425267136596,-0.6091061813654229,-0.24565920869311367,-0.1276726174437711,3
-0.7547991809766207,2.4350283592390425,-1.1886173220660021,-0.3871825083156616,-0.5668189123508593,0.259475959215397,2
-0.1788786335917312,-0.05180012926758561,-1.2397774836130884,-0.6091061813654229,-0.5132922950745684,0.19495119643886757,3
-0.23647068833021995,-0.8716336969071334,-0.21657425267136596,-0.535131623682169,-0.2188959000549682,-0.19219738022030056,3
2.412763829640271,0.16682215543629397,1.113589947552873,-0.09128427758264665,1.7080623218917437,-1.482692635750858,3
2.009619446470849,-1.4728449798428018,1.2670704321941315,-0.535131623682169,0.04873718632654597,-0.7083954824325219,5
-0.12128657885324247,1.861144861891359,-1.3932579682543467,0.574486741566637,1.8954054823588213,1.8725950286285962,2
-0.23647068833021995,-0.9809448392590733,0.9601094629116147,0.7964104146163985,0.3163702727080007,0.259475959215397,6
