fixed acidity,volatile acidity,citric acid,chlorides,density,alcohol,target
-1.561087947315466,-0.1611112716195254,-0.9328165143305717,-0.7926389120113569,-1.6105879492386517,2.3738210938321993,3
-0.9851673999305766,-0.1611112716195254,-1.3420978067072604,-0.5697804964749019,-0.8076886900942281,-0.5845748022720374,4
-0.23647068833021995,2.7902895718828464,-1.137457160518916,-0.08354395348627253,-0.43300236916013196,-0.4921249305187803,4
0.051489585362224775,1.177950222191736,-0.8304961912363995,0.03801518226088462,-0.11184266550232687,-0.7694745457785532,3
-0.0061024693762639646,1.0139835086638262,-0.625855545048055,0.01775532630302505,0.04873718632654597,-0.8619244175318104,3
-0.6396150714996427,-0.6256836266152692,0.4485078474407534,-0.14432352135985124,0.2628436554317098,-1.1392740327915833,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.14432352135985124,-0.27242251733125916,-0.8619244175318104,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.14432352135985124,-0.27242251733125916,-0.8619244175318104,3
-1.7914561662694215,-1.035600410435043,-1.3932579682543467,-0.7723790560534973,-2.7346469120408803,3.2983198113647734,4
-1.1579435641460434,-0.7623225545551937,-0.9839766758776577,-0.4482213607277445,-0.7006354555416462,-0.9543742892850674,3
-0.12128657885324247,0.7680334383719623,1.4205509168353898,0.5850312931230905,0.04873718632654597,-0.9543742892850674,3
-1.445903837838488,0.8226890095479321,-1.2909376451601744,-0.02276438561269409,-1.2359016283046151,-0.39967505876552323,3
-0.40924685254568716,-0.2157668427954953,-0.06309376803010762,2.9959541521083795,0.04873718632654597,-1.0468241610383244,3
-0.8123912357151094,-0.2157668427954953,-0.8816563527834855,-0.2861425130648682,-0.43300236916013196,-0.21477531525900906,4
-0.06369452411475372,-0.7076669833792237,0.8577891398174424,0.01775532630302505,0.42342350726064204,0.06257430000076386,4
-0.5820230167611539,-1.0902559816110127,1.0112696244587007,-0.22536294519128952,-0.48652898643642295,-0.12232544350575032,4
0.5122260232701357,-0.05180012926758561,3.7227581864542647,10.573140280347852,1.5474824700628709,-0.9543742892850674,2
-0.46683890728417593,0.385444440140173,-1.2397774836130884,0.13931446205018247,-0.9147419246468099,-0.30722518701226614,3
-0.6972071262381319,-0.5437002698513144,0.75546881672327,-0.36718193689630624,0.3163702727080007,0.06257430000076386,3
-0.6972071262381319,-0.5437002698513144,0.75546881672327,-0.34692208093844695,0.3163702727080007,0.06257430000076386,3
-0.6972071262381319,0.8226890095479321,-1.3932579682543467,-0.3064023690227278,0.10226380360283692,-1.0468241610383244,3
-0.8699832904535987,0.385444440140173,-0.4723750604067966,-0.18484323327557037,0.04873718632654597,-1.0468241610383244,4
-0.40924685254568716,2.2983894312991175,-1.2397774836130884,0.03801518226088462,-0.43300236916013196,-0.7694745457785532,3
-0.40924685254568716,0.8226890095479321,-1.2909376451601744,-0.3266622249805874,-0.11184266550232687,-1.1392740327915833,2
-0.2940627430687092,0.002855441908384288,-1.1886173220660021,-0.24562280114914908,-0.16536928277867724,-0.39967505876552323,4
-0.5244309620226647,0.385444440140173,-0.06309376803010762,-0.36718193689630624,0.7981098281946787,-0.9543742892850674,3
-0.5820230167611539,0.33078886896420306,-0.06309376803010762,-0.36718193689630624,0.7445832109183878,-0.9543742892850674,3
-0.2940627430687092,0.5494111536680827,1.0624297860057867,0.24061374183948034,-0.3259491346075501,-0.8619244175318104,3
-0.8699832904535987,0.6040667248440525,-0.8816563527834855,-0.06328409752841295,-0.5935822209890048,-0.21477531525900906,3
-0.5820230167611539,0.11216658426032408,-1.2397774836130884,-0.3266622249805874,-0.5935822209890048,-1.3241737762980974,2
-0.8699832904535987,0.5494111536680827,-1.0351368374247438,0.01775532630302505,-0.7541620728179371,-0.029875571752493238,4
-0.46683890728417593,0.9593279374878563,-0.16541409112427993,5.508176290882964,-0.16536928277867724,-0.8619244175318104,3
-0.23647068833021995,1.9431282186553138,-1.2397774836130884,-0.610300208390623,0.2628436554317098,-1.2317239045448403,2
-0.1788786335917312,-0.5983558410272842,-0.5235352219538827,-0.3064023690227278,0.2628436554317098,-1.1392740327915833,4
-0.5244309620226647,0.49475558249211277,-1.137457160518916,-0.40770164881202536,-0.3259491346075501,0.9870730175333381,4
-0.5820230167611539,-0.8169781257311636,-0.3188945757655383,-0.1645833773177108,-0.3259491346075501,-0.8619244175318104,3
-0.8123912357151094,-0.1611112716195254,-1.1886173220660021,-0.06328409752841295,-0.48652898643642295,-0.8619244175318104,3
-0.46683890728417593,-0.05180012926758561,0.75546881672327,-0.02276438561269409,0.2628436554317098,0.06257430000076386,4
-0.7547991809766207,1.5058836492475554,-1.3932579682543467,-0.40770164881202536,0.10226380360283692,-0.7694745457785532,3
0.28185780431618074,0.44010001131614285,-0.677015706595141,-0.4279615047698849,0.10226380360283692,-0.8619244175318104,3
0.3394498590546695,0.44010001131614285,1.113589947552873,3.684789254675605,0.2628436554317098,-1.0468241610383244,3
-0.6396150714996427,1.095966865427781,-1.2909376451601744,-0.24562280114914908,0.2628436554317098,-1.0468241610383244,3
-0.8699832904535987,0.44010001131614285,-0.3700547373126243,-0.22536294519128952,0.20931703815541883,-1.0468241610383244,3
-0.9275753451920874,0.49475558249211277,-0.3188945757655383,-0.18484323327557037,0.15579042087912787,-1.0468241610383244,4
0.3394498590546695,-1.1995671239629526,1.5228712399295616,0.46347215737593533,0.20931703815541883,-0.6770246740252962,3
-0.5244309620226647,-0.7623225545551937,1.0624297860057867,-0.12406366540199364,0.2628436554317098,-1.1392740327915833,3
-0.35165479780719794,0.9593279374878563,-0.8816563527834855,-0.08354395348627253,0.476950124536933,-0.6770246740252962,3
-0.23647068833021995,-0.1611112716195254,0.2950273627994952,-0.08354395348627253,0.04873718632654597,-0.8619244175318104,3
-0.23647068833021995,-0.2157668427954953,0.24386720125240904,-0.12406366540199364,0.04873718632654597,-0.8619244175318104,3
-0.06369452411475372,-0.1611112716195254,0.39734768589366726,-0.22536294519128952,0.476950124536933,-0.9543742892850674,3
-1.100351509407554,-0.8716336969071334,-0.11425392957719378,-0.2861425130648682,0.36989688998429165,-0.5845748022720374,4
-0.8699832904535987,0.5494111536680827,-0.7793360296893133,0.22035388588162075,0.10226380360283692,-0.8619244175318104,3
-0.40924685254568716,0.11216658426032408,-0.3188945757655383,-0.34692208093844695,-0.16536928277867724,-0.6770246740252962,3
-0.2940627430687092,0.33078886896420306,0.2950273627994952,-0.2861425130648682,0.04873718632654597,-0.9543742892850674,3
-0.5820230167611539,0.27613329778823315,0.14154687815823674,-0.2861425130648682,0.04873718632654597,-0.21477531525900906,3
1.8368432822553817,-1.2542226951389224,1.6763517245708202,-0.4279615047698849,0.7445832109183878,-0.30722518701226614,4
-1.6762720567924436,1.6698503627754644,-0.9839766758776577,-0.8534184798849357,-2.306433973830553,2.3738210938321993,5
-0.8123912357151094,3.0635674277626963,-1.08629699897183,-0.5495206405170424,-1.021795159199392,0.894623145780081,2
0.7425942422240916,-1.1449115527869826,1.0112696244587007,-0.6508199203063422,0.1290271122409824,-0.12232544350575032,5
0.28185780431618074,-0.8716336969071334,1.0624297860057867,0.17983417396589965,0.42342350726064204,-1.0468241610383244,3
-0.8699832904535987,-0.1611112716195254,-0.8304961912363995,-0.26588265710700865,-0.6738721469035007,-0.8619244175318104,3
-0.7547991809766207,-0.5983558410272842,0.39734768589366726,-0.0025045296548345205,-0.3259491346075501,-1.1392740327915833,3
-0.7547991809766207,-0.5437002698513144,0.4485078474407534,0.01775532630302505,-0.29918582596940463,-1.1392740327915833,4
2.5855399938557384,-1.2542226951389224,2.392593986230026,0.13931446205018247,1.4404292355102295,0.3399239152605368,5
-0.2940627430687092,0.22147772661226328,0.1927070397053229,-0.3874417928541658,-0.24565920869311367,-1.0468241610383244,3
-0.2940627430687092,-0.4890446986753445,0.039226555064064694,0.24061374183948034,-0.05831604822603592,-0.9543742892850674,3
1.548883008562937,-1.2542226951389224,1.5740314014766479,-0.6913396322220592,0.6910565936420968,0.06257430000076386,5
0.8001862969625804,0.002855441908384288,1.6763517245708202,-0.9952374715899525,-0.4597656777982775,1.8191218633126551,4
-0.1788786335917312,1.068639079839796,-0.16541409112427993,-0.10380380944413209,0.07550049496469145,-0.39967505876552323,4
1.8944353369938705,-0.4890446986753445,1.8809923707591647,-0.5900403524327615,0.6910565936420968,-0.21477531525900906,4
-0.06369452411475372,0.22147772661226328,-0.06309376803010762,-0.5697804964749019,-0.43300236916013196,-0.30722518701226614,3
-0.2940627430687092,1.123294651015766,-0.9839766758776577,0.07853489417660377,0.36989688998429165,-0.5845748022720374,4
-0.7547991809766207,-0.2157668427954953,1.113589947552873,-0.5697804964749019,0.36989688998429165,0.06257430000076386,3
0.224265749577691,0.5220833680800977,-0.5746953835009688,0.26087359779733765,-0.27242251733125916,0.524823658767051,3
-0.12128657885324247,1.068639079839796,-0.2677344142184521,-0.3266622249805874,-0.004789430949744973,-1.2317239045448403,3
-0.46683890728417593,-0.2157668427954953,-0.4212148988597105,-0.24562280114914908,-0.5400556037127139,-0.6770246740252962,3
-0.2940627430687092,0.002855441908384288,0.2950273627994952,-0.1645833773177108,-0.0850793568641814,-0.8619244175318104,3
-0.2940627430687092,-1.035600410435043,0.4996680089878396,-0.12406366540199364,-0.16536928277867724,-0.9543742892850674,4
-0.5244309620226647,0.002855441908384288,-0.06309376803010762,0.26087359779733765,-0.5400556037127139,-0.9543742892850674,3
-0.8699832904535987,0.44010001131614285,-1.1886173220660021,-0.6305600643484806,-0.7809253814560826,-0.8619244175318104,3
0.16667369483920225,0.6313945104320375,-0.11425392957719378,-0.10380380944413209,0.7713465195565332,-0.39967505876552323,4
0.051489585362224775,0.5767389392560676,0.4485078474407534,0.01775532630302505,0.3966601986224371,-0.029875571752493238,2
-0.35165479780719794,-0.5437002698513144,-0.11425392957719378,-0.3064023690227278,-0.29918582596940463,0.06257430000076386,4
0.3394498590546695,0.33078886896420306,1.164750109099959,5.042199603852195,-0.16536928277867724,-0.8619244175318104,4
0.39704191379315823,1.5878670060115094,-0.677015706595141,0.01775532630302505,0.9051630627472605,-0.5845748022720374,3
-0.8123912357151094,-0.05180012926758561,-0.11425392957719378,-0.14432352135985124,0.07550049496469145,0.524823658767051,3
-1.7914561662694215,-0.2704224139714652,-1.1886173220660021,-0.6913396322220592,-2.1458541220016207,1.6342221198061393,5
-0.1788786335917312,-0.8169781257311636,-1.08629699897183,-0.20510308923342996,-0.24565920869311367,-0.4921249305187803,4
0.10908164010071351,-0.8716336969071334,-0.3700547373126243,0.03801518226088462,0.6910565936420968,-0.7694745457785532,4
-0.06369452411475372,2.571667287178967,-0.9328165143305717,-0.4684812166856041,0.07550049496469145,-1.3241737762980974,4
-0.6396150714996427,0.5494111536680827,-1.3932579682543467,0.17983417396589965,0.021973877688400503,-1.3241737762980974,4
-0.6396150714996427,0.6313945104320375,-1.3932579682543467,0.17983417396589965,0.021973877688400503,-1.1392740327915833,4
0.3394498590546695,0.5767389392560676,0.4996680089878396,3.542970262970588,0.20931703815541883,-1.0468241610383244,3
2.1248035559478264,-0.8169781257311636,1.471711078382476,0.09879475013446333,1.360139309595793,0.43237378701379386,4
-0.35165479780719794,0.27613329778823315,-0.8816563527834855,0.2811334537551992,-0.5668189123508593,-0.5845748022720374,4
3.8525651981024946,-1.7461228357226513,0.8577891398174424,-0.26588265710700865,1.7883522478062395,-1.1392740327915833,5
-0.5820230167611539,0.7133778671959924,-1.3932579682543467,-0.08354395348627253,0.8516364454709696,-0.4921249305187803,4
-0.6972071262381319,0.8226890095479321,-1.0351368374247438,-0.26588265710700865,0.07550049496469145,-0.8619244175318104,3
-0.06369452411475372,0.385444440140173,-0.5235352219538827,-0.3266622249805874,-0.2188959000549682,-1.0468241610383244,3
-0.35165479780719794,0.002855441908384288,-1.08629699897183,-0.2861425130648682,-0.29918582596940463,-0.5845748022720374,4
1.4336988990859596,-1.1449115527869826,0.8577891398174424,-0.5090009286013232,0.958689680023611,-0.39967505876552323,4
-0.6972071262381319,0.385444440140173,-1.3932579682543467,-0.2861425130648682,0.2628436554317098,-0.4921249305187803,4
1.6064750633014258,-0.9809448392590733,1.0624297860057867,0.03801518226088462,1.0122162972999018,0.06257430000076386,3
-0.35165479780719794,1.3419169357196457,0.75546881672327,0.07853489417660377,-0.43300236916013196,-0.8619244175318104,3
-0.1788786335917312,0.22147772661226328,-0.21657425267136596,-0.3064023690227278,0.021973877688400503,-1.0468241610383244,3
0.6274101327471142,-1.035600410435043,0.4996680089878396,-0.26588265710700865,0.6910565936420968,-1.1392740327915833,3
-0.9851673999305766,0.9046723663118864,-1.3932579682543467,-0.26588265710700865,0.04873718632654597,-1.1392740327915833,3
-0.35165479780719794,-0.6530114122032542,2.4949143093241983,10.593400136305712,0.04873718632654597,-0.9543742892850674,3
0.9729624611780476,-1.1995671239629526,1.0112696244587007,-0.06328409752841295,1.5742457787010162,0.06257430000076386,5
-0.23647068833021995,-1.0902559816110127,-0.21657425267136596,-0.22536294519128952,-0.24565920869311367,-1.0468241610383244,3
-0.7547991809766207,2.4350283592390425,-1.1886173220660021,-0.02276438561269409,-0.5668189123508593,-0.9543742892850674,2
-0.1788786335917312,-0.05180012926758561,-1.2397774836130884,-0.36718193689630624,-0.5132922950745684,-0.39967505876552323,3
-0.23647068833021995,-0.8716336969071334,-0.21657425267136596,-0.22536294519128952,-0.2188959000549682,-1.0468241610383244,3
2.412763829640271,0.16682215543629397,1.113589947552873,-0.48874107264346367,1.7080623218917437,0.43237378701379386,3
2.009619446470849,-1.4728449798428018,1.2670704321941315,-0.34692208093844695,0.04873718632654597,-0.21477531525900906,5
