fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,sulphates,alcohol,target
-0.6972071262381319,0.9866557230758413,-1.3932579682543467,-0.4611570659989154,-0.1645833773177108,-0.18129145867065927,-0.6371765857504236,-0.9543742892850674,3
-0.2940627430687092,0.6313945104320375,-1.3932579682543467,-0.3871825083156616,-0.12406366540199364,-0.7558155760435917,-0.4027156150512227,-0.5845748022720374,4
-0.9275753451920874,0.7953612239599472,-1.0351368374247438,-0.09128427758264665,0.01775532630302505,0.10597060001580692,-0.6957918284252239,-0.30722518701226614,3
-0.8123912357151094,0.8500167951359171,-1.3932579682543467,-0.017309719899392832,0.3419130216287779,0.5847406978265839,-0.5199461004008235,0.15502417175402095,4
-0.0061024693762639646,0.6860500816080074,-0.7793360296893133,-0.16525883526590046,-0.10380380944413209,-0.08553743910850388,0.007591083672379936,-0.5845748022720374,3
-0.8123912357151094,0.4127722257281579,-0.7793360296893133,6.0486040101274146,-0.3064023690227278,2.3083130499453812,-0.8130223137748247,-0.9543742892850674,4
-1.7914561662694215,-1.1449115527869826,-0.11425392957719378,-0.535131623682169,0.3013933097130588,-0.27704547823281467,-0.6371765857504236,-1.1392740327915833,3
-0.2940627430687092,0.6313945104320375,-1.3932579682543467,2.2019270105982196,-0.043024241570553665,-1.0430776347300579,-0.6371765857504236,-0.7694745457785532,4
-0.2940627430687092,0.385444440140173,-0.677015706595141,-0.09128427758264665,-0.043024241570553665,-1.2345856738543688,-0.3441003723764223,0.3399239152605368,4
-0.12128657885324247,-0.8169781257311636,0.039226555064064694,-0.3132079506324078,-0.4482213607277445,-0.27704547823281467,0.4178977823959819,-0.6770246740252962,5
-1.5034958925769768,3.2821897124665744,-0.9328165143305717,-0.7570552967319304,1.6993233708053677,-0.8515695956057471,-1.0474832844740263,-0.5845748022720374,2
-0.5820230167611539,-0.4343891274993746,0.4485078474407534,2.497825241331235,-0.2861425130648682,-0.37279949779497007,1.0040502091439851,0.06257430000076386,3
0.28185780431618074,0.44010001131614285,0.14154687815823674,0.2046139531503683,-0.0025045296548345205,0.10597060001580692,-0.871637556449625,-1.0468241610383244,2
-0.46683890728417593,-0.2157668427954953,-0.3700547373126243,0.056664837783860986,4.9409003240628975,-0.7558155760435917,1.4143569078675877,0.06257430000076386,4
-0.12128657885324247,0.7133778671959924,-0.2677344142184521,-0.23923339294915397,-0.3874417928541658,-0.6600615564814363,3.172814188111597,-0.12232544350575032,3
-0.8699832904535987,0.7680334383719623,-1.2909376451601744,-0.535131623682169,-0.7723790560534973,-1.0430776347300579,-0.8130223137748247,-0.8619244175318104,3
-2.1370084947003556,-0.05180012926758561,-0.625855545048055,-0.3132079506324078,-0.6913396322220592,-0.7558155760435917,-0.5785613430756232,2.466270965585456,2
-0.35165479780719794,2.2164060745351635,0.8066289782703563,-0.23923339294915397,0.524251725249514,0.5847406978265839,0.4178977823959819,-1.1392740327915833,3
0.224265749577691,-1.3088782663148923,1.2670704321941315,-0.6830807390486765,0.5039918692916545,-0.37279949779497007,-0.4613308577260231,-0.8619244175318104,3
-1.100351509407554,-0.7076669833792237,-0.21657425267136596,-0.6830807390486765,-0.4482213607277445,-1.0430776347300579,-0.5785613430756232,-1.1392740327915833,3
-1.561087947315466,-1.1995671239629526,0.4996680089878396,-0.8310298544151842,-0.2861425130648682,-0.37279949779497007,-0.4613308577260231,-1.1392740327915833,3
0.28185780431618074,0.7133778671959924,-0.06309376803010762,-0.6091061813654229,-0.2861425130648682,-1.1388316542922132,0.4765130250707823,-1.1392740327915833,3
-0.9851673999305766,-0.05180012926758561,-1.1886173220660021,-0.23923339294915397,-0.3874417928541658,-0.7558155760435917,-0.1682546443520212,-0.9543742892850674,4
-0.9851673999305766,-0.1611112716195254,-1.1886173220660021,-0.3132079506324078,-0.40770164881202536,-0.9473236151679025,-0.10963940167722082,-0.9543742892850674,4
0.16667369483920225,-0.8169781257311636,0.4485078474407534,0.3525630685168759,-0.14432352135985124,1.350772854323827,-0.5785613430756232,-0.9543742892850674,3
-0.40924685254568716,-0.10645570044355551,-0.625855545048055,0.2046139531503683,0.44321230141807577,1.6380349130102936,-0.1682546443520212,-0.21477531525900906,4
-0.35165479780719794,0.49475558249211277,-1.1886173220660021,0.9443595299829058,-0.08354395348627253,0.8720027565130501,-0.7544070711000244,-0.8619244175318104,3
1.088146570655025,-0.5983558410272842,1.5228712399295616,0.6484612992498909,-0.36718193689630624,-1.1388316542922132,-0.1682546443520212,-0.7694745457785532,3
-0.46683890728417593,0.5494111536680827,-0.7793360296893133,1.9060287798652045,0.46347215737593533,3.265853245566935,0.6523587530951834,-0.9543742892850674,3
-0.2940627430687092,0.33078886896420306,-0.4723750604067966,-0.16525883526590046,-0.24562280114914908,0.10597060001580692,-0.4027156150512227,-0.39967505876552323,3
-0.5820230167611539,-0.7623225545551937,0.1927070397053229,-0.09128427758264665,-0.2861425130648682,-0.6600615564814363,-0.6957918284252239,-0.9543742892850674,4
0.28185780431618074,-0.7076669833792237,0.6531484936290981,-0.23923339294915397,-0.18484323327557037,0.29747863914011774,-0.10963940167722082,-1.1392740327915833,3
-0.35165479780719794,0.8773445807239014,1.113589947552873,-0.535131623682169,0.5445115812073736,0.39323265870227314,0.3006672970463812,-1.0468241610383244,3
-0.46683890728417593,-0.05180012926758561,-0.5746953835009688,-0.4611570659989154,-0.06328409752841295,-0.37279949779497007,-0.22686988702682157,-0.8619244175318104,5
-0.7547991809766207,1.123294651015766,-1.137457160518916,-0.3871825083156616,-0.14432352135985124,-0.27704547823281467,-0.5199461004008235,-0.5845748022720374,3
-0.6396150714996427,1.068639079839796,-1.137457160518916,1.5731432702905632,-0.043024241570553665,-1.1388316542922132,-1.5750204685472289,0.43237378701379386,3
-0.46683890728417593,-0.05180012926758561,-0.8304961912363995,-0.7570552967319304,-0.18484323327557037,-0.46855351735712547,-0.4613308577260231,-0.7694745457785532,3
-0.9851673999305766,0.9593279374878563,-1.0351368374247438,-0.6830807390486765,-0.24562280114914908,-0.9473236151679025,-0.4613308577260231,0.24747404350727803,3
0.5698180780086255,-1.1449115527869826,1.5228712399295616,-0.3871825083156616,-0.2861425130648682,1.0635107956373608,0.7695892384447842,0.24747404350727803,3
-0.1788786335917312,0.9593279374878563,-1.137457160518916,-0.4611570659989154,-0.2861425130648682,-0.7558155760435917,1.707433121241589,0.06257430000076386,4
-0.35165479780719794,0.5494111536680827,-0.9839766758776577,-0.4611570659989154,-0.24562280114914908,-0.08553743910850388,-0.6957918284252239,-0.8619244175318104,4
-0.35165479780719794,0.7680334383719623,-0.21657425267136596,-0.3132079506324078,-0.0025045296548345205,0.10597060001580692,-1.0474832844740263,-0.8619244175318104,3
-0.35165479780719794,0.8773445807239014,-0.2677344142184521,-0.4611570659989154,-0.08354395348627253,0.20172461957796234,-1.0474832844740263,-0.8619244175318104,3
-0.0061024693762639646,0.7953612239599472,-0.06309376803010762,-0.3132079506324078,-0.08354395348627253,-0.46855351735712547,-0.7544070711000244,-1.1392740327915833,2
0.8001862969625804,-1.1449115527869826,1.3693907552883038,-0.017309719899392832,0.1190546060923229,1.1592648151995164,0.9454349664691847,-0.7694745457785532,3
0.28185780431618074,-0.6530114122032542,1.8809923707591647,-0.23923339294915397,0.09879475013446333,-0.6600615564814363,0.007591083672379936,0.06257430000076386,3
-0.8699832904535987,1.3965725068956154,-1.3932579682543467,-0.09128427758264665,0.32165316567091834,-0.18129145867065927,-0.6371765857504236,0.24747404350727803,4
-0.9275753451920874,1.2052780077797207,-0.7793360296893133,-0.3871825083156616,-0.043024241570553665,-0.37279949779497007,-0.8130223137748247,-0.30722518701226614,3
-0.0061024693762639646,0.5220833680800977,-0.3700547373126243,-0.7570552967319304,-0.1645833773177108,1.0635107956373608,2.7038922467131954,-1.2317239045448403,2
-1.215535618884532,-0.4343891274993746,-0.3700547373126243,-0.6830807390486765,-0.3874417928541658,-1.2345856738543688,-0.5785613430756232,-1.1392740327915833,3
-0.2940627430687092,-0.5437002698513144,2.1879533400416813,-0.4611570659989154,7.615201310500356,0.5847406978265839,3.64173612951,-0.9543742892850674,3
-0.5244309620226647,-0.1611112716195254,1.0112696244587007,-0.3871825083156616,-0.043024241570553665,0.48898667826442854,-0.5199461004008235,-1.2317239045448403,3
-0.5820230167611539,0.7680334383719623,-0.06309376803010762,-0.535131623682169,6.338830385155206,0.010216580453651524,2.8211227320627947,-0.9543742892850674,3
-1.1579435641460434,-1.2542226951389224,1.0624297860057867,-0.535131623682169,-0.3874417928541658,0.20172461957796234,0.7109739957699838,-0.12232544350575032,4
-0.8123912357151094,0.11216658426032408,-0.625855545048055,-0.23923339294915397,-0.24562280114914908,0.29747863914011774,-0.4027156150512227,-0.30722518701226614,3
0.16667369483920225,-0.2157668427954953,0.039226555064064694,-0.4611570659989154,0.44321230141807577,0.39323265870227314,7.568957388721621,-0.4921249305187803,4
-0.35165479780719794,-0.2157668427954953,-0.06309376803010762,-0.4611570659989154,-0.5292607845591828,-0.6600615564814363,-0.10963940167722082,-0.7694745457785532,3
0.5698180780086255,-0.7623225545551937,0.8577891398174424,-0.3132079506324078,0.382432733544497,1.733788932572449,3.290044673461198,-0.8619244175318104,3
-0.7547991809766207,0.49475558249211277,-0.9839766758776577,-0.535131623682169,-0.24562280114914908,-0.7558155760435917,-0.7544070711000244,-1.3241737762980974,3
-0.23647068833021995,-0.05180012926758561,-0.06309376803010762,-0.4611570659989154,-0.18484323327557037,2.499821089069692,-0.6957918284252239,-0.8619244175318104,3
0.16667369483920225,-0.2157668427954953,0.09038671661115057,-0.3871825083156616,0.44321230141807577,0.29747863914011774,7.744803116746023,-0.5845748022720374,3
-1.9066402757463996,2.680978429530907,-1.1886173220660021,-0.8310298544151842,-0.8736783358427952,2.4040670695075366,-1.0474832844740263,0.06257430000076386,2
-2.079416439961866,0.385444440140173,-0.5235352219538827,-0.16525883526590046,-0.610300208390623,0.10597060001580692,-0.3441003723764223,2.2813712220789424,4
-0.8699832904535987,1.3419169357196457,-1.3932579682543467,0.3525630685168759,0.2811334537551992,-0.7558155760435917,-0.5785613430756232,0.24747404350727803,3
-0.7547991809766207,-0.1611112716195254,-0.11425392957719378,-0.3871825083156616,-0.36718193689630624,-1.2345856738543688,-0.1682546443520212,-1.1392740327915833,3
-0.40924685254568716,2.0251115754192686,-1.08629699897183,-0.017309719899392832,-0.18484323327557037,-1.0430776347300579,-0.5785613430756232,-0.5845748022720374,3
-0.12128657885324247,0.08483879867233914,-0.4723750604067966,-0.4611570659989154,-0.1645833773177108,-0.27704547823281467,-0.4027156150512227,-1.3241737762980974,4
-0.0061024693762639646,0.44010001131614285,0.14154687815823674,-0.3132079506324078,-0.08354395348627253,-0.46855351735712547,-0.28548512970162193,-0.21477531525900906,4
-0.2940627430687092,-0.1611112716195254,0.14154687815823674,-0.4611570659989154,-0.26588265710700865,-0.7558155760435917,-0.5785613430756232,-0.029875571752493238,4
-0.12128657885324247,0.2488055122002482,-0.2677344142184521,-0.3132079506324078,-0.22536294519128952,-0.37279949779497007,-0.871637556449625,-1.1392740327915833,3
-0.6396150714996427,-0.2157668427954953,-0.16541409112427993,-0.23923339294915397,-0.36718193689630624,-1.0430776347300579,-1.0474832844740263,-0.9543742892850674,3
-0.2940627430687092,-0.6530114122032542,2.0856330169475092,-0.6091061813654229,7.675980878373937,0.20172461957796234,3.8175818575344014,-1.0468241610383244,3
-1.215535618884532,0.5494111536680827,0.1927070397053229,-0.6091061813654229,-0.0025045296548345205,-0.08553743910850388,0.7695892384447842,-1.0468241610383244,3
-0.1788786335917312,-1.0902559816110127,1.3182305937412175,-0.017309719899392832,0.05827503821874419,0.20172461957796234,0.8282044811195846,-0.7694745457785532,4
-0.12128657885324247,1.3965725068956154,1.2670704321941315,-0.3871825083156616,0.6863305729123903,2.021050991258915,0.18343681169678042,-1.0468241610383244,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.535131623682169,0.32165316567091834,-0.37279949779497007,1.590202635891989,-0.8619244175318104,3
0.051489585362224775,0.49475558249211277,-0.9328165143305717,-0.23923339294915397,-0.08354395348627253,-0.46855351735712547,0.007591083672379936,-0.5845748022720374,3
0.051489585362224775,0.385444440140173,-0.8816563527834855,-0.23923339294915397,-0.06328409752841295,-0.18129145867065927,0.007591083672379936,-0.5845748022720374,3
1.0305545159165364,-1.1995671239629526,0.8577891398174424,-0.16525883526590046,-0.1645833773177108,0.5847406978265839,0.06620632634718031,-0.6770246740252962,4
0.6274101327471142,-0.7076669833792237,0.1927070397053229,-0.23923339294915397,0.03801518226088462,-0.27704547823281467,-0.1682546443520212,0.06257430000076386,4
-0.0061024693762639646,0.05751101308435418,0.039226555064064694,-0.4611570659989154,-0.22536294519128952,-0.46855351735712547,-0.28548512970162193,-0.39967505876552323,4
-0.2940627430687092,0.16682215543629397,-0.7793360296893133,-0.3871825083156616,-0.12406366540199364,-0.8515695956057471,-0.9302527991244255,-0.9543742892850674,4
0.28185780431618074,0.11216658426032408,-1.1886173220660021,-0.23923339294915397,0.6255510050388116,-0.18129145867065927,-0.3441003723764223,0.43237378701379386,4
-0.7547991809766207,0.8773445807239014,-0.9839766758776577,-0.535131623682169,0.17983417396589965,0.5847406978265839,-0.6957918284252239,-1.1392740327915833,4
-0.5820230167611539,2.9542562854107564,-0.9328165143305717,-0.6091061813654229,1.8208825065525251,-0.5643075369192809,-0.5199461004008235,-1.3241737762980974,3
-0.5820230167611539,0.9046723663118864,-1.3932579682543467,-0.017309719899392832,-0.26588265710700865,-1.2345856738543688,-0.8130223137748247,-1.1392740327915833,3
-0.1788786335917312,0.9866557230758413,-1.3932579682543467,0.056664837783860986,-0.1645833773177108,-0.46855351735712547,-0.7544070711000244,-0.8619244175318104,3
-0.2940627430687092,-0.1611112716195254,-0.5235352219538827,-0.6830807390486765,-0.12406366540199364,0.48898667826442854,-1.0474832844740263,-0.8619244175318104,3
0.39704191379315823,0.49475558249211277,-1.1886173220660021,-0.4611570659989154,1.1725671159010194,1.0635107956373608,0.2420520543715808,-0.9543742892850674,3
-0.06369452411475372,4.375301135985972,-1.3932579682543467,-0.6091061813654229,-0.14432352135985124,-1.2345856738543688,-0.9888680417992258,0.43237378701379386,3
-0.12128657885324247,4.375301135985972,-1.3932579682543467,-0.535131623682169,-0.12406366540199364,-1.2345856738543688,-1.0474832844740263,0.43237378701379386,3
-0.1788786335917312,0.33078886896420306,-0.5746953835009688,-0.535131623682169,-0.4684812166856041,-1.2345856738543688,1.5315873932171884,0.06257430000076386,5
-1.2731276736230213,-0.8169781257311636,-0.625855545048055,-0.535131623682169,-0.3266622249805874,-0.9473236151679025,-0.5199461004008235,-0.9543742892850674,3
-0.1788786335917312,1.177950222191736,1.471711078382476,-0.3871825083156616,0.605291149080952,1.350772854323827,0.007591083672379936,-0.9543742892850674,3
-1.561087947315466,-0.1611112716195254,-0.9328165143305717,-0.16525883526590046,-0.7926389120113569,0.10597060001580692,-0.1682546443520212,2.3738210938321993,3
-0.9851673999305766,-0.1611112716195254,-1.3420978067072604,-0.7570552967319304,-0.5697804964749019,0.10597060001580692,-0.4613308577260231,-0.5845748022720374,4
-0.23647068833021995,2.7902895718828464,-1.137457160518916,-0.23923339294915397,-0.08354395348627253,-0.27704547823281467,-0.6371765857504236,-0.4921249305187803,4
0.051489585362224775,1.177950222191736,-0.8304961912363995,-0.4611570659989154,0.03801518226088462,0.010216580453651524,0.9454349664691847,-0.7694745457785532,3
-0.0061024693762639646,1.0139835086638262,-0.625855545048055,-0.535131623682169,0.01775532630302505,-0.5643075369192809,0.6523587530951834,-0.8619244175318104,3
-0.6396150714996427,-0.6256836266152692,0.4485078474407534,-0.3871825083156616,-0.14432352135985124,-0.27704547823281467,-0.10963940167722082,-1.1392740327915833,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3132079506324078,-0.14432352135985124,-0.08553743910850388,-0.6957918284252239,-0.8619244175318104,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3871825083156616,-0.14432352135985124,0.10597060001580692,-0.6957918284252239,-0.8619244175318104,3
-1.7914561662694215,-1.035600410435043,-1.3932579682543467,-0.535131623682169,-0.7723790560534973,1.0635107956373608,0.7695892384447842,3.2983198113647734,4
-1.1579435641460434,-0.7623225545551937,-0.9839766758776577,-0.6091061813654229,-0.4482213607277445,-1.2345856738543688,-0.4613308577260231,-0.9543742892850674,3
-0.12128657885324247,0.7680334383719623,1.4205509168353898,-0.535131623682169,0.5850312931230905,1.542280893448138,-0.22686988702682157,-0.9543742892850674,3
-1.445903837838488,0.8226890095479321,-1.2909376451601744,-0.535131623682169,-0.02276438561269409,0.48898667826442854,-0.8130223137748247,-0.39967505876552323,3
-0.40924685254568716,-0.2157668427954953,-0.06309376803010762,-0.6830807390486765,2.9959541521083795,-0.5643075369192809,0.8282044811195846,-1.0468241610383244,3
-0.8123912357151094,-0.2157668427954953,-0.8816563527834855,-0.16525883526590046,-0.2861425130648682,-0.37279949779497007,-0.4613308577260231,-0.21477531525900906,4
-0.06369452411475372,-0.7076669833792237,0.8577891398174424,0.2046139531503683,0.01775532630302505,-0.46855351735712547,-0.28548512970162193,0.06257430000076386,4
-0.5820230167611539,-1.0902559816110127,1.0112696244587007,-0.3132079506324078,-0.22536294519128952,-1.0430776347300579,-0.7544070711000244,-0.12232544350575032,4
0.5122260232701357,-0.05180012926758561,3.7227581864542647,0.6484612992498909,10.573140280347852,1.542280893448138,7.862033602095623,-0.9543742892850674,2
-0.46683890728417593,0.385444440140173,-1.2397774836130884,-0.535131623682169,0.13931446205018247,0.8720027565130501,-0.6957918284252239,-0.30722518701226614,3
-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,-0.36718193689630624,1.2550188347616718,0.35928253972118157,0.06257430000076386,3
-0.6972071262381319,-0.5437002698513144,0.75546881672327,2.2019270105982196,-0.34692208093844695,1.1592648151995164,0.3006672970463812,0.06257430000076386,3
-0.6972071262381319,0.8226890095479321,-1.3932579682543467,-0.23923339294915397,-0.3064023690227278,-0.37279949779497007,-0.9302527991244255,-1.0468241610383244,3
-0.8699832904535987,0.385444440140173,-0.4723750604067966,-0.4611570659989154,-0.18484323327557037,0.20172461957796234,-0.5199461004008235,-1.0468241610383244,4
-0.40924685254568716,2.2983894312991175,-1.2397774836130884,-0.3871825083156616,0.03801518226088462,-0.8515695956057471,-0.5785613430756232,-0.7694745457785532,3
-0.40924685254568716,0.8226890095479321,-1.2909376451601744,-0.9050044120984378,-0.3266622249805874,-0.6600615564814363,2.469431276013994,-1.1392740327915833,2
-0.2940627430687092,0.002855441908384288,-1.1886173220660021,-0.6091061813654229,-0.24562280114914908,0.10597060001580692,-0.5785613430756232,-0.39967505876552323,4
-0.5244309620226647,0.385444440140173,-0.06309376803010762,3.5334690488967873,-0.36718193689630624,1.9252969716967596,-0.9888680417992258,-0.9543742892850674,3
-0.5820230167611539,0.33078886896420306,-0.06309376803010762,3.4594944912135337,-0.36718193689630624,1.8295429521346043,-0.9888680417992258,-0.9543742892850674,3
-0.2940627430687092,0.5494111536680827,1.0624297860057867,-0.6091061813654229,0.24061374183948034,-0.18129145867065927,-0.22686988702682157,-0.8619244175318104,3
-0.8699832904535987,0.6040667248440525,-0.8816563527834855,-0.3132079506324078,-0.06328409752841295,0.20172461957796234,-0.8130223137748247,-0.21477531525900906,3
-0.5820230167611539,0.11216658426032408,-1.2397774836130884,-0.6830807390486765,-0.3266622249805874,0.10597060001580692,-1.0474832844740263,-1.3241737762980974,2
-0.8699832904535987,0.5494111536680827,-1.0351368374247438,-0.3132079506324078,0.01775532630302505,-0.46855351735712547,-0.6371765857504236,-0.029875571752493238,4
-0.46683890728417593,0.9593279374878563,-0.16541409112427993,-0.535131623682169,5.508176290882964,-0.08553743910850388,5.458808652428811,-0.8619244175318104,3
-0.23647068833021995,1.9431282186553138,-1.2397774836130884,-0.535131623682169,-0.610300208390623,-1.1388316542922132,-1.926711924596031,-1.2317239045448403,2
-0.1788786335917312,-0.5983558410272842,-0.5235352219538827,-0.3871825083156616,-0.3064023690227278,-0.9473236151679025,-0.28548512970162193,-1.1392740327915833,4
-0.5244309620226647,0.49475558249211277,-1.137457160518916,-0.4611570659989154,-0.40770164881202536,0.7762487369508947,-0.5199461004008235,0.9870730175333381,4
-0.5820230167611539,-0.8169781257311636,-0.3188945757655383,-0.3871825083156616,-0.1645833773177108,-0.8515695956057471,-1.1060985271488266,-0.8619244175318104,3
-0.8123912357151094,-0.1611112716195254,-1.1886173220660021,-0.7570552967319304,-0.06328409752841295,0.29747863914011774,0.7109739957699838,-0.8619244175318104,3
-0.46683890728417593,-0.05180012926758561,0.75546881672327,-0.16525883526590046,-0.02276438561269409,-0.7558155760435917,-0.28548512970162193,0.06257430000076386,4
-0.7547991809766207,1.5058836492475554,-1.3932579682543467,-0.017309719899392832,-0.40770164881202536,-0.8515695956057471,-0.5785613430756232,-0.7694745457785532,3
0.28185780431618074,0.44010001131614285,-0.677015706595141,-0.09128427758264665,-0.4279615047698849,-0.5643075369192809,-0.4027156150512227,-0.8619244175318104,3
0.3394498590546695,0.44010001131614285,1.113589947552873,-0.3871825083156616,3.684789254675605,0.6804947173887393,2.1177398199651916,-1.0468241610383244,3
-0.6396150714996427,1.095966865427781,-1.2909376451601744,-0.017309719899392832,-0.24562280114914908,0.010216580453651524,-0.8130223137748247,-1.0468241610383244,3
-0.8699832904535987,0.44010001131614285,-0.3700547373126243,-0.535131623682169,-0.22536294519128952,-0.46855351735712547,-0.4613308577260231,-1.0468241610383244,3
-0.9275753451920874,0.49475558249211277,-0.3188945757655383,-0.4611570659989154,-0.18484323327557037,-0.7558155760435917,-0.4613308577260231,-1.0468241610383244,4
0.3394498590546695,-1.1995671239629526,1.5228712399295616,-0.3871825083156616,0.46347215737593533,0.9677567760752055,-0.7544070711000244,-0.6770246740252962,3
-0.5244309620226647,-0.7623225545551937,1.0624297860057867,-0.3871825083156616,-0.12406366540199364,-0.18129145867065927,-0.6371765857504236,-1.1392740327915833,3
-0.35165479780719794,0.9593279374878563,-0.8816563527834855,0.056664837783860986,-0.08354395348627253,-0.6600615564814363,-0.9888680417992258,-0.6770246740252962,3
-0.23647068833021995,-0.1611112716195254,0.2950273627994952,-0.3871825083156616,-0.08354395348627253,-0.08553743910850388,-0.6371765857504236,-0.8619244175318104,3
-0.23647068833021995,-0.2157668427954953,0.24386720125240904,-0.4611570659989154,-0.12406366540199364,0.10597060001580692,-0.6371765857504236,-0.8619244175318104,3
-0.06369452411475372,-0.1611112716195254,0.39734768589366726,0.2785885108336221,-0.22536294519128952,0.48898667826442854,-0.22686988702682157,-0.9543742892850674,3
-1.100351509407554,-0.8716336969071334,-0.11425392957719378,-0.4611570659989154,-0.2861425130648682,0.48898667826442854,-0.22686988702682157,-0.5845748022720374,4
-0.8699832904535987,0.5494111536680827,-0.7793360296893133,0.9443595299829058,0.22035388588162075,0.010216580453651524,-0.28548512970162193,-0.8619244175318104,3
-0.40924685254568716,0.11216658426032408,-0.3188945757655383,-0.23923339294915397,-0.34692208093844695,-0.8515695956057471,-0.6371765857504236,-0.6770246740252962,3
-0.2940627430687092,0.33078886896420306,0.2950273627994952,-0.3871825083156616,-0.2861425130648682,0.7762487369508947,-0.6957918284252239,-0.9543742892850674,3
-0.5820230167611539,0.27613329778823315,0.14154687815823674,-0.09128427758264665,-0.2861425130648682,-0.08553743910850388,-0.4027156150512227,-0.21477531525900906,3
1.8368432822553817,-1.2542226951389224,1.6763517245708202,-0.3871825083156616,-0.4279615047698849,-0.37279949779497007,1.8246636065911896,-0.30722518701226614,4
-1.6762720567924436,1.6698503627754644,-0.9839766758776577,-0.9789789697816916,-0.8534184798849357,-0.27704547823281467,1.1212806944935858,2.3738210938321993,5
