volatile acidity,citric acid,residual sugar,free sulfur dioxide,pH,alcohol,target
0.385444440140173,-0.5235352219538827,-0.16525883526590046,0.10597060001580692,3.4857140980417953,2.2813712220789424,4
1.3419169357196457,-1.3932579682543467,0.3525630685168759,-0.7558155760435917,0.9047235869806772,0.24747404350727803,3
-0.1611112716195254,-0.11425392957719378,-0.3871825083156616,-1.2345856738543688,-0.3857716685498832,-1.1392740327915833,3
2.0251115754192686,-1.08629699897183,-0.017309719899392832,-1.0430776347300579,0.5175750103215091,-0.5845748022720374,3
0.08483879867233914,-0.4723750604067966,-0.4611570659989154,-0.27704547823281467,-0.06314785466724451,-1.3241737762980974,4
0.44010001131614285,0.14154687815823674,-0.3132079506324078,-0.46855351735712547,0.5820997730980357,-0.21477531525900906,4
-0.1611112716195254,0.14154687815823674,-0.4611570659989154,-0.7558155760435917,0.0013769081092849425,-0.029875571752493238,4
0.2488055122002482,-0.2677344142184521,-0.3132079506324078,-0.37279949779497007,-0.1276726174437711,-1.1392740327915833,3
-0.2157668427954953,-0.16541409112427993,-0.23923339294915397,-1.0430776347300579,0.130426433662341,-0.9543742892850674,3
-0.6530114122032542,2.0856330169475092,-0.6091061813654229,0.20172461957796234,-1.482692635750858,-1.0468241610383244,3
0.5494111536680827,0.1927070397053229,-0.6091061813654229,-0.08553743910850388,0.9692483497572039,-1.0468241610383244,3
-1.0902559816110127,1.3182305937412175,-0.017309719899392832,0.20172461957796234,0.38852548476845306,-0.7694745457785532,4
1.3965725068956154,1.2670704321941315,-0.3871825083156616,2.021050991258915,-0.6438707196559953,-1.0468241610383244,3
0.16682215543629397,-0.4212148988597105,-0.535131623682169,-0.37279949779497007,-0.7729202452090513,-0.8619244175318104,3
0.49475558249211277,-0.9328165143305717,-0.23923339294915397,-0.46855351735712547,-1.0310192963151634,-0.5845748022720374,3
0.385444440140173,-0.8816563527834855,-0.23923339294915397,-0.18129145867065927,-1.0310192963151634,-0.5845748022720374,3
-1.1995671239629526,0.8577891398174424,-0.16525883526590046,0.5847406978265839,0.06590167088581153,-0.6770246740252962,4
-0.7076669833792237,0.1927070397053229,-0.23923339294915397,-0.27704547823281467,-1.5472173985273876,0.06257430000076386,4
0.05751101308435418,0.039226555064064694,-0.4611570659989154,-0.46855351735712547,0.5175750103215091,-0.39967505876552323,4
0.16682215543629397,-0.7793360296893133,-0.3871825083156616,-0.8515695956057471,0.38852548476845306,-0.9543742892850674,4
0.11216658426032408,-1.1886173220660021,-0.23923339294915397,-0.18129145867065927,-0.6438707196559953,0.43237378701379386,4
0.8773445807239014,-0.9839766758776577,-0.535131623682169,0.5847406978265839,0.19495119643886757,-1.1392740327915833,4
2.9542562854107564,-0.9328165143305717,-0.6091061813654229,-0.5643075369192809,-0.06314785466724451,-1.3241737762980974,3
0.9046723663118864,-1.3932579682543467,-0.017309719899392832,-1.2345856738543688,1.1628226380867894,-1.1392740327915833,3
0.9866557230758413,-1.3932579682543467,0.056664837783860986,-0.46855351735712547,0.8401988242041478,-0.8619244175318104,3
-0.1611112716195254,-0.5235352219538827,-0.6830807390486765,0.48898667826442854,0.5175750103215091,-0.8619244175318104,3
0.49475558249211277,-1.1886173220660021,-0.4611570659989154,1.0635107956373608,-0.966494533538634,-0.9543742892850674,3
4.375301135985972,-1.3932579682543467,-0.6091061813654229,-1.2345856738543688,1.4209216891928986,0.43237378701379386,3
4.375301135985972,-1.3932579682543467,-0.535131623682169,-1.2345856738543688,1.485446451969428,0.43237378701379386,3
0.33078886896420306,-0.5746953835009688,-0.535131623682169,-1.2345856738543688,0.7111492986510918,0.06257430000076386,5
-0.8169781257311636,-0.625855545048055,-0.535131623682169,-0.9473236151679025,0.7111492986510918,-0.9543742892850674,3
1.177950222191736,1.471711078382476,-0.3871825083156616,1.350772854323827,-0.4502964313264098,-0.9543742892850674,3
-0.1611112716195254,-0.9328165143305717,-0.16525883526590046,0.10597060001580692,2.0661693169581787,2.3738210938321993,3
-0.1611112716195254,-1.3420978067072604,-0.7570552967319304,0.10597060001580692,0.5820997730980357,-0.5845748022720374,4
2.7902895718828464,-1.137457160518916,-0.23923339294915397,-0.27704547823281467,-0.5793459568794659,-0.4921249305187803,4
1.177950222191736,-0.8304961912363995,-0.4611570659989154,0.010216580453651524,-0.7729202452090513,-0.7694745457785532,3
1.0139835086638262,-0.625855545048055,-0.535131623682169,-0.5643075369192809,-0.5148211941029393,-0.8619244175318104,3
-0.6256836266152692,0.4485078474407534,-0.3871825083156616,-0.27704547823281467,1.09829787531026,-1.1392740327915833,3
0.16682215543629397,-0.4212148988597105,-0.3132079506324078,-0.08553743910850388,0.130426433662341,-0.8619244175318104,3
0.16682215543629397,-0.4212148988597105,-0.3871825083156616,0.10597060001580692,0.06590167088581153,-0.8619244175318104,3
-1.035600410435043,-1.3932579682543467,-0.535131623682169,1.0635107956373608,2.3887931308408206,3.2983198113647734,4
-0.7623225545551937,-0.9839766758776577,-0.6091061813654229,-1.2345856738543688,0.19495119643886757,-0.9543742892850674,3
0.7680334383719623,1.4205509168353898,-0.535131623682169,1.542280893448138,-0.9019697707621074,-0.9543742892850674,3
0.8226890095479321,-1.2909376451601744,-0.535131623682169,0.48898667826442854,1.485446451969428,-0.39967505876552323,3
-0.2157668427954953,-0.06309376803010762,-0.6830807390486765,-0.5643075369192809,-1.2891183474212755,-1.0468241610383244,3
-0.2157668427954953,-0.8816563527834855,-0.16525883526590046,-0.37279949779497007,0.7111492986510918,-0.21477531525900906,4
-0.7076669833792237,0.8577891398174424,0.2046139531503683,-0.46855351735712547,1.4209216891928986,0.06257430000076386,4
-1.0902559816110127,1.0112696244587007,-0.3132079506324078,-1.0430776347300579,0.130426433662341,-0.12232544350575032,4
-0.05180012926758561,3.7227581864542647,0.6484612992498909,1.542280893448138,-3.6765345701528083,-0.9543742892850674,2
0.385444440140173,-1.2397774836130884,-0.535131623682169,0.8720027565130501,0.259475959215397,-0.30722518701226614,3
-0.5437002698513144,0.75546881672327,2.2019270105982196,1.2550188347616718,0.7111492986510918,0.06257430000076386,3
-0.5437002698513144,0.75546881672327,2.2019270105982196,1.1592648151995164,0.7111492986510918,0.06257430000076386,3
0.8226890095479321,-1.3932579682543467,-0.23923339294915397,-0.37279949779497007,1.09829787531026,-1.0468241610383244,3
0.385444440140173,-0.4723750604067966,-0.4611570659989154,0.20172461957796234,1.8080702658520666,-1.0468241610383244,4
2.2983894312991175,-1.2397774836130884,-0.3871825083156616,-0.8515695956057471,-0.7083954824325219,-0.7694745457785532,3
0.8226890095479321,-1.2909376451601744,-0.9050044120984378,-0.6600615564814363,-0.9019697707621074,-1.1392740327915833,2
0.002855441908384288,-1.1886173220660021,-0.6091061813654229,0.10597060001580692,0.130426433662341,-0.39967505876552323,4
0.385444440140173,-0.06309376803010762,3.5334690488967873,1.9252969716967596,0.38852548476845306,-0.9543742892850674,3
0.33078886896420306,-0.06309376803010762,3.4594944912135337,1.8295429521346043,0.38852548476845306,-0.9543742892850674,3
0.5494111536680827,1.0624297860057867,-0.6091061813654229,-0.18129145867065927,-0.7729202452090513,-0.8619244175318104,3
0.6040667248440525,-0.8816563527834855,-0.3132079506324078,0.20172461957796234,0.19495119643886757,-0.21477531525900906,3
0.11216658426032408,-1.2397774836130884,-0.6830807390486765,0.10597060001580692,0.38852548476845306,-1.3241737762980974,2
0.5494111536680827,-1.0351368374247438,-0.3132079506324078,-0.46855351735712547,1.0337731125337333,-0.029875571752493238,4
0.9593279374878563,-0.16541409112427993,-0.535131623682169,-0.08553743910850388,-1.9988907379630823,-0.8619244175318104,3
1.9431282186553138,-1.2397774836130884,-0.535131623682169,-1.1388316542922132,0.32400072199192365,-1.2317239045448403,2
-0.5983558410272842,-0.5235352219538827,-0.3871825083156616,-0.9473236151679025,-0.1276726174437711,-1.1392740327915833,4
0.49475558249211277,-1.137457160518916,-0.4611570659989154,0.7762487369508947,0.7111492986510918,0.9870730175333381,4
-0.8169781257311636,-0.3188945757655383,-0.3871825083156616,-0.8515695956057471,0.130426433662341,-0.8619244175318104,3
-0.1611112716195254,-1.1886173220660021,-0.7570552967319304,0.29747863914011774,0.259475959215397,-0.8619244175318104,3
-0.05180012926758561,0.75546881672327,-0.16525883526590046,-0.7558155760435917,1.74354550307554,0.06257430000076386,4
1.5058836492475554,-1.3932579682543467,-0.017309719899392832,-0.8515695956057471,1.09829787531026,-0.7694745457785532,3
0.44010001131614285,-0.677015706595141,-0.09128427758264665,-0.5643075369192809,-0.7729202452090513,-0.8619244175318104,3
0.44010001131614285,1.113589947552873,-0.3871825083156616,0.6804947173887393,-1.224593584644746,-1.0468241610383244,3
1.095966865427781,-1.2909376451601744,-0.017309719899392832,0.010216580453651524,0.8401988242041478,-1.0468241610383244,3
0.44010001131614285,-0.3700547373126243,-0.535131623682169,-0.46855351735712547,1.485446451969428,-1.0468241610383244,3
0.49475558249211277,-0.3188945757655383,-0.4611570659989154,-0.7558155760435917,1.356396926416372,-1.0468241610383244,4
-1.1995671239629526,1.5228712399295616,-0.3871825083156616,0.9677567760752055,-0.32124690577335663,-0.6770246740252962,3
-0.7623225545551937,1.0624297860057867,-0.3871825083156616,-0.18129145867065927,0.19495119643886757,-1.1392740327915833,3
0.9593279374878563,-0.8816563527834855,0.056664837783860986,-0.6600615564814363,0.5175750103215091,-0.6770246740252962,3
-0.1611112716195254,0.2950273627994952,-0.3871825083156616,-0.08553743910850388,-0.7083954824325219,-0.8619244175318104,3
-0.2157668427954953,0.24386720125240904,-0.4611570659989154,0.10597060001580692,-0.7083954824325219,-0.8619244175318104,3
-0.1611112716195254,0.39734768589366726,0.2785885108336221,0.48898667826442854,-0.5148211941029393,-0.9543742892850674,3
-0.8716336969071334,-0.11425392957719378,-0.4611570659989154,0.48898667826442854,1.6790207402990107,-0.5845748022720374,4
0.5494111536680827,-0.7793360296893133,0.9443595299829058,0.010216580453651524,-0.19219738022030056,-0.8619244175318104,3
0.11216658426032408,-0.3188945757655383,-0.23923339294915397,-0.8515695956057471,-0.19219738022030056,-0.6770246740252962,3
0.33078886896420306,0.2950273627994952,-0.3871825083156616,0.7762487369508947,-0.3857716685498832,-0.9543742892850674,3
0.27613329778823315,0.14154687815823674,-0.09128427758264665,-0.08553743910850388,0.9692483497572039,-0.21477531525900906,3
-1.2542226951389224,1.6763517245708202,-0.3871825083156616,-0.37279949779497007,-1.2891183474212755,-0.30722518701226614,4
1.6698503627754644,-0.9839766758776577,-0.9789789697816916,-0.27704547823281467,1.6790207402990107,2.3738210938321993,5
3.0635674277626963,-1.08629699897183,-0.3132079506324078,-0.37279949779497007,1.2918721636398425,0.894623145780081,2
-1.1449115527869826,1.0112696244587007,-0.8310298544151842,-0.6600615564814363,-0.5793459568794659,-0.12232544350575032,5
-0.8716336969071334,1.0624297860057867,-0.3132079506324078,2.212559030383226,-1.7407916868569702,-1.0468241610383244,3
-0.1611112716195254,-0.8304961912363995,-0.7570552967319304,0.010216580453651524,0.32400072199192365,-0.8619244175318104,3
-0.5983558410272842,0.39734768589366726,-0.6830807390486765,0.010216580453651524,0.19495119643886757,-1.1392740327915833,3
-0.5437002698513144,0.4485078474407534,-0.6830807390486765,-0.18129145867065927,0.19495119643886757,-1.1392740327915833,4
-1.2542226951389224,2.392593986230026,0.056664837783860986,-0.6600615564814363,-0.7083954824325219,0.3399239152605368,5
0.22147772661226328,0.1927070397053229,-0.535131623682169,0.9677567760752055,-0.1276726174437711,-1.0468241610383244,3
-0.4890446986753445,0.039226555064064694,0.1306393954671148,0.20172461957796234,-0.5793459568794659,-0.9543742892850674,3
-1.2542226951389224,1.5740314014766479,-0.3132079506324078,-0.8515695956057471,0.0013769081092849425,0.06257430000076386,5
0.002855441908384288,1.6763517245708202,-0.3871825083156616,-1.0430776347300579,-0.06314785466724451,1.8191218633126551,4
1.068639079839796,-0.16541409112427993,0.2046139531503683,-0.5643075369192809,0.259475959215397,-0.39967505876552323,4
-0.4890446986753445,1.8809923707591647,-0.3132079506324078,-1.0430776347300579,-0.6438707196559953,-0.21477531525900906,4
0.22147772661226328,-0.06309376803010762,-0.23923339294915397,1.1592648151995164,-0.06314785466724451,-0.30722518701226614,3
1.123294651015766,-0.9839766758776577,-0.09128427758264665,-0.5643075369192809,-0.4502964313264098,-0.5845748022720374,4
-0.2157668427954953,1.113589947552873,2.275901568281473,0.9677567760752055,0.19495119643886757,0.06257430000076386,3
0.5220833680800977,-0.5746953835009688,-0.3871825083156616,-0.27704547823281467,-1.09554405909169,0.524823658767051,3
1.068639079839796,-0.2677344142184521,-0.23923339294915397,-0.46855351735712547,0.32400072199192365,-1.2317239045448403,3
-0.2157668427954953,-0.4212148988597105,-0.4611570659989154,-0.5643075369192809,0.5175750103215091,-0.6770246740252962,3
0.002855441908384288,0.2950273627994952,-0.09128427758264665,0.7762487369508947,-0.06314785466724451,-0.8619244175318104,3
-1.035600410435043,0.4996680089878396,-0.3871825083156616,0.7762487369508947,0.19495119643886757,-0.9543742892850674,4
0.002855441908384288,-0.06309376803010762,-0.3871825083156616,0.010216580453651524,-1.0310192963151634,-0.9543742892850674,3
0.44010001131614285,-1.1886173220660021,-0.7570552967319304,-1.0430776347300579,0.7111492986510918,-0.8619244175318104,3
0.6313945104320375,-0.11425392957719378,-0.3871825083156616,-0.7558155760435917,-0.19219738022030056,-0.39967505876552323,4
0.5767389392560676,0.4485078474407534,-0.3871825083156616,-0.08553743910850388,0.0013769081092849425,-0.029875571752493238,2
-0.5437002698513144,-0.11425392957719378,0.056664837783860986,1.2550188347616718,0.38852548476845306,0.06257430000076386,4
0.33078886896420306,1.164750109099959,-0.3871825083156616,1.0635107956373608,-1.7407916868569702,-0.8619244175318104,4
1.5878670060115094,-0.677015706595141,0.056664837783860986,-0.6600615564814363,0.5175750103215091,-0.5845748022720374,3
-0.05180012926758561,-0.11425392957719378,0.056664837783860986,-0.5643075369192809,0.9692483497572039,0.524823658767051,3
-0.2704224139714652,-1.1886173220660021,-0.6830807390486765,0.29747863914011774,1.485446451969428,1.6342221198061393,5
-0.8169781257311636,-1.08629699897183,-0.535131623682169,-0.37279949779497007,0.38852548476845306,-0.4921249305187803,4
-0.8716336969071334,-0.3700547373126243,0.2046139531503683,0.20172461957796234,0.19495119643886757,-0.7694745457785532,4
2.571667287178967,-0.9328165143305717,-0.16525883526590046,-0.8515695956057471,0.06590167088581153,-1.3241737762980974,4
0.5494111536680827,-1.3932579682543467,-0.4611570659989154,-0.18129145867065927,0.38852548476845306,-1.3241737762980974,4
0.6313945104320375,-1.3932579682543467,-0.4611570659989154,-0.08553743910850388,0.38852548476845306,-1.1392740327915833,4
0.5767389392560676,0.4996680089878396,-0.6091061813654229,-1.0430776347300579,-1.9988907379630823,-1.0468241610383244,3
-0.8169781257311636,1.471711078382476,-0.3132079506324078,-0.9473236151679025,-1.09554405909169,0.43237378701379386,4
0.27613329778823315,-0.8816563527834855,-0.535131623682169,1.1592648151995164,-1.482692635750858,-0.5845748022720374,4
-1.7461228357226513,0.8577891398174424,-0.23923339294915397,-0.5643075369192809,-1.5472173985273876,-1.1392740327915833,5
0.7133778671959924,-1.3932579682543467,-0.3871825083156616,-0.9473236151679025,1.9371197914051228,-0.4921249305187803,4
0.8226890095479321,-1.0351368374247438,-0.4611570659989154,0.010216580453651524,0.4530502475449797,-0.8619244175318104,3
0.385444440140173,-0.5235352219538827,-0.16525883526590046,-0.46855351735712547,-0.7083954824325219,-1.0468241610383244,3
0.002855441908384288,-1.08629699897183,-0.6091061813654229,-0.6600615564814363,0.259475959215397,-0.5845748022720374,4
-1.1449115527869826,0.8577891398174424,-0.6830807390486765,0.010216580453651524,-0.5793459568794659,-0.39967505876552323,4
0.385444440140173,-1.3932579682543467,-0.535131623682169,0.010216580453651524,1.0337731125337333,-0.4921249305187803,4
-0.9809448392590733,1.0624297860057867,0.42653762620012975,-1.0430776347300579,-0.9019697707621074,0.06257430000076386,3
1.3419169357196457,0.75546881672327,-0.4611570659989154,-0.7558155760435917,-0.5148211941029393,-0.8619244175318104,3
0.22147772661226328,-0.21657425267136596,0.5005121838833836,0.10597060001580692,-0.32124690577335663,-1.0468241610383244,3
-1.035600410435043,0.4996680089878396,-0.23923339294915397,-1.0430776347300579,-0.5793459568794659,-1.1392740327915833,3
0.9046723663118864,-1.3932579682543467,-0.3132079506324078,-0.37279949779497007,1.1628226380867894,-1.1392740327915833,3
-0.6530114122032542,2.4949143093241983,-0.535131623682169,-0.7558155760435917,-1.6117421613039142,-0.9543742892850674,3
-1.1995671239629526,1.0112696244587007,0.056664837783860986,-0.18129145867065927,0.32400072199192365,0.06257430000076386,5
-1.0902559816110127,-0.21657425267136596,-0.6091061813654229,0.20172461957796234,-0.1276726174437711,-1.0468241610383244,3
2.4350283592390425,-1.1886173220660021,-0.3871825083156616,-0.37279949779497007,0.259475959215397,-0.9543742892850674,2
-0.05180012926758561,-1.2397774836130884,-0.6091061813654229,-0.5643075369192809,0.19495119643886757,-0.39967505876552323,3
-0.8716336969071334,-0.21657425267136596,-0.535131623682169,0.6804947173887393,-0.19219738022030056,-1.0468241610383244,3
0.16682215543629397,1.113589947552873,-0.09128427758264665,-1.0430776347300579,-1.482692635750858,0.43237378701379386,3
-1.4728449798428018,1.2670704321941315,-0.535131623682169,-0.9473236151679025,-0.7083954824325219,-0.21477531525900906,5
1.861144861891359,-1.3932579682543467,0.574486741566637,0.9677567760752055,1.8725950286285962,-0.5845748022720374,2
