right distance,right weight,left distance,left weight,target
2,0,1,-1.3887462508755852,4
0,4,4,1.4350972168868372,5
2,3,0,1.4350972168868372,5
1,4,2,-0.6827853839349797,2
2,0,0,0.023175483005625972,2
2,4,0,1.4350972168868372,2
2,2,0,-0.6827853839349797,3
1,3,3,1.4350972168868372,1
1,3,4,1.4350972168868372,2
0,4,3,0.7291363499462316,5
1,2,3,-1.3887462508755852,4
2,2,3,1.4350972168868372,5
1,3,0,-1.3887462508755852,2
1,4,2,-1.3887462508755852,2
1,1,2,-1.3887462508755852,5
1,2,1,1.4350972168868372,1
1,3,2,0.023175483005625972,1
1,2,3,-1.3887462508755852,5
2,2,0,0.023175483005625972,5
1,4,4,0.023175483005625972,1
1,3,1,-1.3887462508755852,3
1,3,3,-0.6827853839349797,4
1,1,4,1.4350972168868372,1
2,4,0,-0.6827853839349797,3
1,3,2,-0.6827853839349797,1
1,1,1,-1.3887462508755852,2
1,3,2,0.7291363499462316,2
1,0,1,-1.3887462508755852,1
2,4,1,0.7291363499462316,5
2,2,0,0.7291363499462316,1
2,3,1,1.4350972168868372,5
0,0,3,-0.6827853839349797,2
1,4,3,-1.3887462508755852,2
1,1,4,-0.6827853839349797,3
1,4,4,0.7291363499462316,5
1,4,3,-0.6827853839349797,5
1,1,4,0.023175483005625972,1
1,2,3,0.023175483005625972,1
2,1,2,1.4350972168868372,2
2,4,3,1.4350972168868372,5
0,2,4,1.4350972168868372,3
2,2,0,-1.3887462508755852,4
1,4,2,0.7291363499462316,1
1,3,4,-0.6827853839349797,2
1,2,4,0.023175483005625972,1
2,0,2,-1.3887462508755852,4
2,2,2,0.023175483005625972,5
2,4,0,1.4350972168868372,4
2,4,0,0.023175483005625972,2
2,0,2,1.4350972168868372,2
2,0,1,0.7291363499462316,2
2,0,0,0.023175483005625972,5
1,3,3,1.4350972168868372,2
2,1,2,0.023175483005625972,3
2,1,1,-0.6827853839349797,4
2,2,0,0.7291363499462316,3
2,0,2,0.7291363499462316,3
2,0,4,0.023175483005625972,4
2,3,0,1.4350972168868372,1
0,2,0,0.023175483005625972,1
1,3,4,-0.6827853839349797,3
0,1,0,-1.3887462508755852,2
2,2,1,0.023175483005625972,3
2,3,2,0.7291363499462316,5
2,3,1,1.4350972168868372,3
1,4,1,0.023175483005625972,2
1,4,1,-0.6827853839349797,3
1,4,2,1.4350972168868372,1
2,2,1,0.023175483005625972,5
1,3,1,-0.6827853839349797,3
1,4,4,0.023175483005625972,4
2,1,0,0.7291363499462316,2
1,1,2,-0.6827853839349797,1
1,0,4,-1.3887462508755852,2
2,2,3,0.7291363499462316,4
2,3,1,0.7291363499462316,4
2,4,1,0.7291363499462316,4
1,1,3,-1.3887462508755852,1
1,4,2,0.023175483005625972,3
1,2,2,0.7291363499462316,1
1,4,3,1.4350972168868372,1
1,3,4,0.023175483005625972,1
0,0,4,-1.3887462508755852,5
1,2,4,0.023175483005625972,4
1,0,4,0.023175483005625972,1
1,3,3,-1.3887462508755852,2
2,1,3,0.7291363499462316,4
2,1,3,0.023175483005625972,4
0,4,1,1.4350972168868372,2
0,2,1,0.023175483005625972,2
1,3,0,0.023175483005625972,1
1,2,4,0.7291363499462316,2
0,4,2,0.023175483005625972,5
2,3,1,1.4350972168868372,2
2,1,1,1.4350972168868372,4
2,0,1,-0.6827853839349797,5
1,2,2,-1.3887462508755852,3
2,4,1,0.7291363499462316,3
2,0,1,0.023175483005625972,5
2,0,4,0.7291363499462316,2
2,1,0,0.7291363499462316,4
2,0,0,0.7291363499462316,1
2,2,0,-0.6827853839349797,2
2,0,3,1.4350972168868372,3
1,4,1,-0.6827853839349797,1
2,4,0,0.7291363499462316,5
1,2,3,-0.6827853839349797,4
1,4,2,-1.3887462508755852,4
2,1,3,0.023175483005625972,3
1,2,3,0.7291363499462316,1
2,2,0,1.4350972168868372,5
1,4,3,0.023175483005625972,5
1,3,1,-1.3887462508755852,2
2,0,1,1.4350972168868372,4
0,1,3,-0.6827853839349797,4
1,4,0,-1.3887462508755852,1
1,2,4,1.4350972168868372,1
1,4,1,-1.3887462508755852,3
1,3,2,-0.6827853839349797,4
2,0,1,-0.6827853839349797,2
2,1,2,0.7291363499462316,4
2,1,3,1.4350972168868372,3
2,0,4,1.4350972168868372,2
1,4,3,-1.3887462508755852,4
1,3,4,-1.3887462508755852,2
2,1,4,0.7291363499462316,3
2,2,0,1.4350972168868372,2
2,4,2,0.7291363499462316,5
2,1,0,1.4350972168868372,2
1,2,3,1.4350972168868372,1
0,1,1,-1.3887462508755852,4
1,2,3,-1.3887462508755852,3
2,0,1,0.023175483005625972,2
