right distance,right weight,left distance,left weight,target
2,1,0,1.4231145892659807,5
2,1,0,0.012549511369188578,1
0,2,0,0.012549511369188578,1
1,1,2,-1.3980155665276035,5
1,4,2,-0.6927330275792074,3
2,2,1,-0.6927330275792074,5
2,2,4,0.7178320503175846,4
2,2,4,1.4231145892659807,5
1,4,3,-0.6927330275792074,1
2,4,1,0.012549511369188578,4
1,0,4,-1.3980155665276035,2
2,1,4,0.7178320503175846,4
1,2,1,-1.3980155665276035,2
2,1,3,0.7178320503175846,3
2,3,2,1.4231145892659807,3
2,2,1,-0.6927330275792074,4
1,4,2,0.012549511369188578,2
0,2,0,-1.3980155665276035,3
1,4,3,-1.3980155665276035,1
2,1,1,1.4231145892659807,4
1,3,4,-1.3980155665276035,3
2,0,1,-1.3980155665276035,4
1,2,1,-1.3980155665276035,4
1,2,3,0.7178320503175846,1
1,0,4,0.012549511369188578,1
2,0,0,1.4231145892659807,4
1,2,4,-0.6927330275792074,3
1,1,3,-1.3980155665276035,4
2,3,0,0.7178320503175846,4
2,0,1,0.7178320503175846,5
0,3,1,-0.6927330275792074,4
2,3,1,0.7178320503175846,3
0,4,2,0.012549511369188578,5
1,3,3,1.4231145892659807,2
1,4,0,-1.3980155665276035,4
1,0,4,-0.6927330275792074,2
1,4,2,-1.3980155665276035,4
2,1,0,0.7178320503175846,4
1,2,3,-1.3980155665276035,3
2,1,4,1.4231145892659807,5
2,3,0,1.4231145892659807,1
2,0,2,-1.3980155665276035,4
1,1,1,0.012549511369188578,1
1,3,3,-1.3980155665276035,1
1,4,4,0.012549511369188578,3
2,4,2,1.4231145892659807,5
0,0,2,-1.3980155665276035,3
1,2,3,0.012549511369188578,1
0,2,3,0.7178320503175846,3
2,0,2,1.4231145892659807,4
1,4,3,0.012549511369188578,1
2,0,1,-0.6927330275792074,2
1,4,4,1.4231145892659807,2
2,0,0,0.012549511369188578,5
1,4,4,-1.3980155665276035,2
2,1,0,1.4231145892659807,1
1,3,2,0.012549511369188578,2
2,0,0,-1.3980155665276035,3
1,4,1,-1.3980155665276035,1
2,1,2,0.7178320503175846,5
2,0,1,-0.6927330275792074,5
2,2,1,0.7178320503175846,5
1,1,4,1.4231145892659807,1
2,2,0,0.7178320503175846,3
1,2,4,-0.6927330275792074,1
2,0,0,-1.3980155665276035,2
2,2,2,-0.6927330275792074,5
2,2,0,1.4231145892659807,4
1,4,2,-0.6927330275792074,5
2,1,2,1.4231145892659807,5
2,1,1,0.7178320503175846,2
1,4,4,1.4231145892659807,3
2,0,3,-1.3980155665276035,5
2,0,2,0.012549511369188578,5
2,3,0,0.012549511369188578,2
1,4,3,-0.6927330275792074,3
2,2,2,0.7178320503175846,4
0,4,0,1.4231145892659807,1
1,0,3,0.012549511369188578,1
1,3,4,-0.6927330275792074,1
2,3,0,0.7178320503175846,3
2,0,3,0.7178320503175846,4
2,1,2,0.7178320503175846,2
1,3,3,0.012549511369188578,4
1,2,3,-1.3980155665276035,1
2,0,1,0.7178320503175846,2
1,2,3,-0.6927330275792074,5
1,1,3,-1.3980155665276035,1
2,0,4,-0.6927330275792074,5
0,0,1,-0.6927330275792074,1
0,1,0,-0.6927330275792074,1
1,2,3,0.012549511369188578,2
1,3,2,-1.3980155665276035,3
0,3,1,0.7178320503175846,2
1,2,2,-0.6927330275792074,1
0,4,3,1.4231145892659807,4
2,0,2,-0.6927330275792074,4
2,0,1,-0.6927330275792074,4
1,1,4,0.012549511369188578,1
2,3,0,0.012549511369188578,4
2,4,0,-0.6927330275792074,4
2,0,1,0.7178320503175846,4
2,0,3,1.4231145892659807,3
2,0,1,0.012549511369188578,3
2,0,2,-0.6927330275792074,2
2,1,0,-0.6927330275792074,5
2,2,0,-1.3980155665276035,5
2,3,0,1.4231145892659807,5
0,3,4,1.4231145892659807,4
2,0,2,1.4231145892659807,5
2,0,0,-0.6927330275792074,4
1,2,4,1.4231145892659807,1
1,3,3,-0.6927330275792074,1
1,4,2,0.7178320503175846,1
2,0,2,-1.3980155665276035,5
2,4,0,0.7178320503175846,3
1,2,3,-1.3980155665276035,5
2,2,0,1.4231145892659807,1
2,0,0,0.012549511369188578,1
2,1,1,0.012549511369188578,4
1,4,4,0.7178320503175846,4
2,0,0,1.4231145892659807,3
1,4,0,0.012549511369188578,1
2,1,2,1.4231145892659807,2
1,1,3,1.4231145892659807,1
1,1,2,1.4231145892659807,1
2,0,2,0.012549511369188578,2
2,0,1,1.4231145892659807,2
0,0,0,-1.3980155665276035,1
1,3,3,-1.3980155665276035,4
1,2,4,-1.3980155665276035,1
2,1,0,0.012549511369188578,3
0,0,3,-1.3980155665276035,4
2,0,4,0.7178320503175846,4
1,4,4,-0.6927330275792074,5
2,2,1,1.4231145892659807,5
1,3,4,-1.3980155665276035,2
1,4,0,-1.3980155665276035,1
1,4,2,1.4231145892659807,1
1,3,2,1.4231145892659807,1
1,1,1,-1.3980155665276035,1
1,4,1,0.012549511369188578,3
1,1,4,0.012549511369188578,2
1,4,1,-1.3980155665276035,4
1,4,4,-1.3980155665276035,3
2,1,0,0.012549511369188578,4
1,4,3,0.012549511369188578,3
1,4,2,-0.6927330275792074,4
1,2,1,1.4231145892659807,1
1,2,2,-1.3980155665276035,5
2,1,3,1.4231145892659807,2
2,1,4,1.4231145892659807,3
1,2,3,-0.6927330275792074,3
2,4,2,1.4231145892659807,4
1,4,4,1.4231145892659807,1
2,1,0,1.4231145892659807,3
2,1,0,-0.6927330275792074,4
2,1,1,1.4231145892659807,2
1,2,4,-1.3980155665276035,3
2,2,0,0.012549511369188578,2
1,0,4,-1.3980155665276035,1
2,3,0,0.012549511369188578,3
0,1,2,0.012549511369188578,2
2,0,4,0.012549511369188578,4
1,1,2,-1.3980155665276035,4
1,4,4,0.7178320503175846,5
0,2,1,-0.6927330275792074,3
1,1,0,-1.3980155665276035,1
1,3,4,0.012549511369188578,3
0,1,3,0.7178320503175846,2
1,3,3,0.012549511369188578,1
2,1,3,0.012549511369188578,3
2,4,0,-0.6927330275792074,3
1,4,3,0.012549511369188578,5
2,0,3,0.012549511369188578,5
2,3,0,0.7178320503175846,5
2,1,4,0.7178320503175846,5
1,4,4,-1.3980155665276035,4
2,3,2,1.4231145892659807,5
1,3,4,0.7178320503175846,1
2,0,0,0.012549511369188578,2
1,1,4,-0.6927330275792074,1
1,2,2,0.7178320503175846,2
1,2,2,0.7178320503175846,1
1,0,3,-1.3980155665276035,3
1,4,3,-1.3980155665276035,4
2,4,0,-0.6927330275792074,5
2,0,0,-0.6927330275792074,3
1,1,4,0.012549511369188578,3
2,0,3,1.4231145892659807,5
2,3,0,-1.3980155665276035,5
0,1,1,-1.3980155665276035,4
1,4,4,-1.3980155665276035,5
1,2,1,-1.3980155665276035,5
2,0,0,0.7178320503175846,1
2,2,1,1.4231145892659807,4
0,4,2,1.4231145892659807,3
1,4,2,0.012549511369188578,3
2,0,0,1.4231145892659807,2
1,1,4,0.7178320503175846,2
2,0,0,0.012549511369188578,3
1,1,3,0.7178320503175846,1
2,2,3,0.012549511369188578,5
0,2,3,0.012549511369188578,4
2,0,4,-0.6927330275792074,4
1,2,2,0.012549511369188578,2
2,0,4,0.7178320503175846,5
1,4,4,0.012549511369188578,5
1,4,1,-0.6927330275792074,1
1,2,3,-1.3980155665276035,4
1,4,3,0.012549511369188578,4
2,4,1,0.012549511369188578,5
2,2,0,0.7178320503175846,4
1,2,4,-0.6927330275792074,4
1,3,3,-1.3980155665276035,2
1,0,2,-1.3980155665276035,1
1,4,3,1.4231145892659807,1
2,0,2,-0.6927330275792074,5
0,1,2,-0.6927330275792074,3
2,4,1,1.4231145892659807,4
1,4,1,-0.6927330275792074,2
2,4,2,0.7178320503175846,5
1,4,1,0.7178320503175846,2
2,0,4,1.4231145892659807,3
2,3,1,-0.6927330275792074,5
2,2,2,1.4231145892659807,5
2,3,1,0.012549511369188578,4
1,2,3,-1.3980155665276035,2
