dataset_name,baseline mean,baseline std,batch normalisation mean,batch normalisation std,dropout mean,dropout std,layer normalisation mean,layer normalisation std,prune mean,prune std,weight decay mean,weight decay std,weight normalisation mean,weight normalisation std,weight perturbation mean,weight perturbation std,meta learner mean,meta learner std
Mushroom,0.0,0.0,-0.03937506748283415,0.01631724991238986,-0.004153403510030573,-0.006462248626953607,-0.041700650995155186,0.0019368939341996953,-0.03535902296431337,0.03324099173031919,-0.008820839677396997,0.00040237123376412123,-0.01944914870360681,0.006674307585775582,-0.02925656656753417,0.01520318852964241,-0.03937506748283415,0.01631724991238986
Online shopper,0.0,0.0,0.09147551762597542,0.017215569944350827,-0.00855810387943316,-0.006699082110518494,0.006914251665609156,0.01845973342061931,0.002017713528732798,0.0028507909722571625,-0.011135437163186523,-0.0101529917687891,-0.0020159111493745305,-0.0021768229239007304,-0.0044697793507460955,-0.006244516108824794,-0.0020159111493745305,-0.0021768229239007304
Online shopper,0.0,0.0,-0.014817878586552036,-0.009715669822453202,0.010606520113145779,-0.011217193395041396,-0.00507506539951863,0.010127669135076674,0.01865801777402598,-0.012474348852198525,0.015692556431466165,-0.012212523830312003,-0.003850475494338812,0.005227152502618456,-0.006421434996401021,-0.003630496479916364,-0.003850475494338812,0.005227152502618456
Online shopper,0.0,0.0,0.010273968201958139,-0.0009781253916235286,0.010804309338416584,-0.004447797281930422,0.006724779119168689,-0.007081728278515062,0.02569085586487785,-0.003170406825597787,0.023566460496607933,-0.007766333493172863,-0.004789525977063391,0.003167680577114312,-0.005562681300532835,-0.005428884673375394,-0.004789525977063391,0.003167680577114312
Online shopper,0.0,0.0,0.05074463578685624,0.048565429578765654,0.0,0.0,0.001507537688442211,0.004522613065326633,0.006136011402384982,0.007393856938517062,0.0,0.0,0.005651878419046984,0.0083914722902835,0.0010362763851135943,0.0020725614640361807,0.005651878419046984,0.0083914722902835
Online shopper,0.0,0.0,0.019175921080519798,-0.006079689931025119,0.028280947779208088,-0.008746454397170937,-0.012872856719838732,0.007298888619759691,0.04877178476728361,-0.003914801585969713,0.053944706927731234,0.004336471258482879,0.004789309125895258,0.0008542510021338247,0.0028224624717573255,0.004606474002994784,0.004789309125895258,0.0008542510021338247
Online shopper,0.0,0.0,0.007133946818109194,0.003109952157407952,0.022154265840299003,0.00257597404023876,0.007052202506023453,0.001878839788286334,0.03420974960247436,-0.005632146555816451,0.0363484155493079,0.0025100421394763546,0.004031054746261642,0.003332786103211237,0.0021340933978443166,0.006080581355465194,0.004031054746261642,0.003332786103211237
Online shopper,0.0,0.0,0.02379449364382228,0.04480176594429484,-0.003120969705842168,-0.0034442822367819147,-0.0010749339002155693,0.002693825180097881,0.003092762638281475,0.004488227998536057,-0.003120969705842168,-0.0034442822367819147,0.0010322459268115366,0.0016313487243938287,0.0005006595251462048,0.002693426807405599,0.0010322459268115366,0.0016313487243938287
Online shopper,0.0,0.0,0.0281510335816767,0.010014271232999822,0.011875907609006142,-0.005174553155590258,-0.004796001909375791,0.012165607899472668,0.028387292947734566,0.005686173831245801,-0.0046601795007670255,0.01241392094925418,-0.011466692256144384,0.006495178201267795,0.017343087401822777,0.0027794444318137677,-0.011466692256144384,0.006495178201267795
Online shopper,0.0,0.0,-0.02200417267218968,-0.0020720956871705283,-0.003633916701307527,0.00443219795778247,-0.0391999416761768,0.014894530722153368,-0.008820125412194235,-0.015481910844954839,0.012314976303022585,-2.0173101340299066e-05,-0.00462849672562482,-0.0008533640526778435,-0.010426027991895515,-0.0071009200831097935,-0.00462849672562482,-0.0008533640526778435
Online shopper,0.0,0.0,-0.013463816321953481,0.0032966030536976665,0.004926206336821726,-0.005038498712034975,-0.008948267833803425,-0.0017069318660229045,0.00703953936060997,0.004108324079042675,0.008242678944493376,-0.00848160296887901,-0.0037417644643472636,0.0034377645775172175,0.0015119691296815452,0.0007410876062171959,-0.0037417644643472636,0.0034377645775172175
Online shopper,0.0,0.0,-0.02144234886601548,-0.004041292507582072,0.01253041937946986,-0.008222667948617781,0.002268394854428868,-0.005680219543350892,0.01134292493189415,-0.015814868935432793,0.027461150421215774,-0.003953840727933852,0.0029827729041662643,-0.008175739674903804,0.009365421095481663,-0.01043999696431573,0.009365421095481663,-0.01043999696431573
Online shopper,0.0,0.0,0.022439807128404432,0.0007387652046573923,0.004633835896548533,0.004946347251599422,-0.003479093556631341,0.00717042572351506,0.008615850795257063,-0.000906292844123413,0.008622062962665766,0.003196667161423191,0.01446505897855177,0.005721044682286984,0.0037142343757456953,0.009026092766437474,0.01446505897855177,0.005721044682286984
Online shopper,0.0,0.0,0.0026813368189990694,-0.005862610640616202,0.0034550535780637492,0.0034353288180638385,0.004883989089217833,0.01107319487178498,0.015981368199825652,-0.0016439899283146805,0.005622194127559155,0.009116488219404051,-0.00111825557297196,0.0030594363288075684,0.005797437262792804,-0.00031630406976745386,0.005797437262792804,-0.00031630406976745386
Online shopper,0.0,0.0,0.003209046285799322,0.003475368165514813,0.00984324365948186,-0.010779724900889711,-0.0021741412119467007,0.011458052421089295,0.005426303131256471,-0.01060044168335731,0.018112505671791568,-0.002293993383068276,0.014431415081345822,-0.014494843870647353,-0.007413880236722292,0.0009486107155724892,-0.007413880236722292,0.0009486107155724892
Online shopper,0.0,0.0,-0.01278495812430791,0.0026027099509837517,0.020207151842697946,0.0004560897791765252,-0.016490001635128704,0.0063053541308586356,0.009765615833025154,0.0005224985428343154,0.021753153786431834,-0.0022960364087652035,-0.004910386818870793,0.00538395996221209,-0.019178853475744106,0.003431993226506577,-0.004910386818870793,0.00538395996221209
Online shopper,0.0,0.0,-0.006608729817869974,0.0009484974698701978,0.004541384961576078,-0.002881810620933428,-0.006868683373116524,-0.007488011754749769,-0.015181643329119976,-0.000708718082148934,0.01376887127595916,-0.004586043153758389,-0.0025958766730783678,-0.006478575645654424,-0.011314049117289282,-0.0019674396077576893,-0.0025958766730783678,-0.006478575645654424
Segmentation,0.0,0.0,0.0005585013710964759,-0.0005583435243160741,0.001117160588973598,-0.002234321177947374,0.001117160588973598,-0.002234321177947374,0.001117160588973598,-0.002234321177947374,0.001117160588973598,-0.002234321177947374,0.001117160588973598,-0.002234321177947374,0.001117160588973598,-0.002234321177947374,0.001117160588973598,-0.002234321177947374
Segmentation,0.0,0.0,0.0013454843886232526,0.0023547963611712103,0.003336691564221117,-0.005103055094695328,0.005014192315750399,-0.007807915367284953,-0.0030013397594569335,-0.0009401029596973268,0.003336923508152956,-0.005103284221677315,0.004007809198695256,-0.00565975864458627,0.0036722146270169453,-0.005123959985413332,0.004007809198695256,-0.00565975864458627
Segmentation,0.0,0.0,-0.004594867549317705,-0.0015795745028945214,-0.0036108388865174756,-0.0017217185437045767,-0.007293234668495963,0.0026793395059266714,-0.0012039946292379256,-0.0009470811855096378,-0.005963099776845948,0.0018677996374918595,-0.004607021506220055,0.004992150572354382,-0.004272426472568758,0.0010217223781282796,-0.004607021506220055,0.004992150572354382
Segmentation,0.0,0.0,-0.0070447759563260215,0.0027935027589497284,-0.0013410190141781575,0.0005929482137986253,-0.002337690732573283,-0.0016647312820296976,-0.0003383674728396624,-0.0010080691115968298,-0.0016721185121718607,-0.001672507224692451,-0.0010067600014052047,-0.0005352847406119065,-0.0020220026591699636,0.0013036529958001348,-0.0010067600014052047,-0.0005352847406119065
Segmentation,0.0,0.0,-0.002928458970566039,0.0011325148625016754,-0.0020900112105378676,0.00395040929205177,0.001255231118968303,0.000418379993021736,0.0008367619671404425,0.00037617109865689625,0.00041838098357016573,0.00024376555417259557,0.00041835192529937615,0.00024378457538889921,-0.0008367600052965329,0.0009724594779005388,0.00041835192529937615,0.00024378457538889921
Segmentation,0.0,0.0,0.0092947578559609,-0.005883855110896638,-0.011059556262268844,-0.005298170357195601,0.0027107335295161183,-0.006784965812679613,0.0015638032016779269,-0.003822806468329984,0.017250736040580694,-0.010140198837597576,0.00842432813931382,0.0013620442351104899,-0.014440343865711469,0.00043238850782413574,0.00842432813931382,0.0013620442351104899
Segmentation,0.0,0.0,-0.004776123704833046,0.003519148705089607,-0.00531190311739016,-0.0008081665168779215,-0.0006994827366920697,0.005123172448687306,-0.0014814712673493213,0.006726573668853744,-0.0026896492386196957,0.004258655249480274,-0.002930611948327,0.004825423169180645,-0.0045551664823489935,0.010748560015918007,-0.002930611948327,0.004825423169180645
Segmentation,0.0,0.0,0.012643218357675234,-0.016246203561313552,0.015188175214221111,-0.022267255134383976,0.020964189318702364,-0.020730501932302272,0.022933423575215328,-0.02184073590441572,0.022767448606739293,-0.021065575529881517,0.016828589236887237,-0.01358777999576503,0.013368300768991759,-0.017644214382250403,0.016828589236887237,-0.01358777999576503
Segmentation,0.0,0.0,0.007011939198678374,0.0029049786624199252,-0.0010198081522120317,0.0026961718562159426,0.0008284315587193669,0.0027637138156064826,0.004123075223144701,0.0027280532690829515,0.00662150069716827,-0.00034361878153994253,0.0030894876238256597,0.0006679541621747841,-0.001579384979770504,0.001620941770813492,0.0030894876238256597,0.0006679541621747841
Segmentation,0.0,0.0,0.0021846378657286447,-0.001871617057846696,-0.0004222968563504237,-0.0005650840799605178,0.004588832618151906,-0.003900380123341855,0.004227194001646617,-0.0013022371674853601,0.0016331818339772042,-0.003754914829355735,0.00281353746178592,0.0031146687308104756,-0.002826081459831431,0.012306993488874773,0.00281353746178592,0.0031146687308104756
Segmentation,0.0,0.0,-0.00259171804626368,0.005226820892114625,-0.02013205649569283,0.007930644343818578,-0.01532620578075139,-0.009865493726636063,0.012273400000672674,-0.0030079195827129313,-0.011441689623508,-0.006325518744794069,0.026800034981853238,-0.007048858623990722,-0.00529463802191088,0.017122753113789406,0.026800034981853238,-0.007048858623990722
Segmentation,0.0,0.0,0.013379780561344812,-0.008136271399323533,0.004062671225809389,0.0064609308948909185,0.01542991220135781,-0.008209058471463143,0.0037470669575828675,0.01467951603261931,0.011795576929456653,0.0012651635865149474,0.0053702489773419515,0.007661709074048298,0.01656947803272668,-0.001395438724392916,0.0053702489773419515,0.007661709074048298
Segmentation,0.0,0.0,0.014731888358960554,-0.02531850007466093,0.006753771794323349,-0.017220449192950717,0.007485300795540217,-0.01790969320398098,0.0007623746531830733,-0.010045676611268789,0.013770873402223271,-0.022588677835076565,0.019368400553227638,-0.020698526227124314,-0.001576521557320687,-0.014726047950882233,0.019368400553227638,-0.020698526227124314
Segmentation,0.0,0.0,0.0025477776436541033,-0.004339250360497728,-0.0025743873886765467,-0.0014547488372156948,-0.008865521538255483,0.002651074206226761,-0.002574291038158427,0.0010778890468045189,0.005930651723097591,0.0004501784822533491,-0.0003152382474490567,0.001522930774178215,-0.0036980449299078844,0.012029110852976308,-0.0003152382474490567,0.001522930774178215
Segmentation,0.0,0.0,0.0037685661715399776,0.00110507475748319,-0.003093425228127944,-0.001329874656883277,-0.007208047413378993,0.00806232853791732,0.0013210075715521796,0.023128299284026217,0.006785754469210148,0.0012585734388367523,0.010739744055805245,0.00140673253304076,0.011085042474157758,-0.0011202209334376448,0.010739744055805245,0.00140673253304076
Segmentation,0.0,0.0,0.005734952793544745,-0.01587267499136567,0.0020105580032375725,-0.02122552640074652,0.0063634253299558186,-0.014632669805383495,0.012250671537670565,-0.02420862081263271,0.013853314639615144,-0.020511294589640322,0.012834848595038695,-0.020880879013513844,0.005724109337868932,-0.020081816468330783,0.012834848595038695,-0.020880879013513844
Students Performance,0.0,0.0,-0.018276996338215334,-0.0035554680165258146,-0.028152420528265276,-0.005224106199055341,-0.03917189981007407,0.009872884921140187,-0.002096588751546835,-0.006683667641400317,0.002935355280050067,-0.008847086314776485,-0.008736605588188007,-0.006674333018172746,-0.006373953406307642,-0.0030660153965941326,-0.018276996338215334,-0.0035554680165258146
Students Performance,0.0,0.0,0.0004574356158034698,0.001671822931519745,0.0025372368611240592,-0.0029281764285845153,-0.03480457165324358,0.006339838523547917,0.005630678817571622,-0.005505013828509901,0.004220417693883927,-0.002323215552434257,0.004144715515949082,-0.004394630738694935,0.0006202971092623688,-0.0014458392381310036,0.004144715515949082,-0.004394630738694935
Students Performance,0.0,0.0,-5.956418272479169e-05,6.818519315330424e-05,0.0015623906832629153,-0.0005496394984620483,-0.002004424410151029,0.0022379439572668487,0.0016079213193400665,-0.00040543467910526647,0.00040170140537976184,-0.0007076061501963334,0.0020144760529735573,-0.0003254192216929322,0.002013666615102494,-0.0005118261564635643,-5.956418272479169e-05,6.818519315330424e-05
Students Performance,0.0,0.0,-0.02544971801978857,0.0008134982134086841,-0.017426851340386462,-0.0003532624414461661,-0.021730153494154636,0.002737269548540939,0.004549751721276252,-0.0005817367083762841,-0.006570614807579367,-0.001095015091403126,-0.004351963241960077,-0.0005380326000611942,-0.0028413777359982406,-0.0026134957414314037,-0.004351963241960077,-0.0005380326000611942
Students Performance,0.0,0.0,-0.017488778317149012,0.004771686791816203,-0.02642829750747777,0.0008049312059711707,-0.03250840856488857,0.005867072163526073,-0.0001295434293294706,0.00010377303177799922,0.0007948162283707427,-0.00017289102697280907,0.0031814953073076024,0.0016014680804578001,0.0010876743584207205,0.0031734404215236134,0.0031814953073076024,0.0016014680804578001
Students Performance,0.0,0.0,-0.024994798433232823,-0.0002853606666688088,-0.04614594093012192,-0.0002767631903688554,-0.037829945909942264,0.0040999035792380865,-0.0003510956362555717,-0.002639000207989955,-0.0013938506901208791,-0.0002576800884162775,0.0021357642781392183,-0.0014547449513015393,0.0034665274688507886,-0.0007189485361186075,0.0021357642781392183,-0.0014547449513015393
Students Performance,0.0,0.0,-0.01990659593007027,0.0002839078650374305,-0.03510730587663369,0.007807274819396482,-0.0483588490551059,0.0034918756595928267,-0.005074229991001489,-0.004781355579127823,-0.0018576374634149406,0.00035243396241392555,0.0029227949156133137,-0.0018059474124456848,-0.0037938007591663547,-0.0016847532871595077,0.0029227949156133137,-0.0018059474124456848
Students Performance,0.0,0.0,-0.01673617977146169,-9.556267631394451e-05,-0.03408227981604173,0.001624810287092479,-0.049274640946081916,0.0036546940743418643,0.0035070721593888354,-0.004597270011378806,0.0012567882650087459,-0.0028470573966067085,0.0062378500976605356,0.00021560466184237202,-0.001357180565520144,0.006968260607579947,0.0062378500976605356,0.00021560466184237202
Students Performance,0.0,0.0,-0.024705152878916947,0.002589691736451293,-0.049053209059795044,0.006388922422861667,-0.029230851075919162,0.0065206101357763524,0.001267914563599426,0.003797904685794451,0.0014419731206025688,0.0027403933554261736,0.0030448826269248164,0.0016450565340817985,-0.005869434332555379,0.0009394712561227566,0.0030448826269248164,0.0016450565340817985
Students Performance,0.0,0.0,-0.0073638139847819195,-0.011696675028082946,-0.028764322322433755,-0.012242727665090701,-0.011468027477874898,-0.013865270921322346,0.006927771199401578,-0.014362192567815072,0.0068866681981824,-0.013817987091802753,0.007046754469598904,-0.013546255580973868,0.005069156518854423,-0.016292492817262492,0.007046754469598904,-0.013546255580973868
Students Performance,0.0,0.0,-0.026980389775254632,0.0010403993365518324,-0.020692753174238798,-0.003970520052924517,-0.01946979248129932,0.011639835070548839,-0.017220429330406573,0.0005007625920716643,0.019415882763406,-0.008324328041687548,0.009216306981791544,0.012600869863971208,-0.0013198166902681496,-0.006713106194313725,0.009216306981791544,0.012600869863971208
Students Performance,0.0,0.0,-0.02187591316815296,0.001069293214697174,-0.05889538703595942,0.009349515974743552,-0.06267831052536132,0.013297751799264096,0.00016130368396627404,0.001511990442308292,-0.00045534468828767327,-0.0011368986986704799,0.009020424426590679,-0.0036266727734235414,-0.0015940164130237022,-0.004146630181454782,0.009020424426590679,-0.0036266727734235414
Students Performance,0.0,0.0,-0.0314317569093705,0.008015929310218274,-0.03642270067407727,0.007928741259033813,-0.056689633170478815,0.02268574498163422,0.017531964135848233,0.004177446561273357,0.002398146808019197,0.0066327062422082295,0.013208181695895327,0.004722433381017535,-0.003229145649492615,0.007344112125197729,0.013208181695895327,0.004722433381017535
Students Performance,0.0,0.0,-0.03935199976454773,-0.004229102602447131,-0.054902081142383374,0.007994824703848212,-0.05283781316849512,0.005761676145708527,-0.0035134981708653257,0.0018425060075551603,-0.0011122240989196452,-0.005195524290509409,-0.007349854137564726,0.009053041782854586,-0.007703601487053624,-0.0014203915950572656,-0.007349854137564726,0.009053041782854586
Students Performance,0.0,0.0,-0.03119475678569883,0.006219114189190687,-0.050576328406166216,0.003548712299776184,-0.042326275155748494,0.00328695178690306,-0.001379184708491188,0.007259951172552223,3.052663722113991e-05,0.003719462220504203,-0.0013710404639111218,0.0024916527447609096,-0.0015405532995121929,0.0015621135380896808,-0.0013710404639111218,0.0024916527447609096
Students Performance,0.0,0.0,-0.021229116114136026,-0.001966414766146761,-0.038775463434139956,0.0026586253306816483,-0.0374051804751504,0.00797070287022783,0.007473442322017521,-0.0035395343607757196,0.0009952727723842036,-0.0017470078382691365,-0.003555279649279819,0.006830225973957188,-0.0006532967507304477,-0.0015870507767430193,-0.003555279649279819,0.006830225973957188
Students Performance Burnout,0.0,0.0,-0.04531363985149128,0.014657869244338824,-0.02212759141536791,0.0011517209155575674,-0.02920599722219508,0.004292096252509609,-0.002747338930793264,0.0035625490443038123,0.010817350265077352,0.001925662009983193,0.0031805541585787633,0.003444124103269516,-0.0006219384271947126,0.006766506658781573,0.0031805541585787633,0.003444124103269516
Students Performance Burnout,0.0,0.0,-0.03745457009865083,0.00593810904058842,-0.003085722523640144,-0.00338271745319103,-0.03127078443704423,0.0017216290855290323,0.005956911088577099,-0.003103520128528662,0.001087516184716697,-0.0005749721272843115,0.002947294672573486,-0.0034758095749108132,0.004600395355535025,-0.004152061323187869,0.002947294672573486,-0.0034758095749108132
Students Performance Burnout,0.0,0.0,-0.03745099225652315,0.011207210845332789,-0.019685349139549002,0.007086761338770179,-0.03640451687529178,0.0027136514097475337,-0.00153083889868455,0.0021957658938669706,0.006484548166998616,-0.0013266914434819036,-0.007132717650891407,0.0016810708934233264,0.0021726173760712175,-0.002224512281099664,-0.007132717650891407,0.0016810708934233264
Students Performance Burnout,0.0,0.0,-0.04272464637359402,-0.004782840118912706,-0.004270246988475779,-0.007809408620726231,-0.06480253130084251,-0.01399807204186012,-0.007509282702195086,-0.009610819186136618,-0.014228530565199904,0.02954650691002536,-0.003437265114233423,-0.013523086893597484,-0.005773677234281183,-0.011110137513927407,-0.014228530565199904,0.02954650691002536
Students Performance Burnout,0.0,0.0,-0.03054333669827125,-0.001598132764842412,0.0010667753798405677,0.0021631623048729426,-0.020350324679207166,-0.004082101774321991,-0.0031221259533258383,-0.003126612042642425,0.012541996752045148,0.0025384414973925913,0.007765613755550516,0.005264449620840862,0.012023290146992771,-0.004159860845109258,0.007765613755550516,0.005264449620840862
Students Performance Burnout,0.0,0.0,-0.023595907435645325,-0.004182521014793572,-0.0030266847433504385,0.001007951603178377,-0.030078415392156055,0.0019411781403054114,0.007775114625661883,-0.0012360835635105757,0.02912183705475868,-0.003354923983531136,-0.0030153036965092084,0.0009880606601257499,-0.0020865518618267687,-0.00615528042161584,-0.0020865518618267687,-0.00615528042161584
Students Performance Burnout,0.0,0.0,-0.02817248670275349,0.0022763323103350743,-0.00404972549903726,-1.992733402787772e-05,-0.02441448421259984,0.003438083218001856,0.0007996638787162169,-0.0015289072151713316,0.002707113242878756,0.03271576197340228,-0.007010725241165472,-0.0016473102121314226,-0.009763679912656364,-0.0037002120264196577,0.002707113242878756,0.03271576197340228
Students Performance Burnout,0.0,0.0,-0.006571357063598571,-0.002268615588880303,0.012904012763834488,0.006781103941981022,-0.018043124072525868,0.0011840522805901471,0.002909757717100725,0.0017408977503529368,0.026651372617263774,0.03186026219329595,0.005826565871694028,-0.0011532798912594084,0.0030779883443066702,-0.0003836897413052147,-0.006571357063598571,-0.002268615588880303
Students Performance Burnout,0.0,0.0,-0.008386851865606976,-0.0032246265350232145,0.008545917675146897,-0.00019782167433227311,-0.017897388008274784,-0.0019111681655676425,0.006578701063693043,-0.004169849354636261,0.04061415004771535,0.026959346335848934,0.01154107036908028,-0.00796735554177773,0.009908644629704089,-0.004943316058483825,0.04061415004771535,0.026959346335848934
Students Performance Burnout,0.0,0.0,-0.01377648664123779,0.0004987244543233366,0.014272733302642698,-0.0010382141169483858,-0.016881788985556423,0.002461218210871568,0.003690477357935873,-0.0033361829698500154,0.0325910430873903,0.025270356863983996,3.828417388468397e-06,-0.0013908467379223893,0.001392025041714512,0.0021589801844245186,-0.01377648664123779,0.0004987244543233366
Students Performance Burnout,0.0,0.0,-0.0327572838536625,-0.0026662402645106463,0.0035935412622643548,0.0014430692711345124,-0.06230970530867269,0.005390590552001612,0.022736490604372217,0.0006654691031750468,-0.055565584659498846,0.0606016398136109,0.010425379131710766,0.006675223983752896,0.012641575919230374,0.00812803804957431,0.010425379131710766,0.006675223983752896
Students Performance Burnout,0.0,0.0,-0.03545532070522883,-0.002719719615287809,-0.014503390381851833,-0.0023699326247497675,-0.04797633022057296,-0.006985287716902346,-0.002509603932934923,-0.006628693626669208,-0.09633488589700592,0.05157010152562817,-0.00468699723421695,-0.006613014152437896,-0.010644285651864704,-0.0026073901548261565,-0.00468699723421695,-0.006613014152437896
Students Performance Burnout,0.0,0.0,-0.04229953225760502,-0.002005492564113469,-0.004565014508097209,-0.005460341229397064,-0.06450388611516317,-0.007306762870216839,0.014939192117142508,0.00831040076747161,-0.07907012970774169,0.06989782115458976,0.0044382843451612475,-0.007077638977970112,-0.0050399087066644865,-0.0038734984676916696,0.0044382843451612475,-0.007077638977970112
Students Performance Burnout,0.0,0.0,-0.03910018448094399,-0.008424932452541993,-0.005523356310915051,-0.004235898666196862,-0.04690967168095167,-0.0019052559172194443,0.02380745908607884,0.005216268790287335,-0.0262721583150064,0.051425876438777926,-0.0033114268486317266,-0.007836070217219694,-0.002082798374700434,-0.003436447188701895,-0.0033114268486317266,-0.007836070217219694
Students Performance Burnout,0.0,0.0,-0.038529974165854464,-0.0023020127883299994,-0.005702181475970458,0.002982730122228494,-0.04460395962800062,-0.00467876352384259,-0.0023009711010881784,0.0012113716450452075,-0.07063446906632237,0.055619897802862896,-0.0027820459236415074,-0.0018566508746920025,0.0026452839426837627,-0.004298662774022629,-0.0027820459236415074,-0.0018566508746920025
Students Performance Burnout,0.0,0.0,-0.023759533286995926,0.010628611699650264,0.0064289718232724,0.0071714350314500555,-0.02847462678663304,0.0012274150889332262,0.018008505271129183,0.012669247192773132,-0.05463514742770992,0.07473395807469889,0.005581746885029493,0.006795360135224423,0.007558726540936034,0.009891059598410707,0.005581746885029493,0.006795360135224423
