model type,technique,training loses,testing loses,model path,training accuracies,training f1,training true positives,training true negatives,training false positives,training false negatives,testing accuracies,testing f1,testing true positives,testing true negatives,testing false positives,testing false negatives
KNN,dropout,"[0.1543026706231454, 0.1513353115727003, 0.15281899109792285, 0.15281899109792285, 0.14094955489614241, 0.15532544378698226, 0.14792899408284022, 0.15384615384615385, 0.13461538461538464, 0.13461538461538464]",0.3074074074074074,Models\KNN\20260415_Apr\dropout.pkl,"[81.30563798219585, 81.89910979228486, 82.19584569732937, 81.00890207715133, 82.19584569732937, 80.4733727810651, 80.76923076923077, 80.76923076923077, 83.13609467455622, 84.61538461538461]","[0.1016260162601626, 0.18036072144288579, 0.1343570057581574, 0.06224066390041494, 0.1414141414141414, 0.1171875, 0.17142857142857143, 0.10121457489878542, 0.0898876404494382, 0.16736401673640167]",6.0,313.0,2.0,54.0,63.70370370370371,0.0,0.0,99.0,5.0,31.0
KNN,layer normalisation,"[0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0]",0.5259259259259259,Models\KNN\20260415_Apr\layer_normalisation.pkl,"[99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70414201183432, 99.70414201183432, 99.70414201183432, 99.70414201183432, 100.0]","[0.9881422924901185, 0.9885931558935361, 0.9887359198998749, 0.988296488946684, 0.9879839786381842, 0.988296488946684, 0.9885931558935361, 0.9888751545117429, 0.9888751545117429, 1.0]",85.0,289.0,0.0,1.0,47.40740740740741,0.031496062992125984,2.0,62.0,3.0,68.0
KNN,prune,"[0.0, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047, 0.0029585798816568047]",0.5333333333333333,Models\KNN\20260415_Apr\prune.pkl,"[100.0, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70326409495549, 99.70414201183432, 99.70414201183432, 99.70414201183432, 99.70414201183432, 99.70414201183432]","[1.0, 0.991810737033667, 0.9920983318700615, 0.991810737033667, 0.9919571045576407, 0.9916589434661723, 0.9920283436669619, 0.9920283436669619, 0.9919571045576407, 0.9920983318700615]",123.0,251.0,0.0,1.0,46.666666666666664,0.1724137931034483,9.0,54.0,27.0,45.0
KNN,weight normalisation,"[0.017804154302670624, 0.017804154302670624, 0.013353115727002967, 0.013353115727002967, 0.01483679525222552, 0.014792899408284023, 0.016272189349112426, 0.016272189349112426, 0.014792899408284023, 0.01775147928994083]",0.31851851851851853,Models\KNN\20260415_Apr\weight_normalisation.pkl,"[96.43916913946587, 97.92284866468842, 97.3293768545994, 97.3293768545994, 97.03264094955489, 98.22485207100591, 96.7455621301775, 96.7455621301775, 98.5207100591716, 97.92899408284023]","[0.9555189456342669, 0.9543918918918919, 0.9691252144082333, 0.9620253164556962, 0.9688581314878892, 0.9606986899563319, 0.9536082474226805, 0.9536082474226805, 0.9958847736625515, 0.9532062391681109]",125.0,244.0,0.0,6.0,68.14814814814815,0.48951048951048953,21.0,71.0,21.0,22.0
KNN,weight decay,"[0.01483679525222552, 0.01483679525222552, 0.01483679525222552, 0.011869436201780416, 0.01483679525222552, 0.011834319526627219, 0.014792899408284023, 0.014792899408284023, 0.008875739644970414, 0.008875739644970414]",0.2740740740740741,Models\KNN\20260415_Apr\weight_decay.pkl,"[98.21958456973294, 98.21958456973294, 98.21958456973294, 97.62611275964392, 98.21958456973294, 98.5207100591716, 98.22485207100591, 98.22485207100591, 99.11242603550295, 98.81656804733728]","[0.9888220120378332, 0.9891936824605154, 0.9887250650477016, 0.9701492537313433, 0.9894566098945661, 0.9899328859060402, 0.989103101424979, 0.9889173060528559, 0.997586484312148, 0.9910641754670999]",132.0,238.0,4.0,1.0,72.5925925925926,0.057971014492753624,2.0,96.0,1.0,36.0
KNN,weight perturbation,"[0.005934718100890208, 0.005934718100890208, 0.005934718100890208, 0.002967359050445104, 0.002967359050445104, 0.0029585798816568047, 0.005917159763313609, 0.005917159763313609, 0.005917159763313609, 0.005917159763313609]",0.31851851851851853,Models\KNN\20260415_Apr\weight_perturbation.pkl,"[99.10979228486647, 99.10979228486647, 99.10979228486647, 99.40652818991099, 99.70326409495549, 99.70414201183432, 99.11242603550295, 99.11242603550295, 99.11242603550295, 99.11242603550295]","[0.9765625, 0.9771573604060914, 0.9765625, 0.9874826147426982, 0.988296488946684, 0.9879839786381842, 0.9742120343839542, 0.9765625, 0.9759358288770054, 0.9765625]",82.0,291.0,0.0,2.0,68.14814814814815,0.032362459546925564,1.0,91.0,11.0,32.0
Neural Network,baseline,"[0.15666666666666668, 0.12333333333333334, 0.13333333333333333, 0.13333333333333333, 0.14]",0.23703703703703705,Models\NN\20260415_12\baseline.pt,"[84.33333333333334, 87.66666666666667, 86.66666666666667, 86.66666666666667, 86.0]","[0.499194847020934, 0.5446293494704992, 0.5685131195335277, 0.4411764705882353, 0.484375]",31.0,287.0,6.0,51.0,76.29629629629629,0.07042253521126761,2.0,101.0,3.0,29.0
Neural Network,batch normalisation,"[0.18, 0.18, 0.7533333333333333, 0.18666666666666668, 0.2]",0.28888888888888886,Models\NN\20260415_12\batch_normalisation.pt,"[82.0, 82.0, 24.666666666666668, 81.33333333333333, 80.0]","[0.30254777070063693, 0.471976401179941, 0.7660455486542443, 0.2795031055900621, 0.0]",0.0,290.0,0.0,85.0,71.11111111111111,0.0,0.0,96.0,0.0,39.0
Neural Network,dropout,"[0.16333333333333333, 0.83, 0.15666666666666668, 0.8533333333333334, 0.16333333333333333]",0.22962962962962963,Models\NN\20260415_12\dropout.pt,"[83.66666666666667, 17.0, 84.33333333333334, 14.666666666666666, 83.66666666666667]","[0.0, 0.6719367588932806, 0.0, 0.632183908045977, 0.0]",0.0,315.0,0.0,60.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Neural Network,layer normalisation,"[0.13333333333333333, 0.11, 0.11, 0.09666666666666666, 0.09]",0.4962962962962963,Models\NN\20260415_12\layer_normalisation.pt,"[86.66666666666667, 89.0, 89.0, 90.33333333333333, 91.0]","[0.4896142433234421, 0.6131386861313869, 0.6187050359712231, 0.6416275430359938, 0.6320907617504052]",43.0,285.0,4.0,43.0,50.37037037037037,0.13953488372093023,9.0,59.0,6.0,61.0
Neural Network,prune,"[0.16333333333333333, 0.17333333333333334, 0.17, 0.16333333333333333, 0.16333333333333333]",0.4,Models\NN\20260415_12\prune.pt,"[83.66666666666667, 82.66666666666667, 83.0, 83.66666666666667, 83.66666666666667]","[0.7021063189568706, 0.6530612244897959, 0.6865671641791045, 0.6871794871794872, 0.6796116504854369]",86.0,226.0,25.0,38.0,60.0,0.020491803278688523,1.0,80.0,1.0,53.0
Neural Network,weight normalisation,"[0.15333333333333332, 0.15, 0.15, 0.15333333333333332, 0.13]",0.4074074074074074,Models\NN\20260415_12\weight_normalisation.pt,"[84.66666666666667, 85.0, 85.0, 84.66666666666667, 87.0]","[0.7234432234432234, 0.7856450048496605, 0.6700507614213198, 0.7212475633528265, 0.7861936720997124]",88.0,233.0,11.0,43.0,59.25925925925925,0.1927710843373494,8.0,72.0,20.0,35.0
Neural Network,weight decay,"[0.12, 0.13333333333333333, 0.12333333333333334, 0.10666666666666667, 0.13]",0.35555555555555557,Models\NN\20260415_12\weight_decay.pt,"[88.0, 86.66666666666667, 87.66666666666667, 89.33333333333333, 87.0]","[0.7644628099173554, 0.7685352622061483, 0.7468477206595538, 0.8348968105065666, 0.7649769585253456]",97.0,227.0,15.0,36.0,64.44444444444444,0.5102040816326531,20.0,67.0,30.0,18.0
Neural Network,weight perturbation,"[0.22, 0.23333333333333334, 0.7766666666666666, 0.7666666666666667, 0.21]",0.24444444444444444,Models\NN\20260415_12\weight_perturbation.pt,"[78.0, 76.66666666666667, 22.333333333333332, 23.333333333333332, 79.0]","[0.0, 0.0, 0.7419712070874862, 0.7526881720430108, 0.0]",0.0,291.0,0.0,84.0,75.55555555555556,0.0,0.0,102.0,0.0,33.0
Random forest,baseline,"[0.2195845697329377, 0.2195845697329377, 0.21068249258160238, 0.2195845697329377, 0.2195845697329377, 0.21893491124260356, 0.22189349112426035, 0.21597633136094674, 0.21893491124260356, 0.22189349112426035]",0.22962962962962963,Models\RandomForest\20260415_Apr\baseline.pkl,"[78.04154302670622, 78.04154302670622, 78.93175074183976, 78.04154302670622, 78.04154302670622, 78.10650887573965, 77.81065088757396, 78.40236686390533, 78.10650887573965, 77.81065088757396]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,293.0,0.0,82.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Random forest,batch normalisation,"[0.17507418397626112, 0.17507418397626112, 0.17804154302670624, 0.18397626112759644, 0.17507418397626112, 0.1863905325443787, 0.17159763313609466, 0.17751479289940827, 0.1834319526627219, 0.17455621301775148]",0.2962962962962963,Models\RandomForest\20260415_Apr\batch_normalisation.pkl,"[82.49258160237389, 82.49258160237389, 82.19584569732937, 81.60237388724035, 82.49258160237389, 81.36094674556213, 82.84023668639054, 82.24852071005917, 81.65680473372781, 82.54437869822485]","[0.33195020746887965, 0.2511078286558346, 0.2857142857142857, 0.3047091412742382, 0.2790014684287812, 0.33722438391699094, 0.3531073446327684, 0.3055555555555556, 0.3013698630136986, 0.34106412005457026]",27.0,282.0,8.0,58.0,70.37037037037037,0.0,0.0,95.0,1.0,39.0
Random forest,dropout,"[0.14836795252225518, 0.1572700296735905, 0.1632047477744807, 0.1632047477744807, 0.1632047477744807, 0.16272189349112426, 0.15976331360946747, 0.15384615384615385, 0.16568047337278108, 0.16272189349112426]",0.22962962962962963,Models\RandomForest\20260415_Apr\dropout.pkl,"[85.16320474777447, 84.27299703264094, 83.67952522255193, 83.67952522255193, 83.67952522255193, 83.72781065088756, 84.02366863905326, 84.61538461538461, 83.4319526627219, 83.72781065088756]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,315.0,0.0,60.0,77.03703703703704,0.0,0.0,104.0,0.0,31.0
Random forest,layer normalisation,"[0.142433234421365, 0.1394658753709199, 0.14836795252225518, 0.14540059347181009, 0.14540059347181009, 0.12721893491124261, 0.1242603550295858, 0.15088757396449703, 0.14792899408284024, 0.15680473372781065]",0.5185185185185185,Models\RandomForest\20260415_Apr\layer_normalisation.pkl,"[85.7566765578635, 86.05341246290801, 85.16320474777447, 85.45994065281899, 85.45994065281899, 87.27810650887574, 87.57396449704143, 84.91124260355029, 85.20710059171599, 84.31952662721893]","[0.43478260869565216, 0.4623513870541612, 0.4878048780487805, 0.4749679075738126, 0.507343124165554, 0.5935483870967742, 0.5157593123209169, 0.4602510460251046, 0.4454022988505747, 0.4318488529014845]",38.0,286.0,3.0,48.0,48.148148148148145,0.0,0.0,65.0,0.0,70.0
Random forest,prune,"[0.142433234421365, 0.13649851632047477, 0.13649851632047477, 0.1543026706231454, 0.142433234421365, 0.1301775147928994, 0.14497041420118342, 0.1390532544378698, 0.13609467455621302, 0.1390532544378698]",0.3851851851851852,Models\RandomForest\20260415_Apr\prune.pkl,"[85.7566765578635, 86.35014836795251, 86.35014836795251, 84.56973293768546, 85.7566765578635, 86.98224852071006, 85.50295857988166, 86.09467455621301, 86.3905325443787, 86.09467455621301]","[0.7090909090909091, 0.702247191011236, 0.7078853046594982, 0.6830601092896175, 0.7015985790408525, 0.7326007326007326, 0.6877828054298643, 0.712401055408971, 0.6717850287907869, 0.6959008579599618]",84.0,235.0,16.0,40.0,61.48148148148148,0.061224489795918366,3.0,80.0,1.0,51.0
Random forest,weight normalisation,"[0.2195845697329377, 0.22255192878338279, 0.20178041543026706, 0.2195845697329377, 0.21068249258160238, 0.21005917159763313, 0.21301775147928995, 0.17751479289940827, 0.23076923076923078, 0.19822485207100593]",0.35555555555555557,Models\RandomForest\20260415_Apr\weight_normalisation.pkl,"[78.04154302670622, 77.74480712166172, 79.82195845697329, 78.04154302670622, 78.93175074183976, 78.99408284023669, 78.69822485207101, 82.24852071005917, 76.92307692307693, 80.1775147928994]","[0.5877483443708609, 0.5110132158590308, 0.5376344086021505, 0.5267857142857143, 0.5598621877691645, 0.544157002676182, 0.5027422303473492, 0.6590509666080844, 0.5017605633802817, 0.5957446808510638]",66.0,228.0,16.0,65.0,64.44444444444444,0.1,4.0,83.0,9.0,39.0
Random forest,weight decay,"[0.2551928783382789, 0.2878338278931751, 0.26409495548961426, 0.2403560830860534, 0.2522255192878338, 0.2455621301775148, 0.2603550295857988, 0.257396449704142, 0.2603550295857988, 0.2514792899408284]",0.362962962962963,Models\RandomForest\20260415_Apr\weight_decay.pkl,"[74.4807121661721, 71.2166172106825, 73.59050445103857, 75.96439169139467, 74.77744807121661, 75.44378698224851, 73.96449704142012, 74.2603550295858, 73.96449704142012, 74.85207100591717]","[0.3880070546737213, 0.2552415679124886, 0.4184457728437233, 0.47058823529411764, 0.4678362573099415, 0.4418394950405771, 0.4195804195804196, 0.36003600360036003, 0.4355400696864111, 0.4541559554413025]",55.0,223.0,19.0,78.0,63.70370370370371,0.028169014084507043,1.0,85.0,12.0,37.0
Random forest,weight perturbation,"[0.06528189910979229, 0.06824925816023739, 0.06824925816023739, 0.05934718100890208, 0.05341246290801187, 0.05621301775147929, 0.0650887573964497, 0.047337278106508875, 0.05917159763313609, 0.05621301775147929]",0.25925925925925924,Models\RandomForest\20260415_Apr\weight_perturbation.pkl,"[93.47181008902076, 93.17507418397626, 93.17507418397626, 94.06528189910979, 94.65875370919882, 94.37869822485207, 93.49112426035504, 95.26627218934911, 94.0828402366864, 94.37869822485207]","[0.7804232804232805, 0.75177304964539, 0.7637906647807637, 0.7936507936507936, 0.8042895442359249, 0.7920792079207921, 0.7860824742268041, 0.8265582655826558, 0.8097686375321337, 0.8278580814717477]",67.0,287.0,4.0,17.0,74.07407407407408,0.066006600660066,2.0,98.0,4.0,31.0
svm,baseline,"[0.08011869436201781, 0.08605341246290801, 0.10089020771513353, 0.08902077151335312, 0.08902077151335312, 0.09763313609467456, 0.07988165680473373, 0.09171597633136094, 0.10059171597633136, 0.09467455621301775]",0.4740740740740741,Models\SVM\20260415_Apr\baseline.pkl,"[91.98813056379822, 91.3946587537092, 89.91097922848664, 91.0979228486647, 91.0979228486647, 90.23668639053254, 92.01183431952663, 90.8284023668639, 89.94082840236686, 90.53254437869822]","[0.7745504840940526, 0.7454289732770746, 0.6628242074927954, 0.7751937984496124, 0.7547169811320755, 0.6364922206506365, 0.7560627674750356, 0.7074829931972789, 0.7046070460704607, 0.7297297297297297]",59.0,279.0,14.0,23.0,52.59259259259259,0.5172413793103449,18.0,53.0,51.0,13.0
svm,batch normalisation,"[0.05637982195845697, 0.04747774480712166, 0.050445103857566766, 0.04451038575667656, 0.04747774480712166, 0.05029585798816568, 0.04437869822485207, 0.038461538461538464, 0.05029585798816568, 0.04437869822485207]",0.32592592592592595,Models\SVM\20260415_Apr\batch_normalisation.pkl,"[94.3620178041543, 95.25222551928783, 94.95548961424333, 95.54896142433235, 95.25222551928783, 94.97041420118343, 95.56213017751479, 96.15384615384616, 94.97041420118343, 95.56213017751479]","[0.8516129032258064, 0.8490566037735849, 0.8701472556894244, 0.8438818565400844, 0.8461538461538461, 0.8627450980392157, 0.8689655172413793, 0.8796895213454075, 0.8913308913308914, 0.8850726552179656]",72.0,284.0,6.0,13.0,67.4074074074074,0.48223350253807107,19.0,72.0,24.0,20.0
svm,dropout,"[0.24925816023738873, 0.23738872403560832, 0.2522255192878338, 0.2433234421364985, 0.2314540059347181, 0.23076923076923078, 0.20118343195266272, 0.23372781065088757, 0.2455621301775148, 0.22189349112426035]",0.35555555555555557,Models\SVM\20260415_Apr\dropout.pkl,"[75.07418397626114, 76.26112759643917, 74.77744807121661, 75.66765578635015, 76.8545994065282, 76.92307692307693, 79.88165680473372, 76.62721893491124, 75.44378698224851, 77.81065088757396]","[0.05928853754940711, 0.07462686567164178, 0.16822429906542055, 0.0392156862745098, 0.0796812749003984, 0.07722007722007722, 0.24, 0.11299435028248588, 0.07532956685499058, 0.09107468123861566]",7.0,284.0,31.0,53.0,64.44444444444444,0.03355704697986577,1.0,86.0,18.0,30.0
svm,layer normalisation,"[0.10089020771513353, 0.10385756676557864, 0.10385756676557864, 0.11572700296735905, 0.11572700296735905, 0.10650887573964497, 0.1242603550295858, 0.11834319526627218, 0.11834319526627218, 0.10355029585798817]",0.48148148148148145,Models\SVM\20260415_Apr\layer_normalisation.pkl,"[89.91097922848664, 89.61424332344214, 89.61424332344214, 88.4272997032641, 88.4272997032641, 89.3491124260355, 87.57396449704143, 88.16568047337277, 88.16568047337277, 89.64497041420118]","[0.6865284974093264, 0.7113543091655267, 0.6276150627615062, 0.5976095617529881, 0.6040268456375839, 0.648854961832061, 0.6005221932114883, 0.6657963446475196, 0.625, 0.6919945725915875]",53.0,280.0,9.0,33.0,51.85185185185185,0.18489984591679506,12.0,58.0,7.0,58.0
svm,prune,"[0.1543026706231454, 0.1632047477744807, 0.1543026706231454, 0.142433234421365, 0.14540059347181009, 0.15384615384615385, 0.17455621301775148, 0.14792899408284024, 0.15680473372781065, 0.1390532544378698]",0.4,Models\SVM\20260415_Apr\prune.pkl,"[84.56973293768546, 83.67952522255193, 84.56973293768546, 85.7566765578635, 85.45994065281899, 84.61538461538461, 82.54437869822485, 85.20710059171599, 84.31952662721893, 86.09467455621301]","[0.7014388489208633, 0.6714413607878246, 0.6959706959706959, 0.7195571955719557, 0.6841611996251171, 0.7092819614711033, 0.6267029972752044, 0.6754221388367729, 0.6507791017415215, 0.6854460093896714]",82.0,233.0,18.0,42.0,60.0,0.04081632653061224,2.0,79.0,2.0,52.0
svm,weight normalisation,"[0.2314540059347181, 0.19287833827893175, 0.21068249258160238, 0.20771513353115728, 0.22551928783382788, 0.1952662721893491, 0.21597633136094674, 0.19230769230769232, 0.19230769230769232, 0.22189349112426035]",0.28888888888888886,Models\SVM\20260415_Apr\weight_normalisation.pkl,"[76.8545994065282, 80.71216617210682, 78.93175074183976, 79.22848664688428, 77.44807121661721, 80.4733727810651, 78.40236686390533, 80.76923076923077, 80.76923076923077, 77.81065088757396]","[0.6617647058823529, 0.6788511749347258, 0.6744379683597003, 0.6533101045296167, 0.6454388984509466, 0.6660899653979239, 0.610079575596817, 0.6917164816396243, 0.6823925863521483, 0.6124234470691163]",85.0,207.0,37.0,46.0,71.11111111111111,0.5773672055427251,25.0,71.0,21.0,18.0
svm,weight decay,"[0.228486646884273, 0.258160237388724, 0.2344213649851632, 0.2433234421364985, 0.2522255192878338, 0.23668639053254437, 0.2455621301775148, 0.23964497041420119, 0.23964497041420119, 0.22781065088757396]",0.32592592592592595,Models\SVM\20260415_Apr\weight_decay.pkl,"[77.1513353115727, 74.1839762611276, 76.55786350148368, 75.66765578635015, 74.77744807121661, 76.33136094674556, 75.44378698224851, 76.03550295857988, 76.03550295857988, 77.2189349112426]","[0.6276150627615062, 0.6296603148301574, 0.6338615512927439, 0.5775862068965517, 0.652353426919901, 0.5897435897435898, 0.6130903065451533, 0.5550660792951542, 0.6430338004946414, 0.5804749340369393]",78.0,203.0,39.0,55.0,67.4074074074074,0.44502617801047123,17.0,74.0,23.0,21.0
