work_year,target,job_title,salary,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
0.933090760892103,4,8,-0.06345648168016649,700,75,-1.04837274073339,70,0
0.933090760892103,4,33,-0.11804371781154936,481,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.15951021237847285,320,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.032968590760530235,937,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.011035405712727384,856,75,1.0282812738738005,70,1
0.933090760892103,4,23,0.08619424050314846,987,75,-1.04837274073339,70,1
0.933090760892103,4,23,-0.00045216605460213406,883,75,-1.04837274073339,70,1
0.933090760892103,4,31,0.08631802108394523,988,75,1.0282812738738005,70,1
0.933090760892103,4,31,-0.0523162294084557,734,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.020875961886071916,830,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.08833637842032059,609,75,1.0282812738738005,70,1
0.933090760892103,3,47,0.3708895763357576,242,32,-1.04837274073339,31,0
0.933090760892103,4,69,-0.07472051453267407,663,63,1.0282812738738005,70,1
0.933090760892103,3,6,-0.17993400820994263,268,39,1.0282812738738005,20,2
-0.4019626865857902,1,1,0.11095035666250577,1004,39,-0.010045733429794819,38,0
0.933090760892103,3,69,-0.148988863010746,387,57,1.0282812738738005,54,0
0.933090760892103,4,18,-0.030283286026627693,802,75,-1.04837274073339,70,1
0.933090760892103,4,18,-0.10034309475760889,561,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.01811492106491585,919,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.04377536933347743,757,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.03139731125379877,797,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.08709857261235272,613,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.20469012436929995,154,26,-1.04837274073339,25,1
0.933090760892103,4,47,-0.21583037664101073,116,26,-1.04837274073339,25,1
0.933090760892103,4,47,-0.13042177589122803,432,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.17374497917010331,270,75,-1.04837274073339,70,1
0.933090760892103,1,69,-0.058386429090730114,716,75,-1.04837274073339,70,1
0.933090760892103,1,69,-0.07981408543246184,642,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.008212474601172925,903,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.03139731125379877,797,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.009364367871970767,859,75,-1.04837274073339,70,0
0.933090760892103,4,25,-0.13128823995680552,425,75,-1.04837274073339,70,0
0.933090760892103,4,25,-0.0809095435725134,639,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.17993400820994263,240,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.056153427413156085,721,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.09662967733370528,576,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.03861371911425143,772,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.14366629803648417,374,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.0716260000127544,674,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.11624889938999595,495,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.045717990582599254,952,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.0947729686217535,582,75,-1.04837274073339,70,1
0.933090760892103,4,88,-0.009116806710377193,861,75,-1.04837274073339,70,1
0.933090760892103,4,88,-0.09576321326812778,578,75,-1.04837274073339,70,1
0.933090760892103,1,89,0.011925892025076521,908,75,-0.010045733429794819,70,0
-0.4019626865857902,1,69,-0.19354987209758917,195,13,1.0282812738738005,14,2
0.933090760892103,4,47,-0.11185468877171004,509,75,-1.04837274073339,70,1
0.933090760892103,4,4,0.09832473742123354,997,75,-1.04837274073339,70,1
0.933090760892103,4,4,0.0044990571772693284,894,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.037809145339072314,777,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.08232064219359676,633,75,-1.04837274073339,70,1
0.933090760892103,4,69,0.09015521908864563,990,75,1.0282812738738005,70,1
0.933090760892103,4,69,-0.026693649183520882,813,75,1.0282812738738005,70,1
0.933090760892103,4,4,0.0047466183388629015,895,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.030283286026627693,802,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.10034309475760889,561,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.05153567788004822,962,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.10071443649999924,560,75,-1.04837274073339,70,1
0.933090760892103,3,29,-0.06853148549283473,687,75,-1.04837274073339,70,1
0.933090760892103,3,29,-0.08709857261235272,613,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.06011440599865325,713,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.08511808331960413,624,75,1.0282812738738005,70,1
0.933090760892103,4,69,0.16330954233954648,1018,75,-1.04837274073339,70,0
0.933090760892103,4,69,-0.04241378294471278,762,75,-1.04837274073339,70,0
0.933090760892103,3,33,-0.13661080493106734,402,75,1.0282812738738005,70,1
0.933090760892103,3,33,-0.17374497917010331,270,75,1.0282812738738005,70,1
0.933090760892103,1,33,-0.15517789205058533,338,75,-1.04837274073339,70,1
0.933090760892103,1,33,-0.17993400820994263,240,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.08860374447484165,606,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.15731929609836973,332,75,1.0282812738738005,70,1
0.933090760892103,1,25,-0.16755595013026398,292,75,-1.04837274073339,70,1
0.933090760892103,1,25,-0.17374497917010331,270,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.0072600979984253945,866,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.08846015900111738,607,75,-1.04837274073339,70,1
0.933090760892103,4,69,0.1336022029483177,1012,75,1.0282812738738005,70,1
0.933090760892103,4,69,0.0022710067229271703,887,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.14279983397090668,379,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.16755595013026398,292,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.019019253174120117,835,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.06234245645299541,705,75,-1.04837274073339,70,1
0.933090760892103,4,4,0.024303950104755178,927,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.08313759402685555,632,75,-1.04837274073339,70,1
0.933090760892103,3,17,-0.13042177589122803,432,75,-0.010045733429794819,70,0
0.933090760892103,3,5,1.8438784878175174,56,39,1.0282812738738005,38,0
0.933090760892103,3,25,-0.213354765025075,146,29,-1.04837274073339,28,1
0.933090760892103,3,25,-0.2170681824489786,132,29,-1.04837274073339,28,1
0.933090760892103,4,33,-0.0809095435725134,639,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.051944887666065344,735,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.13017421472963445,434,75,-1.04837274073339,70,1
0.933090760892103,4,69,-0.025208282213959446,818,75,-1.04837274073339,70,1
0.933090760892103,4,69,-0.07472051453267407,663,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.07472051453267407,663,75,1.0282812738738005,70,1
0.933090760892103,4,4,-0.11185468877171004,509,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.11185468877171004,509,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.20469012436929995,185,12,1.0282812738738005,13,1
0.933090760892103,4,25,-0.2170681824489786,132,12,1.0282812738738005,13,1
0.933090760892103,4,33,0.0379198139924017,943,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.06853148549283473,687,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.011925892025076521,908,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.025208282213959446,818,75,1.0282812738738005,70,1
0.933090760892103,3,47,-0.1923120662896213,253,29,-1.04837274073339,28,1
0.933090760892103,3,47,-0.20469012436929995,185,29,-1.04837274073339,28,1
-3.0720695815415766,2,91,-0.24182429860833593,34,56,-1.04837274073339,12,1
0.933090760892103,3,55,-0.17374497917010331,339,29,1.0282812738738005,28,1
0.933090760892103,3,55,-0.2015956098493803,199,29,1.0282812738738005,28,1
0.933090760892103,1,25,-0.15517789205058533,338,75,1.0282812738738005,70,1
0.933090760892103,1,25,-0.16755595013026398,292,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.06234245645299541,705,75,-1.04837274073339,70,1
0.933090760892103,3,69,0.11095035666250577,1004,75,-1.04837274073339,70,1
0.933090760892103,3,69,0.04906006626411249,960,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.021828338488819446,924,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.030159505445830907,803,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.025208282213959446,818,75,-1.04837274073339,70,1
0.933090760892103,3,88,0.024303950104755178,927,75,-1.04837274073339,70,1
0.933090760892103,3,88,-0.012830224134280789,851,75,-1.04837274073339,70,1
0.933090760892103,4,31,-0.0375863402936381,779,75,1.0282812738738005,70,1
0.933090760892103,4,31,-0.11804371781154936,481,75,1.0282812738738005,70,1
0.933090760892103,4,31,-0.012830224134280789,851,75,1.0282812738738005,70,1
0.933090760892103,4,32,-0.19850109532946061,179,28,-0.010045733429794819,27,2
0.933090760892103,2,33,0.011925892025076521,908,75,-1.04837274073339,70,1
0.933090760892103,2,33,-0.0066411950944414615,868,75,-1.04837274073339,70,1
0.933090760892103,3,33,-0.0375863402936381,779,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.012830224134280789,851,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.07472051453267407,663,75,1.0282812738738005,70,1
0.933090760892103,4,23,0.005736862985237194,897,75,-1.04837274073339,70,1
0.933090760892103,4,23,-0.04996439837331675,738,75,-1.04837274073339,70,1
0.933090760892103,4,69,0.045965551744192826,953,75,-1.04837274073339,70,1
0.933090760892103,4,69,-0.04724122559578745,747,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.016877115256947985,918,11,-1.04837274073339,12,1
0.933090760892103,4,47,-0.04253756352550956,761,11,-1.04837274073339,12,1
0.933090760892103,4,25,-0.11185468877171004,509,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.16755595013026398,292,75,1.0282812738738005,70,1
0.933090760892103,1,33,1.4725367454271578,41,39,1.0282812738738005,38,0
0.933090760892103,4,5,-0.13661080493106734,261,5,1.0282812738738005,26,1
0.933090760892103,3,1,-0.13661080493106734,293,27,-1.04837274073339,26,1
0.933090760892103,4,25,-0.08709857261235272,613,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.11185468877171004,509,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.10195224230796711,554,75,-1.04837274073339,70,1
0.933090760892103,2,58,0.1474656279975578,1016,75,-1.04837274073339,70,1
0.933090760892103,2,58,0.07332106010028265,979,75,-1.04837274073339,70,1
0.933090760892103,4,41,-0.13661080493106734,402,75,-1.04837274073339,70,1
0.933090760892103,4,41,-0.16136692109042466,315,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.04906006626411249,960,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.05924794193307575,715,75,-1.04837274073339,70,1
0.933090760892103,3,1,-0.012830224134280789,851,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.13661080493106734,402,75,-1.04837274073339,70,1
0.933090760892103,2,33,-0.0809095435725134,639,75,-1.04837274073339,70,1
0.933090760892103,2,33,-0.11804371781154936,481,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.00849790380639326,864,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.07224490291673834,672,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.035444202376465964,939,75,-1.04837274073339,70,0
0.933090760892103,4,47,-0.10826505192860322,524,75,-1.04837274073339,70,0
0.933090760892103,4,47,0.032968590760530235,937,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.0809095435725134,639,75,-1.04837274073339,70,1
0.933090760892103,4,45,-0.023023554962896164,822,75,-1.04837274073339,70,1
0.933090760892103,4,45,-0.0942332852894795,586,75,-1.04837274073339,70,1
0.933090760892103,4,4,-0.025208282213959446,818,75,1.0282812738738005,70,1
0.933090760892103,4,4,-0.12175713523545295,470,75,1.0282812738738005,70,1
-0.4019626865857902,4,47,-0.1564156978585532,350,26,1.0282812738738005,28,0
0.933090760892103,4,25,-0.09328760165219205,589,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.12980287298724408,438,75,-1.04837274073339,70,1
0.933090760892103,4,88,0.10228571600673071,1000,75,-1.04837274073339,70,1
0.933090760892103,4,88,-0.03139731125379877,797,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.16136692109042466,315,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.17374497917010331,270,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.06234245645299541,705,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.04377536933347743,757,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.0809095435725134,639,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.012830224134280789,851,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.07657722324462586,653,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.037300911088417765,942,75,-1.04837274073339,70,0
0.933090760892103,4,33,-0.10727480728222893,530,75,-1.04837274073339,70,0
0.933090760892103,4,4,-0.07113087768956726,675,75,1.0282812738738005,70,1
0.933090760892103,4,4,-0.11544432561481685,501,75,1.0282812738738005,70,1
0.933090760892103,4,4,-0.046250980949413156,753,75,1.0282812738738005,70,1
0.933090760892103,4,4,-0.1205193294274851,474,75,1.0282812738738005,70,1
0.933090760892103,4,8,0.061438124343791145,971,75,-1.04837274073339,70,0
0.933090760892103,2,33,-0.04377536933347743,757,75,-1.04837274073339,70,1
0.933090760892103,2,33,-0.12423274685138869,460,75,-1.04837274073339,70,1
0.933090760892103,4,89,-0.09947663069203137,563,75,1.0282812738738005,70,1
0.933090760892103,4,89,-0.12423274685138869,460,75,1.0282812738738005,70,1
0.933090760892103,4,8,-0.0066411950944414615,868,75,1.0282812738738005,70,1
0.933090760892103,4,8,-0.03263511706176664,793,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.075339417436658,660,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.10309721268033739,549,75,1.0282812738738005,70,1
0.933090760892103,4,33,0.011350312324371463,907,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.07952939009662922,645,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.09328760165219205,589,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.014068029942248655,849,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.05986684483705968,714,75,-1.04837274073339,70,1
0.933090760892103,2,4,0.013163697833044387,910,75,1.0282812738738005,70,1
0.933090760892103,2,4,-0.07100709710877047,676,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.028921699637863042,805,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.10195224230796711,554,75,-1.04837274073339,70,1
0.933090760892103,4,89,-0.00045216605460213406,883,75,-1.04837274073339,70,1
0.933090760892103,4,89,-0.09204979584422418,591,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.13661080493106734,402,75,1.0282812738738005,70,1
0.933090760892103,4,33,-0.038824146101605964,771,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.12547055265935655,454,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.04287103722427316,949,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.0375863402936381,779,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.08462296099641699,626,75,1.0282812738738005,70,1
0.933090760892103,4,37,-0.014315591103842229,848,75,-1.04837274073339,70,1
0.933090760892103,4,37,-0.13017421472963445,434,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.10566565973187071,538,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.12175713523545295,470,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.00045216605460213406,883,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.06853148549283473,687,75,-1.04837274073339,70,1
0.933090760892103,4,37,-0.11804371781154936,481,75,1.0282812738738005,70,1
0.933090760892103,4,37,-0.15394008624261746,343,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.056153427413156085,721,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.08709857261235272,613,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.08833637842032059,609,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.12918397008326016,440,75,-1.04837274073339,70,1
0.933090760892103,1,25,-0.1923120662896213,125,11,-1.04837274073339,12,0
-0.4019626865857902,4,1,0.08000521146330912,984,11,-1.04837274073339,12,2
0.933090760892103,4,73,-0.19850109532946061,159,74,-0.010045733429794819,69,2
0.933090760892103,3,69,0.08706070456872596,989,75,1.0282812738738005,70,1
0.933090760892103,3,69,-0.07416350191908853,666,75,1.0282812738738005,70,1
0.933090760892103,1,47,-0.17374497917010331,170,11,1.0282812738738005,12,0
0.933090760892103,4,31,0.04967896916809642,961,75,-1.04837274073339,70,1
0.933090760892103,4,31,-0.06296135935697934,702,75,-1.04837274073339,70,1
0.933090760892103,1,47,-0.09947539288622341,564,75,1.0282812738738005,70,1
0.933090760892103,1,47,-0.1713844834943086,276,75,1.0282812738738005,70,1
0.933090760892103,3,47,-0.1441391398551279,370,75,1.0282812738738005,70,1
0.933090760892103,3,47,-0.19607252033422767,171,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.04377536933347743,757,11,1.0282812738738005,12,1
0.933090760892103,4,25,-0.09328760165219205,589,11,1.0282812738738005,12,1
0.933090760892103,4,69,0.05772470691988755,967,75,-1.04837274073339,70,1
0.933090760892103,4,69,-0.07843393195657766,648,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.014401503641012253,913,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.009116806710377193,861,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.0955156521065342,579,75,1.0282812738738005,70,1
0.933090760892103,4,33,0.013163697833044387,910,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.07843393195657766,648,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.030283286026627693,802,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.10034309475760889,561,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.0342063965684981,938,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.06729367968486688,690,75,1.0282812738738005,70,1
0.933090760892103,4,69,0.11590157989437723,1006,75,1.0282812738738005,70,1
0.933090760892103,4,69,-0.014068029942248655,849,75,1.0282812738738005,70,1
0.933090760892103,3,16,-0.20469012436929995,154,26,1.0282812738738005,25,1
0.933090760892103,4,33,-0.07472051453267407,663,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.09947663069203137,563,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.08709857261235272,613,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.12423274685138869,460,75,1.0282812738738005,70,1
0.933090760892103,3,25,-0.148988863010746,355,75,-1.04837274073339,70,1
0.933090760892103,3,25,-0.16755595013026398,292,75,-1.04837274073339,70,1
0.933090760892103,3,89,-0.06085708948343397,840,29,-1.04837274073339,28,1
0.933090760892103,3,89,-0.15571014854801152,416,29,-1.04837274073339,28,1
0.933090760892103,4,33,0.03668200818443383,941,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.03313023938495378,792,75,-1.04837274073339,70,1
0.933090760892103,3,49,-0.09947663069203137,563,75,-1.04837274073339,70,1
0.933090760892103,3,49,-0.16136692109042466,315,75,-1.04837274073339,70,1
0.933090760892103,4,33,0.04906006626411249,960,75,-1.04837274073339,70,1
0.933090760892103,4,29,-0.06234245645299541,705,75,1.0282812738738005,70,1
0.933090760892103,4,29,-0.11185468877171004,509,75,1.0282812738738005,70,1
0.933090760892103,4,69,0.0974285660162648,996,75,-1.04837274073339,70,1
0.933090760892103,4,69,-0.009917667068132402,858,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.06853148549283473,687,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.012830224134280789,851,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.0651275195209231,695,75,1.0282812738738005,70,1
0.933090760892103,4,47,-0.13085500792401678,428,75,1.0282812738738005,70,1
0.933090760892103,3,47,-0.0375863402936381,779,75,1.0282812738738005,70,1
0.933090760892103,3,47,-0.08709857261235272,613,75,1.0282812738738005,70,1
0.933090760892103,2,47,-0.012830224134280789,851,75,-1.04837274073339,70,1
0.933090760892103,2,47,-0.0809095435725134,639,75,-1.04837274073339,70,1
0.933090760892103,3,62,-0.17622059078603905,259,75,-1.04837274073339,70,0
0.933090760892103,1,13,-0.18612303724978196,209,75,1.0282812738738005,70,1
0.933090760892103,3,33,-0.10566565973187071,538,75,-1.04837274073339,70,1
0.933090760892103,3,33,-0.148988863010746,355,75,-1.04837274073339,70,1
0.933090760892103,4,25,-0.13042177589122803,432,75,1.0282812738738005,70,1
0.933090760892103,4,25,-0.148988863010746,355,75,1.0282812738738005,70,1
0.933090760892103,1,88,-0.06853148549283473,687,75,-1.04837274073339,70,1
0.933090760892103,1,88,-0.10566565973187071,538,75,-1.04837274073339,70,1
0.933090760892103,4,69,0.0379198139924017,943,75,-1.04837274073339,70,1
0.933090760892103,4,69,-0.036348534485670235,782,75,-1.04837274073339,70,1
0.933090760892103,4,47,0.05153567788004822,962,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.0697692913008026,683,75,-1.04837274073339,70,1
0.933090760892103,2,31,-0.0375863402936381,779,75,-1.04837274073339,70,1
0.933090760892103,2,31,-0.06853148549283473,687,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.023023554962896164,822,75,-1.04837274073339,70,1
0.933090760892103,4,47,-0.0942332852894795,586,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.07967173776454553,644,75,-1.04837274073339,70,1
0.933090760892103,4,33,-0.16755595013026398,292,75,-1.04837274073339,70,1
0.933090760892103,1,25,-0.18092425285631694,236,75,1.0282812738738005,70,1
0.933090760892103,1,25,-0.19095047990085665,193,75,1.0282812738738005,70,1
0.933090760892103,4,69,-0.04996439837331675,738,75,-1.04837274073339,70,1
