work_year,target,job_title,salary_in_usd,company_location,company_size
0.933090760892103,4,47,1011,70,1
0.933090760892103,4,47,741,70,1
0.933090760892103,1,17,59,25,1
0.933090760892103,4,1,452,69,1
0.933090760892103,4,1,209,69,1
0.933090760892103,3,67,584,70,1
0.933090760892103,3,67,532,70,1
0.933090760892103,4,33,743,70,1
0.933090760892103,4,33,476,70,1
0.933090760892103,4,47,919,70,1
0.933090760892103,4,47,757,70,1
0.933090760892103,4,33,927,70,1
0.933090760892103,4,33,536,70,1
0.933090760892103,4,25,757,70,1
0.933090760892103,4,25,654,70,1
0.933090760892103,4,25,540,70,1
0.933090760892103,4,89,851,70,1
0.933090760892103,4,89,663,70,1
0.933090760892103,1,88,705,70,1
0.933090760892103,1,88,509,70,1
0.933090760892103,4,25,797,70,1
0.933090760892103,4,25,511,70,1
0.933090760892103,4,47,789,70,1
0.933090760892103,4,31,738,70,1
0.933090760892103,4,31,538,70,1
0.933090760892103,4,89,960,70,1
0.933090760892103,3,69,589,70,0
0.933090760892103,4,3,1032,37,0
0.933090760892103,4,69,900,70,1
0.933090760892103,4,69,793,70,1
0.933090760892103,4,33,779,70,1
0.933090760892103,4,33,721,70,1
0.933090760892103,3,33,634,70,1
0.933090760892103,3,33,482,70,1
0.933090760892103,3,69,563,70,1
0.933090760892103,3,69,355,70,1
0.933090760892103,4,47,753,70,1
0.933090760892103,4,47,574,70,1
0.933090760892103,4,25,877,70,1
0.933090760892103,4,25,557,70,1
0.933090760892103,4,33,730,70,1
0.933090760892103,4,33,444,70,1
0.933090760892103,3,33,661,70,1
0.933090760892103,3,33,409,70,1
0.933090760892103,2,47,402,70,1
0.933090760892103,4,25,818,70,1
0.933090760892103,4,25,379,70,1
0.933090760892103,4,25,445,70,1
0.933090760892103,3,47,387,36,1
0.933090760892103,3,47,318,36,1
0.933090760892103,3,25,554,70,1
0.933090760892103,3,25,338,70,1
0.933090760892103,3,33,668,70,1
0.933090760892103,3,33,613,70,1
0.933090760892103,4,74,908,70,1
0.933090760892103,4,74,738,70,1
0.933090760892103,1,9,10,29,2
0.933090760892103,1,7,133,20,1
0.933090760892103,4,33,705,12,1
0.933090760892103,4,33,639,12,1
0.933090760892103,3,25,683,70,1
0.933090760892103,3,25,630,70,1
0.933090760892103,3,47,310,28,1
0.933090760892103,3,47,163,28,1
0.933090760892103,1,47,818,70,1
0.933090760892103,1,47,509,70,1
0.933090760892103,3,47,339,28,1
0.933090760892103,3,47,458,28,1
0.933090760892103,3,47,281,28,1
0.933090760892103,4,33,468,70,1
0.933090760892103,2,33,976,70,1
0.933090760892103,2,33,933,70,1
0.933090760892103,1,47,514,14,0
-0.4019626865857902,3,47,284,20,1
0.933090760892103,3,33,292,70,1
0.933090760892103,3,33,211,70,1
-0.4019626865857902,4,64,748,36,0
0.933090760892103,3,47,210,20,1
0.933090760892103,3,25,333,70,1
0.933090760892103,3,25,174,70,1
0.933090760892103,4,47,855,70,1
0.933090760892103,4,47,585,70,1
0.933090760892103,4,25,721,70,1
0.933090760892103,4,25,613,70,1
0.933090760892103,1,33,223,70,1
0.933090760892103,1,33,202,70,1
0.933090760892103,4,47,745,70,1
0.933090760892103,4,47,481,70,1
0.933090760892103,1,33,538,70,1
0.933090760892103,1,33,355,70,1
0.933090760892103,4,33,718,70,1
0.933090760892103,4,33,543,70,1
0.933090760892103,3,33,355,70,1
0.933090760892103,4,33,610,70,1
0.933090760892103,4,33,459,70,1
0.933090760892103,3,33,639,70,1
0.933090760892103,3,33,509,70,1
0.933090760892103,4,33,870,70,0
0.933090760892103,4,33,439,70,0
0.933090760892103,4,47,940,70,1
0.933090760892103,4,47,704,70,1
0.933090760892103,4,47,804,70,1
0.933090760892103,4,47,412,70,1
0.933090760892103,4,47,543,70,1
0.933090760892103,4,31,658,70,1
0.933090760892103,4,31,477,70,1
0.933090760892103,4,33,681,70,1
0.933090760892103,4,33,445,70,1
0.933090760892103,4,33,751,70,1
0.933090760892103,4,33,451,70,1
0.933090760892103,4,25,780,70,1
0.933090760892103,4,25,441,70,1
0.933090760892103,4,31,1025,70,1
0.933090760892103,4,31,891,70,1
0.933090760892103,4,25,873,70,1
0.933090760892103,4,25,517,70,1
0.933090760892103,4,33,971,70,1
0.933090760892103,4,33,919,70,1
0.933090760892103,2,33,834,70,1
0.933090760892103,2,33,488,70,1
0.933090760892103,4,21,738,70,0
0.933090760892103,4,7,355,70,0
0.933090760892103,1,25,379,70,1
0.933090760892103,1,25,270,70,1
0.933090760892103,4,33,984,70,1
0.933090760892103,4,25,490,70,1
0.933090760892103,4,25,321,70,1
0.933090760892103,4,69,663,70,1
0.933090760892103,4,69,509,70,1
0.933090760892103,4,88,851,70,1
0.933090760892103,4,88,757,70,1
0.933090760892103,3,25,872,70,1
0.933090760892103,3,25,563,70,1
0.933090760892103,4,31,602,28,1
0.933090760892103,4,31,362,28,1
0.933090760892103,4,37,240,17,1
0.933090760892103,4,37,153,17,1
0.933090760892103,4,25,460,70,1
0.933090760892103,4,4,563,70,1
0.933090760892103,4,4,346,70,1
0.933090760892103,3,25,705,70,1
0.933090760892103,3,25,470,70,1
0.933090760892103,4,45,1003,70,1
0.933090760892103,4,45,950,70,1
0.933090760892103,3,47,639,70,1
0.933090760892103,3,47,402,70,1
0.933090760892103,4,33,649,70,1
0.933090760892103,1,33,483,70,1
0.933090760892103,1,33,287,70,1
0.933090760892103,4,33,735,70,1
0.933090760892103,4,33,434,70,1
0.933090760892103,3,25,402,70,1
0.933090760892103,3,33,339,28,1
0.933090760892103,3,33,199,28,1
0.933090760892103,3,33,379,70,1
0.933090760892103,3,57,563,70,0
0.933090760892103,4,47,868,70,1
0.933090760892103,4,89,620,70,1
0.933090760892103,4,89,373,70,1
0.933090760892103,4,34,793,70,1
0.933090760892103,4,34,630,70,1
0.933090760892103,4,25,187,70,1
0.933090760892103,4,4,985,70,1
0.933090760892103,4,4,791,70,1
0.933090760892103,3,25,292,70,1
0.933090760892103,3,25,240,70,1
0.933090760892103,3,66,705,70,1
0.933090760892103,3,66,648,70,1
0.933090760892103,3,90,293,64,0
0.933090760892103,3,47,41,38,0
0.933090760892103,1,2,270,6,0
0.933090760892103,1,1,315,63,1
0.933090760892103,3,62,48,38,0
0.933090760892103,3,69,663,70,1
0.933090760892103,2,33,885,70,1
0.933090760892103,2,33,496,70,1
0.933090760892103,1,89,663,70,1
0.933090760892103,1,89,402,70,1
0.933090760892103,1,25,209,70,1
0.933090760892103,3,4,800,70,1
0.933090760892103,3,4,721,70,1
0.933090760892103,4,25,736,70,1
0.933090760892103,4,25,464,70,1
0.933090760892103,4,40,829,70,1
0.933090760892103,4,40,596,70,1
0.933090760892103,4,69,610,70,1
0.933090760892103,4,69,459,70,1
0.933090760892103,4,33,986,70,1
0.933090760892103,4,33,767,70,1
0.933090760892103,3,47,205,25,1
0.933090760892103,3,47,154,25,1
0.933090760892103,3,33,295,65,1
0.933090760892103,3,33,154,65,1
0.933090760892103,4,69,837,28,1
0.933090760892103,4,69,406,28,1
0.933090760892103,4,33,597,28,1
0.933090760892103,4,33,406,28,1
-0.4019626865857902,4,14,563,70,0
-1.7370161340636834,3,44,663,70,1
0.933090760892103,4,66,971,12,1
0.933090760892103,4,66,460,12,1
0.933090760892103,4,4,738,70,1
0.933090760892103,4,4,563,70,1
0.933090760892103,4,69,718,70,1
0.933090760892103,4,69,543,70,1
0.933090760892103,3,47,558,70,1
0.933090760892103,3,47,442,70,1
0.933090760892103,2,33,730,70,1
0.933090760892103,2,33,444,70,1
0.933090760892103,4,31,811,70,1
0.933090760892103,4,31,500,70,1
0.933090760892103,4,25,960,70,1
0.933090760892103,4,25,602,70,1
0.933090760892103,3,25,563,12,1
0.933090760892103,3,25,402,12,1
0.933090760892103,4,52,527,20,0
0.933090760892103,4,11,705,70,1
0.933090760892103,4,11,589,70,1
0.933090760892103,3,45,426,70,1
0.933090760892103,3,45,270,70,1
0.933090760892103,3,42,355,70,1
0.933090760892103,3,42,270,70,1
0.933090760892103,3,89,797,70,1
0.933090760892103,3,89,538,70,1
0.933090760892103,4,25,548,70,1
0.933090760892103,4,25,372,70,1
0.933090760892103,4,47,884,70,1
0.933090760892103,4,47,679,70,1
0.933090760892103,3,47,851,70,1
0.933090760892103,3,47,663,70,1
0.933090760892103,4,25,712,70,1
0.933090760892103,4,25,508,70,1
0.933090760892103,4,47,655,70,1
0.933090760892103,4,30,432,70,1
0.933090760892103,4,30,338,70,1
0.933090760892103,4,89,897,70,1
0.933090760892103,4,89,647,70,1
0.933090760892103,1,1,896,20,0
0.933090760892103,3,33,277,51,1
0.933090760892103,3,33,209,51,1
0.933090760892103,4,69,680,70,1
0.933090760892103,4,69,523,70,1
0.933090760892103,3,33,971,70,1
0.933090760892103,3,33,757,70,1
0.933090760892103,4,47,531,70,1
0.933090760892103,3,89,1017,70,1
0.933090760892103,3,89,663,70,1
0.933090760892103,3,33,960,70,1
0.933090760892103,3,47,237,27,1
0.933090760892103,4,25,802,70,1
0.933090760892103,4,25,518,70,1
0.933090760892103,4,90,159,6,1
0.933090760892103,1,25,402,70,0
0.933090760892103,2,33,1008,70,1
0.933090760892103,2,33,939,70,1
0.933090760892103,4,25,538,70,1
0.933090760892103,4,25,460,70,1
0.933090760892103,1,25,663,70,1
0.933090760892103,1,25,402,70,1
0.933090760892103,4,47,659,70,1
0.933090760892103,4,47,324,70,1
0.933090760892103,3,25,389,28,1
0.933090760892103,3,25,155,28,1
0.933090760892103,4,25,379,70,1
0.933090760892103,4,25,340,70,1
0.933090760892103,3,47,391,70,1
0.933090760892103,4,47,854,70,1
0.933090760892103,4,47,520,70,1
0.933090760892103,3,47,499,70,1
0.933090760892103,3,47,329,70,1
0.933090760892103,3,74,851,70,2
0.933090760892103,3,74,538,70,2
0.933090760892103,4,69,866,70,1
0.933090760892103,4,69,628,70,1
0.933090760892103,4,37,687,70,1
0.933090760892103,4,37,613,70,1
0.933090760892103,3,70,871,70,1
0.933090760892103,3,70,744,70,1
0.933090760892103,4,33,515,70,1
0.933090760892103,4,33,309,70,1
0.933090760892103,3,33,683,70,1
0.933090760892103,3,33,491,70,1
0.933090760892103,4,47,591,70,1
0.933090760892103,3,25,310,28,1
0.933090760892103,3,25,135,28,1
0.933090760892103,4,25,779,70,1
0.933090760892103,4,33,738,70,1
0.933090760892103,4,33,683,70,1
0.933090760892103,4,33,491,70,1
0.933090760892103,3,33,851,70,1
0.933090760892103,4,47,705,70,1
0.933090760892103,3,33,553,28,1
0.933090760892103,3,33,421,28,1
0.933090760892103,4,33,681,70,1
0.933090760892103,4,33,445,70,1
0.933090760892103,4,47,691,70,1
0.933090760892103,4,4,663,70,1
0.933090760892103,4,4,509,70,1
0.933090760892103,4,25,639,70,1
0.933090760892103,4,47,971,70,1
0.933090760892103,1,25,89,38,1
0.933090760892103,3,89,797,70,1
0.933090760892103,3,89,538,70,1
-0.4019626865857902,1,25,100,70,2
-0.4019626865857902,3,17,16,10,1
0.933090760892103,4,58,295,60,0
-0.4019626865857902,2,45,440,62,0
0.933090760892103,4,25,757,70,1
0.933090760892103,4,25,520,70,1
0.933090760892103,4,25,369,70,1
0.933090760892103,4,45,663,51,1
0.933090760892103,4,45,355,51,1
0.933090760892103,1,23,908,70,1
0.933090760892103,4,12,275,20,1
0.933090760892103,1,1,237,20,1
0.933090760892103,4,25,35,38,2
0.933090760892103,3,69,851,70,1
0.933090760892103,3,69,757,70,1
0.933090760892103,3,47,120,27,0
0.933090760892103,4,42,86,67,1
0.933090760892103,4,47,591,70,1
0.933090760892103,4,47,424,70,1
0.933090760892103,4,25,673,70,1
0.933090760892103,4,25,519,70,1
0.933090760892103,4,31,735,70,1
0.933090760892103,4,31,434,70,1
0.933090760892103,4,69,556,70,1
0.933090760892103,4,69,446,70,1
-0.4019626865857902,4,64,823,70,0
0.933090760892103,3,33,402,70,1
0.933090760892103,4,88,449,20,2
0.933090760892103,4,88,342,20,2
0.933090760892103,4,69,984,20,1
0.933090760892103,4,69,755,20,1
0.933090760892103,4,25,739,70,1
0.933090760892103,4,25,338,70,1
0.933090760892103,4,37,282,28,1
0.933090760892103,4,37,183,28,1
0.933090760892103,2,59,707,28,1
0.933090760892103,2,59,551,28,1
0.933090760892103,4,33,315,70,1
0.933090760892103,4,33,240,70,1
0.933090760892103,4,33,537,70,1
0.933090760892103,4,33,245,70,1
0.933090760892103,4,41,278,70,1
0.933090760892103,4,41,239,70,1
0.933090760892103,4,25,778,70,1
0.933090760892103,4,25,345,70,1
0.933090760892103,4,33,355,70,1
0.933090760892103,3,61,163,28,1
0.933090760892103,3,61,132,28,1
0.933090760892103,4,45,757,70,1
0.933090760892103,4,45,509,70,1
0.933090760892103,4,25,927,70,1
0.933090760892103,4,37,509,70,1
0.933090760892103,4,70,871,70,1
0.933090760892103,4,70,744,70,1
0.933090760892103,4,33,976,70,1
0.933090760892103,3,6,563,70,1
-0.4019626865857902,1,47,733,70,1
0.933090760892103,3,3,116,25,0
0.933090760892103,4,33,731,70,1
0.933090760892103,4,33,348,70,1
0.933090760892103,4,33,857,70,1
0.933090760892103,4,33,589,70,1
0.933090760892103,4,33,424,70,1
0.933090760892103,4,33,240,70,1
0.933090760892103,4,88,927,70,1
0.933090760892103,4,88,651,70,1
0.933090760892103,4,69,978,12,1
0.933090760892103,4,69,696,12,1
0.933090760892103,4,4,843,70,1
